
[00:00:00.000 --> 00:00:04.320]  今天想和大家分享一段大家都很熟悉的經文
[00:05:04.880 --> 00:05:06.720]  就坐在那裏求死
[00:05:06.720 --> 00:05:08.520]  說:耶和華
[00:05:08.520 --> 00:05:10.080]  現在夠了
[00:05:10.080 --> 00:05:11.960]  求你取我的性命吧
[00:05:11.960 --> 00:05:15.360]  因爲我不比我的祖先好
[00:05:15.360 --> 00:05:16.720]  夠了
[00:05:16.720 --> 00:05:18.240]  什麼意思呢
[00:05:18.240 --> 00:05:19.560]  就是
[00:05:19.560 --> 00:05:21.920]  我不玩了
[00:05:21.920 --> 00:05:24.960]  我受夠了
[00:05:24.960 --> 00:05:27.760]  自己的信心也跌落谷底
[00:05:27.760 --> 00:05:28.520]  就是說
[00:05:28.520 --> 00:05:29.800]  不要再教我了
[00:05:29.800 --> 00:05:30.960]  夠了
[00:05:30.960 --> 00:05:32.280]  然後他說一句話
[00:05:32.280 --> 00:05:35.360]  我不比我的祖先好
[00:05:35.360 --> 00:05:37.880]  我覺得這句話很特別的
[00:05:37.880 --> 00:05:39.880]  如果你代入伊利亞的時候
[00:05:39.880 --> 00:05:41.160]  你會想到
[00:05:41.160 --> 00:05:43.080]  很肯定伊利亞是一個
[00:05:43.080 --> 00:05:46.320]  在之前滿有信心的一個人
[00:05:46.320 --> 00:05:48.400]  他應該
[00:05:48.400 --> 00:05:51.080]  覺得自己是比別人強
[00:05:51.080 --> 00:05:52.080]  他覺得
[00:05:52.080 --> 00:05:55.360]  耶和華大大的使用他
[00:05:55.360 --> 00:05:57.760]  令到他很有信心
[00:05:57.760 --> 00:05:59.880]  他應該覺得
[00:05:59.880 --> 00:06:01.880]  他是比他的祖先好
[00:06:01.880 --> 00:06:02.760]  但是現在
[00:06:02.760 --> 00:06:04.520]  一經歷了這件事之後
[00:06:04.520 --> 00:06:06.080]  他馬上就覺得
[00:06:06.080 --> 00:06:07.880]  哎呀
[00:06:07.880 --> 00:06:08.960]  夠了
[00:06:08.960 --> 00:06:10.640]  我其實不行了
[00:06:10.640 --> 00:06:14.720]  我沒有以前的衆先知衆先祖
[00:06:14.720 --> 00:06:18.120]  這麼厲害
[00:06:18.120 --> 00:06:20.800]  當他面對這個困難的時候
[00:06:20.800 --> 00:06:22.960]  他沉死
[00:06:22.960 --> 00:06:24.680]  希望不玩了
[00:06:24.680 --> 00:06:25.360]  夠了
[00:06:25.360 --> 00:06:27.840]  一個這麼厲害的人
[00:06:27.840 --> 00:06:28.960]  去到這個地步
[00:06:28.960 --> 00:06:32.280]  他希望放棄自己的生命
[00:06:32.280 --> 00:06:34.560]  或者我們都可以明白一下
[00:06:34.560 --> 00:06:37.200]  伊利亞面對的困境
[00:06:37.200 --> 00:06:38.920]  曾經有人這樣分析
[00:06:38.920 --> 00:06:40.840]  伊利亞面對巴釐先知
[00:06:40.840 --> 00:06:43.880]  就是之前他面對着450個巴釐先知
[00:06:43.880 --> 00:06:46.560]  是一個宗教層面的事
[00:06:46.560 --> 00:06:50.280]  他現在面對的耶細別王后
[00:06:50.280 --> 00:06:52.720]  就和巴釐先知有點不同
[00:06:52.720 --> 00:06:55.200]  巴釐先知是宗教層面的事
[00:06:55.200 --> 00:06:58.520]  耶細別是什麼東西呢
[00:06:58.520 --> 00:07:00.600]  耶細別是什麼呢
[00:07:00.600 --> 00:07:03.240]  他是一個國家機器
[00:07:03.240 --> 00:07:05.120]  他有軍隊
[00:07:05.120 --> 00:07:06.800]  所以伊利亞突然覺得
[00:07:06.800 --> 00:07:08.800]  他面對的敵人
[00:07:08.800 --> 00:07:12.760]  不是想象中那麼容易應付
[00:07:12.760 --> 00:07:14.680]  面對巴釐先知
[00:07:14.680 --> 00:07:16.600]  他還可以有信心說
[00:07:16.600 --> 00:07:17.960]  這些是假神
[00:07:17.960 --> 00:07:19.560]  所以我不用怕
[00:07:19.560 --> 00:07:25.680]  但是面對着實實在在的耶細別
[00:07:25.680 --> 00:07:27.160]  他就不能說
[00:07:27.160 --> 00:07:29.160]  這個王后是假的
[00:07:29.160 --> 00:07:31.160]  這些軍隊是假的
[00:07:31.160 --> 00:07:32.840]  這些武力是假的
[00:07:32.840 --> 00:07:36.680]  因爲這些是實實在在的一隊軍隊
[00:07:36.680 --> 00:07:39.040]  是實實在在拿着刀劍
[00:07:39.040 --> 00:07:43.520]  來拿他命的一班人
[00:07:43.520 --> 00:07:46.000]  所以正正是這樣
[00:07:46.000 --> 00:07:48.240]  令到伊利亞很害怕
[00:07:48.240 --> 00:07:49.480]  不過我覺得
[00:07:49.480 --> 00:07:51.960]  這個可以是其中一個原因
[00:07:51.960 --> 00:07:53.080]  更重要的原因
[00:07:53.080 --> 00:07:55.160]  可能我們在第九第十節
[00:07:55.160 --> 00:07:57.560]  和第十三第十四節
[00:07:57.560 --> 00:08:01.400]  我們可以看到一些原因
[00:08:01.400 --> 00:08:04.080]  第九和第十節
[00:08:04.080 --> 00:08:04.880]  說什麼呢
[00:08:04.880 --> 00:08:09.400]  和十三十四節差不多有一個同樣的描寫
[00:08:09.400 --> 00:08:13.360]  他同樣是在說耶和華問伊利亞
[00:08:13.360 --> 00:08:15.360]  耶和華問伊利亞什麼呢
[00:08:15.360 --> 00:08:19.000]  伊利亞你在這裏做什麼
[00:08:19.000 --> 00:08:20.760]  第九節和第十三節
[00:08:20.760 --> 00:08:23.120]  同樣是耶和華問
[00:08:23.120 --> 00:08:25.680]  伊利亞你在這裏做什麼
[00:08:25.680 --> 00:08:28.560]  伊利亞都答同樣的答法
[00:08:28.560 --> 00:08:29.200]  就是說
[00:08:29.200 --> 00:08:32.760]  我爲耶和華萬軍之神大發熱心
[00:08:32.760 --> 00:08:36.000]  因爲以色列人背棄了你的約
[00:08:36.000 --> 00:08:37.600]  毀壞了你的談
[00:08:37.600 --> 00:08:39.840]  用刀殺了你的先知
[00:08:39.840 --> 00:08:42.040]  只剩下我一人
[00:08:42.040 --> 00:08:45.040]  他們還要追殺我
[00:08:45.040 --> 00:08:47.560]  我想伊利亞受不住的原因
[00:08:47.560 --> 00:08:49.440]  或者突然方寸大亂
[00:08:49.440 --> 00:08:51.760]  整個人垮下去的原因
[00:08:51.760 --> 00:08:52.760]  一個很重要的
[00:08:52.760 --> 00:08:54.400]  不單單是怕耶洗別
[00:08:54.400 --> 00:08:56.320]  那個實實在在的軍隊
[00:08:56.320 --> 00:08:58.120]  他更加的是怕
[00:08:58.120 --> 00:09:00.760]  他覺得爲什麼
[00:09:00.760 --> 00:09:03.360]  我爲耶和華做了這些事
[00:09:03.360 --> 00:09:06.480]  我爲這幫人做了這些事
[00:09:06.480 --> 00:09:08.520]  我沒有做錯什麼
[00:09:08.520 --> 00:09:10.560]  我沒有犯過事
[00:09:10.560 --> 00:09:12.840]  約拿都叫不聽話
[00:09:12.840 --> 00:09:15.320]  伊利亞我做錯了什麼呢
[00:09:15.320 --> 00:09:18.480]  我爲耶和華做了這麼多事的時候
[00:09:18.480 --> 00:09:23.360]  他面對一件事就是
[00:09:23.360 --> 00:09:27.840]  他估計的結果不是這個結果
[00:09:27.840 --> 00:09:31.240]  他沒有想過他做完這些事之後
[00:09:31.240 --> 00:09:34.920]  他會得到這一種結果
[00:09:34.920 --> 00:09:37.280]  正如我在開始的時候說
[00:09:37.280 --> 00:09:39.040]  可能我們人生很多困難
[00:09:39.040 --> 00:09:40.120]  我不知道各位弟兄姊妹
[00:09:40.120 --> 00:09:42.160]  現在的狀況是怎樣
[00:09:42.160 --> 00:09:44.760]  或者面對着
[00:09:44.760 --> 00:09:47.520]  有可能順境一點
[00:09:47.520 --> 00:09:49.600]  可能也面對着一些困難
[00:09:49.600 --> 00:09:52.160]  可能我們都會問
[00:09:52.160 --> 00:09:53.840]  爲什麼會這樣呢
[00:09:53.840 --> 00:09:55.560]  和我預計的
[00:09:55.560 --> 00:09:58.240]  爲什麼會有這麼大的出入呢
[00:09:58.240 --> 00:10:00.640]  我對那個朋友好
[00:10:00.640 --> 00:10:04.560]  爲什麼他現在在背後這樣說我呢
[00:10:04.560 --> 00:10:07.120]  我在教會這麼努力去侍奉
[00:10:07.120 --> 00:10:10.680]  爲什麼背後有人說我
[00:10:10.680 --> 00:10:11.920]  裝模作樣
[00:10:11.920 --> 00:10:13.440]  亂說話
[00:10:13.440 --> 00:10:14.640]  這樣的呢
[00:10:14.640 --> 00:10:17.480]  我很勤力地在公司工作
[00:10:17.480 --> 00:10:20.000]  爲什麼背後有人這樣說我
[00:10:20.000 --> 00:10:22.560]  或者我老闆不欣賞我的呢
[00:10:22.560 --> 00:10:26.320]  我在香港也算很努力做一個人
[00:10:26.320 --> 00:10:30.000]  爲什麼我們會面對一個這麼困難的地方
[00:10:30.000 --> 00:10:31.480]  香港人也挺好的
[00:10:31.480 --> 00:10:34.840]  有時看上去我們也是一個很好的
[00:10:34.840 --> 00:10:36.320]  很好的什麼呢
[00:10:36.320 --> 00:10:38.680]  很好的香港人
[00:10:38.680 --> 00:10:39.600]  很好的民族
[00:10:39.600 --> 00:10:41.840]  說這句話好像不太政治正確
[00:10:41.840 --> 00:10:43.760]  很好的一羣人
[00:10:43.760 --> 00:10:45.440]  我們香港人做過些什麼呢
[00:10:45.440 --> 00:10:47.840]  爲什麼我們會這樣呢
[00:10:47.840 --> 00:10:51.400]  可能我們和以利亞都落入同樣的情況
[00:10:51.400 --> 00:10:54.040]  我們都會問我們搞什麼呀
[00:10:54.040 --> 00:10:54.800]  我們做了什麼
[00:10:54.800 --> 00:11:00.120]  爲什麼我們的期望和我們的結果這麼不同呢
[00:11:00.120 --> 00:11:02.840]  在以利亞面對這個情況的時候
[00:11:02.840 --> 00:11:06.680]  耶和華做了一些回應
[00:11:06.680 --> 00:11:08.720]  耶和華做的回應
[00:11:08.720 --> 00:11:10.680]  可能正正針對以利亞
[00:11:10.680 --> 00:11:12.400]  或者很值得我們學習的地方
[00:11:12.400 --> 00:11:15.320]  或者值得我們去反思的地方就是
[00:11:15.320 --> 00:11:18.720]  耶和華讓以利亞看到
[00:11:18.720 --> 00:11:21.680]  在人面對苦難的時候
[00:11:21.680 --> 00:11:23.680]  人面對困難的時候
[00:11:23.680 --> 00:11:26.480]  兩個的盲點
[00:11:26.480 --> 00:11:29.360]  讓以利亞看到
[00:11:29.360 --> 00:11:32.800]  當人面對苦難的時候
[00:11:32.800 --> 00:11:34.960]  兩個的盲點
[00:11:34.960 --> 00:11:36.400]  首先第一個盲點就是
[00:11:36.400 --> 00:11:37.920]  可能在我們在困難
[00:11:37.920 --> 00:11:39.840]  在苦難的當中
[00:11:39.840 --> 00:11:42.040]  我們會覺得很孤單
[00:11:42.040 --> 00:11:44.480]  只是我們自己的面對
[00:11:44.480 --> 00:11:47.360]  甚或我們會推開
[00:11:47.360 --> 00:11:50.040]  一些我們身邊關心我們
[00:11:50.040 --> 00:11:52.080]  甚或推開身邊一些
[00:11:52.080 --> 00:11:54.000]  和我們同行的人
[00:11:54.000 --> 00:11:55.000]  然後我們覺得
[00:11:55.000 --> 00:11:56.120]  我們的困難
[00:11:56.120 --> 00:11:57.240]  我們正在走的路
[00:11:57.240 --> 00:11:58.760]  我們是相當孤單
[00:11:58.760 --> 00:12:00.520]  沒有人和我們一起走
[00:12:00.520 --> 00:12:03.240]  但是在整個聖經裏面
[00:12:03.240 --> 00:12:07.480]  耶和華從沒離開過以利亞
[00:12:07.480 --> 00:12:11.800]  而且他的照顧可謂無微不至
[00:12:11.800 --> 00:12:14.680]  在今天讀的經文第五至第八節
[00:12:14.680 --> 00:12:17.880]  第五至第八節
[00:12:17.880 --> 00:12:20.120]  裏面這樣記載
[00:12:20.120 --> 00:12:23.000]  他躺在羅藤樹下睡着了
[00:12:23.000 --> 00:12:24.320]  在講以利亞
[00:12:24.320 --> 00:12:26.800]  看下有一個天使拍他
[00:12:26.800 --> 00:12:27.720]  對他說
[00:12:27.720 --> 00:12:29.000]  起來喫飯
[00:12:29.000 --> 00:12:30.360]  我們很熟悉這段經文
[00:12:30.360 --> 00:12:32.080]  他觀看看下
[00:12:32.080 --> 00:12:36.560]  頭旁有燒熱的石頭烤的餅
[00:12:36.560 --> 00:12:37.760]  挺好喫的
[00:12:37.760 --> 00:12:41.400]  我再看的時候覺得這個餅挺好喫
[00:12:41.400 --> 00:12:42.480]  和一壺水
[00:12:42.480 --> 00:12:44.360]  他就喫了喝了
[00:12:44.360 --> 00:12:45.520]  再躺下
[00:12:45.520 --> 00:12:48.760]  耶和華的使者回來第二次拍他說
[00:12:48.760 --> 00:12:50.280]  起來喫飯
[00:12:50.280 --> 00:12:55.320]  因爲你們要走的路很遠
[00:12:55.320 --> 00:12:57.680]  他就起來喫了喝了
[00:12:57.680 --> 00:13:01.800]  仗着着飲食的力走了四十晝夜
[00:13:01.800 --> 00:13:04.320]  到了神的山就是荷列山
[00:13:04.320 --> 00:13:05.800]  以利亞的需要
[00:13:05.800 --> 00:13:07.840]  耶和華都有供應
[00:13:07.840 --> 00:13:12.200]  有燒熱的石頭烤的餅和一壺水
[00:13:12.200 --> 00:13:17.400]  這麼特別的地方在第十一和第十二節
[00:13:17.400 --> 00:13:18.960]  這段描述很有趣
[00:13:18.960 --> 00:13:20.480]  耶和華說
[00:13:20.480 --> 00:13:22.640]  你出來站在山上
[00:13:22.640 --> 00:13:24.720]  在耶和華面前看
[00:13:24.720 --> 00:13:26.600]  耶和華從哪裏經過
[00:13:26.600 --> 00:13:29.200]  在耶和華面前有烈風大作
[00:13:29.200 --> 00:13:30.760]  山崩石裂
[00:13:30.760 --> 00:13:34.280]  耶和華卻不在風中
[00:13:34.280 --> 00:13:35.920]  風后有地震
[00:13:35.920 --> 00:13:38.480]  耶和華也不在其中
[00:13:38.480 --> 00:13:40.400]  地震後有火
[00:13:40.400 --> 00:13:42.720]  耶和華也不在火中
[00:13:42.720 --> 00:13:47.440]  火後有輕微細小的聲音
[00:13:47.440 --> 00:13:51.040]  各位當我看到的時候有什麼感覺呢
[00:13:51.040 --> 00:13:51.960]  人很多東西
[00:13:51.960 --> 00:13:52.960]  我很喜歡拍照
[00:13:52.960 --> 00:13:54.200]  有些電影節目可能知道
[00:13:54.200 --> 00:13:56.800]  拍照我有時候很喜歡拍一些很大的景
[00:13:56.800 --> 00:13:58.200]  大景永遠很漂亮
[00:13:58.200 --> 00:14:01.160]  就是一片雲海
[00:14:01.160 --> 00:14:03.560]  有個大的彩虹
[00:14:03.560 --> 00:14:04.600]  跟着有些瀑布
[00:14:04.600 --> 00:14:06.320]  真的很偉大
[00:14:06.320 --> 00:14:10.240]  但是耶和華不在一些很大的景象裏面
[00:14:10.240 --> 00:14:11.360]  在人生的困難裏面
[00:14:11.360 --> 00:14:13.040]  可能我們很希望的是
[00:14:13.040 --> 00:14:15.240]  耶和華馬上出現
[00:14:15.240 --> 00:14:16.920]  好像一個大的君王
[00:14:16.920 --> 00:14:19.240]  幫我們解決所有的問題
[00:14:19.240 --> 00:14:22.480]  然後一下子就將我們的仇敵打死
[00:14:22.480 --> 00:14:23.680]  但是實際上
[00:14:23.680 --> 00:14:25.840]  原來耶和華又不是這樣做
[00:14:25.840 --> 00:14:27.160]  見不到耶和華
[00:14:27.160 --> 00:14:28.520]  見到的是什麼呢
[00:14:28.520 --> 00:14:30.160]  他細聲
[00:14:30.160 --> 00:14:32.960]  輕微細小的聲音
[00:14:32.960 --> 00:14:38.080]  他一路陪伴着很虛弱
[00:14:38.080 --> 00:14:40.040]  信心很小
[00:14:40.040 --> 00:14:42.880]  跌落谷底的爾利亞
[00:14:42.880 --> 00:14:44.480]  一直陪着他
[00:14:44.480 --> 00:14:45.640]  跟他同行
[00:14:45.640 --> 00:14:47.600]  照顧他
[00:14:47.600 --> 00:14:49.360]  各位電影節目有一本
[00:14:49.360 --> 00:14:50.800]  我覺得很好看的書
[00:14:50.800 --> 00:14:52.160]  可能有些電影節目看過
[00:14:52.160 --> 00:14:53.960]  這本書叫《拉比》
[00:14:53.960 --> 00:14:57.720]  給我們生命最重要的九堂課
[00:14:57.720 --> 00:15:01.440]  《拉比》給我們生命最重要的九堂課
[00:15:01.440 --> 00:15:03.240]  裏面有句這樣的說話
[00:15:03.240 --> 00:15:05.960]  他說我發現上帝並不處身在
[00:15:05.960 --> 00:15:08.880]  加諸我們身上的事連裏
[00:15:08.880 --> 00:15:10.960]  卻處身在平凡人
[00:15:10.960 --> 00:15:14.280]  應對挑戰的能力裏
[00:15:14.280 --> 00:15:18.600]  他們一直不知道自己有哪種心力勇氣
[00:15:18.600 --> 00:15:19.560]  直到某天
[00:15:19.560 --> 00:15:23.440]  他們發覺自己需要如此心力和勇氣
[00:15:23.440 --> 00:15:25.280]  然後就有了
[00:15:25.280 --> 00:15:27.760]  上帝並沒有製造問題
[00:15:27.760 --> 00:15:28.600]  疾病
[00:15:28.600 --> 00:15:29.480]  意外
[00:15:29.480 --> 00:15:30.720]  和颱風
[00:15:30.720 --> 00:15:34.440]  上帝也沒有因我們以恰當的言詞
[00:15:34.440 --> 00:15:37.160]  或禮儀來向他求告
[00:15:37.160 --> 00:15:40.160]  所以就挪開那種種的困難
[00:15:40.160 --> 00:15:43.720]  假倒是賜我們力量與意志
[00:15:43.720 --> 00:15:48.720]  去應付我們沒有想過自己有能力處理的事
[00:15:48.720 --> 00:15:52.640]  容讓我們應付生命中揮之不去的困難
[00:15:52.640 --> 00:15:56.960]  在充滿困難的生命中勇往直前
[00:15:56.960 --> 00:16:00.680]  這位拉比更加重視他的經驗
[00:16:00.680 --> 00:16:02.480]  他說我們的信仰
[00:16:02.480 --> 00:16:06.120]  要進入一個所謂的第二次的天真
[00:16:06.120 --> 00:16:08.200]  什麼是第二次天真呢?
[00:16:08.200 --> 00:16:12.280]  他說第一次天真大概就是我們相信上帝的時候
[00:16:12.280 --> 00:16:13.880]  什麼是相信上帝的時候呢?
[00:16:13.880 --> 00:16:16.480]  大家幻想第一次有這個信仰的時候
[00:16:16.480 --> 00:16:18.520]  其實是相當天真的
[00:16:18.520 --> 00:16:19.760]  什麼是相當天真呢?
[00:16:19.760 --> 00:16:22.040]  可能有個牧師跟你說
[00:16:22.040 --> 00:16:26.400]  你人有罪
[00:16:26.400 --> 00:16:28.400]  所以你要有永生
[00:16:28.400 --> 00:16:30.080]  那時候你會相信的
[00:16:30.080 --> 00:16:31.680]  你會覺得是對的
[00:16:31.680 --> 00:16:32.320]  我真的很有罪
[00:16:32.320 --> 00:16:33.720]  好吧,那我相信吧
[00:16:33.720 --> 00:16:35.080]  應該是這樣的
[00:16:35.080 --> 00:16:37.000]  大概十個裏面九個都是這樣
[00:16:37.000 --> 00:16:39.560]  除了剩下的那個就很有理智
[00:16:39.560 --> 00:16:42.560]  窮盡天下萬物地覺得我要相信
[00:16:42.560 --> 00:16:43.440]  只有一個而已
[00:16:43.440 --> 00:16:45.520]  其他的都是我們這樣
[00:16:45.520 --> 00:16:48.840]  他說人經歷了很多生命的時候
[00:16:48.840 --> 00:16:50.560]  第一次天真可能是你相信的時候
[00:16:50.560 --> 00:16:52.320]  但我們慢慢會覺得
[00:16:52.320 --> 00:16:55.080]  世界上可能真的有很多事我們思考
[00:16:55.080 --> 00:16:56.720]  世界上有很多不明白的時候
[00:16:56.720 --> 00:17:00.640]  他說人生信仰要經歷第二次天真
[00:17:00.640 --> 00:17:02.080]  什麼是第二次天真呢?
[00:17:02.080 --> 00:17:05.560]  就是當我們面對種種世間的荒謬的時候
[00:17:05.560 --> 00:17:08.560]  我們仍然相信世界的天父
[00:17:08.560 --> 00:17:12.480]  仍掌管下會變得更好
[00:17:12.480 --> 00:17:13.560]  他說什麼呢?
[00:17:13.560 --> 00:17:14.880]  第二次天真就是
[00:17:14.880 --> 00:17:18.480]  當我們面對種種世間荒謬的時候
[00:17:18.480 --> 00:17:20.880]  我們仍然相信世界
