
[00:00:00.000 --> 00:00:02.080]  今日我跟大家講錢
[00:09:04.440 --> 00:09:06.200]  他自己的未來人生
[00:09:06.200 --> 00:09:07.500]  大家明白我的感覺
[00:09:07.500 --> 00:09:08.700]  那個分別
[00:09:08.700 --> 00:09:09.940]  他不是沮喪
[00:09:09.940 --> 00:09:10.960]  他不是坐在那裡
[00:09:10.960 --> 00:09:12.260]  以後盤批
[00:09:12.260 --> 00:09:13.340]  他繼續去想
[00:09:13.340 --> 00:09:18.000]  我怎麼可以為我未來鋪路
[00:09:18.000 --> 00:09:20.400]  他說一個地上的人
[00:09:20.400 --> 00:09:22.700]  他能夠為他自己未來鋪路
[00:09:22.700 --> 00:09:25.200]  他說我們這幫光明之子
[00:09:25.200 --> 00:09:28.540]  究竟在這個管家身上
[00:09:28.540 --> 00:09:29.740]  會不會看得到
[00:09:29.740 --> 00:09:32.140]  我們為一些永恆的生命
[00:09:32.140 --> 00:09:33.740]  永恆的未來
[00:09:33.740 --> 00:09:37.040]  我們會不會鋪路呢
[00:09:37.040 --> 00:09:38.240]  是什麼意思呢
[00:09:38.240 --> 00:09:39.640]  其實傳統的一首詩歌
[00:09:39.640 --> 00:09:41.140]  可能未必每個人聽過
[00:09:41.140 --> 00:09:43.040]  或者未必每個人唱過
[00:09:43.040 --> 00:09:44.840]  這首詩歌叫做
[00:09:44.840 --> 00:09:48.040]  喜可空手回天家
[00:09:48.040 --> 00:09:49.040]  傳統很多詩歌
[00:09:49.040 --> 00:09:51.240]  其實它的名字挺有意思的
[00:09:51.240 --> 00:09:52.340]  現在的歌就是
[00:09:52.340 --> 00:09:53.340]  天地讚美
[00:09:53.340 --> 00:09:53.840]  什麼什麼
[00:09:53.840 --> 00:09:55.340]  你讚我 我讚你
[00:09:55.340 --> 00:09:56.840]  但以前不是的
[00:09:56.840 --> 00:09:58.940]  他說喜可空手回天家
[00:09:58.940 --> 00:10:00.040]  意思就是說
[00:10:00.040 --> 00:10:02.240]  將來回天家
[00:10:02.240 --> 00:10:03.440]  見到耶穌
[00:10:03.440 --> 00:10:05.240]  你要交賬
[00:10:05.240 --> 00:10:06.940]  喜可空手什麼意思
[00:10:06.940 --> 00:10:08.140]  兩初朝
[00:10:08.140 --> 00:10:09.740]  空手回天家
[00:10:09.740 --> 00:10:11.540]  他想一想
[00:10:11.540 --> 00:10:13.140]  這個今世之節
[00:10:13.140 --> 00:10:16.740]  他會為他未來
[00:10:16.740 --> 00:10:17.340]  他想
[00:10:17.340 --> 00:10:19.940]  我怎麼為我未來
[00:10:19.940 --> 00:10:20.940]  耕田嗎
[00:10:20.940 --> 00:10:22.440]  我沒有能力耕田
[00:10:22.440 --> 00:10:23.940]  我習慣花錢
[00:10:23.940 --> 00:10:25.640]  去怪獵星級酒店
[00:10:25.640 --> 00:10:26.640]  現在叫我耕田
[00:10:26.640 --> 00:10:27.140]  不可能
[00:10:27.140 --> 00:10:28.840]  我耕不了田
[00:10:28.840 --> 00:10:31.740]  我養尊處優
[00:10:31.740 --> 00:10:32.440]  恆黑
[00:10:32.440 --> 00:10:33.240]  更加不可能
[00:10:33.240 --> 00:10:34.940]  我怎麼能去做乞丐
[00:10:34.940 --> 00:10:37.240]  因為大家都知道我以前風光
[00:10:37.240 --> 00:10:38.840]  忽然間見到我做恆黑
[00:10:38.840 --> 00:10:39.840]  不可能
[00:10:39.840 --> 00:10:41.540]  他才想到這條橋
[00:10:41.540 --> 00:10:44.940]  他希望能夠用他這個方式
[00:10:44.940 --> 00:10:46.840]  能夠找到一些好朋友
[00:10:46.840 --> 00:10:49.540]  將來可以對他好一點
[00:10:49.540 --> 00:10:50.940]  我們中國人有句說話
[00:10:50.940 --> 00:10:52.140]  小財不出
[00:10:52.140 --> 00:10:53.140]  是什麼
[00:10:53.140 --> 00:10:54.140]  大財不入
[00:10:54.140 --> 00:10:55.440]  我做了些事
[00:10:55.440 --> 00:10:58.040]  希望換回將來你對我好一點
[00:10:58.040 --> 00:10:59.040]  耶穌就說
[00:10:59.040 --> 00:11:00.840]  這個今世之節
[00:11:00.840 --> 00:11:02.240]  他都可以這樣做
[00:11:02.240 --> 00:11:05.040]  我們將來面對我們的天賦
[00:11:05.040 --> 00:11:07.340]  我們將來永恆的人生
[00:11:07.340 --> 00:11:09.240]  我們會不會想一想
[00:11:09.240 --> 00:11:12.540]  我們怎麼藉著這個管家
[00:11:12.540 --> 00:11:14.240]  去想一想
[00:11:14.240 --> 00:11:17.540]  他的聰明是一個未雨綢繆
[00:11:17.540 --> 00:11:19.340]  我們會不會這樣想
[00:11:19.340 --> 00:11:20.540]  這是第一件事
[00:11:20.540 --> 00:11:22.040]  我們要反省
[00:11:22.040 --> 00:11:23.040]  第二
[00:11:23.040 --> 00:11:25.640]  就是怎麼運用錢財
[00:11:25.640 --> 00:11:28.040]  怎樣運用錢財 怎樣用錢
[00:11:28.040 --> 00:11:30.040]  在第九節到十二節
[00:11:30.040 --> 00:11:31.040]  很有趣的
[00:11:31.040 --> 00:11:32.540]  其實如果讀下去
[00:11:32.540 --> 00:11:34.640]  你會覺得不是很容易解釋的
[00:11:34.640 --> 00:11:35.640]  舉個例子
[00:11:35.640 --> 00:11:38.440]  人在最小的事上忠心
[00:11:38.440 --> 00:11:40.540]  在大事上也忠心
[00:11:40.540 --> 00:11:42.640]  在最小的事上不義
[00:11:42.640 --> 00:11:44.740]  在大事上也不義
[00:11:44.740 --> 00:11:48.540]  倘若你們在不義的錢財上不忠心
[00:11:48.540 --> 00:11:51.940]  誰還把那真實的錢財
[00:11:51.940 --> 00:11:53.240]  託付給你們
[00:11:53.240 --> 00:11:56.340]  倘若你們在別人的東西上不忠心
[00:11:56.340 --> 00:12:00.640]  誰還把你們自己的東西給你們呢
[00:12:00.640 --> 00:12:01.840]  什麼意思
[00:12:01.840 --> 00:12:04.240]  這裡說了很多對比
[00:12:04.240 --> 00:12:06.740]  剛才的對比就是金勢之子
[00:12:06.740 --> 00:12:08.640]  和光明之子
[00:12:08.640 --> 00:12:10.240]  這裡的對比就是
[00:12:10.240 --> 00:12:11.540]  小事
[00:12:11.540 --> 00:12:12.640]  大事
[00:12:12.640 --> 00:12:14.740]  這裡的對比就是說什麼
[00:12:14.740 --> 00:12:17.940]  說不義的錢財
[00:12:17.940 --> 00:12:19.040]  真實的錢財
[00:12:19.040 --> 00:12:20.140]  也有
[00:12:20.140 --> 00:12:22.740]  最後說到神和馬門
[00:12:22.740 --> 00:12:25.540]  就是說很多的對比
[00:12:25.540 --> 00:12:28.540]  但是這個對比是什麼意思
[00:12:28.540 --> 00:12:30.040]  如果我們解經的人
[00:12:30.040 --> 00:12:32.940]  我們一定說要有所謂一貫性
[00:12:32.940 --> 00:12:36.340]  如果在世之子是一些微信的朋友
[00:12:36.340 --> 00:12:39.840]  光明之子是我們作為基督徒
[00:12:39.840 --> 00:12:42.540]  下面小事是什麼意思
[00:12:42.540 --> 00:12:46.040]  小事就是代表今天我們在地上的
[00:12:46.040 --> 00:12:48.840]  上帝所託付給我們的工作
[00:12:48.840 --> 00:12:53.940]  大事就是神所給我們的照明
[00:12:53.940 --> 00:12:55.240]  不義的錢
[00:12:55.240 --> 00:12:56.640]  不義的錢這次大家不要去想
[00:12:56.640 --> 00:12:59.440]  不義的錢就是一定欺詐回來的錢
[00:12:59.440 --> 00:13:02.140]  不義的錢在這裡聖經的解釋就是說
[00:13:02.140 --> 00:13:03.940]  你日常上班
[00:13:03.940 --> 00:13:06.540]  你付出你百分之一百的努力
[00:13:06.540 --> 00:13:08.340]  去換取了人工
[00:13:08.340 --> 00:13:11.340]  這些就是所謂的不義的錢
[00:13:11.340 --> 00:13:13.440]  換言之這個不義的錢
[00:13:13.440 --> 00:13:15.540]  不是代表你一定騙人的
[00:13:15.540 --> 00:13:17.440]  如果今天你不上班
[00:13:17.440 --> 00:13:19.140]  而老闆出錢給你
[00:13:19.140 --> 00:13:20.940]  這些是恩典
[00:13:20.940 --> 00:13:22.640]  但是如果你有上班
[00:13:22.640 --> 00:13:23.440]  出錢給你
[00:13:23.440 --> 00:13:25.240]  這就是你的應得
[00:13:25.240 --> 00:13:27.540]  所以這個不義的錢是應得的
[00:13:27.540 --> 00:13:29.940]  他說你在應得的錢裡面
[00:13:29.940 --> 00:13:31.940]  你都不可以不忠心
[00:13:31.940 --> 00:13:34.740]  當你能夠忠心在這些錢的時候
[00:13:34.740 --> 00:13:37.540]  你就會得到更多的錢
[00:13:37.540 --> 00:13:38.640]  天上的錢
[00:13:38.640 --> 00:13:41.140]  他說有些錢是別人給你的
[00:13:41.140 --> 00:13:42.340]  別人給你的東西
[00:13:42.340 --> 00:13:44.140]  你都不可以不忠心
[00:13:44.140 --> 00:13:45.840]  就是因為你不忠心
[00:13:45.840 --> 00:13:48.240]  你就不會得到自己真實的錢
[00:13:48.240 --> 00:13:49.340]  什麼意思呢
[00:13:49.340 --> 00:13:50.340]  意思就是說
[00:13:50.340 --> 00:13:51.440]  我們想一想
[00:13:51.440 --> 00:13:53.440]  今天我們上班賺錢
[00:13:53.440 --> 00:13:54.640]  是不是應該有工資
[00:13:54.640 --> 00:13:55.640]  對不對
[00:13:55.640 --> 00:13:56.540]  絕對是對的
[00:13:56.540 --> 00:13:57.840]  我付出百分之一百
[00:13:57.840 --> 00:13:59.440]  我不要說百分之二百
[00:13:59.440 --> 00:14:00.540]  百分之一百
[00:14:00.540 --> 00:14:01.340]  好了
[00:14:01.340 --> 00:14:02.940]  當你付出百分之一百
[00:14:02.940 --> 00:14:04.840]  去換取一些金錢
[00:14:04.840 --> 00:14:06.140]  我應得的
[00:14:06.140 --> 00:14:07.240]  我靠我的努力
[00:14:07.240 --> 00:14:08.240]  我靠我的智慧
[00:14:08.240 --> 00:14:09.840]  我靠我的一切
[00:14:09.840 --> 00:14:11.940]  我能夠賺到年薪一百萬
[00:14:11.940 --> 00:14:13.940]  哇 感謝主啊
[00:14:13.940 --> 00:14:16.240]  好了 我的
[00:14:16.240 --> 00:14:17.540]  一百萬是我的
[00:14:17.540 --> 00:14:19.040]  但是我們要想一想
[00:14:19.040 --> 00:14:20.840]  今天我們的能力
[00:14:20.840 --> 00:14:22.340]  我們的智慧
[00:14:22.340 --> 00:14:24.640]  從何而來
[00:14:24.640 --> 00:14:25.940]  我們會想
[00:14:25.940 --> 00:14:28.040]  為什麼我有能力呢
[00:14:28.040 --> 00:14:29.840]  為什麼我有智慧呢
[00:14:29.840 --> 00:14:32.940]  我們以為智慧是我自己的
[00:14:32.940 --> 00:14:34.440]  能力是我自己的
[00:14:34.440 --> 00:14:35.540]  但是坦白說
[00:14:35.540 --> 00:14:39.040]  人生其實真的沒有人知道
[00:14:39.040 --> 00:14:40.040]  下一天
[00:14:40.040 --> 00:14:40.940]  明天是什麼事情
[00:14:40.940 --> 00:14:41.840]  沒有人知道
[00:14:41.840 --> 00:14:42.840]  完全沒有人知道
[00:14:42.840 --> 00:14:44.740]  換言之就算錢
[00:14:44.740 --> 00:14:45.540]  金錢
[00:14:45.540 --> 00:14:47.240]  在人生裡面看回金錢
[00:14:47.240 --> 00:14:48.740]  你都不知道什麼時候
[00:14:48.740 --> 00:14:49.740]  這個錢
[00:14:49.740 --> 00:14:50.440]  是值多少錢
[00:14:50.440 --> 00:14:51.840]  大家明白我的意思嗎
[00:14:51.840 --> 00:14:53.240]  沒有人知道
[00:14:53.240 --> 00:14:55.640]  換言之
[00:14:55.640 --> 00:14:57.140]  金錢錢財
[00:14:57.140 --> 00:14:58.640]  這裡聖經用了一個
[00:14:58.640 --> 00:14:59.840]  「馬門」的意思
[00:14:59.840 --> 00:15:00.740]  馬門
[00:15:00.740 --> 00:15:01.740]  馬門呢
[00:15:01.740 --> 00:15:03.240]  就代表錢財
[00:15:03.240 --> 00:15:04.940]  而馬門這個原文
[00:15:04.940 --> 00:15:06.740]  是亞拿文
[00:15:06.740 --> 00:15:08.640]  而這個亞拿文的意思
[00:15:08.640 --> 00:15:10.340]  除了是錢財意思之外
[00:15:10.340 --> 00:15:13.640]  就是說你是依靠它
[00:15:13.640 --> 00:15:15.140]  依賴它的東西
[00:15:15.140 --> 00:15:15.840]  就是說
[00:15:15.840 --> 00:15:17.640]  今天上帝問我們
[00:15:17.640 --> 00:15:20.240]  我們是依賴錢財
[00:15:20.240 --> 00:15:21.940]  敬拜錢財
[00:15:21.940 --> 00:15:23.940]  還是我們是依賴神
[00:15:23.940 --> 00:15:26.740]  以及敬拜神的含義
[00:15:26.740 --> 00:15:28.440]  換言之
[00:15:28.440 --> 00:15:31.040]  今天我們擁有金錢
