
[00:00:00.000 --> 00:00:03.960]  我們會連續兩個星期會講基督的抉擇是什麼回事
[00:02:18.540 --> 00:02:21.540]  史圖保羅在大馬驁路上遇到耶穌之後
[00:02:21.540 --> 00:02:23.540]  遇到復活的主之後
[00:02:23.540 --> 00:02:26.420]  他最大的衝擊是什麼呢?
[00:02:26.420 --> 00:02:31.540]  史圖保羅應該是在當時非常出名的加馬列門下
[00:02:31.540 --> 00:02:34.740]  即是說如果現在香港來說是耶路大學
[00:02:34.740 --> 00:02:38.740]  某個很出名的教授的門下受訓
[00:02:38.740 --> 00:02:42.540]  他畢業之後應該成為了教授的承繼人
[00:02:42.540 --> 00:02:45.740]  成為了當時猶太教裡面一個叱吒風雲
[00:02:45.740 --> 00:02:47.740]  影響甚大的一個人物
[00:02:47.740 --> 00:02:50.740]  但是在這麼受嚴謹的訓練
[00:02:50.740 --> 00:02:52.740]  對律法的要求的訓練底下
[00:02:52.740 --> 00:02:54.740]  和他經驗有很大的衝突
[00:02:54.740 --> 00:02:56.740]  在大馬驁路上遇到復活的耶穌
[00:02:56.740 --> 00:02:58.740]  他曾經想迫害祂
[00:02:58.740 --> 00:03:01.740]  因為這個人是在顛覆整個猶太教的
[00:03:01.740 --> 00:03:04.740]  重要的核心思想
[00:03:04.740 --> 00:03:06.740]  如果這樣的時候
[00:03:06.740 --> 00:03:09.740]  究竟他的經驗和他的理性
[00:03:09.740 --> 00:03:12.740]  這種這麼矛盾的東西如何處理呢?
[00:03:12.740 --> 00:03:15.740]  所以我們見到在佳太書保羅就交代了
[00:03:15.740 --> 00:03:17.740]  他在大馬驁路上遇到復活主之後
[00:03:17.740 --> 00:03:19.740]  他不是馬上出來做使徒的
[00:03:19.740 --> 00:03:23.740]  他是退休了三年在抗耶那裡
[00:03:23.740 --> 00:03:25.740]  為什麼要退休三年呢?
[00:03:25.740 --> 00:03:27.740]  因為他必須要思考
[00:03:27.740 --> 00:03:29.740]  他思考不通的話
[00:03:29.740 --> 00:03:33.740]  他無法指出來去傳揚這位耶穌基督
[00:03:33.740 --> 00:03:35.740]  因為他的經驗和他的理性
[00:03:35.740 --> 00:03:37.740]  是很大的衝突
[00:03:37.740 --> 00:03:39.740]  在理性的律法主義裡面
[00:03:39.740 --> 00:03:41.740]  和這位耶穌的恩典
[00:03:41.740 --> 00:03:43.740]  如何搞得通這件事呢?
[00:03:43.740 --> 00:03:45.740]  當他想通了之後就出來
[00:03:45.740 --> 00:03:47.740]  做宣教工作
[00:03:47.740 --> 00:03:49.740]  但是不要忘記同事團轉裡面見到
[00:03:49.740 --> 00:03:52.740]  初期保羅只是宣講那位復活的主
[00:03:52.740 --> 00:03:54.740]  因為他想通了
[00:03:54.740 --> 00:03:56.740]  但是未上頭
[00:03:56.740 --> 00:03:58.740]  到寫羅馬書的時候
[00:03:58.740 --> 00:04:00.740]  他就開始想通上頭了
[00:04:00.740 --> 00:04:02.740]  究竟律法和恩典如何處理呢?
[00:04:02.740 --> 00:04:04.740]  在羅馬書第三章二十節里
[00:04:04.740 --> 00:04:07.740]  所謂凡有血氣的每一個恩行律法
[00:04:07.740 --> 00:04:09.740]  能夠在神面前清義
[00:04:09.740 --> 00:04:11.740]  因為律法本是叫人知罪
[00:04:11.740 --> 00:04:13.740]  究竟兩段經文有沒有矛盾呢?
[00:04:13.740 --> 00:04:16.740]  如果聽律法不是清義
[00:04:16.740 --> 00:04:18.740]  是行律法才是清義的話
[00:04:18.740 --> 00:04:20.740]  那為什麼又說沒有人可以靠行律法清義呢?
[00:04:20.740 --> 00:04:22.740]  究竟這兩句話如何理解呢?
[00:04:22.740 --> 00:04:24.740]  我們是這樣理解的
[00:04:24.740 --> 00:04:26.740]  第一,今天所有的信徒
[00:04:26.740 --> 00:04:29.740]  不是聽聖經清義的
[00:04:29.740 --> 00:04:34.740]  所以你去神學院聽十年書
[00:04:34.740 --> 00:04:37.740]  在教會裡面聽了三十年道
[00:04:37.740 --> 00:04:39.740]  都不會因為這樣被稱為義的
[00:04:39.740 --> 00:04:41.740]  是必須要
[00:04:41.740 --> 00:04:43.740]  做什麼事呢?跟你旁邊的人一樣
[00:04:43.740 --> 00:04:45.740]  走出來
[00:04:47.740 --> 00:04:50.740]  今天全球的凡人教會的基督徒
[00:04:50.740 --> 00:04:52.740]  最大的問題是什麼呢?
[00:04:52.740 --> 00:04:55.740]  是用了他們的生命去聽聖經
[00:04:55.740 --> 00:04:57.740]  不是用他們的生命去
[00:04:57.740 --> 00:04:59.740]  行聖經
[00:04:59.740 --> 00:05:03.740]  這個才是最大的問題
[00:05:03.740 --> 00:05:05.740]  我們聽了沒有行
[00:05:05.740 --> 00:05:07.740]  那為什麼要聽呢?
[00:05:07.740 --> 00:05:14.740]  有很多基督徒聽了覺得舒服一點
[00:05:16.740 --> 00:05:18.740]  聽了自己會安心一點
[00:05:18.740 --> 00:05:20.740]  但是保羅說
[00:05:20.740 --> 00:05:22.740]  沒有人可以行律法清義
[00:05:22.740 --> 00:05:24.740]  是在說什麼呢?
[00:05:24.740 --> 00:05:26.740]  保羅在說
[00:05:26.740 --> 00:05:28.740]  因為律法
[00:05:28.740 --> 00:05:30.740]  只要你守了九條
[00:05:30.740 --> 00:05:32.740]  沒有行一條
[00:05:32.740 --> 00:05:34.740]  犯了一條
[00:05:34.740 --> 00:05:36.740]  就等於犯了全律法了
[00:05:36.740 --> 00:05:38.740]  我們校規是這樣的
[00:05:38.740 --> 00:05:40.740]  校規
[00:05:40.740 --> 00:05:42.740]  如果學校有20條校規
[00:05:42.740 --> 00:05:44.740]  你犯了一條
[00:05:44.740 --> 00:05:46.740]  和旁邊的同學犯了五條
[00:05:46.740 --> 00:05:48.740]  有個更離譜
[00:05:48.740 --> 00:05:50.740]  20條全犯了
[00:05:50.740 --> 00:05:52.740]  但你們三個都是犯校規
[00:05:52.740 --> 00:05:54.740]  律法就是這樣
[00:05:54.740 --> 00:05:56.740]  所以你不可以說
[00:05:56.740 --> 00:05:58.740]  我犯一條而已,我比他少
[00:05:58.740 --> 00:06:00.740]  但你也是犯校規
[00:06:00.740 --> 00:06:02.740]  保羅的意思是
[00:06:02.740 --> 00:06:04.740]  如果我們靠律法清義的話
[00:06:04.740 --> 00:06:06.740]  是沒有人做到的
[00:06:06.740 --> 00:06:08.740]  因為沒有人可以守全律法
[00:06:08.740 --> 00:06:10.740]  所以說沒有人因為行律法被稱為義
[00:06:10.740 --> 00:06:12.740]  不是因為律法
[00:06:12.740 --> 00:06:14.740]  前後沒有矛盾
[00:06:14.740 --> 00:06:16.740]  律法不是用來聽的,是用來行的
[00:06:16.740 --> 00:06:18.740]  可以行律法的要求,我們就可以被稱為義
[00:06:18.740 --> 00:06:20.740]  但沒有人可以行律法的要求
[00:06:20.740 --> 00:06:22.740]  所以沒有人可以直接行律法清義
[00:06:22.740 --> 00:06:24.740]  如果這樣的話我們有什麼出路呢
[00:06:24.740 --> 00:06:26.740]  保羅就說我們要靠恩典
[00:06:26.740 --> 00:06:28.740]  去成為我們的出路
[00:06:28.740 --> 00:06:30.740]  律法只是叫我們知罪
[00:06:30.740 --> 00:06:32.740]  知道我們做不到
[00:06:32.740 --> 00:06:34.740]  所有的律法
[00:06:34.740 --> 00:06:36.740]  都是讓我們知道做不到
[00:06:36.740 --> 00:06:38.740]  所以我們看定了
[00:06:38.740 --> 00:06:40.740]  人稱為義,恩著信
[00:06:40.740 --> 00:06:42.740]  進行律法
[00:06:42.740 --> 00:06:44.740]  保羅就開始繼續問這個問題
[00:06:44.740 --> 00:06:46.740]  原來在神面前
[00:06:46.740 --> 00:06:48.740]  不是聽律法
[00:06:48.740 --> 00:06:50.740]  被稱為義的話,那是什麼意思呢
[00:06:50.740 --> 00:06:52.740]  如果恩典是什麼回事呢
[00:06:52.740 --> 00:06:54.740]  在羅馬書第四章第四節里
[00:06:54.740 --> 00:06:56.740]  他做功得功價不算恩典
[00:06:56.740 --> 00:06:58.740]  乃是該得的,唯有不做功的
[00:06:58.740 --> 00:07:00.740]  只信稱罪人
[00:07:00.740 --> 00:07:02.740]  為義的神,他的信
[00:07:02.740 --> 00:07:04.740]  就算做義了
[00:07:04.740 --> 00:07:06.740]  這裡有幾個是做家長的
[00:07:06.740 --> 00:07:08.740]  有幾個家長會給
[00:07:08.740 --> 00:07:10.740]  零用錢給你子女的
[00:07:10.740 --> 00:07:12.740]  什麼叫零用錢呢
[00:07:12.740 --> 00:07:18.740]  你會不會叫你子女
[00:07:18.740 --> 00:07:20.740]  給兩塊錢就行,先洗碗
[00:07:20.740 --> 00:07:22.740]  他可以告你的
[00:07:22.740 --> 00:07:24.740]  因為你給得低過最低工資
[00:07:24.740 --> 00:07:26.740]  是不是
[00:07:26.740 --> 00:07:28.740]  什麼叫洗碗
[00:07:28.740 --> 00:07:30.740]  給兩塊錢,洗一小時就28塊錢
[00:07:30.740 --> 00:07:32.740]  最少現在,快30塊錢了
[00:07:32.740 --> 00:07:34.740]  兩塊錢
[00:07:34.740 --> 00:07:36.740]  你要黑扣我
[00:07:36.740 --> 00:07:38.740]  黑薄老闆
[00:07:38.740 --> 00:07:40.740]  我告你
[00:07:40.740 --> 00:07:42.740]  勞工處
[00:07:42.740 --> 00:07:44.740]  他的零用錢不是因為
[00:07:44.740 --> 00:07:46.740]  他做了什麼,是你給他的
[00:07:46.740 --> 00:07:50.740]  你給你的子女零用錢
[00:07:50.740 --> 00:07:52.740]  不會給你隔壁屋那個
[00:07:52.740 --> 00:07:54.740]  只給你子女
[00:07:54.740 --> 00:07:56.740]  所以只有他可以享受到
[00:07:56.740 --> 00:07:58.740]  你給他的恩典,對不對
[00:07:58.740 --> 00:08:00.740]  隔壁屋那個如果幫你打工
[00:08:00.740 --> 00:08:02.740]  他一樣可以得到
[00:08:02.740 --> 00:08:04.740]  28塊錢,你的子女幫你打工
[00:08:04.740 --> 00:08:06.740]  都是28塊錢
[00:08:06.740 --> 00:08:10.740]  出糧就可以給
[00:08:10.740 --> 00:08:12.740]  但是恩典是不行的
[00:08:12.740 --> 00:08:14.740]  恩典是可以有選擇的
[00:08:14.740 --> 00:08:16.740]  我們看到
[00:08:16.740 --> 00:08:18.740]  保羅斯亞德非常透徹
[00:08:18.740 --> 00:08:20.740]  在羅馬書的第五章裡面
[00:08:20.740 --> 00:08:22.740]  我們既恩訊青意就借著
[00:08:22.740 --> 00:08:24.740]  我們的主耶穌基督得與神
[00:08:24.740 --> 00:08:26.740]  相和,我們又借著
[00:08:26.740 --> 00:08:28.740]  他恩訊進入了
[00:08:28.740 --> 00:08:30.740]  現在所站的這個恩典當中
[00:08:30.740 --> 00:08:32.740]  並且歡歡喜喜的盼望神的榮耀
[00:08:32.740 --> 00:08:34.740]  不但如此
[00:08:34.740 --> 00:08:36.740]  最重要這四個字
[00:08:36.740 --> 00:08:38.740]  不但如此
[00:08:38.740 --> 00:08:40.740]  原本我們得救恩訊青意是恩典
[00:08:40.740 --> 00:08:42.740]  但是不但如此
[00:08:42.740 --> 00:08:44.740]  有更大的恩典,恩典當中的恩典是什麼呢
[00:08:44.740 --> 00:08:46.740]  他說我們就算是
[00:08:46.740 --> 00:08:48.740]  在患難當中也是歡歡喜喜
[00:08:48.740 --> 00:08:50.740]  因為知道患難身忍耐
[00:08:50.740 --> 00:08:52.740]  忍耐身努練,努練身盼望
[00:08:52.740 --> 00:08:54.740]  盼望不止收止,因為
[00:08:54.740 --> 00:08:56.740]  所切給我們的聖靈將神的愛
[00:08:56.740 --> 00:08:58.740]  澆灌在我們的心裡面
[00:08:58.740 --> 00:09:00.740]  最大的恩典是神的愛
[00:09:00.740 --> 00:09:02.740]  聖靈澆灌在我們的心裡面
[00:09:02.740 --> 00:09:04.740]  和你解釋一下,神的愛要充滿你
[00:09:04.740 --> 00:09:08.740]  無論基督徒和非基督徒
[00:09:08.740 --> 00:09:10.740]  我們都會
[00:09:10.740 --> 00:09:12.740]  會面對患難的
[00:09:12.740 --> 00:09:14.740]  很多時候我發覺
[00:09:14.740 --> 00:09:16.740]  非基督徒面對患難,他能夠克服
[00:09:16.740 --> 00:09:18.740]  患難的能力遠比基督徒
[00:09:18.740 --> 00:09:20.740]  厲害
[00:09:20.740 --> 00:09:22.740]  對不對
[00:09:22.740 --> 00:09:26.740]  有原因的
[00:09:26.740 --> 00:09:28.740]  就是因為承認自己軟弱的人才會信耶穌
[00:09:28.740 --> 00:09:30.740]  對不對
[00:09:30.740 --> 00:09:32.740]  所以信耶穌的人通常都是軟弱的
[00:09:32.740 --> 00:09:34.740]  那些很硬朗的就不會信了
[00:09:34.740 --> 00:09:36.740]  所以硬朗的就能熬過
[00:09:36.740 --> 00:09:38.740]  軟弱的就信耶穌
[00:09:38.740 --> 00:09:40.740]  大家的進路不一樣
[00:09:40.740 --> 00:09:42.740]  那如果這樣就不用信仰了
[00:09:42.740 --> 00:09:44.740]  如果我夠硬朗就行了
[00:09:44.740 --> 00:09:46.740]  分別在哪裡
[00:09:46.740 --> 00:09:48.740]  分別有兩樣東西
[00:09:48.740 --> 00:09:50.740]  一,雖然能熬過
[00:09:50.740 --> 00:09:52.740]  但是心裡面沒有喜樂
[00:09:52.740 --> 00:09:54.740]  沒有愛
[00:09:54.740 --> 00:09:56.740]  是開始越來越苦毒
[00:09:56.740 --> 00:09:58.740]  但是有信仰的人
[00:09:58.740 --> 00:10:00.740]  因為有愛的緣故
[00:10:00.740 --> 00:10:02.740]  雖然熬得辛苦
[00:10:02.740 --> 00:10:04.740]  在患難當中,他能熬過
[00:10:04.740 --> 00:10:06.740]  但是他有喜樂和有愛
[00:10:06.740 --> 00:10:08.740]  不會苦毒的
[00:10:08.740 --> 00:10:10.740]  分別在這裡
[00:10:10.740 --> 00:10:12.740]  所以耶穌真的會面對患難
[00:10:12.740 --> 00:10:14.740]  患難會產生什麼事呢
[00:10:14.740 --> 00:10:16.740]  如果有看過少年派的電影
[00:10:16.740 --> 00:10:18.740]  突然就明白了
[00:10:18.740 --> 00:10:20.740]  患難就好像老虎一樣
[00:10:20.740 --> 00:10:22.740]  他會令你生
[00:10:22.740 --> 00:10:24.740]  忍耐
[00:10:24.740 --> 00:10:28.740]  忍耐就會令你生老年
[00:10:28.740 --> 00:10:30.740]  可以跳回船上
[00:10:30.740 --> 00:10:32.740]  用木頭去訓練他
[00:10:32.740 --> 00:10:34.740]  去吃你餵他的肉
[00:10:34.740 --> 00:10:36.740]  就像老年
[00:10:36.740 --> 00:10:38.740]  老年生盼望
[00:10:38.740 --> 00:10:40.740]  每天都希望見到老虎
[00:10:40.740 --> 00:10:42.740]  然後希望和他一起上岸
[00:10:42.740 --> 00:10:44.740]  不過最慘
[00:10:44.740 --> 00:10:46.740]  老虎令少年派羞恥
[00:10:46.740 --> 00:10:48.740]  因為上了岸之後
[00:10:48.740 --> 00:10:50.740]  他回頭也不望,跟他say goodbye就走了
[00:10:50.740 --> 00:10:52.740]  但信仰不是
[00:10:52.740 --> 00:10:54.740]  信仰是令我們不止羞恥
[00:10:54.740 --> 00:10:56.740]  因為上帝給我們盼望
[00:10:56.740 --> 00:10:58.740]  令我們得著
[00:10:58.740 --> 00:11:00.740]  是榮耀的
[00:11:00.740 --> 00:11:02.740]  跟你旁邊的人說一聲你是榮耀的
[00:11:02.740 --> 00:11:06.740]  如果是這樣的話
[00:11:06.740 --> 00:11:08.740]  如果
[00:11:08.740 --> 00:11:10.740]  律法對比
[00:11:10.740 --> 00:11:12.740]  恩典和真理
[00:11:12.740 --> 00:11:14.740]  是要form一個主題的話
[00:11:14.740 --> 00:11:16.740]  我們開始要問
[00:11:16.740 --> 00:11:18.740]  約翰為什麼寫到第八章
[00:11:18.740 --> 00:11:20.740]  要將行人和婦人
[00:11:20.740 --> 00:11:22.740]  這個故事放進去
[00:11:22.740 --> 00:11:24.740]  單講行人和婦人
[00:11:24.740 --> 00:11:26.740]  這個故事很容易
[00:11:26.740 --> 00:11:28.740]  但我們要問他為什麼要放在約翰福音第八章
[00:11:28.740 --> 00:11:30.740]  就要回答這個問題
[00:11:30.740 --> 00:11:32.740]  回答這個問題
[00:11:32.740 --> 00:11:34.740]  我們回到
[00:11:34.740 --> 00:11:36.740]  約翰福音的主線
[00:11:36.740 --> 00:11:38.740]  是在說律法和
[00:11:38.740 --> 00:11:40.740]  恩典和真理的分別
[00:11:40.740 --> 00:11:42.740]  如果從這個角度去理解
[00:11:42.740 --> 00:11:44.740]  這個行人和婦人的故事
[00:11:44.740 --> 00:11:46.740]  就不一樣了
[00:11:46.740 --> 00:11:48.740]  這群法尼塞人文士是律法主義者
[00:11:48.740 --> 00:11:50.740]  他們抓了一個行人和婦人
[00:11:50.740 --> 00:11:52.740]  就問耶穌
[00:11:52.740 --> 00:11:54.740]  夫子,這個婦人正在行人當中被拿
[00:11:54.740 --> 00:11:56.740]  摩西律法上面吩咐我們
[00:11:56.740 --> 00:11:58.740]  用石頭要丟死這個婦人
[00:11:58.740 --> 00:12:00.740]  你認為應該怎麼辦呢
[00:12:00.740 --> 00:12:02.740]  按照律法
[00:12:02.740 --> 00:12:04.740]  這個婦人是應該用石頭丟死的
[00:12:04.740 --> 00:12:06.740]  但奇怪的是有兩樣東西
[00:12:06.740 --> 00:12:08.740]  一,經文交代了
[00:12:08.740 --> 00:12:10.740]  他們抓了一個女人來試探耶穌
[00:12:10.740 --> 00:12:12.740]  為什麼知道是試探,因為她沒有抓過男人
[00:12:12.740 --> 00:12:14.740]  想清楚
[00:12:14.740 --> 00:12:16.740]  通姦的應該是一抓就抓了兩個
[00:12:16.740 --> 00:12:18.740]  為什麼要放走男人呢
[00:12:18.740 --> 00:12:20.740]  因為想把這個女人變成犧牲品
[00:12:20.740 --> 00:12:26.740]  在律法裡面就沒辦法了
[00:12:26.740 --> 00:12:28.740]  一定是用石頭丟死的
[00:12:28.740 --> 00:12:30.740]  但在經文裡面說什麼呢
[00:12:30.740 --> 00:12:32.740]  第七節耶穌說
[00:12:32.740 --> 00:12:34.740]  如果在你們中間誰沒有罪的話
[00:12:34.740 --> 00:12:36.740]  誰都可以先拿石頭丟他
[00:12:36.740 --> 00:12:40.740]  結果是什麼呢
[00:12:40.740 --> 00:12:42.740]  結果就是
[00:12:42.740 --> 00:12:44.740]  他們聽見者說就從老到少
[00:12:44.740 --> 00:12:46.740]  我們出去了
[00:12:46.740 --> 00:12:48.740]  只剩下耶穌的人還有那婦人
[00:12:48.740 --> 00:12:50.740]  仍然站在當中
[00:12:50.740 --> 00:12:52.740]  這個說了一個很重要的主題
[00:12:52.740 --> 00:12:54.740]  在律法的面前
[00:12:54.740 --> 00:12:56.740]  沒有人是沒有罪的
[00:12:56.740 --> 00:13:00.740]  在律法的要求下
[00:13:00.740 --> 00:13:02.740]  沒有人沒有罪的
[00:13:02.740 --> 00:13:04.740]  個個都有罪
[00:13:04.740 --> 00:13:06.740]  從老到少一個一個的走了
[00:13:06.740 --> 00:13:08.740]  約翰想說出這個主題
[00:13:08.740 --> 00:13:10.740]  但很奇怪的一個形容詞
[00:13:10.740 --> 00:13:12.740]  中文是不通的
[00:13:12.740 --> 00:13:14.740]  是有語病的
[00:13:14.740 --> 00:13:16.740]  例如我們說一個
[00:13:16.740 --> 00:13:18.740]  全世界最美的地方之一
[00:13:18.740 --> 00:13:20.740]  什麼是全世界最美的地方之一
[00:13:20.740 --> 00:13:22.740]  最美的地方就沒有之一
[00:13:22.740 --> 00:13:24.740]  這個女孩是全世界最美的女孩之一
[00:13:24.740 --> 00:13:26.740]  哪有之一
[00:13:26.740 --> 00:13:28.740]  最美就是最美
[00:13:28.740 --> 00:13:30.740]  沒有之一
[00:13:30.740 --> 00:13:32.740]  我的房子是全世界最幸福的家庭之一
[00:13:32.740 --> 00:13:34.740]  沒有之一就是最幸福
[00:13:34.740 --> 00:13:36.740]  我們說之一是比較穩定
[00:13:36.740 --> 00:13:38.740]  但是有語病
[00:13:38.740 --> 00:13:40.740]  之一是語病
[00:13:40.740 --> 00:13:42.740]  約翰在這裡說
[00:13:42.740 --> 00:13:44.740]  只剩下耶穌一人
[00:13:44.740 --> 00:13:46.740]  應該是一人
[00:13:46.740 --> 00:13:48.740]  接著他說
[00:13:48.740 --> 00:13:50.740]  還有那婦人
[00:13:50.740 --> 00:13:52.740]  即是只剩下兩人
[00:13:52.740 --> 00:13:54.740]  約翰是不是中文很差呢
[00:13:54.740 --> 00:13:56.740]  希臘文太差了
[00:13:56.740 --> 00:13:58.740]  是寫錯了
[00:13:58.740 --> 00:14:00.740]  約翰是故意的
[00:14:00.740 --> 00:14:02.740]  約翰這樣寫是想告訴讀者
[00:14:02.740 --> 00:14:04.740]  面對律法的要求
[00:14:04.740 --> 00:14:06.740]  只剩下耶穌一人
[00:14:06.740 --> 00:14:08.740]  是沒有罪的
[00:14:08.740 --> 00:14:10.740]  那那婦人呢
[00:14:10.740 --> 00:14:12.740]  他說還有那婦人
[00:14:12.740 --> 00:14:14.740]  那婦人是留下
[00:14:14.740 --> 00:14:16.740]  等耶穌審判
[00:14:16.740 --> 00:14:18.740]  耶穌審判她
[00:14:18.740 --> 00:14:20.740]  從這段經文里
[00:14:20.740 --> 00:14:22.740]  這個婦人怎麼知道
[00:14:22.740 --> 00:14:24.740]  這個婦人已經悔改呢
[00:14:24.740 --> 00:14:26.740]  從她留下就知道
[00:14:26.740 --> 00:14:28.740]  因為這個婦人
[00:14:28.740 --> 00:14:30.740]  可以從人群中閃走
[00:14:30.740 --> 00:14:32.740]  對不對
[00:14:32.740 --> 00:14:34.740]  都沒有人丟她
[00:14:34.740 --> 00:14:36.740]  那她
[00:14:36.740 --> 00:14:38.740]  垂下頭
[00:14:38.740 --> 00:14:40.740]  攝下攝下就走了
[00:14:40.740 --> 00:14:42.740]  她不走,她留下
[00:14:42.740 --> 00:14:44.740]  她留下證明她有悔意
[00:14:44.740 --> 00:14:46.740]  她要等候耶穌發落
[00:14:46.740 --> 00:14:48.740]  耶穌的答案在第十一節說
[00:14:48.740 --> 00:14:50.740]  我也不定你的罪
[00:14:50.740 --> 00:14:52.740]  去吧,從此不要再犯罪
[00:14:52.740 --> 00:14:54.740]  這句話就是在說
[00:14:54.740 --> 00:14:58.740]  恩典和真理
[00:14:58.740 --> 00:15:00.740]  罪已經赦免了
[00:15:00.740 --> 00:15:02.740]  是恩典
[00:15:02.740 --> 00:15:04.740]  不是因為那個婦人做了什麼
[00:15:04.740 --> 00:15:06.740]  而悔改
[00:15:06.740 --> 00:15:08.740]  相信耶穌的罪被赦免了
[00:15:08.740 --> 00:15:10.740]  但是
[00:15:10.740 --> 00:15:12.740]  從此不要再犯罪
[00:15:12.740 --> 00:15:14.740]  就是真理的要求
[00:15:14.740 --> 00:15:16.740]  和你旁邊的弟兄說一聲
[00:15:16.740 --> 00:15:18.740]  恩典和真理是很重要的
[00:15:18.740 --> 00:15:22.740]  但是保羅就開始
[00:15:22.740 --> 00:15:24.740]  要思考這個問題
[00:15:24.740 --> 00:15:26.740]  如果這樣,律法是否可以被廢掉呢
[00:15:26.740 --> 00:15:28.740]  律法是否已經可以被廢掉呢
[00:15:28.740 --> 00:15:30.740]  恩典和真理是那麼重要的話
[00:15:30.740 --> 00:15:32.740]  摩西五經是否可以被廢掉呢
[00:15:32.740 --> 00:15:34.740]  律法是否可以被廢掉呢
[00:15:34.740 --> 00:15:36.740]  他思考結果就說,不是
[00:15:36.740 --> 00:15:38.740]  我們因信廢了律法,乃斷乎不是
[00:15:38.740 --> 00:15:40.740]  更是堅固了律法
[00:15:40.740 --> 00:15:42.740]  為什麼呢?這是他想通了的答案
[00:15:42.740 --> 00:15:44.740]  他說,因為律法的總結
[00:15:44.740 --> 00:15:46.740]  就是基督洗到凡信
[00:15:46.740 --> 00:15:48.740]  他也得著義
[00:15:48.740 --> 00:15:50.740]  而且十芥,我們說十芥是什麼意思
[00:15:50.740 --> 00:15:52.740]  十芥就是說,只有兩條芥名
[00:15:52.740 --> 00:15:54.740]  盡心盡性盡義盡力愛主你的神
[00:15:54.740 --> 00:15:56.740]  其次就是愛人如己
[00:15:56.740 --> 00:15:58.740]  不過人就會問兩個問題
[00:15:58.740 --> 00:16:00.740]  怎樣才算盡心盡性盡義盡力愛神呢
[00:16:00.740 --> 00:16:02.740]  怎樣才算愛人如己呢
[00:16:02.740 --> 00:16:04.740]  所以十芥裡面
[00:16:04.740 --> 00:16:06.740]  前四條就在解釋
