
[00:00:00.000 --> 00:00:06.140]  今個月份是我們慶祝主耶穌基督降生的月份
[00:04:15.400 --> 00:04:18.480]  然後在山上
[00:04:18.480 --> 00:04:20.800]  耶穌約定門徒在山上
[00:04:20.800 --> 00:04:24.080]  來向他們再次顯現
[00:04:24.080 --> 00:04:27.280]  並且吩咐使命
[00:04:27.280 --> 00:04:29.360]  我們看到
[00:04:29.360 --> 00:04:32.400]  在《馬太福音》很清楚的說
[00:04:32.400 --> 00:04:36.480]  耶穌基督是復活的主
[00:04:36.480 --> 00:04:38.800]  是神的兒子
[00:04:38.800 --> 00:04:43.920]  當兩個婦女在墳墓附近見到耶穌的時候
[00:04:43.920 --> 00:04:47.680]  她們馬上就去拜耶穌
[00:04:47.680 --> 00:04:51.280]  而在這十七節這麼說
[00:04:51.280 --> 00:04:55.040]  她們見到耶穌就拜祂
[00:04:55.040 --> 00:04:57.920]  其實她們很認識耶穌
[00:04:57.920 --> 00:05:03.920]  還有跟耶穌有很近距離的接觸
[00:05:03.920 --> 00:05:07.360]  但這次她們再遇到耶穌的時候
[00:05:07.360 --> 00:05:09.440]  她們發覺到有不同
[00:05:09.440 --> 00:05:11.120]  從她們的舉動
[00:05:11.120 --> 00:05:13.240]  我們發現是有不同的
[00:05:13.240 --> 00:05:18.240]  因為聖經裡面從來沒有記載過婦女拜耶穌
[00:05:18.240 --> 00:05:21.000]  或者記載門徒拜耶穌
[00:05:21.000 --> 00:05:24.840]  是沒有記載過這樣的描述
[00:05:24.840 --> 00:05:28.560]  這個「拜」的意思就是敬拜
[00:05:28.560 --> 00:05:29.720]  就是她們認出
[00:05:29.720 --> 00:05:32.960]  這位她們所認識的夫子
[00:05:32.960 --> 00:05:36.200]  她們的拉玻璃
[00:05:36.200 --> 00:05:37.800]  她們的拉比
[00:05:37.800 --> 00:05:39.440]  是不同了
[00:05:39.440 --> 00:05:42.360]  因為復活的生命
[00:05:42.360 --> 00:05:46.400]  是榮耀的生命
[00:05:46.400 --> 00:05:48.360]  榮耀的耶穌基督
[00:05:48.360 --> 00:05:50.440]  神的兒子
[00:05:50.440 --> 00:05:53.680]  就是聖經裡面所說的救世主
[00:05:53.680 --> 00:05:56.480]  耶穌一而再再而三告訴你
[00:05:56.480 --> 00:06:01.080]  「我要死復活」
[00:06:01.080 --> 00:06:04.320]  「我要復活」
[00:06:04.320 --> 00:06:08.440]  「我要掌權」
[00:06:08.440 --> 00:06:10.680]  在這裡成就了
[00:06:10.680 --> 00:06:12.320]  所以我們見到耶穌的時候
[00:06:12.320 --> 00:06:13.680]  在那一刻見到耶穌的時候
[00:06:13.680 --> 00:06:18.000]  祂認出這位就是神的兒子了
[00:06:18.000 --> 00:06:22.640]  是祂們所要敬拜的神
[00:06:22.640 --> 00:06:25.240]  神的兒子
[00:06:25.240 --> 00:06:26.160]  更甚的是
[00:06:26.160 --> 00:06:27.160]  耶穌說
[00:06:27.160 --> 00:06:34.320]  「天上地下所有的權兵都伺給我了」
[00:06:34.320 --> 00:06:38.120]  「勝過死亡的主」
[00:06:38.120 --> 00:06:43.040]  「勝過死權的主」
[00:06:43.040 --> 00:06:47.360]  「讓天上地下所有的權兵」
[00:06:47.360 --> 00:06:51.640]  不單在以色列人中間作王
[00:06:51.640 --> 00:06:58.080]  「天上地下所有的權兵都伺給我了」
[00:06:58.080 --> 00:07:00.680]  至高的真神
[00:07:00.680 --> 00:07:02.520]  獨一的真神
[00:07:02.520 --> 00:07:04.040]  就是我們所信靠的
[00:07:04.040 --> 00:07:05.360]  我們所敬拜的
[00:07:05.360 --> 00:07:08.880]  以及我們所侍奉的
[00:07:08.880 --> 00:07:11.600]  當時門徒他們見到耶穌的時候
[00:07:11.600 --> 00:07:13.000]  就拜祂
[00:07:13.000 --> 00:07:17.120]  然而還有人疑惑
[00:07:17.120 --> 00:07:20.440]  這個疑惑不是說他們不信的
[00:07:20.440 --> 00:07:23.680]  因為這麼多事情在這麼短的時間內發生
[00:07:23.680 --> 00:07:26.240]  他們慢慢地將這些事情
[00:07:26.240 --> 00:07:27.840]  以及主耶穌的言論
[00:07:27.840 --> 00:07:29.120]  以及所見到的事情
[00:07:29.120 --> 00:07:31.120]  來配對
[00:07:31.120 --> 00:07:33.880]  我們很深信就是
[00:07:33.880 --> 00:07:39.080]  疑惑是門徒的性格
[00:07:39.080 --> 00:07:40.920]  彼得見到主耶穌
[00:07:40.920 --> 00:07:42.800]  走在海上的時候
[00:07:42.800 --> 00:07:44.400]  他說「我都疑惑」
[00:07:44.400 --> 00:07:46.320]  然後他又疑惑
[00:07:46.320 --> 00:07:48.280]  就沉下去了
[00:07:48.280 --> 00:07:50.880]  我們說這個疑惑
[00:07:50.880 --> 00:07:54.360]  是當時發生
[00:07:54.360 --> 00:07:56.200]  而對主耶穌
[00:07:56.200 --> 00:08:01.080]  他已經是掌管天上地下所有的權兵
[00:08:01.080 --> 00:08:04.560]  是有一些困擾的
[00:08:04.560 --> 00:08:08.800]  而特別在於約定在山上高
[00:08:08.800 --> 00:08:12.880]  他們約定在山上高是門徒所熟悉的
[00:08:12.880 --> 00:08:17.040]  主耶穌和他們在一起的時候
[00:08:17.040 --> 00:08:18.560]  他們在山上
[00:08:18.560 --> 00:08:22.560]  可以眺望到的就是城市
[00:08:22.560 --> 00:08:24.800]  近距離
[00:08:24.800 --> 00:08:28.120]  他們居住或者生存的環境
[00:08:28.120 --> 00:08:32.560]  他們所面對過耶穌最艱難的時刻
[00:08:32.560 --> 00:08:35.800]  就是被捉拿、監禁
[00:08:35.800 --> 00:08:37.520]  抬起十字架
[00:08:37.520 --> 00:08:39.160]  去到各個他山上
[00:08:39.160 --> 00:08:42.000]  他們被釘死
[00:08:42.000 --> 00:08:46.680]  從擁護到離棄
[00:08:46.680 --> 00:08:49.440]  從集合到分散
[00:08:49.440 --> 00:08:51.200]  逃跑
[00:08:51.200 --> 00:08:55.200]  這些都是門徒歷歷在目的
[00:08:55.200 --> 00:08:56.880]  如果耶穌說
[00:08:56.880 --> 00:08:59.040]  你們要去使萬民作惡的門徒
[00:08:59.040 --> 00:09:00.160]  即是說
[00:09:00.160 --> 00:09:03.240]  你們要做我做過的事情
[00:09:03.240 --> 00:09:06.200]  你們要接續我所做過的事情
[00:09:06.200 --> 00:09:08.320]  繼續做吧
[00:09:08.320 --> 00:09:11.040]  門徒會怎樣想呢?
[00:09:11.040 --> 00:09:15.760]  這麼重大的責任
[00:09:15.760 --> 00:09:18.800]  不簡單的
[00:09:18.800 --> 00:09:22.280]  是不是?
[00:09:22.280 --> 00:09:25.160]  我可不可以做得到呢?
[00:09:25.160 --> 00:09:28.840]  耶穌說趕鬼就趕鬼
[00:09:28.840 --> 00:09:32.320]  教導、駁斥民事和法理塞人
[00:09:32.320 --> 00:09:33.520]  就駁斥了
[00:09:33.520 --> 00:09:36.960]  個個都說他有權柄
[00:09:36.960 --> 00:09:38.000]  但是
[00:09:38.000 --> 00:09:40.560]  當我們回想自己的能力的時候
[00:09:40.560 --> 00:09:43.520]  我們會膽怯
[00:09:43.520 --> 00:09:45.400]  我們可不可以做得到呢?
[00:09:45.400 --> 00:09:50.000]  我們可不可以做到耶穌的要求
[00:09:50.000 --> 00:09:55.160]  起碼一半呢?
[00:09:55.160 --> 00:09:56.360]  不是的
[00:09:56.360 --> 00:09:58.800]  其他人做就好了
[00:09:58.800 --> 00:10:02.440]  他有信心就去做吧
[00:10:02.440 --> 00:10:05.840]  門徒其實是有掙扎的
[00:10:05.840 --> 00:10:09.160]  但是不可以忘記一樣
[00:10:09.160 --> 00:10:11.840]  耶穌一開始就說
[00:10:11.840 --> 00:10:17.760]  我是已經掌管天上地下所有的權柄
[00:10:17.760 --> 00:10:20.440]  你不要看自己
[00:10:20.440 --> 00:10:26.600]  請各位不要看自己的能力、口才和才幹
[00:10:26.600 --> 00:10:31.800]  請大家不要看自己有多少金錢、積蓄
[00:10:31.800 --> 00:10:33.360]  請大家不要看這些
[00:10:33.360 --> 00:10:35.080]  或者你有什麼地位、學位
[00:10:35.080 --> 00:10:36.240]  不要看這些
[00:10:36.240 --> 00:10:43.520]  因為主耶穌吩咐的是要去做神的工作
[00:10:43.520 --> 00:10:48.680]  這個使命是主耶穌給教會的
[00:10:48.680 --> 00:10:52.200]  主耶穌不是單單給一個個人
[00:10:52.200 --> 00:10:54.720]  是給一個整體
[00:10:54.720 --> 00:10:59.400]  給教會的使命
[00:10:59.400 --> 00:11:01.880]  但是我們不可以忽略一個元素
[00:11:01.880 --> 00:11:03.400]  或者因素就是
[00:11:03.400 --> 00:11:06.400]  我們在這個世界活著
[00:11:06.400 --> 00:11:13.280]  是要面對這個世界的洗禮和衝擊的
[00:11:13.280 --> 00:11:17.960]  今天我們在香港的社會
[00:11:17.960 --> 00:11:21.480]  物質富裕的社會
[00:11:21.480 --> 00:11:25.320]  資訊科技發達的社會
[00:11:25.320 --> 00:11:29.600]  是一個自由的社會
[00:11:29.600 --> 00:11:33.160]  我們都很容易得到我們想得到的事情
[00:11:33.160 --> 00:11:35.920]  或者物質
[00:11:35.920 --> 00:11:38.120]  其實不是新事來的
[00:11:38.120 --> 00:11:39.960]  在十七世紀的時候
[00:11:39.960 --> 00:11:44.360]  當時英語語系的教會
[00:11:44.360 --> 00:11:48.360]  其實他們都在面對同樣的情況
[00:11:48.360 --> 00:11:52.120]  有不同的宗教
[00:11:52.120 --> 00:11:54.720]  理性主義的抬頭
[00:11:54.720 --> 00:11:57.800]  有很多可能性不一定要信耶穌
[00:11:57.800 --> 00:11:59.720]  不一定要去教會
[00:11:59.720 --> 00:12:03.720]  不一定要來投入教會的侍奉
[00:12:03.720 --> 00:12:07.360]  物質主義來衝擊
[00:12:07.360 --> 00:12:09.360]  當物質主義抬頭的時候
[00:12:09.360 --> 00:12:11.560]  我們知道
[00:12:11.560 --> 00:12:15.400]  大家都很踴躍的來賺多點錢
[00:12:15.400 --> 00:12:19.440]  這樣才可以換到物質
[00:12:19.440 --> 00:12:23.840]  年年月月都有新東西出的
[00:12:23.840 --> 00:12:26.560]  有不同的方式來讓大家知道
[00:12:26.560 --> 00:12:30.720]  和讓大家覺得你需要的
[00:12:30.720 --> 00:12:31.840]  很自然的
[00:12:31.840 --> 00:12:36.240]  大家都投入賺錢的行列
[00:12:36.240 --> 00:12:42.960]  或者在追求物慾的情況底下
[00:12:42.960 --> 00:12:46.000]  教會慢慢的
[00:12:46.000 --> 00:12:48.000]  越來越少人了
[00:12:48.000 --> 00:12:57.040]  教會慢慢的來只顧著維持崇拜聚會
[00:12:57.040 --> 00:13:00.040]  因為沒有其他人參與侍奉
[00:13:00.040 --> 00:13:03.320]  又或者只顧自己
[00:13:03.320 --> 00:13:10.360]  以至教會一步一步的步向走下坡
[00:13:10.360 --> 00:13:17.080]  甚至當時倫理道德的標準都下滑
[00:13:17.080 --> 00:13:20.880]  我們可以說教會開始腐化
[00:13:20.880 --> 00:13:22.560]  當教會腐化的時候
[00:13:22.560 --> 00:13:24.560]  社會更加腐化
[00:13:24.560 --> 00:13:26.560]  社會更加腐化的時候
[00:13:26.560 --> 00:13:30.160]  又成為教會的影響
[00:13:30.160 --> 00:13:32.480]  當時教會的領袖
[00:13:32.480 --> 00:13:34.840]  發現這樣的情況的時候
[00:13:34.840 --> 00:13:37.400]  他們知道靠我們自己
[00:13:37.400 --> 00:13:40.000]  可不可以力挽狂瀾
[00:13:40.000 --> 00:13:41.560]  不可以的
[00:13:41.560 --> 00:13:43.320]  靠我們自己
[00:13:43.320 --> 00:13:45.040]  他們知道
[00:13:45.040 --> 00:13:47.520]  是要依靠神
[00:13:47.520 --> 00:13:50.400]  因為教會是掌管天地
[00:13:50.400 --> 00:13:51.880]  天上地下
[00:13:51.880 --> 00:13:56.240]  所有權柄的主的教會
[00:13:56.240 --> 00:13:58.680]  神在我們中間
[00:13:58.680 --> 00:14:02.120]  我們所敬拜侍奉的是獨一真神
[00:14:02.120 --> 00:14:05.520]  所以
[00:14:05.520 --> 00:14:08.720]  依靠神
[00:14:08.720 --> 00:14:12.320]  回歸聖經
[00:14:12.320 --> 00:14:15.280]  所以主日學就是那段時間
[00:14:15.280 --> 00:14:17.760]  在十七世紀蓬勃起來
[00:14:17.760 --> 00:14:19.240]  因為大家都知道
[00:14:19.240 --> 00:14:21.120]  如果我們不回歸聖經
[00:14:21.120 --> 00:14:23.360]  不回歸神的話
[00:14:23.360 --> 00:14:28.040]  不讓神的話來騷擾我們的生命
[00:14:28.040 --> 00:14:31.320]  成為我們的生活的指標
[00:14:31.320 --> 00:14:36.520]  我們如何走前面的路呢?
[00:14:36.520 --> 00:14:40.200]  教會要如火挑旺
[00:14:40.200 --> 00:14:41.320]  我們知道
[00:14:41.320 --> 00:14:43.720]  不是靠人的能力
[00:14:43.720 --> 00:14:45.640]  神在我們中間
[00:14:45.640 --> 00:14:48.520]  神彰顯祂的大能
[00:14:48.520 --> 00:14:50.040]  我們一班熟悉祂的子民
[00:14:50.040 --> 00:14:55.520]  我們願意讓神在我們生命上居首位
[00:14:55.520 --> 00:15:00.160]  我們敬畏神過聖人的生活
[00:15:00.160 --> 00:15:01.640]  我們看到
[00:15:01.640 --> 00:15:04.120]  教會就是這樣
[00:15:04.120 --> 00:15:09.720]  如火的挑旺起來
[00:15:09.720 --> 00:15:12.520]  大家醒覺了
[00:15:12.520 --> 00:15:14.320]  我們要回歸聖經
[00:15:14.320 --> 00:15:17.560]  我們要讓神在我們生命裡居首位
[00:15:17.560 --> 00:15:27.080]  讓神在我們教會中間居首位
[00:15:27.080 --> 00:15:29.520]  這是我們要做的
[00:15:29.520 --> 00:15:32.560]  當時門徒要做的
[00:15:32.560 --> 00:15:35.880]  就是要信耶穌基督
[00:15:35.880 --> 00:15:39.960]  是掌管天上地下所有權柄的主
[00:15:39.960 --> 00:15:42.400]  他們才可以走前一步
[00:15:42.400 --> 00:15:49.720]  繼續地將福音傳開去
[00:15:49.720 --> 00:15:51.760]  我們靠著神的恩典
[00:15:51.760 --> 00:15:54.360]  我們能夠做得到
[00:15:54.360 --> 00:15:56.320]  我們今天
[00:15:56.320 --> 00:15:58.080]  特別在香港的地方
[00:15:58.080 --> 00:16:01.360]  我們每天都面對很多挑戰
[00:16:01.360 --> 00:16:05.200]  我們都會看自己能不能做得好
[00:16:05.200 --> 00:16:06.440]  但我們知道
[00:16:06.440 --> 00:16:10.560]  靠著耶穌我們能夠做得到
[00:16:10.560 --> 00:16:12.560]  門徒當相信
[00:16:12.560 --> 00:16:13.320]  當接受
[00:16:13.320 --> 00:16:16.160]  和當敬拜
[00:16:16.160 --> 00:16:17.320]  復活的主
[00:16:17.320 --> 00:16:18.400]  今天我們同樣的
[00:16:18.400 --> 00:16:19.160]  當相信
[00:16:19.160 --> 00:16:19.880]  當接受
[00:16:19.880 --> 00:16:21.240]  當敬拜
[00:16:21.240 --> 00:16:24.240]  我們所相信的神
[00:16:24.240 --> 00:16:28.440]  這樣才可以實踐大使命
[00:16:28.440 --> 00:16:32.760]  避免我們回到教會充電
[00:16:32.760 --> 00:16:36.920]  接著去到一個蝕電的世界
[00:16:36.920 --> 00:16:39.400]  這個情況屢見不鮮
[00:16:39.400 --> 00:16:43.080]  但心態是不正確的
[00:16:43.080 --> 00:16:46.120]  這個世界在塑造著我們
[00:16:46.120 --> 00:16:50.000]  有時我們去一些地方
[00:16:50.000 --> 00:16:54.200]  告訴我們有這樣的事情發生
[00:16:54.200 --> 00:16:56.440]  特別是有一個主題公園
[00:16:56.440 --> 00:16:59.800]  在乘搭列車的時候
[00:16:59.800 --> 00:17:02.480]  差不多去到中站下車
[00:17:02.480 --> 00:17:05.360]  在廣播說
[00:17:05.360 --> 00:17:08.240]  歡迎大家來到我們中間
[00:17:08.240 --> 00:17:10.000]  我們為大家預備
[00:17:10.000 --> 00:17:14.320]  既精彩又奇幻的節目
[00:17:14.320 --> 00:17:17.880]  歡迎大家來到這個奇幻的世界
[00:17:17.880 --> 00:17:19.160]  結束的時候會怎樣呢?
[00:17:19.160 --> 00:17:21.960]  結束的時候就回到市區
[00:17:21.960 --> 00:17:24.800]  看完煙花就回到市區
[00:17:24.800 --> 00:17:26.120]  那就說
[00:17:26.120 --> 00:17:28.640]  大家準備下車了
[00:17:28.640 --> 00:17:33.680]  我們會帶大家回到現實的世界
[00:17:33.680 --> 00:17:35.800]  他沒有說殘酷的
[00:17:35.800 --> 00:17:38.880]  但現實的世界是殘酷的
[00:17:38.880 --> 00:17:43.000]  但我們就是身處在其中
[00:17:43.000 --> 00:17:44.880]  我們不會來到教會
[00:17:44.880 --> 00:17:48.000]  就會有光環
[00:17:48.000 --> 00:17:49.520]  我們不是來到教會
[00:17:49.520 --> 00:17:53.120]  才感受到這個莊嚴氣氛
[00:17:53.120 --> 00:17:56.040]  感受到神的同在
[00:17:56.040 --> 00:17:57.400]  不是的
[00:17:57.400 --> 00:18:00.400]  是我們時時刻刻都有神與我們同在
[00:18:00.400 --> 00:18:02.640]  無論我們的生活、我們的工作
[00:18:02.640 --> 00:18:05.520]  我們的侍奉
[00:18:05.520 --> 00:18:07.520]  都有神與我們同在
[00:18:07.520 --> 00:18:09.680]  因為我們所信靠的是
[00:18:09.680 --> 00:18:14.880]  擁有天上地下所有權柄的主
[00:18:14.880 --> 00:18:16.720]  門徒要這樣相信
[00:18:16.720 --> 00:18:21.680]  才能繼續來承擔使命
[00:18:21.680 --> 00:18:26.000]  而我們正正就是接棒人
[00:18:26.000 --> 00:18:28.760]  我們是否準備好呢?
[00:18:28.760 --> 00:18:30.120]  我們首先問自己
[00:18:30.120 --> 00:18:32.520]  我們是否相信耶穌基督
[00:18:32.520 --> 00:18:37.840]  是擁有天上地下所有權柄的主?
[00:18:37.840 --> 00:18:39.480]  如果是這樣的話
[00:18:39.480 --> 00:18:45.840]  我們就要承擔這個使命
[00:18:45.840 --> 00:18:47.320]  我們要相信
[00:18:47.320 --> 00:18:50.480]  才能幫助別人相信
[00:18:50.480 --> 00:18:52.000]  從你的身上
[00:18:52.000 --> 00:18:56.120]  別人看到你是信靠神的人
[00:18:56.120 --> 00:18:57.280]  從你的身上
[00:18:57.280 --> 00:19:00.760]  別人看到你是實踐真理的人
[00:19:00.760 --> 00:19:02.440]  從你的身上看到
[00:19:02.440 --> 00:19:05.760]  你是耶穌基督的門徒
[00:19:05.760 --> 00:19:07.960]  我們要相信
[00:19:07.960 --> 00:19:13.800]  這樣才能幫助別人相信
[00:19:13.800 --> 00:19:20.400]  這個可能很重要
[00:19:20.400 --> 00:19:21.960]  十九節那裡這樣說
[00:19:21.960 --> 00:19:24.560]  「所以你們要去使萬民作為我的門徒
[00:19:24.560 --> 00:19:26.000]  奉父子聖靈的名
[00:19:26.000 --> 00:19:28.080]  給他們施浸
[00:19:28.080 --> 00:19:32.320]  凡我所吩咐你們的
[00:19:32.320 --> 00:19:34.800]  都教訓他們遵守」
[00:19:34.800 --> 00:19:39.640]  這是耶穌基督給我們的吩咐要做的事情
[00:19:39.640 --> 00:19:42.480]  我們要去使人作為門徒
[00:19:42.480 --> 00:19:43.960]  全人福音
[00:19:43.960 --> 00:19:47.320]  我們要幫助信靠耶穌基督的人
[00:19:47.320 --> 00:19:49.080]  來施行浸禮
[00:19:49.080 --> 00:19:51.280]  讓他們歸入基督的名下
[00:19:51.280 --> 00:19:52.240]  跟隨耶穌基督
[00:19:52.240 --> 00:19:54.080]  不要跟錯
[00:19:54.080 --> 00:19:55.040]  為他們施浸
[00:19:55.040 --> 00:19:58.520]  是因為讓他們歸入基督的名下
[00:19:58.520 --> 00:20:00.480]  跟隨主耶穌
[00:20:00.480 --> 00:20:04.960]  並且教導耶穌吩咐我們的
[00:20:04.960 --> 00:20:09.200]  就是所有聖經真理
[00:20:09.200 --> 00:20:13.720]  所以我們明年有讀經計劃
[00:20:13.720 --> 00:20:15.360]  共享靈言
[00:20:15.360 --> 00:20:18.560]  我不知道大家有沒有參加
[00:20:18.560 --> 00:20:21.520]  當我們說我們需要來教導的時候
[00:20:21.520 --> 00:20:23.640]  或者幫助人認識
[00:20:23.640 --> 00:20:24.880]  認識聖經
[00:20:24.880 --> 00:20:27.120]  認識真理的時候
[00:20:27.120 --> 00:20:34.440]  我們自己要先讀了
[00:20:34.440 --> 00:20:36.840]  我們願不願意來
[00:20:36.840 --> 00:20:40.320]  為神作僕人呢?
[00:20:40.320 --> 00:20:42.880]  我們願不願意謙卑呢?
[00:20:42.880 --> 00:20:46.440]  我們會不會甘心信服
[00:20:46.440 --> 00:20:48.320]  以致犧牲呢?
[00:20:48.320 --> 00:20:51.560]  我們會不會甘心來受苦呢?
[00:20:51.560 --> 00:20:53.680]  作僕人
[00:20:53.680 --> 00:20:55.720]  我們要甘心
[00:20:55.720 --> 00:20:57.640]  在聖經裡面記載
[00:20:57.640 --> 00:20:59.200]  「甘心」兩個字
[00:20:59.200 --> 00:21:02.640]  形容
[00:21:02.640 --> 00:21:06.600]  大約有五十一次
[00:21:06.600 --> 00:21:10.400]  其中有三分一的記載
[00:21:10.400 --> 00:21:14.480]  在《創世記》、《初一級記》、《利美記》
[00:21:14.480 --> 00:21:17.280]  《民俗記》和《新命記》出現
[00:21:17.280 --> 00:21:21.200]  是描述甘心的獻上
[00:21:21.200 --> 00:21:24.800]  無論是梵祭、平安祭
[00:21:24.800 --> 00:21:28.160]  贖罪祭、贖偃祭、掃祭
[00:21:28.160 --> 00:21:30.280]  或者其他的祭
[00:21:30.280 --> 00:21:31.920]  是甘心的來奉獻
[00:21:31.920 --> 00:21:34.320]  在神面前有甘心的呈獻
[00:21:34.320 --> 00:21:39.480]  願意拿出來,甚至是將自己所有的拿出來
[00:21:39.480 --> 00:21:42.800]  甚至是犧牲
[00:21:42.800 --> 00:21:48.600]  這是「僕人」
[00:21:48.600 --> 00:21:53.680]  「僕人」這個字在希臘文是Doulos
[00:21:53.680 --> 00:21:56.440]  當我想到Doulos的時候
[00:21:56.440 --> 00:22:01.520]  記起有一艘福音船叫做Doulos
[00:22:01.520 --> 00:22:04.080]  Doulos的意思就是
[00:22:04.080 --> 00:22:06.320]  「僕人」
[00:22:06.320 --> 00:22:12.440]  翻譯得直接一點就是「奴僕」
[00:22:12.440 --> 00:22:13.920]  我們是否願意作奴僕呢?
[00:22:13.920 --> 00:22:16.040]  以前我們未信耶穌的時候
[00:22:16.040 --> 00:22:19.080]  我們是罪的奴僕
