
[00:00:00.000 --> 00:00:03.440]  這個故事是一個很出名的故事
[00:01:23.200 --> 00:01:26.560]  其他東西都不需要要
[00:01:26.560 --> 00:01:28.560]  經歷了什麼我們都不知道
[00:01:28.560 --> 00:01:29.600]  正如雅各一樣
[00:01:29.600 --> 00:01:33.280]  二十年裏面經歷了很多事情
[00:01:33.280 --> 00:01:35.680]  他自己很早年的時候
[00:01:35.680 --> 00:01:38.480]  他在家裏騙他的爸爸
[00:01:38.480 --> 00:01:41.760]  騙他哥哥騙得長子的名分
[00:01:41.760 --> 00:01:44.480]  雅各一出生的時候
[00:01:44.480 --> 00:01:45.760]  他就是用很多的計劃
[00:01:45.760 --> 00:01:46.640]  一出生的時候
[00:01:46.640 --> 00:01:49.120]  他就用他的手抓住
[00:01:49.120 --> 00:01:49.920]  他是媽生的
[00:01:49.920 --> 00:01:51.760]  抓住他哥哥的腳
[00:01:51.760 --> 00:01:53.360]  好像鬥快要走出來
[00:01:53.360 --> 00:01:54.400]  他不想做小的
[00:01:54.400 --> 00:01:56.720]  不想輸在起跑線的上面
[00:01:56.720 --> 00:01:58.640]  一出生就有一種品格
[00:01:58.640 --> 00:02:00.160]  或者品性的顯明
[00:02:00.160 --> 00:02:01.120]  他想抓住一些東西
[00:02:01.120 --> 00:02:03.600]  抓住一些東西
[00:02:03.600 --> 00:02:05.520]  但是他哥哥仍然跑出來
[00:02:05.520 --> 00:02:06.240]  比他快
[00:02:06.240 --> 00:02:09.600]  所以他也是做小孩
[00:02:09.600 --> 00:02:13.440]  他的名字就是有抓住這樣的意思
[00:02:13.440 --> 00:02:16.640]  而去到另一個很出名的事情
[00:02:16.640 --> 00:02:18.560]  就是紅豆湯的事件
[00:02:18.560 --> 00:02:19.920]  大家都聽過
[00:02:19.920 --> 00:02:21.120]  他哥哥很好動
[00:02:21.120 --> 00:02:23.200]  喜歡打獵出去喫野味
[00:02:23.200 --> 00:02:25.680]  他哥哥有一天出去喫野味
[00:02:25.680 --> 00:02:26.960]  回來的時候很口渴
[00:02:26.960 --> 00:02:29.440]  因爲巴勒斯坦的地方很熱
[00:02:29.440 --> 00:02:32.880]  回來之後真的很需要喝東西
[00:02:32.880 --> 00:02:34.960]  有一碗紅豆湯
[00:02:34.960 --> 00:02:36.720]  可能和今天的紅豆粥不一樣
[00:02:36.720 --> 00:02:37.760]  不一定是甜的
[00:02:37.760 --> 00:02:39.680]  但是應該是很美味的東西
[00:02:39.680 --> 00:02:41.840]  他可以去飲用去喫
[00:02:41.840 --> 00:02:46.880]  於是他弟弟把握了這個機會
[00:02:46.880 --> 00:02:49.200]  他弟弟把握了這個機會
[00:02:49.200 --> 00:02:50.640]  就是說
[00:02:50.640 --> 00:02:52.160]  行,我給你一碗湯喝都行
[00:02:52.160 --> 00:02:56.000]  不過你要賣個長子的名分給我
[00:02:56.000 --> 00:02:58.640]  這個哥哥說沒所謂
[00:02:58.640 --> 00:03:00.160]  這個時候這麼口渴
[00:03:00.160 --> 00:03:02.240]  你說什麼就什麼
[00:03:02.240 --> 00:03:05.600]  所以就將這個長子的名分
[00:03:05.600 --> 00:03:09.680]  因爲一碗湯就賣給了他的弟弟
[00:03:09.680 --> 00:03:11.520]  再一次騙他就是第三次
[00:03:11.520 --> 00:03:13.600]  當他爸爸年老的時候
[00:03:13.600 --> 00:03:15.040]  百多歲了
[00:03:15.040 --> 00:03:17.200]  百多歲應該都年老芬芳了
[00:03:17.200 --> 00:03:18.400]  最近我都年老芬芳
[00:03:18.400 --> 00:03:19.920]  眼睛都看不清楚了
[00:03:19.920 --> 00:03:21.440]  昨天發錯了一個符號
[00:03:21.440 --> 00:03:23.360]  你發錯了不是發這個符號
[00:03:23.360 --> 00:03:26.720]  因爲原來那些emoji裏面有一個符號
[00:03:26.720 --> 00:03:28.240]  原來它的中字我看不懂
[00:03:28.240 --> 00:03:29.360]  我以爲是食字
[00:03:29.360 --> 00:03:32.480]  所以你發錯了一個符號出來
[00:03:32.480 --> 00:03:35.200]  我可不可以刪除這個emoji呢
[00:03:35.200 --> 00:03:36.800]  我不太喜歡這個留在我這裏
[00:03:36.800 --> 00:03:39.200]  有時發錯了真的不好意思
[00:03:39.200 --> 00:03:42.800]  那麼
[00:03:42.800 --> 00:03:45.120]  這個爸爸年老的時候就覺得
[00:03:45.120 --> 00:03:47.040]  哎呀,我可能隨時都不行了
[00:03:47.040 --> 00:03:49.680]  所以就想下會不會
[00:03:49.680 --> 00:03:51.920]  去早一點祝福兩個兒子
[00:03:51.920 --> 00:03:54.320]  因爲我死了祝福不及就不好了
[00:03:54.320 --> 00:03:55.920]  所以就叫一個大兒子來
[00:03:55.920 --> 00:03:57.680]  因爲他的心在大兒子那裏
[00:03:57.680 --> 00:04:01.200]  想祝福他的大兒子二叔
[00:04:01.200 --> 00:04:03.520]  大兒子來到想接受祝福的時候
[00:04:03.520 --> 00:04:06.960]  他爸爸就說
[00:04:06.960 --> 00:04:08.640]  好啊,我祝福你
[00:04:08.640 --> 00:04:11.760]  不過你現在就去拿一些野味回來
[00:04:11.760 --> 00:04:13.200]  拿到回來我就祝福你了
[00:04:13.200 --> 00:04:14.640]  我喫完這一餐就祝福你了
[00:04:14.640 --> 00:04:17.040]  這個爸爸都是很喜歡喫的
[00:04:17.040 --> 00:04:21.200]  某些正常的男性都是這樣
[00:04:21.200 --> 00:04:22.880]  不過在這個過程裏面
[00:04:22.880 --> 00:04:26.400]  他媽媽聽到這件事就跟他弟弟說
[00:04:26.400 --> 00:04:27.920]  現在有個好機會
[00:04:27.920 --> 00:04:30.640]  你的爸爸就要來祝福你的哥哥
[00:04:30.640 --> 00:04:31.600]  不過有個空檔
[00:04:31.600 --> 00:04:34.880]  因爲他要去打獵你的時間
[00:04:34.880 --> 00:04:36.320]  在這個階段裏面
[00:04:36.320 --> 00:04:38.640]  他的媽媽和他合計
[00:04:38.640 --> 00:04:41.120]  我們就拿一支羊皮
[00:04:41.120 --> 00:04:42.720]  類似這樣套在身上
[00:04:42.720 --> 00:04:49.040]  就像哥哥一樣的皮膚摸上去就像你哥哥
[00:04:49.040 --> 00:04:54.080]  所以就扮他哥哥去騙他的爸爸祝福
[00:04:54.080 --> 00:04:56.320]  所以都是成功的
[00:04:56.320 --> 00:04:57.120]  當他爸爸問
[00:04:57.120 --> 00:04:58.880]  爲什麼你這麼快找到野味回來
[00:04:58.880 --> 00:05:01.840]  他還說是神給我一個好機會
[00:05:01.840 --> 00:05:03.680]  他爸爸以爲與大相關
[00:05:03.680 --> 00:05:05.440]  就是出去打獵很快有好機會
[00:05:05.440 --> 00:05:07.280]  但是他的弟弟其實在說
[00:05:07.280 --> 00:05:09.600]  一個好機會騙你
[00:05:09.600 --> 00:05:13.040]  所以雅各是一個很狡猾的人
[00:05:13.040 --> 00:05:14.720]  正如我都有經驗
[00:05:14.720 --> 00:05:16.560]  我都拿不出來分享
[00:05:16.560 --> 00:05:18.880]  我小時候都是很多狡猾的東西
[00:05:18.880 --> 00:05:20.960]  很明白雅各
[00:05:20.960 --> 00:05:22.640]  但是因爲這樣的緣故
[00:05:22.640 --> 00:05:25.760]  他卻是被哥哥追殺
[00:05:25.760 --> 00:05:27.920]  你這個壞小子
[00:05:27.920 --> 00:05:30.400]  我爸爸死的就是殺你那一天
[00:05:30.400 --> 00:05:32.800]  所以雅各就怕媽媽勸你走
[00:05:32.800 --> 00:05:33.840]  你着草走
[00:05:33.840 --> 00:05:35.680]  你不要再留在這裏
[00:05:35.680 --> 00:05:38.320]  於是一走就走了20年
[00:05:38.320 --> 00:05:44.720]  去他媽媽的兄長拉班那裏
[00:05:44.720 --> 00:05:46.640]  打工預備
[00:05:46.640 --> 00:05:48.560]  以掃他哥哥的懷恨
[00:05:48.560 --> 00:05:49.200]  很想報復
[00:05:49.200 --> 00:05:50.160]  所以他很害怕
[00:05:50.160 --> 00:05:52.720]  因爲他很怕自己出事
[00:05:52.720 --> 00:05:53.360]  他想祝福
[00:05:53.360 --> 00:05:55.520]  未必面對到問題
[00:05:55.520 --> 00:05:58.720]  去到他的外舅拉班
[00:05:58.720 --> 00:06:00.960]  也是他未來的岳父
[00:06:00.960 --> 00:06:01.680]  去到的時候
[00:06:01.680 --> 00:06:03.120]  因爲他有相當的能力
[00:06:03.120 --> 00:06:05.520]  因爲去到他很大力表現了一招
[00:06:05.520 --> 00:06:06.960]  乾坤帶羅而
[00:06:06.960 --> 00:06:08.560]  開了一個石井蓋
[00:06:08.560 --> 00:06:10.480]  讓羊可以喝
[00:06:10.480 --> 00:06:14.000]  可以討好他未來的太太
[00:06:14.000 --> 00:06:16.960]  又可以讓他岳父知道他的能力去做事
[00:06:16.960 --> 00:06:18.640]  所以就和他說
[00:06:18.640 --> 00:06:20.240]  你爲我打工
[00:06:20.240 --> 00:06:20.960]  做七年
[00:06:20.960 --> 00:06:23.120]  我將女兒嫁給你
[00:06:23.120 --> 00:06:26.560]  因爲雅各喜歡拉結二女
[00:06:26.560 --> 00:06:27.760]  是很漂亮的
[00:06:27.760 --> 00:06:28.720]  相信很漂亮
[00:06:28.720 --> 00:06:29.840]  我沒有看過
[00:06:29.840 --> 00:06:33.440]  那麼雅各很漂亮
[00:06:33.440 --> 00:06:34.640]  七年如幾日
[00:06:34.640 --> 00:06:36.320]  打了七年工
[00:06:36.320 --> 00:06:39.360]  就可以娶到這個美女回來
[00:06:39.360 --> 00:06:43.280]  但是當他喝得高高興興
[00:06:43.280 --> 00:06:44.400]  去洞房
[00:06:44.400 --> 00:06:46.960]  第二天早上醒來又是一個噩夢
[00:06:46.960 --> 00:06:48.880]  大家知道爲什麼嗎
[00:06:48.880 --> 00:06:51.920]  因爲他的外父將大女兒先嫁給他
[00:06:51.920 --> 00:06:53.440]  不是他喜歡的拉結
[00:06:53.440 --> 00:06:55.360]  是李雅嫁給他
[00:06:55.360 --> 00:06:56.720]  真的大件事
[00:06:56.720 --> 00:07:00.160]  如果男士想祝福太太
[00:07:00.160 --> 00:07:01.360]  但是第二天早上
[00:07:01.360 --> 00:07:02.720]  因爲以前沒有電燈
[00:07:02.720 --> 00:07:07.040]  黑漆漆做了一些不能夠逆轉的事情
[00:07:07.040 --> 00:07:08.000]  第二天早上醒來就發覺
[00:07:08.000 --> 00:07:09.360]  這個不是我喜歡的那一個
[00:07:09.360 --> 00:07:10.400]  是另一個
[00:07:10.400 --> 00:07:13.360]  真的是大件事
[00:07:13.360 --> 00:07:16.880]  於是他的外父又和他說
[00:07:16.880 --> 00:07:19.600]  我們這個規矩是這樣的
[00:07:19.600 --> 00:07:21.680]  大的不嫁出去
[00:07:21.680 --> 00:07:23.680]  小的是不可以嫁給你的
[00:07:23.680 --> 00:07:25.840]  所以就將大女兒嫁給他
[00:07:25.840 --> 00:07:28.640]  然後才說你幫我打多七年工
[00:07:28.640 --> 00:07:32.080]  代價就是我給你這個你喜歡的女兒
[00:07:32.080 --> 00:07:33.600]  不過過幾天先給了她
[00:07:33.600 --> 00:07:36.720]  然後要她做多七年的工作
[00:07:36.720 --> 00:07:38.000]  在這二十年裏面
[00:07:38.000 --> 00:07:40.400]  最後又打多六年工
[00:07:40.400 --> 00:07:42.320]  總共是二十年
[00:07:42.320 --> 00:07:43.600]  雅各在他外父裏面
[00:07:43.600 --> 00:07:46.560]  是一個很值得信靠投靠的人
[00:07:46.560 --> 00:07:50.080]  但是卻是一個欺騙他的親人
[00:07:50.080 --> 00:07:52.400]  就正如他欺騙他的親人一樣
[00:07:52.400 --> 00:07:56.400]  他是二十年的報應的時間
[00:07:56.400 --> 00:08:00.720]  故此雅各要離開這個
[00:08:00.720 --> 00:08:01.680]  越來越壓力大
[00:08:01.680 --> 00:08:03.200]  因爲雅各很有辦法
[00:08:03.200 --> 00:08:04.880]  他也騙了他的外父
[00:08:04.880 --> 00:08:06.160]  多的是羊和牛羊
[00:08:06.160 --> 00:08:07.040]  用一些方法
[00:08:07.040 --> 00:08:10.960]  那些牛羊去交配的時候
[00:08:10.960 --> 00:08:13.360]  是用一些方法令牛羊歸了他
[00:08:13.360 --> 00:08:15.680]  弱的 瘦的就歸了他的外父
[00:08:15.680 --> 00:08:18.640]  強壯的 好的就歸了他自己
[00:08:18.640 --> 00:08:22.400]  那他的外父那邊的其他兒子
[00:08:22.400 --> 00:08:23.840]  就是不喜歡他
[00:08:23.840 --> 00:08:25.520]  想欺壓他 想壓迫他
[00:08:25.520 --> 00:08:26.560]  所以他要走了
[00:08:26.560 --> 00:08:27.760]  他又再一次逃亡
[00:08:27.760 --> 00:08:29.520]  經過二十年的時間
[00:08:29.520 --> 00:08:31.200]  他說要回去了
[00:08:31.200 --> 00:08:32.640]  因爲他逃走出來的時候
[00:08:32.640 --> 00:08:37.840]  他在伯特利這個地方
[00:08:37.840 --> 00:08:40.080]  是神曾經應許他
[00:08:40.080 --> 00:08:43.680]  說是要祝福他
[00:08:43.680 --> 00:08:45.360]  要他帶領回來這個地方
[00:08:45.360 --> 00:08:46.880]  去承受這個地圖
[00:08:46.880 --> 00:08:50.560]  他知道神的祝福是存在
[00:08:50.560 --> 00:08:51.920]  所以他在這個時候
[00:08:51.920 --> 00:08:53.120]  這麼困難的裏面
[00:08:53.120 --> 00:08:56.080]  他就要回到他的父家那裏
[00:08:56.080 --> 00:08:59.040]  回去面對他這個哥哥
[00:08:59.040 --> 00:09:01.360]  在這個過程裏面
[00:09:01.360 --> 00:09:04.000]  其實他的太太也是有很多的憎寵
[00:09:04.000 --> 00:09:06.160]  因爲他原本喜歡一個
[00:09:06.160 --> 00:09:08.240]  但是娶了另一個
[00:09:08.240 --> 00:09:09.280]  已經有兩個太太
[00:09:09.280 --> 00:09:13.600]  但是因爲他的姐姐失寵
[00:09:13.600 --> 00:09:16.880]  因爲他原本硬是不喜歡她
[00:09:16.880 --> 00:09:18.560]  但是神給他生了四個兒子
[00:09:18.560 --> 00:09:20.240]  他生了四個兒子
[00:09:20.240 --> 00:09:23.360]  於是拉傑就很不憤氣
[00:09:23.360 --> 00:09:24.720]  他說哎呀 真是慘
[00:09:24.720 --> 00:09:26.320]  你給你拿了頭彩
[00:09:26.320 --> 00:09:27.760]  生了四個
[00:09:27.760 --> 00:09:29.520]  幸福都去你那裏
[00:09:29.520 --> 00:09:32.960]  但是他又將他的婢女嫁給雅各
[00:09:32.960 --> 00:09:35.200]  跟着他的姐姐又將婢女嫁給雅各
[00:09:35.200 --> 00:09:37.520]  變成了四個的妻妾
[00:09:37.520 --> 00:09:39.040]  有人說很幸福
[00:09:39.040 --> 00:09:40.000]  其實是很痛苦
[00:09:40.000 --> 00:09:41.520]  相信是很痛苦
[00:09:41.520 --> 00:09:45.600]  因爲他們只是當他是一個生兒子的工具
[00:09:45.600 --> 00:09:47.680]  要將他拉來拉去
[00:09:47.680 --> 00:09:49.920]  今晚你和我睡
[00:09:49.920 --> 00:09:54.080]  有些妓女說我出些價錢賣給你
[00:09:54.080 --> 00:09:56.400]  你今晚給你丈夫和我睡
[00:09:56.400 --> 00:09:58.400]  如果做男人做到這樣真的很痛苦
[00:09:58.400 --> 00:10:00.160]  每晚不知道睡哪裏
[00:10:00.160 --> 00:10:02.320]  就好像他最初動堂翻桌的時候
[00:10:02.320 --> 00:10:03.440]  根本都不知道和誰睡
[00:10:03.440 --> 00:10:06.480]  晚上總之就要做一些他未必喜歡做的事情
[00:10:06.480 --> 00:10:08.080]  因爲他的太太要爭寵
[00:10:08.080 --> 00:10:11.760]  要爭生小朋友去鬥過
[00:10:11.760 --> 00:10:13.520]  所以雅各的人生來到這裏
[00:10:13.520 --> 00:10:17.040]  是一個很痛苦的階段
[00:10:17.040 --> 00:10:20.800]  他要去面對的事情很多
[00:10:20.800 --> 00:10:23.680]  但是這個家裏外父也有壓迫
[00:10:23.680 --> 00:10:27.920]  所以他要逃走
[00:10:27.920 --> 00:10:31.040]  在這個過程裏面面對
[00:10:31.040 --> 00:10:32.320]  我們看看這篇經文
[00:10:32.320 --> 00:10:33.760]  去到雅各
[00:10:33.760 --> 00:10:35.920]  這個地方雅各是一個渡口
[00:10:35.920 --> 00:10:38.480]  一個很短的河
[00:10:38.480 --> 00:10:39.680]  應該是一幅圖給大家看
[00:10:39.680 --> 00:10:40.720]  我們再讀
[00:10:40.720 --> 00:10:43.040]  請大家再讀這几席經文
[00:10:43.040 --> 00:10:43.680]  請讀出來
[00:10:43.680 --> 00:10:44.720]  好 預備
[00:10:44.720 --> 00:11:05.040]  雅各這個時候
[00:11:05.040 --> 00:11:09.680]  回到途中經過一個淺淺的渡河裏面
[00:11:09.680 --> 00:11:11.200]  一個叫河口
[00:11:11.200 --> 00:11:14.960]  在圖的左下方箭咀向上藍藍色的
[00:11:14.960 --> 00:11:16.000]  看不看得到
[00:11:16.000 --> 00:11:18.640]  就指着雅各河這個地方
[00:11:18.640 --> 00:11:19.040]  看不看得到
[00:11:19.040 --> 00:11:19.760]  大部分人看不看得到
[00:11:19.760 --> 00:11:23.360]  在左邊有一些箭咀指上去
[00:11:23.360 --> 00:11:24.560]  就是三字那條線
[00:11:24.560 --> 00:11:26.960]  下面的三字那條線指上去
[00:11:26.960 --> 00:11:30.800]  它就正在下面要上去上面這個地方
[00:11:30.800 --> 00:11:32.400]  聖經學者說這個河
[00:11:32.400 --> 00:11:34.720]  其實是一個很淺的河牀
[00:11:34.720 --> 00:11:37.280]  讓生畜的人可以涉水而過
[00:11:37.280 --> 00:11:39.520]  當然有些東西放在上面
[00:11:39.520 --> 00:11:41.280]  就踩過去就可以了
[00:11:41.280 --> 00:11:42.320]  可以涉水而過
[00:11:42.320 --> 00:11:43.840]  所以木頭和石放在上面
[00:11:43.840 --> 00:11:46.560]  可以走過去
[00:11:46.560 --> 00:11:47.760]  經文的記載
[00:11:47.760 --> 00:11:49.920]  雅各有很多的動作
[00:11:49.920 --> 00:11:53.600]  在這個雅各渡口裏面
[00:11:53.600 --> 00:11:59.120]  他首先將他所有的東西分開兩批
[00:11:59.120 --> 00:12:02.160]  將一些比較不重要的東西放在前面
[00:12:02.160 --> 00:12:03.120]  重要的更是
[00:12:03.120 --> 00:12:04.000]  甚麼是重要呢
[00:12:04.000 --> 00:12:08.160]  就是他最愛的太太和所生的兒子
[00:12:08.160 --> 00:12:10.480]  前面那些瀑人或者牛羊
[00:12:10.480 --> 00:12:15.280]  或者那些不是那麼重要的東西
[00:12:15.280 --> 00:12:18.080]  他覺得他哥哥來迎接他
[00:12:18.080 --> 00:12:20.480]  因爲下一段經文說到
[00:12:20.480 --> 00:12:23.360]  其實雅各來接他
[00:12:23.360 --> 00:12:27.360]  派了400人來接他
[00:12:27.360 --> 00:12:29.440]  所以雅各是很害怕
[00:12:29.440 --> 00:12:31.280]  面對一個這麼大的陣仗
[00:12:31.280 --> 00:12:34.080]  在舊約裏面其實400人是很多的
[00:12:34.080 --> 00:12:35.520]  大家知不知道呢
[00:12:35.520 --> 00:12:38.240]  當然現在都是多的
[00:12:38.240 --> 00:12:39.680]  如果400個人面對一個人
[00:12:39.680 --> 00:12:40.480]  或者一個家庭
[00:12:40.480 --> 00:12:42.480]  因爲家庭不是那麼有武力的
[00:12:42.480 --> 00:12:44.000]  他有很多的牲畜牛羊
[00:12:44.000 --> 00:12:45.680]  但是那些應該不是很能打的
[00:12:45.680 --> 00:12:46.560]  他有些瀑人
[00:12:46.560 --> 00:12:49.360]  但是應該沒有400人那麼多
[00:12:49.360 --> 00:12:50.720]  而事實上在《創世紀》
[00:12:50.720 --> 00:12:52.160]  另一次記載一些人數
[00:12:52.160 --> 00:12:55.680]  例如阿伯拉罕救他的侄羅德的時候
[00:12:55.680 --> 00:12:58.640]  他帶着一些人去救他羅德
[00:12:58.640 --> 00:13:00.800]  面對4個王打仗
[00:13:00.800 --> 00:13:02.640]  你知不知道那一次有多少人呢
[00:13:02.640 --> 00:13:03.760]  有些人很熟舊約的
[00:13:03.760 --> 00:13:09.600]  我知道 家豪知不知道這個問題
[00:13:09.600 --> 00:13:12.320]  阿伯拉罕要救他的侄羅德
[00:13:12.320 --> 00:13:13.920]  因爲在那個地方
[00:13:13.920 --> 00:13:16.560]  索多瑪 俄摩拉被人撈走了
[00:13:16.560 --> 00:13:18.000]  記不記得這個事件
[00:13:18.000 --> 00:13:22.240]  阿伯拉罕帶着300多人去打4個王
[00:13:22.240 --> 00:13:23.920]  所以雅各面對是
[00:13:23.920 --> 00:13:27.200]  哇 人家打王都是300多個人
[00:13:27.200 --> 00:13:29.360]  但是我的哥哥用400人來接
[00:13:29.360 --> 00:13:31.600]  我聽到這麼大的陣仗
[00:13:31.600 --> 00:13:33.920]  他很害怕他的哥哥
[00:13:33.920 --> 00:13:36.960]  因爲之前發誓要殺他
[00:13:36.960 --> 00:13:39.840]  所以他真的害怕得震驚
[00:13:39.840 --> 00:13:41.440]  這樣面對這個局面
[00:13:41.440 --> 00:13:45.760]  所以他用很多的方法去想
[00:13:45.760 --> 00:13:48.000]  將那些物件
[00:13:48.000 --> 00:13:51.280]  那些人或者不重要的放在前面
[00:13:51.280 --> 00:13:54.800]  這樣去討好他的哥哥
[00:13:54.800 --> 00:13:59.520]  他說如果
[00:13:59.520 --> 00:14:01.760]  如果我哥哥殺的時候殺在前面
[00:14:01.760 --> 00:14:02.560]  不是那麼緊要
[00:14:02.560 --> 00:14:04.960]  還是讓他先殺了 沒問題
[00:14:04.960 --> 00:14:06.640]  如果他要拿那些禮物
[00:14:06.640 --> 00:14:08.320]  他討好的 收那些禮物的
[00:14:08.320 --> 00:14:11.440]  那他寬算我就算了
[00:14:11.440 --> 00:14:14.720]  所以雅各是用這些有效的方法
[00:14:14.720 --> 00:14:17.200]  如果他討好的就拿那些禮物
[00:14:17.200 --> 00:14:19.600]  他如果要殺的就殺那些不重要的
[00:14:19.600 --> 00:14:22.160]  後面的可以還有時間走
[00:14:22.160 --> 00:14:24.480]  他留在自己河的另一邊
[00:14:24.480 --> 00:14:27.040]  雖然不是很遠的距離
[00:14:27.040 --> 00:14:29.600]  但是一路殺過來他都有機會走
[00:14:29.600 --> 00:14:32.880]  所以看到雅各一個很有預備
[00:14:32.880 --> 00:14:36.960]  很有準備面對這個事情
[00:14:36.960 --> 00:14:39.040]  他最後也都將他
[00:14:39.040 --> 00:14:40.720]  剛纔經文講到
[00:14:40.720 --> 00:14:42.000]  將他兩個太太
[00:14:42.000 --> 00:14:46.240]  將四個太太 兒女送去河的另一邊
[00:14:46.240 --> 00:14:49.200]  他自己又回到河的下面
[00:14:49.200 --> 00:14:50.560]  南面那邊
[00:14:50.560 --> 00:14:55.040]  在那裏一個晚上自己再想清楚怎麼面對
[00:14:55.040 --> 00:14:56.960]  經文講到這個時候
[00:14:56.960 --> 00:15:10.240]  就有一個人跟他有一個摔跤的狀況
[00:15:10.240 --> 00:15:11.280]  這個摔跤
[00:15:11.280 --> 00:15:14.400]  其實經文有很多的難題我們要去面對
[00:15:14.400 --> 00:15:20.880]  第一 跟他摔跤的是誰呢
[00:15:20.880 --> 00:15:24.240]  有人說是天使 可能是神的使者
[00:15:24.240 --> 00:15:28.240]  但是最後雅各自己總結說這個是神
[00:15:28.240 --> 00:15:30.560]  所以他改名這個叫做比努爾勒
[00:15:30.560 --> 00:15:33.440]  他是與神面對面見到
[00:15:33.440 --> 00:15:38.160]  但是隻是沒有殺他
[00:15:38.160 --> 00:15:42.480]  在這個時候雅各其實面對了很大的爭戰
[00:15:42.480 --> 00:15:44.560]  一個很大的挑戰
[00:15:44.560 --> 00:15:45.840]  他的內心世界是怎樣
[00:15:45.840 --> 00:15:47.280]  可能他有很多的回想
[00:15:47.280 --> 00:15:49.520]  迴帶想一下過往這二十年
[00:15:49.520 --> 00:15:50.480]  或者二十年前
[00:15:50.480 --> 00:15:51.680]  或者出世以來
[00:15:51.680 --> 00:15:54.800]  一直投着哥哥的長子的名分
[00:15:54.800 --> 00:15:57.040]  紅豆湯的事他只是等一個機會
[00:15:57.040 --> 00:15:58.320]  可能等了很多年
[00:15:58.320 --> 00:15:59.920]  差不多十幾年
[00:15:59.920 --> 00:16:01.280]  等到一個這樣的機會
[00:16:01.280 --> 00:16:02.320]  買得這個長子
[00:16:02.320 --> 00:16:04.400]  等他爸爸祝福的時候
[00:16:04.400 --> 00:16:06.320]  把握着這個機會
[00:16:06.320 --> 00:16:08.400]  他媽媽說你去吧
[00:16:08.400 --> 00:16:10.720]  跟着雅各就問一個很古惑的問題
[00:16:10.720 --> 00:16:17.280]  如果爸爸發現要面對就座怎麼辦呢
[00:16:17.280 --> 00:16:19.520]  認識媽媽的人都會說
[00:16:19.520 --> 00:16:21.040]  知道心理的就說
[00:16:21.040 --> 00:16:23.280]  媽媽說有禍就是我擔當
[00:16:23.280 --> 00:16:25.040]  周祖就是我要祝福就是你要
[00:16:25.040 --> 00:16:26.480]  其實雅各搞清楚這件事
[00:16:26.480 --> 00:16:28.880]  然後纔去進行這個欺騙
[00:16:28.880 --> 00:16:30.160]  有時候我們都會
[00:16:30.160 --> 00:16:33.520]  某個程度去利用家人
[00:16:33.520 --> 00:16:38.320]  雅各在這個時候所面對的
[00:16:38.320 --> 00:16:42.160]  是一個這樣的狀況
[00:16:42.160 --> 00:16:44.400]  但是基本上我相信他是願意面對
[00:16:44.400 --> 00:16:48.720]  因爲神應許過他要回到這個地方去蒙福
[00:16:48.720 --> 00:16:51.280]  去引用了阿伯拉罕的祝福
