
[00:00:00.000 --> 00:00:01.520]  今天我揀選的經文
[00:03:16.040 --> 00:03:17.760]  他的屬靈兒子
[00:03:17.760 --> 00:03:21.040]  另外他的徒弟提多也放下在克里特
[00:03:21.040 --> 00:03:25.120]  在那段時間他寫了提摩泰前書和提多書
[00:03:25.120 --> 00:03:28.360]  然後終於保羅去到他夢寐以求
[00:03:28.360 --> 00:03:30.240]  想去的地方就是西班牙
[00:03:30.240 --> 00:03:31.600]  因為對一個宣教士來說
[00:03:31.600 --> 00:03:33.800]  最希望就是將福音傳到哪裡
[00:03:33.800 --> 00:03:34.880]  地境嘛
[00:03:34.880 --> 00:03:36.400]  而當時在歐洲
[00:03:36.400 --> 00:03:37.200]  西邊
[00:03:37.200 --> 00:03:39.760]  西班牙差不多是他們所認知的地方
[00:03:39.760 --> 00:03:41.200]  最篤的地方
[00:03:41.200 --> 00:03:43.080]  所以保羅就去了西班牙
[00:03:43.080 --> 00:03:44.640]  但其實在期間
[00:03:44.640 --> 00:03:48.040]  在羅馬的歷史裡面發生了一件大事
[00:03:48.040 --> 00:03:51.160]  就是在主后64年的7月19至24號
[00:03:51.160 --> 00:03:52.040]  嘩 這麼準的
[00:03:52.040 --> 00:03:52.600]  因為呢
[00:03:52.600 --> 00:03:55.560]  的確記錄在羅馬的歷史書裡面
[00:03:55.560 --> 00:03:58.040]  當時的凱撒王就是叫尼祿王
[00:03:58.040 --> 00:03:59.040]  是一個獨裁者
[00:03:59.040 --> 00:04:00.600]  而且有些人說他瘋瘋癲癲的
[00:04:00.600 --> 00:04:01.400]  就是呢
[00:04:01.400 --> 00:04:03.320]  他就火燒羅馬城
[00:04:03.320 --> 00:04:05.040]  竟然燒了自己的首都
[00:04:05.040 --> 00:04:06.240]  七天
[00:04:06.240 --> 00:04:07.480]  將十四個城區
[00:04:07.480 --> 00:04:09.800]  有十個城區都燒了
[00:04:09.800 --> 00:04:12.640]  當時的人抓回那些縱火狂徒
[00:04:12.640 --> 00:04:14.200]  說為什麼要燒我們羅馬城
[00:04:14.200 --> 00:04:15.760]  其實是皇帝主使我
[00:04:15.760 --> 00:04:16.680]  因為皇帝呢
[00:04:16.680 --> 00:04:17.920]  就不滿意羅馬城
[00:04:17.920 --> 00:04:19.200]  覺得太殘舊了
[00:04:19.200 --> 00:04:21.240]  要燒過去再蓋過
[00:04:21.240 --> 00:04:22.520]  嘩 但是這樣不行的嘛
[00:04:22.520 --> 00:04:24.360]  那些人知道會反皇帝
[00:04:24.360 --> 00:04:25.600]  所以尼祿王呢
[00:04:25.600 --> 00:04:27.600]  就將這個罪名呢
[00:04:27.600 --> 00:04:30.880]  嫁禍在當時的基督徒身上
[00:04:30.880 --> 00:04:32.280]  所以在當時呢
[00:04:32.280 --> 00:04:34.280]  主后64年7月之後呢
[00:04:34.280 --> 00:04:36.360]  基督教就成為了一個
[00:04:36.360 --> 00:04:37.560]  非法組織
[00:04:37.560 --> 00:04:38.960]  而當時羅馬政府呢
[00:04:38.960 --> 00:04:40.960]  就要去抓很多基督徒
[00:04:40.960 --> 00:04:43.560]  抓那些說他們縱火
[00:04:43.560 --> 00:04:46.320]  就是影響國家安危
[00:04:46.320 --> 00:04:47.680]  所以呢
[00:04:47.680 --> 00:04:49.320]  保羅當時去完西班牙
[00:04:49.320 --> 00:04:51.960]  回到羅馬的時候呢
[00:04:51.960 --> 00:04:53.600]  就被抓了坐牢
[00:04:53.600 --> 00:04:54.800]  在主后67年呢
[00:04:54.800 --> 00:04:56.560]  就第二次被囚了
[00:04:56.560 --> 00:04:57.680]  而這次被囚
[00:04:57.680 --> 00:04:59.800]  剛才大家看提摩太后書第四章
[00:04:59.800 --> 00:05:00.880]  你也感覺到
[00:05:00.880 --> 00:05:02.080]  保羅好像覺得
[00:05:02.080 --> 00:05:04.360]  自己時候將到了
[00:05:04.360 --> 00:05:07.520]  因為之前就是猶太教逼迫他而已
[00:05:07.520 --> 00:05:09.320]  羅馬政府也覺得沒問題
[00:05:09.320 --> 00:05:10.280]  但這次不是
[00:05:10.280 --> 00:05:12.720]  羅馬政府要抓保羅
[00:05:12.720 --> 00:05:14.040]  要抓他
[00:05:14.040 --> 00:05:17.600]  所以他知道自己要斬首殉道的日子
[00:05:17.600 --> 00:05:18.760]  不願意
[00:05:18.760 --> 00:05:20.520]  所以在主后67年
[00:05:20.520 --> 00:05:22.520]  大約一段時間就在羅馬
[00:05:22.520 --> 00:05:24.320]  寫了提摩太后書
[00:05:24.320 --> 00:05:25.720]  所以可想而知
[00:05:25.720 --> 00:05:27.720]  提摩太后書就是保羅
[00:05:27.720 --> 00:05:28.920]  可以說是遺囑
[00:05:28.920 --> 00:05:31.720]  最後與他所親愛屬靈的兒子
[00:05:31.720 --> 00:05:33.720]  提摩太要說的話
[00:05:33.720 --> 00:05:36.960]  而當時保羅身處在什麼處境呢?
[00:05:36.960 --> 00:05:38.480]  在一章甚至說
[00:05:38.480 --> 00:05:40.920]  凡在亞細亞的人都離棄我
[00:05:40.920 --> 00:05:42.480]  這是你知道的
[00:05:42.480 --> 00:05:47.160]  其中有肥吉路和黑魔奇尼
[00:05:47.160 --> 00:05:48.240]  就是說
[00:05:48.240 --> 00:05:51.320]  現在不惹笑了
[00:05:51.320 --> 00:05:54.600]  我們的老頭保羅被人抓了
[00:05:54.600 --> 00:05:56.480]  接著他的人也害怕了
[00:05:56.480 --> 00:05:57.360]  我們也被人抓了
[00:05:57.360 --> 00:06:01.560]  所以其中肥吉路和黑魔奇尼
[00:06:01.560 --> 00:06:03.000]  就離棄了保羅
[00:06:03.000 --> 00:06:04.000]  還有
[00:06:04.000 --> 00:06:06.000]  到了四章十節
[00:06:06.000 --> 00:06:08.520]  又記載了提摩貪愛現在的世界
[00:06:08.520 --> 00:06:09.320]  離棄了他
[00:06:09.320 --> 00:06:10.040]  就是說
[00:06:10.040 --> 00:06:12.520]  保羅已經到了眾叛親離的時間
[00:06:12.520 --> 00:06:16.080]  外面還有些銅像亞歷山大
[00:06:16.080 --> 00:06:17.280]  迫害他
[00:06:17.280 --> 00:06:18.920]  他想申訴
[00:06:18.920 --> 00:06:20.040]  但是沒有人幫助他
[00:06:20.040 --> 00:06:21.360]  沒有人做他的證人
[00:06:21.360 --> 00:06:23.080]  所以每個人都離棄自己
[00:06:23.080 --> 00:06:24.880]  保羅就是一個孤單
[00:06:24.880 --> 00:06:26.720]  一個被人離棄
[00:06:26.720 --> 00:06:28.080]  自己一個人
[00:06:28.080 --> 00:06:30.480]  在監牢的時間
[00:06:30.480 --> 00:06:31.880]  在這麼苦
[00:06:31.880 --> 00:06:33.320]  這麼困難的時間
[00:06:33.320 --> 00:06:35.640]  保羅怎麼面對呢?
[00:06:36.120 --> 00:06:38.520]  他寫信給提摩貪愛
[00:06:38.520 --> 00:06:39.200]  他說
[00:06:39.200 --> 00:06:40.080]  你啊
[00:06:40.080 --> 00:06:41.280]  這個第五和第六次
[00:06:41.280 --> 00:06:43.640]  剛剛你和我是一個很大的對照
[00:06:43.640 --> 00:06:44.520]  至於你
[00:06:44.520 --> 00:06:46.320]  你就要凡事謹慎
[00:06:46.320 --> 00:06:47.600]  忍受苦難
[00:06:47.600 --> 00:06:48.880]  作全套功夫
[00:06:48.880 --> 00:06:49.960]  盡你的積焚
[00:06:49.960 --> 00:06:51.000]  而我呢
[00:06:51.000 --> 00:06:52.360]  現在被囂電
[00:06:52.360 --> 00:06:54.200]  離世的時候到了
[00:06:54.200 --> 00:06:55.920]  對於保羅和提摩貪愛
[00:06:55.920 --> 00:06:57.520]  大家都面對著外面
[00:06:57.520 --> 00:06:59.320]  有羅馬政府的威脅
[00:06:59.320 --> 00:07:00.240]  裡面
[00:07:00.240 --> 00:07:02.400]  教會有眾叛親離
[00:07:02.400 --> 00:07:03.920]  甚至有異端的出現
[00:07:03.920 --> 00:07:06.080]  大家都面對著很大的壓力
[00:07:06.080 --> 00:07:08.840]  保羅就面對著死亡威脅之下
[00:07:08.840 --> 00:07:10.400]  他對信仰
[00:07:10.400 --> 00:07:11.480]  對侍奉
[00:07:11.480 --> 00:07:13.680]  對他人生的使命
[00:07:13.680 --> 00:07:15.360]  能不能夠堅持下去呢?
[00:07:15.360 --> 00:07:18.560]  同樣在今天
[00:07:18.560 --> 00:07:20.160]  可能我們在香港
[00:07:20.160 --> 00:07:22.720]  做一個基督徒可能比較容易
[00:07:22.720 --> 00:07:26.760]  甚至乎我們好像昨天
[00:07:26.760 --> 00:07:29.080]  提摩太團契和其他教會
[00:07:29.080 --> 00:07:31.400]  都出去派嘉年華會的單張
[00:07:31.400 --> 00:07:32.920]  我們也派報道會的單張
[00:07:32.920 --> 00:07:35.360]  當然可以很自由的傳福音
[00:07:35.360 --> 00:07:38.400]  公然承認自己有一個基督徒的身份
[00:07:38.400 --> 00:07:40.840]  甚至乎可能你承認你是基督徒的身份
[00:07:40.840 --> 00:07:42.000]  都會有些好處的
[00:07:42.000 --> 00:07:43.760]  人們可能會對你有些欣賞
[00:07:43.760 --> 00:07:45.200]  或者覺得基督徒也挺好的
[00:07:45.200 --> 00:07:47.600]  有些接納的好印象
[00:07:47.600 --> 00:07:50.240]  但是我上個星期和我們神學山督導
[00:07:50.240 --> 00:07:51.840]  就是聊天
[00:07:51.840 --> 00:07:54.040]  神學山也說
[00:07:54.040 --> 00:07:56.840]  神學院的老師都覺得
[00:07:56.840 --> 00:08:01.360]  我們基督徒的自由空間可能會越來越收窄
[00:08:01.360 --> 00:08:04.840]  特別是我們始終都是在一個大陸的政權底下
[00:08:04.840 --> 00:08:09.920]  一個共產黨的無神論底下
[00:08:09.920 --> 00:08:13.400]  基督教始終都好像是一些顧忌
[00:08:13.400 --> 00:08:19.080]  特別我們也看回歷史上很多外國的獨裁政府
[00:08:19.080 --> 00:08:21.440]  他們對基督教是很敏感的
[00:08:21.440 --> 00:08:23.640]  因為教會宣揚的信息是什麼呢?
[00:08:23.640 --> 00:08:27.080]  愛、和平、公義、自由
[00:08:27.080 --> 00:08:29.240]  那些獨裁者更加不喜歡
[00:08:29.240 --> 00:08:32.440]  為什麼我們今天好像香港基督教這麼好呢?
[00:08:32.440 --> 00:08:33.360]  大家都知道
[00:08:33.360 --> 00:08:36.240]  因為以前我們是哪個國家的殖民地呢?
[00:08:36.240 --> 00:08:37.600]  英國嘛
[00:08:37.600 --> 00:08:39.080]  英國是什麼國教呢?
[00:08:39.080 --> 00:08:40.120]  基督教嘛
[00:08:40.120 --> 00:08:42.240]  所以在英國殖民地底下
[00:08:42.240 --> 00:08:45.400]  基督教似乎都享有一些優惠
[00:08:45.400 --> 00:08:48.560]  教會都好像受到一些保護
[00:08:48.560 --> 00:08:51.400]  但是隨著時日的轉變
[00:08:51.400 --> 00:08:52.560]  九七回歸
[00:08:52.560 --> 00:08:54.720]  遲些可能50年之後
[00:08:54.720 --> 00:08:56.640]  連基本法都完結了
[00:08:56.640 --> 00:08:58.160]  就回歸祖國了
[00:08:58.480 --> 00:08:59.880]  我們會不會將來一天
[00:08:59.880 --> 00:09:00.960]  我們教會
[00:09:00.960 --> 00:09:03.520]  基督教成為一個非法的組織呢?
[00:09:03.520 --> 00:09:04.880]  如果有這樣的一天
[00:09:04.880 --> 00:09:06.800]  我們又怎麼面對呢?
[00:09:06.800 --> 00:09:10.200]  所以我們都要用回提摩太后書提醒自己
[00:09:10.200 --> 00:09:11.160]  保羅說
[00:09:11.160 --> 00:09:11.920]  第五節
[00:09:11.920 --> 00:09:13.680]  你卻要凡事謹慎
[00:09:13.680 --> 00:09:14.920]  忍受苦難
[00:09:14.920 --> 00:09:16.280]  作全途的功夫
[00:09:16.280 --> 00:09:17.440]  盡你的職份
[00:09:17.440 --> 00:09:18.680]  讓我們的思想
[00:09:18.680 --> 00:09:20.600]  我們怎樣做一個忠心的門徒
[00:09:20.600 --> 00:09:21.960]  我們有一個祈禱
[00:09:21.960 --> 00:09:24.720]  慈伯天父求你預備我們的心
[00:09:24.720 --> 00:09:26.440]  去聆聽上帝你的話語
[00:09:26.440 --> 00:09:28.360]  求聖靈你充滿著我們
[00:09:28.360 --> 00:09:31.240]  當我們在一個安逸的環境下
[00:09:31.240 --> 00:09:34.040]  讓我們都能夠去準備
[00:09:34.040 --> 00:09:36.080]  將來可能會有的苦難
[00:09:36.080 --> 00:09:39.360]  正如在基督的信息告訴我們
[00:09:39.360 --> 00:09:41.040]  當末日將至的時候
[00:09:41.040 --> 00:09:42.120]  苦難就會來
[00:09:42.120 --> 00:09:43.280]  迫害就會來
[00:09:43.280 --> 00:09:45.360]  到時有假基督假師父
[00:09:45.360 --> 00:09:48.680]  又有各種各樣的災禍在我們身邊周圍
[00:09:48.680 --> 00:09:52.360]  大主你卻要我們成為一個忠於主使命的門徒
[00:09:52.360 --> 00:09:53.840]  求主你幫助我們
[00:09:53.840 --> 00:09:57.560]  讓今天你透過保羅對提摩太后的說話
[00:09:57.560 --> 00:09:58.920]  成為我們的提醒
[00:09:58.920 --> 00:10:01.400]  求主你使用孩子的信息
[00:10:01.400 --> 00:10:03.680]  成為我們第一次會有生命的提醒
[00:10:03.680 --> 00:10:04.480]  多謝主
[00:10:04.480 --> 00:10:05.280]  奉耶穌基督
[00:10:05.280 --> 00:10:06.320]  得聖免治祈求
[00:10:06.320 --> 00:10:07.000]  阿們
[00:10:07.000 --> 00:10:10.600]  我們進入提摩太后書之前
[00:10:10.600 --> 00:10:11.760]  我們思想一下
[00:10:11.760 --> 00:10:13.320]  忠心是甚麼意思
[00:10:13.320 --> 00:10:16.080]  忠心的定義是甚麼呢?
[00:10:16.080 --> 00:10:17.640]  其實忠心
[00:10:17.640 --> 00:10:19.880]  都是上帝的屬性
[00:10:19.880 --> 00:10:21.880]  正如我們說我們的上帝
[00:10:21.880 --> 00:10:23.040]  是公義的
[00:10:23.040 --> 00:10:24.160]  慈愛的
[00:10:24.160 --> 00:10:27.880]  他是充滿著寬容的
[00:10:27.880 --> 00:10:29.640]  其實他也是一個忠心的
[00:10:29.640 --> 00:10:31.960]  一個忠誠的上帝
[00:10:31.960 --> 00:10:33.480]  他是可靠的
[00:10:33.480 --> 00:10:34.760]  是堅定不移的
[00:10:34.760 --> 00:10:37.080]  我們的主不會朝三暮四
[00:10:37.080 --> 00:10:37.920]  這些事情經常變的
[00:10:37.920 --> 00:10:39.360]  他是一個忠誠的主
[00:10:39.360 --> 00:10:42.560]  我對人的忠心是甚麼意思呢?
[00:10:42.560 --> 00:10:45.000]  可以說是將忠心和忠誠的結合
[00:10:45.000 --> 00:10:47.000]  Faith和Faithless的結合
[00:10:47.000 --> 00:10:49.960]  我們要保持信心
[00:10:49.960 --> 00:10:53.320]  我們對我們的效忠對象要有信心
[00:10:53.320 --> 00:10:54.480]  和要堅持下去
[00:10:54.480 --> 00:10:56.000]  有強烈的責任感
[00:10:56.000 --> 00:10:58.160]  表明我們是真心真意的
[00:10:58.160 --> 00:10:59.960]  有穩固恆心
[00:10:59.960 --> 00:11:01.360]  可靠聯繫
[00:11:01.360 --> 00:11:03.360]  在這個忠心裡面
[00:11:03.360 --> 00:11:05.080]  如果我們再思想
[00:11:05.080 --> 00:11:06.160]  甚麼是忠心呢?
[00:11:06.160 --> 00:11:07.840]  我們想想那些反義詞
[00:11:07.840 --> 00:11:09.160]  就是不忠很簡單
[00:11:09.160 --> 00:11:10.360]  一不忠你又想起甚麼呢?
[00:11:10.360 --> 00:11:12.120]  就想起那個壞人
[00:11:12.120 --> 00:11:13.680]  就是鮑爾拉
[00:11:13.680 --> 00:11:15.280]  又是朝三暮四
[00:11:15.280 --> 00:11:18.720]  其實我們忠心
[00:11:18.720 --> 00:11:21.360]  也跟守約是有關係的
[00:11:23.160 --> 00:11:26.880]  就好像我們跟我們的配偶有分文之約
[00:11:26.880 --> 00:11:28.880]  我們在婚禮裡面說
[00:11:28.880 --> 00:11:32.560]  無論你將來貧富
[00:11:32.560 --> 00:11:34.560]  疾病
[00:11:34.560 --> 00:11:35.560]  年老
[00:11:35.560 --> 00:11:36.840]  甚麼情況下
[00:11:36.840 --> 00:11:38.640]  我都一生一世愛你
[00:11:38.640 --> 00:11:41.240]  你是否對你的配偶忠誠地
[00:11:41.240 --> 00:11:44.160]  忠心地去照顧你的配偶呢?
[00:11:44.160 --> 00:11:45.720]  去愛你的配偶呢?
[00:11:45.720 --> 00:11:49.600]  同樣我們也在僱傭之間有個僱傭條例
[00:11:49.600 --> 00:11:50.800]  我們也有個約
[00:11:50.800 --> 00:11:52.560]  你是否一個忠誠的下屬
[00:11:52.560 --> 00:11:56.480]  忠心地去跟你的上司老闆做事呢?
[00:11:56.480 --> 00:11:59.640]  當我去查忠心是甚麼意思的時候
[00:11:59.640 --> 00:12:01.480]  我查了這幅漫畫
[00:12:01.480 --> 00:12:03.000]  是非常好的
[00:12:03.000 --> 00:12:06.120]  忠心不是看你外在表現
[00:12:06.120 --> 00:12:07.280]  在人面前怎樣
[00:12:07.280 --> 00:12:08.280]  這幅漫畫說
[00:12:08.280 --> 00:12:09.760]  一個人是不是忠心呢?
[00:12:09.760 --> 00:12:11.360]  就不是看他在人面前的表現
[00:12:11.360 --> 00:12:13.960]  而是看他單獨一個人的時間
[00:12:13.960 --> 00:12:15.080]  他的表現如何
[00:12:15.080 --> 00:12:16.720]  雖然有個窗外可以看到他
[00:12:16.720 --> 00:12:18.160]  所以就畫這幅漫畫
[00:12:18.160 --> 00:12:19.120]  這個人
[00:12:19.120 --> 00:12:21.160]  老闆不在就坐在老闆的位置
[00:12:21.160 --> 00:12:22.560]  大班椅
[00:12:22.560 --> 00:12:24.520]  雙腳放在桌子上
[00:12:24.520 --> 00:12:25.720]  還在瞄準老闆
[00:12:25.720 --> 00:12:27.120]  可想而知這個人
[00:12:27.120 --> 00:12:29.160]  有多忠心你就知道了
[00:12:29.160 --> 00:12:31.160]  可能在你的生活裡面也有
[00:12:31.160 --> 00:12:33.360]  我聽過我們有弟兄分享
[00:12:33.360 --> 00:12:35.320]  他最近生了小朋友
[00:12:35.320 --> 00:12:40.920]  打算在家裡調一個閉路電視
[00:12:40.920 --> 00:12:42.680]  看著小朋友
[00:12:42.680 --> 00:12:45.960]  那天兩夫婦出門
[00:12:45.960 --> 00:12:48.160]  留下飛鴻和小朋友在
[00:12:48.160 --> 00:12:50.920]  回家一上網看
[00:12:50.920 --> 00:12:53.320]  原來兩夫婦一走了
[00:12:53.320 --> 00:12:56.120]  飛鴻就在開電視
[00:12:56.120 --> 00:12:57.000]  講電話
[00:12:57.000 --> 00:12:58.840]  小朋友哭也不理
[00:12:58.840 --> 00:13:01.120]  第二天馬上就要解僱飛鴻了
[00:13:01.120 --> 00:13:04.760]  原來不忠是這樣的
[00:13:04.760 --> 00:13:06.920]  不忠是這樣的
[00:13:06.920 --> 00:13:09.400]  在題目第二節那裡說
[00:13:09.400 --> 00:13:10.680]  務要全道
[00:13:10.680 --> 00:13:12.200]  無論得時不得時
[00:13:12.200 --> 00:13:13.880]  總要專心
[00:13:13.880 --> 00:13:15.200]  這裡提醒我們
[00:13:15.200 --> 00:13:16.720]  得時不得時
[00:13:16.720 --> 00:13:18.000]  都要專心
[00:13:18.000 --> 00:13:19.680]  在正確的時間
[00:13:19.680 --> 00:13:21.240]  或者在不正確的時間
[00:13:21.240 --> 00:13:22.880]  都要盡忠
[00:13:22.880 --> 00:13:24.160]  簡單來說就是
[00:13:24.160 --> 00:13:26.480]  任何時間都要忠心
[00:13:26.480 --> 00:13:28.440]  我們是否任何時間都忠心呢?
[00:13:28.440 --> 00:13:30.800]  是否在人面前見到的時候
[00:13:30.800 --> 00:13:32.200]  我們就忠心
[00:13:32.200 --> 00:13:33.880]  當沒有人見到我們的時候
[00:13:33.880 --> 00:13:35.960]  我們的忠誠在哪裡呢?
[00:13:35.960 --> 00:13:41.160]  我們一起讀第一節
[00:13:41.160 --> 00:13:42.520]  一、二、三
[00:13:42.520 --> 00:13:44.000]  可在神面前
[00:13:44.000 --> 00:13:52.640]  請在上方守護每一隻人的基督基督的聖衣之心,也在下面以任何他人的國度祝福
[00:13:52.640 --> 00:13:53.480]  是,在這裡就行了
[00:13:53.480 --> 00:13:56.280]  在原文
[00:13:56.280 --> 00:13:57.560]  就是希臘文
[00:13:57.560 --> 00:14:00.120]  祝福這個字是放在最前面的
[00:14:00.120 --> 00:14:01.960]  放在最前面就是最重要了
[00:14:01.960 --> 00:14:03.200]  祝福這個字
[00:14:03.200 --> 00:14:06.520]  就是保羅很鄭重聲明
[00:14:06.520 --> 00:14:10.120]  很嚴肅地去提醒提摩泰
[00:14:10.120 --> 00:14:12.880]  我們忠心的對象是誰呢?
[00:14:12.880 --> 00:14:18.200]  就是在上帝和審判活人死人的耶穌基督面前
[00:14:18.200 --> 00:14:21.960]  我們就要去忠心
[00:14:21.960 --> 00:14:24.200]  在第八節再說一次
[00:14:24.200 --> 00:14:26.000]  我們將來有賞賜
[00:14:26.000 --> 00:14:28.880]  就是公義審判的主會賞賜給我們
[00:14:28.880 --> 00:14:32.400]  所以我們忠心的對象就是我們主耶穌基督
[00:14:32.400 --> 00:14:35.280]  待會我們有主餐
[00:14:35.280 --> 00:14:37.880]  還記得耶穌基督設下主餐的時候
[00:14:37.880 --> 00:14:39.480]  他舉起一個杯子說什麼呢?
[00:14:39.480 --> 00:14:42.600]  「這是我的血為你們所流」
[00:14:42.600 --> 00:14:44.040]  是所流的新藥
[00:14:44.040 --> 00:14:46.560]  原來我們和耶穌基督也有一個藥
[00:14:46.560 --> 00:14:48.120]  這個藥是什麼呢?
[00:14:48.120 --> 00:14:52.040]  就是耶穌基督願意為我們犧牲十字架上高
[00:14:52.040 --> 00:14:54.960]  藉著祂的補血洗淨我們的罪
[00:14:54.960 --> 00:14:56.480]  而我們要做什麼呢?
[00:14:56.480 --> 00:15:00.560]  我們要認耶穌基督為我們的救主
[00:15:00.560 --> 00:15:01.800]  生命的主
[00:15:01.800 --> 00:15:03.800]  將你的生命交給祂
[00:15:03.800 --> 00:15:05.480]  一生一世跟隨祂
[00:15:05.480 --> 00:15:07.080]  作主的門徒
[00:15:07.080 --> 00:15:08.440]  就是我們連體
[00:15:08.440 --> 00:15:11.480]  所以原來今天保羅提醒我們
[00:15:11.480 --> 00:15:14.960]  我們要好好地做一個忠心的主
[00:15:14.960 --> 00:15:17.280]  忠心於主的門徒
[00:15:17.280 --> 00:15:19.280]  而門徒的特質是什麼呢?
[00:15:19.280 --> 00:15:21.280]  就是要有一個
[00:15:21.280 --> 00:15:25.240]  門徒的特質就是要有一個忠心
[00:15:25.240 --> 00:15:27.000]  忠心原來就是門徒的特質
[00:15:27.000 --> 00:15:28.320]  就是門徒的DNA
[00:15:28.320 --> 00:15:30.400]  說到這裡
[00:15:30.400 --> 00:15:31.680]  我們苦心自問
[00:15:31.680 --> 00:15:33.000]  摸摸你的心
[00:15:33.000 --> 00:15:35.720]  我們對我們的主有多少忠誠呢?
[00:15:35.720 --> 00:15:38.520]  我們是否忠於我們的耶穌基督呢?
