
[00:00:00.000 --> 00:00:02.620]  歡迎大家來到我們的「周族崇拜」
[00:22:10.000 --> 00:22:14.120]  將它丟給姚護
[00:22:14.120 --> 00:22:19.320]  對於這節聖經學者有很多不同的猜測
[00:22:19.320 --> 00:22:22.280]  沒有一個共識
[00:22:22.280 --> 00:22:24.360]  不過有一個解釋
[00:22:24.360 --> 00:22:25.520]  我覺得很有意思
[00:22:25.520 --> 00:22:26.800]  所以我想和你分享
[00:22:26.800 --> 00:22:28.800]  所以我也不太肯定它是不是一定對
[00:22:28.800 --> 00:22:34.560]  但我覺得這是我讀過最有意思的一個解釋
[00:22:34.560 --> 00:22:36.400]  什麼是姚護
[00:22:36.400 --> 00:22:39.280]  姚護說的是聖殿裡面
[00:22:39.280 --> 00:22:44.320]  有一幫負責鑄造金銀盤子器皿的人
[00:22:44.320 --> 00:22:47.800]  撒加里亞將那些銀錢丟給姚護
[00:22:47.800 --> 00:22:50.400]  第一丟的意思就是說我不要
[00:22:50.400 --> 00:22:51.640]  他們要遣散上帝
[00:22:51.640 --> 00:22:55.840]  上帝拒絕他們的遣散費
[00:22:55.840 --> 00:22:57.040]  但是他丟的時候
[00:22:57.040 --> 00:23:00.880]  特意要將這個銀錢丟給姚護
[00:23:00.880 --> 00:23:02.800]  最有可能的意思就是
[00:23:02.800 --> 00:23:06.520]  要姚護將那些銀錢融化
[00:23:06.520 --> 00:23:10.560]  再造成另一件物件
[00:23:10.560 --> 00:23:11.760]  問題來了
[00:23:11.760 --> 00:23:15.560]  如果他要將它融化做另一個物件
[00:23:15.560 --> 00:23:17.840]  做的是什麼物件呢
