
[00:00:00.000 --> 00:00:04.220]  奉主明問候弟兄姊妹平安
[00:02:40.400 --> 00:02:42.400]  講她什麼時候做王,什麼時候死了
[00:02:42.400 --> 00:02:44.400]  講她什麼時候做王,什麼時候死了
[00:02:44.400 --> 00:02:48.400]  王的一半就是她什麼時候做王,她什麼時候死
[00:02:48.400 --> 00:02:50.400]  她平時做了什麼,就這麼多
[00:02:50.400 --> 00:02:54.400]  通常都是這個技術的pattern
[00:02:54.400 --> 00:02:56.400]  什麼時候做王,什麼時候死
[00:02:56.400 --> 00:03:02.400]  她死了之後,她的兒子叫做阿哈姐
[00:03:02.400 --> 00:03:04.400]  我再講一次
[00:03:04.400 --> 00:03:08.400]  阿哈姐剛好又是若蘭,不過若蘭哥哥的名字一樣
[00:03:08.400 --> 00:03:14.400]  正好是百國王越南的王的哥哥的名字
[00:03:14.400 --> 00:03:17.400]  八章的二十五到二十九節呢
[00:03:17.400 --> 00:03:19.400]  八章二十五到二十九節呢
[00:03:19.400 --> 00:03:23.400]  就介紹這個阿哈姐
[00:03:23.400 --> 00:03:25.400]  就介紹南國的阿哈姐
[00:03:25.400 --> 00:03:26.400]  在上一講呢
[00:03:26.400 --> 00:03:30.400]  阿哈姐和若蘭,不過若蘭有什麼關係呢
[00:03:30.400 --> 00:03:33.400]  阿哈姐和上一堂所講的
[00:03:33.400 --> 00:03:34.400]  其實我現在在重複的,知道嗎
[00:03:34.400 --> 00:03:36.400]  他們有什麼關係呢
[00:03:36.400 --> 00:03:38.400]  可以說是她舅父
[00:03:38.400 --> 00:03:40.400]  可以說是她舅父
[00:03:40.400 --> 00:03:42.400]  又可以說是她的大舅
[00:03:42.400 --> 00:03:44.400]  又可以說是她的大舅舅
[00:03:44.400 --> 00:03:45.400]  因為《釋經》說
[00:03:45.400 --> 00:03:49.400]  阿哈姐是阿哈王,即是若蘭爸爸的女婿
[00:03:49.400 --> 00:03:53.400]  阿哈姐是亞哈王的女婿
[00:03:53.400 --> 00:03:55.400]  這些我已經講過了
[00:03:55.400 --> 00:03:57.400]  這個我已經講過了
[00:03:57.400 --> 00:04:00.400]  我現在只不過重新希望你能夠很清楚
[00:04:00.400 --> 00:04:02.400]  我們這些人物
[00:04:02.400 --> 00:04:06.400]  我現在提醒大家,讓大家很明白這些人物
[00:04:06.400 --> 00:04:07.400]  相當奇怪的
[00:04:07.400 --> 00:04:09.400]  相當奇怪的是
[00:04:09.400 --> 00:04:10.400]  這兩個王
[00:04:10.400 --> 00:04:11.400]  這兩個王
[00:04:11.400 --> 00:04:14.400]  來到烈王記上的第九章
[00:04:14.400 --> 00:04:18.400]  來到烈王記下的第九章
[00:04:18.400 --> 00:04:20.400]  沒有講他們怎麼死
[00:04:20.400 --> 00:04:22.400]  沒有講他們怎麼死
[00:04:22.400 --> 00:04:26.400]  通常你講一個王他什麼時候生,什麼時候死的
[00:04:26.400 --> 00:04:28.400]  通常講的就是
[00:04:28.400 --> 00:04:30.400]  哪一個王做王什麼時候開始
[00:04:30.400 --> 00:04:32.400]  到八章二十九節
[00:04:32.400 --> 00:04:33.400]  到八章二十九節
[00:04:33.400 --> 00:04:35.400]  九章之前的八章二十九節
[00:04:35.400 --> 00:04:37.400]  八章二十九節
[00:04:37.400 --> 00:04:39.400]  作者沒有講他們的結局
[00:04:39.400 --> 00:04:41.400]  作者沒有講他們的結局
[00:04:41.400 --> 00:04:44.400]  作者突然間踩了煞車,停了下來
[00:04:44.400 --> 00:04:46.400]  作者停了下來
[00:04:46.400 --> 00:04:50.400]  然後九章一到十三節
[00:04:50.400 --> 00:04:52.400]  衛東剛剛幫我讀的
[00:04:52.400 --> 00:04:55.400]  就介紹另一個人物叫做耶護
[00:04:55.400 --> 00:04:59.400]  九章一到十三節介紹另外一個人物叫做耶護
[00:04:59.400 --> 00:05:01.400]  作者用了什麼技巧呢?
[00:05:01.400 --> 00:05:02.400]  用了什麼技巧呢?
[00:05:02.400 --> 00:05:05.400]  要看這兩位仁兄的大結局
[00:05:05.400 --> 00:05:07.400]  要看這兩位仁兄的大結局
[00:05:07.400 --> 00:05:08.400]  我先要介紹一個人物
[00:05:08.400 --> 00:05:10.400]  我要先介紹一個人物
[00:05:10.400 --> 00:05:11.400]  叫做耶護
[00:05:11.400 --> 00:05:12.400]  叫做耶護
[00:05:12.400 --> 00:05:13.400]  耶護就幫他們大結局了
[00:05:13.400 --> 00:05:16.400]  耶護就幫他們大結局了
[00:05:16.400 --> 00:05:18.400]  大家看到作者的手法了嗎?
[00:05:18.400 --> 00:05:20.400]  大家有沒有看到作者的手法?
[00:05:20.400 --> 00:05:22.400]  所以作文呢
[00:05:22.400 --> 00:05:24.400]  所以這個寫作文
[00:05:24.400 --> 00:05:26.400]  你看聖經的作法很漂亮
[00:05:26.400 --> 00:05:28.400]  你要看看聖經是怎麼寫的
[00:05:28.400 --> 00:05:29.400]  聖經的作法
[00:05:29.400 --> 00:05:31.400]  我相信你的先生很厲害
[00:05:31.400 --> 00:05:33.400]  怎麼這麼會作文呢?
[00:05:33.400 --> 00:05:35.400]  你用聖經的寫法的話
[00:05:35.400 --> 00:05:39.400]  你的先生說你怎麼這麼會寫
[00:05:39.400 --> 00:05:40.400]  你掩著嘴不用告訴他
[00:05:40.400 --> 00:05:41.400]  我是聖經學回來的
[00:05:41.400 --> 00:05:44.400]  你可以不告訴他
[00:05:44.400 --> 00:05:46.400]  這是我聖經裡面學回來的
[00:05:46.400 --> 00:05:47.400]  這兩位仁兄的大結局
[00:05:47.400 --> 00:05:49.400]  是我下一堂來講的
[00:05:49.400 --> 00:05:50.400]  這兩位仁兄的大結局
[00:05:50.400 --> 00:05:52.400]  是我下一堂要講的
[00:05:52.400 --> 00:05:54.400]  聖經就要介紹這個耶護了
[00:05:54.400 --> 00:05:57.400]  聖經就要介紹耶護
[00:05:57.400 --> 00:06:02.400]  耶護的篇幅是八章二十八節到十章十七節
[00:06:02.400 --> 00:06:07.400]  耶護這個篇幅是八章二十八節到十章十七節
[00:06:07.400 --> 00:06:08.400]  你說九章才出現的
[00:06:08.400 --> 00:06:11.400]  為什麼八章又是講他呢?
[00:06:11.400 --> 00:06:13.400]  八章怎麼會講他呢?
[00:06:13.400 --> 00:06:15.400]  因為我們講故事之前
[00:06:15.400 --> 00:06:19.400]  肯定有一個叫preamble的序
[00:06:19.400 --> 00:06:22.400]  我們講故事之前通常會講一個序
[00:06:22.400 --> 00:06:24.400]  前因的
[00:06:24.400 --> 00:06:27.400]  八章二十八節到十九節
[00:06:27.400 --> 00:06:30.400]  約蘭王打仗受了傷
[00:06:30.400 --> 00:06:35.400]  八章二十八節是指約蘭王打仗已經受傷
[00:06:35.400 --> 00:06:38.400]  回到他的cottage養傷
[00:06:38.400 --> 00:06:39.400]  cottage就是耶穌列
[00:06:39.400 --> 00:06:45.400]  回到他的私人住所地
[00:06:45.400 --> 00:06:47.400]  耶穌列去養傷
[00:06:47.400 --> 00:06:51.400]  剛好這個外甥又兼妹妹的老公又一齊來探望他
[00:06:51.400 --> 00:06:55.400]  剛好這個外甥又兼妹妹的老公又一齊來探望他
[00:06:55.400 --> 00:06:57.400]  於是兩個在一起
[00:06:57.400 --> 00:06:58.400]  於是兩個在一起
[00:06:58.400 --> 00:07:00.400]  你明白在一起的時候
[00:07:00.400 --> 00:07:02.400]  耶護要殺他
[00:07:02.400 --> 00:07:03.400]  兩個人一起殺
[00:07:03.400 --> 00:07:06.400]  你如果明白耶護要殺他們的話
[00:07:06.400 --> 00:07:07.400]  就會兩個一起殺
[00:07:07.400 --> 00:07:10.400]  不過我們看作者要介紹耶護
[00:07:10.400 --> 00:07:13.400]  是用了很大的篇幅
[00:07:13.400 --> 00:07:16.400]  是八章二十八節到十章十七節
[00:07:16.400 --> 00:07:17.400]  大家如果看到
[00:07:17.400 --> 00:07:22.400]  要介紹耶護從八章二十八到十章十七節
[00:07:22.400 --> 00:07:23.400]  因為現在寫
[00:07:23.400 --> 00:07:26.400]  我就不知道會不會太長時間
[00:07:26.400 --> 00:07:27.400]  因為其實呢
[00:07:27.400 --> 00:07:29.400]  八章二十八節到十章十七節
[00:07:29.400 --> 00:07:32.400]  是有幾段
[00:07:32.400 --> 00:07:33.400]  很多段在這裡
[00:07:33.400 --> 00:07:39.400]  就是八章二十八到十章十七節有好些彈幕
[00:07:39.400 --> 00:07:43.400]  作者是十章十七節有個結語的
[00:07:43.400 --> 00:07:45.400]  十七節有個結語的
[00:07:45.400 --> 00:07:46.400]  用英文講就好了
[00:07:46.400 --> 00:07:48.400]  So far so good
[00:07:48.400 --> 00:07:51.400]  用英文來講就這樣
[00:07:51.400 --> 00:07:53.400]  至少到目前為止還是不錯了
[00:07:53.400 --> 00:07:54.400]  OK
[00:07:54.400 --> 00:07:56.400]  所以耶護的正面圖畫
[00:07:56.400 --> 00:08:00.400]  我們有從九章開始到十章
[00:08:00.400 --> 00:08:02.400]  十章的中間
[00:08:02.400 --> 00:08:05.400]  都可以很開心來看他的
[00:08:05.400 --> 00:08:09.400]  就是說我們從第九章到十章中部
[00:08:09.400 --> 00:08:11.400]  都可以很開心地看到耶護
[00:08:11.400 --> 00:08:13.400]  表現不錯
[00:08:13.400 --> 00:08:14.400]  其實呢
[00:08:14.400 --> 00:08:15.400]  今天的經文之後
[00:08:15.400 --> 00:08:17.400]  耶護開始了一個運動
[00:08:17.400 --> 00:08:19.400]  叫做耶護的革命
[00:08:19.400 --> 00:08:21.400]  曾經經文會看到
[00:08:21.400 --> 00:08:22.400]  耶護開始了一個
[00:08:22.400 --> 00:08:25.400]  耶護的革命的運動
[00:08:25.400 --> 00:08:28.400]  這個就好聽的名稱
[00:08:28.400 --> 00:08:29.400]  這是一個很好聽的名稱
[00:08:29.400 --> 00:08:31.400]  不好聽的名稱呢
[00:08:31.400 --> 00:08:32.400]  不好聽的名稱呢
[00:08:32.400 --> 00:08:33.400]  謀朝篡位
[00:08:33.400 --> 00:08:35.400]  那叫謀朝篡位
[00:08:35.400 --> 00:08:37.400]  看你怎麼看
[00:08:37.400 --> 00:08:38.400]  就看你怎麼去看
[00:08:38.400 --> 00:08:39.400]  各位靖姐妹
[00:08:39.400 --> 00:08:41.400]  動作第一個
[00:08:41.400 --> 00:08:42.400]  動作是一個
[00:08:42.400 --> 00:08:44.400]  如果上帝sanction
[00:08:44.400 --> 00:08:46.400]  如果上帝批准的話
[00:08:46.400 --> 00:08:48.400]  如果上帝所批准的
[00:08:48.400 --> 00:08:49.400]  是好東西
[00:08:49.400 --> 00:08:50.400]  那是好的
[00:08:50.400 --> 00:08:52.400]  上帝沒有批准的呢
[00:08:52.400 --> 00:08:54.400]  如果上帝沒有批准的
[00:08:54.400 --> 00:08:55.400]  那是不好的
[00:08:55.400 --> 00:08:56.400]  那就是不好的
[00:08:56.400 --> 00:08:57.400]  謀朝篡位呢
[00:08:57.400 --> 00:08:58.400]  就是謀朝篡位
[00:08:58.400 --> 00:09:00.400]  是沒有上帝的角度去看的
[00:09:00.400 --> 00:09:02.400]  如果不從上帝的角度去看
[00:09:02.400 --> 00:09:05.400]  現在上帝派先知攻略他
[00:09:05.400 --> 00:09:07.400]  現在上帝派先知攻略他
[00:09:07.400 --> 00:09:09.400]  於是他有個責任
[00:09:09.400 --> 00:09:11.400]  就要去革命
[00:09:11.400 --> 00:09:12.400]  他就有一個責任
[00:09:12.400 --> 00:09:14.400]  就要革命
[00:09:14.400 --> 00:09:15.400]  各位靖姐妹
[00:09:15.400 --> 00:09:16.400]  從這件事
[00:09:16.400 --> 00:09:17.400]  你看到一件事
[00:09:17.400 --> 00:09:18.400]  從這件事看到一件事
[00:09:18.400 --> 00:09:20.400]  如果你在上帝手上
[00:09:20.400 --> 00:09:22.400]  上帝給你一個命令
[00:09:22.400 --> 00:09:24.400]  當上帝給你一個命令
[00:09:24.400 --> 00:09:25.400]  在上帝面前
[00:09:25.400 --> 00:09:26.400]  你做是正面的
[00:09:26.400 --> 00:09:28.400]  你做就是正面的
[00:09:28.400 --> 00:09:29.400]  沒有上帝的人
[00:09:29.400 --> 00:09:30.400]  怎麼看你呢
[00:09:30.400 --> 00:09:31.400]  如果沒有上帝的人
[00:09:31.400 --> 00:09:32.400]  怎麼去看你呢
[00:09:32.400 --> 00:09:33.400]  就頑皮了
[00:09:33.400 --> 00:09:34.400]  那你就很壞
[00:09:34.400 --> 00:09:35.400]  今天做基督徒也是
[00:09:35.400 --> 00:09:37.400]  今天做基督徒也一樣
[00:09:37.400 --> 00:09:38.400]  你讀經祈禱
[00:09:38.400 --> 00:09:39.400]  去教會聚會
[00:09:39.400 --> 00:09:42.400]  很虔誠
[00:09:42.400 --> 00:09:43.400]  不騙人
[00:09:43.400 --> 00:09:44.400]  做好事
[00:09:44.400 --> 00:09:45.400]  人家說你瘋的
[00:09:45.400 --> 00:09:47.400]  就是說你祈禱
[00:09:47.400 --> 00:09:48.400]  做好事
[00:09:48.400 --> 00:09:49.400]  去教會
[00:09:49.400 --> 00:09:50.400]  在別人的眼裡
[00:09:50.400 --> 00:09:51.400]  可能說你這種瘋了
[00:09:51.400 --> 00:09:53.400]  如果你是年輕人的話
[00:09:53.400 --> 00:09:54.400]  你是年輕人的話
[00:09:54.400 --> 00:09:56.400]  你不是年輕人
[00:09:56.400 --> 00:09:58.400]  人不風流
[00:09:58.400 --> 00:09:59.400]  人不風流
[00:09:59.400 --> 00:10:01.400]  往少年
[00:10:01.400 --> 00:10:02.400]  你年輕
[00:10:02.400 --> 00:10:03.400]  往少年
[00:10:03.400 --> 00:10:04.400]  你不風流
[00:10:04.400 --> 00:10:05.400]  你不風流
[00:10:05.400 --> 00:10:06.400]  我們風流
[00:10:06.400 --> 00:10:07.400]  我們風流
[00:10:07.400 --> 00:10:08.400]  看到沒有
[00:10:08.400 --> 00:10:09.400]  各位聽清楚
[00:10:09.400 --> 00:10:11.400]  一個不信主的人
[00:10:11.400 --> 00:10:12.400]  一個信主的人
[00:10:12.400 --> 00:10:13.400]  在這個世界上
[00:10:13.400 --> 00:10:14.400]  有很多壓力
[00:10:14.400 --> 00:10:15.400]  他看到一個信主的人
[00:10:15.400 --> 00:10:16.400]  在這個世界上
[00:10:16.400 --> 00:10:17.400]  有很多壓力
[00:10:17.400 --> 00:10:18.400]  現在問題是
[00:10:18.400 --> 00:10:19.400]  我們認識上帝的人
[00:10:19.400 --> 00:10:22.400]  所以我們認識上帝的人
[00:10:22.400 --> 00:10:25.400]  水給你打昏
[00:10:25.400 --> 00:10:27.400]  國語
[00:10:27.400 --> 00:10:28.400]  誰幫你改卷
[00:10:28.400 --> 00:10:29.400]  給你分數
[00:10:29.400 --> 00:10:31.400]  這個很重要
[00:10:31.400 --> 00:10:32.400]  是不是
[00:10:32.400 --> 00:10:34.400]  所以今天我們在生活
[00:10:34.400 --> 00:10:35.400]  誰給我分數
[00:10:35.400 --> 00:10:37.400]  誰改我卷
[00:10:37.400 --> 00:10:39.400]  就是上帝
[00:10:39.400 --> 00:10:40.400]  但是我們今天
[00:10:40.400 --> 00:10:42.400]  誰給我們卷子
[00:10:42.400 --> 00:10:43.400]  誰給我們分數
[00:10:43.400 --> 00:10:44.400]  今天很多人
[00:10:44.400 --> 00:10:45.400]  我們信了耶穌
[00:10:45.400 --> 00:10:46.400]  但是改卷的那個
[00:10:46.400 --> 00:10:47.400]  不是上帝
[00:10:47.400 --> 00:10:48.400]  是其他人
[00:10:48.400 --> 00:10:49.400]  所以我們今天
[00:10:49.400 --> 00:10:50.400]  現在耶穌有很多人
[00:10:50.400 --> 00:10:51.400]  改卷的不是上帝
[00:10:51.400 --> 00:10:52.400]  而是其他人
[00:10:52.400 --> 00:10:53.400]  問題就在這裡
[00:10:53.400 --> 00:10:55.400]  問題就在這裡出現
[00:10:55.400 --> 00:10:56.400]  好
[00:10:56.400 --> 00:10:58.400]  回到我們的經文
[00:10:58.400 --> 00:10:59.400]  回到我們的經文
[00:10:59.400 --> 00:11:01.400]  耶穌的革命
[00:11:01.400 --> 00:11:02.400]  耶穌的革命
[00:11:02.400 --> 00:11:03.400]  非常全面性
[00:11:03.400 --> 00:11:04.400]  非常全面性
[00:11:04.400 --> 00:11:05.400]  十
[00:11:05.400 --> 00:11:08.400]  其實你看到耶穌所做的事
[00:11:08.400 --> 00:11:10.400]  看到耶穌所做的事
[00:11:10.400 --> 00:11:11.400]  我自己想到一件事
[00:11:11.400 --> 00:11:12.400]  我想到一件事
[00:11:12.400 --> 00:11:14.400]  如果以利亞班生看到
[00:11:14.400 --> 00:11:17.400]  如果以利亞能看見
[00:11:17.400 --> 00:11:21.400]  比喝可樂還爽
[00:11:21.400 --> 00:11:24.400]  這個香港話
[00:11:24.400 --> 00:11:25.400]  這個很
[00:11:25.400 --> 00:11:28.400]  很開心
[00:11:28.400 --> 00:11:31.400]  這時候好不像喝可樂一樣
[00:11:31.400 --> 00:11:32.400]  很開心
[00:11:32.400 --> 00:11:33.400]  就是說
[00:11:33.400 --> 00:11:34.400]  以利亞在生的時候
[00:11:34.400 --> 00:11:35.400]  看不到的東西
[00:11:35.400 --> 00:11:36.400]  所以以利亞在生
[00:11:36.400 --> 00:11:37.400]  看不到的事情
[00:11:37.400 --> 00:11:38.400]  他一直抱怨
[00:11:38.400 --> 00:11:40.400]  埋怨的事情
[00:11:40.400 --> 00:11:42.400]  他一直埋怨的事情
[00:11:42.400 --> 00:11:45.400]  現在全部兌現
[00:11:45.400 --> 00:11:46.400]  全部兌現
[00:11:46.400 --> 00:11:48.400]  有沒有這樣想
[00:11:48.400 --> 00:11:50.400]  所以以利亞這個人物
[00:11:50.400 --> 00:11:52.400]  所以以利亞這個文物
[00:11:52.400 --> 00:11:53.400]  是很重要
[00:11:53.400 --> 00:11:54.400]  是很重要
[00:11:54.400 --> 00:11:56.400]  但是他生前看不到
[00:11:56.400 --> 00:11:58.400]  他生前看不到
[00:11:58.400 --> 00:11:59.400]  所以讓我們看到一件事
[00:11:59.400 --> 00:12:01.400]  你人生有很多抱負
[00:12:01.400 --> 00:12:03.400]  你人生有很多
[00:12:03.400 --> 00:12:05.400]  你死都未必看得到
[00:12:05.400 --> 00:12:07.400]  到死之前你未必看得見
[00:12:07.400 --> 00:12:09.400]  但是上帝會將你看到的東西
[00:12:09.400 --> 00:12:12.400]  在你死了之後承受
[00:12:12.400 --> 00:12:14.400]  但你未看見的事
[00:12:14.400 --> 00:12:16.400]  上帝能在你身後承受
[00:12:16.400 --> 00:12:18.400]  所以讓我們看東西
[00:12:18.400 --> 00:12:20.400]  不要看得那麼近
[00:12:20.400 --> 00:12:21.400]  不要看得那麼近
[00:12:21.400 --> 00:12:22.400]  其實這個主題
[00:12:22.400 --> 00:12:25.400]  不是現在創世紀的亞巴拉罕都有了
[00:12:25.400 --> 00:12:28.400]  主題在亞巴拉罕時期已經有了
[00:12:28.400 --> 00:12:30.400]  亞巴拉罕死了之後
[00:12:30.400 --> 00:12:31.400]  亞巴拉罕死了之後
[00:12:31.400 --> 00:12:32.400]  起碼幾百年後
[00:12:32.400 --> 00:12:33.400]  幾百年後
[00:12:33.400 --> 00:12:35.400]  上帝答應亞巴拉罕的事
[00:12:35.400 --> 00:12:36.400]  上帝答應亞巴拉罕的事
[00:12:36.400 --> 00:12:37.400]  才能實現
[00:12:37.400 --> 00:12:38.400]  才能實現
[00:12:38.400 --> 00:12:39.400]  看到沒有
[00:12:39.400 --> 00:12:40.400]  但你未看到
[00:12:40.400 --> 00:12:41.400]  所以你明白一件事
[00:12:41.400 --> 00:12:44.400]  主耶穌上帝答應我們救恩
[00:12:44.400 --> 00:12:46.400]  上帝答應我們救恩
[00:12:46.400 --> 00:12:47.400]  我看不到
[00:12:47.400 --> 00:12:48.400]  我看不到
[00:12:48.400 --> 00:12:49.400]  我信了耶穌之後
[00:12:49.400 --> 00:12:50.400]  我信了耶穌之後
[00:12:50.400 --> 00:12:51.400]  被人笑到我臉都臆瀉了
[00:12:51.400 --> 00:12:53.400]  要是有人笑我
[00:12:53.400 --> 00:12:55.400]  我都很不好意思
[00:12:55.400 --> 00:12:57.400]  你要忍耐
[00:12:57.400 --> 00:12:58.400]  你要有忍耐
[00:12:58.400 --> 00:13:00.400]  上帝答應你的事
[00:13:00.400 --> 00:13:01.400]  上帝答應你的事
[00:13:01.400 --> 00:13:03.400]  一定兌現
[00:13:03.400 --> 00:13:04.400]  一定兌現
[00:13:04.400 --> 00:13:06.400]  但不一定你在生的時候看不到
[00:13:06.400 --> 00:13:08.400]  不一定你在生的時候兌現
[00:13:08.400 --> 00:13:10.400]  亞巴拉罕看不到
[00:13:10.400 --> 00:13:11.400]  亞巴拉罕看不到
[00:13:11.400 --> 00:13:12.400]  在以利亞都看不到
[00:13:12.400 --> 00:13:13.400]  在以利亞也看不到
[00:13:13.400 --> 00:13:14.400]  看不到嗎
[00:13:14.400 --> 00:13:15.400]  我們讀聖經要這樣讀法
[00:13:15.400 --> 00:13:17.400]  我們讀聖經要這樣去讀
[00:13:17.400 --> 00:13:18.400]  好
[00:13:18.400 --> 00:13:20.400]  現在我請大家
[00:13:20.400 --> 00:13:22.400]  我還要再加一件事
[00:13:22.400 --> 00:13:25.400]  耶護這個革命是非常血腥的
[00:13:25.400 --> 00:13:29.400]  耶護的革命是非常血腥的
[00:13:29.400 --> 00:13:31.400]  在別人眼裡是批評的
[00:13:31.400 --> 00:13:32.400]  這是一個殺人王
[00:13:32.400 --> 00:13:34.400]  在別人眼裡是批評的
[00:13:34.400 --> 00:13:35.400]  這是一個殺人王
[00:13:35.400 --> 00:13:37.400]  美尊也在今天批評了約書亞
[00:13:37.400 --> 00:13:40.400]  你知道多少人去批評約書亞
[00:13:40.400 --> 00:13:43.400]  約書亞派了以色列人攻打迦南地
[00:13:43.400 --> 00:13:45.400]  約書亞派人攻打迦南地
[00:13:45.400 --> 00:13:47.400]  約書亞一生在做什麼
[00:13:47.400 --> 00:13:48.400]  約書亞一生在做什麼
[00:13:48.400 --> 00:13:49.400]  殺迦南人
[00:13:49.400 --> 00:13:51.400]  殺迦南人
[00:13:51.400 --> 00:13:53.400]  所以今天很多人不信耶穌
[00:13:53.400 --> 00:13:55.400]  所以很多人不相信耶穌
[00:13:55.400 --> 00:13:56.400]  你基督教裡面這麼血腥
[00:13:56.400 --> 00:13:57.400]  你基督教裡面這麼血腥
[00:13:57.400 --> 00:13:59.400]  為什麼上帝批准這個人猛殺人呢
[00:13:59.400 --> 00:14:00.400]  為什麼上帝批准這個人猛殺人呢
[00:14:00.400 --> 00:14:02.400]  為什麼上帝批准這個人猛殺人呢
[00:14:02.400 --> 00:14:05.400]  我們看東西要看為什麼上帝要這麼做
[00:14:05.400 --> 00:14:07.400]  我們要看問題的角度
[00:14:07.400 --> 00:14:08.400]  為什麼上帝要這麼做
[00:14:08.400 --> 00:14:09.400]  所以各位聽清楚
[00:14:09.400 --> 00:14:10.400]  我們讀聖經
[00:14:10.400 --> 00:14:12.400]  不可以片段式讀
[00:14:12.400 --> 00:14:13.400]  不能片段式讀
[00:14:13.400 --> 00:14:15.400]  要讀從頭到尾看
[00:14:15.400 --> 00:14:17.400]  要從由頭至尾看
[00:14:17.400 --> 00:14:21.400]  所以我們教會有一個這樣的模式
[00:14:21.400 --> 00:14:24.400]  我們講一本書是從頭到尾的
[00:14:24.400 --> 00:14:26.400]  我們教會有這樣的傳統
[00:14:26.400 --> 00:14:28.400]  一本書從頭至尾這麼講
[00:14:28.400 --> 00:14:31.400]  我們就可以拿到上帝的心態
[00:14:31.400 --> 00:14:34.400]  我們就可以了解上帝的心態
[00:14:34.400 --> 00:14:35.400]  這個很重要
[00:14:35.400 --> 00:14:36.400]  這個很重要
[00:14:36.400 --> 00:14:38.400]  來到本文
[00:14:38.400 --> 00:14:39.400]  來到本文
[00:14:39.400 --> 00:14:41.400]  我補充一筆其實你都知道
[00:14:41.400 --> 00:14:44.400]  先知以利亞還在的時候
[00:14:44.400 --> 00:14:46.400]  我補充一下
[00:14:46.400 --> 00:14:48.400]  先知以利亞還在的時候
[00:14:48.400 --> 00:14:53.400]  上帝將高納耶護作王這個任務給以利亞
[00:14:53.400 --> 00:14:58.400]  上帝高納耶護作王這個任務交給以利亞
[00:14:58.400 --> 00:14:59.400]  以利亞
[00:14:59.400 --> 00:15:00.400]  以利亞
[00:15:00.400 --> 00:15:01.400]  以利亞死了
[00:15:01.400 --> 00:15:02.400]  以利亞已經過世了
[00:15:02.400 --> 00:15:04.400]  所謂死其實不是死
[00:15:04.400 --> 00:15:06.400]  上帝接走了她
[00:15:06.400 --> 00:15:09.400]  上帝已經將她接走了
[00:15:09.400 --> 00:15:12.400]  這個任務她沒有做到
[00:15:12.400 --> 00:15:13.400]  這個任務她沒有做到
[00:15:13.400 --> 00:15:15.400]  就落在以利沙身上
