
[00:00:00.000 --> 00:00:01.400]  各位親愛的弟兄姊妹你們好
[00:04:29.280 --> 00:04:31.600]  人就不夠分配
[00:04:31.600 --> 00:04:33.520]  所以神職人員
[00:04:33.520 --> 00:04:37.240]  一樣是要參與在這裡的工作
[00:04:37.240 --> 00:04:40.520]  這是一個很無奈的現實
[00:04:40.520 --> 00:04:42.200]  你現在給我看到
[00:04:42.200 --> 00:04:43.520]  很重要
[00:04:43.520 --> 00:04:45.720]  作為神的僕人
[00:04:45.720 --> 00:04:48.920]  我們不只是去宣講信息
[00:04:48.920 --> 00:04:52.000]  不只是去開會就夠了
[00:04:52.000 --> 00:04:54.200]  有時候我們也要做一些
[00:04:54.200 --> 00:04:56.400]  不是木樣的工作
[00:04:56.400 --> 00:04:59.400]  很簡單舉個例子
[00:04:59.400 --> 00:05:02.200]  保羅在他侍奉的生涯當中
[00:05:02.200 --> 00:05:04.960]  他為了減輕剛剛初期的一些教會
[00:05:04.960 --> 00:05:06.640]  他們經濟不理想的時候
[00:05:06.640 --> 00:05:09.000]  保羅是一路積帳棚
[00:05:09.000 --> 00:05:12.880]  他是一路的去做事的
[00:05:12.880 --> 00:05:15.920]  在榮安住的地方
[00:05:15.920 --> 00:05:18.440]  就開了一間新的教會
[00:05:18.440 --> 00:05:20.160]  也有幾個月而已
[00:05:20.160 --> 00:05:22.840]  現在那位的傳道人
[00:05:22.840 --> 00:05:25.360]  他是在做清潔的
[00:05:25.360 --> 00:05:28.320]  維持自己的生活
[00:05:28.320 --> 00:05:29.880]  今天星期六的時候
[00:05:29.880 --> 00:05:31.720]  他就來到木會
[00:05:31.720 --> 00:05:33.840]  因為教會剛剛被建立
[00:05:33.840 --> 00:05:37.680]  所以沒有足夠的薪金來聘請他
[00:05:37.680 --> 00:05:39.360]  但我都建議他應該
[00:05:39.360 --> 00:05:41.640]  儘量要拿回那個薪金
[00:05:41.640 --> 00:05:44.640]  所以有時候記住
[00:05:44.640 --> 00:05:46.560]  做木者不是說我祈禱就行了
[00:05:46.560 --> 00:05:48.280]  我不用做其他的事
[00:05:48.280 --> 00:05:50.480]  我記得我做榮恩堂的堂主的時候
[00:05:50.480 --> 00:05:54.040]  為什麼我會後來離開呢
[00:05:54.040 --> 00:05:55.880]  當然我們關係很好
[00:05:55.880 --> 00:05:57.360]  我提早的離開
[00:05:57.360 --> 00:06:01.680]  因為就是當教會越來越人多了
[00:06:01.680 --> 00:06:04.320]  有一定的知名度了
[00:06:04.320 --> 00:06:09.720]  可能有些機構就會邀請你幫忙
[00:06:09.720 --> 00:06:11.200]  做他們的顧問
[00:06:11.200 --> 00:06:13.280]  做他們的董事
[00:06:13.280 --> 00:06:15.000]  如果給意見都還好
[00:06:15.000 --> 00:06:17.520]  我等一下還要開會
[00:06:17.520 --> 00:06:20.760]  因為我錄影之後的第二晚
[00:06:20.760 --> 00:06:23.080]  我是半夜在英國
[00:06:23.080 --> 00:06:25.640]  兩點鐘起床
[00:06:25.640 --> 00:06:28.560]  因為香港早上
[00:06:28.560 --> 00:06:31.920]  就要開一個基督教機構的會議
[00:06:31.920 --> 00:06:34.480]  但原來我兩年都沒有跟他們開過會
[00:06:34.480 --> 00:06:36.000]  他們都沒有召開過會
[00:06:36.000 --> 00:06:38.200]  但現在召開就一定要參加
[00:06:38.200 --> 00:06:40.280]  要給一些意見
[00:06:40.280 --> 00:06:42.000]  半夜兩點鐘
[00:06:42.000 --> 00:06:43.720]  明天也很特別
[00:06:43.720 --> 00:06:45.120]  在錄影之後的第二天
[00:06:45.120 --> 00:06:48.200]  我都會跟一個叫做「真江理法機構」
[00:06:48.200 --> 00:06:50.960]  專門跟基層的人
[00:06:50.960 --> 00:06:53.080]  義務展頭和他們傳福音
[00:06:53.080 --> 00:06:57.880]  他們說很想義工都有機會可以一起來
[00:06:57.880 --> 00:06:59.720]  但他們有屬靈的慰藥
[00:06:59.720 --> 00:07:03.800]  於是我就要跟他們負責查經
[00:07:03.800 --> 00:07:05.240]  這些我是享受的
[00:07:05.240 --> 00:07:07.600]  但開會我就一般般
[00:07:07.600 --> 00:07:09.760]  所以你們留意到
[00:07:09.760 --> 00:07:11.560]  但是為了教會的緣故
[00:07:11.560 --> 00:07:13.080]  我不可以不去
[00:07:13.080 --> 00:07:14.760]  甚至我那時候在大埔
[00:07:14.760 --> 00:07:17.400]  我都會參與政府
[00:07:17.400 --> 00:07:20.280]  就是有些社會福利的會議
[00:07:20.280 --> 00:07:22.280]  我們有社會服務
[00:07:22.280 --> 00:07:24.600]  也都要去開會
[00:07:24.600 --> 00:07:26.760]  所以你留意到
[00:07:26.760 --> 00:07:28.440]  有時候作為牧者
[00:07:28.440 --> 00:07:30.760]  當然我們仍然主力是什麼呢?
[00:07:30.760 --> 00:07:32.520]  就是傳道祈禱
[00:07:32.520 --> 00:07:35.800]  但不等於我們不可以擔任一些的世務
[00:07:35.800 --> 00:07:36.680]  最重要就是
[00:07:36.680 --> 00:07:37.920]  不是為了只是賺錢
[00:07:37.920 --> 00:07:39.840]  這個就很重要了
[00:07:39.840 --> 00:07:43.320]  因為我是開荒的
[00:07:43.320 --> 00:07:45.200]  我記得第一間教會
[00:07:45.200 --> 00:07:47.400]  在元朗開的時候
[00:07:47.400 --> 00:07:50.200]  只有我一個人跪在地上
[00:07:50.200 --> 00:07:52.720]  擦地板是那些紙皮石
[00:07:52.720 --> 00:07:54.120]  很辛苦的
[00:07:54.120 --> 00:07:54.760]  還沒有水
[00:07:54.760 --> 00:07:56.680]  要供次拿水
[00:07:56.680 --> 00:07:59.440]  無論我第一間教會
[00:07:59.440 --> 00:08:00.200]  第三間教會
[00:08:00.200 --> 00:08:02.000]  美金堂我開堂的時候
[00:08:02.000 --> 00:08:03.560]  你知道我包局做什麼嗎?
[00:08:03.560 --> 00:08:05.320]  還要做插花的
[00:08:05.320 --> 00:08:06.840]  插花
[00:08:06.840 --> 00:08:07.520]  很清楚
[00:08:07.520 --> 00:08:08.720]  你一看就知道了
[00:08:08.720 --> 00:08:10.440]  九嘴八三三三
[00:08:10.440 --> 00:08:13.440]  編排的人說話這麼滑頭
[00:08:13.440 --> 00:08:14.960]  我還可以將那些花
[00:08:14.960 --> 00:08:16.840]  打開像一把扇一樣
[00:08:16.840 --> 00:08:18.680]  三嘚三嘚三嘚
[00:08:18.680 --> 00:08:21.440]  但當越來越多人參加
[00:08:21.440 --> 00:08:24.520]  有些人真的有插花這樣的天份
[00:08:24.520 --> 00:08:25.360]  或者學過
[00:08:25.360 --> 00:08:26.600]  交給他去做
[00:08:26.600 --> 00:08:29.800]  就是說有時候我們不是不承擔一些事
[00:08:29.800 --> 00:08:31.120]  我們仍然要承擔
[00:08:31.120 --> 00:08:33.440]  包括關心別人
[00:08:33.440 --> 00:08:34.920]  甚至我要做主席
[00:08:34.920 --> 00:08:36.560]  做一些事務之類的
[00:08:36.560 --> 00:08:37.280]  好了
[00:08:37.280 --> 00:08:39.440]  所以你留意到
[00:08:39.440 --> 00:08:40.920]  有歌唱的
[00:08:40.920 --> 00:08:42.080]  有利尾人
[00:08:42.080 --> 00:08:44.440]  他們都要做守衛
[00:08:44.440 --> 00:08:46.040]  除了尼希米
[00:08:46.040 --> 00:08:47.600]  就只派一個人叫做
[00:08:47.600 --> 00:08:50.960]  哈拿尼管理耶路撒冷
[00:08:50.960 --> 00:08:53.280]  我們一起來看
[00:08:53.280 --> 00:08:55.560]  尼希米第七章第二節
[00:08:55.560 --> 00:08:57.360]  我就派我的弟兄
[00:08:57.360 --> 00:09:01.080]  哈尼拿和刑留的宰官
[00:09:01.080 --> 00:09:04.400]  哈拿尼亞管理耶路撒冷
[00:09:04.400 --> 00:09:06.320]  因為哈尼拿
[00:09:06.320 --> 00:09:09.720]  亞是忠信的又敬畏臣
[00:09:09.720 --> 00:09:11.960]  過於重任
[00:09:11.960 --> 00:09:14.400]  這段經文如果直譯是什麼呢
[00:09:14.400 --> 00:09:17.320]  我只派哈尼拿
[00:09:17.320 --> 00:09:19.320]  我的弟弟
[00:09:19.320 --> 00:09:21.560]  就是哈尼拿亞
[00:09:21.560 --> 00:09:24.880]  就是耶路撒冷刑留的長官
[00:09:24.880 --> 00:09:27.440]  因為他是一個正直的人
[00:09:27.440 --> 00:09:29.760]  又是敬畏臣
[00:09:29.760 --> 00:09:31.920]  超過許多人
[00:09:31.920 --> 00:09:32.720]  就是說
[00:09:32.720 --> 00:09:35.440]  原來哈拿尼亞
[00:09:35.440 --> 00:09:40.160]  就是他的親弟弟
[00:09:40.160 --> 00:09:43.280]  在尼希米第一章第二節有記載
[00:09:43.280 --> 00:09:44.520]  不要忘記
[00:09:44.520 --> 00:09:47.720]  尼希米是在波斯王朝裏面
[00:09:47.720 --> 00:09:49.640]  領導管理的
[00:09:49.640 --> 00:09:54.120]  現在他派弟弟
[00:09:54.120 --> 00:09:56.720]  去管理耶路撒冷
[00:09:56.720 --> 00:09:59.480]  哈拿尼亞和哈拿尼亞
[00:09:59.480 --> 00:10:01.240]  是同一個人
[00:10:01.240 --> 00:10:04.960]  後者就是他的全名
[00:10:04.960 --> 00:10:08.680]  他本身是刑留的載官
[00:10:08.680 --> 00:10:12.080]  表示他這個弟弟
[00:10:12.080 --> 00:10:15.080]  都是在波斯王朝裏面
[00:10:15.080 --> 00:10:16.920]  去做官的
[00:10:16.920 --> 00:10:18.720]  但是不要忘記
[00:10:18.720 --> 00:10:21.640]  絕對不會是裙腳關係
[00:10:21.640 --> 00:10:24.000]  因為那是波斯王朝
[00:10:24.000 --> 00:10:26.600]  不會到你說了算
[00:10:26.600 --> 00:10:29.360]  所以尼希米做了酒政
[00:10:29.360 --> 00:10:33.720]  但是他弟弟做了另一個官
[00:10:33.720 --> 00:10:37.920]  表示他弟弟是外邦人
[00:10:37.920 --> 00:10:42.080]  所以一定是有高質素的
[00:10:42.080 --> 00:10:44.480]  也不會是政治的因素
[00:10:44.480 --> 00:10:48.600]  因為你這幫猶太人是一個亡國奴
[00:10:48.600 --> 00:10:52.000]  所以不會是因為政治因素而用他
[00:10:52.000 --> 00:10:55.120]  現在在香港的立法會
[00:10:55.120 --> 00:10:56.320]  有什麼呢?
[00:10:56.320 --> 00:10:58.440]  有外籍人士
[00:10:58.440 --> 00:11:00.280]  以前是少的
[00:11:00.280 --> 00:11:02.480]  但是現在有國內的人
[00:11:02.480 --> 00:11:05.720]  創科局那些是不會說廣東話的
[00:11:05.720 --> 00:11:07.920]  這是政治因素
[00:11:07.920 --> 00:11:10.720]  國內已經盡量派很多的人進來
[00:11:10.720 --> 00:11:12.480]  所謂新香港人
[00:11:12.480 --> 00:11:14.000]  但是英國也是
[00:11:14.000 --> 00:11:16.000]  英國現在的首相是什麼呢?
[00:11:16.000 --> 00:11:17.960]  是印度籍的
[00:11:17.960 --> 00:11:21.440]  不是純的英國人
[00:11:21.440 --> 00:11:23.920]  但是我們相信
[00:11:23.920 --> 00:11:27.480]  現在首相能夠被選為首相
[00:11:27.480 --> 00:11:29.480]  他有一定的財幹
[00:11:29.480 --> 00:11:32.440]  絕對不是裙帶關係而出的
[00:11:32.440 --> 00:11:37.680]  尤其派自己的弟弟來擔任這麼重要的職位
[00:11:37.680 --> 00:11:41.320]  好真,一定會被人批評
[00:11:41.320 --> 00:11:45.160]  重視這個工作絕對不容易
[00:11:45.160 --> 00:11:49.440]  而且,記得我們看過第五章
[00:11:49.440 --> 00:11:53.120]  他們這個團隊是沒有拿人工的
[00:11:53.120 --> 00:11:55.360]  沒有收過糧餉的
[00:11:55.360 --> 00:11:58.160]  但是好真,人家要去批評你
[00:11:58.160 --> 00:12:02.400]  無論如何,都有一些說話能夠入位的
[00:12:02.400 --> 00:12:06.520]  但是他仍然冒著被人批評這個危險
[00:12:06.520 --> 00:12:10.280]  叫自己的弟弟去做事
[00:12:10.280 --> 00:12:12.400]  為什麼呢?因為他很清楚
[00:12:12.400 --> 00:12:15.120]  他是一個很突出的品格
[00:12:15.120 --> 00:12:17.400]  靈性上也很突出
[00:12:17.400 --> 00:12:19.400]  他是一個忠信的人
[00:12:19.400 --> 00:12:21.400]  主要的職位是什麼呢?
[00:12:21.400 --> 00:12:24.760]  是一個正直、廉潔的人
[00:12:24.760 --> 00:12:26.760]  這是很重要的
[00:12:26.760 --> 00:12:29.360]  為什麼他有這個品格
[00:12:29.360 --> 00:12:31.360]  可以拒絕誘惑呢?
[00:12:31.360 --> 00:12:33.360]  就是有一個很大的動力
[00:12:33.360 --> 00:12:34.960]  這個動力是什麼呢?
[00:12:34.960 --> 00:12:36.960]  就是敬畏神
[00:12:36.960 --> 00:12:39.400]  而且他對神是非常尊敬的
[00:12:39.400 --> 00:12:41.400]  是過於重人的
[00:12:41.400 --> 00:12:44.880]  這個時候就是一個很重要的條件
[00:12:44.880 --> 00:12:46.880]  正如昔日
[00:12:46.880 --> 00:12:51.040]  摩世他也需要別人的協助
[00:12:51.040 --> 00:12:53.520]  為什麼看守耶路撒冷
[00:12:53.520 --> 00:12:55.520]  特別是看守城門的人
[00:12:55.520 --> 00:12:57.520]  這麼重要的連結呢?
[00:12:57.520 --> 00:12:59.520]  你知不知道
[00:12:59.520 --> 00:13:01.520]  我認識的
[00:13:01.520 --> 00:13:03.520]  至少在很多年前
[00:13:03.520 --> 00:13:05.520]  在國內
[00:13:05.520 --> 00:13:08.520]  有些人是很渴望
[00:13:08.520 --> 00:13:10.520]  可以做什麼呢?
[00:13:10.520 --> 00:13:12.520]  就是做那些海關官員
[00:13:12.520 --> 00:13:14.520]  特別是什麼呢?
[00:13:14.520 --> 00:13:16.520]  在羅湖管制站那些人
[00:13:16.520 --> 00:13:19.520]  因為由你他把守著
[00:13:19.520 --> 00:13:23.520]  那個人、人流
[00:13:23.520 --> 00:13:26.520]  你懷疑那個人會不會是運私貨呢?
[00:13:26.520 --> 00:13:27.520]  或者某些東西呢?
[00:13:27.520 --> 00:13:29.520]  那時候就把他帶進去
[00:13:29.520 --> 00:13:31.520]  然後查
[00:13:31.520 --> 00:13:33.520]  但是如果有些人
[00:13:33.520 --> 00:13:35.520]  他是在這個位置裡面
[00:13:35.520 --> 00:13:39.520]  他可以收受一些賄款
[00:13:39.520 --> 00:13:41.520]  就可以放一些人走
[00:13:41.520 --> 00:13:43.520]  你想想那些人流有多大
[00:13:43.520 --> 00:13:47.520]  所以那時候被稱為游水位
[00:13:47.520 --> 00:13:49.520]  他們甚至用很多的錢
[00:13:49.520 --> 00:13:51.520]  買這個官職來做
[00:13:51.520 --> 00:13:53.520]  這樣就可以有更多的收入
[00:13:53.520 --> 00:13:54.520]  是不是?
[00:13:54.520 --> 00:13:56.520]  所以連結政策是很重要的
[00:13:56.520 --> 00:13:59.520]  那時候因為最重要就是
[00:13:59.520 --> 00:14:01.520]  那個動機他是敬畏神
[00:14:01.520 --> 00:14:03.520]  如果他犯這個塞招神
[00:14:03.520 --> 00:14:05.520]  是會刑罰的
[00:14:05.520 --> 00:14:07.520]  那時候他懼怕神的懲罰
[00:14:07.520 --> 00:14:09.520]  就不會隨便犯錯
[00:14:09.520 --> 00:14:12.520]  免得他在一個萬劫不復的地步裡面
[00:14:12.520 --> 00:14:14.520]  事實上神所用的人
[00:14:14.520 --> 00:14:16.520]  是極需要這兩個條件的
[00:14:16.520 --> 00:14:18.520]  就適入摩西
[00:14:18.520 --> 00:14:21.520]  就是透過他岳父教要找人
[00:14:21.520 --> 00:14:23.520]  去找些什麼人呢?
[00:14:23.520 --> 00:14:24.520]  不要忘記
[00:14:24.520 --> 00:14:26.520]  他說並要從百姓中
[00:14:26.520 --> 00:14:28.520]  揀選有才能的人
[00:14:28.520 --> 00:14:30.520]  就是敬畏神
[00:14:30.520 --> 00:14:31.520]  誠實無妄
[00:14:31.520 --> 00:14:33.520]  恨不二之才的人
[00:14:33.520 --> 00:14:36.520]  派偷門祝千夫長、百夫長、五十夫長、十夫長
[00:14:36.520 --> 00:14:37.520]  管理百姓
[00:14:37.520 --> 00:14:38.520]  十夫長而已
[00:14:38.520 --> 00:14:40.520]  是十個家庭
[00:14:40.520 --> 00:14:42.520]  就是你一個人去管的
[00:14:42.520 --> 00:14:44.520]  但是都要很小心
[00:14:44.520 --> 00:14:46.520]  是要有才能的人
[00:14:46.520 --> 00:14:48.520]  但要留意這個才能不是指他的知識
[00:14:48.520 --> 00:14:50.520]  不是指他做事的技巧
[00:14:50.520 --> 00:14:52.520]  就是敬畏神
[00:14:52.520 --> 00:14:54.520]  敬畏神是什麼?
[00:14:54.520 --> 00:14:56.520]  誠實無妄
[00:14:56.520 --> 00:14:58.520]  是不會來帶去
[00:14:58.520 --> 00:15:00.520]  收受賄賂的
[00:15:00.520 --> 00:15:02.520]  恨不二之才的
[00:15:02.520 --> 00:15:04.520]  所以你留意到
[00:15:04.520 --> 00:15:06.520]  哈拿尼對神是敬畏
[00:15:06.520 --> 00:15:08.520]  超越其他人
[00:15:08.520 --> 00:15:10.520]  可見他做這個
[00:15:10.520 --> 00:15:12.520]  重位的時候
[00:15:12.520 --> 00:15:16.520]  子民應該至少不會有什麼異議
[00:15:16.520 --> 00:15:18.520]  那麼你看看第一點
[00:15:18.520 --> 00:15:20.520]  就是原來
[00:15:20.520 --> 00:15:22.520]  誰可以委以重任呢?
[00:15:22.520 --> 00:15:24.520]  一定是要一些敬畏神的人
[00:15:24.520 --> 00:15:26.520]  才會來帶去委以重任
[00:15:26.520 --> 00:15:28.520]  所以我們在教會
[00:15:28.520 --> 00:15:30.520]  揀選人士的時候
[00:15:30.520 --> 00:15:32.520]  不只是看他的學歷
[00:15:32.520 --> 00:15:34.520]  看他的經驗
[00:15:34.520 --> 00:15:36.520]  或者看他有多少的財富
[00:15:36.520 --> 00:15:38.520]  是看他的生命是怎樣
[00:15:38.520 --> 00:15:40.520]  第二方面就要警醒配合
[00:15:40.520 --> 00:15:42.520]  尼稀米
[00:15:42.520 --> 00:15:44.520]  是要求人民
[00:15:44.520 --> 00:15:46.520]  等到太陽
[00:15:46.520 --> 00:15:48.520]  升了上來的時候
[00:15:48.520 --> 00:15:50.520]  才開門的
[00:15:50.520 --> 00:15:52.520]  就是晚上關閉了關閘
[00:15:52.520 --> 00:15:54.520]  有學者就說
[00:15:54.520 --> 00:15:56.520]  等到太陽在中午的時候
[00:15:56.520 --> 00:15:58.520]  才開門的
[00:15:58.520 --> 00:16:00.520]  有些事仍然有人看守之下
[00:16:00.520 --> 00:16:02.520]  都要把門關上
[00:16:02.520 --> 00:16:04.520]  要好好地管理進出的時間
[00:16:04.520 --> 00:16:06.520]  管理的人流
[00:16:06.520 --> 00:16:08.520]  以及看哪些人進來
[00:16:08.520 --> 00:16:10.520]  為什麼呢?
[00:16:10.520 --> 00:16:12.520]  他的敵人
[00:16:12.520 --> 00:16:14.520]  仍然可以派人
[00:16:14.520 --> 00:16:16.520]  混進人群當中
[00:16:16.520 --> 00:16:18.520]  進城來搞亂
[00:16:18.520 --> 00:16:20.520]  所以就會
[00:16:20.520 --> 00:16:22.520]  很小心地來管理
[00:16:22.520 --> 00:16:24.520]  護城的責任
[00:16:24.520 --> 00:16:26.520]  不單單是
[00:16:26.520 --> 00:16:28.520]  尼稀米和他的團隊
[00:16:28.520 --> 00:16:30.520]  其實是每一個市民
[00:16:30.520 --> 00:16:32.520]  都要承擔這個責任
[00:16:32.520 --> 00:16:34.520]  因為人手不足
[00:16:34.520 --> 00:16:36.520]  所以尼稀米
[00:16:36.520 --> 00:16:38.520]  就要求他們
[00:16:38.520 --> 00:16:40.520]  各人要
[00:16:40.520 --> 00:16:42.520]  守衛自己的家園
[00:16:42.520 --> 00:16:46.520]  尼稀米第七章
[00:16:46.520 --> 00:16:48.520]  第三節的下半節
[00:16:48.520 --> 00:16:50.520]  第四節
[00:16:50.520 --> 00:16:52.520]  也當派耶路撒冷的居民
[00:16:52.520 --> 00:16:54.520]  各按班次
[00:16:54.520 --> 00:16:56.520]  看守自己房屋對面之處
[00:16:56.520 --> 00:16:58.520]  城市廣大
[00:16:58.520 --> 00:17:00.520]  其中的民卻稀少
[00:17:00.520 --> 00:17:02.520]  房屋還沒有建造
[00:17:02.520 --> 00:17:04.520]  當時那個城
[00:17:04.520 --> 00:17:06.520]  雖然大不大
[00:17:06.520 --> 00:17:08.520]  但房屋很少
[00:17:08.520 --> 00:17:10.520]  房屋都沒有建造好
[00:17:10.520 --> 00:17:12.520]  他已經要派
[00:17:12.520 --> 00:17:14.520]  唱歌的尼稀米人
[00:17:14.520 --> 00:17:16.520]  去做護衛
[00:17:16.520 --> 00:17:18.520]  都不夠
[00:17:18.520 --> 00:17:20.520]  他就叫人們
[00:17:20.520 --> 00:17:22.520]  自己看回家前面的環境
[00:17:22.520 --> 00:17:24.520]  留意一下
[00:17:24.520 --> 00:17:26.520]  家前面有沒有問題
[00:17:26.520 --> 00:17:28.520]  這是一個
[00:17:28.520 --> 00:17:30.520]  很聰明的做法
[00:17:30.520 --> 00:17:32.520]  因為人始終有私心
[00:17:32.520 --> 00:17:34.520]  對自己的事情
