
[00:00:00.000 --> 00:00:03.600]  好,我不知道大家在你自己的生命裏面的經歷
[00:02:23.200 --> 00:02:26.200]  我們美恩堂有一個特別的服務是給大家免費的
[00:02:26.200 --> 00:02:28.800]  就是幫你在家裡將偶像拿去除去
[00:02:28.800 --> 00:02:31.200]  當你將偶像拿去拿走
[00:02:31.200 --> 00:02:34.600]  最近剛剛跟一對老夫婦
[00:02:34.600 --> 00:02:37.000]  在大園邨那裡幫他拆偶像
[00:02:37.000 --> 00:02:38.200]  我沒人試過的
[00:02:38.200 --> 00:02:39.200]  就是怎麼樣呢?
[00:02:39.200 --> 00:02:41.400]  大家知道大園邨的單位不是很大
[00:02:41.400 --> 00:02:43.000]  以為不是很多而已
[00:02:43.000 --> 00:02:45.800]  竟然是三大袋的黑色膠袋
[00:02:45.800 --> 00:02:47.200]  袋子都滿了
[00:02:47.200 --> 00:02:49.000]  我家裡有很多菩薩
[00:02:49.000 --> 00:02:49.800]  很多的像
[00:02:49.800 --> 00:02:52.000]  很多的占卜、文卦的書
[00:02:52.000 --> 00:02:55.000]  後來還要托那個神跪走
[00:02:55.000 --> 00:02:56.200]  我一個人都搞不定
[00:02:56.200 --> 00:02:57.600]  後來終於打電話過去
[00:02:57.600 --> 00:02:58.600]  魷魚
[00:02:58.600 --> 00:02:59.800]  弄個小車子上來
[00:02:59.800 --> 00:03:01.800]  要找三大袋
[00:03:01.800 --> 00:03:05.400]  連同那個神跪來搬走
[00:03:05.400 --> 00:03:06.800]  但是也是很快的
[00:03:06.800 --> 00:03:08.600]  半個小時到九個小時左右
[00:03:08.600 --> 00:03:09.800]  已經拆掉了
[00:03:09.800 --> 00:03:12.000]  但是你知不知道聖經裡面怎麼記載的?
[00:03:12.000 --> 00:03:14.600]  他們用了十六天的時間
[00:03:14.600 --> 00:03:16.800]  將聖殿的偶像
[00:03:16.800 --> 00:03:18.600]  帶去拆毀
[00:03:18.600 --> 00:03:20.800]  你可以想象到當時
[00:03:20.800 --> 00:03:23.400]  聖殿裡面的偶像是多麼多
[00:03:23.400 --> 00:03:24.400]  多麼大
[00:03:24.400 --> 00:03:26.400]  用十六天的時間
[00:03:26.400 --> 00:03:29.400]  你也不要想著這件是簡單的事
[00:03:29.400 --> 00:03:31.000]  當希西加一作王的時候
[00:03:31.000 --> 00:03:33.200]  就要推翻前朝政府的東西
[00:03:33.200 --> 00:03:34.200]  這麼容易嗎?
[00:03:34.200 --> 00:03:35.800]  你想一想現在
[00:03:35.800 --> 00:03:39.600]  現今的政府推翻了前朝的決定
[00:03:39.600 --> 00:03:42.200]  原本發牌是無限的
[00:03:42.200 --> 00:03:43.400]  只要你申請就可以了
[00:03:43.400 --> 00:03:44.800]  但是現在三個牌裡面
[00:03:44.800 --> 00:03:46.600]  只是說循序漸進給兩個
[00:03:46.600 --> 00:03:48.200]  民間反帶有多大?
[00:03:48.200 --> 00:03:50.400]  我都不贊成他這樣削減一個
[00:03:50.400 --> 00:03:52.600]  要將數據公開
[00:03:52.600 --> 00:03:56.400]  但是你想想要推翻一些前朝所定的政策
[00:03:56.400 --> 00:03:59.000]  引來的牽連是很大的
[00:03:59.000 --> 00:04:00.200]  希西加
[00:04:00.200 --> 00:04:03.200]  他這樣做的時候是絕不容易的
[00:04:03.200 --> 00:04:05.600]  因為有很多既得利益者
[00:04:05.600 --> 00:04:08.200]  一定會來反對
[00:04:08.200 --> 00:04:09.400]  你趁機還沒找
[00:04:09.400 --> 00:04:11.000]  你就馬上做這件事
[00:04:11.000 --> 00:04:13.600]  但是你看到希西加那種敬虔
[00:04:13.600 --> 00:04:15.800]  接著他破除迷信
[00:04:15.800 --> 00:04:17.200]  他做什麼呢?
[00:04:17.200 --> 00:04:18.200]  不知道大家還記不記得
[00:04:18.200 --> 00:04:20.000]  當他們以色列人出埃及的時候
[00:04:20.000 --> 00:04:22.600]  摩西帶領以色列人在抗野當中
[00:04:22.600 --> 00:04:25.000]  有一群以色列人來埋怨神
[00:04:25.000 --> 00:04:27.400]  於是神用火蛇來咬他們
[00:04:27.400 --> 00:04:28.800]  他們受傷
[00:04:28.800 --> 00:04:30.200]  有些人會死
[00:04:30.200 --> 00:04:33.400]  摩西就為這群子民來討告
[00:04:33.400 --> 00:04:34.400]  神就跟摩西說
[00:04:34.400 --> 00:04:35.600]  你做了一條銅蛇
[00:04:35.600 --> 00:04:36.600]  你來舉起
[00:04:36.600 --> 00:04:38.400]  在子民當中來行走
[00:04:38.400 --> 00:04:40.200]  讓他們用信心仰望的時候
[00:04:40.200 --> 00:04:40.800]  他們就得救
[00:04:40.800 --> 00:04:42.800]  如果他們死硬派不肯望的時候
[00:04:42.800 --> 00:04:44.400]  死硬
[00:04:44.400 --> 00:04:47.200]  耶穌引用過這件事情在《約翰福音》裡面說
[00:04:47.200 --> 00:04:48.400]  他說到
[00:04:48.400 --> 00:04:51.200]  當日摩西如何在抗野舉銅蛇
[00:04:51.200 --> 00:04:53.400]  人子也照樣被舉起來
[00:04:53.400 --> 00:04:55.000]  叫仰望的人得著拯救
[00:04:55.000 --> 00:04:55.800]  是不是?
[00:04:55.800 --> 00:04:57.400]  所以這條銅蛇
[00:04:57.400 --> 00:04:59.200]  對他們來說
[00:04:59.200 --> 00:05:00.800]  是國寶
[00:05:00.800 --> 00:05:02.800]  是很有歷史價值的
[00:05:02.800 --> 00:05:04.000]  是古董
[00:05:04.000 --> 00:05:05.200]  是很神聖的
[00:05:05.200 --> 00:05:06.600]  但是很糟糕
[00:05:06.600 --> 00:05:08.800]  人往往是有偶像式的敬拜
[00:05:08.800 --> 00:05:09.600]  每逢什麼事情
[00:05:09.600 --> 00:05:11.200]  看到一件件東西你就會拜的
[00:05:11.200 --> 00:05:13.200]  很簡單舉個例子
[00:05:13.200 --> 00:05:15.000]  冥鏡堂一開始的時候
[00:05:15.000 --> 00:05:16.600]  我們當中
[00:05:16.600 --> 00:05:18.000]  有一些人從國內來
[00:05:18.000 --> 00:05:19.200]  後來我們認識了
[00:05:19.200 --> 00:05:20.400]  在西麗湖
[00:05:20.400 --> 00:05:21.800]  就是一群人
[00:05:21.800 --> 00:05:23.600]  我們那時候跟他們開茶經班
[00:05:23.600 --> 00:05:25.600]  我們看著西麗湖後來蓋了一個塔
[00:05:25.600 --> 00:05:29.000]  那個塔原本就是一個讓你看遠一點的景色
[00:05:29.000 --> 00:05:30.800]  無緣無故在塔下面弄了塊石頭
[00:05:30.800 --> 00:05:32.000]  於是很多人就在那裡拜
[00:05:32.000 --> 00:05:33.200]  都不知道是什麼來的
[00:05:33.200 --> 00:05:35.000]  每逢有一個湖有一個龜
[00:05:35.000 --> 00:05:36.400]  人們就會投錢進去
[00:05:36.400 --> 00:05:38.200]  所以我們很希望在這裡弄個池
[00:05:38.200 --> 00:05:39.200]  大家可以投錢進去
[00:05:39.200 --> 00:05:40.400]  又可以多一點奉獻
[00:05:40.400 --> 00:05:43.200]  你在華爾街裡面的牛一定會摸一下
[00:05:43.200 --> 00:05:44.600]  你去過梵蒂岡的時候
[00:05:44.600 --> 00:05:46.400]  看到那些象
[00:05:46.400 --> 00:05:47.400]  黑漆漆的那些象
[00:05:47.400 --> 00:05:49.600]  腳是乾了血的
[00:05:49.600 --> 00:05:50.200]  為什麼呢?
[00:05:50.200 --> 00:05:51.400]  那些人是摸他的
[00:05:51.400 --> 00:05:52.000]  摸不到頭
[00:05:52.000 --> 00:05:52.800]  摸著腳趾
[00:05:52.800 --> 00:05:54.200]  摸一下就是利是了
[00:05:54.200 --> 00:05:55.400]  原來每逢一件件的東西
[00:05:55.400 --> 00:05:57.400]  人們就會當它是神聖的東西來拜
[00:05:57.400 --> 00:05:59.400]  子民一樣犯錯
[00:05:59.400 --> 00:06:02.200]  竟然來拜這條銅蛇
[00:06:02.200 --> 00:06:06.000]  希西教為了要破除這群人的迷信
[00:06:06.000 --> 00:06:09.200]  竟然可以將這條銅蛇來打碎
[00:06:09.200 --> 00:06:12.800]  這個是祖宗遺留下來的東西
[00:06:12.800 --> 00:06:14.400]  很重要的
[00:06:14.400 --> 00:06:15.800]  是寶
[00:06:15.800 --> 00:06:18.800]  但是他為了子民不再犯錯
[00:06:18.800 --> 00:06:21.400]  可以來破除這些銅蛇
[00:06:21.400 --> 00:06:23.600]  還有大家記不記得我剛才說
[00:06:23.600 --> 00:06:26.800]  他用了多少天來結證聖殿呢?
[00:06:26.800 --> 00:06:28.400]  十六天
[00:06:28.400 --> 00:06:31.800]  當他結證完聖殿之後的第二天
[00:06:31.800 --> 00:06:33.600]  清晨的時間
[00:06:33.600 --> 00:06:36.200]  他就立刻帶領著一群首領
[00:06:36.200 --> 00:06:39.000]  去聖殿裡面獻屬罪祭
[00:06:39.400 --> 00:06:42.600]  求神赦免這群子民過去所犯的罪
[00:06:42.600 --> 00:06:47.600]  還有他知道敬拜不只是心靈的敬拜
[00:06:47.600 --> 00:06:50.800]  他鼓勵人民來奉獻
[00:06:50.800 --> 00:06:52.400]  要有實質的奉獻
[00:06:52.400 --> 00:06:55.400]  而有美好的果效
[00:06:55.400 --> 00:06:56.600]  子民願意奉獻
[00:06:56.600 --> 00:06:57.600]  結果是怎樣呢?
[00:06:57.600 --> 00:06:59.600]  來不及收
[00:06:59.600 --> 00:07:04.000]  當日的奉獻不是全奉獻袋的
[00:07:04.000 --> 00:07:05.800]  子民的奉獻是什麼呢?
[00:07:05.800 --> 00:07:08.400]  牽牛和羊去獻祭的
[00:07:08.800 --> 00:07:10.200]  但是牛和羊去獻祭
[00:07:10.200 --> 00:07:12.600]  是誰來帶牠去宰殺的呢?
[00:07:12.600 --> 00:07:14.000]  是祭司啊
[00:07:14.000 --> 00:07:17.000]  牛羊多得連祭司都殺不完
[00:07:17.000 --> 00:07:19.600]  要晚一點才可以來帶牠去獻祭
[00:07:19.600 --> 00:07:22.000]  這種景象是多麼的美麗
[00:07:22.000 --> 00:07:23.600]  接著
[00:07:23.600 --> 00:07:25.600]  氣勢界要恢復
[00:07:25.600 --> 00:07:27.800]  守逾越節
[00:07:27.800 --> 00:07:31.400]  逾越節就是紀念他們在埃及圍爐之地
[00:07:31.400 --> 00:07:32.800]  得到拯救
[00:07:32.800 --> 00:07:34.000]  成為自由人
[00:07:34.000 --> 00:07:35.800]  應該是每年一次
[00:07:35.800 --> 00:07:37.600]  逾越節
[00:07:38.000 --> 00:07:40.800]  但是原來很多年這些人已經沒有遵守
[00:07:40.800 --> 00:07:43.400]  氣勢界就運用他們的權力
[00:07:43.400 --> 00:07:47.600]  不單單來通令全國遵守逾越節
[00:07:47.600 --> 00:07:52.000]  甚至向著北方已經滅亡的北角
[00:07:52.000 --> 00:07:53.800]  發出這個呼籲
[00:07:53.800 --> 00:07:55.600]  叫他們來守逾越節
[00:07:55.600 --> 00:07:58.800]  歷代之下三十章的第十到第十一節
[00:07:58.800 --> 00:08:01.000]  出來的效果是什麼呢?
[00:08:01.000 --> 00:08:02.200]  大家看看這些經文
[00:08:02.200 --> 00:08:04.600]  有人會笑他傻了
[00:08:04.600 --> 00:08:05.800]  守什麼節呢?
[00:08:05.800 --> 00:08:07.800]  特別是北方那邊的子民
[00:08:08.400 --> 00:08:09.800]  因為他們已經亡國了
[00:08:09.800 --> 00:08:11.400]  被亞述滅亡了
[00:08:11.400 --> 00:08:13.400]  他們已經對神有質疑了
[00:08:13.400 --> 00:08:15.200]  如果我們的神是真的
[00:08:15.200 --> 00:08:16.800]  我們國家怎麼會被滅亡呢?
[00:08:16.800 --> 00:08:17.800]  現在被滅亡的時候
[00:08:17.800 --> 00:08:20.000]  我們的神已經放棄了我們
[00:08:20.000 --> 00:08:21.000]  還守什麼節呢?
[00:08:21.000 --> 00:08:22.000]  多餘的
[00:08:22.000 --> 00:08:25.200]  但是也有一部分的人
[00:08:25.200 --> 00:08:27.800]  同樣是同一個民族的人
[00:08:27.800 --> 00:08:29.400]  有人會相信
[00:08:29.400 --> 00:08:31.000]  有人會接納
[00:08:31.000 --> 00:08:32.600]  有人會去遵守
[00:08:32.600 --> 00:08:35.000]  這也帶給我一個很大的感受
[00:08:35.000 --> 00:08:36.600]  我們牧者有時候講道的時候
[00:08:36.600 --> 00:08:37.800]  有些人會有領袖
[00:08:37.800 --> 00:08:38.700]  有些人會覺得
[00:08:38.700 --> 00:08:39.800]  廢話了
[00:08:39.800 --> 00:08:42.200]  是看你怎麼去回應而已
[00:08:42.200 --> 00:08:44.000]  很寶貴
[00:08:44.000 --> 00:08:45.400]  但是最寶貴的
[00:08:45.400 --> 00:08:46.400]  我看到一件事就是
[00:08:46.400 --> 00:08:49.400]  希西加不是一個死守律法的人
[00:08:49.400 --> 00:08:51.200]  御節
[00:08:51.200 --> 00:08:52.800]  就是他們的新年
[00:08:52.800 --> 00:08:54.400]  是一個新的年代
[00:08:54.400 --> 00:08:57.400]  所以守御節一定是在正月來的
[00:08:57.400 --> 00:09:00.000]  但是因為有很多人
[00:09:00.000 --> 00:09:02.600]  來這裡預備要守節
[00:09:02.600 --> 00:09:04.200]  但是他們要自結
[00:09:04.200 --> 00:09:06.000]  於是來不及
[00:09:06.000 --> 00:09:06.800]  結果是怎麼樣呢?
[00:09:06.800 --> 00:09:08.000]  我們一起來看
[00:09:08.000 --> 00:09:10.400]  歷代之下三十章的第三節
[00:09:10.400 --> 00:09:11.600]  三十章的第三節
[00:09:11.600 --> 00:09:13.000]  我們一起來帶大家去讀出
[00:09:13.000 --> 00:09:16.200]  正月間他們不能守
[00:09:16.200 --> 00:09:19.600]  因為自結的祭司尚不呼庸
[00:09:19.600 --> 00:09:23.000]  百姓也沒有聚集在耶路撒冷
[00:09:23.000 --> 00:09:25.600]  因為那些人來不及來耶路撒冷守節
[00:09:25.600 --> 00:09:27.000]  也還不夠自結
[00:09:27.000 --> 00:09:28.200]  沒有時間
[00:09:28.200 --> 00:09:29.600]  那麼多讓他們來做
[00:09:29.600 --> 00:09:31.200]  於是希西加就說
[00:09:31.200 --> 00:09:32.600]  我們改吧
[00:09:32.600 --> 00:09:35.400]  我們二月才守御節
[00:09:36.000 --> 00:09:37.400]  延遲多一個月
[00:09:37.400 --> 00:09:39.600]  這個是從來沒有人試過的
[00:09:39.600 --> 00:09:41.800]  這個是神的命令
[00:09:41.800 --> 00:09:43.800]  御節是正月來的
[00:09:43.800 --> 00:09:47.000]  竟然改了這個新年
[00:09:47.000 --> 00:09:48.400]  推到二月的時候
[00:09:48.400 --> 00:09:50.200]  怎麼可能是這樣
[00:09:50.200 --> 00:09:52.600]  但是沒問題
[00:09:52.600 --> 00:09:54.200]  神祝福他們
[00:09:54.200 --> 00:09:55.600]  好了
[00:09:55.600 --> 00:09:57.200]  還有我們看到
[00:09:57.200 --> 00:09:58.400]  北角的人民
[00:09:58.400 --> 00:10:00.800]  剛才我說已經被亞述滅亡了
[00:10:00.800 --> 00:10:02.400]  很多人
[00:10:02.400 --> 00:10:04.600]  未能夠來行結正禮
[00:10:04.600 --> 00:10:06.400]  也沒有能力來獻祭
[00:10:06.400 --> 00:10:08.000]  但是
[00:10:08.000 --> 00:10:10.000]  當時那些官員
[00:10:10.000 --> 00:10:12.800]  國家領袖很體恤民情
[00:10:12.800 --> 00:10:15.200]  我們一起來看歷代之下
[00:10:15.200 --> 00:10:17.200]  三十章的第十七節
[00:10:17.200 --> 00:10:18.400]  大家聽我讀出
[00:10:18.400 --> 00:10:20.000]  三十章的第十七節
[00:10:20.000 --> 00:10:21.200]  我們跳下去
[00:10:21.200 --> 00:10:25.600]  會中有許多人尚未自結
[00:10:25.600 --> 00:10:28.600]  所以利美人為一切不結之人
[00:10:28.600 --> 00:10:30.600]  宰御節的羊羔
[00:10:30.600 --> 00:10:33.600]  使他們在耶華面前成為聖結
[00:10:34.200 --> 00:10:36.600]  這群祭司體恤他們
[00:10:36.600 --> 00:10:39.800]  代這群子民來帶去獻祭
[00:10:39.800 --> 00:10:41.800]  剛才我已經說了
[00:10:41.800 --> 00:10:43.600]  北邊的國家已經滅亡了
[00:10:43.600 --> 00:10:45.600]  很多的人民
[00:10:45.600 --> 00:10:47.000]  來走難
[00:10:47.000 --> 00:10:48.200]  南下
[00:10:48.200 --> 00:10:50.400]  就好像當日我們的中國那樣
[00:10:50.400 --> 00:10:53.000]  北邊的人下來香港的地方
[00:10:53.000 --> 00:10:55.800]  但是很多人是沒有任何的財產
[00:10:55.800 --> 00:10:58.200]  他們沒有能力來帶去獻祭
[00:10:58.200 --> 00:10:59.800]  但是
[00:10:59.800 --> 00:11:01.400]  希西加諾命令
[00:11:02.000 --> 00:11:05.600]  給他們一樣享受御節的濟生
[00:11:05.600 --> 00:11:08.000]  在歷代之下的第三十章
[00:11:08.000 --> 00:11:09.200]  十八到二十節
[00:11:09.200 --> 00:11:10.600]  我讀十八、十九兩節
[00:11:10.600 --> 00:11:11.800]  大家讀二十節
[00:11:11.800 --> 00:11:14.200]  以法尼瑪那西爾薩加西布倫
[00:11:14.200 --> 00:11:16.000]  有許多人尚未自結
[00:11:16.000 --> 00:11:18.600]  他們卻也吃如熱的羊羔
[00:11:18.600 --> 00:11:21.200]  不合所記錄的定例
[00:11:21.200 --> 00:11:22.600]  這群人犯規
[00:11:22.600 --> 00:11:24.000]  他們未自結
[00:11:24.000 --> 00:11:25.400]  他們沒有能力去獻祭
[00:11:25.400 --> 00:11:28.000]  但是希西加為他們祈禱
[00:11:28.000 --> 00:11:29.800]  希西加為他們禱告說
[00:11:29.800 --> 00:11:31.400]  凡專心尋求神
[00:11:31.600 --> 00:11:33.800]  就是耶和華他列祖之神的
[00:11:33.800 --> 00:11:36.400]  雖不照著聖所結
[00:11:36.400 --> 00:11:38.000]  正之禮自結
[00:11:38.000 --> 00:11:40.200]  求至善的耶和華
[00:11:40.200 --> 00:11:42.600]  也也饒恕他
[00:11:42.600 --> 00:11:46.200]  希西加為人民來代求
[00:11:46.200 --> 00:11:48.800]  還不是他國家的人民
[00:11:48.800 --> 00:11:50.600]  是北國的難民
[00:11:50.600 --> 00:11:54.000]  希西加又破壞了一次的規矩
[00:11:54.000 --> 00:11:55.800]  但是結果是什麼呢?
[00:11:55.800 --> 00:11:57.600]  第二十節我們一起來讀出
[00:11:57.600 --> 00:12:01.000]  耶和華誰聽希西加的禱告
[00:12:01.200 --> 00:12:03.000]  就饒恕百姓
[00:12:32.200 --> 00:12:33.800]  我們去吃東西
[00:12:33.800 --> 00:12:34.600]  吃麵
[00:12:34.600 --> 00:12:36.000]  大家知道吃那些麵
[00:12:36.000 --> 00:12:37.000]  那碗是很大的
[00:12:37.000 --> 00:12:37.800]  叉燒麵
[00:12:37.800 --> 00:12:40.400]  但是那兩塊很薄的叉燒
[00:12:40.400 --> 00:12:41.400]  千萬不要開風扇
[00:12:41.400 --> 00:12:42.400]  因為會吹走
[00:12:42.400 --> 00:12:44.400]  對我來說
[00:12:44.400 --> 00:12:46.800]  一個食肉獸對著這麼大一碗麵
[00:12:46.800 --> 00:12:49.000]  只有兩塊這麼薄的肉是不夠的
[00:12:49.000 --> 00:12:51.200]  於是我就問可不可以多加兩塊
[00:12:51.200 --> 00:12:52.200]  他說
[00:12:52.200 --> 00:12:52.800]  行
[00:12:52.800 --> 00:12:54.400]  你叫多一碗麵
[00:12:54.400 --> 00:12:54.800]  啊?
[00:12:54.800 --> 00:12:55.800]  又是叫多一碗麵
[00:12:55.800 --> 00:12:56.800]  這樣就只有兩塊?
[00:12:56.800 --> 00:12:58.400]  那我可不可以只買叉燒?
[00:12:58.400 --> 00:12:58.800]  不行
[00:12:58.800 --> 00:13:00.400]  香港人不會這樣的
[00:13:00.600 --> 00:13:02.800]  你要你有錢給多少塊你都可以
[00:13:02.800 --> 00:13:04.000]  這次很特別
[00:13:04.000 --> 00:13:06.600]  我們在東京留了四天
[00:13:06.600 --> 00:13:09.000]  我們訂酒店只訂了三晚
[00:13:09.000 --> 00:13:10.400]  後來才發現已經少了
[00:13:10.400 --> 00:13:11.400]  後來再去訂
[00:13:11.400 --> 00:13:12.000]  都OK了
[00:13:12.000 --> 00:13:14.400]  我去同一間酒店check in
[00:13:14.400 --> 00:13:16.400]  拿著兩張那些叫voucher
[00:13:16.400 --> 00:13:17.600]  我們一起check in
[00:13:17.600 --> 00:13:18.200]  他說不行
[00:13:18.200 --> 00:13:19.400]  我只要跟你check第一張
[00:13:19.400 --> 00:13:20.200]  不可以check第二張
[00:13:20.200 --> 00:13:21.400]  我說為什麼?
[00:13:21.400 --> 00:13:22.200]  都是那個人來的
[00:13:22.200 --> 00:13:24.000]  他說你要check out了再check in
[00:13:24.000 --> 00:13:24.600]  我說啊?
[00:13:24.600 --> 00:13:25.800]  又check out又再check in
[00:13:25.800 --> 00:13:26.800]  都是同一間酒店
[00:13:26.800 --> 00:13:27.200]  他說是啊
[00:13:27.200 --> 00:13:30.000]  結果第三晚我們要收拾好所有的行李
[00:13:30.200 --> 00:13:31.200]  然後全部拿進去
[00:13:31.200 --> 00:13:32.400]  早上check out
[00:13:32.400 --> 00:13:34.600]  然後跟著說我現在出去的
[00:13:34.600 --> 00:13:35.400]  可不可以現在check in完
[00:13:35.400 --> 00:13:36.200]  我就拿行李上去
[00:13:36.200 --> 00:13:36.600]  不行
[00:13:36.600 --> 00:13:38.200]  是要下午才check的
[00:13:38.200 --> 00:13:41.600]  於是他給我鎖好行李進去他們那個地方
[00:13:41.600 --> 00:13:43.200]  那一刻我回來的時候
[00:13:43.200 --> 00:13:44.600]  他又再給我check in過
[00:13:44.600 --> 00:13:45.800]  然後呢
[00:13:45.800 --> 00:13:48.000]  把同一間房間還給我
[00:13:48.000 --> 00:13:49.600]  我們不要玩了
[00:13:49.600 --> 00:13:52.200]  你把別的房間還給我好一點
[00:13:52.200 --> 00:13:53.200]  你明白我說什麼嗎?
[00:13:53.200 --> 00:13:55.200]  你把同一間房間還給我?
[00:13:55.200 --> 00:13:56.400]  這樣都可以的?
[00:13:56.400 --> 00:13:58.000]  那我check in來幹嘛呢?
[00:13:58.600 --> 00:14:00.600]  但是這個就是日本
[00:14:00.600 --> 00:14:02.400]  就是要守規矩
[00:14:02.400 --> 00:14:04.400]  就是這樣你覺得
[00:14:04.400 --> 00:14:05.400]  我真的很無奈
[00:14:05.400 --> 00:14:06.600]  三個劫
[00:14:06.600 --> 00:14:08.000]  的上的下
[00:14:08.000 --> 00:14:09.800]  就是搞了很多事情
[00:14:09.800 --> 00:14:11.000]  同一間房
[00:14:11.000 --> 00:14:12.600]  但是我也很服他們
[00:14:12.600 --> 00:14:13.800]  今天
[00:14:13.800 --> 00:14:15.200]  要守規矩
[00:14:15.200 --> 00:14:17.600]  但是是不是死守規矩呢?
[00:14:17.600 --> 00:14:19.400]  有時候我們也要很小心
[00:14:19.400 --> 00:14:20.400]  他體恤人民
[00:14:20.400 --> 00:14:21.800]  你看到希西加很寶貴
[00:14:21.800 --> 00:14:24.800]  將御節改成二月
[00:14:24.800 --> 00:14:27.000]  為北面的子民
[00:14:27.000 --> 00:14:29.200]  特別是這群很可憐的難民
[00:14:29.200 --> 00:14:31.200]  他們沒有能力來獻祭
[00:14:31.200 --> 00:14:32.600]  讓他們來享用
[00:14:32.600 --> 00:14:35.000]  御節的筵席
[00:14:35.000 --> 00:14:37.000]  為子民來代購
[00:14:37.000 --> 00:14:37.800]  很寶貴
[00:14:37.800 --> 00:14:39.000]  更加寶貴的是什麼呢?
[00:14:39.000 --> 00:14:40.800]  去善待
[00:14:40.800 --> 00:14:42.600]  這一群
[00:14:42.600 --> 00:14:43.600]  神的僕人
[00:14:43.600 --> 00:14:45.000]  為什麼剛才我說呢?
[00:14:45.000 --> 00:14:47.000]  是祭司來的
[00:14:47.000 --> 00:14:48.000]  是宰牛宰羊的
[00:14:48.000 --> 00:14:49.200]  很辛苦的
[00:14:49.200 --> 00:14:50.800]  但是希西加是怎麼樣呢?
[00:14:50.800 --> 00:14:53.400]  希西加慰勞一切
[00:14:53.400 --> 00:14:56.000]  善於侍奉耶華的利美人
