
[00:00:00.000 --> 00:00:11.000]  今天這段經文是在《約翰福音》的十四章一到十一到六節
[00:02:36.000 --> 00:02:38.000]  所以我很感激我姑婆
[00:02:38.000 --> 00:02:40.000]  我每次和她逛街的時候
[00:02:40.000 --> 00:02:42.000]  我經常推我姑婆去裡面
[00:02:42.000 --> 00:02:44.000]  屋前我要保護我姑婆
[00:02:44.000 --> 00:02:46.000]  我想我長大的時候要養她
[00:02:46.000 --> 00:02:50.000]  要來孝順她
[00:02:50.000 --> 00:02:55.000]  竟然有一次我聽到媽媽說她有了醫院
[00:02:55.000 --> 00:02:57.000]  而且會死
[00:02:57.000 --> 00:02:59.000]  她死了
[00:02:59.000 --> 00:03:04.000]  當時去殯儀館
[00:03:04.000 --> 00:03:07.000]  香港的殯儀館燈光火猛
[00:03:07.000 --> 00:03:09.000]  我很害怕
[00:03:09.000 --> 00:03:12.000]  棺材在前面
[00:03:12.000 --> 00:03:16.000]  我媽媽在棺材裡面呼天搶地
[00:03:16.000 --> 00:03:18.000]  一直在那裡哭
[00:03:18.000 --> 00:03:20.000]  我很害怕
[00:03:20.000 --> 00:03:22.000]  我在那裡做什麼
[00:03:22.000 --> 00:03:24.000]  我欲哭無淚
[00:03:24.000 --> 00:03:27.000]  我不知道為什麼我會懂事
[00:03:27.000 --> 00:03:30.000]  我覺得我不能夠接納
[00:03:30.000 --> 00:03:33.000]  一個這麼愛我的姑婆離開世界
[00:03:33.000 --> 00:03:40.000]  這是我人生第一次面對死亡的感覺
[00:03:40.000 --> 00:03:44.000]  第二個令我震撼的就是愛我的媽媽
[00:03:44.000 --> 00:03:50.000]  我媽媽從小就將很多的菜給她的子女吃
[00:03:50.000 --> 00:03:52.000]  我五個兄弟姐妹
[00:03:52.000 --> 00:03:54.000]  我們住在沒有屋區
[00:03:54.000 --> 00:03:56.000]  沒有錢
[00:03:56.000 --> 00:04:00.000]  那些菜就給子女吃
[00:04:00.000 --> 00:04:04.000]  我媽媽就煮豬油撈飯
[00:04:04.000 --> 00:04:06.000]  吃過豬油撈飯沒有
[00:04:06.000 --> 00:04:08.000]  開頭都幾開心
[00:04:08.000 --> 00:04:09.000]  幾得意
[00:04:09.000 --> 00:04:10.000]  幾香
[00:04:10.000 --> 00:04:12.000]  但是你吃多
[00:04:12.000 --> 00:04:15.000]  你聞多一股味都想走
[00:04:15.000 --> 00:04:20.000]  我媽媽就將每一次吃魚的時候
[00:04:20.000 --> 00:04:25.000]  她很多時候將魚肉給我們幾個兄弟姐妹
[00:04:25.000 --> 00:04:28.000]  她就在那裡涮魚骨
[00:04:28.000 --> 00:04:33.000]  當時小朋友不懂事
[00:04:33.000 --> 00:04:35.000]  每次有吃魚
[00:04:35.000 --> 00:04:37.000]  我就夾魚骨給媽媽
[00:04:37.000 --> 00:04:39.000]  媽媽你喜歡吃的
[00:04:39.000 --> 00:04:44.000]  其實哪是喜歡吃魚骨
[00:04:44.000 --> 00:04:47.000]  就是愛我們幾個化骨龍
[00:04:47.000 --> 00:04:49.000]  吃到淡生吃
[00:04:49.000 --> 00:04:54.000]  因為太多豬油了
[00:04:54.000 --> 00:04:56.000]  她死的時候
[00:04:56.000 --> 00:05:01.000]  當時我要急叫從加拿大回來香港聯合醫院
[00:05:01.000 --> 00:05:10.000]  媽媽醫生說她因為肝痛到不得了
[00:05:10.000 --> 00:05:11.000]  所以要進醫院
[00:05:11.000 --> 00:05:15.000]  就是因為膽石石化
[00:05:15.000 --> 00:05:18.000]  令到肝也石化
[00:05:18.000 --> 00:05:20.000]  她痛到不得了
[00:05:20.000 --> 00:05:21.000]  沒辦法進醫院
[00:05:21.000 --> 00:05:24.000]  在醫院的時候因為併發症肺炎
[00:05:24.000 --> 00:05:29.000]  令到她很多器官衰竭
[00:05:29.000 --> 00:05:31.000]  那個月我回來香港
[00:05:31.000 --> 00:05:34.000]  我一直洗頭的時候脫頭髮
[00:05:34.000 --> 00:05:36.000]  很不捨得媽媽
[00:05:36.000 --> 00:05:38.000]  很想她留久一點
[00:05:38.000 --> 00:05:40.000]  但是有一天
[00:05:40.000 --> 00:05:43.000]  她還是死了
[00:05:43.000 --> 00:05:47.000]  我相信今天每個人對死亡都有不同的觀點
[00:05:47.000 --> 00:05:51.000]  有些人對死亡很畏懼
[00:05:51.000 --> 00:05:53.000]  承認
[00:05:53.000 --> 00:05:56.000]  有些人一提死千萬不要提死字
[00:05:56.000 --> 00:06:00.000]  所以我們中國人都很避忌
[00:06:00.000 --> 00:06:03.000]  凡是新年的時候
[00:06:03.000 --> 00:06:06.000]  我父母我媽媽就說不要提死字
[00:06:06.000 --> 00:06:08.000]  千萬不要提
[00:06:08.000 --> 00:06:12.000]  那些號碼很重要千萬不要有4
[00:06:12.000 --> 00:06:15.000]  14樓喜歡嗎
[00:06:15.000 --> 00:06:20.000]  那輛車有沒有人拿444的牌
[00:06:20.000 --> 00:06:23.000]  最好免德國就免
[00:06:23.000 --> 00:06:27.000]  你說可能是普通的市民
[00:06:27.000 --> 00:06:28.000]  不是的
[00:06:28.000 --> 00:06:34.000]  德國的兵工廠製造殺人武器的老闆
[00:06:34.000 --> 00:06:36.000]  也很怕死
[00:06:36.000 --> 00:06:41.000]  凡是那些報紙寫到死這個字
[00:06:41.000 --> 00:06:43.000]  當然是德文
[00:06:43.000 --> 00:06:45.000]  他叫他培人去看
[00:06:45.000 --> 00:06:46.000]  看完之後查了他
[00:06:46.000 --> 00:06:47.000]  不要讓他看到
[00:06:47.000 --> 00:06:48.000]  其實他很傻
[00:06:48.000 --> 00:06:51.000]  查了那個就是死字
[00:06:51.000 --> 00:06:53.000]  但是怕得很過份
[00:06:53.000 --> 00:06:57.000]  人就是對死亡有畏懼
[00:06:57.000 --> 00:06:59.000]  那你說有些人就不是
[00:06:59.000 --> 00:07:01.000]  有些人不怕死
[00:07:01.000 --> 00:07:04.000]  大大聲說人死如燈滅
[00:07:04.000 --> 00:07:07.000]  好像關燈開燈
[00:07:07.000 --> 00:07:09.000]  沒事的
[00:07:09.000 --> 00:07:11.000]  不可知論
[00:07:11.000 --> 00:07:14.000]  如果不怕死
[00:07:14.000 --> 00:07:16.000]  如果不怕死
[00:07:16.000 --> 00:07:19.000]  為什麼秦始皇
[00:07:19.000 --> 00:07:23.000]  這個這麼厲害的皇
[00:07:23.000 --> 00:07:26.000]  能夠做這個萬里長城
[00:07:26.000 --> 00:07:28.000]  有人說人造衛星
[00:07:28.000 --> 00:07:33.000]  真的能夠看到人類的建築的話
[00:07:33.000 --> 00:07:34.000]  他說是萬里長城
[00:07:34.000 --> 00:07:35.000]  我不知道是不是
[00:07:35.000 --> 00:07:37.000]  有看過這樣的報導
[00:07:37.000 --> 00:07:39.000]  這個偉大的建設
[00:07:39.000 --> 00:07:41.000]  偉大的皇很厲害
[00:07:41.000 --> 00:07:46.000]  但是他竟然去尋找一件事
[00:07:46.000 --> 00:07:49.000]  他找三千個童男童女去東瀛
[00:07:49.000 --> 00:07:50.000]  現在是日本
[00:07:50.000 --> 00:07:51.000]  找什麼?
[00:07:51.000 --> 00:07:53.000]  找長生不老
[00:07:53.000 --> 00:07:57.000]  你不要說你不怕死
[00:07:57.000 --> 00:07:59.000]  你未經歷到死亡
[00:07:59.000 --> 00:08:02.000]  你沒資格說
[00:08:02.000 --> 00:08:06.000]  一個無神論者
[00:08:06.000 --> 00:08:07.000]  叫做彌彩
[00:08:07.000 --> 00:08:10.000]  彌彩很厲害
[00:08:10.000 --> 00:08:14.000]  他竟然宣佈上帝死了
[00:08:14.000 --> 00:08:15.000]  上帝死了
[00:08:15.000 --> 00:08:17.000]  現在這個世界
[00:08:17.000 --> 00:08:20.000]  我們可以解釋很多自然現象
[00:08:20.000 --> 00:08:21.000]  上帝可以退休
[00:08:21.000 --> 00:08:23.000]  甚至死了
[00:08:23.000 --> 00:08:27.000]  這個人這麼反對上帝的人
[00:08:27.000 --> 00:08:30.000]  你知不知道影響他最厲害的一個
[00:08:30.000 --> 00:08:33.000]  德國的紅變家
[00:08:33.000 --> 00:08:35.000]  叫什麼?
[00:08:35.000 --> 00:08:38.000]  叫做宿本華
[00:08:38.000 --> 00:08:39.000]  這麼影響他
[00:08:39.000 --> 00:08:40.000]  這麼厲害
[00:08:40.000 --> 00:08:45.000]  反對上帝的這個紅變家
[00:08:45.000 --> 00:08:48.000]  應該更加比彌彩厲害
[00:08:48.000 --> 00:08:51.000]  但是死的時候大聲在叫
[00:08:51.000 --> 00:08:54.000]  黑暗啊!黑暗啊!
[00:08:54.000 --> 00:08:55.000]  他的兒子在那裡
[00:08:55.000 --> 00:08:57.000]  爸爸我們是無神論的
[00:08:57.000 --> 00:08:59.000]  你怕什麼?
[00:08:59.000 --> 00:09:02.000]  不是啊!真的來了!來了!
[00:09:02.000 --> 00:09:04.000]  大聲在叫
[00:09:04.000 --> 00:09:10.000]  悲悲慘慘離開了世界
[00:09:10.000 --> 00:09:12.000]  我做了牧師這麼多年
[00:09:12.000 --> 00:09:13.000]  我真的經歷了一件事
[00:09:13.000 --> 00:09:15.000]  有些人說的時候
[00:09:15.000 --> 00:09:16.000]  我不怕死
[00:09:16.000 --> 00:09:18.000]  我什麼都不怕
[00:09:18.000 --> 00:09:20.000]  但是真的面對死亡的時候
[00:09:20.000 --> 00:09:21.000]  不是
[00:09:21.000 --> 00:09:24.000]  去到那個位置的時候
[00:09:24.000 --> 00:09:26.000]  他掩不住
[00:09:26.000 --> 00:09:28.000]  他的靈魂
[00:09:28.000 --> 00:09:30.000]  深處的呼喊
[00:09:30.000 --> 00:09:34.000]  死有人說好像毒澳
[00:09:34.000 --> 00:09:39.000]  死究竟有沒有答案?
[00:09:39.000 --> 00:09:42.000]  誰可以告訴我這個答案?
[00:09:42.000 --> 00:09:43.000]  我告訴你
[00:09:43.000 --> 00:09:46.000]  在你的人生裡面
[00:09:46.000 --> 00:09:48.000]  歷史裡面
[00:09:48.000 --> 00:09:53.000]  孔子沒有正面討論死亡
[00:09:53.000 --> 00:09:55.000]  未知生焉知死
[00:09:55.000 --> 00:09:57.000]  釋迦牟尼沒有
[00:09:57.000 --> 00:10:01.000]  摩罕默德也沒有完滿的答案
[00:10:01.000 --> 00:10:03.000]  沒有肯定的答案
[00:10:03.000 --> 00:10:05.000]  只有耶穌曾經說過
[00:10:05.000 --> 00:10:09.000]  我就是道路真理和生命
[00:10:09.000 --> 00:10:10.000]  若不藉著我
[00:10:10.000 --> 00:10:14.000]  每人人去到負那裡去
[00:10:14.000 --> 00:10:16.000]  聖經很清楚說
[00:10:16.000 --> 00:10:18.000]  他說死亡是什麼呢?
[00:10:18.000 --> 00:10:20.000]  我們讀一讀
[00:10:20.000 --> 00:10:22.000]  哥倫多前書十五章
[00:10:22.000 --> 00:10:24.000]  五十五節到五十七節
[00:10:24.000 --> 00:10:25.000]  請讀
[00:10:25.000 --> 00:10:28.000]  你得勝的權勢在哪裡?
[00:10:28.000 --> 00:10:30.000]  你的毒歐在哪裡?
[00:10:30.000 --> 00:10:32.000]  死的毒歐就是罪
[00:10:32.000 --> 00:10:34.000]  罪的權勢就是律法
[00:10:34.000 --> 00:10:35.000]  感謝神
[00:10:35.000 --> 00:10:40.000]  使我們藉著我們的主耶穌基督得勝
[00:10:40.000 --> 00:10:42.000]  聖經說
[00:10:42.000 --> 00:10:43.000]  你應該怕的
[00:10:43.000 --> 00:10:44.000]  你不怕
[00:10:44.000 --> 00:10:46.000]  你不應該怕的
[00:10:46.000 --> 00:10:48.000]  你卻怕
[00:10:48.000 --> 00:10:50.000]  死亡是值得怕的
[00:10:50.000 --> 00:10:52.000]  他說好像毒歐一樣
[00:10:52.000 --> 00:10:54.000]  死的毒歐是什麼?
[00:10:54.000 --> 00:10:56.000]  是不是死的時候很疼痛
[00:10:56.000 --> 00:10:57.000]  死得很痛
[00:10:57.000 --> 00:10:59.000]  是不是這樣?
[00:10:59.000 --> 00:11:02.000]  這個毒歐就好像你去釣魚的時候
[00:11:02.000 --> 00:11:03.000]  那些鉤
[00:11:03.000 --> 00:11:05.000]  你有沒有試過鉤過?
[00:11:05.000 --> 00:11:06.000]  鉤到的時候
[00:11:06.000 --> 00:11:07.000]  最慘還有倒掛
[00:11:07.000 --> 00:11:08.000]  倒掛鉤
[00:11:08.000 --> 00:11:10.000]  真的很慘
[00:11:10.000 --> 00:11:11.000]  你拔了出來
[00:11:11.000 --> 00:11:13.000]  你連肉都撕裂
[00:11:13.000 --> 00:11:16.000]  最慘還是毒歐
[00:11:16.000 --> 00:11:18.000]  是值得怕的
[00:11:18.000 --> 00:11:19.000]  聖經裡面說
[00:11:19.000 --> 00:11:21.000]  死亡真的是毒歐一樣
[00:11:21.000 --> 00:11:27.000]  這個毒歐的那種痛苦在哪裡呢?
[00:11:27.000 --> 00:11:28.000]  當然
[00:11:28.000 --> 00:11:31.000]  不是純粹那個痛那麼簡單
[00:11:31.000 --> 00:11:33.000]  而是很多時候
[00:11:33.000 --> 00:11:34.000]  死亡卻是
[00:11:34.000 --> 00:11:37.000]  令到我們失去我們最親愛
[00:11:37.000 --> 00:11:40.000]  最深愛的東西
[00:11:40.000 --> 00:11:41.000]  最重要
[00:11:41.000 --> 00:11:43.000]  更重要的是什麼呢?
[00:11:43.000 --> 00:11:46.000]  是死亡的去向
[00:11:46.000 --> 00:11:48.000]  我們不知道去哪裡
[00:11:48.000 --> 00:11:50.000]  人靈魂的深處
[00:11:50.000 --> 00:11:53.000]  有一個很大的需要
[00:11:53.000 --> 00:11:56.000]  人不只是一個物質的身體
[00:11:56.000 --> 00:12:00.000]  人不只是需要身體物質上
[00:12:00.000 --> 00:12:02.000]  供應身體的需要
[00:12:02.000 --> 00:12:04.000]  聖經說得好
[00:12:04.000 --> 00:12:09.000]  傳道書第三章十一節這樣說
[00:12:09.000 --> 00:12:11.000]  請大家幫我讀
[00:12:11.000 --> 00:12:13.000]  神造萬物
[00:12:13.000 --> 00:12:16.000]  國安其時成為美好
[00:12:16.000 --> 00:12:20.000]  又將永生安置世人的心裡
[00:12:20.000 --> 00:12:23.000]  而神從始終的作為
[00:12:23.000 --> 00:12:26.000]  人是不能識透
[00:12:26.000 --> 00:12:29.000]  神造我們原來不是
[00:12:29.000 --> 00:12:33.000]  淨淨這個肉身的身體
[00:12:33.000 --> 00:12:36.000]  這個物質的身體
[00:12:36.000 --> 00:12:38.000]  有一天都會過去
[00:12:38.000 --> 00:12:40.000]  奧古斯丁說得好
[00:12:40.000 --> 00:12:41.000]  他說偉大的上帝
[00:12:41.000 --> 00:12:42.000]  偉大的上帝
[00:12:42.000 --> 00:12:44.000]  當你創造人的時候
[00:12:44.000 --> 00:12:48.000]  是將人創造在一個沒有知識的靈魂裡
[00:12:48.000 --> 00:12:50.000]  這個靈魂
[00:12:50.000 --> 00:12:52.000]  不會滿足的
[00:12:52.000 --> 00:12:55.000]  只要幾時可以滿足
[00:12:55.000 --> 00:12:57.000]  除非他回歸到你的面前
[00:12:57.000 --> 00:13:00.000]  才享受真正的安息
[00:13:00.000 --> 00:13:04.000]  這個說法就是根據這段聖經
[00:13:04.000 --> 00:13:07.000]  神造每一樣東西都很好
[00:13:07.000 --> 00:13:09.000]  但是他造世人的時候
[00:13:09.000 --> 00:13:10.000]  有一樣東西就是
[00:13:10.000 --> 00:13:13.000]  神將永生安置在人的裡頭
[00:13:13.000 --> 00:13:15.000]  這個永生是什麼?
[00:13:15.000 --> 00:13:16.000]  Eternity
[00:13:16.000 --> 00:13:18.000]  這個永恆的觀念
[00:13:18.000 --> 00:13:20.000]  這個動物沒有的
[00:13:20.000 --> 00:13:23.000]  所以為什麼有人說動物有沒有宗教
[00:13:23.000 --> 00:13:26.000]  你不會見到一隻雞來拜天地
[00:13:26.000 --> 00:13:28.000]  你不會見到一隻豬在脈肚
[00:13:28.000 --> 00:13:30.000]  但是人會
[00:13:30.000 --> 00:13:32.000]  只要他有靈魂的話
[00:13:32.000 --> 00:13:36.000]  他感覺到不是正正這個物質的世界
[00:13:36.000 --> 00:13:39.000]  所以為什麼他死亡會害怕
[00:13:39.000 --> 00:13:43.000]  這個害怕不是死亡的痛
[00:13:43.000 --> 00:13:47.000]  而是他想安息
[00:13:47.000 --> 00:13:49.000]  真正的安息是什麼?
[00:13:49.000 --> 00:13:53.000]  物質不能夠給他真正的安息
[00:13:53.000 --> 00:13:57.000]  他需要的是解靈還需是靈人
[00:13:57.000 --> 00:14:00.000]  靈魂需要什麼?
[00:14:00.000 --> 00:14:02.000]  靈魂是需要永恆
[00:14:02.000 --> 00:14:05.000]  這個就是思鄉病
[00:14:05.000 --> 00:14:07.000]  這個所謂的安全感
[00:14:07.000 --> 00:14:09.000]  這個所謂我一直追求的東西
[00:14:09.000 --> 00:14:12.000]  人類追求錯了
[00:14:12.000 --> 00:14:14.000]  所以聖經說人是get lost
[00:14:14.000 --> 00:14:16.000]  人是迷途羔羊
[00:14:16.000 --> 00:14:18.000]  以為物質存在
[00:14:18.000 --> 00:14:20.000]  能夠去滿足到他
[00:14:20.000 --> 00:14:23.000]  香港人一直的追求就是錢錢錢
[00:14:23.000 --> 00:14:27.000]  我以前給Sam那首歌拍得很厲害
[00:14:27.000 --> 00:14:29.000]  什麼最重要?
[00:14:29.000 --> 00:14:30.000]  錢
[00:14:30.000 --> 00:14:32.000]  錢是最重要
[00:14:32.000 --> 00:14:34.000]  但是錢能夠滿足到我們嗎?
[00:14:34.000 --> 00:14:36.000]  當你去到面對死亡的時候
[00:14:36.000 --> 00:14:37.000]  那個位置
[00:14:37.000 --> 00:14:40.000]  你的靈魂就很老實告訴你
[00:14:40.000 --> 00:14:42.000]  不是這些
[00:14:42.000 --> 00:14:44.000]  不是這些
[00:14:44.000 --> 00:14:47.000]  靈魂是需要靈魂所需要的東西
[00:14:47.000 --> 00:14:48.000]  靈魂需要什麼?
[00:14:48.000 --> 00:14:52.000]  靈魂就是永恆的渴求
[00:14:52.000 --> 00:14:54.000]  我剛才說過
[00:14:54.000 --> 00:14:59.000]  真的沒有一個真正的無神論者
[00:14:59.000 --> 00:15:02.000]  當你面對死亡的時候
[00:15:02.000 --> 00:15:06.000]  你壓抑不到你靈為心處的呼喊
[00:15:06.000 --> 00:15:11.000]  英國一個偉大的政治家
[00:15:11.000 --> 00:15:13.000]  叫Thomas Scott
[00:15:13.000 --> 00:15:15.000]  Sir Thomas Scott
[00:15:15.000 --> 00:15:18.000]  這個人從來不相信神
[00:15:18.000 --> 00:15:20.000]  對反對上帝
[00:15:20.000 --> 00:15:24.000]  但是當他走到人生最盡頭的時候
[00:15:24.000 --> 00:15:27.000]  突然變得毫無把握
[00:15:27.000 --> 00:15:29.000]  他說了一句什麼話?
[00:15:29.000 --> 00:15:43.000]  (英文)
[00:15:43.000 --> 00:15:46.000]  說完就死了
[00:15:46.000 --> 00:15:50.000]  我曾經幫一個教會的姐妹
[00:15:50.000 --> 00:15:54.000]  希望引導她先生信主
[00:15:54.000 --> 00:15:56.000]  這個太太已經是護士
[00:15:56.000 --> 00:15:59.000]  希望帶她的丈夫信主
[00:15:59.000 --> 00:16:01.000]  但這個丈夫怎樣呢?
[00:16:01.000 --> 00:16:03.000]  每一次我去探望他
[00:16:03.000 --> 00:16:06.000]  好幾次都埋不到身
[00:16:06.000 --> 00:16:14.000]  (英文)
[00:16:14.000 --> 00:16:16.000]  一直沒有
[00:16:16.000 --> 00:16:18.000]  所以每一次都埋不到身
[00:16:18.000 --> 00:16:20.000]  有一次崇拜之後
[00:16:20.000 --> 00:16:22.000]  我們崇拜的大約好像這麼大
[00:16:22.000 --> 00:16:23.000]  坐五百人
[00:16:23.000 --> 00:16:26.000]  完了之後出去禮堂的時候
[00:16:26.000 --> 00:16:30.000]  這個太太和她的女婿馬上截住我
[00:16:30.000 --> 00:16:33.000]  牧師,幫一下我老公
[00:16:33.000 --> 00:16:34.000]  我說什麼事?
[00:16:34.000 --> 00:16:36.000]  爆血管
[00:16:36.000 --> 00:16:37.000]  我說什麼事?
[00:16:37.000 --> 00:16:38.000]  走進來,進來
[00:16:38.000 --> 00:16:40.000]  帶他去辦公室
[00:16:40.000 --> 00:16:42.000]  這個女婿說
[00:16:42.000 --> 00:16:44.000]  是啊,是啊,牧師
[00:16:44.000 --> 00:16:46.000]  我爸爸他很危險
[00:16:46.000 --> 00:16:47.000]  爆血管
[00:16:47.000 --> 00:16:49.000]  現在好一點
[00:16:49.000 --> 00:16:51.000]  牧師,向他傳呼音
[00:16:51.000 --> 00:16:52.000]  我現在去
[00:16:52.000 --> 00:16:55.000]  他未清醒
[00:16:55.000 --> 00:16:57.000]  清醒我告訴你
[00:16:57.000 --> 00:16:59.000]  接著他打電話給我的時候
[00:16:59.000 --> 00:17:00.000]  我馬上去
[00:17:00.000 --> 00:17:01.000]  一去到的時候
[00:17:01.000 --> 00:17:02.000]  其實馬上想去
[00:17:02.000 --> 00:17:04.000]  因為我都知道一緊急的事
[00:17:04.000 --> 00:17:06.000]  我一定要盡快
[00:17:06.000 --> 00:17:09.000]  希望引導那些親人信主
[00:17:09.000 --> 00:17:11.000]  一去到的時候
[00:17:11.000 --> 00:17:12.000]  想和他談
[00:17:12.000 --> 00:17:13.000]  怎知有個護士進來
[00:17:13.000 --> 00:17:17.000]  這個護士原來被稱為語言治療師
[00:17:17.000 --> 00:17:19.000]  因為他爆血管
[00:17:19.000 --> 00:17:22.000]  令到他不可以用口療去說話
[00:17:22.000 --> 00:17:24.000]  他要用一張紙
[00:17:24.000 --> 00:17:25.000]  他就開了個洞
[00:17:25.000 --> 00:17:28.000]  要震盪就要發聲
[00:17:28.000 --> 00:17:30.000]  結果他就叫做語言治療師
[00:17:30.000 --> 00:17:32.000]  他一直和他談
[00:17:32.000 --> 00:17:33.000]  和他說話
[00:17:33.000 --> 00:17:35.000]  蔡先生,蔡先生
[00:17:35.000 --> 00:17:40.000]  一直好像沒有理他
[00:17:40.000 --> 00:17:42.000]  這個護士都沒什麼趣
[00:17:42.000 --> 00:17:43.000]  走了
[00:17:43.000 --> 00:17:44.000]  走了
[00:17:44.000 --> 00:17:45.000]  不理你
[00:17:45.000 --> 00:17:47.000]  接著到我了
[00:17:47.000 --> 00:17:48.000]  到我了
[00:17:48.000 --> 00:17:52.000]  可能都是這樣的命運
[00:17:52.000 --> 00:17:54.000]  他的女婿這樣說
[00:17:54.000 --> 00:17:55.000]  媽
[00:17:55.000 --> 00:17:56.000]  王牧師來了
[00:17:56.000 --> 00:17:58.000]  王牧師來了
[00:17:58.000 --> 00:18:00.000]  都在說王牧師
[00:18:00.000 --> 00:18:01.000]  王牧師
[00:18:01.000 --> 00:18:03.000]  王牧師
[00:18:03.000 --> 00:18:08.000]  我真的想不到自己才是這麼厲害的語言治療師
[00:18:08.000 --> 00:18:11.000]  還沒發功就已經出聲了
[00:18:11.000 --> 00:18:14.000]  我那時候是很有信心
[00:18:14.000 --> 00:18:17.000]  因為我很多次面對這些病人的時候
[00:18:17.000 --> 00:18:20.000]  我覺得這個是上帝派我去拯救他
[00:18:20.000 --> 00:18:21.000]  我和他說
[00:18:21.000 --> 00:18:23.000]  蔡先生
[00:18:23.000 --> 00:18:25.000]  上帝派我來的
[00:18:25.000 --> 00:18:26.000]  他怎麼說
[00:18:26.000 --> 00:18:28.000]  是
[00:18:28.000 --> 00:18:29.000]  我們人有罪
[00:18:29.000 --> 00:18:31.000]  是
[00:18:31.000 --> 00:18:32.000]  我們要悔改
[00:18:32.000 --> 00:18:33.000]  好
[00:18:33.000 --> 00:18:34.000]  我講一句,你講一句
[00:18:34.000 --> 00:18:35.000]  好
[00:18:35.000 --> 00:18:37.000]  我講一句,你講一句
[00:18:37.000 --> 00:18:40.000]  你真的沒辦法去想像
[00:18:40.000 --> 00:18:43.000]  因為他沒有買保險
[00:18:43.000 --> 00:18:46.000]  他住十天過十晚
[00:18:46.000 --> 00:18:47.000]  如果再住久一點
[00:18:47.000 --> 00:18:48.000]  他的女婿會破產
[00:18:48.000 --> 00:18:50.000]  因為沒有買保險
[00:18:50.000 --> 00:18:53.000]  他的女婿找兩個私家護士陪他坐飛機
[00:18:53.000 --> 00:18:58.000]  明天就要坐飛機上上海醫院
[00:18:58.000 --> 00:19:00.000]  我最後一天去探他
[00:19:00.000 --> 00:19:02.000]  他臨走之前的一天我去探他
[00:19:02.000 --> 00:19:03.000]  探他的時候
[00:19:03.000 --> 00:19:07.000]  他的家人走開了
[00:19:07.000 --> 00:19:09.000]  他流眼淚
[00:19:09.000 --> 00:19:10.000]  我說蔡先生
[00:19:10.000 --> 00:19:11.000]  為什麼
[00:19:11.000 --> 00:19:12.000]  是不是很痛
[00:19:12.000 --> 00:19:13.000]  不是
[00:19:13.000 --> 00:19:15.000]  他說王牧師
[00:19:15.000 --> 00:19:17.000]  我不怕告訴你
[00:19:17.000 --> 00:19:20.000]  以前我什麼都不相信
[00:19:20.000 --> 00:19:22.000]  我是搞科研的
[00:19:22.000 --> 00:19:27.000]  我是科學的教授
[00:19:27.000 --> 00:19:29.000]  但是經過這一次
[00:19:29.000 --> 00:19:31.000]  通過這一次
[00:19:31.000 --> 00:19:34.000]  我知道上帝是存在的
[00:19:34.000 --> 00:19:36.000]  我不知道上帝跟他說什麼
[00:19:36.000 --> 00:19:39.000]  我明天要回去上海
[00:19:39.000 --> 00:19:41.000]  講見證
[00:19:41.000 --> 00:19:43.000]  兩眼流淚
[00:19:43.000 --> 00:19:47.000]  一個七十多歲的老伯
[00:19:47.000 --> 00:19:49.000]  是聖靈
