
[00:00:00.000 --> 00:00:04.500]  我們今天會繼續思想關聖經裡面有關於社會倫理的訊息
[00:02:41.500 --> 00:02:45.500]  在英國國家裡面有另外的六千萬人喪生
[00:02:45.500 --> 00:02:48.200]  基於很多國家裡面的內戰
[00:02:48.200 --> 00:02:51.100]  和很多政權的變異過程當中
[00:02:51.100 --> 00:02:52.300]  死亡的人
[00:02:53.100 --> 00:02:55.700]  很多的生命在裡面消失了
[00:02:55.700 --> 00:02:58.800]  當然在近期大家可能都會留意到
[00:02:58.800 --> 00:03:00.100]  在最近有報導
[00:03:00.100 --> 00:03:02.800]  就是過去的赤柬的領袖
[00:03:02.800 --> 00:03:05.300]  在國際的法庭受審的新聞
[00:03:05.300 --> 00:03:08.700]  1975年到1979年
[00:03:08.700 --> 00:03:12.300]  在赤柬統治柬埔寨的過程裡面
[00:03:12.300 --> 00:03:14.000]  超過三百萬的人
[00:03:14.000 --> 00:03:16.400]  在過程當中死亡
[00:03:16.400 --> 00:03:19.700]  如果你有機會去過一些
[00:03:19.700 --> 00:03:20.600]  去過柬埔寨
[00:03:20.600 --> 00:03:22.100]  去金邊旅遊的時候
[00:03:22.500 --> 00:03:24.100]  可能你去博物館會看到一些
[00:03:24.100 --> 00:03:27.400]  令你很深刻的一些情景
[00:03:27.400 --> 00:03:29.900]  一個地方
[00:03:29.900 --> 00:03:32.100]  擺滿了骷髏骨頭
[00:03:32.100 --> 00:03:33.900]  一個一個頭顱
[00:03:33.900 --> 00:03:36.100]  在你的面前出現
[00:03:36.100 --> 00:03:38.700]  當你看這些圖片
[00:03:38.700 --> 00:03:40.600]  或者你親自去到的時候
[00:03:40.600 --> 00:03:43.200]  你會感受到其實很多生命
[00:03:43.200 --> 00:03:45.700]  在過去是被殘殺了
[00:03:45.700 --> 00:03:48.900]  正因為有這樣的歷史
[00:03:48.900 --> 00:03:51.900]  人類很多時候產生一種反省
[00:03:52.600 --> 00:03:53.700]  反省到其實
[00:03:53.700 --> 00:03:57.000]  人必須要尊重其他的生命
[00:03:57.000 --> 00:04:00.000]  不會以為其他的民族
[00:04:00.000 --> 00:04:01.600]  比自己次等一點
[00:04:01.600 --> 00:04:05.500]  好像希特勒認為猶太人的民族
[00:04:05.500 --> 00:04:06.700]  是次等一點的
[00:04:06.700 --> 00:04:08.200]  因此殘殺他們
[00:04:08.200 --> 00:04:10.500]  不會認為那些貧寒的人
[00:04:10.500 --> 00:04:13.100]  比自己更加沒有價值
[00:04:13.100 --> 00:04:15.100]  我的價值比他高
[00:04:15.100 --> 00:04:16.000]  比他強
[00:04:16.000 --> 00:04:18.400]  而產生對別人的輕視
[00:04:18.400 --> 00:04:19.600]  甚至是殘殺
[00:04:19.600 --> 00:04:21.900]  因此大家都會知道歷史當中
[00:04:21.900 --> 00:04:24.600]  在1945年聯合國的成立
[00:04:24.600 --> 00:04:27.200]  是亦都有一個這樣的意味
[00:04:27.200 --> 00:04:28.500]  因此在成立之後
[00:04:28.500 --> 00:04:30.200]  第二年1946年
[00:04:30.200 --> 00:04:32.500]  就設立了人權的委員會
[00:04:32.500 --> 00:04:34.300]  後來就訂定了
[00:04:34.300 --> 00:04:36.500]  是國際的人權法案
[00:04:36.500 --> 00:04:39.300]  在這些法案的背後
[00:04:39.300 --> 00:04:41.700]  是想人重新去確認
[00:04:41.700 --> 00:04:43.000]  人的尊嚴
[00:04:43.000 --> 00:04:44.600]  每一個人的價值
[00:04:44.600 --> 00:04:48.100]  因此這些人權法案的序言
[00:04:48.100 --> 00:04:50.500]  其中有一段我讀給大家聽
[00:04:51.200 --> 00:04:52.400]  這個序言所說過
[00:04:52.400 --> 00:04:53.600]  承認每一個人
[00:04:53.600 --> 00:04:56.300]  都有與生俱來的尊嚴
[00:04:56.300 --> 00:05:00.300]  並且生而平等
[00:05:00.300 --> 00:05:04.600]  是有不可以被剝奪的權利
[00:05:04.600 --> 00:05:08.100]  這些一切是世界自由
[00:05:08.100 --> 00:05:10.600]  公義和和平的基礎
[00:05:10.600 --> 00:05:13.200]  這個世界能夠可以和平
[00:05:13.200 --> 00:05:14.400]  可以有自由
[00:05:14.400 --> 00:05:16.200]  是基於對每一個生命
[00:05:16.200 --> 00:05:17.700]  那種的尊嚴
[00:05:17.700 --> 00:05:19.300]  那種的重視
[00:05:20.100 --> 00:05:22.600]  因此這些人權的法案
[00:05:22.600 --> 00:05:24.600]  一開始開宗明義
[00:05:24.600 --> 00:05:27.800]  就講清楚這個重要的基礎
[00:05:27.800 --> 00:05:31.800]  當人開始察覺這方面的重要性的時候
[00:05:31.800 --> 00:05:34.000]  很多的人權學者就出現
[00:05:34.000 --> 00:05:36.000]  去研究有關人權的課題
[00:05:36.000 --> 00:05:38.800]  其中有一些學者很清楚地承認
[00:05:38.800 --> 00:05:41.000]  當他們探討人權的時候
[00:05:41.000 --> 00:05:42.000]  就問一個問題
[00:05:42.000 --> 00:05:44.800]  究竟人權的基礎在哪裡呢
[00:05:44.800 --> 00:05:47.700]  是誰賦予人
[00:05:48.100 --> 00:05:51.600]  有一種生來就被尊重的
[00:05:51.600 --> 00:05:53.300]  那份的權利呢
[00:05:53.300 --> 00:05:56.200]  因此這些人權的學者
[00:05:56.200 --> 00:05:57.300]  就算不是教徒
[00:05:57.300 --> 00:05:59.100]  很多時候都會承認
[00:05:59.100 --> 00:06:00.800]  就是人權的起始點
[00:06:00.800 --> 00:06:02.600]  是創造
[00:06:02.600 --> 00:06:04.900]  不是哪個政權
[00:06:04.900 --> 00:06:07.700]  將這種的權利授予給人
[00:06:07.700 --> 00:06:10.600]  而是上帝一位的造物主
[00:06:10.600 --> 00:06:12.600]  當他創造人的時候
[00:06:12.600 --> 00:06:14.400]  將一種的尊嚴
[00:06:14.400 --> 00:06:15.400]  Dignity
[00:06:16.100 --> 00:06:18.300]  來擺在人的生命裡面
[00:06:18.300 --> 00:06:20.900]  因此人權的起始點
[00:06:20.900 --> 00:06:22.000]  很多時候
[00:06:22.000 --> 00:06:24.300]  當探討到最後的時候
[00:06:24.300 --> 00:06:26.500]  發覺就是創造
[00:06:26.500 --> 00:06:28.900]  所以你和我都知道
[00:06:28.900 --> 00:06:30.200]  在情景裡面清楚講到
[00:06:30.200 --> 00:06:31.700]  神按照人的
[00:06:31.700 --> 00:06:33.000]  自己的形象
[00:06:33.000 --> 00:06:34.700]  去做男做女
[00:06:34.700 --> 00:06:36.600]  無論是男女
[00:06:36.600 --> 00:06:38.600]  無論是富貴貧窮的
[00:06:38.600 --> 00:06:40.400]  無論是什麼年紀的
[00:06:40.400 --> 00:06:43.100]  他們有神的形象
[00:06:43.100 --> 00:06:44.600]  我們有神的形象
[00:06:44.600 --> 00:06:46.200]  大家知道這裡不是在講
[00:06:46.200 --> 00:06:47.200]  你的外形
[00:06:47.200 --> 00:06:49.600]  是人那種的品格
[00:06:49.600 --> 00:06:53.800]  那種生命原有的美善的質素
[00:06:53.800 --> 00:06:56.100]  是神的形象
[00:06:56.100 --> 00:06:58.200]  因此因為這樣的緣故
[00:06:58.200 --> 00:07:00.200]  人是值得我們尊重的
[00:07:00.200 --> 00:07:01.500]  所以你記得
[00:07:01.500 --> 00:07:03.800]  當我們讀到《針研》第十四章的時候
[00:07:03.800 --> 00:07:05.000]  聖經就說
[00:07:05.000 --> 00:07:05.800]  那些
[00:07:05.800 --> 00:07:08.400]  欺壓貧寒的
[00:07:08.400 --> 00:07:12.000]  就是欲沒做他的主
[00:07:12.000 --> 00:07:13.900]  一個貧窮的人
[00:07:13.900 --> 00:07:14.900]  你欺壓他
[00:07:14.900 --> 00:07:17.300]  不單單你欺壓他這個人
[00:07:17.300 --> 00:07:20.500]  而且你是羞辱他創造他的主
[00:07:20.500 --> 00:07:22.900]  上帝以自己
[00:07:22.900 --> 00:07:25.200]  和人是連上關係
[00:07:25.200 --> 00:07:26.600]  因此
[00:07:26.600 --> 00:07:29.100]  當我們想到人那種的尊嚴
[00:07:29.100 --> 00:07:31.100]  未必因為他比你聰明
[00:07:31.100 --> 00:07:33.200]  未必因為他比你有錢
[00:07:33.200 --> 00:07:35.900]  而只因為他是被神所做的
[00:07:35.900 --> 00:07:38.000]  你們聖經就呼籲我們
[00:07:38.000 --> 00:07:40.200]  要學習去尊重他們
[00:07:40.200 --> 00:07:41.000]  因為
[00:07:41.000 --> 00:07:42.300]  尊重他們
[00:07:42.500 --> 00:07:44.300]  就是尊敬主
[00:07:44.300 --> 00:07:47.400]  當我們這樣去了解的時候
[00:07:47.400 --> 00:07:48.500]  就會察覺到
[00:07:48.500 --> 00:07:50.000]  當我們在說人權
[00:07:50.000 --> 00:07:52.900]  其實人權很多重要的基礎
[00:07:52.900 --> 00:07:54.200]  是源於
[00:07:54.200 --> 00:07:55.500]  神的創造
[00:07:55.500 --> 00:07:56.900]  亦都是教徒
[00:07:56.900 --> 00:08:00.300]  我們心裏面很願意來跟隨
[00:08:00.300 --> 00:08:02.800]  我剛剛在昨天
[00:08:02.800 --> 00:08:03.700]  我去了
[00:08:03.700 --> 00:08:05.400]  粉嶺的宣道園
[00:08:05.400 --> 00:08:06.600]  有一個奉獻禮
[00:08:06.600 --> 00:08:09.200]  去到的時候遇到一班長者
[00:08:09.200 --> 00:08:11.500]  見到這班長者的時候
[00:08:11.500 --> 00:08:12.800]  我才發覺原來
[00:08:12.800 --> 00:08:13.600]  在很多年前
[00:08:13.600 --> 00:08:14.700]  1971年
[00:08:14.700 --> 00:08:16.700]  宣道園是香港的
[00:08:16.700 --> 00:08:19.000]  一個基督教的兒童福利會
[00:08:19.000 --> 00:08:20.600]  其實是美國的宣教社
[00:08:20.600 --> 00:08:21.900]  在香港開辦的
[00:08:21.900 --> 00:08:25.500]  在當時他們以一元美金的價錢
[00:08:25.500 --> 00:08:26.800]  賣了給宣道會
[00:08:26.800 --> 00:08:28.800]  後來成為了宣道園
[00:08:28.800 --> 00:08:31.000]  但是早年這班兒童
[00:08:31.000 --> 00:08:32.600]  在當中得到照顧
[00:08:32.600 --> 00:08:34.200]  後來他們都長大了
[00:08:34.200 --> 00:08:35.700]  現在已經退休了
[00:08:35.700 --> 00:08:37.400]  他們又回來一起
[00:08:37.400 --> 00:08:39.700]  來慶祝這個奉獻禮
[00:08:40.500 --> 00:08:42.100]  他們就說不單止
[00:08:42.100 --> 00:08:44.300]  這一間兒童園
[00:08:44.300 --> 00:08:45.600]  在當時還有
[00:08:45.600 --> 00:08:47.700]  烏溪沙兒童園
[00:08:47.700 --> 00:08:50.100]  不知道你知不知道哪裏呢?
[00:08:50.100 --> 00:08:51.800]  你去過的
[00:08:51.800 --> 00:08:54.400]  就是現在烏溪沙的原地
[00:08:54.400 --> 00:08:56.100]  其中一位長者
[00:08:56.100 --> 00:08:57.400]  一位婆婆告訴我
[00:08:57.400 --> 00:08:59.900]  她說我在當地長大
[00:08:59.900 --> 00:09:01.600]  六歲到十八歲
[00:09:01.600 --> 00:09:04.000]  六歲到十八歲
[00:09:04.000 --> 00:09:04.800]  在這個營地
[00:09:04.800 --> 00:09:06.100]  那些大的石屋
[00:09:06.100 --> 00:09:06.700]  你記得嗎?
[00:09:06.700 --> 00:09:08.700]  住了十四個小朋友
[00:09:09.300 --> 00:09:11.700]  有六十多家這樣的小朋友
[00:09:11.700 --> 00:09:14.100]  每一家有一個阿姑
[00:09:14.100 --> 00:09:16.300]  就是一些我們現在所說的
[00:09:16.300 --> 00:09:18.100]  照顧兒童的一些
[00:09:18.100 --> 00:09:20.000]  就是代母或代父
[00:09:20.000 --> 00:09:22.600]  在當中來帶領他們成長
[00:09:22.600 --> 00:09:24.800]  我見到他們的時候
[00:09:24.800 --> 00:09:25.800]  都為他們開心
[00:09:25.800 --> 00:09:28.100]  他們說我們現在還保持聯繫
[00:09:28.100 --> 00:09:29.500]  我們的關係甚至好過
[00:09:29.500 --> 00:09:31.500]  我們自己親生的兄弟姐妹
[00:09:31.500 --> 00:09:33.500]  我就問他們
[00:09:33.500 --> 00:09:35.900]  你們多不多人信耶穌呢?
[00:09:36.700 --> 00:09:39.600]  他們說我們差不多七八成的人
[00:09:39.600 --> 00:09:40.800]  都信了耶穌
[00:09:40.800 --> 00:09:43.600]  當我想起
[00:09:43.600 --> 00:09:45.700]  他們一直分享的經歷的時候
[00:09:45.700 --> 00:09:46.400]  我就想
[00:09:46.400 --> 00:09:48.400]  在當時香港的社會
[00:09:48.400 --> 00:09:50.400]  很多的兒童是孤兒
[00:09:50.400 --> 00:09:53.400]  也都有一些是單親家庭
[00:09:53.400 --> 00:09:55.500]  但是父母沒有能力照顧他們
[00:09:55.500 --> 00:09:59.500]  因此很多的兒童被人遺棄了
[00:09:59.500 --> 00:10:01.200]  或者是被人輕視
[00:10:01.200 --> 00:10:03.600]  但是在基督徒的
[00:10:03.600 --> 00:10:05.100]  很多他們的愛心
[00:10:05.100 --> 00:10:07.100]  和按照聖經的教導裡面
[00:10:07.100 --> 00:10:08.600]  他們就安排
[00:10:08.600 --> 00:10:11.100]  來成立這些兒童院
[00:10:11.100 --> 00:10:13.300]  而產生對很多生命的
[00:10:13.300 --> 00:10:15.100]  保守和祝福
[00:10:15.100 --> 00:10:17.600]  對生命的尊重
[00:10:17.600 --> 00:10:19.500]  是付諸行動
[00:10:19.500 --> 00:10:23.000]  產生對生命的那份幫助
[00:10:23.000 --> 00:10:24.800]  各位靈異姐妹
[00:10:24.800 --> 00:10:26.800]  當我們想回到人權的時候
[00:10:26.800 --> 00:10:28.300]  其實最基本的
[00:10:28.300 --> 00:10:31.100]  是對人那種生命的尊重
[00:10:31.100 --> 00:10:33.600]  但是你再留心看的時候
[00:10:33.600 --> 00:10:34.900]  發覺聖經在說
[00:10:34.900 --> 00:10:37.200]  如果沒有了對神的敬畏
[00:10:37.200 --> 00:10:40.400]  就不能夠真正的尊重人
[00:10:40.400 --> 00:10:42.100]  大家再看回聖經
[00:10:42.100 --> 00:10:44.600]  我們去回羅馬書前面的第一章
[00:10:44.600 --> 00:10:46.500]  第二十節
[00:10:46.500 --> 00:10:50.300]  我們看看和合本
[00:10:50.300 --> 00:10:52.900]  一章二十節就提到
[00:10:52.900 --> 00:10:55.100]  這位上帝雖然人見不到
[00:10:55.100 --> 00:10:56.700]  但是透過所做的
[00:10:56.700 --> 00:10:59.200]  自然界的各樣的物件
[00:10:59.200 --> 00:11:01.200]  就會知道祂的存在
[00:11:01.200 --> 00:11:02.200]  二十節說
[00:11:02.200 --> 00:11:03.800]  自從造天地以來
[00:11:03.800 --> 00:11:05.800]  神的永能和神性
[00:11:05.800 --> 00:11:07.500]  是冥冥可知的
[00:11:07.500 --> 00:11:08.900]  雖是眼不能見
[00:11:08.900 --> 00:11:10.600]  但藉著所做之物
[00:11:10.600 --> 00:11:11.900]  就可以曉得
[00:11:11.900 --> 00:11:13.900]  叫人無可推諉
[00:11:13.900 --> 00:11:16.100]  但是雖然是這樣
[00:11:16.100 --> 00:11:18.100]  有人仍然是否定有神
[00:11:18.100 --> 00:11:19.700]  所以二十一節就說
[00:11:19.700 --> 00:11:22.100]  因為他們雖然知道神
[00:11:22.100 --> 00:11:24.500]  卻不當作神榮耀他
[00:11:24.500 --> 00:11:26.500]  也不感謝他
[00:11:26.500 --> 00:11:29.300]  他們的思念變為虛妄
[00:11:29.300 --> 00:11:32.200]  無知的心就昏暗了
[00:11:32.900 --> 00:11:34.400]  不願意承認有神
[00:11:34.400 --> 00:11:35.700]  因此
[00:11:35.700 --> 00:11:38.200]  不能夠真正明白
[00:11:38.200 --> 00:11:39.800]  這個世界的事情
[00:11:39.800 --> 00:11:43.800]  以致他們的思念變為虛妄
[00:11:43.800 --> 00:11:46.300]  無知的心出現了
[00:11:46.300 --> 00:11:49.200]  內心開始昏暗了
[00:11:49.200 --> 00:11:53.000]  今天當有人說到權利的時候
[00:11:53.000 --> 00:11:56.300]  如果不懂得先敬畏神
[00:11:56.300 --> 00:11:58.800]  這種權利就變成了
[00:11:58.800 --> 00:12:02.300]  一種自我中心的心態
[00:12:03.200 --> 00:12:04.000]  認為
[00:12:04.000 --> 00:12:06.200]  按照我自己的喜好
[00:12:06.200 --> 00:12:09.300]  按照我的意願去作出選擇
[00:12:09.300 --> 00:12:11.200]  這就是我的人權
[00:12:11.200 --> 00:12:13.400]  是我所歡喜的
[00:12:13.400 --> 00:12:15.400]  是我覺得我應該得到的
[00:12:15.400 --> 00:12:17.800]  就成為了他的人權
[00:12:17.800 --> 00:12:19.300]  不理會
[00:12:19.300 --> 00:12:20.900]  因此對整個社會
[00:12:20.900 --> 00:12:22.800]  對整個文化有什麼影響
[00:12:22.800 --> 00:12:25.200]  那未必是他的考慮
[00:12:25.200 --> 00:12:28.800]  這就當人不想到去敬畏神
[00:12:29.300 --> 00:12:33.000]  就不真正知道怎樣去尊重生命
[00:12:33.000 --> 00:12:37.000]  在過程出現很多所謂反道德的
[00:12:37.000 --> 00:12:38.300]  一種的趨勢
[00:12:38.300 --> 00:12:40.900]  不需要任何道德的規範
[00:12:40.900 --> 00:12:43.300]  因此就按自己的意願
[00:12:43.300 --> 00:12:45.600]  要定出什麼是我的權利
[00:12:45.600 --> 00:12:47.900]  大家可能會留意到
[00:12:47.900 --> 00:12:49.900]  今天的社會
[00:12:49.900 --> 00:12:52.400]  不單止很多人說人權
[00:12:52.400 --> 00:12:54.500]  很多小朋友都開始學會了
[00:12:54.500 --> 00:12:57.600]  有時候如果你坐地鐵或者在街上
[00:12:57.700 --> 00:13:00.600]  突然間看到一個小朋友站在街上
[00:13:00.600 --> 00:13:01.900]  不肯上學
[00:13:01.900 --> 00:13:03.600]  媽媽牽著他的手
[00:13:03.600 --> 00:13:05.500]  你可能聽到他大聲說
[00:13:05.500 --> 00:13:06.500]  「我不上學」
[00:13:06.500 --> 00:13:08.600]  「我有人權不上學的」
[00:13:08.600 --> 00:13:13.100]  很多人都會學會
[00:13:13.100 --> 00:13:16.800]  去不做一些自己不想做的事
[00:13:16.800 --> 00:13:19.900]  或者做一些自己意欲要做的事
[00:13:19.900 --> 00:13:22.100]  就說這個是我的人權
[00:13:22.100 --> 00:13:25.700]  我們這段時間會說
[00:13:25.800 --> 00:13:29.800]  多一些關於這個社會右的一些社會的風氣
[00:13:29.800 --> 00:13:32.600]  譬如說我們提到是同志運動
[00:13:32.600 --> 00:13:34.700]  同性戀的運動的事情
[00:13:34.700 --> 00:13:38.300]  在台灣有一些同志運動的推動人
[00:13:38.300 --> 00:13:41.900]  他們很清楚將他們的信念說出來
[00:13:41.900 --> 00:13:43.600]  他們說到
[00:13:43.600 --> 00:13:45.500]  其中有一些人他們這樣說
[00:13:45.500 --> 00:13:47.700]  他說在一個很自由主義
[00:13:47.700 --> 00:13:51.100]  和平等的保障的概念之下
[00:13:51.100 --> 00:13:54.300]  自由和平等
[00:13:54.400 --> 00:13:56.400]  都是我們很重視的
[00:13:56.400 --> 00:13:58.400]  一個對人尊重的表達
[00:13:58.400 --> 00:14:01.400]  但他們就說在這兩種概念之下
[00:14:01.400 --> 00:14:05.900]  我們所有的婚姻形態是可以被接受的
[00:14:05.900 --> 00:14:07.700]  各種的可能性
[00:14:07.700 --> 00:14:10.200]  應該被我們去承認
[00:14:10.200 --> 00:14:13.400]  什麼叫做各種的婚姻形態呢?
[00:14:13.400 --> 00:14:15.400]  他們是在說
[00:14:15.400 --> 00:14:17.900]  我們應該去接受同婚
[00:14:17.900 --> 00:14:20.300]  這個同是小童的童
[00:14:20.300 --> 00:14:23.800]  是說一個成年人
[00:14:24.100 --> 00:14:25.300]  和一個兒童
[00:14:25.300 --> 00:14:27.600]  很有一種的感情
[00:14:27.600 --> 00:14:28.800]  他們相愛
[00:14:28.800 --> 00:14:30.000]  想結婚
[00:14:30.000 --> 00:14:31.600]  應該去接受他們
[00:14:31.600 --> 00:14:33.000]  叫做同婚
[00:14:33.000 --> 00:14:37.500]  他們又說要接受近親的婚姻
[00:14:37.500 --> 00:14:40.400]  哥哥很喜歡妹妹
[00:14:40.400 --> 00:14:42.000]  他們想結婚
[00:14:42.000 --> 00:14:44.500]  這個是各種婚姻的形態之一
[00:14:44.500 --> 00:14:46.500]  我們應該去承認他們
[00:14:46.500 --> 00:14:47.600]  接受他們
[00:14:47.600 --> 00:14:50.700]  他們就說基於自由的原則
[00:14:50.700 --> 00:14:53.400]  基於平等的權利的概念
[00:14:53.600 --> 00:14:55.500]  就應該去接受他們
[00:14:55.500 --> 00:14:57.500]  於是你發覺
[00:14:57.500 --> 00:14:59.600]  你可能會聽到在美國
[00:14:59.600 --> 00:15:01.800]  有一些的組織出現
[00:15:01.800 --> 00:15:03.800]  這個組織周圍宣傳
[00:15:03.800 --> 00:15:05.400]  也有很多不同的海報
[00:15:05.400 --> 00:15:06.700]  其中一張海報
[00:15:06.700 --> 00:15:08.900]  一個很壯健的男士
[00:15:08.900 --> 00:15:12.500]  他手裡面夾著一個小孩子
[00:15:12.500 --> 00:15:14.400]  很親密的關係
[00:15:14.400 --> 00:15:16.600]  你以為是爸爸和兒子嗎?
[00:15:16.600 --> 00:15:18.300]  原來不是
[00:15:18.300 --> 00:15:19.800]  是什麼組織呢?
[00:15:20.300 --> 00:15:25.700]  這個就是美國的男人男孩戀協會
[00:15:25.700 --> 00:15:31.700]  不斷去爭取戀童合法化
[00:15:31.700 --> 00:15:35.200]  當你看到這些事情的時候
[00:15:35.200 --> 00:15:38.200]  你的心裡面是很難受的
[00:15:38.200 --> 00:15:40.400]  但這個世界裡面很多人
[00:15:40.400 --> 00:15:42.600]  他說我們有人權的
[00:15:42.600 --> 00:15:44.900]  你要尊重我的人權
[00:15:45.600 --> 00:15:53.000]  因此就推出很多不同的扭曲了的訴求
[00:15:53.000 --> 00:15:55.900]  而這些訴求
[00:15:55.900 --> 00:16:00.000]  和聖經所講述的對人生命的尊重
[00:16:00.000 --> 00:16:02.100]  是完全的兩回事
[00:16:02.100 --> 00:16:05.800]  當人失去了對神的敬畏
[00:16:05.800 --> 00:16:07.300]  那種所謂尊重
[00:16:07.400 --> 00:16:16.000]  只不過是自己自我意欲的一種追求、濫求
[00:16:16.000 --> 00:16:18.500]  而尋求自己個人的滿足
[00:16:18.500 --> 00:16:22.800]  多於是對整體的社會的祝福
[00:16:22.800 --> 00:16:25.500]  或者我們回到聖經第二章
[00:16:25.500 --> 00:16:30.300]  在第二章的聖經裡面就提到
[00:16:30.300 --> 00:16:32.500]  「你這判斷人的也」
[00:16:32.500 --> 00:16:35.300]  無論你是誰都沒有辦法推諉
[00:16:35.700 --> 00:16:37.700]  你在什麼事上判斷人
[00:16:37.700 --> 00:16:40.300]  就在什麼事上定自己的罪
[00:16:40.300 --> 00:16:43.900]  因為你所作的正是你所判斷的」
[00:16:43.900 --> 00:16:46.900]  聖經裡面很清楚的講到
[00:16:46.900 --> 00:16:47.700]  每一個人
[00:16:47.700 --> 00:16:53.300]  你要知道神是會用公平的原則去作判斷
[00:16:53.300 --> 00:16:56.300]  神不會有雙重的標準
[00:16:56.300 --> 00:16:59.700]  這裡提及「你這判斷人的也」
[00:16:59.700 --> 00:17:01.400]  去到第十七節
[00:17:01.400 --> 00:17:04.500]  你要知道這裡所講的「你」是在講猶太人
[00:17:04.900 --> 00:17:07.400]  當時猶太人認為自己是神的選民
[00:17:07.400 --> 00:17:09.600]  他比其他外邦人更好
[00:17:09.600 --> 00:17:11.200]  外邦人犯罪
[00:17:11.200 --> 00:17:13.200]  但是他們是公義的
[00:17:13.200 --> 00:17:15.300]  但是神就告訴他們
[00:17:15.300 --> 00:17:16.600]  你們不要以為
[00:17:16.600 --> 00:17:19.400]  你用一個原則去判斷別人
[00:17:19.400 --> 00:17:25.000]  而自己正正是犯了你責備人所犯的事情
[00:17:25.000 --> 00:17:29.200]  所以就說你不要以為神有雙重的原則
[00:17:29.200 --> 00:17:31.000]  所以就說
[00:17:31.000 --> 00:17:34.800]  你不可以推諉你自己所犯的事
[00:17:35.000 --> 00:17:35.600]  因為
[00:17:35.600 --> 00:17:38.900]  祂說「你在什麼事上判斷人」
