
[00:00:00.000 --> 00:00:02.780]  那麼今天的講題呢
[00:02:51.580 --> 00:02:55.780]  就講出了耶穌所做的神蹟
[00:02:55.780 --> 00:02:58.780]  一般我們都很容易記得
[00:02:58.780 --> 00:03:00.780]  水變成酒
[00:03:00.780 --> 00:03:04.580]  這個神蹟有幾個很特別的地方
[00:03:04.580 --> 00:03:06.580]  大家看福音書
[00:03:06.580 --> 00:03:08.980]  也不單止看約翰福音
[00:03:08.980 --> 00:03:11.380]  也看其他馬福音
[00:03:11.380 --> 00:03:12.780]  馬太福音
[00:03:12.780 --> 00:03:14.380]  路加福音
[00:03:14.380 --> 00:03:16.180]  大家有沒有留意到
[00:03:16.180 --> 00:03:18.980]  這幾本福音書有什麼特別的地方
[00:03:18.980 --> 00:03:20.580]  或者讀的時候
[00:03:20.580 --> 00:03:23.380]  給你有什麼特別的印象
[00:03:23.380 --> 00:03:24.980]  如果幾本福音書
[00:03:24.980 --> 00:03:26.380]  任你選擇來讀
[00:03:26.380 --> 00:03:30.780]  你會選擇哪一本來讀呢
[00:03:30.780 --> 00:03:33.780]  有沒有提議
[00:03:33.780 --> 00:03:35.180]  四本福音書
[00:03:35.180 --> 00:03:36.380]  剛才讀的約翰福音
[00:03:36.380 --> 00:03:37.180]  馬福音
[00:03:37.180 --> 00:03:37.780]  馬太福音
[00:03:37.780 --> 00:03:38.780]  路加福音
[00:03:38.780 --> 00:03:40.580]  我經常都當作說笑
[00:03:40.580 --> 00:03:42.180]  我選馬福音
[00:03:42.180 --> 00:03:43.380]  因為短
[00:03:43.380 --> 00:03:44.780]  十幾章
[00:03:44.780 --> 00:03:47.180]  馬太福音有二十八章
[00:03:47.180 --> 00:03:50.380]  大家有沒有記得我講過一個
[00:03:50.380 --> 00:03:52.580]  我自己讀書的時候
[00:03:52.580 --> 00:03:53.780]  很多年前
[00:03:53.780 --> 00:03:55.180]  很多十年前
[00:03:55.180 --> 00:03:56.980]  我們那時候考聖經科
[00:03:56.980 --> 00:03:59.780]  是要考兩卷書的
[00:03:59.780 --> 00:04:00.380]  很有趣的
[00:04:00.380 --> 00:04:01.780]  它的循環就是
[00:04:01.780 --> 00:04:03.580]  一定會考士徒行傳
[00:04:03.580 --> 00:04:05.780]  再加上其中一卷福音書
[00:04:05.780 --> 00:04:07.780]  那卷福音書就是一年
[00:04:07.780 --> 00:04:08.380]  兩年
[00:04:08.380 --> 00:04:08.780]  三年
[00:04:08.780 --> 00:04:10.380]  四年一個循環
[00:04:10.380 --> 00:04:12.380]  輪到我們考的那一年
[00:04:12.380 --> 00:04:14.180]  我不告訴你是哪一年
[00:04:14.180 --> 00:04:16.380]  就是考馬太福音
[00:04:16.380 --> 00:04:17.780]  老師說你們不幸
[00:04:17.780 --> 00:04:19.180]  今年考馬太福音
[00:04:19.180 --> 00:04:20.780]  二十八章
[00:04:20.780 --> 00:04:22.180]  如果考馬禾福音就好一點
[00:04:22.180 --> 00:04:23.580]  十五章
[00:04:23.580 --> 00:04:24.380]  這樣子
[00:04:24.380 --> 00:04:24.980]  所以
[00:04:24.980 --> 00:04:26.380]  馬禾福音是短的
[00:04:26.380 --> 00:04:27.780]  還有大家讀下去的時候
[00:04:27.780 --> 00:04:29.180]  都會有一個感覺
[00:04:29.180 --> 00:04:31.780]  讀馬禾福音會帶給你的
[00:04:31.780 --> 00:04:33.180]  馬太福音
[00:04:33.180 --> 00:04:34.580]  又好像有點不同
[00:04:34.580 --> 00:04:36.380]  路加福音又有點不同
[00:04:36.380 --> 00:04:37.180]  那麼
[00:04:37.180 --> 00:04:38.580]  為什麼要寫
[00:04:38.580 --> 00:04:40.180]  有四卷福音書
[00:04:40.180 --> 00:04:41.380]  收錄在這裡呢?
[00:04:41.380 --> 00:04:42.980]  那麼那個詳情
[00:04:42.980 --> 00:04:44.780]  就不在這裡講了
[00:04:44.780 --> 00:04:46.380]  那麼我想講的就是說
[00:04:46.380 --> 00:04:48.580]  耶穌一路的事蹟
[00:04:48.580 --> 00:04:49.580]  怎麼出來
[00:04:49.580 --> 00:04:51.580]  傳揚神的道
[00:04:51.580 --> 00:04:53.580]  一路走上十字架
[00:04:53.580 --> 00:04:55.180]  這條漫長的路
[00:04:55.180 --> 00:04:57.380]  記載在幾卷福音書裡面
[00:04:57.380 --> 00:04:58.580]  那麼
[00:04:58.580 --> 00:05:00.780]  幾卷福音書的鋪排
[00:05:00.780 --> 00:05:03.380]  為什麼編的人
[00:05:03.380 --> 00:05:05.380]  要這樣去編呢?
[00:05:05.380 --> 00:05:07.380]  這個是值得我們去想的
[00:05:07.380 --> 00:05:10.380]  那麼耶穌在約翰福音這裡
[00:05:10.380 --> 00:05:12.180]  一出來在第二章
[00:05:12.180 --> 00:05:15.180]  在第一章裡面所交代了一些東西之後
[00:05:15.180 --> 00:05:16.780]  就進入到第二章
[00:05:16.780 --> 00:05:18.980]  那麼就好像我們拍戲一樣
[00:05:18.980 --> 00:05:22.180]  就是一個主角
[00:05:22.180 --> 00:05:26.580]  他怎麼出場的劇情
[00:05:26.580 --> 00:05:27.980]  這個很重要的
[00:05:27.980 --> 00:05:30.580]  大家都有看一下劇集的
[00:05:30.580 --> 00:05:33.580]  那麼近年也有很多這些
[00:05:33.580 --> 00:05:36.180]  不同地區的劇集可以看到
[00:05:36.180 --> 00:05:38.180]  什麼韓劇啊、陸劇啊
[00:05:38.180 --> 00:05:39.780]  那麼有一個特色
[00:05:39.780 --> 00:05:40.780]  其實是什麼呢?
[00:05:40.780 --> 00:05:42.180]  我們也會去看的
[00:05:42.180 --> 00:05:44.780]  特色就是通常一看
[00:05:44.780 --> 00:05:45.980]  第一集
[00:05:45.980 --> 00:05:47.380]  就決定不看了
[00:05:47.380 --> 00:05:49.980]  就是它開得不好
[00:05:49.980 --> 00:05:51.580]  劇情又悶
[00:05:51.580 --> 00:05:53.580]  又吸引不了你
[00:05:53.580 --> 00:05:55.780]  那麼你就一整套都不看了
[00:05:55.780 --> 00:05:58.580]  所以就有一些成功的劇集
[00:05:58.580 --> 00:05:59.980]  就是一開頭的時候
[00:05:59.980 --> 00:06:02.580]  就已經立刻捕捉住你的注意力
[00:06:02.580 --> 00:06:04.380]  然後將那些人物
[00:06:04.380 --> 00:06:06.380]  將主角一路一路介紹出來
[00:06:06.380 --> 00:06:07.780]  就讓你一路看下去
[00:06:07.780 --> 00:06:09.180]  就是說
[00:06:09.180 --> 00:06:11.380]  就當一部戲那樣拍
[00:06:11.380 --> 00:06:13.980]  耶穌出現的場景
[00:06:13.980 --> 00:06:17.180]  怎麼樣走出是很重要的
[00:06:17.180 --> 00:06:18.380]  是不是?
[00:06:18.380 --> 00:06:20.580]  每一卷的作者
[00:06:20.580 --> 00:06:22.580]  其實他們都有鋪排
[00:06:22.580 --> 00:06:24.980]  我們今天試試從這個角度去看看
[00:06:24.980 --> 00:06:26.380]  很快的
[00:06:26.380 --> 00:06:28.380]  譬如說馬福音最短
[00:06:28.380 --> 00:06:29.780]  馬福音裡面
[00:06:29.780 --> 00:06:32.780]  怎麼來交代耶穌的出場呢?
[00:06:32.780 --> 00:06:35.580]  大家可以切去馬福音也可以
[00:06:35.580 --> 00:06:36.780]  其實你不切也可以
[00:06:36.780 --> 00:06:39.180]  我略略講講你就會感覺到了
[00:06:39.180 --> 00:06:40.580]  馬福音很有趣
[00:06:40.580 --> 00:06:41.980]  在第一章裡面
[00:06:41.980 --> 00:06:44.580]  就很快的交代了幾件事情
[00:06:44.580 --> 00:06:46.980]  一開頭就講了屍體約翰
[00:06:46.980 --> 00:06:48.380]  怎麼出來屍體
[00:06:48.380 --> 00:06:51.780]  接著三節聖經已經講了耶穌受洗完了
[00:06:51.780 --> 00:06:53.380]  然後就去了抗日試探
[00:06:53.380 --> 00:06:54.780]  兩節聖經又講完了
[00:06:54.780 --> 00:06:56.180]  接著呢
[00:06:56.180 --> 00:06:57.980]  第一章
[00:06:57.980 --> 00:07:01.780]  十三節就已經講了約翰
[00:07:01.780 --> 00:07:02.580]  屍體約翰
[00:07:02.580 --> 00:07:04.380]  耶穌受洗和試探
[00:07:04.380 --> 00:07:06.380]  這幾個大的劇情
[00:07:06.380 --> 00:07:08.980]  然後就去到第十四節
[00:07:08.980 --> 00:07:10.580]  一章十四節
[00:07:11.780 --> 00:07:12.780]  還有十五節
[00:07:12.780 --> 00:07:15.980]  十四節十五節那裡說什麼呢?
[00:07:15.980 --> 00:07:18.780]  十四節都是交代那個時間
[00:07:18.780 --> 00:07:21.980]  就是說在屍體約翰下監以後
[00:07:21.980 --> 00:07:24.980]  耶穌就來到加利利這個地方
[00:07:24.980 --> 00:07:25.980]  這個地區
[00:07:25.980 --> 00:07:28.580]  宣傳神的福音
[00:07:28.580 --> 00:07:28.980]  說
[00:07:28.980 --> 00:07:31.180]  日期滿了
[00:07:31.180 --> 00:07:32.380]  神的國近了
[00:07:32.380 --> 00:07:34.180]  你們當悔改
[00:07:34.180 --> 00:07:34.980]  信福音
[00:07:34.980 --> 00:07:39.180]  這個就是耶穌出場的場景
[00:07:39.180 --> 00:07:41.380]  前面交代了很多背景之後
[00:07:41.580 --> 00:07:43.180]  耶穌一走出來
[00:07:43.180 --> 00:07:45.780]  就是說他在那個地區加利利
[00:07:45.780 --> 00:07:47.980]  宣傳神的福音
[00:07:47.980 --> 00:07:50.780]  宣傳的時候講的內容
[00:07:50.780 --> 00:07:53.180]  很簡短的在十幾個字裡面講了
[00:07:53.180 --> 00:07:54.380]  他說
[00:07:54.380 --> 00:07:55.580]  日期滿了
[00:07:55.580 --> 00:07:56.780]  神的國近了
[00:07:56.780 --> 00:07:57.980]  你們當悔改
[00:07:57.980 --> 00:07:58.780]  信福音
[00:07:58.780 --> 00:08:01.780]  是一個很震撼性
[00:08:01.780 --> 00:08:02.980]  概括性
[00:08:02.980 --> 00:08:06.380]  以及指引人們的方向
[00:08:06.380 --> 00:08:08.380]  以及現在要做些什麼
[00:08:09.180 --> 00:08:11.580]  原來日期滿了
[00:08:11.580 --> 00:08:13.980]  當時的人一講日期滿
[00:08:13.980 --> 00:08:16.380]  因為他們全部那些猶太人
[00:08:16.380 --> 00:08:18.780]  都是有舊約聖經的背景
[00:08:18.780 --> 00:08:20.980]  已經即時聯想到
[00:08:20.980 --> 00:08:22.180]  就是在舊約裡面
[00:08:22.180 --> 00:08:22.980]  神說
[00:08:22.980 --> 00:08:24.980]  日期滿的時候
[00:08:24.980 --> 00:08:28.180]  他就會差派救世主來到世上
[00:08:28.180 --> 00:08:30.580]  所以一講日期滿了
[00:08:30.580 --> 00:08:31.980]  他就即時想到
[00:08:31.980 --> 00:08:34.780]  神答應了那個日期
[00:08:34.780 --> 00:08:36.180]  到了
[00:08:36.180 --> 00:08:38.380]  是一個大喜的訊息
[00:08:38.980 --> 00:08:40.380]  但是這個大喜訊息的時候
[00:08:40.380 --> 00:08:41.580]  需要他們做一些事情
[00:08:41.580 --> 00:08:43.180]  你們要悔改
[00:08:43.180 --> 00:08:44.180]  信這個福音
[00:08:44.180 --> 00:08:45.980]  有沒有留意到
[00:08:45.980 --> 00:08:49.380]  馬可這個作者安排耶穌出場
[00:08:49.380 --> 00:08:51.180]  所講的第一句話
[00:08:51.180 --> 00:08:52.580]  多麼的震撼性
[00:08:52.580 --> 00:08:54.380]  有沒有感覺到
[00:08:54.380 --> 00:08:55.380]  好了
[00:08:55.380 --> 00:08:56.780]  這個就是馬可福音
[00:08:56.780 --> 00:08:58.180]  他開頭的時候
[00:08:58.180 --> 00:08:59.980]  怎樣帶耶穌出場
[00:08:59.980 --> 00:09:02.380]  馬可福音挺厲害的
[00:09:02.380 --> 00:09:02.980]  是啊
[00:09:02.980 --> 00:09:04.380]  是很偉大的著作
[00:09:04.380 --> 00:09:06.980]  馬可福音寫好了之後
[00:09:06.980 --> 00:09:08.380]  然後呢
[00:09:08.580 --> 00:09:11.980]  沒多久就由馬太又寫這個福音
[00:09:11.980 --> 00:09:13.780]  當然他寫這個福音書
[00:09:13.780 --> 00:09:16.980]  他又有不同的社群
[00:09:16.980 --> 00:09:21.180]  希望那些猶太人特別去明白這個福音
[00:09:21.180 --> 00:09:22.180]  從他們的角度
[00:09:22.180 --> 00:09:25.980]  所以馬太福音很多都會引用舊約的經文
[00:09:25.980 --> 00:09:28.180]  去給那些信徒明白
[00:09:28.180 --> 00:09:32.180]  這個信仰和舊約怎樣連上關係
[00:09:32.180 --> 00:09:34.180]  馬太福音呢
[00:09:34.180 --> 00:09:36.780]  最出名的也是你一開頭看
[00:09:37.780 --> 00:09:39.780]  你就看著看著就會蓋過了
[00:09:39.780 --> 00:09:41.180]  一開頭講什麼
[00:09:41.180 --> 00:09:42.780]  啊
[00:09:42.780 --> 00:09:44.380]  講耶穌的家譜
[00:09:44.380 --> 00:09:45.380]  哪個生哪個
[00:09:45.380 --> 00:09:46.180]  哪個生哪個
[00:09:46.180 --> 00:09:47.180]  哪個生哪個
[00:09:47.180 --> 00:09:48.180]  講了多少個
[00:09:48.180 --> 00:09:51.780]  講了四十多個
[00:09:51.780 --> 00:09:54.180]  因為他說十四個一代
[00:09:54.180 --> 00:09:55.180]  十四個一代
[00:09:55.180 --> 00:09:56.180]  十四個一代
[00:09:56.180 --> 00:09:57.180]  哇
[00:09:57.180 --> 00:09:58.180]  又長又長
[00:09:58.180 --> 00:10:00.780]  我們今天先不講他的價值
[00:10:00.780 --> 00:10:01.980]  意思就是說
[00:10:01.980 --> 00:10:03.180]  他從那個家譜
[00:10:03.180 --> 00:10:04.780]  怎樣帶猶太人去看
[00:10:04.980 --> 00:10:09.980]  耶穌的那個歷史和那個譜系
[00:10:09.980 --> 00:10:11.380]  怎樣正統
[00:10:11.380 --> 00:10:12.580]  明白嗎?
[00:10:12.580 --> 00:10:13.180]  這個很重要的
[00:10:13.180 --> 00:10:13.980]  當時來說
[00:10:13.980 --> 00:10:15.180]  作王的那些人
[00:10:15.180 --> 00:10:16.380]  要正統的嘛
[00:10:16.380 --> 00:10:18.580]  一路正統下來的時候
[00:10:18.580 --> 00:10:20.180]  他才有那個資格
[00:10:20.180 --> 00:10:21.180]  來做王
[00:10:21.180 --> 00:10:22.980]  就是這樣來開頭
[00:10:22.980 --> 00:10:24.180]  一路講下去的時候
[00:10:24.180 --> 00:10:25.380]  都是講很多他的背景
[00:10:25.380 --> 00:10:27.980]  一路去到第四章的時候
[00:10:27.980 --> 00:10:30.580]  才講到耶穌
[00:10:30.580 --> 00:10:34.180]  出來開始傳道的時候是怎樣的
[00:10:34.780 --> 00:10:35.900]  那你站到第四章
[00:10:35.900 --> 00:10:36.980]  立一立就是說
[00:10:36.980 --> 00:10:38.780]  一開頭第四章就講耶穌
[00:10:38.780 --> 00:10:40.380]  在曠野受試探
[00:10:40.380 --> 00:10:42.180]  那講完十一節之後
[00:10:42.180 --> 00:10:43.380]  第十二節
[00:10:43.380 --> 00:10:44.780]  就很快地交代
[00:10:44.780 --> 00:10:45.780]  施洗約翰
[00:10:45.780 --> 00:10:47.180]  是下了監
[00:10:47.180 --> 00:10:50.180]  耶穌聽見約翰下了監
[00:10:50.180 --> 00:10:52.780]  就是聽到約翰被人抓了
[00:10:52.780 --> 00:10:54.180]  那他怎樣呢?
[00:10:54.180 --> 00:10:55.980]  他就退到加利利去
[00:10:55.980 --> 00:10:58.180]  就是回到加利利的地區
[00:10:58.180 --> 00:11:00.180]  就跟剛才馬克福音那裡
[00:11:00.180 --> 00:11:03.180]  講說耶穌去到加利利嘛
[00:11:03.180 --> 00:11:03.580]  是不是?
[00:11:03.980 --> 00:11:05.580]  去到加利利一樣
[00:11:05.580 --> 00:11:07.580]  但是去到加利利的時候
[00:11:07.580 --> 00:11:09.980]  他接著怎樣記載呢?
[00:11:09.980 --> 00:11:15.380]  我們看馬太福音第四章十二至十七節
[00:11:15.380 --> 00:11:16.380]  那裡說
[00:11:16.380 --> 00:11:19.780]  耶穌聽見了約翰下監就去到加利利
[00:11:19.780 --> 00:11:22.380]  後來又離開拿撒勒
[00:11:22.380 --> 00:11:24.780]  就是他成長的那個地方
[00:11:24.780 --> 00:11:25.980]  接著怎麼樣?
[00:11:25.980 --> 00:11:26.780]  王加伯隆
[00:11:26.780 --> 00:11:28.180]  又住在那裡
[00:11:28.180 --> 00:11:30.380]  那個地方是靠著海的
[00:11:30.380 --> 00:11:33.580]  和西布倫和拿伐塔利的邊界上
[00:11:33.980 --> 00:11:36.180]  大家如果有興趣就翻閱地圖
[00:11:36.180 --> 00:11:37.980]  那你說免得煩了
[00:11:37.980 --> 00:11:40.980]  你就略略記住這兩個名字
[00:11:40.980 --> 00:11:41.780]  一會兒
[00:11:41.780 --> 00:11:45.180]  那又拿撒勒、加伯隆
[00:11:45.180 --> 00:11:47.380]  西布倫、拿伐塔利
[00:11:47.380 --> 00:11:49.180]  就是這幾個地方的名字
[00:11:49.180 --> 00:11:50.980]  那為什麼要這麼提呢?
[00:11:50.980 --> 00:11:53.380]  原來耶穌去這幾個地方
[00:11:53.380 --> 00:11:54.380]  十四節那裡說
[00:11:54.380 --> 00:11:57.980]  "這是要應驗先知爾賽亞的話"
[00:11:57.980 --> 00:12:00.780]  原來耶穌在這幾個地方
[00:12:00.780 --> 00:12:03.180]  走著走著出現一下
[00:12:03.580 --> 00:12:06.780]  是應驗了舊約先知爾賽亞
[00:12:06.780 --> 00:12:08.380]  在《爾賽亞書》第九章一節
[00:12:08.380 --> 00:12:10.380]  說的內容就是以下這個內容
[00:12:10.380 --> 00:12:12.380]  那爾賽亞的話是說什麼呢?
[00:12:12.380 --> 00:12:12.780]  十五節
[00:12:12.780 --> 00:12:13.580]  說
[00:12:13.580 --> 00:12:16.180]  西布倫地、拿伐塔利地
[00:12:16.180 --> 00:12:18.580]  就是第十三節那裡提的那兩個地方
[00:12:18.580 --> 00:12:21.580]  西布倫地、拿伐塔利地這兩個地方
[00:12:21.580 --> 00:12:22.780]  對著他說話
[00:12:22.780 --> 00:12:26.180]  "就是沿海的路若但河外"
[00:12:26.180 --> 00:12:28.980]  "外邦人的加利利地"
[00:12:28.980 --> 00:12:32.780]  原來這個地區加利利地是屬於外邦人的
[00:12:33.380 --> 00:12:34.180]  那麼耶穌呢
[00:12:34.180 --> 00:12:35.580]  不是說去了加利利嗎?
[00:12:35.580 --> 00:12:37.980]  又在這幾個地區出現嘛
[00:12:37.980 --> 00:12:39.780]  原來耶穌這樣出現
[00:12:39.780 --> 00:12:40.980]  在舊約有說
[00:12:40.980 --> 00:12:42.380]  到十六節
[00:12:42.380 --> 00:12:46.780]  "那坐在黑暗裡的百姓看見了大光"
[00:12:46.780 --> 00:12:49.780]  "坐在死刃之地的人"
[00:12:49.780 --> 00:12:53.180]  "有光發現照著他們"
[00:12:53.180 --> 00:12:55.380]  這個原來是爾賽亞書說的
[00:12:55.380 --> 00:12:58.380]  爾賽亞書原來是預言
[00:12:58.380 --> 00:13:01.180]  這個救世主王來到的時候
[00:13:01.380 --> 00:13:03.980]  會令到這幾個地方的人
[00:13:03.980 --> 00:13:06.780]  雖然是在黑暗裡面
[00:13:06.780 --> 00:13:08.180]  但是看到大光
[00:13:08.180 --> 00:13:10.180]  就是說看到那個盼望
[00:13:10.180 --> 00:13:11.380]  有那個歡樂
[00:13:11.380 --> 00:13:12.380]  有那個拯救
[00:13:12.380 --> 00:13:15.180]  原來坐在死刃之地
[00:13:15.180 --> 00:13:15.980]  沒有了生命
[00:13:15.980 --> 00:13:16.980]  沒有了盼望的
[00:13:16.980 --> 00:13:19.980]  "有光發現照著他們"
[00:13:19.980 --> 00:13:21.580]  那個光去找到他們
[00:13:21.580 --> 00:13:22.580]  照著他們
[00:13:22.580 --> 00:13:24.380]  那麼你說這一群
[00:13:24.380 --> 00:13:25.580]  在黑暗裡
[00:13:25.580 --> 00:13:27.180]  在死刃裡的人
[00:13:27.180 --> 00:13:29.580]  會感覺到怎麼樣呢?
[00:13:29.980 --> 00:13:32.580]  就是感覺到很開心
[00:13:32.580 --> 00:13:34.180]  很興奮
[00:13:34.180 --> 00:13:35.780]  很蒙福
[00:13:35.780 --> 00:13:37.180]  神的恩典
[00:13:37.180 --> 00:13:38.580]  這樣來找到他們
[00:13:38.580 --> 00:13:43.580]  馬太在這裡介紹耶穌出場
[00:13:43.580 --> 00:13:46.180]  說祂在這幾個地方游來游去
[00:13:46.180 --> 00:13:49.180]  原來很有豐富內容
[00:13:49.180 --> 00:13:50.980]  是應驗了舊約裡面
[00:13:50.980 --> 00:13:53.180]  預言這個救世主來的時候
[00:13:53.180 --> 00:13:56.180]  會帶給這個地方有些什麼改變
[00:13:56.180 --> 00:13:58.180]  所以耶穌
[00:13:58.180 --> 00:13:59.580]  在馬太福音裡面
[00:13:59.580 --> 00:14:00.780]  一出場的時候
[00:14:00.780 --> 00:14:02.180]  作者就介紹
[00:14:02.180 --> 00:14:05.180]  耶穌是將神的應許
[00:14:05.180 --> 00:14:07.580]  具體地帶到來
[00:14:07.580 --> 00:14:09.180]  這一帶的地方
[00:14:09.180 --> 00:14:11.180]  讓這些在死刃裡
[00:14:11.180 --> 00:14:12.780]  在黑暗裡的人
[00:14:12.780 --> 00:14:13.780]  得到光明
[00:14:13.780 --> 00:14:14.580]  得到盼望
[00:14:14.580 --> 00:14:15.380]  得到拯救
[00:14:15.380 --> 00:14:16.580]  得到喜樂
[00:14:16.580 --> 00:14:17.980]  行不行?
[00:14:17.980 --> 00:14:20.780]  哇!又是厲害了
[00:14:20.780 --> 00:14:22.580]  從另一個角度
[00:14:22.580 --> 00:14:24.780]  祂出現在不同的地點
[00:14:24.780 --> 00:14:27.380]  原來在舊約那裡有這樣的預言
[00:14:27.380 --> 00:14:29.180]  就凸顯了耶穌
[00:14:29.580 --> 00:14:30.780]  來到這個世上
[00:14:30.780 --> 00:14:32.380]  祂開始祂的事工
[00:14:32.380 --> 00:14:33.980]  是要做些什麼
[00:14:33.980 --> 00:14:36.380]  這個出場也是非常之好
[00:14:36.380 --> 00:14:39.980]  所以劇集那些不斷有新的東西
[00:14:39.980 --> 00:14:41.980]  你說有兩個這麼好的出場
[00:14:41.980 --> 00:14:43.580]  到了路加福音
[00:14:43.580 --> 00:14:45.980]  路加寫這個路加福音的時候
[00:14:45.980 --> 00:14:47.780]  我想他也有想想
[00:14:47.780 --> 00:14:50.380]  馬可是這樣介紹耶穌
[00:14:50.380 --> 00:14:52.380]  馬太是這樣介紹耶穌
[00:14:52.380 --> 00:14:54.180]  我怎麼介紹耶穌呢?
[00:14:54.180 --> 00:14:56.580]  所以大家看看這個路加福音
[00:14:56.580 --> 00:14:57.980]  是很有趣味的
[00:14:58.580 --> 00:14:59.980]  他介紹耶穌出場
[00:14:59.980 --> 00:15:00.980]  當然
[00:15:00.980 --> 00:15:03.380]  耶穌一些基本的事蹟
[00:15:03.380 --> 00:15:05.580]  譬如說耶穌出來受洗
[00:15:05.580 --> 00:15:07.580]  接著受試探
[00:15:07.580 --> 00:15:09.380]  這些也有寫的
[00:15:09.380 --> 00:15:11.380]  你看這個路加福音
[00:15:11.380 --> 00:15:13.980]  他也是有交代耶穌受洗和試探
[00:15:13.980 --> 00:15:16.780]  到了第四章的時候
[00:15:16.780 --> 00:15:18.380]  就說這個試探
