
[00:00:00.000 --> 00:00:05.000]  在狄更詩的《雙城記》,這個引言經常被引用
[00:07:54.000 --> 00:07:55.000]  我有沒有說錯話?
[00:07:55.000 --> 00:07:57.000]  不會因為他生命很差
[00:07:57.000 --> 00:07:58.000]  而不會回教會
[00:07:58.000 --> 00:07:59.000]  對呀
[00:07:59.000 --> 00:08:00.000]  是不是?
[00:08:00.000 --> 00:08:03.000]  我也不會因為他生命很好
[00:08:03.000 --> 00:08:06.000]  而令我更加回教會勤力一點
[00:08:06.000 --> 00:08:09.000]  只不過我會羨慕這個人的生命
[00:08:09.000 --> 00:08:12.000]  或者我會尷尬自己
[00:08:12.000 --> 00:08:14.000]  我不會跟隨他的生命
[00:08:14.000 --> 00:08:19.000]  我中學的時候有個補習老師叫鍾哥
[00:08:19.000 --> 00:08:21.000]  他現在在漁農署做副署長
[00:08:21.000 --> 00:08:23.000]  我不是因為他做副署長
[00:08:23.000 --> 00:08:25.000]  而說他是我補習老師
[00:08:25.000 --> 00:08:28.000]  其實也是的
[00:08:28.000 --> 00:08:32.000]  他幫我補習的時候
[00:08:32.000 --> 00:08:34.000]  他很有心的
[00:08:34.000 --> 00:08:36.000]  他說傑仔你要計算好
[00:08:36.000 --> 00:08:38.000]  但其實我不懂計算
[00:08:38.000 --> 00:08:40.000]  如果我懂計算就不會弄到今天這樣
[00:08:40.000 --> 00:08:41.000]  是不是?
[00:08:41.000 --> 00:08:44.000]  當他看到我的成績不好的時候
[00:08:44.000 --> 00:08:47.000]  我說鍾哥我都想放棄了
[00:08:47.000 --> 00:08:48.000]  記得有一天
[00:08:48.000 --> 00:08:51.000]  我聽完他電話說完之後
[00:08:51.000 --> 00:08:52.000]  我會很努力的
[00:08:52.000 --> 00:08:58.000]  我會繼續去找你教我那些數學
[00:08:58.000 --> 00:09:00.000]  其實我沒有理會他
[00:09:00.000 --> 00:09:05.000]  我仍然在家裏繼續打我的吞食天地
[00:09:05.000 --> 00:09:06.000]  打到天昏地暗
[00:09:06.000 --> 00:09:07.000]  很開心
[00:09:07.000 --> 00:09:09.000]  突然間就拍門
[00:09:09.000 --> 00:09:11.000]  誰來的呢?
[00:09:11.000 --> 00:09:12.000]  我一打開門
[00:09:12.000 --> 00:09:14.000]  有一點點
[00:09:14.000 --> 00:09:17.000]  感動
[00:09:18.000 --> 00:09:19.000]  那個是鍾哥
[00:09:19.000 --> 00:09:22.000]  他買了一大疊的練習給我
[00:09:22.000 --> 00:09:32.000]  然後他看到電視機吞食天地的畫面
[00:09:32.000 --> 00:09:35.000]  他就放下那些練習
[00:09:35.000 --> 00:09:36.000]  在門口
[00:09:36.000 --> 00:09:37.000]  他就走開了
[00:09:37.000 --> 00:09:39.000]  後來他知道他是特意請假
[00:09:39.000 --> 00:09:42.000]  去旺角那裏
[00:09:42.000 --> 00:09:45.000]  特意買一些練習給我做
[00:09:46.000 --> 00:09:49.000]  我心想這是什麼人來的
[00:09:49.000 --> 00:09:52.000]  補習收錢
[00:09:52.000 --> 00:09:55.000]  最多只是跟你說一點點
[00:09:55.000 --> 00:09:57.000]  說一些生命的道理
[00:09:57.000 --> 00:10:00.000]  為什麼會有些老師是這樣
[00:10:00.000 --> 00:10:02.000]  但你不會因為鍾哥
[00:10:02.000 --> 00:10:04.000]  你會繼續去努力的
[00:10:04.000 --> 00:10:08.000]  你只不過知道原來有一個這樣的老師
[00:10:08.000 --> 00:10:12.000]  但你仍然要選擇你自己的路向
[00:10:12.000 --> 00:10:16.000]  怎麼可以做一個可以幫到人
[00:10:16.000 --> 00:10:18.000]  可以令人感動的人
[00:10:18.000 --> 00:10:21.000]  其實生命這件事
[00:10:21.000 --> 00:10:23.000]  活水江河湧流
[00:10:23.000 --> 00:10:30.000]  是要我們重新再一次連接在耶穌基督聖靈那裏
[00:10:30.000 --> 00:10:33.000]  是要選擇跟隨主的方向
[00:10:33.000 --> 00:10:36.000]  讓祂的生命
[00:10:36.000 --> 00:10:39.000]  令到我們的生命有所成長
[00:10:39.000 --> 00:10:41.000]  所以當耶穌基督宣告的時候
[00:10:41.000 --> 00:10:43.000]  他學了可以到我這裏來
[00:10:43.000 --> 00:10:46.000]  信我的人就如經上所說
[00:10:46.000 --> 00:10:50.000]  從他的母腹中流出活水江河來
[00:10:50.000 --> 00:10:53.000]  信字是很重要的一件事
[00:10:53.000 --> 00:10:56.000]  有很多時候都講一個例子
[00:10:56.000 --> 00:11:00.000]  講信就非常講到很多次
[00:11:00.000 --> 00:11:03.000]  就說有一個叫做行鋼線
[00:11:03.000 --> 00:11:04.000]  人叫做普朗丁
[00:11:04.000 --> 00:11:06.000]  他一直這樣行鋼線
[00:11:06.000 --> 00:11:09.000]  去到尼亞關拉大瀑布都是行鋼線
[00:11:09.000 --> 00:11:11.000]  他又可以用手推車
[00:11:11.000 --> 00:11:14.000]  推那些馬鈴薯在鋼線行走
[00:11:14.000 --> 00:11:16.000]  當他行完之後
[00:11:16.000 --> 00:11:20.000]  跟很多很多人講
[00:11:20.000 --> 00:11:23.000]  你信不信我可以將這個人
[00:11:23.000 --> 00:11:25.000]  擺去手推車那裏
[00:11:25.000 --> 00:11:27.000]  行鋼線而怎樣
[00:11:27.000 --> 00:11:31.000]  沒事不會跌落尼亞關拉大瀑布那裏
[00:11:31.000 --> 00:11:33.000]  他問很多人
[00:11:33.000 --> 00:11:35.000]  當時有很多皇公貴就
[00:11:35.000 --> 00:11:37.000]  有很多很重要的人在當中
[00:11:37.000 --> 00:11:40.000]  其中一個就是柳卡素的公爵
[00:11:40.000 --> 00:11:43.000]  他就說我信
[00:11:43.000 --> 00:11:44.000]  跟著普朗丁就問
[00:11:44.000 --> 00:11:47.000]  你信你會不會上到他的車裏
[00:11:47.000 --> 00:11:49.000]  讓我推你過去
[00:11:49.000 --> 00:11:51.000]  你猜柳卡素的公爵會怎樣
[00:11:51.000 --> 00:11:52.000]  當然不會
[00:11:52.000 --> 00:11:53.000]  他只是說我信
[00:11:53.000 --> 00:11:56.000]  突然間有個老婆婆就舉手說
[00:11:56.000 --> 00:11:57.000]  我來我來
[00:11:57.000 --> 00:11:59.000]  老婆婆就上到他的車裏
[00:11:59.000 --> 00:12:01.000]  其實老婆婆是誰
[00:12:01.000 --> 00:12:04.000]  是普朗丁的媽媽
[00:12:04.000 --> 00:12:06.000]  所以就讓他很開心
[00:12:06.000 --> 00:12:09.000]  過去那個鋼線那裏
[00:12:09.000 --> 00:12:11.000]  普朗丁的媽媽
[00:12:11.000 --> 00:12:13.000]  那種信靠是完全將他的生命
[00:12:13.000 --> 00:12:15.000]  交託給他的兒子
[00:12:15.000 --> 00:12:18.000]  而柳卡素的公爵那種信靠
[00:12:18.000 --> 00:12:21.000]  只是頭腦那種知識
[00:12:21.000 --> 00:12:23.000]  很多時候原來我們的信
[00:12:23.000 --> 00:12:24.000]  就是將我們的生命
[00:12:24.000 --> 00:12:26.000]  交託在主的裏面
[00:12:26.000 --> 00:12:28.000]  將我們完完全全的生命
[00:12:28.000 --> 00:12:29.000]  擺在他那裏
[00:12:29.000 --> 00:12:32.000]  我們的生命就得到滋潤
[00:12:32.000 --> 00:12:34.000]  湧流出來
[00:12:37.000 --> 00:12:40.000]  其實信也是另一個層次
[00:12:40.000 --> 00:12:43.000]  就是好像中國人這樣說
[00:12:43.000 --> 00:12:46.000]  人和言語結合
[00:12:46.000 --> 00:12:47.000]  就是信
[00:12:47.000 --> 00:12:50.000]  你信是信人的說話
[00:12:50.000 --> 00:12:51.000]  我記得有一次
[00:12:51.000 --> 00:12:53.000]  我和幾個同工就走去
[00:12:53.000 --> 00:12:55.000]  某個地方
[00:12:55.000 --> 00:12:57.000]  我們要準時搭車去
[00:12:57.000 --> 00:12:58.000]  我就告訴他
[00:12:58.000 --> 00:12:59.000]  不用這麼早的
[00:12:59.000 --> 00:13:00.000]  用不著這麼早
[00:13:00.000 --> 00:13:02.000]  在金鐘那裏一個小時
[00:13:02.000 --> 00:13:03.000]  都是多
[00:13:03.000 --> 00:13:05.000]  半個小時一定會到的
[00:13:05.000 --> 00:13:07.000]  就是這樣
[00:13:07.000 --> 00:13:10.000]  我們結果在巴士站那裏等
[00:13:10.000 --> 00:13:13.000]  他們就開始看手錶
[00:13:13.000 --> 00:13:14.000]  他不相信我說
[00:13:14.000 --> 00:13:17.000]  可以半個小時去到
[00:13:17.000 --> 00:13:18.000]  在看手錶的時候
[00:13:18.000 --> 00:13:19.000]  看了一會
[00:13:19.000 --> 00:13:21.000]  連我也不太相信
[00:13:21.000 --> 00:13:23.000]  你明白嗎
[00:13:23.000 --> 00:13:25.000]  我懷疑我自己說的話
[00:13:25.000 --> 00:13:27.000]  是否能夠應驗
[00:13:27.000 --> 00:13:28.000]  當然了
[00:13:28.000 --> 00:13:29.000]  結果都是準時去到
[00:13:29.000 --> 00:13:32.000]  但是原來人和言語結合
[00:13:32.000 --> 00:13:34.000]  是需要一種經歷的
[00:13:34.000 --> 00:13:38.000]  所以我們可以明白到一件事情
[00:13:38.000 --> 00:13:41.000]  就是究竟生命這件事
[00:13:41.000 --> 00:13:44.000]  為什麼好像活水江河那樣湧流出來呢
[00:13:44.000 --> 00:13:48.000]  我們知道生命是不能分享的
[00:13:48.000 --> 00:13:52.000]  好像在馬太福音裏面有個比喻
[00:13:52.000 --> 00:13:54.000]  就是十個童女的比喻
[00:13:54.000 --> 00:13:56.000]  我們會問這個問題
[00:13:56.000 --> 00:13:58.000]  為什麼那些童女預備了之後
[00:13:58.000 --> 00:13:59.000]  要等新郎來
[00:13:59.000 --> 00:14:01.000]  那些五個童女
[00:14:01.000 --> 00:14:04.000]  不會將油給那些沒預備的童女
[00:14:04.000 --> 00:14:06.000]  為什麼會這麼自私
[00:14:06.000 --> 00:14:09.000]  基督教教人這麼自私的道理
[00:14:09.000 --> 00:14:11.000]  但是當有一次
[00:14:11.000 --> 00:14:13.000]  去跟行山隊行山
[00:14:13.000 --> 00:14:14.000]  我就明白到
[00:14:14.000 --> 00:14:16.000]  其實有些事情是不能分享的
[00:14:16.000 --> 00:14:17.000]  為什麼呢
[00:14:17.000 --> 00:14:19.000]  他就說要提醒我們各位
[00:14:19.000 --> 00:14:20.000]  要帶足夠的水
[00:14:20.000 --> 00:14:21.000]  帶足夠的水
[00:14:21.000 --> 00:14:23.000]  要可以行到幾個山
[00:14:23.000 --> 00:14:25.000]  當你沒有水的時候
[00:14:25.000 --> 00:14:27.000]  你很簡單的
[00:14:27.000 --> 00:14:29.000]  那些行山隊的隊員就說
[00:14:29.000 --> 00:14:31.000]  夠了,你不要行了
[00:14:31.000 --> 00:14:33.000]  因為那些水給了你之後
[00:14:33.000 --> 00:14:37.000]  他都不夠水行完那個旅程
[00:14:37.000 --> 00:14:39.000]  有時候我們要發覺
[00:14:39.000 --> 00:14:41.000]  究竟什麼叫生命影響生命呢
[00:14:41.000 --> 00:14:43.000]  你會看到有些人的生命
[00:14:43.000 --> 00:14:44.000]  你很羨慕
[00:14:44.000 --> 00:14:46.000]  但是要告訴你一件事
[00:14:46.000 --> 00:14:47.000]  要提醒自己
[00:14:47.000 --> 00:14:50.000]  你自己的生命都需要有預備的
[00:14:50.000 --> 00:14:52.000]  你不會因為那個人好
[00:14:52.000 --> 00:14:54.000]  你可以變得更加好
[00:14:54.000 --> 00:14:56.000]  你不會因為你羨慕那個人
[00:14:56.000 --> 00:14:57.000]  你自己變得更加
[00:14:57.000 --> 00:15:00.000]  會更加像他一樣
[00:15:00.000 --> 00:15:02.000]  你是多一重的選擇
[00:15:02.000 --> 00:15:04.000]  讓你自己的生命
[00:15:04.000 --> 00:15:07.000]  更加好好的預備
[00:15:07.000 --> 00:15:09.000]  去將耶穌基督
[00:15:09.000 --> 00:15:11.000]  連結於你的生命裏面
[00:15:11.000 --> 00:15:14.000]  讓你好像活水的江河
[00:15:14.000 --> 00:15:16.000]  湧流出來一樣
[00:15:16.000 --> 00:15:20.000]  我們看到另一個的思想
[00:15:20.000 --> 00:15:22.000]  我們看看他們怎樣
[00:15:22.000 --> 00:15:29.000]  去了解耶穌基督本身的性情
[00:15:29.000 --> 00:15:31.000]  我們看這段經文的時候
[00:15:31.000 --> 00:15:32.000]  我們要發覺
[00:15:32.000 --> 00:15:34.000]  猶太人很多時候問
[00:15:34.000 --> 00:15:36.000]  基督生在何處
[00:15:36.000 --> 00:15:37.000]  基督在哪裏
[00:15:37.000 --> 00:15:39.000]  他們本身以為自己很了解
[00:15:39.000 --> 00:15:41.000]  耶穌基督是怎樣的
[00:15:41.000 --> 00:15:43.000]  正如我們有時候讀了神學之後
[00:15:43.000 --> 00:15:44.000]  我們要了解
[00:15:44.000 --> 00:15:45.000]  上帝是無所不能
[00:15:45.000 --> 00:15:46.000]  無所不在
[00:15:46.000 --> 00:15:47.000]  無所不知
[00:15:47.000 --> 00:15:49.000]  這些所有的東西
[00:15:49.000 --> 00:15:51.000]  都是一種知識
[00:15:51.000 --> 00:15:52.000]  甚至他們了解到
[00:15:52.000 --> 00:15:55.000]  微塞亞應該是大衛的譜系
[00:15:55.000 --> 00:15:57.000]  或者過了兩個中間史的時候
[00:15:57.000 --> 00:15:59.000]  他們發覺他們的微塞亞
[00:15:59.000 --> 00:16:01.000]  可能是出於亞倫的譜系
[00:16:01.000 --> 00:16:04.000]  或者出於大衛家的譜系
[00:16:04.000 --> 00:16:09.000]  他們對基督有不同的了解
[00:16:09.000 --> 00:16:10.000]  但我們要發覺
[00:16:10.000 --> 00:16:12.000]  最重要的一個事情就是
[00:16:12.000 --> 00:16:14.000]  耶穌基督
[00:16:14.000 --> 00:16:16.000]  這個君王
[00:16:16.000 --> 00:16:20.000]  並不是他們所賞望的東西
[00:16:20.000 --> 00:16:22.000]  耶穌基督這個君王來到這個世界
[00:16:22.000 --> 00:16:25.000]  最重要是告訴他們一個事實
[00:16:25.000 --> 00:16:27.000]  就是他很謙卑
[00:16:27.000 --> 00:16:31.000]  來到這裏去服侍人
[00:16:31.000 --> 00:16:32.000]  在十幾年前
[00:16:32.000 --> 00:16:37.000]  我參加過一個長老的
[00:16:37.000 --> 00:16:42.000]  外母的壽浸晚宴
[00:16:42.000 --> 00:16:44.000]  壽浸晚宴的時候
[00:16:44.000 --> 00:16:48.000]  多數是講自己家裏過往的事情
[00:16:48.000 --> 00:16:51.000]  講一下自己家裏以前是怎樣
[00:16:51.000 --> 00:16:55.000]  又講一下自己家裏如何家道中樂
[00:16:55.000 --> 00:16:57.000]  又講一下我爺爺
[00:16:57.000 --> 00:17:01.000]  那時候練功夫和林世榮一起打
[00:17:01.000 --> 00:17:04.000]  單手可以把年輕人甩開
[00:17:04.000 --> 00:17:05.000]  然後長老就說
[00:17:05.000 --> 00:17:06.000]  很厲害啊
[00:17:06.000 --> 00:17:09.000]  傑濟利的爺爺
[00:17:09.000 --> 00:17:10.000]  他現在去了哪裏
[00:17:10.000 --> 00:17:11.000]  他死了
[00:17:11.000 --> 00:17:12.000]  他勞綱勞改
[00:17:12.000 --> 00:17:15.000]  最多只是得福賞
[00:17:15.000 --> 00:17:17.000]  然後他很興奮
[00:17:17.000 --> 00:17:19.000]  跟外母壽浸了
[00:17:19.000 --> 00:17:20.000]  他就跟我兒子說
[00:17:20.000 --> 00:17:21.000]  那時候我兒子三歲
[00:17:21.000 --> 00:17:22.000]  他說
[00:17:22.000 --> 00:17:24.000]  阿財仔
[00:17:24.000 --> 00:17:26.000]  你爸爸呢
[00:17:26.000 --> 00:17:28.000]  你家裏是家道中樂
[00:17:28.000 --> 00:17:30.000]  你爸爸一事無成
[00:17:30.000 --> 00:17:32.000]  他廢的
[00:17:32.000 --> 00:17:34.000]  你的責任很大
[00:17:34.000 --> 00:17:36.000]  嘩
[00:17:36.000 --> 00:17:38.000]  然後跟我說
[00:17:38.000 --> 00:17:40.000]  說笑的
[00:17:40.000 --> 00:17:43.000]  廢說笑
[00:17:43.000 --> 00:17:46.000]  你可不可以說人廢
[00:17:46.000 --> 00:17:48.000]  然後說說笑
[00:17:48.000 --> 00:17:50.000]  然後說一事無成
[00:17:50.000 --> 00:17:51.000]  沒甚麼用
[00:17:51.000 --> 00:17:52.000]  爸爸
[00:17:52.000 --> 00:17:54.000]  長老只可憐你爸爸
[00:17:54.000 --> 00:17:58.000]  讓傳道人在教會工作
[00:17:58.000 --> 00:18:01.000]  有時候在生命裏
[00:18:01.000 --> 00:18:03.000]  就是這種
[00:18:03.000 --> 00:18:06.000]  這種夢魘影響了你
[00:18:06.000 --> 00:18:09.000]  耶穌基督來到的時候
[00:18:09.000 --> 00:18:14.000]  猶太人會注重他自己本身
[00:18:14.000 --> 00:18:16.000]  耶穌基督的家譜
[00:18:16.000 --> 00:18:18.000]  或者他的出身是怎樣
[00:18:18.000 --> 00:18:21.000]  他們或許對耶穌基督
[00:18:21.000 --> 00:18:23.000]  有很多很多的賞望
[00:18:23.000 --> 00:18:25.000]  他看到耶穌基督行神蹟
[00:18:25.000 --> 00:18:26.000]  或者三軍未動
[00:18:26.000 --> 00:18:27.000]  糧草先行
