
[00:00:00.000 --> 00:00:07.000]  今日希望能夠講一些民間宗教和社團的關係
[00:02:59.000 --> 00:03:01.000]  如果賣入清流
[00:03:01.000 --> 00:03:02.000]  那些已經不是太過
[00:03:02.000 --> 00:03:05.000]  被人欣賞的行業
[00:03:05.000 --> 00:03:07.000]  而在這一類
[00:03:07.000 --> 00:03:10.000]  假定如果這個上下的階層
[00:03:10.000 --> 00:03:14.000]  而在平衡裡面
[00:03:14.000 --> 00:03:16.000]  也有不同的所謂神位的等級
[00:03:16.000 --> 00:03:17.000]  在那裡出現
[00:03:17.000 --> 00:03:19.000]  最高的皇帝就叫皇大帝
[00:03:19.000 --> 00:03:21.000]  等於皇帝那裡
[00:03:21.000 --> 00:03:22.000]  最高的神就叫皇大帝
[00:03:22.000 --> 00:03:25.000]  很高的那裡
[00:03:25.000 --> 00:03:27.000]  然後第二類的神
[00:03:27.000 --> 00:03:29.000]  都是很重要的
[00:03:29.000 --> 00:03:33.000]  就是土地 城隍 關公 灶君
[00:03:33.000 --> 00:03:35.000]  那些神是守護的神
[00:03:35.000 --> 00:03:37.000]  似乎是一個統治階級的神
[00:03:37.000 --> 00:03:39.000]  土地就是管理地方
[00:03:39.000 --> 00:03:41.000]  方圓數十里之內
[00:03:41.000 --> 00:03:42.000]  那條鄉就是土地的
[00:03:42.000 --> 00:03:43.000]  土地公
[00:03:43.000 --> 00:03:47.000]  灶君就是方圓數百呎以內的家庭
[00:03:47.000 --> 00:03:50.000]  城隍有大城隍有小城隍
[00:03:50.000 --> 00:03:52.000]  那是哪裡的城隍呢?
[00:03:52.000 --> 00:03:53.000]  城隍就是管城的
[00:03:53.000 --> 00:03:55.000]  城隍管理土地的
[00:03:55.000 --> 00:03:57.000]  是一個比較闊的地方
[00:03:57.000 --> 00:03:58.000]  換句話說
[00:03:58.000 --> 00:04:00.000]  土地城隍那些
[00:04:00.000 --> 00:04:04.000]  就是屬於神明裡面的官僚階層
[00:04:04.000 --> 00:04:07.000]  或者統治階層
[00:04:07.000 --> 00:04:09.000]  而在這些神明裡面
[00:04:09.000 --> 00:04:11.000]  其實裡面還有分級數的
[00:04:11.000 --> 00:04:14.000]  大家發覺大城隍 細城隍 土地
[00:04:14.000 --> 00:04:16.000]  都有分級數的
[00:04:16.000 --> 00:04:18.000]  不過統稱是這個階層
[00:04:18.000 --> 00:04:19.000]  再下一點的時候
[00:04:19.000 --> 00:04:22.000]  就有一班的神明
[00:04:22.000 --> 00:04:25.000]  那些神明就和職業有關的
[00:04:25.000 --> 00:04:27.000]  例如老班
[00:04:27.000 --> 00:04:29.000]  老班就是和
[00:04:29.000 --> 00:04:31.000]  竇木老那些人所供奉的神
[00:04:31.000 --> 00:04:32.000]  那些是每一個行業
[00:04:32.000 --> 00:04:33.000]  或者每一個團體
[00:04:33.000 --> 00:04:35.000]  或者每一個社團那些
[00:04:35.000 --> 00:04:36.000]  好像天后
[00:04:36.000 --> 00:04:38.000]  很多時候水上人家
[00:04:38.000 --> 00:04:40.000]  或者是太陰娘娘
[00:04:40.000 --> 00:04:42.000]  就和在慈雲山裡面
[00:04:42.000 --> 00:04:44.000]  很多人好像
[00:04:44.000 --> 00:04:45.000]  如果是潮州人比較重的地方
[00:04:45.000 --> 00:04:48.000]  就很多時候會注重太陰娘娘的
[00:04:48.000 --> 00:04:51.000]  和某一班人有密切的關係的
[00:04:51.000 --> 00:04:52.000]  如果是做筆的那些
[00:04:52.000 --> 00:04:54.000]  就拜蒙括
[00:04:54.000 --> 00:04:56.000]  做紙的就拜蔡侖
[00:04:56.000 --> 00:04:57.000]  以前那樣
[00:04:57.000 --> 00:04:59.000]  如果是演戲
[00:04:59.000 --> 00:05:00.000]  唱歌的那些
[00:05:00.000 --> 00:05:01.000]  清音童子那些
[00:05:01.000 --> 00:05:02.000]  白板娘娘
[00:05:02.000 --> 00:05:04.000]  很多這些不同的神明
[00:05:04.000 --> 00:05:05.000]  而那些神明的級數
[00:05:05.000 --> 00:05:07.000]  就沒有城隍土地那麼高的
[00:05:07.000 --> 00:05:11.000]  而他們是屬於工藝階層的
[00:05:11.000 --> 00:05:13.000]  再下一點的神明是什麼呢
[00:05:13.000 --> 00:05:15.000]  如果是農民的神明是什麼呢
[00:05:15.000 --> 00:05:16.000]  就是祖先
[00:05:16.000 --> 00:05:17.000]  平民一點的祖先
[00:05:17.000 --> 00:05:20.000]  祖先的級數就沒有這些神明那麼高的
[00:05:20.000 --> 00:05:21.000]  拜祖先
[00:05:21.000 --> 00:05:23.000]  但是他是一個普通人民的階層
[00:05:23.000 --> 00:05:25.000]  在神鬼世界裡面
[00:05:25.000 --> 00:05:26.000]  普通人民
[00:05:26.000 --> 00:05:28.000]  祖先之下是什麼呢
[00:05:28.000 --> 00:05:29.000]  就是那些乞丐那些什麼呢
[00:05:29.000 --> 00:05:32.000]  乞丐 妓女 小偷那些什麼呢
[00:05:32.000 --> 00:05:34.000]  那些就是那些遊魂野鬼
[00:05:34.000 --> 00:05:36.000]  鬼節的時候要服侍那一班
[00:05:36.000 --> 00:05:39.000]  那些的級數就最低了
[00:05:39.000 --> 00:05:40.000]  換一句話
[00:05:40.000 --> 00:05:43.000]  其實那個神明世界
[00:05:43.000 --> 00:05:46.000]  和那個社會結構是平衡的
[00:05:46.000 --> 00:05:48.000]  就是說在我們中國人的心目中
[00:05:48.000 --> 00:05:50.000]  這個社會結構是怎麼樣
[00:05:50.000 --> 00:05:52.000]  我就將這個結構投射在
[00:05:52.000 --> 00:05:55.000]  或者是要求在這個神明世界裡面這樣分級的
[00:05:55.000 --> 00:05:56.000]  換句話說
[00:05:56.000 --> 00:05:57.000]  在中國人眼中
[00:05:57.000 --> 00:06:00.000]  神鬼或者這個超自然力量
[00:06:00.000 --> 00:06:02.000]  不是一個個體
[00:06:02.000 --> 00:06:03.000]  也都不是什麼
[00:06:03.000 --> 00:06:05.000]  而是整個世界
[00:06:05.000 --> 00:06:06.000]  整個世界
[00:06:06.000 --> 00:06:08.000]  而這個世界和我們現今世界是平衡的
[00:06:08.000 --> 00:06:10.000]  還有相通的
[00:06:10.000 --> 00:06:12.000]  如果我們看到這一點的時候
[00:06:12.000 --> 00:06:14.000]  他已經發覺那個鬼神世界
[00:06:14.000 --> 00:06:15.000]  不是一個人
[00:06:15.000 --> 00:06:16.000]  而是整個世界的時候
[00:06:16.000 --> 00:06:18.000]  就有很多社團那些東西出現了
[00:06:18.000 --> 00:06:21.000]  而和我們平時生活裡面就有很多的關係
[00:06:21.000 --> 00:06:24.000]  舉一些很實際影響的例子
[00:06:24.000 --> 00:06:25.000]  好像做軍的話
[00:06:25.000 --> 00:06:27.000]  做軍的地位就很特別
[00:06:27.000 --> 00:06:28.000]  很特別的
[00:06:28.000 --> 00:06:30.000]  似乎就是說他是一個警察
[00:06:30.000 --> 00:06:32.000]  那些地保那些
[00:06:32.000 --> 00:06:33.000]  又不是城牧
[00:06:33.000 --> 00:06:34.000]  又不是土地
[00:06:34.000 --> 00:06:36.000]  但是他每個家庭裡面都有
[00:06:36.000 --> 00:06:39.000]  而他的目的就是夾著你這一家人今年做什麼
[00:06:39.000 --> 00:06:40.000]  然後年底送租的時候
[00:06:40.000 --> 00:06:43.000]  回去品佈上去這樣
[00:06:43.000 --> 00:06:46.000]  其實這些人就像那些地保
[00:06:46.000 --> 00:06:47.000]  四處夾著你
[00:06:47.000 --> 00:06:48.000]  或者現在是
[00:06:48.000 --> 00:06:51.000]  如果國內那些就是街道委員會那些婆婆
[00:06:51.000 --> 00:06:53.000]  四處知道你做什麼的那些
[00:06:53.000 --> 00:06:58.000]  我們發覺
[00:06:58.000 --> 00:07:00.000]  人對著這些鬼神
[00:07:00.000 --> 00:07:04.000]  都是似乎當他處理的方法
[00:07:04.000 --> 00:07:06.000]  都是似乎現今社會裡面怎樣處理
[00:07:06.000 --> 00:07:08.000]  就按著那時候處理的方法
[00:07:08.000 --> 00:07:09.000]  例如就是說
[00:07:09.000 --> 00:07:11.000]  如果那個土地做得不好
[00:07:11.000 --> 00:07:13.000]  或者那段時間連村
[00:07:13.000 --> 00:07:14.000]  又旱災又什麼
[00:07:14.000 --> 00:07:16.000]  他可以抓個土地長出來打爛他
[00:07:16.000 --> 00:07:17.000]  換個第二個
[00:07:17.000 --> 00:07:19.000]  或者可以去到城網裡面
[00:07:19.000 --> 00:07:20.000]  求城網求籤
[00:07:20.000 --> 00:07:21.000]  再換個第二個土地
[00:07:21.000 --> 00:07:22.000]  這個土地管得不好
[00:07:22.000 --> 00:07:24.000]  或者這段時間又賊多又什麼
[00:07:24.000 --> 00:07:26.000]  或者這段時間有些人又撞邪
[00:07:26.000 --> 00:07:27.000]  當然那個土地管得不好
[00:07:27.000 --> 00:07:29.000]  那就有獎有罰的
[00:07:29.000 --> 00:07:30.000]  如果那年風調雨順
[00:07:30.000 --> 00:07:34.000]  雨順就是修好那個土地工
[00:07:34.000 --> 00:07:36.000]  如果不好的時候就弄到彎他
[00:07:36.000 --> 00:07:38.000]  就踢他走
[00:07:38.000 --> 00:07:39.000]  很有人情味的
[00:07:39.000 --> 00:07:41.000]  有時候我發覺土地都取妾侍的
[00:07:41.000 --> 00:07:43.000]  有時候見到土地婆婆
[00:07:43.000 --> 00:07:45.000]  當然很多時候土地工土地婆
[00:07:45.000 --> 00:07:47.000]  有時候我發覺間中有兩三個地方
[00:07:47.000 --> 00:07:48.000]  我一時不醒不來
[00:07:48.000 --> 00:07:50.000]  土地的妾侍是那裡給他的
[00:07:50.000 --> 00:07:53.000]  如果土地取妾侍的時候
[00:07:53.000 --> 00:07:54.000]  就很多事情搞大成這樣
[00:07:54.000 --> 00:07:57.000]  多數是答謝他那年的保壽
[00:07:57.000 --> 00:07:59.000]  很多這些東西出來的
[00:07:59.000 --> 00:08:01.000]  這些土地這些東西
[00:08:01.000 --> 00:08:05.000]  就跟那些節期又開始連上一些關係
[00:08:05.000 --> 00:08:09.000]  有時候就好像某些節期
[00:08:09.000 --> 00:08:10.000]  有些是定期性的
[00:08:10.000 --> 00:08:11.000]  有些是不定期性的
[00:08:11.000 --> 00:08:13.000]  不定期性就遇到一些特別事故的時候
[00:08:13.000 --> 00:08:15.000]  求雨是一個不定期性的
[00:08:15.000 --> 00:08:17.000]  如果定期性的那些
[00:08:17.000 --> 00:08:18.000]  就好像下個星期長洲
[00:08:18.000 --> 00:08:19.000]  有些是定期性的
[00:08:19.000 --> 00:08:20.000]  太平清朝那些
[00:08:20.000 --> 00:08:23.000]  那裡也都是整個團體
[00:08:23.000 --> 00:08:25.000]  和他的宗教信仰連結一起
[00:08:25.000 --> 00:08:27.000]  很難分辨是純宗教信仰
[00:08:27.000 --> 00:08:29.000]  還是純慶典節目的活動
[00:08:29.000 --> 00:08:32.000]  那裡也都顯示很多神明
[00:08:32.000 --> 00:08:33.000]  平時不出動的都出來了
[00:08:33.000 --> 00:08:34.000]  平時出動的那些
[00:08:34.000 --> 00:08:37.000]  照樣是要多放兩柱香在那裡
[00:08:37.000 --> 00:08:38.000]  大家一起慶祝
[00:08:38.000 --> 00:08:42.000]  說到節期的時候
[00:08:42.000 --> 00:08:43.000]  我舉一個例子出來
[00:08:43.000 --> 00:08:45.000]  端午節這樣
[00:08:45.000 --> 00:08:48.000]  端午節我們最傳統的解釋
[00:08:48.000 --> 00:08:51.000]  就是屈原
[00:08:51.000 --> 00:08:52.000]  頭乾自盡這樣
[00:08:52.000 --> 00:08:55.000]  然後那些人就有些腫瘤
[00:08:55.000 --> 00:08:57.000]  希望魚不要吃他
[00:08:57.000 --> 00:09:03.000]  不過很難解釋一件事
[00:09:03.000 --> 00:09:05.000]  就是為什麼要爬龍舟
[00:09:05.000 --> 00:09:11.000]  有人說爬龍舟要來撈屍體
[00:09:11.000 --> 00:09:12.000]  或者掉腫
[00:09:12.000 --> 00:09:14.000]  但實際爬龍舟的時候
[00:09:14.000 --> 00:09:15.000]  沒有人放腫在龍舟上
[00:09:15.000 --> 00:09:17.000]  而且龍舟是敬道
[00:09:17.000 --> 00:09:19.000]  原本的名字是敬菜
[00:09:19.000 --> 00:09:21.000]  不是撈屍的
[00:09:21.000 --> 00:09:22.000]  分清楚
[00:09:22.000 --> 00:09:23.000]  不是打撈的
[00:09:23.000 --> 00:09:26.000]  當然有人做過研究
[00:09:26.000 --> 00:09:27.000]  就是龍舟那些
[00:09:27.000 --> 00:09:31.000]  這個研究主要是萬浩天博士做的
[00:09:31.000 --> 00:09:33.000]  Wayne Houghton
[00:09:33.000 --> 00:09:34.000]  一個西人
[00:09:34.000 --> 00:09:36.000]  但他專門研究中國民間宗教
[00:09:36.000 --> 00:09:39.000]  最近他離開了香港
[00:09:39.000 --> 00:09:43.000]  我引用他所研究的東西
[00:09:43.000 --> 00:09:44.000]  他就說我們很多時候
[00:09:44.000 --> 00:09:45.000]  今天一看那些
[00:09:45.000 --> 00:09:48.000]  很簡單的端午節的時候
[00:09:48.000 --> 00:09:51.000]  我們就連續假定了他一套的解釋
[00:09:51.000 --> 00:09:54.000]  但細心想的時候
[00:09:54.000 --> 00:09:58.000]  那個解釋是否能夠解釋那個行動的現象
[00:09:58.000 --> 00:10:00.000]  似乎又不能夠
[00:10:00.000 --> 00:10:01.000]  又很有困難
[00:10:01.000 --> 00:10:05.000]  他也說到其他的傳統解釋
[00:10:05.000 --> 00:10:07.000]  最通常的傳統解釋就是屈原
[00:10:07.000 --> 00:10:08.000]  另外有些散訓
[00:10:08.000 --> 00:10:10.000]  傳是五子衰
[00:10:10.000 --> 00:10:12.000]  就是五子衰不覺的時候
[00:10:12.000 --> 00:10:15.000]  他被吳王殺了之後
[00:10:15.000 --> 00:10:18.000]  他的身體就掉了到河裏
[00:10:18.000 --> 00:10:19.000]  有人就希望把他撈上來
[00:10:19.000 --> 00:10:21.000]  就和屈原這個很相似
[00:10:21.000 --> 00:10:23.000]  不過無論是這兩者也好
[00:10:23.000 --> 00:10:25.000]  他都不能夠解釋
[00:10:25.000 --> 00:10:27.000]  他可以解釋種的那件事
[00:10:27.000 --> 00:10:28.000]  但不能夠解釋龍舟
[00:10:28.000 --> 00:10:30.000]  還有龍舟的時候是一個龍的記號
[00:10:30.000 --> 00:10:31.000]  還有要點精
[00:10:31.000 --> 00:10:33.000]  加上每年是用一次
[00:10:33.000 --> 00:10:34.000]  用之前還要是
[00:10:34.000 --> 00:10:36.000]  如果嚴格來說
[00:10:36.000 --> 00:10:37.000]  還要是祭過的
[00:10:37.000 --> 00:10:39.000]  祭過只能夠用一次再拿上來
[00:10:39.000 --> 00:10:42.000]  也是要那些鄉村守著龍舟
[00:10:42.000 --> 00:10:43.000]  不要被人搞
[00:10:43.000 --> 00:10:46.000]  很多禁忌圍繞著這個龍舟
[00:10:46.000 --> 00:10:47.000]  還有是禁忌
[00:10:47.000 --> 00:10:48.000]  禁忌得很厲害
[00:10:48.000 --> 00:10:50.000]  而在傳統裏面
[00:10:50.000 --> 00:10:53.000]  當那些是龍舟競賽的時候
[00:10:53.000 --> 00:10:56.000]  往往是會死人的
[00:10:56.000 --> 00:10:59.000]  因為是幾條鄉在那裏競的時候
[00:10:59.000 --> 00:11:00.000]  撞在一起彼此撞
[00:11:00.000 --> 00:11:02.000]  撞的時候就互相打
[00:11:02.000 --> 00:11:03.000]  如果那些人掉了下水
[00:11:03.000 --> 00:11:04.000]  沒有人救是死的
[00:11:04.000 --> 00:11:07.000]  以致到後來明朝的時候
[00:11:07.000 --> 00:11:09.000]  大明律例裏面下了一條命令
[00:11:09.000 --> 00:11:10.000]  如果龍舟競技掉了下水
[00:11:10.000 --> 00:11:11.000]  你的人要救
[00:11:11.000 --> 00:11:13.000]  如果拿到這條命令
[00:11:13.000 --> 00:11:14.000]  即是說之前很多人死的
[00:11:14.000 --> 00:11:18.000]  逢親勁渡
[00:11:18.000 --> 00:11:21.000]  用字眼其實是用勁渡這個字
[00:11:21.000 --> 00:11:22.000]  勁渡這個字
[00:11:22.000 --> 00:11:24.000]  用這種活動的時候
[00:11:24.000 --> 00:11:25.000]  一年舉行一次的時候
[00:11:25.000 --> 00:11:28.000]  其實差不多是水上械鬥
[00:11:28.000 --> 00:11:30.000]  可以這樣說
[00:11:30.000 --> 00:11:31.000]  不是械鬥
[00:11:31.000 --> 00:11:32.000]  水上蔣鬥
[00:11:32.000 --> 00:11:33.000]  拿條蔣這樣打
[00:11:33.000 --> 00:11:34.000]  水上蔣鬥
[00:11:34.000 --> 00:11:35.000]  每年都死人
[00:11:35.000 --> 00:11:37.000]  搞到政府要立例
[00:11:37.000 --> 00:11:38.000]  說你們要救那些人
[00:11:38.000 --> 00:11:40.000]  即是說之前沒有人救的
[00:11:40.000 --> 00:11:41.000]  也都沒有人可憐的
[00:11:41.000 --> 00:11:42.000]  每年就是這樣
[00:11:42.000 --> 00:11:44.000]  很慘的
[00:11:44.000 --> 00:11:47.000]  充滿暴力行動的一個事件
[00:11:47.000 --> 00:11:50.000]  這個一直在民間是這樣做的
[00:11:50.000 --> 00:11:53.000]  可能來到我們比較
[00:11:53.000 --> 00:11:55.000]  人道一點的社會
[00:11:55.000 --> 00:11:57.000]  我們就比較少了這些東西
[00:11:57.000 --> 00:11:58.000]  但原本是這樣來的
[00:11:58.000 --> 00:12:00.000]  那怎樣解釋來源呢
[00:12:00.000 --> 00:12:01.000]  有幾個解釋
[00:12:01.000 --> 00:12:02.000]  剛才傳統解釋就是屈原
[00:12:02.000 --> 00:12:03.000]  五字須那些
[00:12:03.000 --> 00:12:06.000]  我們發覺並不令人滿意
[00:12:06.000 --> 00:12:08.000]  在歷史上
[00:12:08.000 --> 00:12:09.000]  或者在研究上
[00:12:09.000 --> 00:12:11.000]  有好幾個其他解釋的
[00:12:11.000 --> 00:12:14.000]  其中一個解釋就是
[00:12:14.000 --> 00:12:16.000]  說到是一個
[00:12:16.000 --> 00:12:22.000]  所謂是劈斜的過程來的
[00:12:22.000 --> 00:12:23.000]  因為很多時見到龍舟
[00:12:23.000 --> 00:12:24.000]  如果講舊一點的時候
[00:12:24.000 --> 00:12:26.000]  之前就將那些紫龍船
[00:12:26.000 --> 00:12:31.000]  就燒了或者在水上再點著火
[00:12:31.000 --> 00:12:33.000]  似乎是一個劈斜
[00:12:33.000 --> 00:12:34.000]  但亦都不能夠解釋
[00:12:34.000 --> 00:12:36.000]  為甚麼會這樣競技
[00:12:36.000 --> 00:12:37.000]  即是大家爭到
[00:12:37.000 --> 00:12:38.000]  幾條鄉在爭
[00:12:38.000 --> 00:12:41.000]  另外一個比較是
[00:12:41.000 --> 00:12:42.000]  我都覺得是
[00:12:42.000 --> 00:12:44.000]  我會比較容易接納的解釋
[00:12:44.000 --> 00:12:49.000]  是一個瑞典的學學家去研究
[00:12:49.000 --> 00:12:50.000]  研究專題研究
[00:12:50.000 --> 00:12:54.000]  是湖南和湖北省的民族風俗
[00:12:54.000 --> 00:12:57.000]  他查的時候就發覺
[00:12:57.000 --> 00:13:00.000]  在傳統的習慣裏面
[00:13:00.000 --> 00:13:02.000]  往往是
[00:13:02.000 --> 00:13:04.000]  他看過真正的競技
[00:13:04.000 --> 00:13:05.000]  競道之前
[00:13:05.000 --> 00:13:08.000]  是有很多宗教儀式在那裏
[00:13:08.000 --> 00:13:10.000]  遠司請那些道士
[00:13:10.000 --> 00:13:11.000]  又要點燈
[00:13:11.000 --> 00:13:12.000]  著龍 點精
[00:13:12.000 --> 00:13:14.000]  做的時候要很小心
[00:13:14.000 --> 00:13:15.000]  很多禁忌
[00:13:15.000 --> 00:13:16.000]  即是大肚女人不可以走近那裏
[00:13:16.000 --> 00:13:18.000]  很多很多這些禁忌
[00:13:18.000 --> 00:13:19.000]  去到最後的時候
[00:13:19.000 --> 00:13:25.000]  似乎是互相攻擊
[00:13:25.000 --> 00:13:26.000]  亦都是將那個
[00:13:26.000 --> 00:13:27.000]  最緊要一個步驟
[00:13:27.000 --> 00:13:29.000]  就是將那條村
[00:13:29.000 --> 00:13:30.000]  因為那條村放在龍舟
[00:13:30.000 --> 00:13:31.000]  將那條村的神豬派
[00:13:31.000 --> 00:13:33.000]  或者祖先請出來
[00:13:33.000 --> 00:13:35.000]  放在龍舟裏面
[00:13:35.000 --> 00:13:37.000]  有一個特別的儀式
[00:13:37.000 --> 00:13:38.000]  似乎那條龍舟
[00:13:38.000 --> 00:13:41.000]  是代表著那群族人
[00:13:41.000 --> 00:13:42.000]  或者那條鄉
[00:13:42.000 --> 00:13:44.000]  或者那群的祖先
[00:13:44.000 --> 00:13:45.000]  而競賽的時候
[00:13:45.000 --> 00:13:48.000]  幾族人或者幾條鄉的人
[00:13:48.000 --> 00:13:50.000]  互相在那裏爭
[00:13:50.000 --> 00:13:51.000]  即是說哪一個祖先
[00:13:51.000 --> 00:13:53.000]  哪一個祖先保守之後
[00:13:53.000 --> 00:13:54.000]  或者哪一族人
[00:13:54.000 --> 00:13:55.000]  哪一個宗族的人
[00:13:55.000 --> 00:13:57.000]  可以贏得到呢
[00:13:57.000 --> 00:13:59.000]  因為贏了之後
[00:13:59.000 --> 00:14:01.000]  有一個很有趣的現象
[00:14:01.000 --> 00:14:05.000]  就是當在行的時候
[00:14:05.000 --> 00:14:09.000]  就要打鼓和拉旗
[00:14:09.000 --> 00:14:11.000]  現在都有旗和鼓
[00:14:11.000 --> 00:14:12.000]  但是如果你要靜靜地
[00:14:12.000 --> 00:14:13.000]  攀地頭
[00:14:13.000 --> 00:14:18.000]  或者要停的時候
[00:14:18.000 --> 00:14:20.000]  就是你要衝去人家那裏
[00:14:20.000 --> 00:14:21.000]  打人的時候
[00:14:21.000 --> 00:14:22.000]  有時問這個問題
[00:14:22.000 --> 00:14:23.000]  為甚麼你衝去那裏
[00:14:23.000 --> 00:14:24.000]  靜靜地攀地頭
[00:14:24.000 --> 00:14:25.000]  或者想攝過人家
[00:14:25.000 --> 00:14:26.000]  或者打人的時候
[00:14:26.000 --> 00:14:27.000]  你要將那些旗放下
[00:14:27.000 --> 00:14:30.000]  而不打鼓呢
[00:14:30.000 --> 00:14:34.000]  掩旗適鼓
[00:14:34.000 --> 00:14:36.000]  這個傳統就很特別
[00:14:36.000 --> 00:14:37.000]  我們發覺
[00:14:37.000 --> 00:14:39.000]  似乎是戰爭上用的東西
[00:14:39.000 --> 00:14:41.000]  就是我想走來你那裏的時候
[00:14:41.000 --> 00:14:43.000]  我就停鼓和收旗
[00:14:43.000 --> 00:14:45.000]  以致你不覺得我正在來
[00:14:45.000 --> 00:14:46.000]  或者騙你
[00:14:46.000 --> 00:14:47.000]  其實大家看到你走來
[00:14:47.000 --> 00:14:48.000]  但這個是傳統的習慣
