
[00:00:00.000 --> 00:00:03.000]  馬太福音第25章
[00:05:33.000 --> 00:05:35.000]  我們所有的都是屬於神的
[00:05:35.000 --> 00:05:36.000]  包括我們的金錢
[00:05:36.000 --> 00:05:37.000]  我們的時間
[00:05:37.000 --> 00:05:38.000]  我們的財綱
[00:05:38.000 --> 00:05:41.000]  我們所擁有的
[00:05:41.000 --> 00:05:45.000]  我們要知道我們管家這個身份
[00:05:45.000 --> 00:05:46.000]  第三點
[00:05:46.000 --> 00:05:47.000]  因為我們不知道
[00:05:47.000 --> 00:05:49.000]  主耶穌何時會再回來
[00:05:49.000 --> 00:05:50.000]  或遲或早
[00:05:50.000 --> 00:05:53.000]  所以我們在等候他回來的期間
[00:05:53.000 --> 00:05:55.000]  我們要管理好自己所有的
[00:05:55.000 --> 00:05:58.000]  準備好自己的生命
[00:05:58.000 --> 00:06:00.000]  但怎樣去管理好自己所有
[00:06:00.000 --> 00:06:02.000]  準備好自己的生命
[00:06:02.000 --> 00:06:04.000]  當說到第二段和第四段的時候
[00:06:04.000 --> 00:06:06.000]  說到兩件事
[00:06:06.000 --> 00:06:10.000]  就是照顧供應那些有需要的人
[00:06:10.000 --> 00:06:11.000]  這是第一件事
[00:06:11.000 --> 00:06:12.000]  第二件事
[00:06:12.000 --> 00:06:14.000]  發展神所給你
[00:06:14.000 --> 00:06:16.000]  已經擁有的財綱
[00:06:16.000 --> 00:06:17.000]  恩賜
[00:06:17.000 --> 00:06:19.000]  或者任何的東西
[00:06:19.000 --> 00:06:20.000]  即是簡單來說
[00:06:20.000 --> 00:06:21.000]  第一件事
[00:06:21.000 --> 00:06:23.000]  看重別人
[00:06:23.000 --> 00:06:25.000]  眼裡邊有人
[00:06:25.000 --> 00:06:26.000]  第二件事
[00:06:26.000 --> 00:06:27.000]  不要懶
[00:06:27.000 --> 00:06:29.000]  不要懶
[00:06:29.000 --> 00:06:31.000]  神所給你的
[00:06:31.000 --> 00:06:33.000]  不要就這樣等在那裡
[00:06:33.000 --> 00:06:35.000]  不要坐在家裡
[00:06:35.000 --> 00:06:37.000]  不要做個宅男
[00:06:37.000 --> 00:06:39.000]  不要做個宅女
[00:06:39.000 --> 00:06:42.000]  意思是這樣
[00:06:42.000 --> 00:06:44.000]  所以來到今天
[00:06:44.000 --> 00:06:46.000]  最後一段
[00:06:46.000 --> 00:06:48.000]  耶穌說完這一段之後
[00:06:48.000 --> 00:06:51.000]  接著
[00:06:51.000 --> 00:06:55.000]  聖經裡面去了另一個高潮
[00:06:55.000 --> 00:06:56.000]  開始
[00:06:56.000 --> 00:06:58.000]  那些人開始想著怎樣殺害耶穌
[00:06:58.000 --> 00:07:00.000]  耶穌已經不再說關於末世的東西了
[00:07:00.000 --> 00:07:04.000]  是由二十四章去到二十五章
[00:07:04.000 --> 00:07:07.000]  這一段主耶穌其實主要不再說比喻了
[00:07:07.000 --> 00:07:10.000]  很具體的說
[00:07:10.000 --> 00:07:12.000]  剛才祂說的那兩件事
[00:07:12.000 --> 00:07:15.000]  怎樣讓人得到供應
[00:07:15.000 --> 00:07:18.000]  怎樣讓人的需要得到滿足
[00:07:18.000 --> 00:07:20.000]  所以主耶穌跟那些綿羊
[00:07:20.000 --> 00:07:21.000]  跟那些山羊說的時候
[00:07:21.000 --> 00:07:22.000]  是跟哪些人說呢
[00:07:22.000 --> 00:07:24.000]  是跟那些已經有食物
[00:07:24.000 --> 00:07:25.000]  有水有地方住
[00:07:25.000 --> 00:07:27.000]  有衣服可以關顧的人說
[00:07:27.000 --> 00:07:29.000]  耶穌不是跟那些
[00:07:29.000 --> 00:07:30.000]  沒有衣服穿
[00:07:30.000 --> 00:07:31.000]  沒有水喝
[00:07:31.000 --> 00:07:32.000]  赤身露體的人
[00:07:32.000 --> 00:07:34.000]  主耶穌不是跟那些人說
[00:07:34.000 --> 00:07:37.000]  你發覺主耶穌罵的是罵
[00:07:37.000 --> 00:07:41.000]  有東西在手的人
[00:07:41.000 --> 00:07:42.000]  即是說什麼
[00:07:42.000 --> 00:07:44.000]  仍然是管理人
[00:07:44.000 --> 00:07:45.000]  仍然是那些管理員
[00:07:45.000 --> 00:07:48.000]  仍然是你和我
[00:07:48.000 --> 00:07:52.000]  主耶穌跟右邊的綿羊說
[00:07:52.000 --> 00:07:54.000]  我餓了你給我吃
[00:07:54.000 --> 00:07:55.000]  渴了你給我喝
[00:07:55.000 --> 00:07:56.000]  我流浪在外
[00:07:56.000 --> 00:07:57.000]  你留我住
[00:07:57.000 --> 00:07:58.000]  我赤身露體
[00:07:58.000 --> 00:07:59.000]  你給我衣服穿
[00:07:59.000 --> 00:08:01.000]  我病了你來看顧
[00:08:01.000 --> 00:08:03.000]  我在監獄裡你來看我
[00:08:03.000 --> 00:08:06.000]  他跟左邊的山羊說
[00:08:06.000 --> 00:08:10.000]  剛才那些你完全沒有做
[00:08:10.000 --> 00:08:14.000]  結果是什麼
[00:08:14.000 --> 00:08:16.000]  結果就是
[00:08:16.000 --> 00:08:17.000]  有做那些
[00:08:17.000 --> 00:08:19.000]  主耶穌在最後的節
[00:08:19.000 --> 00:08:20.000]  稱呼那些
[00:08:20.000 --> 00:08:22.000]  稱為義人
[00:08:22.000 --> 00:08:24.000]  要往永生裡去
[00:08:24.000 --> 00:08:25.000]  沒有做那些
[00:08:25.000 --> 00:08:28.000]  那些人要去永盈裡去
[00:08:28.000 --> 00:08:31.000]  是很嚴重的事
[00:08:31.000 --> 00:08:32.000]  如果是這樣
[00:08:32.000 --> 00:08:34.000]  即使耶穌在最後那段說了一件事
[00:08:34.000 --> 00:08:36.000]  原來入神的國
[00:08:36.000 --> 00:08:40.000]  要照顧那些最小的弟兄
[00:08:40.000 --> 00:08:42.000]  突然變得很嚴重
[00:08:42.000 --> 00:08:44.000]  本來是一個比喻
[00:08:44.000 --> 00:08:45.000]  突然變得很嚴重
[00:08:45.000 --> 00:08:46.000]  很嚴重
[00:08:46.000 --> 00:08:47.000]  這麼大件事
[00:08:47.000 --> 00:08:50.000]  進神的國竟然要看顧那些最小的弟兄
[00:08:50.000 --> 00:08:51.000]  如果是這樣
[00:08:51.000 --> 00:08:52.000]  第一件事要問
[00:08:52.000 --> 00:08:54.000]  最小的弟兄是指那些人
[00:08:54.000 --> 00:08:55.000]  最重要是把他帶出來
[00:08:55.000 --> 00:08:57.000]  因為我們要照顧他們
[00:08:57.000 --> 00:08:59.000]  入進神的國
[00:08:59.000 --> 00:09:01.000]  是不是
[00:09:01.000 --> 00:09:04.000]  哪些是最小的弟兄
[00:09:04.000 --> 00:09:05.000]  有些人說
[00:09:05.000 --> 00:09:07.000]  應該是社會裡很貧窮的人
[00:09:07.000 --> 00:09:09.000]  因為他沒有東西吃
[00:09:09.000 --> 00:09:10.000]  沒有東西喝
[00:09:10.000 --> 00:09:11.000]  赤身露體
[00:09:11.000 --> 00:09:15.000]  沒有地方住
[00:09:15.000 --> 00:09:17.000]  是身邊那些很貧窮
[00:09:17.000 --> 00:09:18.000]  被忽略
[00:09:18.000 --> 00:09:20.000]  那些弱勢社群
[00:09:20.000 --> 00:09:21.000]  很有需要的人
[00:09:21.000 --> 00:09:25.000]  可能是
[00:09:25.000 --> 00:09:26.000]  德蘭修女
[00:09:26.000 --> 00:09:28.000]  他就是相信主耶穌
[00:09:28.000 --> 00:09:29.000]  他這裡所說的
[00:09:29.000 --> 00:09:31.000]  是指那些貧窮人
[00:09:31.000 --> 00:09:35.000]  所以建立了垂死病人之家
[00:09:35.000 --> 00:09:37.000]  所以他不斷努力
[00:09:37.000 --> 00:09:38.000]  當別人去訪問
[00:09:38.000 --> 00:09:40.000]  當記者去訪問他的時候
[00:09:40.000 --> 00:09:41.000]  他這樣說
[00:09:41.000 --> 00:09:43.000]  當我看見一個有需要的人
[00:09:43.000 --> 00:09:44.000]  一個垂死的病人
[00:09:44.000 --> 00:09:45.000]  我捉住他的手
[00:09:45.000 --> 00:09:47.000]  讓他死得有尊嚴的時候
[00:09:47.000 --> 00:09:52.000]  我從他的眼裡看見主耶穌
[00:09:52.000 --> 00:09:57.000]  不論他是印度教徒
[00:09:57.000 --> 00:09:58.000]  佛教徒
[00:09:58.000 --> 00:10:01.000]  或者其他的人
[00:10:01.000 --> 00:10:04.000]  德蘭修女就是這樣相信
[00:10:04.000 --> 00:10:08.000]  所以他也是這樣去做
[00:10:08.000 --> 00:10:10.000]  也有人說
[00:10:10.000 --> 00:10:13.000]  那不就是關乎全世界的人
[00:10:13.000 --> 00:10:14.000]  而且
[00:10:14.000 --> 00:10:16.000]  我是不是從一個印度教徒
[00:10:16.000 --> 00:10:18.000]  從一個其他宗教的人眼中
[00:10:18.000 --> 00:10:19.000]  我真的看見主耶穌呢
[00:10:19.000 --> 00:10:21.000]  主耶穌是不是稱他們為弟兄呢
[00:10:21.000 --> 00:10:23.000]  心裡也有一個問號
[00:10:23.000 --> 00:10:25.000]  是不是
[00:10:25.000 --> 00:10:28.000]  有人說不是
[00:10:28.000 --> 00:10:29.000]  說到主耶穌
[00:10:29.000 --> 00:10:31.000]  他稱他們為弟兄的時候
[00:10:31.000 --> 00:10:33.000]  主耶穌肉身上的弟兄是什麼
[00:10:33.000 --> 00:10:35.000]  就是那些猶太人
[00:10:35.000 --> 00:10:39.000]  所以我們這些外邦人
[00:10:39.000 --> 00:10:41.000]  在肉身上的外邦人
[00:10:41.000 --> 00:10:43.000]  在屬靈裡面應該是屬神的人
[00:10:43.000 --> 00:10:46.000]  我們要好好地照顧猶太人
[00:10:46.000 --> 00:10:48.000]  向猶太人傳福音
[00:10:48.000 --> 00:10:52.000]  在國際上撐猶太人
[00:10:52.000 --> 00:10:54.000]  聖經是不是這樣說呢
[00:10:54.000 --> 00:10:58.000]  上文下理沒有這樣說
[00:10:58.000 --> 00:11:01.000]  當我們看上文下理的時候
[00:11:01.000 --> 00:11:03.000]  我們不期要看馬太方第十章
[00:11:03.000 --> 00:11:06.000]  四十到四十二節
[00:11:06.000 --> 00:11:08.000]  馬太方第十章四十到四十二節
[00:11:08.000 --> 00:11:10.000]  是主耶穌鼓勵那些門徒
[00:11:10.000 --> 00:11:11.000]  告訴那些門徒
[00:11:11.000 --> 00:11:12.000]  要跟隨我
[00:11:12.000 --> 00:11:13.000]  你要背十字架
[00:11:13.000 --> 00:11:15.000]  你要為我出去
[00:11:15.000 --> 00:11:16.000]  你要跟隨我
[00:11:16.000 --> 00:11:18.000]  你要付代價
[00:11:18.000 --> 00:11:20.000]  接著主耶穌跟他們說了一句話
[00:11:20.000 --> 00:11:23.000]  接納你們的就是接納我
[00:11:23.000 --> 00:11:26.000]  接納我的就是接納差遣我來的那位
[00:11:26.000 --> 00:11:28.000]  無論是誰
[00:11:28.000 --> 00:11:30.000]  因門徒的名就擺一杯涼水
[00:11:30.000 --> 00:11:32.000]  給這小子中的一個人
[00:11:32.000 --> 00:11:34.000]  我實在告訴你
[00:11:34.000 --> 00:11:37.000]  他一定得到賞賜
[00:11:37.000 --> 00:11:40.000]  咦 跟這段經文有點相似
[00:11:40.000 --> 00:11:42.000]  接待那些使徒
[00:11:42.000 --> 00:11:43.000]  接待那些傳福音的人
[00:11:43.000 --> 00:11:45.000]  接待那些宣教士
[00:11:45.000 --> 00:11:46.000]  接待那些傳道人
[00:11:46.000 --> 00:11:48.000]  就等於接納耶穌
[00:11:48.000 --> 00:11:49.000]  接納耶穌就等於接納
[00:11:49.000 --> 00:11:52.000]  差遣耶穌那位的天父
[00:11:52.000 --> 00:11:54.000]  咦 很相似
[00:11:54.000 --> 00:11:56.000]  那這個就一定是了
[00:11:56.000 --> 00:11:58.000]  但是不是這麼窄呢
[00:11:58.000 --> 00:12:00.000]  是不是這麼小的範圍呢
[00:12:00.000 --> 00:12:02.000]  最少的弟兄是不是只指那些使徒
[00:12:02.000 --> 00:12:03.000]  那些宣教士
[00:12:03.000 --> 00:12:06.000]  那些傳福音的人呢
[00:12:06.000 --> 00:12:07.000]  再看後一點
[00:12:07.000 --> 00:12:09.000]  馬太方第十二章
[00:12:09.000 --> 00:12:11.000]  其實主耶穌自己有說
[00:12:11.000 --> 00:12:14.000]  哪些是他的弟兄
[00:12:14.000 --> 00:12:17.000]  就是有一次主耶穌趕到的時候
[00:12:17.000 --> 00:12:20.000]  他的母親來找他
[00:12:20.000 --> 00:12:22.000]  他的家人來找他
[00:12:22.000 --> 00:12:26.000]  馬太方第十二章四十八到四十九節
[00:12:26.000 --> 00:12:29.000]  當那些人告訴主耶穌
[00:12:29.000 --> 00:12:31.000]  你母親
[00:12:31.000 --> 00:12:32.000]  你的家人來找你的時候
[00:12:32.000 --> 00:12:34.000]  主耶穌親自自己怎麼說
[00:12:34.000 --> 00:12:38.000]  於是他伸手指著門徒說
[00:12:38.000 --> 00:12:41.000]  看啊 我的母親 我的兄弟
[00:12:41.000 --> 00:12:44.000]  凡遵行我天父旨意的人
[00:12:44.000 --> 00:12:50.000]  就是我的兄弟 姐妹和母親
[00:12:50.000 --> 00:12:52.000]  即是哪些
[00:12:52.000 --> 00:12:55.000]  所有遵行天父旨意的人
[00:12:55.000 --> 00:12:57.000]  如果是這樣的時候
[00:12:57.000 --> 00:13:00.000]  不期然也會讓我們想起一句話
[00:13:00.000 --> 00:13:02.000]  就是主耶穌的新命令
[00:13:02.000 --> 00:13:05.000]  你們要彼此相愛
[00:13:05.000 --> 00:13:08.000]  是不是
[00:13:08.000 --> 00:13:10.000]  但無論如何
[00:13:10.000 --> 00:13:12.000]  有一個更重要的問題
[00:13:12.000 --> 00:13:14.000]  我們必定要問
[00:13:14.000 --> 00:13:17.000]  就是那些山羊的辯駁
[00:13:17.000 --> 00:13:20.000]  他們覺得很冤枉
[00:13:20.000 --> 00:13:23.000]  他們覺得自己很愛主
[00:13:23.000 --> 00:13:26.000]  非常願意去愛這位主耶穌
[00:13:26.000 --> 00:13:28.000]  如果主耶穌今天需要
[00:13:28.000 --> 00:13:31.000]  非常願意 極之願意做在主耶穌身上
[00:13:31.000 --> 00:13:34.000]  只不過我不知道是主耶穌
[00:13:34.000 --> 00:13:36.000]  關我什麼事
[00:13:36.000 --> 00:13:37.000]  對不對
[00:13:37.000 --> 00:13:40.000]  如果主耶穌飛撲出來給你吃
[00:13:40.000 --> 00:13:42.000]  給你喝
[00:13:42.000 --> 00:13:48.000]  為什麼進天國不是看我們愛神有多少
[00:13:48.000 --> 00:13:52.000]  為什麼進天國不是看我們愛主的行為
[00:13:52.000 --> 00:13:54.000]  不是看我們敬拜的時候熱不熱情
[00:13:54.000 --> 00:13:57.000]  為什麼不是看我們有沒有遵行主的吩咐
[00:13:57.000 --> 00:13:58.000]  去謹守十誡
[00:13:58.000 --> 00:14:02.000]  為什麼不是好像主耶穌稱讚那位寡婦
[00:14:02.000 --> 00:14:04.000]  兩個小錢的奉獻
[00:14:04.000 --> 00:14:06.000]  為什麼不是看這些
[00:14:06.000 --> 00:14:08.000]  主耶穌自己說的
[00:14:08.000 --> 00:14:11.000]  祂和快利財人辯駁的時候說
[00:14:11.000 --> 00:14:14.000]  最大的命令是盡心盡意盡力愛主你的神
[00:14:14.000 --> 00:14:16.000]  其次又要愛倫如己
[00:14:16.000 --> 00:14:19.000]  為什麼不是看這些
[00:14:19.000 --> 00:14:23.000]  或者為什麼不是因信稱義就能夠進天國
[00:14:23.000 --> 00:14:25.000]  為什麼不是看信心
[00:14:25.000 --> 00:14:29.000]  為什麼是看州制那些有需要的人
[00:14:29.000 --> 00:14:32.000]  而反過來說
[00:14:32.000 --> 00:14:37.000]  如果所有有需要的人我們都能夠滿足
[00:14:37.000 --> 00:14:39.000]  就能夠進天國
[00:14:39.000 --> 00:14:42.000]  和行善積德有什麼分別
[00:14:42.000 --> 00:14:49.000]  和十字架的救恩有什麼關係
[00:14:49.000 --> 00:14:52.000]  一班的山羊
[00:14:52.000 --> 00:14:55.000]  主耶穌說他們忽略他們冷漠
[00:14:55.000 --> 00:14:59.000]  不願意照顧那些有需要的人
[00:14:59.000 --> 00:15:03.000]  他們自己說如果早知道是主一定會做得好
[00:15:03.000 --> 00:15:05.000]  在說什麼
[00:15:05.000 --> 00:15:07.000]  在說他們那份的愛
[00:15:07.000 --> 00:15:11.000]  對人的愛不是他們生命的本質
[00:15:11.000 --> 00:15:14.000]  只不過是樣貌
[00:15:14.000 --> 00:15:17.000]  因為聖經裡面很直接的說
[00:15:17.000 --> 00:15:20.000]  愛神的具體表現就是愛人
[00:15:20.000 --> 00:15:22.000]  基督的福音
[00:15:22.000 --> 00:15:25.000]  蒙基督救贖領受恩典勝過罪惡的
[00:15:25.000 --> 00:15:27.000]  全世生命根生變化
[00:15:27.000 --> 00:15:29.000]  其實在說什麼
[00:15:29.000 --> 00:15:32.000]  不再以自我為中心以神為中心
[00:15:32.000 --> 00:15:34.000]  愛神所愛的
[00:15:34.000 --> 00:15:37.000]  造神所差遣的
[00:15:37.000 --> 00:15:38.000]  所以
[00:15:38.000 --> 00:15:39.000]  聖經裡面不斷說
[00:15:39.000 --> 00:15:41.000]  當我們蒙神的愛的時候
[00:15:41.000 --> 00:15:43.000]  我們就會願意去愛人
[00:15:43.000 --> 00:15:44.000]  當我們蒙寬恕的時候
[00:15:44.000 --> 00:15:46.000]  麻煩請你去寬恕
[00:15:46.000 --> 00:15:47.000]  當我們蒙憐憫的時候
[00:15:47.000 --> 00:15:49.000]  我們就要去憐憫
[00:15:49.000 --> 00:15:51.000]  因著基督的拯救
[00:15:51.000 --> 00:15:53.000]  因著基督的待贖
[00:15:53.000 --> 00:15:54.000]  因著基督的潔淨
[00:15:54.000 --> 00:15:56.000]  我們成為新造的人有新的生命
[00:15:56.000 --> 00:15:58.000]  新的生命的表現
[00:15:58.000 --> 00:15:59.000]  本質
[00:15:59.000 --> 00:16:03.000]  我們有愛
[00:16:03.000 --> 00:16:05.000]  第37節
[00:16:05.000 --> 00:16:07.000]  和第44節
[00:16:07.000 --> 00:16:09.000]  無論是綿羊還是山羊
[00:16:09.000 --> 00:16:10.000]  他們說出同一句話
[00:16:10.000 --> 00:16:11.000]  主啊
[00:16:11.000 --> 00:16:13.000]  我們什麼時候見你
[00:16:13.000 --> 00:16:15.000]  餓了 渴了 還是怎麼樣
[00:16:15.000 --> 00:16:18.000]  我什麼時候見到你
[00:16:18.000 --> 00:16:20.000]  事實就是因為他們不知道
[00:16:20.000 --> 00:16:23.000]  這個是主耶穌
[00:16:23.000 --> 00:16:25.000]  所以他們的表達
[00:16:25.000 --> 00:16:31.000]  就是他們自己生命的真相
[00:16:31.000 --> 00:16:32.000]  就是他們生命的本質
[00:16:32.000 --> 00:16:34.000]  就是他們的心是怎麼樣
[00:16:34.000 --> 00:16:35.000]  而耶穌要看的
[00:16:35.000 --> 00:16:38.000]  其實不是單單我們做了什麼
[00:16:38.000 --> 00:16:40.000]  或者不做了什麼
[00:16:40.000 --> 00:16:42.000]  而是透過你的表現去明白
[00:16:42.000 --> 00:16:48.000]  去知道福音在我們的生命裡面
[00:16:48.000 --> 00:16:50.000]  建立我們生命的福音
[00:16:50.000 --> 00:16:53.000]  事實在我們生命裡面實現了沒有
[00:16:53.000 --> 00:16:57.000]  我們有沒有這個生命根深的果子
[00:16:57.000 --> 00:16:58.000]  天國來臨的時候
[00:16:58.000 --> 00:17:02.000]  主耶穌不是再吩咐我們怎樣去做事
[00:17:02.000 --> 00:17:03.000]  當天國來臨
[00:17:03.000 --> 00:17:04.000]  主耶穌再回來的時候
