
[00:00:00.000 --> 00:00:04.800]  當我們去看使徒行傳特別是使徒保羅的腳中的時候
[00:03:18.800 --> 00:03:21.800]  所以上一次我們見到保羅
[00:03:21.800 --> 00:03:25.600]  在他去到歐洲的地方
[00:03:25.600 --> 00:03:27.000]  除了菲勒比之外
[00:03:27.000 --> 00:03:29.200]  就在馬其頓的地方
[00:03:29.200 --> 00:03:32.200]  去到建立了貼薩萊加的教會
[00:03:32.200 --> 00:03:34.400]  那裡真是搞亂了天
[00:03:34.400 --> 00:03:36.600]  然後去到比利亞的地方
[00:03:36.600 --> 00:03:38.600]  就和他們查考聖經
[00:03:38.800 --> 00:03:42.200]  接著神就帶他去到另一個省
[00:03:42.200 --> 00:03:44.800]  這個省就是阿蓋亞省
[00:03:44.800 --> 00:03:49.200]  這個阿蓋亞省就在馬其頓省下
[00:03:49.200 --> 00:03:52.000]  而最出名的城市就是亞甸
[00:03:52.000 --> 00:03:54.200]  所以上一次我們講過
[00:03:54.200 --> 00:03:58.600]  保羅在亞甸裡面也宣揚什麼是真神
[00:03:58.600 --> 00:04:00.200]  因為不同的策略
[00:04:00.200 --> 00:04:01.400]  有些是猶太人
[00:04:01.400 --> 00:04:03.200]  有些是和他們查考聖經
[00:04:03.200 --> 00:04:04.400]  因為他們是無道的
[00:04:04.400 --> 00:04:05.600]  然後去到亞甸
[00:04:05.800 --> 00:04:11.200]  就向這些敬拜希臘的未識之神
[00:04:11.200 --> 00:04:13.000]  很多的不知道的神
[00:04:13.000 --> 00:04:15.600]  他就和他們講什麼是真神
[00:04:15.600 --> 00:04:18.200]  什麼是真正的上帝
[00:04:18.200 --> 00:04:19.600]  所以在亞甸那裡
[00:04:19.600 --> 00:04:22.000]  他就有很出名的一篇講章
[00:04:22.000 --> 00:04:24.000]  就是整個弟子行程裡面
[00:04:24.000 --> 00:04:26.000]  最詳細記載的講章
[00:04:26.000 --> 00:04:28.600]  接著今天我們來看
[00:04:28.600 --> 00:04:31.600]  就是繼續在這個阿蓋亞省的
[00:04:31.600 --> 00:04:33.200]  我們放大一點看
[00:04:33.400 --> 00:04:36.800]  就是這個哥林多
[00:04:36.800 --> 00:04:38.000]  所以今天我們看到
[00:04:38.000 --> 00:04:41.400]  他就向西邊一個城市
[00:04:41.400 --> 00:04:46.400]  就是亞甸以西哥林多一個很著名的城市
[00:04:46.400 --> 00:04:50.600]  這個城市其實就是整個阿蓋亞省的首府
[00:04:50.600 --> 00:04:52.400]  阿蓋亞省的首府
[00:04:52.400 --> 00:04:55.200]  所以不是亞甸是哥林多
[00:04:55.200 --> 00:04:58.400]  所以哥林多是當時羅馬政府以下的
[00:04:58.400 --> 00:05:02.200]  一個阿蓋亞省的首都
[00:05:02.400 --> 00:05:05.400]  所以保羅就在這裡
[00:05:05.400 --> 00:05:07.400]  有一年半這麼長的時間
[00:05:07.400 --> 00:05:08.400]  所以是最長的
[00:05:08.400 --> 00:05:10.400]  在整個行程裡面最長的時間
[00:05:10.400 --> 00:05:13.400]  因為我們知道後來我讀經的時候
[00:05:13.400 --> 00:05:18.400]  就發現當時他面對是很不容易的一種情況
[00:05:18.400 --> 00:05:22.400]  然後他就得到神的指示
[00:05:22.400 --> 00:05:24.400]  那裡有很多要信主的人
[00:05:24.400 --> 00:05:26.400]  所以他在那裡留了很長的時間
[00:05:26.400 --> 00:05:29.400]  之後他就去到堅格里海岸
[00:05:29.400 --> 00:05:31.400]  接著就搭船回去以弗所
[00:05:31.600 --> 00:05:33.400]  以弗所他停一停而已
[00:05:33.400 --> 00:05:35.400]  沒有詳細在那裡做什麼
[00:05:35.400 --> 00:05:37.400]  我們下次會提一提
[00:05:37.400 --> 00:05:41.400]  接著他就回去海撒尼亞
[00:05:41.400 --> 00:05:47.400]  然後跟耶路撒冷教會的領袖打個招呼問安
[00:05:47.400 --> 00:05:48.400]  之後他就回去安庭
[00:05:48.400 --> 00:05:51.400]  就完成了第二次的宣教歷程
[00:05:51.400 --> 00:05:54.400]  所以我們看到整個宣教歷程裡面
[00:05:54.400 --> 00:05:58.400]  哥林多可以說是最尾段這段時間
[00:05:58.400 --> 00:06:01.400]  但是他是停留最長的一段時間
[00:06:01.600 --> 00:06:04.400]  之後他就停一停以弗所
[00:06:04.400 --> 00:06:06.400]  然後回去回程
[00:06:06.400 --> 00:06:09.400]  所以今天我們看到為什麼他停了這麼久
[00:06:09.400 --> 00:06:11.400]  因為他堅持不放棄
[00:06:11.400 --> 00:06:14.400]  在那裡有相當困難的一段時間
[00:06:14.400 --> 00:06:16.400]  但是他沒有放棄
[00:06:16.400 --> 00:06:20.400]  哥林多是一個圍城建設的地方
[00:06:20.400 --> 00:06:21.400]  有很多圍城
[00:06:21.400 --> 00:06:23.400]  遲些我們也會去到這個地方
[00:06:23.400 --> 00:06:26.400]  看看那些歷史的遺跡
[00:06:26.400 --> 00:06:29.400]  我們看到原來他是一個很出名的城市
[00:06:29.400 --> 00:06:31.400]  待會我們再解釋多一些
[00:06:31.600 --> 00:06:33.400]  不過我們先讀一讀這段經文的記載
[00:06:33.400 --> 00:06:36.400]  讓大家可以明白當時發生的事情
[00:06:36.400 --> 00:06:38.400]  這個就是《系次堂傳》第十八章
[00:06:38.400 --> 00:06:40.400]  十八章的事情
[00:06:40.400 --> 00:06:42.400]  他就是上一次去完雅典之後
[00:06:42.400 --> 00:06:44.400]  跟著下去的記載
[00:06:44.400 --> 00:06:46.400]  我們可不可以用啟英的方式
[00:06:46.400 --> 00:06:48.400]  讀完這段經文
[00:06:48.400 --> 00:06:51.400]  由十八章一至二十三節
[00:06:51.400 --> 00:06:53.400]  我們一起讀完
[00:06:53.400 --> 00:06:55.400]  好 第一節請聽我讀
[00:06:55.600 --> 00:07:01.400]  這是以後保羅來了雅典來到哥林多
[00:07:01.400 --> 00:07:03.400]  第二節請你們讀
[00:07:03.400 --> 00:07:05.400]  遇見了一個猶太人
[00:07:05.400 --> 00:07:07.400]  寥寥下的猶太
[00:07:07.400 --> 00:07:09.400]  他身在古都
[00:07:09.400 --> 00:07:11.400]  因為他做了很多的秘密
[00:07:11.400 --> 00:07:14.400]  他帶領了我們來的猶太
[00:07:14.400 --> 00:07:18.400]  雖然他在世世代代來
[00:07:18.400 --> 00:07:20.400]  從意大利來
[00:07:20.400 --> 00:07:22.400]  保羅就等了他
[00:07:22.400 --> 00:07:25.400]  所以在哥林多遇見了一個猶太人
[00:07:25.600 --> 00:07:26.400]  叫什麼名字呢
[00:07:26.400 --> 00:07:28.400]  阿居拉
[00:07:28.400 --> 00:07:30.400]  阿居拉 Aquinas
[00:07:30.400 --> 00:07:32.400]  他有一個太太叫什麼名字呢
[00:07:32.400 --> 00:07:34.400]  阿基拉
[00:07:34.400 --> 00:07:35.400]  經常聽到這個名字
[00:07:35.400 --> 00:07:36.400]  阿居拉 阿基拉
[00:07:36.400 --> 00:07:37.400]  有時候是反過來的
[00:07:37.400 --> 00:07:39.400]  有時候是阿基拉 阿基拉
[00:07:39.400 --> 00:07:40.400]  誰是男的誰是女的
[00:07:40.400 --> 00:07:44.400]  阿基拉是男的
[00:07:44.400 --> 00:07:46.400]  Priscila是女的
[00:07:46.400 --> 00:07:48.400]  有沒有人叫Priscila
[00:07:48.400 --> 00:07:52.400]  Priscila是阿基拉
[00:07:52.600 --> 00:07:56.400]  但是他們兩夫妻很熱心侍奉主
[00:07:56.400 --> 00:07:58.400]  有時候阿基拉先走
[00:07:58.400 --> 00:08:01.400]  因為太太也是很有恩賜的
[00:08:01.400 --> 00:08:04.400]  但是很多時候在這裡介紹他們的時候
[00:08:04.400 --> 00:08:06.400]  當然第一次就是講這個丈夫
[00:08:06.400 --> 00:08:12.400]  他們當時有一個黑老弟
[00:08:12.400 --> 00:08:14.400]  是當時的蓋薩
[00:08:14.400 --> 00:08:16.400]  所以前面有一個蓋薩死了
[00:08:16.400 --> 00:08:19.400]  所以第二個羅馬的皇帝
[00:08:19.400 --> 00:08:21.400]  蓋薩就叫做黑老弟
[00:08:21.600 --> 00:08:25.400]  他因為當時有一些擾亂的事
[00:08:25.400 --> 00:08:26.400]  所以他就下令
[00:08:26.400 --> 00:08:28.400]  將這些猶太人趕來羅馬
[00:08:28.400 --> 00:08:31.400]  本來是屬於羅馬的地域
[00:08:31.400 --> 00:08:34.400]  不讓他們在羅馬趕走他們
[00:08:34.400 --> 00:08:37.400]  所以他們就因為這樣的緣故
[00:08:37.400 --> 00:08:41.400]  阿基拉和白基拉就去到意大利
[00:08:41.400 --> 00:08:44.400]  我們看到他們是猶太人
[00:08:44.400 --> 00:08:47.400]  結果保羅在哥倫多遇見了他們
[00:08:47.400 --> 00:08:49.400]  他們就成為了同工
[00:08:49.400 --> 00:08:51.400]  這個我們等一下會交代
[00:08:51.600 --> 00:08:52.400]  我們看一下
[00:08:52.400 --> 00:08:55.400]  白基拉阿居拉或者阿基拉白基拉
[00:08:55.400 --> 00:08:59.400]  他們本是製造帳篷為業
[00:08:59.400 --> 00:09:01.400]  保羅因為與他們同業
[00:09:01.400 --> 00:09:04.400]  大家都做帳篷為業
[00:09:04.400 --> 00:09:08.400]  就和他們同著做工
[00:09:08.400 --> 00:09:09.400]  第四節請讀
[00:09:09.400 --> 00:09:18.400]  所以有猶太人
[00:09:18.600 --> 00:09:23.400]  當然也有很多因為他們是希臘的外邦社會
[00:09:23.400 --> 00:09:25.400]  所以他們有很多希臘人
[00:09:25.400 --> 00:09:26.400]  這個就是指外邦人
[00:09:26.400 --> 00:09:28.400]  西拉和提摩泰
[00:09:28.400 --> 00:09:30.400]  就是保羅的同工
[00:09:30.400 --> 00:09:32.400]  提摩泰我們知道是保羅
[00:09:32.400 --> 00:09:35.400]  將他從路斯德那裡帶出來
[00:09:35.400 --> 00:09:38.400]  就成為他的助手
[00:09:38.400 --> 00:09:41.400]  也是很重要的一個屬靈的兒子
[00:09:41.400 --> 00:09:44.400]  西拉和提摩泰就從馬其頓
[00:09:44.400 --> 00:09:46.400]  我們知道保羅是從馬其頓下去的
[00:09:46.600 --> 00:09:49.400]  但是他留下西拉和保羅在馬其頓
[00:09:49.400 --> 00:09:50.400]  所以晚一點來
[00:09:50.400 --> 00:09:52.400]  西拉和馬其頓後來就來了
[00:09:52.400 --> 00:09:54.400]  從馬其頓那裡下來
[00:09:54.400 --> 00:09:56.400]  但是保羅不等得那麼久
[00:09:56.400 --> 00:09:58.400]  所以他們為道迫切
[00:09:58.400 --> 00:10:01.400]  向猶太人證明耶穌是基督
[00:10:01.400 --> 00:10:03.400]  這個就是保羅的傳道
[00:10:03.400 --> 00:10:05.400]  好 第六節請讀
[00:10:17.600 --> 00:10:20.400]  順不順利啊 保羅的傳道順不順利啊
[00:10:20.400 --> 00:10:21.400]  說不順利
[00:10:21.400 --> 00:10:23.400]  所以我們看到這裡有很多困難
[00:10:23.400 --> 00:10:26.400]  很多抗拒 毀謗他
[00:10:26.400 --> 00:10:30.400]  所以保羅一怒之下
[00:10:30.400 --> 00:10:32.400]  也按照神的意路
[00:10:32.400 --> 00:10:34.400]  他說「罪歸到你們自己頭上」
[00:10:34.400 --> 00:10:36.400]  「我不再在你們當中」
[00:10:36.400 --> 00:10:37.400]  「去外邦人那裡」
[00:10:37.400 --> 00:10:38.400]  所以第七節
[00:10:38.400 --> 00:10:39.400]  「於是離開那裡」
[00:10:39.400 --> 00:10:41.400]  「到了一個人的家中」
[00:10:41.400 --> 00:10:43.400]  「這人名是保羅」
[00:10:43.600 --> 00:10:46.400]  「到了一個人的家中」
[00:10:46.400 --> 00:10:48.400]  「這人名叫提多猶是道」
[00:10:48.400 --> 00:10:49.400]  「是敬拜上帝的」
[00:10:49.400 --> 00:10:51.400]  「他的家靠近會堂」
[00:10:51.400 --> 00:10:52.400]  請讀
[00:10:52.400 --> 00:11:05.400]  他們一信就受洗
[00:11:05.400 --> 00:11:06.400]  我們看到
[00:11:06.400 --> 00:11:10.400]  包括基利斯堡和他的全家
[00:11:10.400 --> 00:11:12.400]  我們又看到全家信主
[00:11:12.600 --> 00:11:14.400]  還有更寶貴的
[00:11:14.400 --> 00:11:15.400]  這裡很大鼓勵
[00:11:15.400 --> 00:11:18.400]  就是有許多哥倫多人聽見了
[00:11:18.400 --> 00:11:20.400]  他們就相信而受洗
[00:11:20.400 --> 00:11:23.400]  這個可以說是在困境當中
[00:11:23.400 --> 00:11:25.400]  成為保羅一個很重要的鼓勵
[00:11:25.400 --> 00:11:27.400]  我們等一下也會說
[00:11:27.400 --> 00:11:28.400]  好 第九節
[00:11:28.400 --> 00:11:29.400]  第九節
[00:11:29.400 --> 00:11:31.400]  「夜間主在異象中」
[00:11:31.400 --> 00:11:32.400]  「對保羅說」
[00:11:32.400 --> 00:11:34.400]  「不要怕 只管講」
[00:11:34.400 --> 00:11:35.400]  「不要閉口」
[00:11:35.400 --> 00:11:36.400]  請讀
[00:11:43.600 --> 00:11:46.400]  所以我們也看到主向他應許
[00:11:46.400 --> 00:11:48.400]  「有我與你同在」
[00:11:48.400 --> 00:11:49.400]  然後應許的話
[00:11:49.400 --> 00:11:52.400]  「必沒有人下手害你」
[00:11:52.400 --> 00:11:53.400]  這個也很重要的
[00:11:53.400 --> 00:11:56.400]  一個我們等一下要提示的
[00:11:56.400 --> 00:11:58.400]  就是神的應許沒有落空
[00:11:58.400 --> 00:11:59.400]  第十一節
[00:11:59.400 --> 00:12:03.400]  「保羅在那裡住了一年零六個月」
[00:12:03.400 --> 00:12:05.400]  「將上帝的道教訓他們」
[00:12:05.400 --> 00:12:07.400]  這個就是一年半了
[00:12:07.400 --> 00:12:08.400]  十二節
[00:12:08.400 --> 00:12:09.400]  請讀
[00:12:12.600 --> 00:12:27.400]  說這個人勸人不按著律法敬拜上帝
[00:12:27.600 --> 00:12:42.400]  這個加留是誰呢
[00:12:42.400 --> 00:12:45.400]  就是整個亞西亞省的方伯
[00:12:45.400 --> 00:12:46.400]  方伯就是總督
[00:12:46.400 --> 00:12:48.400]  所以他就是整個亞西亞的總督
[00:12:48.400 --> 00:12:53.400]  他們這些猶太人就去誣告保羅
[00:12:53.400 --> 00:12:57.400]  誣告他違反律法
[00:12:57.600 --> 00:12:58.600]  但是這個加留說
[00:12:58.600 --> 00:12:59.600]  「你們這些猶太人」
[00:12:59.600 --> 00:13:01.400]  「如果為了那些奸惡的事」
[00:13:01.400 --> 00:13:02.400]  「冤枉的事」
[00:13:02.400 --> 00:13:03.400]  「我就會留心聽」
[00:13:03.400 --> 00:13:04.400]  「不過你們這些東西」
[00:13:04.400 --> 00:13:05.400]  「我不管的」
[00:13:05.400 --> 00:13:06.400]  第十五節就看到了
[00:13:06.400 --> 00:13:08.400]  他說「但所爭論的」
[00:13:08.400 --> 00:13:10.400]  「若是關乎言語名目」
[00:13:10.400 --> 00:13:11.400]  「或者你們的律法」
[00:13:11.400 --> 00:13:12.400]  「你們自己去搞吧」
[00:13:12.400 --> 00:13:15.400]  「這些事我不願意審問」
[00:13:15.400 --> 00:13:16.400]  請讀
[00:13:16.400 --> 00:13:18.400]  「鏈出公堂」
[00:13:18.400 --> 00:13:23.400]  「眾人便抽著管會堂的所提利」
[00:13:23.400 --> 00:13:25.400]  「在堂前打他」
[00:13:25.600 --> 00:13:28.400]  「這些事加留都不管」
[00:13:28.400 --> 00:13:30.400]  第十八節
[00:13:30.400 --> 00:13:47.400]  這個剛才我們看地圖
[00:13:47.400 --> 00:13:48.400]  你記得他就往敘利亞
[00:13:48.400 --> 00:13:50.400]  敘利亞就是蓋薩尼亞
[00:13:50.400 --> 00:13:52.400]  所以他最終回到蓋薩尼亞
[00:13:52.400 --> 00:13:53.400]  經過二十六三教會
[00:13:53.400 --> 00:13:54.400]  就回去安定我的
[00:13:54.600 --> 00:13:57.400]  所以他就完成他的路程了
[00:13:57.400 --> 00:13:58.400]  不過去之前
[00:13:58.400 --> 00:13:59.400]  他在堅格里
[00:13:59.400 --> 00:14:01.400]  即是他的碼頭那裡
[00:14:01.400 --> 00:14:03.400]  他就做了一個許願
[00:14:03.400 --> 00:14:05.400]  然後還願的一個舉動
[00:14:05.400 --> 00:14:08.400]  然後十九節他就去到伊弗索
[00:14:08.400 --> 00:14:09.400]  十九節到了伊弗索
[00:14:09.400 --> 00:14:11.400]  保羅就把他們留在那裡
[00:14:11.400 --> 00:14:14.400]  這個「他們」就指白基拉和夏居拉
[00:14:14.400 --> 00:14:16.400]  就將他們留在那裡
[00:14:16.400 --> 00:14:17.400]  自己進了會堂
[00:14:17.400 --> 00:14:18.400]  和猶太人辯論
[00:14:18.400 --> 00:14:20.400]  二十節請讀
[00:14:20.600 --> 00:14:25.400]  (讀)
[00:14:25.400 --> 00:14:26.400]  所以他經過了伊弗索
[00:14:26.400 --> 00:14:28.400]  沒有停下來就走了
[00:14:28.400 --> 00:14:30.400]  二十一節就辭別「他們」算
[00:14:30.400 --> 00:14:32.400]  上帝若許我
[00:14:32.400 --> 00:14:35.400]  我還要回到你們這裡
[00:14:35.400 --> 00:14:37.400]  於是開船來了伊弗索
[00:14:37.400 --> 00:14:47.400]  (讀)
[00:14:47.400 --> 00:14:49.400]  所以我們看到他們辭別了
[00:14:49.600 --> 00:14:51.400]  說如果主要許可
[00:14:51.400 --> 00:14:52.400]  我會再回來
[00:14:52.400 --> 00:14:53.400]  結果有沒有回伊弗索
[00:14:53.400 --> 00:14:54.400]  知不知道
[00:14:54.400 --> 00:14:56.400]  有
[00:14:56.400 --> 00:14:59.400]  所以他跟著第三次宣教行程
[00:14:59.400 --> 00:15:02.400]  除了回去兼顧一些所建立的教會
[00:15:02.400 --> 00:15:04.400]  最長時間就在伊弗索
[00:15:04.400 --> 00:15:07.400]  所以伊弗索是一個非常重要的地方
[00:15:07.400 --> 00:15:08.400]  我們稍後會說
[00:15:08.400 --> 00:15:09.400]  所以去到保羅
[00:15:09.400 --> 00:15:12.400]  第三次保羅的宣教行程裡面
[00:15:12.400 --> 00:15:13.400]  他就去了伊弗索
[00:15:13.400 --> 00:15:15.400]  所以他沒有落空去應許
[00:15:15.400 --> 00:15:17.400]  也都神約許可他
[00:15:17.400 --> 00:15:18.400]  趁你回去
[00:15:18.600 --> 00:15:20.400]  所以他剛才我們看過
[00:15:20.400 --> 00:15:21.400]  他就去了蓋薩令
[00:15:21.400 --> 00:15:23.400]  這個是敘利亞地方
[00:15:23.400 --> 00:15:24.400]  然後去耶路撒冷
[00:15:24.400 --> 00:15:26.400]  接著就回去安提我
[00:15:26.400 --> 00:15:28.400]  所以二十三節
[00:15:28.400 --> 00:15:31.400]  就是他第三次宣教行程的準備
[00:15:31.400 --> 00:15:32.400]  開始了
[00:15:32.400 --> 00:15:33.400]  我們一起讀完這節
[00:15:33.400 --> 00:15:34.400]  好嗎 二十三節請讀
[00:15:34.400 --> 00:15:43.400]  (讀)
[00:15:43.400 --> 00:15:46.400]  這個就是開始他第三次的宣教行程
[00:15:46.600 --> 00:15:49.400]  所以住了一些日子 即是再隔了一段時間
[00:15:49.400 --> 00:15:52.400]  所以這個我們稍後有機會再說
[00:15:52.400 --> 00:15:54.400]  他回去加拉泰 佛裡加
[00:15:54.400 --> 00:15:58.400]  就是希臘的地方
[00:15:58.400 --> 00:15:59.400]  再一次兼顧他們
[00:15:59.400 --> 00:16:03.400]  然後接著他就去到伊弗索的地方
[00:16:03.400 --> 00:16:05.400]  我們回來看哥倫多
[00:16:05.400 --> 00:16:09.400]  哥倫多可以說是當時整個希臘地區
[00:16:09.400 --> 00:16:11.400]  最早有人聚居的地方
[00:16:11.400 --> 00:16:12.400]  所以它的歷史是很悠久的
[00:16:12.400 --> 00:16:14.400]  它最初是希臘的管治
[00:16:14.600 --> 00:16:18.400]  後來經過戰亂 羅馬得勝了希臘
[00:16:18.400 --> 00:16:22.400]  所以就成為了羅馬的屬地
[00:16:22.400 --> 00:16:24.400]  當它成為了羅馬的屬地之後
[00:16:24.400 --> 00:16:26.400]  後來幾經建立
[00:16:26.400 --> 00:16:32.400]  就成為了阿蓋亞省的一個首府
[00:16:32.400 --> 00:16:33.400]  但是它的文化
[00:16:33.400 --> 00:16:35.400]  因為是羅馬文化
[00:16:35.400 --> 00:16:38.400]  所以和附近的雅典
[00:16:38.400 --> 00:16:39.400]  大家記得
[00:16:39.400 --> 00:16:41.400]  雅典是它的東邊
[00:16:41.600 --> 00:16:45.400]  有很不同的文化
[00:16:45.400 --> 00:16:46.400]  所以保留去完雅典
[00:16:46.400 --> 00:16:47.400]  講完之後
[00:16:47.400 --> 00:16:49.400]  去到哥倫多是另外一種情況
[00:16:49.400 --> 00:16:51.400]  當時有估計
[00:16:51.400 --> 00:16:52.400]  歷史學家估計
[00:16:52.400 --> 00:16:54.400]  他們的人口
[00:16:54.400 --> 00:16:58.400]  已經大概有十萬至二十萬人
[00:16:58.400 --> 00:17:01.400]  所以哥倫多的城市是很多人的城市
[00:17:01.400 --> 00:17:02.400]  一說到哥倫多
[00:17:02.400 --> 00:17:05.400]  如果大家看過哥倫多前後書的背景
[00:17:05.400 --> 00:17:08.400]  就知道哥倫多是很多罪惡的
[00:17:08.400 --> 00:17:10.400]  很多偶像崇拜
[00:17:10.600 --> 00:17:11.400]  很多罪惡
[00:17:11.400 --> 00:17:13.400]  很多淫亂的事
[00:17:13.400 --> 00:17:15.400]  連教會都受到影響
[00:17:15.400 --> 00:17:19.400]  所以這個以邪惡著稱的一個城市
[00:17:19.400 --> 00:17:20.400]  我們就知道
[00:17:20.400 --> 00:17:22.400]  它在哥倫多的時候
[00:17:22.400 --> 00:17:24.400]  不單止受到猶太人逼迫
[00:17:24.400 --> 00:17:27.400]  面對那些人的毀謗和控訴
[00:17:27.400 --> 00:17:30.400]  更加面對這個城市那種邪惡的勢力
[00:17:30.400 --> 00:17:32.400]  和魔鬼的作為
[00:17:32.400 --> 00:17:35.400]  所以它實在是不容易
[00:17:35.400 --> 00:17:38.400]  在這一段時間裡面
[00:17:38.400 --> 00:17:40.400]  建立哥倫多的教會
[00:17:40.600 --> 00:17:43.400]  而且當時我們知道
[00:17:43.400 --> 00:17:47.400]  它離開了西拉和提摩泰
[00:17:47.400 --> 00:17:49.400]  它自己一個人下去
[00:17:49.400 --> 00:17:50.400]  孤身一人
[00:17:50.400 --> 00:17:53.400]  面對這些種種的挑戰實在不容易
[00:17:53.400 --> 00:17:56.400]  所以保羅都會有灰心的時候
[00:17:56.400 --> 00:17:58.400]  但是他有沒有放棄呢
[00:17:58.400 --> 00:17:59.400]  有沒有放棄
[00:17:59.400 --> 00:18:00.400]  沒有放棄
[00:18:00.400 --> 00:18:01.400]  所以今天我們來看看
[00:18:01.400 --> 00:18:03.400]  他為什麼堅持到底不放棄
[00:18:03.400 --> 00:18:06.400]  都成為我們今天行走神的路
[00:18:06.400 --> 00:18:07.400]  侍奉主
[00:18:07.400 --> 00:18:08.400]  有時候都會灰心
[00:18:08.400 --> 00:18:09.400]  會不會
[00:18:09.600 --> 00:18:12.400]  有時候都會覺得困難
[00:18:12.400 --> 00:18:14.400]  有時候都覺得做基督徒不容易
[00:18:14.400 --> 00:18:16.400]  或者去侍奉神
[00:18:16.400 --> 00:18:19.400]  都會覺得好像沒有什麼果效
[00:18:19.400 --> 00:18:23.400]  或者有時候都會感受到那種邪惡的勢力
[00:18:23.400 --> 00:18:25.400]  或者甚至別人的誤會
[00:18:25.400 --> 00:18:27.400]  或者甚至控訴
