
[00:00:00.000 --> 00:00:03.420]  多謝港牧師這麼客氣的介紹
[00:02:23.660 --> 00:02:25.360]  也是很對的
[00:02:25.360 --> 00:02:27.860]  就是他來到耶穌的面前
[00:02:27.860 --> 00:02:29.660]  他是走出來
[00:02:29.660 --> 00:02:30.860]  是奔跑的
[00:02:30.860 --> 00:02:32.860]  快速的來到耶穌面前
[00:02:32.860 --> 00:02:35.660]  然後他的態度是很誠懇的
[00:02:35.660 --> 00:02:37.960]  是跪在耶穌面前
[00:02:37.960 --> 00:02:40.360]  我不知道你有沒有試過
[00:02:40.360 --> 00:02:43.360]  這麼認真的去求問耶穌
[00:02:43.360 --> 00:02:45.560]  一個人生很重要的問題
[00:02:45.560 --> 00:02:47.060]  他問什麼問題呢
[00:02:47.060 --> 00:02:50.860]  他說我到底應該做些什麼
[00:02:50.860 --> 00:02:55.460]  才可以承受這個永生
[00:02:55.460 --> 00:02:58.960]  這條問題的內容
[00:02:58.960 --> 00:03:02.360]  永生不知道你想過什麼
[00:03:02.360 --> 00:03:06.160]  不知道你想過怎樣才可以得永生
[00:03:06.160 --> 00:03:08.660]  不知道你想你自己的一生
[00:03:08.660 --> 00:03:10.660]  是在做些什麼
[00:03:10.660 --> 00:03:12.860]  做完之後所得到的
[00:03:12.860 --> 00:03:14.960]  到底是不是你想要的
[00:03:14.960 --> 00:03:16.960]  人生最重要得的
[00:03:16.960 --> 00:03:18.860]  如果不是生命
[00:03:18.860 --> 00:03:20.360]  又可以是什麼呢
[00:03:20.360 --> 00:03:22.160]  如果這個永生
[00:03:22.160 --> 00:03:24.360]  到底是什麼又不是
[00:03:24.360 --> 00:03:25.960]  有不少的朋友說
[00:03:25.960 --> 00:03:28.960]  拜託你不要煩我
[00:03:28.960 --> 00:03:30.860]  不要麻煩我
[00:03:30.860 --> 00:03:32.560]  因為今生的事
[00:03:32.560 --> 00:03:34.360]  已經夠我煩惱了
[00:03:34.360 --> 00:03:38.860]  拜託你不要拉得太過虛無縹緲
[00:03:38.860 --> 00:03:41.760]  因為永生是死後
[00:03:41.760 --> 00:03:43.360]  是來世的事
[00:03:43.360 --> 00:03:47.760]  與我今生今世有什麼關係呢
[00:03:47.760 --> 00:03:51.460]  我覺得這一種對永生的誤解
[00:03:51.460 --> 00:03:53.360]  其實是很普遍的
[00:03:53.360 --> 00:03:56.260]  如果我們真正想解決問題
[00:03:56.260 --> 00:03:59.260]  從來都不是先入為主地
[00:03:59.260 --> 00:04:04.160]  排斥了人家真正有權威的人
[00:04:04.160 --> 00:04:06.360]  對某一個事物的解釋
[00:04:06.360 --> 00:04:08.460]  其實永生誰最有權威
[00:04:08.460 --> 00:04:11.560]  來解釋這個事情呢
[00:04:11.560 --> 00:04:14.660]  莫非就是生命的源頭
[00:04:14.660 --> 00:04:16.160]  生命的主
[00:04:16.160 --> 00:04:17.360]  耶穌基督說
[00:04:17.360 --> 00:04:19.560]  生命是在祂裡面
[00:04:19.560 --> 00:04:22.260]  祂生命的光是在祂那裡
[00:04:22.260 --> 00:04:25.460]  永生其實當然涉及
[00:04:25.460 --> 00:04:27.760]  人離開這個世界之後
[00:04:27.760 --> 00:04:29.460]  何去何從
[00:04:29.460 --> 00:04:32.560]  但是如果永生真的只是
[00:04:32.560 --> 00:04:35.960]  死了才發揮作用呢
[00:04:35.960 --> 00:04:37.760]  那這個實在是對
[00:04:37.760 --> 00:04:40.460]  聖經所介紹的永生
[00:04:40.460 --> 00:04:43.460]  或者對生命的豐富的含義
[00:04:43.460 --> 00:04:45.560]  一個極大的誤解
[00:04:45.560 --> 00:04:47.960]  和一個極大的虧損
[00:04:47.960 --> 00:04:51.460]  所以請你給一點耐性
[00:04:51.460 --> 00:04:55.260]  聽一下永生其實是什麼
[00:04:55.260 --> 00:04:58.660]  就是一個最完整的生命
[00:04:58.660 --> 00:05:00.260]  永生其實是什麼
[00:05:00.260 --> 00:05:02.260]  就是一個最豐富
[00:05:02.260 --> 00:05:03.260]  最快樂
[00:05:03.260 --> 00:05:04.560]  最滿足
[00:05:04.560 --> 00:05:06.460]  最有保障的生命
[00:05:06.460 --> 00:05:08.060]  永生其實是什麼
[00:05:08.060 --> 00:05:09.660]  就是一個最健康
[00:05:09.660 --> 00:05:12.160]  最純潔的一個生命
[00:05:12.160 --> 00:05:13.760]  其實這個生命
[00:05:13.760 --> 00:05:15.260]  根本就是
[00:05:15.260 --> 00:05:17.260]  創天造地的主
[00:05:17.260 --> 00:05:19.860]  祂原本給過我們的
[00:05:19.860 --> 00:05:22.060]  那一種的狀態
[00:05:22.060 --> 00:05:24.260]  不過我們今天見到
[00:05:24.260 --> 00:05:25.360]  這個生命
[00:05:25.360 --> 00:05:27.160]  並不是在我們當中
[00:05:27.160 --> 00:05:29.660]  經常的來呈現出來
[00:05:29.660 --> 00:05:31.460]  我們個個都會有所謂
[00:05:31.460 --> 00:05:32.960]  生老病死
[00:05:32.960 --> 00:05:35.760]  我們個個都會有做錯事
[00:05:35.760 --> 00:05:36.860]  會傷害人
[00:05:36.860 --> 00:05:38.060]  會傷害自己
[00:05:38.060 --> 00:05:40.760]  而且我們個個最終都是
[00:05:40.760 --> 00:05:45.260]  避不了最後的那一幕
[00:05:45.260 --> 00:05:46.860]  當這個人
[00:05:46.860 --> 00:05:48.460]  這個有學識
[00:05:48.460 --> 00:05:50.360]  有修養的人
[00:05:50.360 --> 00:05:52.160]  他來問這個問題的時候
[00:05:52.160 --> 00:05:53.460]  就反映了
[00:05:53.460 --> 00:05:54.860]  他自己其實
[00:05:54.860 --> 00:05:56.060]  是在追求一些東西
[00:05:56.060 --> 00:05:58.360]  不過他未曾得到的
[00:05:58.360 --> 00:06:00.360]  似乎他告訴我們
[00:06:00.360 --> 00:06:03.660]  生命比生活更加重要
[00:06:03.660 --> 00:06:05.360]  生命的內涵
[00:06:05.360 --> 00:06:08.860]  比較外在的物質是更加的重要
[00:06:08.860 --> 00:06:10.560]  甚至更深一層
[00:06:10.560 --> 00:06:12.660]  就是人與創造主
[00:06:12.660 --> 00:06:14.860]  人與上主之間的關係
[00:06:14.860 --> 00:06:18.760]  比較人與物質更加的重要
[00:06:18.760 --> 00:06:20.460]  他來到追求就是說
[00:06:20.460 --> 00:06:22.360]  我可以做些什麼
[00:06:22.360 --> 00:06:25.460]  然後我可以得到這個永生
[00:06:25.460 --> 00:06:27.160]  不過他這個問題裏面
[00:06:27.160 --> 00:06:30.060]  其實蘊含了一個很嚴重的錯誤
[00:06:30.060 --> 00:06:31.360]  他假定了
[00:06:31.360 --> 00:06:33.260]  他能夠用他的腦力
[00:06:33.260 --> 00:06:34.960]  去得到某一件事
[00:06:34.960 --> 00:06:35.960]  親愛的
[00:06:35.960 --> 00:06:37.660]  你和我都有生命
[00:06:37.660 --> 00:06:39.560]  我們的生命是什麼來的
[00:06:39.560 --> 00:06:40.860]  是我們自己
[00:06:40.860 --> 00:06:43.660]  盡過什麼力量來得到的
[00:06:43.660 --> 00:06:46.160]  其實生命本身
[00:06:46.160 --> 00:06:47.960]  無論是肉身的生命
[00:06:47.960 --> 00:06:49.860]  還是靈性的生命
[00:06:49.860 --> 00:06:51.860]  不知道你會不會同意
[00:06:51.860 --> 00:06:54.260]  其實都是一份禮物來的
[00:06:54.260 --> 00:06:56.860]  Life is a gift
[00:06:56.860 --> 00:06:59.660]  It's a beautiful beautiful gift
[00:06:59.660 --> 00:07:01.260]  我想到現在
[00:07:01.260 --> 00:07:03.260]  我對這個的看法
[00:07:03.260 --> 00:07:05.160]  是越來越認真
[00:07:05.160 --> 00:07:07.160]  因為我五月底
[00:07:07.160 --> 00:07:08.660]  六月初的時候
[00:07:08.660 --> 00:07:10.160]  就會升級
[00:07:10.160 --> 00:07:11.560]  做爺爺
[00:07:11.560 --> 00:07:13.160]  所以我看著
[00:07:13.160 --> 00:07:15.460]  我那個媳婦
[00:07:15.460 --> 00:07:17.760]  由開始看下去什麼都沒有
[00:07:17.760 --> 00:07:19.960]  現在越來越有東西看
[00:07:19.960 --> 00:07:22.360]  是越來越壓榨
[00:07:22.360 --> 00:07:23.160]  就覺得
[00:07:23.160 --> 00:07:25.760]  這個福中的小孩子
[00:07:25.760 --> 00:07:27.160]  會是怎樣的呢
[00:07:27.160 --> 00:07:29.560]  這個是我們陳家的
[00:07:29.560 --> 00:07:31.560]  一個奇妙的禮物
[00:07:31.560 --> 00:07:34.060]  尤其我是叫我趙嬤
[00:07:34.060 --> 00:07:35.560]  我們一直
[00:07:35.560 --> 00:07:37.660]  我五兄弟姐妹
[00:07:37.660 --> 00:07:39.860]  都沒有一個兒子
[00:07:39.860 --> 00:07:42.860]  現在說這個是一個男孫
[00:07:42.860 --> 00:07:46.360]  當然是一件大禮物來的
[00:07:46.360 --> 00:07:48.360]  我們很歡喜快樂
[00:07:48.360 --> 00:07:50.260]  其實肉身的生命
[00:07:50.260 --> 00:07:52.260]  你和我所有的生命
[00:07:52.260 --> 00:07:54.460]  根本就是一份的恩賜
[00:07:54.460 --> 00:07:55.760]  一份的禮物
[00:07:55.760 --> 00:07:57.760]  不過我們不懂得
[00:07:57.760 --> 00:08:01.660]  去到好地善用上主給過我們
[00:08:01.660 --> 00:08:03.360]  不過親愛的
[00:08:03.360 --> 00:08:05.360]  我們來聽福音就是說
[00:08:05.360 --> 00:08:07.360]  無論我的生命
[00:08:07.360 --> 00:08:08.660]  被扭曲
[00:08:08.660 --> 00:08:10.460]  被污損成為怎樣
[00:08:10.460 --> 00:08:13.060]  我的生命都會有轉化
[00:08:13.060 --> 00:08:14.560]  你覺得這樣的訊息
[00:08:14.560 --> 00:08:15.860]  是不是一個好訊息
[00:08:15.860 --> 00:08:17.060]  是不是很好
[00:08:17.060 --> 00:08:18.360]  醫生告訴你
[00:08:18.360 --> 00:08:19.660]  喂 朋友
[00:08:19.660 --> 00:08:22.060]  你是會越來越好的
[00:08:22.060 --> 00:08:23.660]  你會越來越健康的
[00:08:23.660 --> 00:08:25.560]  你聽到當然是好訊息
[00:08:25.560 --> 00:08:26.960]  如果醫生告訴你
[00:08:26.960 --> 00:08:28.960]  對不起 弱勢無理
[00:08:28.960 --> 00:08:30.660]  最後都是得過吉的
[00:08:30.660 --> 00:08:32.260]  當然是不好訊息
[00:08:32.260 --> 00:08:33.560]  因為我們福音的
[00:08:33.560 --> 00:08:36.060]  永生的訊息就是告訴我們
[00:08:36.060 --> 00:08:37.660]  原來主耶穌說
[00:08:37.660 --> 00:08:41.060]  天國是要好像小孩子的人
[00:08:41.060 --> 00:08:42.760]  才能夠進去的
[00:08:42.760 --> 00:08:44.560]  是用一個赤子之心
[00:08:44.560 --> 00:08:45.860]  來接受的
[00:08:45.860 --> 00:08:47.460]  我覺得這個訊息
[00:08:47.460 --> 00:08:48.960]  是好得無比
[00:08:48.960 --> 00:08:51.760]  有太多人是太聰明了
[00:08:51.760 --> 00:08:54.660]  聰明到他不願意謙卑自己
[00:08:54.660 --> 00:08:57.660]  來接受創天造地的主
[00:08:57.660 --> 00:09:01.260]  所願意送給我們的大禮物
[00:09:01.260 --> 00:09:03.660]  其實我們已經是欠了祂了
[00:09:03.660 --> 00:09:06.060]  我們那份禮物已經享有了
[00:09:06.060 --> 00:09:07.660]  現在最重要的一步
[00:09:07.660 --> 00:09:08.860]  就是願不願意
[00:09:08.860 --> 00:09:11.160]  行前一步來說
[00:09:11.160 --> 00:09:11.860]  主啊
[00:09:11.860 --> 00:09:14.660]  祢將祢那個最圓滿的生命
[00:09:14.660 --> 00:09:16.760]  來賜給我
[00:09:16.760 --> 00:09:18.460]  好了 他問了這個問題
[00:09:18.460 --> 00:09:19.760]  他問到這個永生
[00:09:19.760 --> 00:09:22.660]  誰知耶穌好像潑他冷水一樣
[00:09:22.660 --> 00:09:26.260]  耶穌說你做什麼稱呼我是良善的呢
[00:09:26.260 --> 00:09:27.860]  除了上主之外
[00:09:27.860 --> 00:09:29.660]  再沒有良善
[00:09:29.660 --> 00:09:32.060]  耶穌當然不是在這裡
[00:09:32.060 --> 00:09:33.260]  告訴別人
[00:09:33.260 --> 00:09:35.460]  其實我不是良善的
[00:09:35.460 --> 00:09:36.360]  No
[00:09:36.360 --> 00:09:38.160]  祂是將焦點
[00:09:38.160 --> 00:09:41.660]  扯回到這位上主
[00:09:41.660 --> 00:09:43.760]  那一時生命的源頭
[00:09:43.760 --> 00:09:46.160]  然後祂就藉著這位主
[00:09:46.160 --> 00:09:48.360]  賜給這個人的誡命
[00:09:48.360 --> 00:09:52.060]  來成為一個顯示的鏡
[00:09:52.060 --> 00:09:54.360]  來照亮那個人的生命
[00:09:54.360 --> 00:09:56.460]  你戒命理色是吧
[00:09:56.460 --> 00:09:58.460]  因為這個很有修養的人
[00:09:58.460 --> 00:10:00.060]  他覺得自己應該做什麼
[00:10:00.060 --> 00:10:01.660]  都是做一些很有修養的事
[00:10:01.660 --> 00:10:03.260]  然後來得到這個慶生
[00:10:03.260 --> 00:10:04.660]  耶穌就反問他
[00:10:04.660 --> 00:10:06.660]  戒命理色是吧
[00:10:06.660 --> 00:10:07.860]  不可殺人
[00:10:07.860 --> 00:10:08.460]  OK
[00:10:08.460 --> 00:10:09.260]  剔一剔
[00:10:09.260 --> 00:10:10.360]  不可姦淫
[00:10:10.360 --> 00:10:11.160]  剔一剔
[00:10:11.160 --> 00:10:12.460]  不可偷東西
[00:10:12.460 --> 00:10:13.260]  剔一剔
[00:10:13.260 --> 00:10:14.560]  不可作假見證
[00:10:14.560 --> 00:10:15.360]  又剔一剔
[00:10:15.360 --> 00:10:16.360]  不可歸附人
[00:10:16.360 --> 00:10:17.460]  又剔一剔
[00:10:17.460 --> 00:10:18.760]  要孝敬父母
[00:10:18.760 --> 00:10:19.960]  又剔一剔
[00:10:19.960 --> 00:10:21.060]  OK
[00:10:21.060 --> 00:10:24.560]  我全部都合格了
[00:10:24.560 --> 00:10:25.760]  是嗎
[00:10:25.760 --> 00:10:27.660]  如果我們每一個人都照著
[00:10:27.660 --> 00:10:28.960]  這些的戒命
[00:10:28.960 --> 00:10:31.160]  來照一照自己
[00:10:31.160 --> 00:10:32.560]  我覺得
[00:10:32.560 --> 00:10:35.660]  如果你拿這些戒命來剁我
[00:10:35.660 --> 00:10:37.460]  我起碼有幾行不合格
[00:10:37.460 --> 00:10:38.860]  或者全部都不合格
[00:10:38.860 --> 00:10:41.260]  除了沒有拿刀捅低人之外
[00:10:41.260 --> 00:10:42.960]  全部都死了
[00:10:42.960 --> 00:10:43.660]  如果你說
[00:10:43.660 --> 00:10:44.960]  其實我比你好很多
[00:10:44.960 --> 00:10:46.060]  陳先生
[00:10:46.060 --> 00:10:49.560]  但是主耶穌不只說這些
[00:10:49.560 --> 00:10:50.960]  主耶穌還說
[00:10:50.960 --> 00:10:53.660]  你雖然沒有行淫亂
[00:10:53.660 --> 00:10:57.160]  不過如果你心裏已經邪了
[00:10:57.160 --> 00:10:58.860]  如果你雖然沒有殺死人
[00:10:58.860 --> 00:11:02.160]  不過如果你心裏已經咒咒死那個人
[00:11:02.160 --> 00:11:03.360]  憎死那個人
[00:11:03.360 --> 00:11:05.560]  其實你和拿刀殺人
[00:11:05.560 --> 00:11:07.160]  都沒有分別的
[00:11:07.160 --> 00:11:09.160]  還有些法利賽的人
[00:11:09.160 --> 00:11:11.160]  很擅長玩律法的
[00:11:11.160 --> 00:11:12.560]  我們都知道一些
[00:11:12.560 --> 00:11:13.660]  很擅長玩律法的
[00:11:13.660 --> 00:11:16.060]  即是很聰明的人才可以
[00:11:16.060 --> 00:11:17.460]  要有幾個程度
[00:11:17.460 --> 00:11:19.760]  才可以做到那些很奸的事
[00:11:19.760 --> 00:11:21.360]  這個世界
[00:11:21.360 --> 00:11:23.060]  拿法利來玩
[00:11:23.060 --> 00:11:24.160]  很厲害的
[00:11:24.160 --> 00:11:25.860]  當日的法利賽人就說
[00:11:25.860 --> 00:11:27.760]  我們很孝敬父母的
[00:11:27.760 --> 00:11:30.660]  不過有這一份的糧
[00:11:30.660 --> 00:11:33.060]  我們已經決定了
[00:11:33.060 --> 00:11:34.560]  給這個聖殿
[00:11:34.560 --> 00:11:35.160]  所以就說
[00:11:35.160 --> 00:11:36.060]  爸爸媽媽對不起
[00:11:36.060 --> 00:11:36.960]  養不了你
[00:11:36.960 --> 00:11:38.060]  因為那份錢
[00:11:38.060 --> 00:11:40.660]  拿去聖殿那裏來奉獻
[00:11:40.660 --> 00:11:42.960]  其實他又不是真的奉獻了
[00:11:42.960 --> 00:11:45.460]  他不過就將那筆錢
[00:11:45.460 --> 00:11:47.060]  liquidate了
[00:11:47.060 --> 00:11:49.260]  不去孝敬爸爸媽媽
[00:11:49.260 --> 00:11:51.160]  耶穌講這些話
[00:11:51.160 --> 00:11:53.160]  應了他們的情況
[00:11:53.160 --> 00:11:55.060]  不過這個年輕人
[00:11:55.060 --> 00:11:59.960]  他竟然很興奮地回答耶穌
[00:11:59.960 --> 00:12:04.960]  Sir,我從小到大都做齊了
[00:12:04.960 --> 00:12:06.560]  是這樣嗎
[00:12:06.560 --> 00:12:07.860]  真的可以這樣嗎
[00:12:07.860 --> 00:12:09.060]  如果他真的這樣想
[00:12:09.060 --> 00:12:10.960]  一是他太堅振
[00:12:10.960 --> 00:12:14.860]  一是他自己好到自己瞎了
[00:12:14.860 --> 00:12:16.660]  我覺得今天很大是
[00:12:16.660 --> 00:12:18.560]  好到自己瞎了
[00:12:18.560 --> 00:12:20.460]  除非聖靈開他的眼
[00:12:20.460 --> 00:12:22.760]  否則他真的看不到
[00:12:22.760 --> 00:12:26.560]  我聽見一個很感動的見證
[00:12:26.560 --> 00:12:28.160]  田家炳先生的名字
[00:12:28.160 --> 00:12:30.960]  我相信不少人都聽過了
[00:12:30.960 --> 00:12:32.860]  95歲那年
[00:12:32.860 --> 00:12:34.760]  他接受洗禮
[00:12:34.760 --> 00:12:37.060]  歸入耶穌基督的名堂
[00:12:37.060 --> 00:12:39.760]  人們知道他是大自善家
[00:12:39.760 --> 00:12:41.260]  自家甚嚴
[00:12:41.260 --> 00:12:42.760]  非常有規律
[00:12:42.760 --> 00:12:44.660]  諸此自家格言
[00:12:44.660 --> 00:12:46.760]  一字不漏可以唸完
[00:12:46.760 --> 00:12:48.860]  而且做到
[00:12:48.860 --> 00:12:51.660]  這個人他需要永生
[00:12:51.660 --> 00:12:53.960]  他不就好像這位朋友
[00:12:53.960 --> 00:12:55.160]  可以說
[00:12:55.160 --> 00:13:00.060]  Sir,我從小到大都做齊了
[00:13:00.060 --> 00:13:01.360]  但是其實
[00:13:01.360 --> 00:13:04.160]  這位朋友之所以會來到耶穌面前
[00:13:04.160 --> 00:13:06.360]  來問耶穌怎樣可以得到永生
[00:13:06.360 --> 00:13:09.060]  因為其實他心抱真正的平安
[00:13:09.060 --> 00:13:12.160]  任何人面對著創天造地的主
[00:13:12.160 --> 00:13:13.760]  任何人面對著
[00:13:13.760 --> 00:13:18.360]  看穿了我們過去的歷史的
[00:13:18.360 --> 00:13:20.560]  看穿了我們內心的
[00:13:20.560 --> 00:13:22.360]  這位真誠上帝
[00:13:22.360 --> 00:13:24.360]  沒有一個人能夠拍手說
[00:13:24.360 --> 00:13:26.660]  I am OK
[00:13:26.660 --> 00:13:28.360]  所以能夠說
[00:13:28.360 --> 00:13:30.260]  Well, well, well
[00:13:30.260 --> 00:13:33.360]  我真是做齊了
[00:13:33.360 --> 00:13:36.060]  但是耶穌一生一世看著他
[00:13:36.060 --> 00:13:37.760]  當耶穌看著他的時候
[00:13:37.760 --> 00:13:38.960]  我想
[00:13:38.960 --> 00:13:40.260]  就是
[00:13:40.260 --> 00:13:42.460]  耶穌是看穿他
[00:13:42.460 --> 00:13:43.960]  你有沒有試過你做錯事
[00:13:43.960 --> 00:13:46.960]  然後你的長輩看著你
[00:13:46.960 --> 00:13:48.660]  那你的心會怎樣
[00:13:48.660 --> 00:13:50.460]  啪啪聲
[00:13:50.460 --> 00:13:52.760]  他越看你就越覺得不妥
[00:13:52.760 --> 00:13:53.560]  但是聖經說
[00:13:53.560 --> 00:13:54.760]  耶穌看著他
[00:13:54.760 --> 00:13:56.760]  就愛他
[00:13:56.760 --> 00:13:58.460]  我覺得這句話
[00:13:58.460 --> 00:14:00.060]  對於我們
[00:14:00.060 --> 00:14:02.260]  被人看穿的時候很不自在
[00:14:02.260 --> 00:14:04.060]  然後看穿我們的人說
[00:14:04.060 --> 00:14:05.460]  我仍然愛你
[00:14:05.460 --> 00:14:07.860]  我覺得這個是很感動的
[00:14:07.860 --> 00:14:08.960]  然後有些人解釋說
[00:14:08.960 --> 00:14:11.560]  當耶穌看著他就愛他
[00:14:11.560 --> 00:14:14.860]  意思不是只是內心的一種感情
[00:14:14.860 --> 00:14:16.160]  意思就是耶穌
[00:14:16.160 --> 00:14:17.760]  直接走過去
[00:14:17.760 --> 00:14:18.760]  搭著他
[00:14:18.760 --> 00:14:19.960]  抱著他
[00:14:19.960 --> 00:14:21.960]  然後跟他說
[00:14:21.960 --> 00:14:24.860]  你還欠一件事
[00:14:24.860 --> 00:14:27.360]  你還欠一件事
[00:14:27.360 --> 00:14:29.560]  我不知道耶穌會跟你說
[00:14:29.560 --> 00:14:32.260]  你還欠一件什麼
[00:14:32.260 --> 00:14:33.760]  一件什麼呢
[00:14:33.760 --> 00:14:35.160]  這一位的青年人
[00:14:35.160 --> 00:14:36.860]  這一位這麼有修養的人
[00:14:36.860 --> 00:14:38.960]  是完美的
[00:14:38.960 --> 00:14:40.160]  不過我說他是
[00:14:40.160 --> 00:14:42.560]  完美的不完美
[00:14:42.560 --> 00:14:46.260]  因為他是欠一件最重要的東西
[00:14:46.260 --> 00:14:47.360]  你會不會
[00:14:47.360 --> 00:14:50.760]  都好像這個朋友那樣
[00:14:50.760 --> 00:14:53.160]  因為耶穌接著叫他做的那件事
[00:14:53.160 --> 00:14:54.660]  就很要命
[00:14:54.660 --> 00:14:56.160]  他說我一件事都做齊了
[00:14:56.160 --> 00:14:57.760]  其實律法是教我們
[00:14:57.760 --> 00:14:59.160]  是愛神
[00:14:59.160 --> 00:15:00.460]  全面的愛神
[00:15:00.460 --> 00:15:01.560]  而且是愛人
[00:15:01.560 --> 00:15:02.960]  全面的愛
[00:15:02.960 --> 00:15:05.960]  這個才是手足的誡明
[00:15:05.960 --> 00:15:07.360]  有這樣的手足的誡明
[00:15:07.360 --> 00:15:09.460]  當然是有個永生
[00:15:09.460 --> 00:15:10.860]  耶穌教他說
[00:15:10.860 --> 00:15:13.660]  你去將你所有的東西
[00:15:13.660 --> 00:15:15.860]  賣掉
[00:15:15.860 --> 00:15:17.960]  分給窮人
[00:15:17.960 --> 00:15:19.360]  那又怎樣呢
[00:15:19.360 --> 00:15:21.260]  就宣佈破產嗎
[00:15:21.260 --> 00:15:22.160]  不是
[00:15:22.160 --> 00:15:23.960]  就有財
[00:15:23.960 --> 00:15:25.760]  即在天上
[00:15:25.760 --> 00:15:27.960]  其實永生是什麼
[00:15:27.960 --> 00:15:29.760]  我覺得永生最精彩的
[00:15:29.760 --> 00:15:32.460]  就是整個世界觀的改變
[00:15:32.460 --> 00:15:34.060]  永生最精彩的
[00:15:34.060 --> 00:15:36.860]  就是整個主權的教
[00:15:36.860 --> 00:15:38.660]  我不再是我的主人
[00:15:38.660 --> 00:15:40.160]  永生最精彩的
[00:15:40.160 --> 00:15:41.860]  就是恢復回
[00:15:41.860 --> 00:15:43.560]  上帝是上帝
[00:15:43.560 --> 00:15:46.660]  創造主是養活我的天賦
[00:15:46.660 --> 00:15:50.460]  我只不過是他所愛的孩子
[00:15:50.460 --> 00:15:51.860]  在這個世界上
[00:15:51.860 --> 00:15:55.860]  做他一個忠心的好管家
[00:15:55.860 --> 00:15:58.560]  有些人是一直都在做這些的
[00:15:58.560 --> 00:16:01.360]  有些人是從來都不敢做這些的
[00:16:01.360 --> 00:16:04.360]  這個朋友是不敢做
[00:16:04.360 --> 00:16:06.860]  他知道這個誡明是對的
[00:16:06.860 --> 00:16:10.360]  但是他其實一直是靠著自己
[00:16:10.360 --> 00:16:13.660]  一直他是抱著他的財富
[00:16:13.660 --> 00:16:16.760]  一直是不敢豁出去
[00:16:16.760 --> 00:16:20.460]  來真正的向上主感恩
[00:16:20.460 --> 00:16:22.660]  並且來投靠他
[00:16:22.660 --> 00:16:25.360]  人生在世最遺憾的
[00:16:25.360 --> 00:16:28.960]  就是不知道誰是真正的恩主
