
[00:00:00.000 --> 00:00:02.940]  OK,我們祈禱
[00:04:13.000 --> 00:04:15.500]  當我們衛生給神的時候
[00:04:15.500 --> 00:04:19.500]  我們要先求他的國和他的義
[00:04:19.500 --> 00:04:21.000]  先的意思是什麼呢
[00:04:21.000 --> 00:04:24.000]  意思是優先
[00:04:24.000 --> 00:04:26.500]  在所有的事情上
[00:04:26.500 --> 00:04:27.500]  我們要衛生
[00:04:27.500 --> 00:04:29.500]  在所有的事情上
[00:04:29.500 --> 00:04:31.000]  最優先的是什麼呢
[00:04:31.000 --> 00:04:35.000]  就是先求他的國和他的義
[00:04:35.000 --> 00:04:39.000]  用這個優先次序來引領我們的生活
[00:04:39.000 --> 00:04:41.000]  但在現實生活當中
[00:04:41.000 --> 00:04:43.000]  當我們講到優先次序的時候
[00:04:43.000 --> 00:04:44.000]  我們很多時候
[00:04:44.000 --> 00:04:49.000]  反而被其他次要的事情來操控了我們
[00:04:49.000 --> 00:04:51.000]  等於什麼呢
[00:04:51.000 --> 00:04:53.000]  我們經常都會經歷的
[00:04:53.000 --> 00:04:55.000]  一件事就是什麼呢
[00:04:55.000 --> 00:04:56.000]  你立志
[00:04:56.000 --> 00:04:58.000]  你說從此之後
[00:04:58.000 --> 00:05:01.000]  我真的要好好地去親近神了
[00:05:01.000 --> 00:05:03.000]  我每天第一件事
[00:05:03.000 --> 00:05:04.000]  我一起床
[00:05:04.000 --> 00:05:05.000]  祈禱
[00:05:05.000 --> 00:05:06.000]  然後讀經
[00:05:06.000 --> 00:05:08.000]  先做其他的事
[00:05:08.000 --> 00:05:10.000]  有沒有立志過啊
[00:05:10.000 --> 00:05:11.000]  沒有啊
[00:05:11.000 --> 00:05:13.000]  有沒有啊
[00:05:13.000 --> 00:05:16.000]  沒有立過這樣的志啊
[00:05:16.000 --> 00:05:19.000]  有些人經常會立志的
[00:05:19.000 --> 00:05:21.000]  立這些志的
[00:05:21.000 --> 00:05:22.000]  常立
[00:05:22.000 --> 00:05:24.000]  常忘
[00:05:24.000 --> 00:05:26.000]  經常都會忘記的
[00:05:26.000 --> 00:05:29.000]  我不知道你們有沒有立過這樣的志
[00:05:29.000 --> 00:05:31.000]  有些信徒就說
[00:05:31.000 --> 00:05:32.000]  我要立志
[00:05:32.000 --> 00:05:35.000]  一日之始在於神
[00:05:35.000 --> 00:05:38.000]  因此我要祈禱
[00:05:38.000 --> 00:05:39.000]  讀經開始的
[00:05:39.000 --> 00:05:40.000]  然後那一天
[00:05:40.000 --> 00:05:41.000]  第一天
[00:05:41.000 --> 00:05:43.000]  要立志的第一天
[00:05:43.000 --> 00:05:44.000]  起床了
[00:05:44.000 --> 00:05:45.000]  哎呀
[00:05:45.000 --> 00:05:46.000]  我要開始讀經了
[00:05:46.000 --> 00:05:48.000]  我要開始祈禱了
[00:05:48.000 --> 00:05:51.000]  不如先去洗手間吧
[00:05:51.000 --> 00:05:52.000]  有點急
[00:05:52.000 --> 00:05:53.000]  先去洗手間
[00:05:53.000 --> 00:05:55.000]  去了洗手間之後
[00:05:55.000 --> 00:05:56.000]  哎呀
[00:05:56.000 --> 00:05:57.000]  肚子餓了
[00:05:57.000 --> 00:05:58.000]  先吃了早餐
[00:05:58.000 --> 00:05:59.000]  吃了早餐之後
[00:05:59.000 --> 00:06:02.000]  我就要開始親近神了
[00:06:02.000 --> 00:06:04.000]  吃了早餐之後
[00:06:04.000 --> 00:06:05.000]  哎呀
[00:06:05.000 --> 00:06:06.000]  夠時間上班了
[00:06:06.000 --> 00:06:07.000]  上班了
[00:06:07.000 --> 00:06:08.000]  上班了
[00:06:08.000 --> 00:06:09.000]  上到公司
[00:06:09.000 --> 00:06:10.000]  有時間
[00:06:10.000 --> 00:06:11.000]  我就會讀經
[00:06:11.000 --> 00:06:12.000]  會祈禱了
[00:06:12.000 --> 00:06:13.000]  上到公司之後
[00:06:13.000 --> 00:06:14.000]  哎呀
[00:06:14.000 --> 00:06:16.000]  昨天這份工作還沒做
[00:06:16.000 --> 00:06:18.000]  我要先做了
[00:06:18.000 --> 00:06:19.000]  就先做了
[00:06:19.000 --> 00:06:20.000]  然後呢
[00:06:20.000 --> 00:06:22.000]  就一天做一天做
[00:06:22.000 --> 00:06:24.000]  樣樣東西都做了
[00:06:24.000 --> 00:06:27.000]  偏偏就沒有親近神
[00:06:27.000 --> 00:06:28.000]  到晚上的時候
[00:06:28.000 --> 00:06:29.000]  很累了
[00:06:29.000 --> 00:06:30.000]  明天早上再做吧
[00:06:30.000 --> 00:06:33.000]  明天早上也是這樣開始的
[00:06:33.000 --> 00:06:35.000]  先去洗手間
[00:06:35.000 --> 00:06:36.000]  先吃了早餐
[00:06:36.000 --> 00:06:37.000]  先上班
[00:06:37.000 --> 00:06:38.000]  趕時間
[00:06:38.000 --> 00:06:39.000]  做了這件事
[00:06:39.000 --> 00:06:40.000]  那件事
[00:06:40.000 --> 00:06:41.000]  下班很累
[00:06:41.000 --> 00:06:42.000]  先吃完飯
[00:06:42.000 --> 00:06:43.000]  吃完飯之後
[00:06:43.000 --> 00:06:44.000]  睏了
[00:06:44.000 --> 00:06:45.000]  先睡覺
[00:06:45.000 --> 00:06:47.000]  然後一天又是這樣過
[00:06:47.000 --> 00:06:48.000]  我們很多時候
[00:06:48.000 --> 00:06:50.000]  我們將神的東西
[00:06:50.000 --> 00:06:52.000]  我們想放在最前的
[00:06:52.000 --> 00:06:53.000]  但結果呢
[00:06:53.000 --> 00:06:54.000]  就放到最後
[00:06:54.000 --> 00:06:55.000]  結果
[00:06:55.000 --> 00:06:57.000]  連最後都沒有了
[00:06:57.000 --> 00:06:58.000]  那個位置
[00:06:58.000 --> 00:06:59.000]  這個就是
[00:06:59.000 --> 00:07:01.000]  想優先次序
[00:07:01.000 --> 00:07:03.000]  其實在我們的衛生當中
[00:07:03.000 --> 00:07:04.000]  我們說
[00:07:04.000 --> 00:07:05.000]  我們想放
[00:07:05.000 --> 00:07:08.000]  尋求祂的國和祂的義
[00:07:08.000 --> 00:07:11.000]  在優先次序的第一位的時候
[00:07:11.000 --> 00:07:13.000]  原來有很多的難阻
[00:07:13.000 --> 00:07:14.000]  是不容易的
[00:07:14.000 --> 00:07:15.000]  好
[00:07:15.000 --> 00:07:16.000]  我們看看
[00:07:16.000 --> 00:07:19.000]  第一個難阻是什麼呢
[00:07:19.000 --> 00:07:20.000]  第一個難阻
[00:07:20.000 --> 00:07:22.000]  原來耶穌基督提醒我們
[00:07:22.000 --> 00:07:24.000]  是地上的財寶
[00:07:24.000 --> 00:07:26.000]  是我們的財產
[00:07:26.000 --> 00:07:29.000]  是我們對錢的那種價值觀
[00:07:29.000 --> 00:07:32.000]  是難阻了我們去衛生基督的
[00:07:32.000 --> 00:07:34.000]  我們經常說
[00:07:34.000 --> 00:07:36.000]  金錢不是萬能的
[00:07:36.000 --> 00:07:38.000]  但是沒有金錢是什麼呢
[00:07:38.000 --> 00:07:40.000]  萬民不能
[00:07:40.000 --> 00:07:41.000]  好
[00:07:41.000 --> 00:07:42.000]  我們很明白的
[00:07:42.000 --> 00:07:44.000]  沒有錢就萬民不能
[00:07:44.000 --> 00:07:45.000]  但是金錢不是萬能的
[00:07:45.000 --> 00:07:46.000]  我記得了
[00:07:46.000 --> 00:07:47.000]  金錢不是萬能的
[00:07:47.000 --> 00:07:48.000]  好
[00:07:48.000 --> 00:07:50.000]  但是中國人也有一句話
[00:07:50.000 --> 00:07:52.000]  是怎樣說的呢
[00:07:52.000 --> 00:07:53.000]  就是
[00:07:53.000 --> 00:07:58.000]  錢能使鬼推磨
[00:07:58.000 --> 00:07:59.000]  然後我們就說
[00:07:59.000 --> 00:08:02.000]  連錢也可以使鬼推磨
[00:08:02.000 --> 00:08:06.000]  因此錢是很有能力的
[00:08:06.000 --> 00:08:10.000]  因此我們慢慢將這些觀念
[00:08:10.000 --> 00:08:14.000]  越來越影響我們
[00:08:14.000 --> 00:08:15.000]  我們就說
[00:08:15.000 --> 00:08:18.000]  原來是錢是萬能的
[00:08:18.000 --> 00:08:20.000]  沒有錢就萬民不能
[00:08:20.000 --> 00:08:22.000]  因此金錢就會敗在
[00:08:22.000 --> 00:08:25.000]  我們生命當中的第一位
[00:08:25.000 --> 00:08:28.000]  金錢是不是萬能的呢
[00:08:28.000 --> 00:08:29.000]  我們也知道的
[00:08:29.000 --> 00:08:30.000]  肯定不是
[00:08:30.000 --> 00:08:33.000]  過去我們也經常說的是什麼呢
[00:08:33.000 --> 00:08:36.000]  錢能夠買豪宅
[00:08:36.000 --> 00:08:38.000]  但是買不到什麼呢
[00:08:38.000 --> 00:08:39.000]  家庭
[00:08:39.000 --> 00:08:40.000]  是不是
[00:08:40.000 --> 00:08:44.000]  錢能夠買到一班人來我家
[00:08:44.000 --> 00:08:47.000]  跟我一起去聚餐也好
[00:08:47.000 --> 00:08:48.000]  去歡樂也好
[00:08:48.000 --> 00:08:50.000]  但是我錢買不到的是什麼呢
[00:08:50.000 --> 00:08:52.000]  親人
[00:08:52.000 --> 00:08:55.000]  我的身邊最親的親人
[00:08:55.000 --> 00:08:59.000]  錢可以買到很大張的床
[00:08:59.000 --> 00:09:01.000]  很舒服的床
[00:09:01.000 --> 00:09:02.000]  但是買不到什麼呢
[00:09:02.000 --> 00:09:03.000]  睡眠
[00:09:03.000 --> 00:09:06.000]  買不到甜夢
[00:09:06.000 --> 00:09:08.000]  我想做一個好夢
[00:09:08.000 --> 00:09:10.000]  原來錢是買不到的
[00:09:10.000 --> 00:09:12.000]  錢是會影響我們的
[00:09:12.000 --> 00:09:14.000]  錢不是萬能的
[00:09:14.000 --> 00:09:17.000]  但是錢萬萬能夠的
[00:09:17.000 --> 00:09:19.000]  就是影響我們的身體
[00:09:19.000 --> 00:09:22.000]  人最容易受錢的控制
[00:09:22.000 --> 00:09:24.000]  很多時候做了一些事
[00:09:24.000 --> 00:09:26.000]  是不應該做的
[00:09:26.000 --> 00:09:29.000]  我們會忘記所有身邊
[00:09:29.000 --> 00:09:31.000]  是很重要的東西
[00:09:31.000 --> 00:09:32.000]  很重要的東西
[00:09:32.000 --> 00:09:36.000]  為了金錢
[00:09:36.000 --> 00:09:38.000]  有一個人呢
[00:09:38.000 --> 00:09:40.000]  他每年跟他的老婆
[00:09:40.000 --> 00:09:43.000]  都去一個博覽會
[00:09:43.000 --> 00:09:45.000]  這個博覽會其實也是
[00:09:45.000 --> 00:09:48.000]  展覽一些軍事的東西
[00:09:48.000 --> 00:09:50.000]  歷史的東西
[00:09:50.000 --> 00:09:53.000]  他經常看到的一件事
[00:09:53.000 --> 00:09:55.000]  所謂的博覽會
[00:09:55.000 --> 00:09:56.000]  所謂的展覽會
[00:09:56.000 --> 00:09:59.000]  很多時候有些東西是重重複複的
[00:09:59.000 --> 00:10:00.000]  這件事呢
[00:10:00.000 --> 00:10:02.000]  都是他重重複複
[00:10:02.000 --> 00:10:04.000]  每年去看的時候都會看到的
[00:10:04.000 --> 00:10:09.000]  那個就是一個古董商業的飛機
[00:10:09.000 --> 00:10:11.000]  知不知道古董商業的飛機是怎樣的
[00:10:11.000 --> 00:10:14.000]  出一些圖片給大家看看
[00:10:14.000 --> 00:10:15.000]  就是這樣的
[00:10:15.000 --> 00:10:17.000]  是不是很有趣呢
[00:10:17.000 --> 00:10:18.000]  飛機我們有坐過
[00:10:18.000 --> 00:10:19.000]  但是這種飛機呢
[00:10:19.000 --> 00:10:21.000]  我們從來都沒有坐過
[00:10:21.000 --> 00:10:22.000]  因此這個人呢
[00:10:22.000 --> 00:10:24.000]  他就很有興趣
[00:10:24.000 --> 00:10:26.000]  很想去試一下坐這個飛機
[00:10:26.000 --> 00:10:28.000]  有沒有得坐呀
[00:10:28.000 --> 00:10:29.000]  原來是有的
[00:10:29.000 --> 00:10:31.000]  有得試坐的
[00:10:31.000 --> 00:10:32.000]  不過呢
[00:10:32.000 --> 00:10:34.000]  當他跟他老婆說
[00:10:34.000 --> 00:10:36.000]  很想試一下坐這個飛機的時候
[00:10:36.000 --> 00:10:38.000]  他老婆都跟他說什麼
[00:10:38.000 --> 00:10:40.000]  坐這個飛機很貴的
[00:10:40.000 --> 00:10:42.000]  他說你試坐這個飛機很貴的
[00:10:42.000 --> 00:10:44.000]  要十塊錢
[00:10:44.000 --> 00:10:46.000]  他說十塊錢很貴
[00:10:46.000 --> 00:10:47.000]  為什麼呢
[00:10:47.000 --> 00:10:50.000]  他說因為十塊錢始終是一筆錢
[00:10:50.000 --> 00:10:52.000]  他老婆就不贊成他去試坐
[00:10:52.000 --> 00:10:54.000]  所以就一年去
[00:10:54.000 --> 00:10:55.000]  第二年去
[00:10:55.000 --> 00:10:56.000]  第三年去
[00:10:56.000 --> 00:10:59.000]  他都沒有試過去坐這個飛機
[00:10:59.000 --> 00:11:00.000]  因為每次他提出
[00:11:00.000 --> 00:11:01.000]  他老婆都說
[00:11:01.000 --> 00:11:03.000]  十塊錢始終都是十塊錢
[00:11:03.000 --> 00:11:04.000]  都是一筆錢
[00:11:04.000 --> 00:11:05.000]  不好呀
[00:11:05.000 --> 00:11:07.000]  有一年呢
[00:11:07.000 --> 00:11:08.000]  終於他又去的時候
[00:11:08.000 --> 00:11:10.000]  這次他跟他老婆說
[00:11:10.000 --> 00:11:13.000]  他說我真的很想坐這個飛機
[00:11:13.000 --> 00:11:15.000]  很想去試坐這個飛機
[00:11:15.000 --> 00:11:17.000]  今年我已經八十一歲了
[00:11:17.000 --> 00:11:19.000]  如果我再不坐呢
[00:11:19.000 --> 00:11:20.000]  這次不坐呢
[00:11:20.000 --> 00:11:23.000]  以後可能都沒有機會坐了
[00:11:23.000 --> 00:11:25.000]  他老婆始終都是那句話
[00:11:25.000 --> 00:11:28.000]  十塊錢始終是十塊錢
[00:11:28.000 --> 00:11:29.000]  始終都是一筆錢
[00:11:29.000 --> 00:11:31.000]  我們不要坐了
[00:11:31.000 --> 00:11:33.000]  當他們在那裡對話的時候
[00:11:33.000 --> 00:11:36.000]  有一個飛行員就在身邊走過
[00:11:36.000 --> 00:11:39.000]  這個飛行員正是駕駛這個飛機的
[00:11:39.000 --> 00:11:41.000]  聽到他們的對話就很有趣了
[00:11:41.000 --> 00:11:42.000]  就跟他們說
[00:11:42.000 --> 00:11:47.000]  兩位,我可以讓你們試坐這個飛機
[00:11:47.000 --> 00:11:49.000]  是免費的
[00:11:49.000 --> 00:11:51.000]  但是有一個條件
[00:11:51.000 --> 00:11:53.000]  如果你們在飛機上
[00:11:53.000 --> 00:11:55.000]  說一句話都好
[00:11:55.000 --> 00:11:56.000]  什麼話都好
[00:11:56.000 --> 00:11:58.000]  如果你說了那句話
[00:11:58.000 --> 00:12:01.000]  我就要收你們十塊錢
[00:12:01.000 --> 00:12:03.000]  一聲都不可以出
[00:12:03.000 --> 00:12:05.000]  那兩個老人家就很開心
[00:12:05.000 --> 00:12:06.000]  好呀好呀好呀
[00:12:06.000 --> 00:12:07.000]  我們一定做到的
[00:12:07.000 --> 00:12:09.000]  我們坐吧
[00:12:09.000 --> 00:12:11.000]  上了這個飛機
[00:12:11.000 --> 00:12:14.000]  這個飛行員有心照顧他們
[00:12:14.000 --> 00:12:16.000]  坐上飛機之後
[00:12:16.000 --> 00:12:18.000]  又翻山又轉
[00:12:18.000 --> 00:12:20.000]  又高又低
[00:12:20.000 --> 00:12:23.000]  為了想引他們說話
[00:12:23.000 --> 00:12:25.000]  在那裡叫什麼都好
[00:12:25.000 --> 00:12:27.000]  就要收他們十塊錢
[00:12:27.000 --> 00:12:28.000]  好呀好呀好呀
[00:12:28.000 --> 00:12:29.000]  飛呀飛呀
[00:12:29.000 --> 00:12:31.000]  很久之後他們都不出聲
[00:12:31.000 --> 00:12:33.000]  好呀好呀
[00:12:33.000 --> 00:12:37.000]  降落了
[00:12:37.000 --> 00:12:39.000]  這個飛行員就跟後面說
[00:12:39.000 --> 00:12:41.000]  你們真厲害
[00:12:41.000 --> 00:12:43.000]  我做了多少事你們都不出聲
[00:12:43.000 --> 00:12:45.000]  這個老人家就說
[00:12:45.000 --> 00:12:48.000]  其實剛才有一刻
[00:12:48.000 --> 00:12:50.000]  我是很想出聲的
[00:12:50.000 --> 00:12:52.000]  就是我老婆掉下去的時候
[00:12:52.000 --> 00:12:53.000]  但是呢
[00:12:53.000 --> 00:12:55.000]  因為十塊錢始終是十塊錢
[00:12:55.000 --> 00:12:58.000]  都是一筆錢
[00:12:58.000 --> 00:13:00.000]  很多時候就是這樣
[00:13:00.000 --> 00:13:02.000]  為了錢的緣故
[00:13:02.000 --> 00:13:04.000]  什麼都可以撇開
[00:13:04.000 --> 00:13:06.000]  這個故事好像有點誇張
[00:13:06.000 --> 00:13:09.000]  但是想想很多時候就是這樣
[00:13:09.000 --> 00:13:11.000]  我們為了錢的緣故
[00:13:11.000 --> 00:13:12.000]  親情可以撇開
[00:13:12.000 --> 00:13:14.000]  關係可以撇開
[00:13:14.000 --> 00:13:16.000]  我們身邊很多重要
[00:13:16.000 --> 00:13:17.000]  更加重要的東西
[00:13:17.000 --> 00:13:19.000]  我們都可以撇開
[00:13:19.000 --> 00:13:20.000]  這個講明了什麼呢
[00:13:20.000 --> 00:13:21.000]  這個講明了
[00:13:21.000 --> 00:13:25.000]  金錢始終有它的誘惑力
[00:13:25.000 --> 00:13:27.000]  你見我不是用引誘力
[00:13:27.000 --> 00:13:29.000]  我是說誘惑力
[00:13:29.000 --> 00:13:31.000]  因為它可以引誘你
[00:13:31.000 --> 00:13:33.000]  也可以迷惑你
[00:13:33.000 --> 00:13:37.000]  令你覺得金錢其實是很重要的
[00:13:37.000 --> 00:13:38.000]  它是最重要的
[00:13:38.000 --> 00:13:40.000]  我生命當中沒有它不行
[00:13:40.000 --> 00:13:41.000]  可以沒有其他的東西
[00:13:41.000 --> 00:13:44.000]  但是我不可以沒有金錢
[00:13:44.000 --> 00:13:47.000]  因此很多人為了金錢的緣故
[00:13:47.000 --> 00:13:48.000]  連信仰
[00:13:48.000 --> 00:13:50.000]  連我們的主都可以放下
[00:13:50.000 --> 00:13:53.000]  只為了金錢的緣故
[00:13:53.000 --> 00:13:54.000]  主耶穌說
[00:13:54.000 --> 00:13:58.000]  不要為自己積攢財寶在地上
[00:13:58.000 --> 00:14:00.000]  地上有蟲子咬能受惠
[00:14:00.000 --> 00:14:06.000]  也有賊挖洞來偷
[00:14:06.000 --> 00:14:07.000]  接著主耶穌說
[00:14:07.000 --> 00:14:10.000]  只要積攢財寶在天上
[00:14:10.000 --> 00:14:13.000]  因為天上沒有蟲子咬
[00:14:13.000 --> 00:14:15.000]  不會受惠
[00:14:15.000 --> 00:14:19.000]  也沒有賊挖洞來偷
[00:14:19.000 --> 00:14:23.000]  可不可以積攢財寶
[00:14:23.000 --> 00:14:24.000]  這件事
[00:14:24.000 --> 00:14:27.000]  不是主耶穌所要擺的重點
[00:14:27.000 --> 00:14:29.000]  主耶穌擺的重點在哪裡
[00:14:29.000 --> 00:14:30.000]  擺的重點是
[00:14:30.000 --> 00:14:34.000]  你積攢財寶在哪裡
[00:14:34.000 --> 00:14:36.000]  我們不要亂了
[00:14:36.000 --> 00:14:38.000]  積攢財寶在哪裡
[00:14:38.000 --> 00:14:42.000]  似乎才是主耶穌要我們留意的
[00:14:42.000 --> 00:14:44.000]  因為你一旦積攢財寶
[00:14:44.000 --> 00:14:46.000]  擺錯地方的話
[00:14:46.000 --> 00:14:49.000]  其實那個後果就不對了
[00:14:49.000 --> 00:14:52.000]  那個後果就是有不同的結果
[00:14:52.000 --> 00:14:53.000]  主耶穌說
[00:14:53.000 --> 00:14:57.000]  在地上有蟲子咬能受惠
[00:14:57.000 --> 00:15:01.000]  有賊來偷取
[00:15:01.000 --> 00:15:04.000]  但如果你積攢財寶在天上的時候
[00:15:04.000 --> 00:15:05.000]  就完全不同了
[00:15:05.000 --> 00:15:08.000]  完全是相反的結果
[00:15:08.000 --> 00:15:10.000]  聽到這裡的時候
[00:15:10.000 --> 00:15:11.000]  可能你也會反駁
[00:15:11.000 --> 00:15:12.000]  哎呀
[00:15:12.000 --> 00:15:15.000]  聖經主耶穌的教導始終是古老了一點
[00:15:15.000 --> 00:15:18.000]  今天還有什麼蟲子咬
[00:15:18.000 --> 00:15:20.000]  還有什麼受惠之類的東西
[00:15:20.000 --> 00:15:21.000]  沒有的
[00:15:21.000 --> 00:15:23.000]  我把錢放在銀行裡面
[00:15:23.000 --> 00:15:25.000]  就民無一失了
[00:15:25.000 --> 00:15:27.000]  你也贊成吧
[00:15:27.000 --> 00:15:31.000]  最近香港的電視也不斷在做這個宣傳
[00:15:31.000 --> 00:15:33.000]  錢不要放在外家
[00:15:33.000 --> 00:15:36.000]  也不要放在你老婆的身邊
[00:15:36.000 --> 00:15:39.000]  要放在銀行就民無一失了
[00:15:39.000 --> 00:15:43.000]  你不用擔心銀行不會倒閉
[00:15:43.000 --> 00:15:46.000]  因為有政府保住你們
[00:15:46.000 --> 00:15:50.000]  因此你就相信了這些廣告
[00:15:50.000 --> 00:15:55.000]  其實金錢是不是這樣就是最安全的呢
[00:15:55.000 --> 00:15:57.000]  主耶穌告訴我們
[00:15:57.000 --> 00:16:03.000]  其實金錢所帶來的不肯定和不安全
[00:16:03.000 --> 00:16:06.000]  這是需要我們留意的
[00:16:06.000 --> 00:16:08.000]  但是在另外一方面
[00:16:08.000 --> 00:16:12.000]  將它存在地上是沒有永恆的價值
[00:16:12.000 --> 00:16:14.000]  唯有放在天上的時候
[00:16:14.000 --> 00:16:17.000]  它才有永恆的價值
[00:16:17.000 --> 00:16:22.000]  另外金錢會轉移我們的注意力
[00:16:22.000 --> 00:16:28.000]  令我們將注意力放在沒有永恆價值的地方
[00:16:28.000 --> 00:16:31.000]  相反如果我們可以
[00:16:31.000 --> 00:16:33.000]  好像積攢財寶那樣
[00:16:33.000 --> 00:16:35.000]  將我們的心思意念
[00:16:35.000 --> 00:16:37.000]  全部放在天上
[00:16:37.000 --> 00:16:39.000]  在天國的事情上
[00:16:39.000 --> 00:16:41.000]  在神的事情上的時候
[00:16:41.000 --> 00:16:44.000]  那個價值就完全不同了
[00:16:44.000 --> 00:16:49.000]  想起來是一個很值得我們去做的投資
[00:16:49.000 --> 00:16:51.000]  在衛生的事情上
[00:16:51.000 --> 00:16:53.000]  金錢會成為最大的難阻
[00:16:53.000 --> 00:16:58.000]  第一是因為它的誘惑力太大了
[00:16:58.000 --> 00:17:02.000]  往往令我們不可以專注在神的身上
