
[00:00:00.000 --> 00:00:08.680]  我們也很感謝上帝一直給我們有機會去一本一本書的這樣去研究這個舊約的聖經
[00:07:36.760 --> 00:07:39.840]  拿那個婦人回來
[00:07:39.840 --> 00:07:45.200]  所以聖經用了一個非常在《希伯來聖經》裏面
[00:07:45.200 --> 00:07:47.000]  經常出現的一個字眼
[00:07:47.000 --> 00:07:49.280]  就是拿或者take
[00:07:49.280 --> 00:07:50.560]  去接還是怎麼樣
[00:07:50.560 --> 00:07:53.640]  很多等一下有一次說他取回來
[00:07:53.640 --> 00:07:56.480]  其實也是拿回來
[00:07:56.480 --> 00:08:00.800]  聖經用了一個非常普遍的字眼
[00:08:00.800 --> 00:08:02.960]  但是這個普遍的字眼
[00:08:02.960 --> 00:08:06.720]  卻又是在整本聖經裏面非常重要的一個字眼
[00:08:06.720 --> 00:08:09.920]  我想繼續先帶你去看第十二章
[00:08:09.920 --> 00:08:12.760]  拿丹來挑戰大衛的時候
[00:08:12.760 --> 00:08:15.320]  你看拿丹是怎麼樣挑戰他的
[00:08:15.320 --> 00:08:20.240]  他說耶和華差遣拿丹到大衛那裏
[00:08:20.240 --> 00:08:22.680]  拿丹到了他那裏對他說
[00:08:22.680 --> 00:08:26.000]  有一客人來到這富翁那裏
[00:08:26.000 --> 00:08:30.720]  富翁捨不得從自己的牛羣羊羣中
[00:08:30.720 --> 00:08:35.120]  取了一隻招待來到他那裏的旅客
[00:08:35.120 --> 00:08:38.440]  卻取了窮人的小母牛
[00:08:38.440 --> 00:08:42.080]  招待來到他那裏的人
[00:08:42.080 --> 00:08:46.760]  我不知道你怎麼樣覺得拿丹這個比喻
[00:08:46.760 --> 00:08:49.760]  我記得我以前小孩子的時候看這個故事
[00:08:49.760 --> 00:08:51.240]  永遠都看不懂
[00:08:51.240 --> 00:08:56.520]  我就覺得這個拿丹的比喻好像不是很配合整個故事
[00:08:56.520 --> 00:08:58.520]  當然它有一個原因
[00:08:58.520 --> 00:09:04.760]  因爲他不是要直接告訴他大衛你錯在那裏
[00:09:04.760 --> 00:09:09.240]  他是要用一個故事然後引大衛去認同他
[00:09:09.240 --> 00:09:12.120]  然後再說you are the man你就是那個富翁
[00:09:12.120 --> 00:09:15.440]  所以他不可以說有一個富翁去搶人家的老婆
[00:09:15.440 --> 00:09:16.640]  那你就不行了
[00:09:16.640 --> 00:09:20.360]  所以他說用這個富翁他去取了
[00:09:20.360 --> 00:09:22.840]  這個取了其實是拿
[00:09:22.840 --> 00:09:25.280]  拿的那個動詞是take
[00:09:25.280 --> 00:09:28.560]  然後他沒有去拿自己的東西
[00:09:28.560 --> 00:09:34.800]  卻貪人家的東西去拿了窮人的小母牛
[00:09:34.800 --> 00:09:36.080]  你繼續看下去
[00:09:36.080 --> 00:09:40.360]  這個拿的字眼在這個拿丹的話裏面繼續出現
[00:09:40.360 --> 00:09:43.640]  你爲什麼藐視耶和華的命令
[00:09:43.640 --> 00:09:46.200]  做他眼中看爲惡的事
[00:09:46.200 --> 00:09:50.720]  你用刀擊殺了柯人烏利亞
[00:09:50.720 --> 00:09:53.680]  又取了他的妻子爲妻
[00:09:53.680 --> 00:09:57.480]  借雅門人的刀殺了他
[00:09:57.480 --> 00:10:00.920]  現在刀劍逼永不離開你的家
[00:10:00.920 --> 00:10:06.000]  因你藐視我取了柯人烏利亞的妻子
[00:10:06.000 --> 00:10:06.960]  爲妻
[00:10:06.960 --> 00:10:08.720]  你看到這個取了
[00:10:08.720 --> 00:10:12.360]  他取了第九節跟第十節的取了
[00:10:12.360 --> 00:10:14.240]  其實都是拿了
[00:10:14.240 --> 00:10:14.720]  OK
[00:10:14.720 --> 00:10:18.680]  那這裏你看到這個拿丹憲制
[00:10:18.680 --> 00:10:22.800]  他已經把這事情暴露出來了
[00:10:22.800 --> 00:10:27.200]  他強調你看在第九節裏面
[00:10:27.200 --> 00:10:30.840]  那個他殺人殺烏利亞的事情出了兩次
[00:10:30.840 --> 00:10:33.800]  你有沒有覺得是一個三明治
[00:10:33.800 --> 00:10:37.760]  殺烏利亞借阿門人去殺烏利亞
[00:10:37.760 --> 00:10:39.560]  中間有一個三明治
[00:10:39.560 --> 00:10:40.840]  夾着的是什麼東西
[00:10:40.840 --> 00:10:42.760]  那個是中藥的肉來着
[00:10:42.760 --> 00:10:43.440]  那是什麼
[00:10:43.440 --> 00:10:45.680]  就是你拿了人家的妻子
[00:10:45.680 --> 00:10:48.200]  你會不會覺得很奇怪
[00:10:48.200 --> 00:10:52.240]  爲什麼他不就說你犯了姦淫
[00:10:52.240 --> 00:10:56.040]  去姦污了人家的妻子
[00:10:56.040 --> 00:10:58.960]  這樣就是第七節
[00:10:58.960 --> 00:11:00.800]  然後外面是第六節
[00:11:00.800 --> 00:11:03.400]  你看到這三個都是很大的罪
[00:11:03.400 --> 00:11:06.120]  然後是因爲你犯了第七節
[00:11:06.120 --> 00:11:10.400]  所以你在犯第六節
[00:11:10.400 --> 00:11:11.680]  這是應該很理所當然的
[00:11:11.680 --> 00:11:18.480]  爲什麼拿丹或者是上帝在整個故事裏面
[00:11:18.480 --> 00:11:20.760]  相反用了另外一個字眼
[00:11:20.760 --> 00:11:24.520]  就是你拿了人家的妻子
[00:11:24.520 --> 00:11:28.400]  那其實這個最終的一個很有趣的答案
[00:11:28.400 --> 00:11:33.600]  是因爲這個拿了人家的東西的這個動作
[00:11:33.600 --> 00:11:34.800]  這個字眼
[00:11:34.800 --> 00:11:40.040]  其實在聖經裏面是非常非常重要的一個字眼
[00:11:40.040 --> 00:11:43.080]  這字眼第一次在聖經裏面
[00:11:43.080 --> 00:11:45.560]  拿去形容一個罪行
[00:11:45.560 --> 00:11:47.880]  你猜在哪裏
[00:11:47.880 --> 00:11:50.200]  就是在創世紀
[00:11:50.200 --> 00:11:54.080]  什麼東西其實都發生在創世紀
[00:11:54.080 --> 00:11:59.600]  在創世紀裏面人第一次去拿東西
[00:11:59.600 --> 00:12:02.520]  第一次拿東西就是他的犯罪
[00:12:02.520 --> 00:12:06.160]  我想帶你去看創世紀第三章第六節這樣說
[00:12:06.160 --> 00:12:11.000]  於是女人見那棵樹好做食物
[00:12:11.000 --> 00:12:12.960]  又越人的眼目
[00:12:12.960 --> 00:12:15.600]  那樹令人喜愛
[00:12:15.600 --> 00:12:17.360]  就使人有智慧
[00:12:17.360 --> 00:12:21.200]  她就摘了果子喫了
[00:12:21.200 --> 00:12:24.720]  這個摘了果子喫了這個原文是什麼呢
[00:12:24.720 --> 00:12:26.040]  拿了果子
[00:12:26.040 --> 00:12:28.800]  她拿下果子不是摘下果子是拿下
[00:12:28.800 --> 00:12:31.400]  如果你這樣你把所有的同一個
[00:12:31.400 --> 00:12:34.120]  這個希伯來文字字眼就把它變成拿
[00:12:34.120 --> 00:12:36.920]  你就看到那個連貫性了
[00:12:36.920 --> 00:12:41.840]  又給了她和與她一起的丈夫她也喫了
[00:12:41.840 --> 00:12:43.920]  所以第一個罪是犯了什麼
[00:12:43.920 --> 00:12:45.000]  是拿了東西
[00:12:45.000 --> 00:12:45.760]  拿了誰東西
[00:12:45.760 --> 00:12:48.000]  拿了上帝的東西
[00:12:48.000 --> 00:12:51.680]  所以當你看到在大衛的故事裏面
[00:12:51.680 --> 00:12:55.680]  他犯的罪是拿東西
[00:12:55.680 --> 00:12:59.240]  你就知道原來大衛其實也中了毒
[00:12:59.240 --> 00:13:00.320]  中了什麼毒
[00:13:00.320 --> 00:13:04.400]  中了在創世紀裏面那個原罪的毒
[00:13:04.400 --> 00:13:08.840]  大衛從某一個角度來說是拿了另外一個人的妻子
[00:13:08.840 --> 00:13:10.440]  但從另外一個角度
[00:13:10.440 --> 00:13:14.480]  在他所拿的干犯的是上帝
[00:13:14.480 --> 00:13:15.200]  爲什麼呢
[00:13:15.200 --> 00:13:20.160]  因爲爲什麼他不可以拿這個別氏八
[00:13:20.160 --> 00:13:23.200]  是因爲在上帝的律法當中
[00:13:23.200 --> 00:13:25.800]  上帝的管理的世界當中
[00:13:25.800 --> 00:13:31.600]  他已經是屬於這個人家的烏地亞的妻子
[00:13:31.600 --> 00:13:33.120]  所以當他拿的時候
[00:13:33.120 --> 00:13:35.120]  他是拿了上帝的東西
[00:13:35.120 --> 00:13:38.200]  拿了上帝已經安排好的東西
[00:13:38.200 --> 00:13:40.200]  所以大衛所犯的罪
[00:13:40.200 --> 00:13:45.000]  其實跟在伊甸園裏面的罪是同一個罪
[00:13:45.000 --> 00:13:47.520]  還有另外一個角度很有意思
[00:13:47.520 --> 00:13:52.280]  這裏說他做了耶和華眼中看爲惡的事
[00:13:52.280 --> 00:13:53.840]  那這句話從哪裏來的
[00:13:53.840 --> 00:13:56.600]  這句話是《生命紀》裏面的事情
[00:13:56.600 --> 00:13:58.760]  《生命紀》裏面的人
[00:13:58.760 --> 00:14:02.160]  就是他們喜歡做自己眼中看爲對
[00:14:02.160 --> 00:14:06.000]  但是在耶和華眼中看爲惡的事
[00:14:06.000 --> 00:14:07.120]  大衛的出現
[00:14:07.120 --> 00:14:08.680]  這個君王的來臨
[00:14:08.680 --> 00:14:13.800]  本來是應該要解決世世紀的問題
[00:14:13.800 --> 00:14:16.720]  世世紀裏面就是最後的呼喊是
[00:14:16.720 --> 00:14:18.640]  以色列人中沒有王
[00:14:18.640 --> 00:14:21.200]  大家做自己眼中看爲對的事情
[00:14:21.200 --> 00:14:22.680]  但是眼中看爲對的事情
[00:14:22.680 --> 00:14:24.800]  就在耶和華眼中看爲惡的事情
[00:14:24.800 --> 00:14:26.080]  所以大衛的來臨
[00:14:26.080 --> 00:14:29.280]  是應該要解決這個問題
[00:14:29.280 --> 00:14:33.080]  結果大衛自己卻做了
[00:14:33.080 --> 00:14:35.640]  耶和華眼中看爲惡的事情
[00:14:35.640 --> 00:14:39.160]  當然這句話其實也應用在掃羅子身上
[00:14:39.160 --> 00:14:41.160]  如果你有記得在前面
[00:14:41.160 --> 00:14:45.760]  《撒末爾紀》上第15章裏面已經講到
[00:14:45.760 --> 00:14:47.240]  掃羅也是做了
[00:14:47.240 --> 00:14:49.360]  耶和華眼中看爲惡的事
[00:14:49.360 --> 00:14:52.640]  現在大衛也是中同樣的毒
[00:14:52.640 --> 00:14:53.840]  而這個毒從哪裏來
[00:14:53.840 --> 00:14:56.720]  這個毒其實是從創世紀來
[00:14:56.720 --> 00:14:58.440]  因爲你看創世紀的時候
[00:14:58.440 --> 00:14:59.800]  女人做了什麼東西
[00:14:59.800 --> 00:15:01.680]  她看見那一棵樹
[00:15:01.680 --> 00:15:03.120]  她越人的眼目
[00:15:03.120 --> 00:15:04.120]  越誰的眼目
[00:15:04.120 --> 00:15:05.560]  她的眼目
[00:15:05.560 --> 00:15:07.560]  她做自己眼中看爲對
[00:15:07.560 --> 00:15:11.600]  但是其實在上帝的眼中看爲惡的事情
[00:15:11.600 --> 00:15:13.720]  然後她拿了東西
[00:15:13.720 --> 00:15:15.440]  看了,拿了
[00:15:15.440 --> 00:15:19.200]  做了耶和華眼中看爲惡的事情
[00:15:19.200 --> 00:15:19.960]  總結來說
[00:15:19.960 --> 00:15:23.640]  你發覺大衛也不是那個君王
[00:15:23.640 --> 00:15:25.560]  你記得我之前有跟大家說
[00:15:25.560 --> 00:15:27.920]  《撒末爾紀》是在講什麼東西
[00:15:27.920 --> 00:15:31.680]  是在講兩個君王的上升與衰落
[00:15:31.680 --> 00:15:35.120]  不單只是講到掃羅的上升與衰落
[00:15:35.120 --> 00:15:37.040]  也是大衛的上升
[00:15:37.040 --> 00:15:38.680]  然後他的衰落
[00:15:38.680 --> 00:15:41.720]  當然他跟掃羅有一個不一樣的地方
[00:15:41.720 --> 00:15:43.200]  大衛真正的悔改
[00:15:43.200 --> 00:15:45.840]  所以我們有詩篇第51篇
[00:15:45.840 --> 00:15:47.480]  在詩篇第51篇裏面
[00:15:47.480 --> 00:15:49.960]  大衛在上帝面前懺悔
[00:15:49.960 --> 00:15:54.040]  他說我做了你眼中看爲惡的事情
[00:15:54.040 --> 00:15:57.880]  我唯獨干犯的就是你
[00:15:57.880 --> 00:16:01.480]  因爲是上帝的律法告訴他
[00:16:01.480 --> 00:16:03.800]  爵士巴不可以成爲他的妻子
[00:16:03.800 --> 00:16:06.280]  他卻搶了人家的妻子
[00:16:06.280 --> 00:16:09.360]  是因爲上帝的律法的緣故
[00:16:09.360 --> 00:16:11.520]  所以當你去看《撒末爾紀》
[00:16:11.520 --> 00:16:15.480]  你發覺大衛掃羅都不是那個應許的君王
[00:16:15.480 --> 00:16:19.280]  整本書是因爲有一個應許
[00:16:19.280 --> 00:16:22.080]  有三個應許在開始中間
[00:16:22.080 --> 00:16:24.600]  幕後的應許纔可以拖得住
[00:16:24.600 --> 00:16:27.960]  這個應許是指向將來大衛之子
[00:16:27.960 --> 00:16:30.920]  大衛的後裔會成爲那永遠的君王
[00:16:30.920 --> 00:16:32.160]  那個後裔是誰
[00:16:32.160 --> 00:16:34.560]  是主耶穌基督
[00:16:34.560 --> 00:16:38.680]  那主耶穌基督跟大衛有什麼樣不一樣呢
[00:16:38.680 --> 00:16:40.120]  很簡單
[00:16:40.120 --> 00:16:41.920]  大衛是一個Taker
[00:16:41.920 --> 00:16:45.160]  大衛最喜歡就拿人家的東西
[00:16:45.160 --> 00:16:47.400]  耶穌最喜歡的是Giver
[00:16:47.400 --> 00:16:50.160]  他最喜歡是給人家東西
[00:16:50.160 --> 00:16:52.320]  《馬可福音》第十章第四十五節這樣說
[00:16:52.320 --> 00:16:55.960]  因爲人子來並不是要受人的服侍
[00:16:55.960 --> 00:16:57.200]  乃是要服侍人
[00:16:57.200 --> 00:17:01.120]  並且要捨命做多人的輸家
[00:17:01.120 --> 00:17:04.600]  這個捨命是give his life去Giver
[00:17:04.600 --> 00:17:05.720]  他是附上
[00:17:05.720 --> 00:17:09.480]  他是傾倒自己的生命
[00:17:09.480 --> 00:17:14.080]  然後整本新約聖經都是在回想
[00:17:14.080 --> 00:17:18.160]  在默想主耶穌基督他如何的捨命
[00:17:18.160 --> 00:17:24.440]  他的生命的pattern跟舊約裏面的君王是剛剛分不一樣的
[00:17:24.440 --> 00:17:26.840]  完全的相對
[00:17:26.840 --> 00:17:28.240]  人家是拿東西
[00:17:28.240 --> 00:17:31.360]  他卻是附上東西
[00:17:31.360 --> 00:17:33.360]  《菲律賓書》第二章第六節這樣說
[00:17:33.360 --> 00:17:35.160]  他本有上帝的形象
[00:17:35.160 --> 00:17:38.280]  卻不堅持自己與上帝爲同等
[00:17:38.280 --> 00:17:39.640]  反倒虛己
[00:17:39.640 --> 00:17:41.360]  取了奴僕的樣式
[00:17:41.360 --> 00:17:43.280]  成爲人的樣式
[00:17:43.280 --> 00:17:44.360]  既有人的樣式
[00:17:44.360 --> 00:17:46.480]  就謙卑自己
[00:17:46.480 --> 00:17:48.120]  純心順服
[00:17:48.120 --> 00:17:51.280]  以至於死車且死在十字架上
[00:17:51.280 --> 00:17:54.520]  他不斷的去傾倒自己
[00:17:54.520 --> 00:17:57.640]  把自己奉上給這個世界
[00:17:57.640 --> 00:18:02.680]  如果大衛他穿着一個T恤
[00:18:02.680 --> 00:18:04.680]  一個襯衫
[00:18:04.680 --> 00:18:07.880]  然後這個襯衫前面是寫着"take"
[00:18:07.880 --> 00:18:09.080]  後面是寫着"拿"
[00:18:09.080 --> 00:18:10.760]  他就是喜歡拿東西的話
[00:18:10.760 --> 00:18:13.880]  耶穌穿着的這個T恤
[00:18:13.880 --> 00:18:15.240]  這個襯衫
[00:18:15.240 --> 00:18:17.320]  前面寫着只是"give"
[00:18:17.320 --> 00:18:19.240]  後面寫着只是"給"
[00:18:19.240 --> 00:18:20.240]  或者是"舍"
[00:18:20.240 --> 00:18:22.880]  他要把自己捨身
[00:18:22.880 --> 00:18:28.040]  更多後書第八章第九節保羅這樣反省
[00:18:28.040 --> 00:18:29.320]  思想主耶穌基督
[00:18:29.320 --> 00:18:32.800]  你們知道我們主耶穌基督的恩典
[00:18:32.800 --> 00:18:34.480]  他本是富足
[00:18:34.480 --> 00:18:36.680]  卻爲你們成爲貧窮
[00:18:36.680 --> 00:18:42.280]  好使你們因他的貧窮成爲富足
[00:18:42.280 --> 00:18:44.160]  這是聖誕節的季節
[00:18:44.160 --> 00:18:46.720]  也是默想這一段聖經最好的時候
[00:18:46.720 --> 00:18:50.960]  因爲他的誕生是他從天上的富足
[00:18:50.960 --> 00:18:53.480]  天上的榮華
[00:18:53.480 --> 00:18:57.280]  倒空自己成爲了他在地上的貧窮
[00:18:57.280 --> 00:19:01.080]  如果耶穌出生的時候不在馬朝裏面
[00:19:01.080 --> 00:19:04.480]  如果耶穌出生是全世界最漂亮的地方
[00:19:04.480 --> 00:19:05.840]  最乾淨的地方
[00:19:05.840 --> 00:19:07.400]  最高貴的地方
[00:19:07.400 --> 00:19:10.960]  他還是從富足變成了貧窮
[00:19:10.960 --> 00:19:12.160]  你明白我意思嗎
[00:19:12.160 --> 00:19:16.400]  我們地上的榮華沒辦法跟天上相比
[00:19:16.400 --> 00:19:20.680]  但耶穌他拋棄了天上榮華成爲地上
[00:19:20.680 --> 00:19:22.280]  成爲一個貧窮
[00:19:22.280 --> 00:19:25.440]  而且他成爲貧窮中的貧窮人
[00:19:25.440 --> 00:19:30.680]  以致我們在他十字架上面的鳳上貧窮
[00:19:30.680 --> 00:19:34.800]  可以得到天上地下所有最富足的祝福
[00:19:34.800 --> 00:19:37.600]  這是聖誕節給我們的信息
[00:19:37.600 --> 00:19:39.200]  那我們如何應用呢
[00:19:39.200 --> 00:19:41.120]  很簡單
[00:19:41.120 --> 00:19:44.160]  上帝要我們跟着耶穌的樣子
[00:19:44.160 --> 00:19:45.840]  我們從前沒信主的時候
[00:19:45.840 --> 00:19:49.240]  我們穿的襯衫是Tik
[00:19:49.240 --> 00:19:50.280]  是哪
[00:19:50.280 --> 00:19:52.680]  今天我們要換一個襯衫
[00:19:52.680 --> 00:19:54.560]  再不是哪
[00:19:54.560 --> 00:19:58.000]  然後是Gif去奉上我們自己
