
[00:00:00.000 --> 00:00:03.000]  寄兄姊妹平安
[00:02:08.000 --> 00:02:11.000]  有什麼是讓你有盼望的呢
[00:02:11.000 --> 00:02:13.000]  你會發現
[00:02:13.000 --> 00:02:16.000]  幾乎我們大部分所接收到的訊息
[00:02:16.000 --> 00:02:19.000]  都是讓我們感覺到沮喪
[00:02:19.000 --> 00:02:24.000]  讓我們感覺到好像是覆滅的
[00:02:24.000 --> 00:02:28.000]  但是保羅在這個地方都說
[00:02:28.000 --> 00:02:33.000]  基督在我們的心裡成了有榮耀的盼望
[00:02:33.000 --> 00:02:37.000]  盼望是一個非常重要的事情
[00:02:37.000 --> 00:02:42.000]  保羅說如今所藏存的有性 有望 有愛 有愛
[00:02:42.000 --> 00:02:45.000]  是不是 性 望 愛
[00:02:45.000 --> 00:02:49.000]  是整個在保羅書信裡面
[00:02:49.000 --> 00:02:55.000]  他非常重要所強調的這三件事情
[00:02:55.000 --> 00:02:58.000]  保羅每一次在書信的裡面
[00:02:58.000 --> 00:03:00.000]  他都會講到
[00:03:00.000 --> 00:03:06.000]  提到性 提到望 提到愛
[00:03:06.000 --> 00:03:09.000]  盼望非常的重要
[00:03:09.000 --> 00:03:10.000]  凱倫凱洛他說
[00:03:10.000 --> 00:03:16.000]  希望是把人導向成功的信仰
[00:03:16.000 --> 00:03:23.000]  如果沒有希望便無任何的成就
[00:03:23.000 --> 00:03:26.000]  一個人想要成功
[00:03:26.000 --> 00:03:29.000]  就會有這樣子的一個希望
[00:03:29.000 --> 00:03:34.000]  如果他連想成功的希望都沒有
[00:03:34.000 --> 00:03:37.000]  那麼他就不會有什麼成就
[00:03:37.000 --> 00:03:43.000]  富蘭克林也說 他說希望是生命的泉源
[00:03:43.000 --> 00:03:49.000]  失去它 生命就會枯萎
[00:03:49.000 --> 00:03:51.000]  所以在這地方我們看見生命非常的重要
[00:03:51.000 --> 00:03:59.000]  生命跟我們的生命 跟我們人生有很大的關係
[00:03:59.000 --> 00:04:06.000]  在美國所做的一個調查的裡面
[00:04:06.000 --> 00:04:08.000]  我們看見這個圖表裡面
[00:04:08.000 --> 00:04:11.000]  他提到的這個調查
[00:04:11.000 --> 00:04:16.000]  是指的每周自殺送急診的人數
[00:04:16.000 --> 00:04:22.000]  特別這是針對12歲到17歲的這個年齡層
[00:04:22.000 --> 00:04:25.000]  他們所提到的一個數據
[00:04:25.000 --> 00:04:29.000]  你可以看見這個藍色的部分
[00:04:29.000 --> 00:04:36.000]  藍色的部分代表是這個男孩
[00:04:36.000 --> 00:04:42.000]  這個土黃色的部分代表的是女孩
[00:04:42.000 --> 00:04:46.000]  那你可以很明顯的看見
[00:04:46.000 --> 00:04:51.000]  在最左邊的是在疫情前的情況
[00:04:51.000 --> 00:04:55.000]  在最右邊的就是到了2021年
[00:04:55.000 --> 00:04:57.000]  這個疫情後的情況
[00:04:57.000 --> 00:05:01.000]  所以你可以很明顯的看見
[00:05:01.000 --> 00:05:05.000]  在12歲到17歲這個年齡層的
[00:05:05.000 --> 00:05:11.000]  他們因為自殺而送急診的人數
[00:05:11.000 --> 00:05:16.000]  是層很明顯的增加
[00:05:16.000 --> 00:05:19.000]  那麼12歲到17歲這個年齡層在做什麼呢
[00:05:19.000 --> 00:05:22.000]  這個年齡層大概就是我們今天
[00:05:22.000 --> 00:05:27.000]  在讀初中高中的這個年齡層
[00:05:27.000 --> 00:05:29.000]  這個年齡層應該是
[00:05:29.000 --> 00:05:33.000]  充滿著盼望的一個年紀
[00:05:33.000 --> 00:05:36.000]  但是在疫情的期間
[00:05:36.000 --> 00:05:38.000]  很多的學校停課
[00:05:38.000 --> 00:05:41.000]  不能夠在實體的上課
[00:05:41.000 --> 00:05:47.000]  有的人在初中三年是在網路上面度過
[00:05:47.000 --> 00:05:49.000]  他沒有這種social life
[00:05:49.000 --> 00:05:52.000]  他沒有跟同學同籌
[00:05:52.000 --> 00:05:54.000]  彼此之間一起上課
[00:05:54.000 --> 00:05:57.000]  一起打球一起接觸的這種生活
[00:05:57.000 --> 00:06:00.000]  所以非常的depressed
[00:06:00.000 --> 00:06:02.000]  非常的沮喪
[00:06:02.000 --> 00:06:04.000]  在這種情況之下
[00:06:04.000 --> 00:06:07.000]  這個年齡層的孩子們
[00:06:07.000 --> 00:06:10.000]  因為憂鬱而自殺
[00:06:10.000 --> 00:06:15.000]  甚至送急診的人數就層非常明顯增加
[00:06:15.000 --> 00:06:19.000]  其中女孩子這個比男孩子更大
[00:06:19.000 --> 00:06:22.000]  更高更多
[00:06:22.000 --> 00:06:24.000]  不僅僅是青少年
[00:06:24.000 --> 00:06:26.000]  不僅僅是這個年紀的孩子
[00:06:26.000 --> 00:06:28.000]  事實上根據美國統計
[00:06:28.000 --> 00:06:35.000]  美國今天所面臨最大的問題就是絕望
[00:06:35.000 --> 00:06:40.000]  有人在美國的牧師當中曾經做了一項調查
[00:06:40.000 --> 00:06:44.000]  他們發現大概有50%的牧師說
[00:06:44.000 --> 00:06:46.000]  他們想要退出
[00:06:46.000 --> 00:06:50.000]  想要離開牧師的師封
[00:06:50.000 --> 00:06:52.000]  可是他們沒有辦法
[00:06:52.000 --> 00:06:53.000]  為什麼呢
[00:06:53.000 --> 00:06:58.000]  因為這個是他們主要的收入的來源
[00:06:58.000 --> 00:07:01.000]  如果他們不做牧師的話
[00:07:01.000 --> 00:07:07.000]  他們可能就面臨到甚至是經濟上面的困難
[00:07:07.000 --> 00:07:12.000]  當然這讓我們看見
[00:07:12.000 --> 00:07:14.000]  不僅僅是這個
[00:07:14.000 --> 00:07:17.000]  許多的這些美國的人
[00:07:17.000 --> 00:07:20.000]  他們有這樣子的憂鬱的問題
[00:07:20.000 --> 00:07:24.000]  甚至在牧師的中間也出現這麼多
[00:07:24.000 --> 00:07:27.000]  他們想要離開師封的工廠
[00:07:27.000 --> 00:07:29.000]  這代表著一件事情
[00:07:29.000 --> 00:07:37.000]  今天美國所面臨最大的問題就是絕望
[00:07:37.000 --> 00:07:39.000]  根據統計
[00:07:39.000 --> 00:07:44.000]  美國青少年死亡的最大的原因就是自殺
[00:07:44.000 --> 00:07:50.000]  而自殺的主要的原因就是絕望
[00:07:50.000 --> 00:07:54.000]  所以親愛的丁子妹
[00:07:54.000 --> 00:07:58.000]  我們看見今天特別是在疫情之後
[00:07:58.000 --> 00:08:06.000]  許多的人因著疫情所帶來的這個憂鬱
[00:08:06.000 --> 00:08:12.000]  也因著對人生缺乏這種盼望
[00:08:12.000 --> 00:08:17.000]  以至於很多人想要用結束自己的生命
[00:08:17.000 --> 00:08:21.000]  來解決他自己的人生
[00:08:21.000 --> 00:08:24.000]  親愛的丁兄姊妹
[00:08:24.000 --> 00:08:29.000]  這不是基督徒所應該有的現象
[00:08:29.000 --> 00:08:34.000]  雖然有這麼多的牧師也面臨這種情況
[00:08:34.000 --> 00:08:38.000]  但是這就是為什麼讓我們看見
[00:08:38.000 --> 00:08:41.000]  盼望是非常非常重要的一件事
[00:08:41.000 --> 00:08:43.000]  對我們基督徒的信仰來講
[00:08:43.000 --> 00:08:46.000]  盼望是一個何等重要的事情
[00:08:46.000 --> 00:08:49.000]  在我們生活當中我們需要盼望
[00:08:49.000 --> 00:08:52.000]  如果我們每一天的生活裡面
[00:08:52.000 --> 00:08:54.000]  我們失去了盼望
[00:08:54.000 --> 00:08:57.000]  我們的人生就會感覺到沮喪
[00:08:57.000 --> 00:09:01.000]  甚至感覺到絕望
[00:09:01.000 --> 00:09:10.000]  有一個很有名的小說家叫做毛姆
[00:09:10.000 --> 00:09:15.000]  毛姆他曾經寫了一個自傳
[00:09:15.000 --> 00:09:21.000]  他寫的這個自傳的名字
[00:09:21.000 --> 00:09:25.000]  這個名稱叫做《一生的總結》
[00:09:25.000 --> 00:09:29.000]  就是The Summing Up
[00:09:29.000 --> 00:09:32.000]  他在這本書裡面他這樣說
[00:09:32.000 --> 00:09:35.000]  他說天文學家告訴你
[00:09:35.000 --> 00:09:38.000]  當宇宙終於進入平衡階段的
[00:09:38.000 --> 00:09:40.000]  最後狀態的時候
[00:09:40.000 --> 00:09:43.000]  就不會再發生什麼樣的改變
[00:09:43.000 --> 00:09:47.000]  但在達成那個階段的千萬年時
[00:09:47.000 --> 00:09:51.000]  人類的階段也早已消失
[00:09:51.000 --> 00:09:54.000]  那麼是否可以如此假設
[00:09:54.000 --> 00:09:59.000]  我們是否曾經存在都無關緊要
[00:09:59.000 --> 00:10:02.000]  我們將會成為宇宙歷史上
[00:10:02.000 --> 00:10:07.000]  不值得一提的一篇章節
[00:10:07.000 --> 00:10:11.000]  那麼毛姆講到這樣子的一個情況
[00:10:11.000 --> 00:10:15.000]  他覺得人生其實我們存在不存在
[00:10:15.000 --> 00:10:18.000]  都不重要 doesn't matter
[00:10:18.000 --> 00:10:22.000]  反正我們只不過是在千萬年當中的
[00:10:22.000 --> 00:10:25.000]  章節以後
[00:10:25.000 --> 00:10:30.000]  但是一旦你認為神的存在
[00:10:30.000 --> 00:10:34.000]  還有死後還有生命的這種說法
[00:10:34.000 --> 00:10:36.000]  是令人的存疑的
[00:10:36.000 --> 00:10:41.000]  而且是沒有辦法讓你相信的時候
[00:10:41.000 --> 00:10:44.000]  也就是說如果你不相信神的存在
[00:10:44.000 --> 00:10:47.000]  你不相信人死了以後還有生命
[00:10:47.000 --> 00:10:55.000]  他說那麼死亡真的就是生命的結束
[00:10:55.000 --> 00:10:59.000]  而且他說如果我對良善不抱著盼望
[00:10:59.000 --> 00:11:02.000]  也不畏懼邪惡的結果
[00:11:02.000 --> 00:11:04.000]  也就是說他說
[00:11:04.000 --> 00:11:07.000]  如果我對於美好的事情
[00:11:07.000 --> 00:11:09.000]  我對於這些美善的事情
[00:11:09.000 --> 00:11:11.000]  我沒有抱著盼望
[00:11:11.000 --> 00:11:15.000]  我也不害怕這些作惡的結果
[00:11:15.000 --> 00:11:18.000]  那麼我就必須問我自己
[00:11:18.000 --> 00:11:25.000]  我現在應該如何活著
[00:11:25.000 --> 00:11:31.000]  他說這個問題是大部分人都不願意去面對它
[00:11:31.000 --> 00:11:33.000]  最後他的結論就是說
[00:11:33.000 --> 00:11:38.000]  生命是沒有意義的
[00:11:38.000 --> 00:11:40.000]  毛姆在他的這個人生
[00:11:40.000 --> 00:11:45.000]  他在他的自傳裡面寫了這麼一段話
[00:11:45.000 --> 00:11:49.000]  也可以說代表著他整個人生觀
[00:11:49.000 --> 00:11:52.000]  這麼一個有名的小說家
[00:11:52.000 --> 00:11:56.000]  被世界上當時實際上許多人所尊崇的
[00:11:56.000 --> 00:12:02.000]  但是他的人生的自傳結論卻說
[00:12:02.000 --> 00:12:06.000]  生命是沒有意義的
[00:12:06.000 --> 00:12:11.000]  今天很多的哲學家我可以一個一個地數給你聽
[00:12:11.000 --> 00:12:13.000]  不管是李采也好
[00:12:13.000 --> 00:12:15.000]  不管是羅素也好
[00:12:15.000 --> 00:12:17.000]  蜀本華也好
[00:12:17.000 --> 00:12:21.000]  這些都是這些偉大的哲學家
[00:12:21.000 --> 00:12:24.000]  出名的哲學家
[00:12:24.000 --> 00:12:26.000]  但是當他們談到人生的時候
[00:12:26.000 --> 00:12:28.000]  他們看見人生的問題
[00:12:28.000 --> 00:12:30.000]  他們用理性來思考這個人生
[00:12:30.000 --> 00:12:33.000]  他們覺得上帝不存在
[00:12:33.000 --> 00:12:36.000]  但是當他們想到這個人生
[00:12:36.000 --> 00:12:40.000]  如果沒有上帝存在的這件事情的時候
[00:12:40.000 --> 00:12:42.000]  他們覺得生命真的是沒有意義的
[00:12:42.000 --> 00:12:44.000]  親愛的丟字妹
[00:12:44.000 --> 00:12:46.000]  如果上帝不存在
[00:12:46.000 --> 00:12:48.000]  如果這個世界沒有上帝
[00:12:48.000 --> 00:12:50.000]  人生真是沒有意義
[00:12:50.000 --> 00:12:53.000]  人活著就是為了走向死亡的那一天
[00:12:53.000 --> 00:12:54.000]  過一個生日
[00:12:54.000 --> 00:12:58.000]  我們就是在走向死亡的一年
[00:12:58.000 --> 00:13:01.000]  可是不是的
[00:13:01.000 --> 00:13:08.000]  保羅在這裡讓我們看見說基督就是我們的盼望
[00:13:08.000 --> 00:13:12.000]  基督就是我們的盼望
[00:13:12.000 --> 00:13:20.000]  在羅馬書第五章第一節到第五節這個地方這樣講
[00:13:20.000 --> 00:13:24.000]  保羅說不但如此
[00:13:24.000 --> 00:13:28.000]  就是在患難中也是歡歡喜喜的
[00:13:28.000 --> 00:13:31.000]  因為知道患難生忍耐
[00:13:31.000 --> 00:13:33.000]  忍耐生惱戀
[00:13:33.000 --> 00:13:35.000]  惱戀生盼望
[00:13:35.000 --> 00:13:37.000]  盼望不至於羞恥
[00:13:37.000 --> 00:13:40.000]  因為所賜給我們的聖靈
[00:13:40.000 --> 00:13:45.000]  將神的愛澆灌在我們心裡
[00:13:45.000 --> 00:13:49.000]  保羅在羅馬書第五章在這個地方講到的是什麼呢
[00:13:49.000 --> 00:13:52.000]  他說在患難當中也是歡歡喜喜
[00:13:52.000 --> 00:13:53.000]  親愛的丟字妹
[00:13:53.000 --> 00:13:56.000]  在患難當中還會高興還會歡喜
[00:13:56.000 --> 00:13:58.000]  保羅講的就是這樣的一個情況
[00:13:58.000 --> 00:14:02.000]  保羅講的就是我們基督徒應該有的一個人生的態度
[00:14:02.000 --> 00:14:06.000]  就是在患難的中間我們也能夠歡歡喜喜
[00:14:06.000 --> 00:14:08.000]  阿勒路亞
[00:14:08.000 --> 00:14:12.000]  親愛的丟字妹跟你旁邊說在患難中你仍然能夠歡歡喜喜
[00:14:12.000 --> 00:14:14.000]  Amen
[00:14:14.000 --> 00:14:19.000]  我從這邊看的好像是
[00:14:19.000 --> 00:14:22.000]  好像很多人沒什麼動作沒什麼反應
[00:14:22.000 --> 00:14:24.000]  雖然我是遠在天邊
[00:14:24.000 --> 00:14:27.000]  但是你們卻在近在眼前
[00:14:27.000 --> 00:14:30.000]  所以我也可以看得到你們的狀況
[00:14:30.000 --> 00:14:32.000]  跟你旁邊說
[00:14:32.000 --> 00:14:34.000]  在患難中你也要歡歡喜喜的
[00:14:34.000 --> 00:14:36.000]  Amen
[00:14:36.000 --> 00:14:39.000]  親愛的丟字妹
[00:14:39.000 --> 00:14:41.000]  不僅僅如此
[00:14:41.000 --> 00:14:43.000]  保羅講到患難的時候
[00:14:43.000 --> 00:14:46.000]  他講到一連串的這個效果
[00:14:46.000 --> 00:14:48.000]  患難生忍耐
[00:14:48.000 --> 00:14:50.000]  忍耐生老練
[00:14:50.000 --> 00:14:51.000]  老練生盼望
[00:14:51.000 --> 00:14:52.000]  看到沒有
[00:14:52.000 --> 00:14:55.000]  所以你可以看見患難
[00:14:55.000 --> 00:14:57.000]  帶給我們忍耐
[00:14:57.000 --> 00:15:00.000]  還有老練
[00:15:00.000 --> 00:15:02.000]  這樣子的品格
[00:15:02.000 --> 00:15:05.000]  而這個老練
[00:15:05.000 --> 00:15:09.000]  也就帶出來的盼望
[00:15:09.000 --> 00:15:11.000]  保羅是這個盼望
[00:15:11.000 --> 00:15:13.000]  是不至於羞恥的盼望
[00:15:13.000 --> 00:15:16.000]  也就是說你帶著這樣子的盼望
[00:15:16.000 --> 00:15:18.000]  是不會讓你感覺到害羞
[00:15:18.000 --> 00:15:20.000]  感覺到羞恥的
[00:15:20.000 --> 00:15:22.000]  為什麼
[00:15:22.000 --> 00:15:24.000]  因為這是神應許的
[00:15:24.000 --> 00:15:26.000]  神應許要將他的靈
[00:15:26.000 --> 00:15:28.000]  將神的愛
[00:15:28.000 --> 00:15:30.000]  澆灌在我們的心裡面
[00:15:30.000 --> 00:15:32.000]  看見沒有
[00:15:32.000 --> 00:15:36.000]  因此
[00:15:36.000 --> 00:15:38.000]  親愛的丟字妹
[00:15:38.000 --> 00:15:40.000]  盼望不僅僅是我們
[00:15:40.000 --> 00:15:42.000]  生活的動力
[00:15:42.000 --> 00:15:46.000]  今天我們服侍神
[00:15:46.000 --> 00:15:48.000]  我們基督徒
[00:15:48.000 --> 00:15:52.000]  應當是一個服侍的人生
[00:15:52.000 --> 00:15:54.000]  我們跟這個世界上的人
[00:15:54.000 --> 00:15:56.000]  不一樣
[00:15:56.000 --> 00:16:00.000]  我們是一群有目標的一群人
[00:16:00.000 --> 00:16:02.000]  我們活在這個世上面
[00:16:02.000 --> 00:16:06.000]  我們是要為主而活的
[00:16:06.000 --> 00:16:08.000]  所以保羅
[00:16:08.000 --> 00:16:10.000]  在哥林多前書十五章
[00:16:10.000 --> 00:16:12.000]  五十八節
[00:16:12.000 --> 00:16:14.000]  他這樣說
[00:16:14.000 --> 00:16:16.000]  好吧我們一起來念這段神經
[00:16:16.000 --> 00:16:18.000]  他說所以
[00:16:18.000 --> 00:16:20.000]  我親愛的弟兄們
[00:16:20.000 --> 00:16:22.000]  你們務要兼顧不可搖動
[00:16:22.000 --> 00:16:26.000]  常常竭力多做主公
[00:16:26.000 --> 00:16:28.000]  因為知道你們的勞苦
[00:16:28.000 --> 00:16:30.000]  在主裡面不是
[00:16:30.000 --> 00:16:32.000]  突然的
[00:16:32.000 --> 00:16:34.000]  丟字妹
[00:16:34.000 --> 00:16:36.000]  我們在主裡面的
[00:16:36.000 --> 00:16:38.000]  勞苦不是突然的
[00:16:38.000 --> 00:16:40.000]  保羅在講這段神經的時候
[00:16:40.000 --> 00:16:42.000]  其實他是在講到
[00:16:42.000 --> 00:16:44.000]  復活這件事情整個哥林多
[00:16:44.000 --> 00:16:46.000]  前書十五章講到
[00:16:46.000 --> 00:16:48.000]  講到復活
[00:16:48.000 --> 00:16:50.000]  人死後復活的事情
[00:16:50.000 --> 00:16:52.000]  他講到復活的時候
[00:16:52.000 --> 00:16:54.000]  他整章的神經在講復活
[00:16:54.000 --> 00:16:56.000]  講到耶穌基督的復活
[00:16:56.000 --> 00:16:58.000]  講到我們的復活
[00:16:58.000 --> 00:17:00.000]  耶穌基督是出手的果子
[00:17:00.000 --> 00:17:02.000]  我們這些時候
[00:17:02.000 --> 00:17:04.000]  接著也要經驗到
[00:17:04.000 --> 00:17:06.000]  耶穌基督所經驗的復活
[00:17:06.000 --> 00:17:08.000]  我們將來要帶著復活的身體
[00:17:08.000 --> 00:17:10.000]  進入那個榮耀的裡面去
[00:17:10.000 --> 00:17:12.000]  那保羅講完了復活之後
[00:17:12.000 --> 00:17:14.000]  最後他就做出了這個結論
[00:17:14.000 --> 00:17:16.000]  他說所以
[00:17:16.000 --> 00:17:18.000]  我親愛的弟兄們你們
[00:17:18.000 --> 00:17:20.000]  務要堅固不可搖動
[00:17:20.000 --> 00:17:22.000]  常常竭力多做主公
[00:17:22.000 --> 00:17:24.000]  親愛的丟字妹
[00:17:24.000 --> 00:17:26.000]  我相信
[00:17:26.000 --> 00:17:28.000]  每一個
[00:17:28.000 --> 00:17:30.000]  每一個丟字妹們
[00:17:30.000 --> 00:17:32.000]  信了主之後
[00:17:32.000 --> 00:17:34.000]  都知道
[00:17:34.000 --> 00:17:36.000]  不管你聽牧師講道也好
[00:17:36.000 --> 00:17:38.000]  不管你是讀聖經也好
[00:17:38.000 --> 00:17:40.000]  你參加門訓也好
[00:17:40.000 --> 00:17:42.000]  其實你可以看見我們教會
[00:17:42.000 --> 00:17:44.000]  在做門訓的時候
[00:17:44.000 --> 00:17:46.000]  從Predity開始
[00:17:46.000 --> 00:17:48.000]  一對一的門訓裡面
[00:17:48.000 --> 00:17:50.000]  Predity這個門訓的裡面
[00:17:50.000 --> 00:17:52.000]  就已經講到最後
[00:17:52.000 --> 00:17:54.000]  就是講到侍奉
[00:17:54.000 --> 00:17:56.000]  也就是說我們門徒訓練要做什麼
[00:17:56.000 --> 00:17:58.000]  門徒訓練讓我們每一個都起來侍奉
[00:17:58.000 --> 00:18:02.000]  但是親愛的丟字妹
[00:18:02.000 --> 00:18:04.000]  為什麼
[00:18:04.000 --> 00:18:06.000]  為什麼我們要服侍
[00:18:08.000 --> 00:18:10.000]  服侍的動機在哪裡
[00:18:10.000 --> 00:18:16.000]  如果服侍有果效
[00:18:16.000 --> 00:18:18.000]  可能我們還會覺得
[00:18:18.000 --> 00:18:20.000]  服侍的蠻有意義的
[00:18:20.000 --> 00:18:24.000]  但是如果服侍沒有果效呢
[00:18:24.000 --> 00:18:28.000]  很可能我們就會覺得不想服侍了
[00:18:28.000 --> 00:18:30.000]  是不是
[00:18:30.000 --> 00:18:32.000]  那麼這一次
[00:18:32.000 --> 00:18:34.000]  我回到台灣
[00:18:34.000 --> 00:18:36.000]  那麼
[00:18:36.000 --> 00:18:38.000]  我跟自己過去在
[00:18:38.000 --> 00:18:40.000]  神學院的同學
[00:18:40.000 --> 00:18:42.000]  有一些學長
[00:18:42.000 --> 00:18:44.000]  甚至有些是學弟這些認識的
[00:18:44.000 --> 00:18:46.000]  有機會跟他們
[00:18:46.000 --> 00:18:48.000]  碰面一起交通
[00:18:48.000 --> 00:18:52.000]  那麼我跟這些
[00:18:52.000 --> 00:18:54.000]  牧者們的交通當中
[00:18:54.000 --> 00:18:56.000]  那麼我就
[00:18:56.000 --> 00:18:58.000]  聽到
[00:18:58.000 --> 00:19:00.000]  有一些是
[00:19:00.000 --> 00:19:02.000]  在這個所謂的傳統教會
[00:19:02.000 --> 00:19:04.000]  服侍的
[00:19:04.000 --> 00:19:06.000]  有一些的牧師
[00:19:06.000 --> 00:19:08.000]  他們的心聲
[00:19:08.000 --> 00:19:10.000]  雖然大部分的台灣
[00:19:10.000 --> 00:19:12.000]  比較增長的教會
[00:19:12.000 --> 00:19:14.000]  都是已經是
[00:19:14.000 --> 00:19:16.000]  轉型成為
[00:19:16.000 --> 00:19:18.000]  小組教會
[00:19:18.000 --> 00:19:20.000]  也就是說是以這個
[00:19:20.000 --> 00:19:22.000]  牧師
[00:19:22.000 --> 00:19:24.000]  牧師團主任牧師
[00:19:24.000 --> 00:19:26.000]  來帶領教會的這種做法
[00:19:26.000 --> 00:19:30.000]  但是仍然有一些的教派
[00:19:30.000 --> 00:19:32.000]  那麼
[00:19:32.000 --> 00:19:34.000]  比如說這個長老會
[00:19:34.000 --> 00:19:36.000]  信信會
[00:19:36.000 --> 00:19:38.000]  這些的
[00:19:38.000 --> 00:19:40.000]  有一些的宗派
[00:19:40.000 --> 00:19:42.000]  那麼他們還是比較是傳統的
[00:19:42.000 --> 00:19:44.000]  那麼他們的
[00:19:44.000 --> 00:19:46.000]  教會的體制
[00:19:46.000 --> 00:19:48.000]  那麼就是
[00:19:48.000 --> 00:19:50.000]  有直式
[00:19:50.000 --> 00:19:52.000]  直式會或者是長職會
[00:19:52.000 --> 00:19:54.000]  所以
[00:19:54.000 --> 00:19:56.000]  我聽到有好幾位牧師
[00:19:56.000 --> 00:19:58.000]  跟我分享
[00:19:58.000 --> 00:20:00.000]  他們就提到說
[00:20:00.000 --> 00:20:02.000]  牧師也是從北美
[00:20:02.000 --> 00:20:04.000]  回去的
[00:20:04.000 --> 00:20:06.000]  那麼他在一個比較傳統的教會
[00:20:06.000 --> 00:20:08.000]  他就講
[00:20:08.000 --> 00:20:10.000]  他說他即將要離開了
[00:20:10.000 --> 00:20:12.000]  他準備要離開這個教會
[00:20:12.000 --> 00:20:14.000]  那我就問他為什麼
[00:20:14.000 --> 00:20:16.000]  你大老遠從北美回去
[00:20:16.000 --> 00:20:18.000]  什麼才大概不到兩年吧
[00:20:18.000 --> 00:20:20.000]  可能兩年的時間
[00:20:20.000 --> 00:20:22.000]  你怎麼又要離開呢
[00:20:22.000 --> 00:20:24.000]  哎呀他就跟我講
[00:20:24.000 --> 00:20:26.000]  很多一些的這些
[00:20:26.000 --> 00:20:28.000]  這個故事等等
[00:20:28.000 --> 00:20:30.000]  這些發生的事情
[00:20:30.000 --> 00:20:32.000]  簡單的說就是他覺得說
[00:20:32.000 --> 00:20:34.000]  他在那個地方他覺得
[00:20:34.000 --> 00:20:36.000]  他看不見自己在那邊
[00:20:36.000 --> 00:20:38.000]  服事能夠做些什麼
[00:20:38.000 --> 00:20:40.000]  意思就是說他沒有辦法
[00:20:40.000 --> 00:20:42.000]  去
[00:20:42.000 --> 00:20:44.000]  突破去改變
[00:20:44.000 --> 00:20:46.000]  這個教會
[00:20:46.000 --> 00:20:50.000]  當這個牧師他感覺到
[00:20:50.000 --> 00:20:52.000]  他沒有辦法在這裡再做些什麼的時候
[00:20:52.000 --> 00:20:54.000]  他感覺絕望
[00:20:54.000 --> 00:20:56.000]  他感覺他沒有辦法
[00:20:56.000 --> 00:20:58.000]  自己服事下去
[00:20:58.000 --> 00:21:02.000]  那反觀我看到
[00:21:02.000 --> 00:21:04.000]  有一些牧師
[00:21:04.000 --> 00:21:06.000]  哎呀
[00:21:06.000 --> 00:21:08.000]  我有幾位同學
[00:21:08.000 --> 00:21:10.000]  最近我跟他們一起
[00:21:10.000 --> 00:21:12.000]  碰面的時候他提到
[00:21:12.000 --> 00:21:14.000]  他們從畢業
[00:21:14.000 --> 00:21:16.000]  從day one他們到現在
[00:21:16.000 --> 00:21:18.000]  所在的教會
[00:21:18.000 --> 00:21:20.000]  無論是去開拓一個教會
[00:21:20.000 --> 00:21:22.000]  或者是去接一個教會
[00:21:22.000 --> 00:21:24.000]  他們從day one直到今天
[00:21:24.000 --> 00:21:26.000]  有一個告訴我說
[00:21:26.000 --> 00:21:28.000]  他說已經36年了
[00:21:28.000 --> 00:21:32.000]  所以
[00:21:32.000 --> 00:21:34.000]  他
