
[00:00:00.000 --> 00:00:03.000]  各位弟兄姊妹,今日我們去到主題講道三
[00:15:46.000 --> 00:15:48.000]  我哋嘅屬靈生命
[00:15:48.000 --> 00:15:50.000]  更加更加嘅重要
[00:15:50.000 --> 00:15:52.000]  因為呢個係有永恆嘅價值
[00:15:52.000 --> 00:15:57.000]  呢啲嘅勞苦呢啲結果係永遠永遠唔會扭壞嘅
[00:15:57.000 --> 00:16:01.000]  毀身敬虔我哋會有好多嘅掙扎
[00:16:01.000 --> 00:16:04.000]  你有冇試過去買嘢
[00:16:04.000 --> 00:16:07.000]  人哋計少咗你錢呀
[00:16:07.000 --> 00:16:10.000]  或者有冇試過去超級市場買嘢呢
[00:16:10.000 --> 00:16:14.000]  佢找多咗你錢
[00:16:14.000 --> 00:16:17.000]  你有冇好誠實咁樣
[00:16:17.000 --> 00:16:21.000]  畀返佢呢
[00:16:21.000 --> 00:16:23.000]  報稅啱啱報完稅啦
[00:16:23.000 --> 00:16:25.000]  過咗啦
[00:16:25.000 --> 00:16:30.000]  你有冇好誠實地將你一年入面應該要報嘅收入
[00:16:30.000 --> 00:16:34.000]  報落去呢
[00:16:34.000 --> 00:16:39.000]  你嘅家庭教育
[00:16:39.000 --> 00:16:43.000]  你有冇追求住敬虔呢
[00:16:43.000 --> 00:16:45.000]  特別我同啲家長去傾計呢
[00:16:45.000 --> 00:16:47.000]  有時係好多困難嘅
[00:16:47.000 --> 00:16:51.000]  特別可能呢
[00:16:51.000 --> 00:16:53.000]  個女呢或者個仔呢學緊小提琴呀
[00:16:53.000 --> 00:16:55.000]  個小提琴老師好好嘅
[00:16:55.000 --> 00:16:56.000]  但係呢因為呢
[00:16:56.000 --> 00:16:59.000]  嚟緊呢半年嘅時間
[00:16:59.000 --> 00:17:00.000]  個小提琴老師呢
[00:17:00.000 --> 00:17:05.000]  淨係星期日朝頭早先可以上到堂嘅啫
[00:17:05.000 --> 00:17:06.000]  咁樣呢
[00:17:06.000 --> 00:17:09.000]  就會可能呢你就因為呢個緣故
[00:17:09.000 --> 00:17:12.000]  就會將你嗰個課堂呢就跟住嗰個老師呢
[00:17:12.000 --> 00:17:15.000]  就轉過去星期日朝頭早
[00:17:15.000 --> 00:17:16.000]  你和你一家呢
[00:17:16.000 --> 00:17:20.000]  呢半年呢就返唔到教會
[00:17:20.000 --> 00:17:21.000]  哎呀
[00:17:21.000 --> 00:17:23.000]  我今日遲咗起身呀
[00:17:23.000 --> 00:17:25.000]  要返學返工
[00:17:25.000 --> 00:17:28.000]  我趕唔切零修喎
[00:17:28.000 --> 00:17:29.000]  唔緊要啦
[00:17:29.000 --> 00:17:32.000]  唔零修一陣間唔會死嘅
[00:17:32.000 --> 00:17:35.000]  但係遲到返工呢就好麻煩呀
[00:17:35.000 --> 00:17:37.000]  係咪呀
[00:17:37.000 --> 00:17:38.000]  久而久之呢
[00:17:38.000 --> 00:17:40.000]  我哋呢咁樣嘅嘢呢
[00:17:40.000 --> 00:17:44.000]  係會蠶食緊我哋追求神
[00:17:44.000 --> 00:17:45.000]  其實最重要係乜嘢呀
[00:17:45.000 --> 00:17:46.000]  我話畀頂姐妹聽
[00:17:46.000 --> 00:17:49.000]  唔係你嘅做嘅次數
[00:17:49.000 --> 00:17:50.000]  做啲乜嘢
[00:17:50.000 --> 00:17:52.000]  最重要係你嘅內心
[00:17:52.000 --> 00:17:57.000]  神喺你生命入面嘅優先次序係點樣
[00:17:57.000 --> 00:18:00.000]  你毀身畀神去追求神嘅時候
[00:18:00.000 --> 00:18:02.000]  就係你訓身
[00:18:02.000 --> 00:18:10.000]  將你人生嘅優先次序交畀神
[00:18:10.000 --> 00:18:14.000]  到最後第三點
[00:18:14.000 --> 00:18:15.000]  我哋想講呢
[00:18:15.000 --> 00:18:17.000]  喺呢段經文入面提醒我哋
[00:18:17.000 --> 00:18:22.000]  點樣訓練自己追求敬虔呢
[00:18:22.000 --> 00:18:24.000]  兩個字
[00:18:24.000 --> 00:18:26.000]  係
[00:18:26.000 --> 00:18:28.000]  操練
[00:18:28.000 --> 00:18:31.000]  操練或者訓練
[00:18:31.000 --> 00:18:33.000]  喺聖經入面就話呢
[00:18:33.000 --> 00:18:35.000]  操練敬虔操練自己
[00:18:35.000 --> 00:18:37.000]  操練呢個字係點解呀
[00:18:37.000 --> 00:18:38.000]  喺以前呢
[00:18:38.000 --> 00:18:41.000]  希臘羅馬嘅競技場入面
[00:18:41.000 --> 00:18:47.000]  嗰啲運動員係受著好嚴格嘅訓練
[00:18:47.000 --> 00:18:50.000]  係好辛苦嘅訓練
[00:18:50.000 --> 00:18:53.000]  最近我唔知你哋有冇留意上網睇呢
[00:18:53.000 --> 00:18:56.000]  就其實都唔係最近嘅早一段好長嘅時間呢
[00:18:56.000 --> 00:19:02.000]  就係英國呢有一份報紙呢就將中國嘅
[00:19:02.000 --> 00:19:06.000]  一啲訓練運動員嘅相呢
[00:19:06.000 --> 00:19:08.000]  放喺
[00:19:08.000 --> 00:19:11.000]  即係印咗出嚟畀大家知道
[00:19:11.000 --> 00:19:16.000]  其中呢就發現呢原來呢中國呢特別係體操嗰啲訓練
[00:19:16.000 --> 00:19:20.000]  啲小朋友由四五歲呢父母就送佢去嗰啲
[00:19:20.000 --> 00:19:23.000]  體育嗰啲訓練學校
[00:19:23.000 --> 00:19:26.000]  朝頭早晨早起身
[00:19:26.000 --> 00:19:30.000]  食嘢訓練食嘢訓練
[00:19:30.000 --> 00:19:34.000]  瞓覺再起身再訓練
[00:19:34.000 --> 00:19:38.000]  甚至要佢哋呢每一日呢要做好多好嚴格嘅
[00:19:38.000 --> 00:19:41.000]  甚至係將佢哋嘅身體呢自細開始呢
[00:19:41.000 --> 00:19:44.000]  已經係受著好大嘅重挫呢
[00:19:44.000 --> 00:19:48.000]  點樣幫助啲骨落呀柔軟呀呃落去呀
