
[00:00:00.000 --> 00:00:04.800]  我們看羅馬書時一定要認識一個很基本的前提
[00:02:35.000 --> 00:02:36.800]  啪啪 沒事了
[00:02:36.800 --> 00:02:39.200]  但是第二天我已經不敢出街了
[00:02:39.200 --> 00:02:41.800]  我怕我會流感
[00:02:41.800 --> 00:02:43.600]  被人怎麼辦呢?
[00:02:43.600 --> 00:02:44.600]  留在這裡
[00:02:44.600 --> 00:02:45.600]  又是沒事
[00:02:45.600 --> 00:02:46.600]  整天都沒事
[00:02:46.600 --> 00:02:48.000]  到某一刻又來了
[00:02:48.000 --> 00:02:49.000]  又發高燒
[00:02:49.000 --> 00:02:50.600]  但是又啪 又沒事
[00:02:50.600 --> 00:02:52.200]  第三天就回來香港
[00:02:52.200 --> 00:02:54.000]  這個奇妙
[00:02:54.000 --> 00:02:55.000]  睡了一覺起來
[00:02:55.000 --> 00:02:57.400]  甩了一隻腳
[00:02:57.400 --> 00:02:59.600]  我真的完全不知道甩了一隻腳
[00:02:59.600 --> 00:03:00.400]  只是有點痛
[00:03:00.400 --> 00:03:01.600]  我就這樣吊著在這裡
[00:03:01.600 --> 00:03:03.400]  我還要戴茶經
[00:03:03.400 --> 00:03:04.800]  戴完之後一個姐妹跟我說
[00:03:04.800 --> 00:03:08.400]  Benjamin你的骨骼刺了起來
[00:03:08.400 --> 00:03:10.800]  就狠狠地載我去看骨醫
[00:03:10.800 --> 00:03:13.400]  嘩 那一刻就痛了
[00:03:13.400 --> 00:03:14.600]  一覺都不痛
[00:03:14.600 --> 00:03:16.800]  是啵那一刻痛
[00:03:16.800 --> 00:03:17.600]  啵一聲
[00:03:17.600 --> 00:03:19.000]  嘩 真的眼水都流了
[00:03:19.000 --> 00:03:20.200]  但是進去了
[00:03:20.200 --> 00:03:22.400]  真的進去了
[00:03:22.400 --> 00:03:24.000]  但是那一晚又來了
[00:03:24.000 --> 00:03:25.800]  每一晚都發高燒
[00:03:25.800 --> 00:03:26.800]  這個我就怕了
[00:03:26.800 --> 00:03:27.600]  為什麼?
[00:03:27.600 --> 00:03:32.000]  因為我一點點傷風感冒的症狀都沒有
[00:03:32.000 --> 00:03:33.800]  肯定是裡面有東西發炎
[00:03:33.800 --> 00:03:34.800]  打電話給醫生
[00:03:34.800 --> 00:03:35.400]  醫生說
[00:03:35.400 --> 00:03:37.000]  喂 我正在開會
[00:03:37.000 --> 00:03:39.400]  我要日幾才回來香港
[00:03:39.400 --> 00:03:42.200]  麻煩你馬上跟我進去最近的醫院
[00:03:42.200 --> 00:03:43.400]  又要想了
[00:03:43.400 --> 00:03:48.000]  去外面私家醫院還是政府醫院
[00:03:48.000 --> 00:03:50.200]  但是最近怎麼說都是北大嶼山
[00:03:50.200 --> 00:03:51.800]  我住在嶼景灣 北大嶼山
[00:03:51.800 --> 00:03:53.000]  進去之後慘了
[00:03:53.000 --> 00:03:55.400]  有進就沒有出
[00:03:55.400 --> 00:03:56.800]  一進去
[00:03:56.800 --> 00:03:58.600]  不過那間醫院我真的高度推薦
[00:03:58.600 --> 00:03:59.400]  為什麼呢?
[00:03:59.400 --> 00:04:03.600]  因為穿制服的多過不穿制服的
[00:04:03.600 --> 00:04:06.000]  所以你進去之後就是VIP了
[00:04:06.000 --> 00:04:07.600]  好像剛剛可以開始了
[00:04:07.600 --> 00:04:08.800]  就是這個意思
[00:04:08.800 --> 00:04:10.000]  照X光隔離
[00:04:10.000 --> 00:04:11.000]  馬上照 馬上來
[00:04:11.000 --> 00:04:12.800]  半個小時之內就跟我說
[00:04:12.800 --> 00:04:14.000]  我現在預備了車
[00:04:14.000 --> 00:04:16.000]  載你去瑪嘉烈
[00:04:16.000 --> 00:04:18.400]  我說 啊 要進醫院?
[00:04:18.400 --> 00:04:19.400]  因為我們做團隊
[00:04:19.400 --> 00:04:22.800]  很多時候都要去醫院去探病
[00:04:22.800 --> 00:04:24.000]  因為我見到一些場景
[00:04:24.000 --> 00:04:25.800]  有時候都很難
[00:04:25.800 --> 00:04:26.800]  很辛苦
[00:04:26.800 --> 00:04:30.000]  很多病人躺在走廊
[00:04:30.000 --> 00:04:33.200]  當時一聽見要躺在政府醫院
[00:04:33.200 --> 00:04:36.200]  當時有一點疑問
[00:04:36.200 --> 00:04:37.200]  但是很感謝神
[00:04:37.200 --> 00:04:38.400]  因為當時候
[00:04:38.400 --> 00:04:40.600]  第一 他見到我脫臼
[00:04:40.600 --> 00:04:42.400]  第二 我的腳真的有一點傷
[00:04:42.400 --> 00:04:44.200]  我有一點糖尿病
[00:04:44.200 --> 00:04:45.600]  但我的糖尿病是很小的
[00:04:45.600 --> 00:04:48.200]  根本在藥物裏面完全控制住
[00:04:48.200 --> 00:04:50.200]  即是控制住
[00:04:50.200 --> 00:04:51.200]  他講不出是甚麼
[00:04:51.200 --> 00:04:52.600]  但他只知道我是ITP
[00:04:52.600 --> 00:04:54.600]  ITP就是白血小板低
[00:04:54.600 --> 00:04:55.600]  他說無論如何
[00:04:55.600 --> 00:04:57.600]  將你運到瑪嘉烈
[00:04:57.600 --> 00:04:59.200]  瑪嘉烈 看到這樣
[00:04:59.200 --> 00:04:59.800]  兩樣骨技
[00:04:59.800 --> 00:05:01.800]  好 上去骨科
[00:05:01.800 --> 00:05:02.800]  一去到骨科
[00:05:02.800 --> 00:05:03.600]  四個大房
[00:05:03.600 --> 00:05:04.600]  每個大房十個人
[00:05:04.600 --> 00:05:06.400]  只有五個人在裏頭
[00:05:06.400 --> 00:05:07.600]  真的很舒服
[00:05:07.600 --> 00:05:08.800]  真是很好
[00:05:08.800 --> 00:05:13.200]  我想都想不到
[00:05:13.200 --> 00:05:15.600]  但最糟的是我燒不了
[00:05:15.600 --> 00:05:16.200]  退不了去
[00:05:16.200 --> 00:05:17.600]  所以我藉著所有探訪
[00:05:17.600 --> 00:05:18.800]  為甚麼護士都沒有來
[00:05:18.800 --> 00:05:20.200]  我不忙 我打大赤鱲
[00:05:20.200 --> 00:05:22.200]  我真的熱到汗不停流
[00:05:22.200 --> 00:05:23.600]  兩隻大兵隊
[00:05:23.600 --> 00:05:24.800]  我們在座當中
[00:05:24.800 --> 00:05:26.400]  有些弟兄都去過探我
[00:05:26.400 --> 00:05:27.200]  他們知道
[00:05:27.200 --> 00:05:28.600]  他們都不敢拍照
[00:05:28.600 --> 00:05:30.800]  不要拍照
[00:05:30.800 --> 00:05:32.000]  但很感謝神
[00:05:32.000 --> 00:05:33.000]  一去到
[00:05:33.000 --> 00:05:35.200]  有兩位是
[00:05:35.200 --> 00:05:36.200]  因福以前
[00:05:36.200 --> 00:05:38.000]  是印尼宣教
[00:05:38.000 --> 00:05:39.800]  他們醫療宣教的那些姊妹
[00:05:39.800 --> 00:05:40.800]  被他認得
[00:05:40.800 --> 00:05:43.200]  和我祈禱 有好有壞
[00:05:43.200 --> 00:05:45.400]  壞處立即畫了個平面圖
[00:05:45.400 --> 00:05:47.400]  這張床的弟兄有甚麼問題
[00:05:47.400 --> 00:05:48.400]  這張床有甚麼
[00:05:48.400 --> 00:05:50.400]  哎呀 我一百零三
[00:05:50.400 --> 00:05:52.800]  一百零四度
[00:05:52.800 --> 00:05:53.600]  不過很感激
[00:05:53.600 --> 00:05:56.000]  有一班很衛生的醫務人員
[00:05:56.000 --> 00:05:57.800]  我親眼看著這位年輕醫生
[00:05:57.800 --> 00:05:59.600]  三十個小時沒有睡覺
[00:05:59.600 --> 00:06:01.400]  出出入入
[00:06:01.400 --> 00:06:03.000]  我問他有多少個小時沒有睡覺
[00:06:03.000 --> 00:06:04.400]  他說三十個小時
[00:06:04.400 --> 00:06:06.000]  哇
[00:06:06.000 --> 00:06:07.000]  這班人很衛生
[00:06:07.000 --> 00:06:08.800]  我對香港這班醫務人員
[00:06:08.800 --> 00:06:11.000]  我真的肅然起敬
[00:06:11.000 --> 00:06:12.400]  不要說政府沒有做事
[00:06:12.400 --> 00:06:13.200]  真的好
[00:06:13.200 --> 00:06:14.000]  真的
[00:06:14.000 --> 00:06:15.600]  裡頭的服務各方面
[00:06:15.600 --> 00:06:17.400]  我真的很感謝神
[00:06:17.400 --> 00:06:19.200]  很感謝神
[00:06:19.200 --> 00:06:20.400]  亦都讓我看到
[00:06:20.400 --> 00:06:21.200]  一件事
[00:06:21.200 --> 00:06:22.800]  有一件事更加感謝神
[00:06:22.800 --> 00:06:24.600]  我去了政府醫院
[00:06:24.600 --> 00:06:26.400]  如果我今天那天去
[00:06:26.400 --> 00:06:27.400]  私家醫院
[00:06:27.400 --> 00:06:28.600]  就不可能那麼快
[00:06:28.600 --> 00:06:31.200]  第二天就五思會審
[00:06:31.200 --> 00:06:33.400]  糖尿的醫生來找我
[00:06:33.400 --> 00:06:35.000]  骨科的醫生來找我
[00:06:35.000 --> 00:06:36.800]  血科的醫生來找我
[00:06:36.800 --> 00:06:38.400]  但最後出動的是甚麼
[00:06:38.400 --> 00:06:40.400]  微生物治療
[00:06:40.400 --> 00:06:43.600]  微生物的人都來了
[00:06:43.600 --> 00:06:44.600]  還多得他不少
[00:06:44.600 --> 00:06:48.600]  每一個都帶一個護理人員來幫我抽血
[00:06:48.600 --> 00:06:50.200]  每一個抽四桶
[00:06:50.200 --> 00:06:53.600]  加起來兩磅多的血
[00:06:53.600 --> 00:06:55.800]  但很感謝神
[00:06:55.800 --> 00:06:58.000]  讓他們計劃那些
[00:06:58.000 --> 00:06:59.000]  植那些菌
[00:06:59.000 --> 00:07:00.000]  植到是甚麼
[00:07:00.000 --> 00:07:01.000]  兩個菌入了血
[00:07:01.000 --> 00:07:04.600]  到現在他都不知道為甚麼入了血
[00:07:04.600 --> 00:07:07.600]  金黃葡萄球菌入血不是那麼常見
[00:07:07.600 --> 00:07:09.200]  一劑是甚麼
[00:07:09.200 --> 00:07:10.400]  我都不知道是甚麼
[00:07:10.400 --> 00:07:12.600]  但一支就容易了
[00:07:12.600 --> 00:07:14.600]  一支控生術就
[00:07:14.600 --> 00:07:16.600]  又吊又打
[00:07:16.600 --> 00:07:18.400]  那就搞定
[00:07:18.400 --> 00:07:20.800]  但讓我看到很多東西
[00:07:20.800 --> 00:07:22.600]  我看到很多東西
[00:07:22.600 --> 00:07:24.200]  我記得第一天
[00:07:24.200 --> 00:07:25.800]  已經有一個
[00:07:25.800 --> 00:07:29.200]  是另外一間教會的護士
[00:07:29.200 --> 00:07:30.000]  他就說
[00:07:30.000 --> 00:07:32.800]  你去隔壁房間看看那個年輕人
[00:07:32.800 --> 00:07:35.000]  我都已經滿頭大汗
[00:07:35.000 --> 00:07:36.600]  我托著一個冰袋
[00:07:36.600 --> 00:07:37.800]  他說得那麼嚴重
[00:07:37.800 --> 00:07:39.400]  人家要出聲了
[00:07:39.400 --> 00:07:41.200]  當時是不好意思
[00:07:41.200 --> 00:07:42.600]  不要怪我說這句話
[00:07:42.600 --> 00:07:44.400]  我就過去看
[00:07:44.400 --> 00:07:46.000]  這個男的一路在哭
[00:07:46.000 --> 00:07:47.400]  我問你為甚麼哭
[00:07:47.400 --> 00:07:48.600]  他說說不出
[00:07:48.600 --> 00:07:49.400]  他媽媽
[00:07:49.400 --> 00:07:50.600]  那時不是visiting hour
[00:07:50.600 --> 00:07:51.800]  他媽媽都可以坐在那裏
[00:07:51.800 --> 00:07:53.600]  證明這件事很大
[00:07:53.600 --> 00:07:55.400]  因為四點鐘他就要開刀
[00:07:55.400 --> 00:07:57.400]  就要切了兩隻腳
[00:07:57.400 --> 00:07:58.800]  當時我真的不懂說甚麼
[00:07:58.800 --> 00:08:00.800]  我只可以陪著他哭
[00:08:00.800 --> 00:08:02.800]  我真的不知道說甚麼
[00:08:02.800 --> 00:08:04.400]  是神學院沒有教我還是甚麼
[00:08:04.400 --> 00:08:05.400]  我真的不知道
[00:08:05.400 --> 00:08:07.200]  我真的不知道說甚麼
[00:08:07.200 --> 00:08:09.800]  我只是在袋裏拿了一個
[00:08:09.800 --> 00:08:10.600]  很小的十字架
[00:08:10.600 --> 00:08:12.800]  在聖地買的橄欖木
[00:08:12.800 --> 00:08:14.000]  我真的不知道說甚麼
[00:08:14.000 --> 00:08:15.000]  他說
[00:08:15.000 --> 00:08:17.800]  主耶穌救我
[00:08:17.800 --> 00:08:18.600]  一秒鐘
[00:08:18.600 --> 00:08:20.400]  其實那裏每個骨科
[00:08:20.400 --> 00:08:22.400]  差不多全部都是工傷
[00:08:22.400 --> 00:08:23.400]  一秒鐘的事
[00:08:23.400 --> 00:08:24.600]  你整個家庭
[00:08:24.600 --> 00:08:25.600]  整個所有東西
[00:08:25.600 --> 00:08:26.800]  已經不同
[00:08:26.800 --> 00:08:28.600]  你想想他28歲
[00:08:28.600 --> 00:08:30.200]  就算給你工傷
[00:08:30.200 --> 00:08:31.200]  給你足夠錢
[00:08:31.200 --> 00:08:32.000]  我想幾十萬
[00:08:32.000 --> 00:08:33.200]  給你一百萬
[00:08:33.200 --> 00:08:35.400]  這一百萬你撕到甚麼時候
[00:08:35.400 --> 00:08:36.200]  28歲
[00:08:36.200 --> 00:08:38.200]  還有一個媽媽要養
[00:08:38.200 --> 00:08:41.200]  我看見我整個心都掉下來
[00:08:41.200 --> 00:08:42.200]  我只覺得
[00:08:42.200 --> 00:08:43.400]  我就算侍奉
[00:08:43.400 --> 00:08:45.800]  我太過在溫室裏侍奉
[00:08:45.800 --> 00:08:47.400]  原來有這麼多人
[00:08:47.400 --> 00:08:49.400]  這麼多人我們是忽略了
[00:08:49.400 --> 00:08:50.400]  不過很感謝神
[00:08:50.400 --> 00:08:52.200]  讓我看到這些事
[00:08:52.200 --> 00:08:54.200]  在短短的這幾天裏
[00:08:54.200 --> 00:08:55.400]  但自己也很害怕
[00:08:55.400 --> 00:08:56.600]  為甚麼
[00:08:56.600 --> 00:08:58.000]  因為兩天而已
[00:08:58.000 --> 00:08:59.600]  摸一摸自己的小腿
[00:08:59.600 --> 00:09:01.000]  肌肉好像沒有了
[00:09:01.000 --> 00:09:01.800]  雖然我肚腩大
[00:09:01.800 --> 00:09:04.000]  但我的腳的肌肉也有一點
[00:09:04.000 --> 00:09:06.200]  我記得小時候養金錢龜
[00:09:06.200 --> 00:09:07.400]  金錢龜一過世的時候
[00:09:07.400 --> 00:09:08.200]  拿起來
[00:09:08.200 --> 00:09:09.400]  是學軟的
[00:09:09.400 --> 00:09:10.000]  我說糟糕了
[00:09:10.000 --> 00:09:12.000]  這些錢難道要結帳
[00:09:12.000 --> 00:09:15.000]  想著立即上去述職
[00:09:15.000 --> 00:09:17.000]  但是
[00:09:17.000 --> 00:09:19.800]  每天躺在那裏
[00:09:19.800 --> 00:09:23.200]  不道理地去細想自己的過去
[00:09:23.200 --> 00:09:25.600]  也不道理地去細想
[00:09:25.600 --> 00:09:29.400]  主怎樣一直帶著我的人生
[00:09:29.400 --> 00:09:32.000]  這裏有認識我四十多五十年的弟兄
[00:09:32.000 --> 00:09:32.800]  在這裏嗎
[00:09:32.800 --> 00:09:34.400]  在這裏
[00:09:34.400 --> 00:09:36.200]  你知道我在說甚麼
[00:09:36.200 --> 00:09:38.200]  我以前是怎樣一個人
[00:09:38.200 --> 00:09:42.400]  是個很不羈的青少年
[00:09:42.400 --> 00:09:44.000]  神真的改變了我
[00:09:44.000 --> 00:09:45.000]  神真的改變了我
[00:09:45.000 --> 00:09:45.800]  沒有人相信
[00:09:45.800 --> 00:09:46.800]  我記得第一天
[00:09:46.800 --> 00:09:47.800]  吳忠文無事介紹
[00:09:47.800 --> 00:09:49.800]  這是實習神學生劉順之
[00:09:49.800 --> 00:09:51.600]  一下來有個弟兄
[00:09:51.600 --> 00:09:54.600]  那天你們也在這裏
[00:09:54.600 --> 00:09:56.400]  真的不知道你相信了主
[00:09:56.400 --> 00:09:59.400]  我從小就看見教家庭長大的
[00:09:59.400 --> 00:10:03.400]  就更加不相信我會做傳道的人
[00:10:03.400 --> 00:10:05.000]  很小的時候
[00:10:05.000 --> 00:10:11.600]  那時香港有個青少年權益賽
[00:10:11.600 --> 00:10:15.600]  第一年代表南華會有個年輕人拿了冠軍
[00:10:15.600 --> 00:10:17.600]  名叫劉順之
[00:10:17.600 --> 00:10:19.600]  第二年也是他拿了冠軍
[00:10:19.600 --> 00:10:23.000]  第三年香港節就倒閉了
[00:10:23.000 --> 00:10:24.400]  以為自己真是
[00:10:24.400 --> 00:10:26.400]  那時李小龍剛剛去世
[00:10:26.400 --> 00:10:28.000]  以為自己翻生李小龍
[00:10:28.000 --> 00:10:33.200]  你想想中三第一個禮拜尾
[00:10:33.200 --> 00:10:36.400]  就在學校附近一個餐廳打架
[00:10:36.400 --> 00:10:38.200]  教導上報
[00:10:38.200 --> 00:10:40.800]  搞到滴出校門來
[00:10:40.800 --> 00:10:42.000]  但這些是我的過去
[00:10:42.000 --> 00:10:44.400]  人是怎樣的態度
[00:10:44.400 --> 00:10:46.400]  那種Cartiness大家都知道
[00:10:46.400 --> 00:10:48.400]  最有趣是去到美國
[00:10:48.400 --> 00:10:49.600]  一去到
[00:10:49.600 --> 00:10:53.000]  你知道大學裏有些香港的同學會
[00:10:53.000 --> 00:10:54.800]  我跟他們來迎新
[00:10:54.800 --> 00:10:55.600]  第一眼見到
[00:10:55.600 --> 00:10:58.800]  這個不是當年告發我的壞人
[00:10:58.800 --> 00:11:01.400]  後來還做了Head Prefect和Head Boy
[00:11:01.400 --> 00:11:05.800]  即是那些Head Prefect頭
[00:11:05.800 --> 00:11:06.600]  他當然害怕
[00:11:06.600 --> 00:11:07.800]  我是公民他不是
[00:11:07.800 --> 00:11:10.000]  出事他走我不用走
[00:11:10.000 --> 00:11:11.600]  不過後來做了好朋友
[00:11:11.600 --> 00:11:12.800]  一起在Annbrook Church
[00:11:12.800 --> 00:11:15.600]  我們一起侍奉
[00:11:15.600 --> 00:11:19.400]  神是可以改變任何東西
[00:11:19.400 --> 00:11:20.600]  今日的主題就是一個字
[00:11:20.600 --> 00:11:22.600]  Spiritual Transformation
[00:11:22.600 --> 00:11:25.200]  我們靈明的改變
[00:11:25.200 --> 00:11:27.400]  很多時候
[00:11:27.400 --> 00:11:29.200]  我們以為有些事是不能改的
[00:11:29.200 --> 00:11:32.000]  很多時候我們見到一些人大奸大惡
[00:11:32.000 --> 00:11:33.600]  後來做了一些事出來
[00:11:33.600 --> 00:11:36.400]  你是沒有辦法相信
[00:11:36.400 --> 00:11:39.400]  在一個宣教士的家庭長大
[00:11:39.400 --> 00:11:41.200]  又是醫學方面的
[00:11:41.200 --> 00:11:42.600]  就中弊
[00:11:42.600 --> 00:11:44.400]  因為父母看的東西好像很宏觀
[00:11:44.400 --> 00:11:45.200]  好像對我們來說
[00:11:45.200 --> 00:11:47.000]  好像覺得不care我的
[00:11:47.000 --> 00:11:49.400]  我切針的手要縫針
[00:11:49.400 --> 00:11:50.600]  一邊罵一邊縫
[00:11:50.600 --> 00:11:52.200]  一點都還有縫隙
[00:11:52.200 --> 00:11:54.000]  但別人縫完之後
[00:11:54.000 --> 00:11:54.600]  縫好了之後
[00:11:54.600 --> 00:11:56.400]  看都看不到縫隙
[00:11:56.400 --> 00:11:58.600]  有病自己用馬蘇琳
[00:11:58.600 --> 00:12:00.400]  從小對藥物很熟悉
[00:12:00.400 --> 00:12:02.400]  amphetamine, barbiturine
[00:12:02.400 --> 00:12:04.000]  幸好我不販毒
[00:12:04.000 --> 00:12:07.400]  如果販毒我真的懂得怎樣販
[00:12:07.400 --> 00:12:09.000]  但有件事他們做得好
[00:12:09.000 --> 00:12:11.600]  不停地向我傳福音
[00:12:11.600 --> 00:12:12.600]  當時當然不聽
[00:12:12.600 --> 00:12:13.600]  當你發瘋吧
[00:12:13.600 --> 00:12:14.800]  這麼老套
[00:12:14.800 --> 00:12:15.400]  但不要理會
[00:12:15.400 --> 00:12:17.800]  這些都進入我心
[00:12:17.800 --> 00:12:18.600]  我們記得
[00:12:18.600 --> 00:12:22.000]  這件事的時間是巨熊
[00:12:22.000 --> 00:12:23.800]  經歷也是巨熊
[00:12:23.800 --> 00:12:26.000]  歷史也是巨熊
[00:12:26.000 --> 00:12:28.200]  很多時候他要我們在生命上
[00:12:28.200 --> 00:12:29.200]  什麼是Vicissitude
[00:12:29.200 --> 00:12:31.200]  就是生命上有些波浪
[00:12:31.200 --> 00:12:32.600]  讓你能夠更加充足
[00:12:32.600 --> 00:12:35.000]  自己怎樣去面對未來
[00:12:35.000 --> 00:12:36.200]  巨熊
[00:12:36.200 --> 00:12:37.600]  等於馬學福音
[00:12:37.600 --> 00:12:38.200]  大家看馬學福音
[00:12:38.200 --> 00:12:39.200]  很悶
[00:12:39.200 --> 00:12:40.800]  醫治那裡是醫治
[00:12:40.800 --> 00:12:42.400]  一次過一句說完
[00:12:42.400 --> 00:12:44.200]  醫治了多少人就行了
[00:12:44.200 --> 00:12:45.200]  但你留心看
[00:12:45.200 --> 00:12:47.600]  每一次的醫治都不同
[00:12:47.600 --> 00:12:48.600]  伸隻手出來
[00:12:48.600 --> 00:12:51.000]  或者你撿起東西就走
[00:12:51.000 --> 00:12:52.400]  人家後面碰一碰他
[00:12:52.400 --> 00:12:53.800]  都會得到醫治
[00:12:53.800 --> 00:12:54.400]  為什麼這樣
[00:12:54.400 --> 00:12:55.400]  告訴我們
[00:12:55.400 --> 00:12:57.000]  神有祂的時間表
[00:12:57.000 --> 00:12:58.600]  有祂的方法
[00:12:58.600 --> 00:13:02.000]  這個不是我們定的
[00:13:02.000 --> 00:13:02.800]  各位弟兄姊妹
[00:13:02.800 --> 00:13:04.200]  很多時候我們就
[00:13:04.200 --> 00:13:05.800]  我是典型一個
[00:13:05.800 --> 00:13:07.800]  很多時候就
[00:13:07.800 --> 00:13:09.000]  覺得自己的經歷
[00:13:09.000 --> 00:13:10.400]  用這些方法就老了
[00:13:10.400 --> 00:13:12.000]  今年快要登陸了
[00:13:12.000 --> 00:13:13.200]  用這個方法最好
[00:13:13.200 --> 00:13:14.200]  傳福音這個方法最好
[00:13:14.200 --> 00:13:15.000]  你不要爭辯
[00:13:15.000 --> 00:13:16.800]  這個方法我見過
[00:13:16.800 --> 00:13:17.800]  錯
[00:13:17.800 --> 00:13:19.400]  因為是祂掌管的
[00:13:19.400 --> 00:13:20.200]  不是我們
[00:13:20.200 --> 00:13:21.200]  不是我們的腦
[00:13:21.200 --> 00:13:23.800]  應該是祂做出來的
[00:13:23.800 --> 00:13:25.000]  另外一件事
[00:13:25.000 --> 00:13:30.400]  就和今天的主題很密切
[00:13:30.400 --> 00:13:32.200]  因為這個世界
[00:13:32.200 --> 00:13:34.200]  是那條火龍控制著
[00:13:34.200 --> 00:13:37.000]  是撒旦控制著
[00:13:37.000 --> 00:13:40.000]  這個是撒旦的世界
[00:13:40.000 --> 00:13:44.200]  我們是少數民族
[00:13:44.200 --> 00:13:47.000]  但是神呼召我們出來
[00:13:47.000 --> 00:13:48.200]  做什麼
[00:13:48.200 --> 00:13:50.600]  教會就是我們被呼召出來
[00:13:50.600 --> 00:13:51.400]  聚在一起
[00:13:51.400 --> 00:13:53.200]  不單止崇拜祂
[00:13:53.200 --> 00:13:57.200]  而且要真真正正明白祂的旨意
[00:13:57.200 --> 00:13:59.000]  神創造每一件事
[00:13:59.000 --> 00:14:00.200]  都是好的
[00:14:00.200 --> 00:14:01.400]  看回創世紀
[00:14:01.400 --> 00:14:04.200]  每做一件事都是好的
[00:14:04.200 --> 00:14:05.600]  但出了什麼事呢
[00:14:05.600 --> 00:14:07.200]  當人犯了罪之後
[00:14:07.200 --> 00:14:09.400]  魔鬼就利用這個途徑
[00:14:09.400 --> 00:14:11.200]  將我們毀滅
[00:14:11.200 --> 00:14:13.400]  我經常用很多金融界的例子
[00:14:13.400 --> 00:14:15.600]  因為我自己不是在其他行業
[00:14:15.600 --> 00:14:17.800]  所以我才可以用比較
