
[00:00:00.000 --> 00:00:02.840]  我哋一齊嚟到去思想
[00:07:21.000 --> 00:07:30.000]  先係你人生嘅分水嶺最重要嗰一個嘅要點
[00:07:30.000 --> 00:07:35.000]  喺撒培記上
[00:07:35.000 --> 00:07:39.000]  喺第一至第七章
[00:07:39.000 --> 00:07:43.000]  以色列人佢哋不滿舊有嘅制度
[00:07:43.000 --> 00:07:44.000]  舊有咩制度
[00:07:44.000 --> 00:07:46.000]  舊有一個事實嘅制度
[00:07:46.000 --> 00:07:48.000]  喺佢哋需要嘅時候
[00:07:48.000 --> 00:07:50.000]  神就為佢興起時枝
[00:07:50.000 --> 00:07:53.000]  為佢哋營戰呢個外敵
[00:07:53.000 --> 00:07:56.000]  不過佢覺得呢個制度唔好
[00:07:56.000 --> 00:07:58.000]  我哋需要有一個皇帝
[00:07:58.000 --> 00:08:00.000]  我哋需要一個君主制度
[00:08:00.000 --> 00:08:04.000]  呢個君主制度可以長久嘅治理我哋
[00:08:04.000 --> 00:08:07.000]  並且可以帶領我哋去打仗
[00:08:07.000 --> 00:08:09.000]  所以佢哋有個訴求
[00:08:09.000 --> 00:08:11.000]  喺第八章
[00:08:11.000 --> 00:08:14.000]  神就聽咗佢嘅訴求
[00:08:14.000 --> 00:08:19.000]  嚟到建立第一任嘅皇帝呢一個嘅訴羅
[00:08:19.000 --> 00:08:25.000]  所以第八至第十五章講到訴羅嗰個興衰
[00:08:25.000 --> 00:08:28.000]  而喺呢一度
[00:08:28.000 --> 00:08:31.000]  嚟到將
[00:08:31.000 --> 00:08:33.000]  喺第十二章
[00:08:33.000 --> 00:08:35.000]  就係薩姆爾記
[00:08:35.000 --> 00:08:39.000]  一位喺呢個過渡期間
[00:08:39.000 --> 00:08:43.000]  事先時代進入君王嘅時代
[00:08:43.000 --> 00:08:46.000]  一位過渡期間嘅領袖
[00:08:46.000 --> 00:08:51.000]  佢站喺歷史呢個兩種嘅制度裏面
[00:08:51.000 --> 00:08:54.000]  一個咁樣分水嶺嘅領袖
[00:08:54.000 --> 00:08:58.000]  去對佢所牧養嘅百姓
[00:08:58.000 --> 00:09:00.000]  一個臨別嘅陣營
[00:09:00.000 --> 00:09:03.000]  喺呢個臨別嘅陣營裏面
[00:09:03.000 --> 00:09:05.000]  佢講咗三樣嘢
[00:09:05.000 --> 00:09:08.000]  舊有嘅制度係咪唔好呢
[00:09:08.000 --> 00:09:11.000]  係咪新嘅制度係好哂呢
[00:09:11.000 --> 00:09:14.000]  而新嘅制度有冇問題呢
[00:09:14.000 --> 00:09:18.000]  而喺呢個問題裏面有冇出路呢
[00:09:18.000 --> 00:09:21.000]  但呢個係薩姆爾透過第十二章
[00:09:21.000 --> 00:09:25.000]  同我哋展示乜嘢係最重要
[00:09:25.000 --> 00:09:27.000]  有時候我哋話環境好重要
[00:09:27.000 --> 00:09:29.000]  制度好重要
[00:09:29.000 --> 00:09:32.000]  我諗呢個都無可厚非嘅
[00:09:32.000 --> 00:09:35.000]  不過最重要決定我哋
[00:09:35.000 --> 00:09:39.000]  走人生嘅道路唔係呢一切嘅嘢
[00:09:39.000 --> 00:09:41.000]  而係好重要一個問題
[00:09:41.000 --> 00:09:43.000]  我哋每一個人都要問自己
[00:09:43.000 --> 00:09:47.000]  我哋有冇走喺上帝嘅旨意裏面
[00:09:47.000 --> 00:09:50.000]  我有冇走喺神嘅領導底下
[00:09:50.000 --> 00:09:53.000]  如果你冇走喺神嘅領導底下
[00:09:53.000 --> 00:09:55.000]  就算你走入一個新嘅制度
[00:09:55.000 --> 00:09:57.000]  你所謂理想嘅制度
[00:09:57.000 --> 00:10:00.000]  我哋都可能走錯路呀
[00:10:00.000 --> 00:10:02.000]  弟兄姊妹
[00:10:02.000 --> 00:10:06.000]  唔係制度唔係環境順與唔順
[00:10:06.000 --> 00:10:11.000]  係即係話畀我哋聽呢條路係正確嘅
[00:10:11.000 --> 00:10:14.000]  話畀我哋聽呢條路正確嘅
[00:10:14.000 --> 00:10:18.000]  係我哋有冇走喺神嘅旨意裏面
[00:10:18.000 --> 00:10:21.000]  喺舊有嘅制度
[00:10:21.000 --> 00:10:24.000]  薩姆爾話唔係唔好嘅
[00:10:24.000 --> 00:10:28.000]  喺舊有嘅制度我仍然可以終身服侍
[00:10:28.000 --> 00:10:32.000]  所以呢喺第十二章第一節第五節
[00:10:32.000 --> 00:10:35.000]  薩姆爾講到呢個嘅改朝換代
[00:10:35.000 --> 00:10:37.000]  佢嘅角色改變
[00:10:37.000 --> 00:10:40.000]  佢話你哋向我嚟到求旺呀
[00:10:40.000 --> 00:10:44.000]  我而家將個皇帝交畀你哋
[00:10:44.000 --> 00:10:47.000]  佢要改換佢嘅角色
[00:10:47.000 --> 00:10:50.000]  薩姆爾喺一個新嘅制度裏面
[00:10:50.000 --> 00:10:54.000]  佢再唔係呢個民族嘅嗰個國家嘅領袖
[00:10:54.000 --> 00:11:00.000]  佢再唔需要帶領佢嘅百姓去迎戰外敵
[00:11:00.000 --> 00:11:03.000]  佢雖然仍然係祭祀師
[00:11:03.000 --> 00:11:06.000]  但係佢唔需要帶領百姓打仗
[00:11:06.000 --> 00:11:09.000]  喺新嘅制度去改變咗
[00:11:09.000 --> 00:11:10.000]  去改變乜嘢呀
[00:11:10.000 --> 00:11:12.000]  去成為一個先知
[00:11:12.000 --> 00:11:17.000]  先知嘅角色成為一個新嘅制度嘅角色
[00:11:17.000 --> 00:11:21.000]  而呢個角色亦都係一個好重要嘅角色
[00:11:21.000 --> 00:11:24.000]  薩姆爾去嚟到
[00:11:24.000 --> 00:11:29.000]  當佢好似嚟到去交織嘅時候
[00:11:29.000 --> 00:11:33.000]  佢嚟到喺呢班百姓嘅面前
[00:11:33.000 --> 00:11:35.000]  喺上帝嘅面前
[00:11:35.000 --> 00:11:38.000]  喺呢個新嘅皇帝嘅面前
[00:11:38.000 --> 00:11:41.000]  佢問佢哋嚟到為佢嚟到作見證
[00:11:41.000 --> 00:11:44.000]  佢話我奪過誰嘅牛
[00:11:44.000 --> 00:11:45.000]  搶過誰嘅奴
[00:11:45.000 --> 00:11:46.000]  欺負過誰
[00:11:46.000 --> 00:11:47.000]  虐待過誰
[00:11:47.000 --> 00:11:51.000]  喺邊個手裏面受過賄賂
[00:11:51.000 --> 00:11:54.000]  如果有佢一定會償還
[00:11:54.000 --> 00:11:59.000]  眾人就喺佢面前證明佢冇欺負過佢哋
[00:11:59.000 --> 00:12:00.000]  冇虐待佢哋
[00:12:00.000 --> 00:12:03.000]  亦都冇搶過佢哋任何嘢
[00:12:03.000 --> 00:12:05.000]  呢度留意一個字
[00:12:05.000 --> 00:12:06.000]  英文叫「take」
[00:12:06.000 --> 00:12:10.000]  雖然中文亦都奪過搶過受過
[00:12:10.000 --> 00:12:13.000]  其實都係呢個「take」字
[00:12:13.000 --> 00:12:16.000]  我講緊英文
[00:12:16.000 --> 00:12:22.000]  即係「攞」
[00:12:22.000 --> 00:12:26.000]  「攞」呢個字出現四次
[00:12:26.000 --> 00:12:29.000]  幾時出現「攞」呢個字
[00:12:29.000 --> 00:12:33.000]  即係「take」呢個字
[00:12:33.000 --> 00:12:34.000]  好多呢
[00:12:34.000 --> 00:12:38.000]  如果大家睇一睇第八章
[00:12:38.000 --> 00:12:44.000]  當薩姆爾講將來嘅皇帝
[00:12:44.000 --> 00:12:48.000]  佢話將來皇帝就會攞你好多嘢
[00:12:48.000 --> 00:12:52.000]  就係用呢個英文嘅「take」
[00:12:52.000 --> 00:12:56.000]  佢會攞你嘅女同佢製香膏同佢做飯
[00:12:56.000 --> 00:12:58.000]  要攞你最好嘅田地
[00:12:58.000 --> 00:13:00.000]  攞你嘅十分之一
[00:13:00.000 --> 00:13:02.000]  攞你呢樣攞你嗰樣
[00:13:02.000 --> 00:13:04.000]  要攞你
[00:13:04.000 --> 00:13:11.000]  最後呢個皇帝會攞埋你老婆
[00:13:11.000 --> 00:13:16.000]  呢個皇帝嘅制度就係咁樣
[00:13:16.000 --> 00:13:20.000]  攞到攞呀
[00:13:20.000 --> 00:13:27.000]  所以薩姆爾話舊嘅制度唔係唔好
[00:13:27.000 --> 00:13:31.000]  新嘅制度唔係絕對好哂
[00:13:31.000 --> 00:13:33.000]  薩姆爾話喺舊嘅制度
[00:13:33.000 --> 00:13:40.000]  佢仍然可以係清心清白咁樣去服事實
[00:13:40.000 --> 00:13:42.000]  喺呢個制度底下
[00:13:42.000 --> 00:13:47.000]  薩姆爾話佢係一個正直嘅領袖
[00:13:47.000 --> 00:13:49.000]  點解佢嚟到
[00:13:49.000 --> 00:13:55.000]  要話要喺耶和華同埋呢個新嘅皇帝要做見證
[00:13:55.000 --> 00:14:01.000]  薩姆爾佢唔單止喺百姓裏面證明佢嘅清白
[00:14:01.000 --> 00:14:04.000]  亦都喺新嘅領袖嘅面前
[00:14:04.000 --> 00:14:07.000]  嚟到佢表明佢嘅清白
[00:14:07.000 --> 00:14:10.000]  佢要成為新嘅一代嘅領袖
[00:14:10.000 --> 00:14:12.000]  一個冒犯
[00:14:12.000 --> 00:14:14.000]  佢可能同蘇羅講
[00:14:14.000 --> 00:14:21.000]  蘇羅我以前係咁樣帶領呢個嘅百姓帶領呢個國家
[00:14:21.000 --> 00:14:23.000]  而家交畀你
[00:14:23.000 --> 00:14:25.000]  你要點帶領
[00:14:25.000 --> 00:14:29.000]  你係唔係仍然好似我以前咁樣
[00:14:29.000 --> 00:14:37.000]  能夠以清白以公正以公平去帶領呢個國家
[00:14:37.000 --> 00:14:40.000]  新制唔係一個好過舊制
[00:14:40.000 --> 00:14:44.000]  薩姆爾認為唔係一定咁樣
[00:14:44.000 --> 00:14:48.000]  舊嘅制仍然可以有好嘅管治
[00:14:48.000 --> 00:14:54.000]  你唔好睇到周圍國家用一個新嘅制度而行
[00:14:54.000 --> 00:14:56.000]  咁你就認為要好啦
[00:14:56.000 --> 00:15:01.000]  新嘅制保障唔到你有新好嘅管治
[00:15:01.000 --> 00:15:07.000]  亦都唔能夠保障呢個國家有十足軍事嘅安全
[00:15:07.000 --> 00:15:11.000]  換句說話嚟講我哋人生嘅分水嶺
[00:15:11.000 --> 00:15:17.000]  唔係一定喺任何嘅制度裏面可以改變我哋乜嘢
[00:15:17.000 --> 00:15:24.000]  我哋進入人生嗰個新嘅歷史裏面嘅轉捩點喺邊度呢
[00:15:24.000 --> 00:15:27.000]  最近呢我睇過一篇嘅文章
[00:15:27.000 --> 00:15:30.000]  一位嘅李信祥牧師佢所寫嘅
[00:15:30.000 --> 00:15:34.000]  其中有一段說話我覺得好有意思
[00:15:34.000 --> 00:15:36.000]  想同你大家分享
[00:15:36.000 --> 00:15:41.000]  佢話喺我哋人生嘅分水嶺發生喺邊度呀
[00:15:41.000 --> 00:15:44.000]  唔係發生喺制度
[00:15:44.000 --> 00:15:52.000]  亦都唔係發生喺我哋面對一啲嘅處身一個特別嘅環境
[00:15:52.000 --> 00:15:57.000]  好重要係喺我哋心裏面嘅選擇
[00:15:57.000 --> 00:16:02.000]  而呢個選擇就係我哋有冇跟隨神
[00:16:02.000 --> 00:16:05.000]  當你遇到仇敵嘅時候
[00:16:05.000 --> 00:16:06.000]  分水嶺
[00:16:06.000 --> 00:16:09.000]  究竟選擇恨佢一或愛佢
[00:16:09.000 --> 00:16:13.000]  當有人鬧你嘅時候你選擇鬧返佢一或祝福佢
[00:16:13.000 --> 00:16:17.000]  當有人惡待你嘅時候你選擇惡待返佢一或恩待佢
[00:16:17.000 --> 00:16:21.000]  當人哋逼迫你嘅時候你選擇報復佢或者饒恕佢
[00:16:21.000 --> 00:16:24.000]  當你遇到挫折嘅時候你選擇放低
[00:16:24.000 --> 00:16:28.000]  因為我遇到咁大嘅壓力一或你更加嘅努力
[00:16:28.000 --> 00:16:31.000]  當你遇到人生嘅逆境嘅時候你選擇失望
[00:16:31.000 --> 00:16:33.000]  一或你繼續前行
[00:16:33.000 --> 00:16:37.000]  當你選到失敗嘅時候一或你
[00:16:37.000 --> 00:16:40.000]  係佢啦佢做到我叫我失敗
[00:16:40.000 --> 00:16:45.000]  一或你勇於承擔責任繼續嘅學習呢
[00:16:45.000 --> 00:16:50.000]  乜嘢係你人生嘅分水嶺
[00:16:50.000 --> 00:16:53.000]  有人話美國嘅911
[00:16:53.000 --> 00:16:55.000]  係近代歷史嘅分水嶺
[00:16:55.000 --> 00:16:59.000]  如果冇911可能冇今日嘅阿富汗咁嘅局面
[00:16:59.000 --> 00:17:02.000]  冇今日嘅伊拉克咁嘅局面
[00:17:02.000 --> 00:17:05.000]  亦都可能冇ISIS走出嚟
[00:17:05.000 --> 00:17:09.000]  亦都冇今日敘利亞嘅難民
[00:17:09.000 --> 00:17:12.000]  可能我哋都講得啱
[00:17:12.000 --> 00:17:18.000]  不過如果嗰日911美國遇到遇襲嘅時候
[00:17:18.000 --> 00:17:21.000]  佢唔係採取報復
[00:17:21.000 --> 00:17:24.000]  呢個世界有冇唔同呀
[00:17:24.000 --> 00:17:26.000]  有冇唔同呀
[00:17:26.000 --> 00:17:27.000]  有好唔同呀
[00:17:27.000 --> 00:17:31.000]  如果阿拉伯呢個世界冇受到西方霸權
[00:17:31.000 --> 00:17:33.000]  而佢唔作出報復
[00:17:33.000 --> 00:17:36.000]  佢唔會走出嘅拉登出嚟
[00:17:36.000 --> 00:17:38.000]  呢個世界有冇唔同呀
[00:17:38.000 --> 00:17:40.000]  有唔同呀
[00:17:40.000 --> 00:17:43.000]  唔報復嘅世界
[00:17:43.000 --> 00:17:47.000]  先能夠真正叫呢世界
[00:17:47.000 --> 00:17:49.000]  有呢個復和嘅機會
[00:17:49.000 --> 00:17:52.000]  有和平嘅機會
[00:17:52.000 --> 00:17:53.000]  冇錯
[00:17:53.000 --> 00:17:55.000]  究竟啱我哋話
[00:17:55.000 --> 00:17:56.000]  啱就係有呢樣嘢
[00:17:56.000 --> 00:17:57.000]  所以有呢樣嘢
[00:17:57.000 --> 00:17:58.000]  不過
[00:17:58.000 --> 00:18:01.000]  喺呢個選擇嘅過程
[00:18:01.000 --> 00:18:03.000]  好重要
[00:18:03.000 --> 00:18:07.000]  喺我哋點樣去抉擇你嘅人生呢
[00:18:07.000 --> 00:18:12.000]  三毛二
[00:18:12.000 --> 00:18:15.000]  佢提醒佢嘅百姓
[00:18:15.000 --> 00:18:18.000]  新嘅制度係咪好曬
[00:18:18.000 --> 00:18:21.000]  新嘅制度唔一定好曬
[00:18:21.000 --> 00:18:24.000]  因為以王嘅治理
[00:18:24.000 --> 00:18:27.000]  而唔係神嘅治理
[00:18:27.000 --> 00:18:29.000]  呢個新嘅制度
[00:18:29.000 --> 00:18:31.000]  都唔會好曬
[00:18:31.000 --> 00:18:34.000]  所以呢去回顧歷史
[00:18:34.000 --> 00:18:37.000]  我哋冇時間睇呢個歷史
[00:18:37.000 --> 00:18:38.000]  不過喺呢個歷史裏面
[00:18:38.000 --> 00:18:40.000]  第六節到第十一節裏面
[00:18:40.000 --> 00:18:44.000]  有兩樣嘢呢段聖經提出嚟
[00:18:44.000 --> 00:18:45.000]  佢話
[00:18:45.000 --> 00:18:48.000]  神就係我哋嘅拯救
[00:18:48.000 --> 00:18:53.000]  唔係摩西唔係亞倫唔係呢啲嘅事先
[00:18:53.000 --> 00:18:56.000]  神係我哋嘅拯救
[00:18:56.000 --> 00:18:57.000]  你要記住
[00:18:57.000 --> 00:18:59.000]  第二樣嘢
[00:18:59.000 --> 00:19:03.000]  當我哋去到神嘅面前悔改
[00:19:03.000 --> 00:19:04.000]  禱告嘅時候
[00:19:04.000 --> 00:19:08.000]  神佢仍然會向我哋施恩
[00:19:08.000 --> 00:19:10.000]  所以換句說話嚟講
[00:19:10.000 --> 00:19:14.000]  摩西提醒呢班嘅百姓
[00:19:14.000 --> 00:19:17.000]  唔係皇帝重要
[00:19:17.000 --> 00:19:19.000]  係究竟
[00:19:19.000 --> 00:19:23.000]  即係嗰個皇帝嗰個領袖
[00:19:23.000 --> 00:19:27.000]  有冇去跟隨神係重要
[00:19:27.000 --> 00:19:29.000]  喺新嘅制度
[00:19:29.000 --> 00:19:35.000]  呢個制度開始以嗰個皇帝為中心
[00:19:35.000 --> 00:19:38.000]  而呢唔係用以神為中心
[00:19:38.000 --> 00:19:41.000]  不過呢神仍然順應呢個百姓
[00:19:41.000 --> 00:19:44.000]  佢睇到列國一個新嘅制度
[00:19:44.000 --> 00:19:46.000]  好似表面有好處
[00:19:46.000 --> 00:19:48.000]  佢哋就嚟到求王啦
[00:19:48.000 --> 00:19:50.000]  所以呢
[00:19:50.000 --> 00:19:51.000]  撒姆爾話
[00:19:51.000 --> 00:19:55.000]  其實耶和華一直就係我哋嘅皇帝
[00:19:55.000 --> 00:19:56.000]  你求乜嘢呀
[00:19:56.000 --> 00:19:59.000]  好啦你求比過你啦
[00:19:59.000 --> 00:20:01.000]  你求比過你啦
[00:20:01.000 --> 00:20:09.000]  雖然神覺得呢一樣嘢唔合佢嘅心意
[00:20:09.000 --> 00:20:11.000]  但係神仍然同意
[00:20:11.000 --> 00:20:14.000]  因為佢知道如果當人呀
[00:20:14.000 --> 00:20:17.000]  制度本身有成中性呀
[00:20:17.000 --> 00:20:22.000]  不過如果人願意返到神嘅面前
[00:20:22.000 --> 00:20:24.000]  呢個嘅國家
[00:20:24.000 --> 00:20:26.000]  呢個嘅民族
[00:20:26.000 --> 00:20:28.000]  佢哋仍然有希望
[00:20:28.000 --> 00:20:32.000]  佢哋仍然都係活喺神嘅管治嘅裏面
[00:20:32.000 --> 00:20:33.000]  所以呢
[00:20:33.000 --> 00:20:34.000]  神呢
[00:20:34.000 --> 00:20:35.000]  好啦
[00:20:35.000 --> 00:20:36.000]  你哋試下啦
[00:20:36.000 --> 00:20:38.000]  當你有問題嘅時候
[00:20:38.000 --> 00:20:39.000]  當你迴轉
[00:20:39.000 --> 00:20:42.000]  我仍然嚟到拯救你
[00:20:42.000 --> 00:20:44.000]  第二方面
[00:20:44.000 --> 00:20:45.000]  撒姆爾話
[00:20:45.000 --> 00:20:48.000]  冇一個不敗嘅王國呀
[00:20:48.000 --> 00:20:54.000]  你唔好以為呢個皇帝就成為你最終嘅保障呀
[00:20:54.000 --> 00:20:57.000]  皇帝能唔能夠保障你
[00:20:57.000 --> 00:21:00.000]  好重要就係聽唔聽神話
