
[00:00:00.000 --> 00:00:02.000]  各位兄弟姐妹們,午安!
[00:08:58.000 --> 00:09:01.000]  就是表明保羅接下來的勸勉
[00:09:01.000 --> 00:09:05.000]  就是連於剛才我說的上文一些的內容
[00:09:05.000 --> 00:09:07.000]  正正就是剛才我提到的
[00:09:07.000 --> 00:09:10.000]  那個內憂和外患的問題
[00:09:10.000 --> 00:09:14.000]  假如內部的矛盾沒有正視和恰當的處理
[00:09:14.000 --> 00:09:19.000]  其實整個群體都會變得很鬆散並且失去方向
[00:09:19.000 --> 00:09:21.000]  面對外部的不友善
[00:09:21.000 --> 00:09:24.000]  有時候可能群體會變得更加團結
[00:09:24.000 --> 00:09:27.000]  因為大家要共同面對同一個困難
[00:09:27.000 --> 00:09:30.000]  不過如果同一時間內部本身有問題
[00:09:30.000 --> 00:09:34.000]  卻可以將整個群體去瓦解
[00:09:34.000 --> 00:09:38.000]  不僅僅不能夠將精力放在處理外部的危機
[00:09:38.000 --> 00:09:43.000]  而是在內部會不斷產生很多的內耗
[00:09:43.000 --> 00:09:46.000]  令到福音使命的目標受到阻礙
[00:09:46.000 --> 00:09:48.000]  所以對保羅來說
[00:09:48.000 --> 00:09:50.000]  要完成福音的使命
[00:09:50.000 --> 00:09:52.000]  你可能會面對外患
[00:09:52.000 --> 00:09:53.000]  但是更加重要的就是
[00:09:53.000 --> 00:09:58.000]  你要有勇氣去正視他們內部的問題
[00:09:58.000 --> 00:10:01.000]  保羅用這裡一開始的一個語句
[00:10:01.000 --> 00:10:03.000]  有時候不是那麼容易讓我們明白
[00:10:03.000 --> 00:10:05.000]  他講了很多的如果
[00:10:05.000 --> 00:10:08.000]  在原文的表達就出現了四次的如果
[00:10:08.000 --> 00:10:11.000]  就是如果有什麼基督的鼓勵
[00:10:11.000 --> 00:10:13.000]  如果有什麼法治外的安慰等等
[00:10:13.000 --> 00:10:15.000]  出現了四次
[00:10:15.000 --> 00:10:16.000]  我們就會覺得
[00:10:16.000 --> 00:10:17.000]  他講那麼多的如果
[00:10:17.000 --> 00:10:19.000]  想表達什麼意思呢
[00:10:19.000 --> 00:10:21.000]  如果這個字有時候令人覺得
[00:10:21.000 --> 00:10:23.000]  好像是一種假設性
[00:10:23.000 --> 00:10:25.000]  如果有就這樣做
[00:10:25.000 --> 00:10:27.000]  如果沒有就不做
[00:10:27.000 --> 00:10:30.000]  好像一種可以做可以不做的一種感覺
[00:10:30.000 --> 00:10:32.000]  但是其實不是
[00:10:32.000 --> 00:10:34.000]  保羅在這裡的意思其實是相反
[00:10:34.000 --> 00:10:36.000]  其實他很肯定
[00:10:36.000 --> 00:10:37.000]  所以這裡的如果
[00:10:37.000 --> 00:10:41.000]  甚至你可以理解成是因為這個字
[00:10:41.000 --> 00:10:43.000]  或者既然這個字去代替他都可以
[00:10:43.000 --> 00:10:46.000]  如果你這樣看就是既然
[00:10:46.000 --> 00:10:49.000]  你們有基督裡面的鼓勵
[00:10:49.000 --> 00:10:51.000]  既然你們有法治外的安慰
[00:10:51.000 --> 00:10:53.000]  既然你們有聖靈的共享
[00:10:53.000 --> 00:10:55.000]  既然有慈悲憐憫
[00:10:55.000 --> 00:10:59.000]  那你們很應該要去做一件事
[00:10:59.000 --> 00:11:02.000]  就是要有同樣的意念
[00:11:02.000 --> 00:11:06.000]  這個才是保羅要表達的意思
[00:11:06.000 --> 00:11:10.000]  這四樣東西可以視為一些屬靈的恩典
[00:11:10.000 --> 00:11:15.000]  也是關係建立裡面一些很重要的元素
[00:11:15.000 --> 00:11:19.000]  第一樣講到就是在基督裡的鼓勵
[00:11:19.000 --> 00:11:23.000]  可能這裡是指信徒因著與基督連結
[00:11:23.000 --> 00:11:26.000]  而得著主親節的鼓勵和幫助
[00:11:26.000 --> 00:11:28.000]  也有些人提出可能是
[00:11:28.000 --> 00:11:31.000]  保羅對信徒的勸勉的鼓勵
[00:11:31.000 --> 00:11:35.000]  這些都是建基在耶穌基督的教導上面
[00:11:35.000 --> 00:11:37.000]  無論是主親節的鼓勵給他
[00:11:37.000 --> 00:11:39.000]  還是藉著保羅的教導
[00:11:39.000 --> 00:11:42.000]  他們都是經歷這方面的恩典
[00:11:42.000 --> 00:11:45.000]  在現今的處境他們更加需要
[00:11:45.000 --> 00:11:48.000]  第二 法治外的安慰
[00:11:48.000 --> 00:11:51.000]  這個安慰是源於愛
[00:11:51.000 --> 00:11:53.000]  而這個愛在哪裡來呢
[00:11:53.000 --> 00:11:56.000]  這個愛很可能是源自於神
[00:11:56.000 --> 00:12:00.000]  也是源自於保羅對信徒的愛
[00:12:00.000 --> 00:12:04.000]  也可能是講及到信徒之間應該要有的愛
[00:12:04.000 --> 00:12:07.000]  這三個層面他們都應該要經歷
[00:12:07.000 --> 00:12:09.000]  並且繼續必須去經歷
[00:12:09.000 --> 00:12:12.000]  第三就是聖靈的共享
[00:12:12.000 --> 00:12:15.000]  在這裡共享就是英文sharing
[00:12:15.000 --> 00:12:18.000]  也是團契 原本的字就是團契
[00:12:18.000 --> 00:12:19.000]  就是團契的意思
[00:12:19.000 --> 00:12:22.000]  其實團契就是分享 就是共享
[00:12:22.000 --> 00:12:25.000]  這就是剛才講的團契的意思
[00:12:25.000 --> 00:12:29.000]  就是說信徒是經歷與聖靈一起的團契
[00:12:29.000 --> 00:12:30.000]  也都藉著聖靈的力量
[00:12:30.000 --> 00:12:33.000]  信徒之間能夠彼此建立團契
[00:12:33.000 --> 00:12:37.000]  而保羅和菲勒比信徒本身也都有團契
[00:12:37.000 --> 00:12:41.000]  這幾個層面也是他們親身經歷過
[00:12:41.000 --> 00:12:46.000]  讓他們能夠繼續堅持完成福音的使命
[00:12:46.000 --> 00:12:48.000]  第四 慈悲憐憫
[00:12:48.000 --> 00:12:53.000]  這個可能是指信徒主對信徒的一些態度
[00:12:53.000 --> 00:12:55.000]  神去憐憫我們
[00:12:55.000 --> 00:12:59.000]  有祂的慈悲去愛我們
[00:12:59.000 --> 00:13:04.000]  這個也都可能是講保羅和信徒之間的關係
[00:13:04.000 --> 00:13:07.000]  保羅也是憐憫這班信徒
[00:13:07.000 --> 00:13:12.000]  而信徒之間也都很應該有這種相應的態度
[00:13:12.000 --> 00:13:14.000]  總括來說其實這四個的元素
[00:13:14.000 --> 00:13:16.000]  或者這四個的特質
[00:13:16.000 --> 00:13:21.000]  就在這三個層面的關係裡面能夠體現出來
[00:13:21.000 --> 00:13:25.000]  就是神對信徒的關係
[00:13:25.000 --> 00:13:27.000]  保羅和信徒之間的關係
[00:13:27.000 --> 00:13:29.000]  以及信徒自己
[00:13:29.000 --> 00:13:32.000]  菲勒比信徒自己本身的關係
[00:13:32.000 --> 00:13:34.000]  無論哪一種關係也好
[00:13:34.000 --> 00:13:36.000]  其實這些的元素都存在
[00:13:36.000 --> 00:13:39.000]  保羅其實事實上是要喚起
[00:13:39.000 --> 00:13:41.000]  菲勒比信徒一些的記憶
[00:13:41.000 --> 00:13:44.000]  讓他們去回想過往的經歷
[00:13:44.000 --> 00:13:47.000]  從剛才所講的三層的關係裡面
[00:13:47.000 --> 00:13:51.000]  去沉溯這四種重要的元素
[00:13:51.000 --> 00:13:53.000]  他們是以往經歷過的
[00:13:53.000 --> 00:13:55.000]  他們以往領受過的
[00:13:55.000 --> 00:13:57.000]  既然是這樣 保羅就鼓勵他們
[00:13:57.000 --> 00:14:01.000]  你們現今就要繼續去抓緊這四樣東西
[00:14:01.000 --> 00:14:03.000]  去面對你們內部的問題
[00:14:03.000 --> 00:14:08.000]  以致他們能夠達成保羅吩咐他們的目標
[00:14:08.000 --> 00:14:12.000]  就是他們能夠有同樣的意念
[00:14:12.000 --> 00:14:14.000]  要有同樣的意念
[00:14:14.000 --> 00:14:17.000]  就這樣看下去就是要有同一個想法
[00:14:17.000 --> 00:14:21.000]  或者同一個心態去面對事情
[00:14:21.000 --> 00:14:23.000]  一個什麼心態?
[00:14:23.000 --> 00:14:25.000]  這是保羅一直都在記掛的
[00:14:25.000 --> 00:14:27.000]  就是福音的使命
[00:14:27.000 --> 00:14:29.000]  保羅說你們要有同一個心志
[00:14:29.000 --> 00:14:31.000]  站立得穩
[00:14:31.000 --> 00:14:34.000]  同心為你的福音信仰一起奮鬥
[00:14:34.000 --> 00:14:37.000]  這就是保羅的想法
[00:14:37.000 --> 00:14:39.000]  他希望菲勒比的信徒
[00:14:39.000 --> 00:14:41.000]  也有持著這個同樣的想法
[00:14:41.000 --> 00:14:45.000]  為了這個這麼高的目標
[00:14:45.000 --> 00:14:51.000]  他們能夠願意跟信徒之間重新建立關係
[00:14:51.000 --> 00:14:54.000]  我們發現這些剛才所說的四個元素
[00:14:54.000 --> 00:14:57.000]  都是跟上帝有關係
[00:14:57.000 --> 00:14:59.000]  概括而言就是一個群體
[00:14:59.000 --> 00:15:02.000]  能不能夠建立一個真正的團結關係
[00:15:02.000 --> 00:15:04.000]  其實基礎就是在於
[00:15:04.000 --> 00:15:08.000]  能不能夠跟神去建立這些關係
[00:15:08.000 --> 00:15:11.000]  以致我們的生命能夠改變
[00:15:11.000 --> 00:15:14.000]  我們也能夠跟其他人的關係
[00:15:14.000 --> 00:15:16.000]  去經歷這些的改變
[00:15:16.000 --> 00:15:18.000]  假如群體裡面出現矛盾
[00:15:18.000 --> 00:15:21.000]  出現張力 甚至出現衝突
[00:15:21.000 --> 00:15:25.000]  我們很應該要先檢視自己的生命
[00:15:25.000 --> 00:15:28.000]  我們去更新對別人的態度
[00:15:28.000 --> 00:15:32.000]  我們去改善我們自己一些弱點
[00:15:32.000 --> 00:15:34.000]  或者一些環境的性格
[00:15:34.000 --> 00:15:36.000]  這些都是非常重要
[00:15:36.000 --> 00:15:38.000]  如果大家都各不相讓
[00:15:38.000 --> 00:15:41.000]  其實是很難走向復活的
[00:15:41.000 --> 00:15:44.000]  保羅其實在這裡提醒的就是
[00:15:44.000 --> 00:15:48.000]  不如大家坐下來安靜
[00:15:48.000 --> 00:15:51.000]  好好地重新盤點一下自己的生命
[00:15:51.000 --> 00:15:54.000]  回想一下從神裡面得到這些屬靈的恩典
[00:15:54.000 --> 00:15:57.000]  去回顧一下其實我們跟弟兄姊妹之間
[00:15:57.000 --> 00:15:59.000]  以往那種美好的關係
[00:15:59.000 --> 00:16:02.000]  讓我們的心能夠去回復那種
[00:16:02.000 --> 00:16:05.000]  對別人的柔軟的態度
[00:16:05.000 --> 00:16:07.000]  有時候我們跟別人去相爭
[00:16:07.000 --> 00:16:09.000]  我們的心也會硬起來
[00:16:09.000 --> 00:16:11.000]  明明知道自己有錯
[00:16:11.000 --> 00:16:14.000]  我們也不願意去說對不起
[00:16:14.000 --> 00:16:16.000]  但是保羅提醒我們
[00:16:16.000 --> 00:16:19.000]  當我們回望過去 回想上帝的恩典
[00:16:19.000 --> 00:16:21.000]  好讓我們的心變回柔軟
[00:16:21.000 --> 00:16:24.000]  昔日如果神是用祂的慈悲憐憫
[00:16:24.000 --> 00:16:26.000]  去讓我們得著拯救
[00:16:26.000 --> 00:16:28.000]  以致我們今天能夠站在上帝的面前
[00:16:28.000 --> 00:16:31.000]  今天我們豈不是應該用同樣的態度
[00:16:31.000 --> 00:16:33.000]  以慈悲憐憫
[00:16:33.000 --> 00:16:36.000]  去對待我們身邊的弟兄姊妹
[00:16:36.000 --> 00:16:39.000]  這個就是保羅的意思
[00:16:39.000 --> 00:16:41.000]  他勸勉這些菲律賓信徒
[00:16:41.000 --> 00:16:44.000]  你先回顧你昔日的日子
[00:16:44.000 --> 00:16:46.000]  你在回顧裡面
[00:16:46.000 --> 00:16:50.000]  你能夠讓人 讓自己
[00:16:50.000 --> 00:16:52.000]  都能夠得著一些的釋放
[00:16:52.000 --> 00:16:54.000]  回顧屬靈的恩典
[00:16:54.000 --> 00:16:56.000]  是我們需要學習的地方
[00:16:56.000 --> 00:16:58.000]  回到經文
[00:16:58.000 --> 00:17:00.000]  保羅勸勉的焦點剛才說過了
[00:17:00.000 --> 00:17:02.000]  就是第二節裡面說到
[00:17:02.000 --> 00:17:05.000]  信徒之間要懷著同樣的意念
[00:17:05.000 --> 00:17:08.000]  他們要成為一個合一的群體
[00:17:08.000 --> 00:17:10.000]  在經文第二節的中間
[00:17:10.000 --> 00:17:12.000]  第三節 第四節裡面
[00:17:12.000 --> 00:17:14.000]  保羅就去說出
[00:17:14.000 --> 00:17:16.000]  要做些什麼
[00:17:16.000 --> 00:17:20.000]  才能夠達成同樣的意念這個目的
[00:17:20.000 --> 00:17:22.000]  這裡包括幾樣東西
[00:17:22.000 --> 00:17:24.000]  你看到經文裡面的翻譯裡面
[00:17:24.000 --> 00:17:26.000]  有個破折號
[00:17:26.000 --> 00:17:29.000]  第二節開頭就應該有同樣的意念
[00:17:29.000 --> 00:17:30.000]  然後有一個破折號
[00:17:30.000 --> 00:17:32.000]  這個破折號就是告訴我們
[00:17:32.000 --> 00:17:35.000]  後面的內容就是補充
[00:17:35.000 --> 00:17:40.000]  或者去解釋什麼叫做同樣的意念
[00:17:40.000 --> 00:17:41.000]  這裡他告訴我們
[00:17:41.000 --> 00:17:43.000]  其實當我們要同樣的意念的時候會怎樣
[00:17:43.000 --> 00:17:45.000]  要有同樣的愛
[00:17:45.000 --> 00:17:47.000]  要心思相同
[00:17:47.000 --> 00:17:48.000]  要意念一致
[00:17:48.000 --> 00:17:50.000]  那個意念和剛才那個意念是同一個字
