
[00:00:00.000 --> 00:00:03.600]  今日我揀呢一個嘅題目呢有兩個原因
[00:01:55.080 --> 00:01:57.560]  所以講返起嚟呢好有回味
[00:01:57.560 --> 00:02:01.040]  但我就勉勵佢哋呢就唔能夠整
[00:02:01.040 --> 00:02:03.680]  淨係話往事只能回味
[00:02:03.680 --> 00:02:08.040]  淨係勉懷人點都係要向前行
[00:02:08.040 --> 00:02:12.360]  同埋睇見呢上帝將來畀我哋嘅機遇
[00:02:12.360 --> 00:02:15.160]  好可能畀過往係更大
[00:02:15.160 --> 00:02:18.080]  任何嘅唐慶我覺得只有
[00:02:18.080 --> 00:02:19.560]  兩句話
[00:02:19.560 --> 00:02:22.400]  一個就係回顧過去
[00:02:22.680 --> 00:02:24.520]  一個就係展望未來
[00:02:24.520 --> 00:02:27.280]  唐慶同慶祝生日
[00:02:27.280 --> 00:02:30.720]  或者一個百年嘅慈善機構
[00:02:30.720 --> 00:02:33.680]  去講佢喺香港歷史裏面
[00:02:33.680 --> 00:02:35.640]  嘅時跡唔同
[00:02:35.640 --> 00:02:39.440]  唐慶係站喺一個里程碑裏面
[00:02:39.440 --> 00:02:41.040]  佢諗返過去
[00:02:41.040 --> 00:02:42.640]  我哋走過嘅路
[00:02:42.640 --> 00:02:44.720]  有啲咩功課要學
[00:02:44.720 --> 00:02:50.080]  同埋上帝嘅手點樣去保護我哋將榮耀歸畀神
[00:02:50.080 --> 00:02:52.640]  另外呢我哋要睇前面
[00:02:53.080 --> 00:02:55.400]  前面嘅環境改變喎
[00:02:55.400 --> 00:02:57.800]  時間歷史改變喎
[00:02:57.800 --> 00:02:59.640]  人嘅需要改變喎
[00:02:59.640 --> 00:03:02.280]  喺我哋環境接觸到嘅範圍
[00:03:02.280 --> 00:03:04.800]  同埋教會嘅資源
[00:03:04.800 --> 00:03:06.160]  人力底下
[00:03:06.160 --> 00:03:09.360]  究竟我哋嗰個重點喺邊度
[00:03:09.360 --> 00:03:10.920]  係最有效
[00:03:10.920 --> 00:03:12.760]  最能夠合成生意
[00:03:12.760 --> 00:03:16.120]  任何嘅唐慶不外乎呢兩樣嘢
[00:03:16.120 --> 00:03:18.080]  呢一個嘅
[00:03:18.080 --> 00:03:21.360]  以色列人同我哋中國人一樣呢
[00:03:21.960 --> 00:03:24.320]  係歷史感好強
[00:03:24.320 --> 00:03:29.280]  所以喺摩西最後嘅一篇講章裏面
[00:03:29.280 --> 00:03:36.560]  就講到你哋要追上上古之日思念歷代思念
[00:03:36.560 --> 00:03:38.840]  問你哋嘅父親問你哋嘅長者
[00:03:38.840 --> 00:03:44.000]  你哋點樣先祖經過咁樣嘅遷埠
[00:03:44.000 --> 00:03:45.640]  嚟到呢個地方
[00:03:45.640 --> 00:03:47.680]  千祈唔好忘記
[00:03:47.680 --> 00:03:50.640]  上帝為你哋解決好多困難
[00:03:50.840 --> 00:03:53.600]  同埋帶你哋行到呢個地步
[00:03:53.600 --> 00:03:56.480]  一個人如果忘記歷史呢
[00:03:56.480 --> 00:03:58.320]  就係一個無根嘅人
[00:03:58.320 --> 00:04:01.480]  佢前面亦都唔知道
[00:04:01.480 --> 00:04:05.320]  佢能夠利用佢本身嘅恩賜資源
[00:04:05.320 --> 00:04:06.880]  點樣去做嘢
[00:04:06.880 --> 00:04:09.600]  所以歷史係好緊要
[00:04:09.600 --> 00:04:12.520]  我哋話跨代同行下一代嘅人
[00:04:12.520 --> 00:04:16.040]  究竟知唔知前人究竟走過咩路
[00:04:16.040 --> 00:04:19.240]  曾經付出咩代價嚟到呢度
[00:04:19.600 --> 00:04:21.360]  而佢哋要承擔使命
[00:04:21.360 --> 00:04:23.960]  都要知道過往嘅使命係乜嘢呢
[00:04:23.960 --> 00:04:28.320]  咁呢個創世紀亞伯拉罕
[00:04:28.320 --> 00:04:29.800]  喺羅德
[00:04:29.800 --> 00:04:33.120]  揀曬啲最好最靚嘅嘢
[00:04:33.120 --> 00:04:35.600]  即係呢個嘅
[00:04:35.600 --> 00:04:40.120]  索多瑪俄摩拉未有天火焚成之前
[00:04:40.120 --> 00:04:45.120]  係一個非常之肥沃嘅摩亞平原嘅地方
[00:04:45.120 --> 00:04:47.680]  咁佢仲有啲咩揀
[00:04:48.360 --> 00:04:50.760]  原來當你企高嘅時候
[00:04:50.760 --> 00:04:52.480]  你嘅視野就唔同
[00:04:52.480 --> 00:04:54.280]  肅靈嘅嘢都係
[00:04:54.280 --> 00:04:58.760]  我呢好喜歡睇鳳凰衛視嘅總編輯時間
[00:04:58.760 --> 00:05:01.720]  佢喺開始時候有句話
[00:05:01.720 --> 00:05:03.440]  我抄嚟抄唔切
[00:05:03.440 --> 00:05:07.280]  最主要就話你企高嘅時候呢
[00:05:07.280 --> 00:05:11.520]  係一定有一個嘅視點或者視覺
[00:05:11.520 --> 00:05:14.400]  令你睇嘢同世人唔同
[00:05:14.400 --> 00:05:16.920]  對時事對歷史嘅分析
[00:05:17.000 --> 00:05:19.320]  有一種嶄新嘅睇法
[00:05:19.320 --> 00:05:23.160]  咁我哋喺屬靈上站喺高點嘅時候
[00:05:23.160 --> 00:05:25.560]  你能夠睇到神嘅心意
[00:05:25.560 --> 00:05:29.360]  而且知道神喺呢個時代究竟要做咩
[00:05:29.360 --> 00:05:32.040]  神對亞伯蘭講
[00:05:32.040 --> 00:05:37.320]  佢話你向東南西北前後左右所望嘅
[00:05:37.320 --> 00:05:39.920]  全部都將會係你
[00:05:39.920 --> 00:05:43.600]  比你嘅侄仔羅德所揀嘅
[00:05:43.600 --> 00:05:45.560]  係更為美好
[00:05:46.400 --> 00:05:48.720]  但係我哋回顧前瞻之後
[00:05:48.720 --> 00:05:53.680]  究竟我哋係點樣去回應呢
[00:05:53.680 --> 00:05:56.320]  我覺得唐慶最好嘅回應
[00:05:56.320 --> 00:05:58.640]  就係報恩同埋還業
[00:05:58.640 --> 00:06:00.400]  咁呢
[00:06:00.400 --> 00:06:03.480]  詩篇嗰度講話我拿什麽報答而我話
[00:06:03.480 --> 00:06:05.520]  係我所賜你一切恩惠
[00:06:05.520 --> 00:06:10.320]  你唔好以為唐慶係一個機構係一個地方
[00:06:10.320 --> 00:06:14.000]  佢同你個人或者家庭生活冇關係唔係
[00:06:14.800 --> 00:06:16.600]  唐或者呢個教會
[00:06:16.600 --> 00:06:20.080]  就係我哋每一個人嘅生命所組成
[00:06:20.080 --> 00:06:25.280]  你家庭嘅歷史你蒙因嘅歷史同呢個唐嘅發展
[00:06:25.280 --> 00:06:26.760]  係有密切關係
[00:06:26.760 --> 00:06:29.360]  講到開始呢
[00:06:29.360 --> 00:06:30.840]  係點樣呢
[00:06:30.840 --> 00:06:33.640]  開始嘅時候係半山
[00:06:33.640 --> 00:06:36.360]  一個姊妹嘅茶經團契
[00:06:36.360 --> 00:06:38.680]  即係而家嘅喜樂團契
[00:06:38.680 --> 00:06:40.560]  然後跟住呢
[00:06:40.560 --> 00:06:44.600]  呢啲嘅姊妹佢哋嘅兒女喺外地留學返嚟
[00:06:44.760 --> 00:06:46.800]  需要有個茶經班
[00:06:46.800 --> 00:06:51.160]  就開設一個叫 Tuesday night Bible study
[00:06:51.160 --> 00:06:53.280]  星期二晚嘅茶經班
[00:06:53.280 --> 00:06:55.960]  呢兩個係廣福堂嘅前身嚟㗎
[00:06:55.960 --> 00:06:58.720]  佢哋成立嘅歷史仲做過廣福堂
[00:06:58.720 --> 00:07:02.880]  咁後來佢哋好多信仰主義要聚會
[00:07:02.880 --> 00:07:06.480]  先至開展呢一個嘅地方
[00:07:06.480 --> 00:07:08.320]  咁呢
[00:07:08.320 --> 00:07:12.120]  我哋點樣去報答上帝喺我哋家庭裏面
[00:07:12.840 --> 00:07:15.960]  喺呢個廣福堂嘅歷史裏面某一點
[00:07:15.960 --> 00:07:18.160]  你係畀人帶嚟
[00:07:18.160 --> 00:07:20.040]  引介入到去
[00:07:20.040 --> 00:07:21.640]  喺裏面蒙蔭
[00:07:21.640 --> 00:07:23.240]  喺裏面成長
[00:07:23.240 --> 00:07:24.560]  喺裏面結婚
[00:07:24.560 --> 00:07:26.760]  喺裏面生育育女
[00:07:26.760 --> 00:07:29.080]  喺裏面又睇見你嘅仔女大
[00:07:29.080 --> 00:07:30.800]  結婚生仔
[00:07:30.800 --> 00:07:34.120]  我哋喺一間教會服事場呢
[00:07:34.120 --> 00:07:35.520]  其中一樣開心嘅嘢
[00:07:35.520 --> 00:07:39.080]  就睇到昔日去探望嗰個家庭
[00:07:39.080 --> 00:07:42.000]  嗰啲小朋友仲喺小學階段
[00:07:42.320 --> 00:07:46.080]  如今呢佢已經大學畢業出嚟做嘢
[00:07:46.080 --> 00:07:47.680]  有成家立室
[00:07:47.680 --> 00:07:50.560]  而且呢又結婚又生仔
[00:07:50.560 --> 00:07:52.000]  好開心
[00:07:52.000 --> 00:07:55.280]  能夠與佢哋一家
[00:07:55.280 --> 00:07:57.080]  唔係後生嗰代
[00:07:57.080 --> 00:07:59.720]  由老中青同行
[00:07:59.720 --> 00:08:01.720]  睇住佢哋生命成長
[00:08:01.720 --> 00:08:04.680]  係一個最開心嘅事情
[00:08:04.680 --> 00:08:09.480]  呢度私人話我哋要舉起救恩嘅杯喺眾人面前
[00:08:09.480 --> 00:08:11.560]  嚟到還我哋嘅願
[00:08:12.560 --> 00:08:15.720]  舉起杯就係一個捉酒嘅儀式
[00:08:15.720 --> 00:08:17.960]  點解要舉起杯呢
[00:08:17.960 --> 00:08:19.800]  就第一俾人睇到
[00:08:19.800 --> 00:08:24.080]  第二呢就係尊敬嘅一個儀式
[00:08:24.080 --> 00:08:26.600]  蒙古人飲酒呢
[00:08:26.600 --> 00:08:29.160]  佢哋係飲三杯
[00:08:29.160 --> 00:08:31.800]  第一杯唔係人飲
[00:08:31.800 --> 00:08:34.560]  佢哋第一杯會舉喺頭嗰度
[00:08:34.560 --> 00:08:39.080]  佢哋如果信奉母教或者蒙古宗教
[00:08:39.320 --> 00:08:43.040]  佢認為上天有一個叫做長生天
[00:08:43.040 --> 00:08:46.920]  即係如果譯做英文就係everlasting god
[00:08:46.920 --> 00:08:48.800]  喺佢上高
[00:08:48.800 --> 00:08:50.480]  佢要敬畏佢
[00:08:50.480 --> 00:08:53.280]  日本人食飯都好得意喎
[00:08:53.280 --> 00:08:54.520]  你睇劇集呀
[00:08:54.520 --> 00:08:56.560]  個個呢真係唔知講句咩
[00:08:56.560 --> 00:08:58.800]  揸住個筷子夾一夾拍下手
[00:08:58.800 --> 00:09:00.880]  咁然後就啟動啦
[00:09:00.880 --> 00:09:02.320]  大家食飯呀咁樣
[00:09:02.320 --> 00:09:04.360]  佢雖然唔相信神
[00:09:04.360 --> 00:09:06.640]  佢都對自己有嘅嘢呢
[00:09:06.640 --> 00:09:09.200]  有種感恩嗰種嘅觀念
[00:09:09.760 --> 00:09:11.080]  咁舉起杯呢
[00:09:11.080 --> 00:09:12.280]  係敬神
[00:09:12.280 --> 00:09:14.160]  蒙古人呢第一杯唔飲嘅
[00:09:14.160 --> 00:09:15.720]  曉電喺地下裏面
[00:09:15.720 --> 00:09:17.200]  咁然後
[00:09:17.200 --> 00:09:18.040]  我哋
[00:09:18.040 --> 00:09:19.520]  舉起呢個杯
[00:09:19.520 --> 00:09:21.280]  呢個杯裏面嘅酒係咩呢
[00:09:21.280 --> 00:09:24.480]  呢個唔係最貴嘅茅台呀
[00:09:24.480 --> 00:09:25.000]  乜嘢
[00:09:25.000 --> 00:09:26.520]  乜嘢紅酒
[00:09:26.520 --> 00:09:28.080]  裏面嘅酒
[00:09:28.080 --> 00:09:29.320]  就係救恩
[00:09:29.320 --> 00:09:32.720]  上帝將佢嘅恩典
[00:09:32.720 --> 00:09:36.120]  曉電喺你生命嘅承載體
[00:09:36.120 --> 00:09:37.560]  就係呢個杯裏面
[00:09:38.080 --> 00:09:39.640]  我哋每一個人嘅生命
[00:09:39.640 --> 00:09:41.280]  係一個承載體
[00:09:41.280 --> 00:09:43.120]  喺我哋生命裏面
[00:09:43.120 --> 00:09:45.040]  好多蒙恩嘅經歷
[00:09:45.040 --> 00:09:47.680]  就係上帝將呢種酒倒落去
[00:09:47.680 --> 00:09:50.600]  上帝將呢啲嘅恩典曉冠
[00:09:50.600 --> 00:09:52.400]  所以我舉起嘅杯嘅時候
[00:09:52.400 --> 00:09:54.240]  其實就係將你自己生命
[00:09:54.240 --> 00:09:56.200]  呈現喺眾人面前
[00:09:56.200 --> 00:09:56.800]  你睇下
[00:09:56.800 --> 00:09:58.960]  我今日能夠生勾勾喺度
[00:09:58.960 --> 00:10:00.280]  同你哋舉杯
[00:10:00.280 --> 00:10:02.640]  能夠向你哋敬酒祝酒
[00:10:02.640 --> 00:10:03.760]  裏面嘅
[00:10:03.760 --> 00:10:06.520]  就係上帝喺個人生歷程
[00:10:06.720 --> 00:10:08.320]  裏面一切嘅恩典
[00:10:08.320 --> 00:10:10.040]  呢一個嘅
[00:10:10.040 --> 00:10:13.200]  呢一個詩人所諗到嗰個
[00:10:13.200 --> 00:10:14.800]  詩嘅意象
[00:10:14.800 --> 00:10:17.840]  呢個poetic image係
[00:10:17.840 --> 00:10:19.240]  好生動
[00:10:19.240 --> 00:10:19.920]  好能夠
[00:10:19.920 --> 00:10:22.320]  咁今日我哋點樣向神
[00:10:22.320 --> 00:10:23.320]  嚟到
[00:10:23.320 --> 00:10:25.280]  報恩還我哋嘅願呢
[00:10:25.280 --> 00:10:27.240]  我哋要將我哋生命
[00:10:27.240 --> 00:10:28.720]  呈現見證
[00:10:28.720 --> 00:10:30.720]  喺神面前立約
[00:10:30.720 --> 00:10:32.320]  係去履行
[00:10:32.320 --> 00:10:35.120]  佢交畀我哋嘅人生使命
[00:10:35.720 --> 00:10:37.160]  盡呢個嘅責任
[00:10:37.160 --> 00:10:39.080]  咁呢個嘅
[00:10:39.080 --> 00:10:43.720]  唐慶另一樣嘢就係承擔呢一個嘅使命
[00:10:43.720 --> 00:10:46.480]  以卓書
[00:10:46.480 --> 00:10:48.200]  嘅第五十三
[00:10:48.200 --> 00:10:49.400]  五十四
[00:10:49.400 --> 00:10:51.000]  同埋五十五章呢
[00:10:51.000 --> 00:10:53.280]  呢三章好特別好重要
[00:10:53.280 --> 00:10:58.120]  五十三章就講到耶穌係受苦嘅義僕
[00:10:58.120 --> 00:11:00.480]  因著佢嘅鞭傷
[00:11:00.480 --> 00:11:01.840]  因著佢嘅
[00:11:01.840 --> 00:11:03.880]  各樣嘅獻上
[00:11:03.880 --> 00:11:05.920]  我哋生命得到見證
[00:11:05.920 --> 00:11:07.480]  得到寬恕
[00:11:07.480 --> 00:11:10.560]  而有五十四章呢段經文呢
[00:11:10.560 --> 00:11:12.560]  就叫做宣教章
[00:11:12.560 --> 00:11:15.000]  嗱 你哋冇兒女嘅將來
[00:11:15.000 --> 00:11:16.320]  你哋嘅兒女
[00:11:16.320 --> 00:11:18.880]  比有生養嘅人更多
[00:11:18.880 --> 00:11:21.320]  呢個係福音靈性嘅兒女
[00:11:21.320 --> 00:11:22.640]  所以呢你哋要
[00:11:22.640 --> 00:11:23.800]  預備定
[00:11:23.800 --> 00:11:25.840]  將你螢幕嗰塊地
[00:11:25.840 --> 00:11:27.040]  擴闊啲
[00:11:27.040 --> 00:11:28.720]  將你個帳幕
[00:11:28.720 --> 00:11:29.760]  擴大
[00:11:29.760 --> 00:11:31.720]  將你嘅缺子性
[00:11:31.720 --> 00:11:33.120]  拉緊落去
[00:11:34.000 --> 00:11:36.280]  等將來有更多人入嚟
[00:11:36.280 --> 00:11:38.200]  五十五章就係福音章
[00:11:38.200 --> 00:11:39.640]  五十五章就話
[00:11:39.640 --> 00:11:40.840]  你哋飢渴嘅
[00:11:40.840 --> 00:11:43.120]  免費嚟飲用呢啲嘅嘢
[00:11:43.120 --> 00:11:44.600]  呢個就係福音
[00:11:44.600 --> 00:11:47.120]  我哋嘅使命
[00:11:47.120 --> 00:11:49.160]  教會第一個使命
[00:11:49.160 --> 00:11:51.240]  就係去見證耶穌基督
[00:11:51.240 --> 00:11:52.920]  傳揚福音
[00:11:52.920 --> 00:11:54.920]  讓人能夠認識神
[00:11:54.920 --> 00:11:57.000]  改變別人嘅生命
[00:11:57.000 --> 00:12:00.200]  我哋唔係通過政治嘅舉動
[00:12:00.200 --> 00:12:02.400]  或者社會嘅舉動
[00:12:02.920 --> 00:12:05.000]  去帶嚟一個我哋認為
[00:12:05.000 --> 00:12:06.840]  理想嘅烏托邦
[00:12:06.840 --> 00:12:11.840]  神嘅國係從人心嘅改變嚟到開始
[00:12:11.840 --> 00:12:16.560]  教會係神國度擴展嘅登臺
[00:12:16.560 --> 00:12:17.600]  呢個業務
[00:12:17.600 --> 00:12:21.240]  所以呢今日教會有好多嘢本末倒置
[00:12:21.240 --> 00:12:23.480]  以為用我哋人為嘅手法
[00:12:23.480 --> 00:12:25.880]  能夠帶嚟社會嘅福氣
[00:12:25.880 --> 00:12:27.360]  你哋都係錯嘅
[00:12:27.360 --> 00:12:28.840]  耶穌基督
[00:12:28.840 --> 00:12:32.160]  佢一早已經話畀我哋聽呢
[00:12:32.520 --> 00:12:33.000]  即係
[00:12:33.000 --> 00:12:35.600]  個國度係喺你嘅心
[00:12:35.600 --> 00:12:36.480]  裏面
[00:12:36.480 --> 00:12:38.360]  係嚟到開始嘅
[00:12:38.360 --> 00:12:41.320]  咁我哋要承擔呢一個使命啦
[00:12:41.320 --> 00:12:43.320]  咁呢個使命係乜嘢呢
[00:12:43.320 --> 00:12:44.000]  前面
[00:12:44.000 --> 00:12:47.080]  好多時我哋去規劃一間公司
[00:12:47.080 --> 00:12:49.000]  或者一個機構呢
[00:12:49.000 --> 00:12:52.000]  去project未來五年呀
[00:12:52.000 --> 00:12:54.040]  或者未來一年點行呢
[00:12:54.040 --> 00:12:56.360]  就係會檢討過去
[00:12:56.360 --> 00:12:59.880]  然後睇下現時嘅市場環境
[00:12:59.880 --> 00:13:01.760]  究竟需要乜嘢嘢
[00:13:02.040 --> 00:13:05.240]  我哋嘅產品要唔要改良等等
[00:13:05.240 --> 00:13:07.920]  但係教會呢有類似嘅
[00:13:07.920 --> 00:13:09.440]  教會就係話
[00:13:09.440 --> 00:13:12.360]  究竟我哋教會喺呢個地點
[00:13:12.360 --> 00:13:13.840]  喺呢個環境
[00:13:13.840 --> 00:13:15.360]  喺呢個歷史階段
[00:13:15.360 --> 00:13:17.040]  喺呢個氛圍底下
[00:13:17.040 --> 00:13:19.240]  我哋有咩資源呢
[00:13:19.240 --> 00:13:21.520]  包括我哋金錢
[00:13:21.520 --> 00:13:23.440]  包括我哋
[00:13:23.440 --> 00:13:25.720]  具有各樣因次
[00:13:25.720 --> 00:13:29.640]  各樣人際關係網絡嘅人才
[00:13:30.120 --> 00:13:32.280]  講到嘅人才多到不得了
[00:13:32.280 --> 00:13:34.800]  隨時揀一個都係
[00:13:34.800 --> 00:13:37.000]  過往嘅背景歷史好犀利
[00:13:37.000 --> 00:13:40.760]  我最近認識一位
[00:13:40.760 --> 00:13:44.240]  係長者團契嘅一位姐妹
[00:13:44.240 --> 00:13:48.560]  咁你平時睇佢著嘅衫同埋面貌
[00:13:48.560 --> 00:13:51.200]  覺得係好平凡嘅師奶
[00:13:51.200 --> 00:13:53.600]  或者呢就係一個homemaker
[00:13:53.600 --> 00:13:56.640]  咁喺旅途上同佢分享嘅時候
[00:13:56.640 --> 00:13:57.960]  嘩好犀利喎
[00:13:58.520 --> 00:14:01.600]  原來佢係為廣英時代
[00:14:01.600 --> 00:14:04.840]  好多任嘅港督寫新聞稿
[00:14:04.840 --> 00:14:07.800]  你個港督佢開記者招待會
[00:14:07.800 --> 00:14:09.120]  或者高官嘅時候
[00:14:09.120 --> 00:14:11.680]  你有個秘書或者各樣嘢
[00:14:11.680 --> 00:14:15.160]  預測嗰啲記者會提咩刁轉問題
[00:14:15.160 --> 00:14:16.280]  佢寫咗個問題
[00:14:16.280 --> 00:14:18.760]  同埋嗰個檔案喺邊度
[00:14:18.760 --> 00:14:23.240]  嘩佢話有啲港督呢就照本宣科
[00:14:23.240 --> 00:14:26.240]  有啲港督呢就自我發揮
[00:14:26.720 --> 00:14:29.200]  咁你聽完呢你即刻唔同嘅睇法
[00:14:29.200 --> 00:14:33.440]  嘩呢個姐妹佢都有好特別嘅經歷㗎喎
[00:14:33.440 --> 00:14:35.760]  港督相當多呢啲人
[00:14:35.760 --> 00:14:37.400]  喺我哋嘅作作當中
[00:14:37.400 --> 00:14:41.080]  每人嘅生命歷程都係好唔同
[00:14:41.080 --> 00:14:43.320]  但喺今日裏面呢
[00:14:43.320 --> 00:14:46.880]  我覺得上帝畀我哋喺呢一個香港
[00:14:46.880 --> 00:14:49.080]  同埋大灣區
[00:14:49.080 --> 00:14:51.400]  一個咁嘅轉變裏面呢
[00:14:51.400 --> 00:14:54.680]  我覺得我哋有啲嘅機遇
[00:14:55.600 --> 00:14:58.320]  咁呢就今年初呢我就
[00:14:58.320 --> 00:15:00.400]  被邀請佢負責一個
[00:15:00.400 --> 00:15:03.400]  喺廣州負責一個
[00:15:03.400 --> 00:15:07.360]  叫大灣區嘅教牧人員退休會三日
[00:15:07.360 --> 00:15:10.680]  咁呢就有除咗嚟自香港澳門
[00:15:10.680 --> 00:15:12.200]  仲有大灣區
[00:15:12.200 --> 00:15:15.640]  好多城市裏面教會嘅牧者
[00:15:15.640 --> 00:15:18.000]  所以呢個次聚會呢
[00:15:18.000 --> 00:15:19.440]  係要用普通話
[00:15:19.440 --> 00:15:21.000]  嚟到港道
[00:15:21.000 --> 00:15:24.160]  咁咪完咗之後有個官員請我食飯
[00:15:24.720 --> 00:15:26.520]  咁我先知道係省
[00:15:26.520 --> 00:15:29.560]  級嘅宗教部嘅官員
[00:15:29.560 --> 00:15:31.720]  三個人同佢食飯
[00:15:31.720 --> 00:15:33.760]  咁我梗係把握機會啦
[00:15:33.760 --> 00:15:35.400]  因為我講嘅
[00:15:35.400 --> 00:15:38.680]  就正係疫情後
[00:15:38.680 --> 00:15:41.160]  嗰個教會嘅挑戰
[00:15:41.160 --> 00:15:43.280]  呢個題目唔係我議定
[00:15:43.280 --> 00:15:44.880]  係對方議定
[00:15:44.880 --> 00:15:46.920]  講疫情之後
[00:15:46.920 --> 00:15:47.920]  教會
[00:15:47.920 --> 00:15:50.960]  咁我就講到大灣區嘅機遇
[00:15:50.960 --> 00:15:53.600]  咁我就同呢個官員分享啦
[00:15:53.960 --> 00:15:55.760]  我話中央非常之智慧
[00:15:55.760 --> 00:15:59.400]  拓展一個大灣區觀念
[00:15:59.400 --> 00:16:02.600]  唔單止對香港能夠融入
[00:16:02.600 --> 00:16:04.160]  國家嘅規劃
[00:16:04.160 --> 00:16:06.320]  亦都對呢一個嘅
[00:16:06.320 --> 00:16:10.160]  地區嘅資源呢有一個重新嘅佈置
[00:16:10.160 --> 00:16:13.960]  咁我講畀你聽呢就話香港政府都全力支持
[00:16:13.960 --> 00:16:16.080]  咁呢就係
[00:16:16.080 --> 00:16:19.640]  但係香港好多人上咗嚟呢
[00:16:19.640 --> 00:16:22.240]  你要畀佢生活能夠安頓
[00:16:22.920 --> 00:16:26.680]  除咗用個醫療卡呀買到國內嘅保險呢
[00:16:26.680 --> 00:16:28.880]  我話好多香港人上嚟
[00:16:28.880 --> 00:16:32.080]  都係基督徒喎我所知嗰啲
[00:16:32.080 --> 00:16:36.400]  基督徒特別去中山呀或者石崎嗰邊好多
[00:16:36.400 --> 00:16:41.280]  你知唔知呢過往二十年呢我喺北京同上海呢
[00:16:41.280 --> 00:16:43.360]  都有好多嗰啲嘅
[00:16:43.360 --> 00:16:44.760]  expect
[00:16:44.760 --> 00:16:47.320]  即係外國公司特派人員
[00:16:47.320 --> 00:16:49.120]  喺嗰度工作
[00:16:49.520 --> 00:16:52.920]  由佢退休後唔去加拿大唔去英國唔去美國呀
[00:16:52.920 --> 00:16:55.280]  佢全部落塊中山喎
[00:16:55.280 --> 00:16:56.440]  咁話
[00:16:56.440 --> 00:17:00.800]  過往呢政府都容許佢哋喺上海
[00:17:00.800 --> 00:17:01.720]  同埋
[00:17:01.720 --> 00:17:02.560]  喺北京
[00:17:02.560 --> 00:17:06.880]  有啲香港人聚會喺我喺咗當中我都睇到有好幾位
[00:17:06.880 --> 00:17:08.640]  其實喺上海
[00:17:08.640 --> 00:17:09.600]  退休落嚟
[00:17:09.600 --> 00:17:11.440]  喺上海式嘅頂尖
[00:17:11.440 --> 00:17:14.200]  我其實喺淡灣區呢你要讓
[00:17:14.200 --> 00:17:16.480]  呢班退休上去嘅港人
[00:17:16.480 --> 00:17:17.560]  能夠
[00:17:17.560 --> 00:17:18.200]  係
[00:17:18.800 --> 00:17:20.600]  更投入嗰個生活呢
