
[00:00:00.000 --> 00:00:03.400]  今天我講到,大家可能聽到很多
[00:04:32.680 --> 00:04:34.680]  就是差不多三十八年前
[00:04:34.680 --> 00:04:36.680]  他叫做
[00:04:36.680 --> 00:04:38.680]  姓關的
[00:04:38.680 --> 00:04:40.680]  叫做關繼威
[00:04:40.680 --> 00:04:42.680]  他是一個越南華僑
[00:04:42.680 --> 00:04:44.680]  當時
[00:04:44.680 --> 00:04:46.680]  Steven Stuber就找他去拍
[00:04:46.680 --> 00:04:48.680]  《魔域奇兵》
[00:04:48.680 --> 00:04:50.680]  於是他在當中做過小朋友
[00:04:50.680 --> 00:04:52.680]  十二歲,做過小朋友十個角色
[00:04:52.680 --> 00:04:54.680]  當時是紅極一時
[00:04:54.680 --> 00:04:56.680]  有幾年時間他是拍戲
[00:04:56.680 --> 00:04:58.680]  但很敬畢常
[00:04:58.680 --> 00:05:00.680]  因為他成年之後
[00:05:00.680 --> 00:05:02.680]  其實就沒有人找他拍戲
[00:05:02.680 --> 00:05:04.680]  慢慢他就要退居幕後
[00:05:04.680 --> 00:05:06.680]  只做一些
[00:05:06.680 --> 00:05:08.680]  母子,做一些助導
[00:05:08.680 --> 00:05:10.680]  做一些工作
[00:05:10.680 --> 00:05:12.680]  也幫黃家衛拍過戲
[00:05:12.680 --> 00:05:14.680]  做一些助導
[00:05:14.680 --> 00:05:16.680]  但當他拍完這套
[00:05:16.680 --> 00:05:18.680]  奇異旅行玩,救地球
[00:05:18.680 --> 00:05:20.680]  《Everything, Everywhere, All at Once》之後
[00:05:20.680 --> 00:05:22.680]  他就成為四十年來
[00:05:22.680 --> 00:05:24.680]  第一個華裔的男演員
[00:05:24.680 --> 00:05:26.680]  在金球獎獲得
[00:05:26.680 --> 00:05:28.680]  最佳的男配角
[00:05:28.680 --> 00:05:30.680]  他在拿獎的時候
[00:05:30.680 --> 00:05:32.680]  你看到
[00:05:32.680 --> 00:05:34.680]  他拿獎多開心
[00:05:34.680 --> 00:05:36.680]  好像跳起一樣
[00:05:36.680 --> 00:05:38.680]  我很喜歡看他這個樣子
[00:05:38.680 --> 00:05:40.680]  你看他的影片
[00:05:40.680 --> 00:05:42.680]  Google就會看到
[00:05:42.680 --> 00:05:44.680]  很開心
[00:05:44.680 --> 00:05:46.680]  他很感人的一個片段
[00:05:46.680 --> 00:05:48.680]  說
[00:05:48.680 --> 00:05:50.680]  我感覺到
[00:05:50.680 --> 00:05:52.680]  我很受
[00:05:52.680 --> 00:05:54.680]  我覺得我感覺到很幸運
[00:05:54.680 --> 00:05:56.680]  因為我是被人揀選了
[00:05:56.680 --> 00:05:58.680]  被Steven Spielberg
[00:05:58.680 --> 00:06:00.680]  在我十二歲的時候
[00:06:00.680 --> 00:06:02.680]  揀選了我做這個童星
[00:06:02.680 --> 00:06:04.680]  但當我一路長大的時候
[00:06:04.680 --> 00:06:06.680]  我就懷疑自己
[00:06:06.680 --> 00:06:08.680]  我以為我已經
[00:06:08.680 --> 00:06:10.680]  做了這麼多
[00:06:10.680 --> 00:06:12.680]  我做什麼都超越不了
[00:06:12.680 --> 00:06:14.680]  我十二歲的時候的角色
[00:06:14.680 --> 00:06:16.680]  和成就
[00:06:16.680 --> 00:06:18.680]  很有失敗感
[00:06:18.680 --> 00:06:20.680]  但我在電影界默默耕耘
[00:06:20.680 --> 00:06:22.680]  繼續做我自己心裡覺得
[00:06:22.680 --> 00:06:24.680]  那種有火的
[00:06:24.680 --> 00:06:26.680]  火熱的工作
[00:06:26.680 --> 00:06:28.680]  我以為我已經沒什麼可以貢獻
[00:06:28.680 --> 00:06:30.680]  但是
[00:06:30.680 --> 00:06:32.680]  我就默默耕耘
[00:06:32.680 --> 00:06:34.680]  但幸好
[00:06:34.680 --> 00:06:36.680]  三十年後
[00:06:36.680 --> 00:06:38.680]  有兩個人就是這套戲的導演
[00:06:38.680 --> 00:06:40.680]  還記得三十八年前
[00:06:40.680 --> 00:06:42.680]  這個小朋友
[00:06:42.680 --> 00:06:44.680]  他記得他
[00:06:44.680 --> 00:06:46.680]  沒有忘記他
[00:06:46.680 --> 00:06:48.680]  找了他來拍這套戲
[00:06:48.680 --> 00:06:50.680]  再一次給關繼威先生
[00:06:50.680 --> 00:06:52.680]  一個機會
[00:06:52.680 --> 00:06:54.680]  這套片現在熱爆全球
[00:06:54.680 --> 00:06:56.680]  如果你想去Google看
[00:06:56.680 --> 00:06:58.680]  也讓他能夠片若不斷
[00:06:58.680 --> 00:07:00.680]  重返前線
[00:07:00.680 --> 00:07:02.680]  演員的角色
[00:07:02.680 --> 00:07:04.680]  你可以想像
[00:07:04.680 --> 00:07:06.680]  那三十年
[00:07:06.680 --> 00:07:08.680]  我在想的時候
[00:07:08.680 --> 00:07:10.680]  三十年當中
[00:07:10.680 --> 00:07:12.680]  好像死了一樣
[00:07:12.680 --> 00:07:14.680]  好像自己做什麼都搞不定
[00:07:14.680 --> 00:07:16.680]  原先想做演員那種
[00:07:16.680 --> 00:07:18.680]  火但是做不到
[00:07:18.680 --> 00:07:20.680]  你有沒有試過這些經歷
[00:07:20.680 --> 00:07:22.680]  很失敗的感覺
[00:07:22.680 --> 00:07:24.680]  但現在今天
[00:07:24.680 --> 00:07:26.680]  你見到他拿獎
[00:07:26.680 --> 00:07:28.680]  他見到Harrison Ford
[00:07:28.680 --> 00:07:30.680]  同罪
[00:07:30.680 --> 00:07:32.680]  整個人你覺不覺得他活著
[00:07:32.680 --> 00:07:34.680]  整個人好像重生
[00:07:34.680 --> 00:07:38.680]  我就想大家記住這個畫面
[00:07:38.680 --> 00:07:40.680]  其實耶穌基督
[00:07:40.680 --> 00:07:42.680]  在十字架上
[00:07:42.680 --> 00:07:44.680]  我們基督教一個很重要的記號
[00:07:44.680 --> 00:07:46.680]  是什麼就是十字架
[00:07:46.680 --> 00:07:48.680]  十字架代表死
[00:07:48.680 --> 00:07:50.680]  代表懲罰
[00:07:50.680 --> 00:07:52.680]  代表羞辱
[00:07:52.680 --> 00:07:54.680]  十字架也代表了
[00:07:54.680 --> 00:07:56.680]  救恩
[00:07:56.680 --> 00:07:58.680]  代表了神的公義
[00:07:58.680 --> 00:08:00.680]  神的憐憫慈愛
[00:08:00.680 --> 00:08:02.680]  主耶穌基督已經克服了死亡
[00:08:02.680 --> 00:08:04.680]  克服了痛苦
[00:08:04.680 --> 00:08:06.680]  和困難
[00:08:06.680 --> 00:08:08.680]  這是十字架
[00:08:08.680 --> 00:08:10.680]  基督徒
[00:08:10.680 --> 00:08:12.680]  我們面對十字架
[00:08:12.680 --> 00:08:14.680]  我們有沒有那份
[00:08:14.680 --> 00:08:16.680]  豐盛生命那種雀躍呢
[00:08:16.680 --> 00:08:18.680]  主耶穌基督
[00:08:18.680 --> 00:08:20.680]  在十字架上成就了救恩
[00:08:20.680 --> 00:08:22.680]  祂並不是說我來了
[00:08:22.680 --> 00:08:24.680]  成就了救恩
[00:08:24.680 --> 00:08:26.680]  原來不止的
[00:08:26.680 --> 00:08:28.680]  不是赦免我們的罪這麼簡單
[00:08:28.680 --> 00:08:30.680]  是吧
[00:08:30.680 --> 00:08:32.680]  如果赦免我們的罪這麼簡單就完結了
[00:08:32.680 --> 00:08:34.680]  我們怎樣都可以
[00:08:34.680 --> 00:08:36.680]  總之赦免你的罪
[00:08:36.680 --> 00:08:38.680]  做錯罪又有赦免你的罪
[00:08:38.680 --> 00:08:40.680]  主耶穌說我來是要
[00:08:40.680 --> 00:08:42.680]  揚得生命並且得得更豐盛
[00:08:42.680 --> 00:08:44.680]  尤其彼得神也很精彩
[00:08:44.680 --> 00:08:46.680]  尤其彼得神在聖經中
[00:08:46.680 --> 00:08:48.680]  說這句話
[00:08:48.680 --> 00:08:50.680]  I came so that
[00:08:50.680 --> 00:08:52.680]  they can have real
[00:08:52.680 --> 00:08:54.680]  life
[00:08:54.680 --> 00:08:56.680]  得生命這個生命
[00:08:56.680 --> 00:08:58.680]  你現在以為自己有生命嗎
[00:08:58.680 --> 00:09:00.680]  其實你只是一個短暫的生命
[00:09:00.680 --> 00:09:02.680]  只是一個
[00:09:02.680 --> 00:09:04.680]  肉體上
[00:09:04.680 --> 00:09:06.680]  會腐壞腐朽
[00:09:06.680 --> 00:09:08.680]  由出世開始
[00:09:08.680 --> 00:09:10.680]  就已經開始
[00:09:10.680 --> 00:09:12.680]  步入最後的
[00:09:12.680 --> 00:09:14.680]  死亡
[00:09:14.680 --> 00:09:16.680]  有一樣東西是最清楚的
[00:09:16.680 --> 00:09:18.680]  就是我們出世之後
[00:09:18.680 --> 00:09:20.680]  總有一天我們會步入死亡
[00:09:20.680 --> 00:09:22.680]  但是如果你
[00:09:22.680 --> 00:09:24.680]  跟從耶穌的時候
[00:09:24.680 --> 00:09:26.680]  你有一個真正的生命並且有永恆的生命
[00:09:26.680 --> 00:09:28.680]  是好像翻生一樣
[00:09:28.680 --> 00:09:30.680]  而且他說
[00:09:30.680 --> 00:09:32.680]  豐盛生命他亦叫
[00:09:32.680 --> 00:09:34.680]  More and better life than they ever dreamed of
[00:09:34.680 --> 00:09:36.680]  你想你的
[00:09:36.680 --> 00:09:38.680]  生命是怎樣
[00:09:38.680 --> 00:09:40.680]  你是夢寐以求
[00:09:40.680 --> 00:09:42.680]  你所想的是比你想的更多
[00:09:42.680 --> 00:09:44.680]  想的亦都比你更好
[00:09:44.680 --> 00:09:46.680]  你想得多好就更好
[00:09:46.680 --> 00:09:48.680]  想的多少就更多
[00:09:48.680 --> 00:09:50.680]  這個才是豐盛的生命
[00:09:50.680 --> 00:09:52.680]  而是屬靈上的
[00:09:52.680 --> 00:09:54.680]  千萬不要弄錯
[00:09:54.680 --> 00:09:56.680]  豐盛生命就是我們祈求的六合彩
[00:09:56.680 --> 00:09:58.680]  不是
[00:09:58.680 --> 00:10:00.680]  那些會來的
[00:10:00.680 --> 00:10:02.680]  好像約伯一樣
[00:10:02.680 --> 00:10:04.680]  如果是神要賜給你
[00:10:04.680 --> 00:10:06.680]  可以得到祝福 不是壞事
[00:10:06.680 --> 00:10:08.680]  神是可以這樣賜福
[00:10:08.680 --> 00:10:10.680]  但是首先
[00:10:10.680 --> 00:10:12.680]  我們去到豐盛的神面前
[00:10:12.680 --> 00:10:14.680]  得著祂屬靈上的豐盛
[00:10:14.680 --> 00:10:16.680]  以致我們在其他的事上得著豐盛
[00:10:16.680 --> 00:10:18.680]  然後有一個
[00:10:18.680 --> 00:10:20.680]  屬靈的
[00:10:20.680 --> 00:10:22.680]  神學家
[00:10:22.680 --> 00:10:24.680]  St.Iranus
[00:10:24.680 --> 00:10:26.680]  曾經這樣說
[00:10:26.680 --> 00:10:28.680]  他說活出豐盛生命是神的榮耀
[00:10:28.680 --> 00:10:30.680]  The glory of God
[00:10:30.680 --> 00:10:32.680]  is man fully alive
[00:10:32.680 --> 00:10:34.680]  原來
[00:10:34.680 --> 00:10:36.680]  你想一想
[00:10:36.680 --> 00:10:38.680]  我們的見證
[00:10:38.680 --> 00:10:40.680]  不只是我們口說
[00:10:40.680 --> 00:10:42.680]  當我們活出豐盛
[00:10:42.680 --> 00:10:44.680]  就是那種耶穌所說的屬靈上
[00:10:44.680 --> 00:10:46.680]  屬靈是活潑的
[00:10:46.680 --> 00:10:48.680]  當我們
[00:10:48.680 --> 00:10:50.680]  這樣的活潑的
[00:10:50.680 --> 00:10:52.680]  伏人生命的時候
[00:10:52.680 --> 00:10:54.680]  神就得榮耀
[00:10:54.680 --> 00:10:56.680]  神的榮耀
[00:10:56.680 --> 00:10:58.680]  不只是單靠
[00:10:58.680 --> 00:11:00.680]  但是其中一個途徑
[00:11:00.680 --> 00:11:02.680]  就是我和你活出這種豐盛
[00:11:02.680 --> 00:11:04.680]  祂就得榮耀
[00:11:04.680 --> 00:11:06.680]  當我們這樣思想的時候
[00:11:06.680 --> 00:11:08.680]  責無旁貸
[00:11:08.680 --> 00:11:10.680]  其實豐盛生命可以有很多不同的
[00:11:10.680 --> 00:11:12.680]  定義
[00:11:12.680 --> 00:11:14.680]  有很多不同的描述
[00:11:14.680 --> 00:11:16.680]  豐盛的生命應該在屬靈生命裡面
[00:11:16.680 --> 00:11:18.680]  是一個跳躍的生命
[00:11:18.680 --> 00:11:20.680]  就好像你見到關繼威得獎
[00:11:20.680 --> 00:11:22.680]  嘩得到了
[00:11:22.680 --> 00:11:24.680]  你屬靈生命有沒有這種
[00:11:24.680 --> 00:11:26.680]  得到了的感覺
[00:11:26.680 --> 00:11:28.680]  而常常有這種感覺
[00:11:28.680 --> 00:11:30.680]  就是
[00:11:30.680 --> 00:11:32.680]  耶穌就是活力的泉源
[00:11:32.680 --> 00:11:34.680]  這種跳躍生命活力的泉源
[00:11:34.680 --> 00:11:38.680]  有人說
[00:11:38.680 --> 00:11:40.680]  我們要描繪實際上
[00:11:40.680 --> 00:11:42.680]  屬靈生命當中豐盛的生命
[00:11:42.680 --> 00:11:44.680]  就是當你面對
[00:11:44.680 --> 00:11:46.680]  人生的風暴的時候
[00:11:46.680 --> 00:11:48.680]  你仍然站得穩
[00:11:48.680 --> 00:11:50.680]  能夠面對
[00:11:50.680 --> 00:11:52.680]  和克服
[00:11:52.680 --> 00:11:54.680]  走過這個風暴
[00:11:54.680 --> 00:11:56.680]  那是一個豐盛的生命
[00:11:56.680 --> 00:11:58.680]  一個表徵
[00:11:58.680 --> 00:12:00.680]  也有人說
[00:12:00.680 --> 00:12:02.680]  豐盛的生命就是
[00:12:02.680 --> 00:12:04.680]  你能夠活出神給你的目的
[00:12:04.680 --> 00:12:06.680]  生命的意義
[00:12:06.680 --> 00:12:08.680]  豐盛的生命是
[00:12:08.680 --> 00:12:10.680]  你能夠用神的智慧
[00:12:10.680 --> 00:12:12.680]  在你的生活的各個範疇裡面
[00:12:12.680 --> 00:12:14.680]  能夠彰顯神帶領你
[00:12:14.680 --> 00:12:16.680]  在各個不同的生活當中怎樣去生活
[00:12:16.680 --> 00:12:20.680]  找尋每一個機會
[00:12:20.680 --> 00:12:22.680]  去將神的智慧
[00:12:22.680 --> 00:12:24.680]  活出來
[00:12:24.680 --> 00:12:26.680]  也能夠享受神所託付給你的
[00:12:26.680 --> 00:12:28.680]  工作
[00:12:28.680 --> 00:12:30.680]  在每一個給你的經驗裡面
[00:12:30.680 --> 00:12:32.680]  你能夠經歷到
[00:12:32.680 --> 00:12:34.680]  享受到神給你的這些經歷
[00:12:34.680 --> 00:12:36.680]  無論是好無論是壞
[00:12:36.680 --> 00:12:38.680]  無論是喜樂
[00:12:38.680 --> 00:12:40.680]  這是豐盛的生命
[00:12:40.680 --> 00:12:42.680]  但可能你會覺得
[00:12:42.680 --> 00:12:44.680]  我的描述好像很抽象
[00:12:44.680 --> 00:12:46.680]  我給你一個check list
[00:12:46.680 --> 00:12:48.680]  這個check list就是
[00:12:48.680 --> 00:12:50.680]  缺乏屬靈活力的生命
[00:12:50.680 --> 00:12:52.680]  有神學家就有這個check list
[00:12:52.680 --> 00:12:54.680]  他就說
[00:12:54.680 --> 00:12:56.680]  缺乏屬靈活力就是
[00:12:56.680 --> 00:12:58.680]  他有生命但缺乏屬靈活力
[00:12:58.680 --> 00:13:00.680]  他是自我掌控
[00:13:00.680 --> 00:13:02.680]  仍然自己掌握得很緊
[00:13:02.680 --> 00:13:04.680]  偶然翻閱聖經
[00:13:04.680 --> 00:13:06.680]  朋友所求的時候才祈禱
[00:13:06.680 --> 00:13:08.680]  上師上師上師不犯罪
[00:13:08.680 --> 00:13:10.680]  喜歡在安樂窩
[00:13:10.680 --> 00:13:12.680]  在自己安全的區裡面
[00:13:12.680 --> 00:13:14.680]  去做事
[00:13:14.680 --> 00:13:16.680]  按自己的心情去關心
[00:13:16.680 --> 00:13:18.680]  或者不關心神的事
[00:13:18.680 --> 00:13:20.680]  但一個充滿
[00:13:20.680 --> 00:13:22.680]  屬靈活力的生命是怎樣的呢
[00:13:22.680 --> 00:13:24.680]  就是讓聖靈去掌託的
[00:13:24.680 --> 00:13:26.680]  是常常沉浸
[00:13:26.680 --> 00:13:28.680]  在神的話語當中
[00:13:28.680 --> 00:13:30.680]  喜愛神的話語
[00:13:30.680 --> 00:13:32.680]  享受跟神持續的相交
[00:13:32.680 --> 00:13:34.680]  在禱告裡面經歷神
[00:13:34.680 --> 00:13:36.680]  喜樂積極地活出
[00:13:36.680 --> 00:13:38.680]  合神心意的生活生命
[00:13:38.680 --> 00:13:40.680]  也憑信去跨越
[00:13:40.680 --> 00:13:42.680]  每一個的阻攔難關
[00:13:42.680 --> 00:13:44.680]  去按著需要
[00:13:44.680 --> 00:13:46.680]  去服侍別人
[00:13:46.680 --> 00:13:48.680]  願意社己
[00:13:48.680 --> 00:13:50.680]  按著需要去服侍別人
[00:13:50.680 --> 00:13:52.680]  當這兩個check list的時候
[00:13:52.680 --> 00:13:54.680]  可能你都會mix and match
[00:13:54.680 --> 00:13:56.680]  有些在這邊有些在那邊
[00:13:56.680 --> 00:13:58.680]  但是你願不願意
[00:13:58.680 --> 00:14:00.680]  和你想不想
[00:14:00.680 --> 00:14:02.680]  就是和我剛才講
[00:14:02.680 --> 00:14:04.680]  思考同行的時候
[00:14:04.680 --> 00:14:06.680]  那個共鳴時刻裡面所講的一樣
[00:14:06.680 --> 00:14:08.680]  就是你首先知道你自己有多少
[00:14:08.680 --> 00:14:10.680]  你知道神有多少
[00:14:10.680 --> 00:14:12.680]  你的起點是
[00:14:12.680 --> 00:14:14.680]  究竟你覺得你自己有沒有缺陷
[00:14:14.680 --> 00:14:16.680]  因為我們謙卑神的面前
[00:14:16.680 --> 00:14:18.680]  在神的面前
[00:14:18.680 --> 00:14:20.680]  全知的神面前
[00:14:20.680 --> 00:14:22.680]  我們都有很多的不足
[00:14:22.680 --> 00:14:24.680]  我們願意過這個豐盛生命
[00:14:24.680 --> 00:14:26.680]  我們先和神講
[00:14:26.680 --> 00:14:28.680]  我們渴求這個豐盛生命
[00:14:28.680 --> 00:14:30.680]  是神的起點
[00:14:30.680 --> 00:14:32.680]  於是我們就會走出
[00:14:32.680 --> 00:14:34.680]  今天經文裡面所講的幾步
[00:14:34.680 --> 00:14:36.680]  其實耶穌在這段經文裡面
[00:14:36.680 --> 00:14:38.680]  給我們很多的挑戰
[00:14:38.680 --> 00:14:40.680]  第一個挑戰就是
[00:14:40.680 --> 00:14:42.680]  這段經文的核心經文
[00:14:42.680 --> 00:14:44.680]  我們一起讀這段經文
[00:14:44.680 --> 00:14:46.680]  因為你會背的這段經文
[00:14:46.680 --> 00:14:48.680]  就是我們一起讀
[00:14:48.680 --> 00:14:50.680]  於是耶穌對門圖說
[00:14:50.680 --> 00:14:52.680]  若有人要跟從我
[00:14:52.680 --> 00:14:54.680]  就當社己背起自己的十字架
[00:14:54.680 --> 00:14:56.680]  來跟從我
[00:14:56.680 --> 00:14:58.680]  是不是很熟悉
[00:14:58.680 --> 00:15:00.680]  懂得背
[00:15:00.680 --> 00:15:02.680]  在你心目中可能有些
[00:15:02.680 --> 00:15:04.680]  已經講過了
[00:15:04.680 --> 00:15:06.680]  也會想想
[00:15:06.680 --> 00:15:08.680]  如果你已經寫過
[00:15:08.680 --> 00:15:10.680]  就覺得已經寫了幾
[00:15:10.680 --> 00:15:12.680]  你未寫幾就覺得這些太高要求
[00:15:12.680 --> 00:15:14.680]  總之我相信了耶穌
[00:15:14.680 --> 00:15:16.680]  不用那麼高要求
