
[00:00:00.000 --> 00:00:07.000]  記者:請姐妹平安
[00:02:10.700 --> 00:02:12.700]  以斯帖記的作者
[00:02:12.700 --> 00:02:17.400]  同樣很肯定地回答他們同一個問題
[00:02:17.400 --> 00:02:21.700]  現在我就想和大家一起嘗試在經文裏面
[00:02:21.700 --> 00:02:27.700]  去發掘出其中幾個逆轉人生的契機
[00:02:27.700 --> 00:02:30.400]  第一個就是不幸的遭遇
[00:02:30.400 --> 00:02:33.500]  往往成為人生的機遇
[00:02:33.500 --> 00:02:37.100]  經文在第五、第六節這樣記載
[00:02:37.100 --> 00:02:42.200]  它說以斯帖和收養他的堂兄沒底改
[00:02:42.200 --> 00:02:45.500]  其實就是在巴比倫王尼布甲尼撒
[00:02:45.500 --> 00:02:49.200]  將猶大王耶哥尼亞和猶大的百姓
[00:02:49.200 --> 00:02:55.100]  從耶路撒冷擄走的時候一起擄走
[00:02:55.100 --> 00:02:58.800]  沒底改是變雅敏人基時的曾孫
[00:02:58.800 --> 00:03:02.200]  師妹的孫和艾爾的兒子
[00:03:02.200 --> 00:03:04.300]  有些資料顯示
[00:03:04.300 --> 00:03:09.300]  他和同樣是變雅敏人的蘇羅有些關係
[00:03:09.300 --> 00:03:13.600]  而他的家族是猶大的貴族
[00:03:13.600 --> 00:03:18.100]  家道中落現在更慘遭流放異鄉
[00:03:18.100 --> 00:03:20.100]  從人的眼中來看
[00:03:20.100 --> 00:03:23.800]  沒底改和以斯帖可以說是落魄擄賭
[00:03:23.800 --> 00:03:26.000]  情何以堪
[00:03:26.000 --> 00:03:28.500]  不過我們換一個角度去想
[00:03:28.500 --> 00:03:31.300]  如果不是有這樣的經歷的話
[00:03:31.300 --> 00:03:34.900]  沒底改日後又怎能夠有機會
[00:03:34.900 --> 00:03:38.400]  成為波茲政府的官員呢
[00:03:38.400 --> 00:03:41.700]  二章十九節那裏記載了
[00:03:41.700 --> 00:03:44.700]  沒底改坐在朝門那裏
[00:03:44.700 --> 00:03:49.200]  意味著他就是在宮殿裏面做事的官員
[00:03:49.200 --> 00:03:51.800]  因為這個職位的緣故
[00:03:51.800 --> 00:03:55.800]  沒底改就揭發了暗殺皇帝的陰謀
[00:03:55.800 --> 00:03:59.700]  為他日後在波斯王的面前得著尊榮
[00:03:59.700 --> 00:04:04.300]  敗壞敵人想滅猶太民族的這個計謀
[00:04:04.300 --> 00:04:06.500]  另一邊廂
[00:04:06.500 --> 00:04:11.100]  以斯帖如果他不是也有同樣不幸的遭遇的話
[00:04:11.100 --> 00:04:16.300]  他日後也沒有機會能夠晉升成為波斯的皇后
[00:04:16.300 --> 00:04:19.500]  在日後整個猶太民族面臨著
[00:04:19.500 --> 00:04:21.500]  被滅族的危機的時候
[00:04:21.500 --> 00:04:25.400]  拯救族民於水深火熱當中
[00:04:25.400 --> 00:04:30.800]  所以不幸的遭遇成為了他們人生的機遇
[00:04:30.800 --> 00:04:32.300]  第二個契機就是
[00:04:32.300 --> 00:04:34.600]  士西可以做英雄
[00:04:34.600 --> 00:04:37.500]  經文在第一章的時候提到
[00:04:37.500 --> 00:04:41.500]  阿哈徐老王為朝廷百官大排筵席
[00:04:41.500 --> 00:04:44.000]  要把他國家的威水
[00:04:44.000 --> 00:04:47.300]  那些豐富的威嚴尊榮
[00:04:47.300 --> 00:04:52.600]  都展示給這些朝廷百官看
[00:04:52.600 --> 00:04:54.400]  還要看足一百八十天
[00:04:54.400 --> 00:04:58.600]  之後又為住在書山城的大小人民
[00:04:58.600 --> 00:05:01.400]  大排筵席七天
[00:05:01.400 --> 00:05:02.900]  到了第七天的時候
[00:05:02.900 --> 00:05:05.700]  他不知為何一時興起
[00:05:05.700 --> 00:05:10.300]  就吩咐七個太監請皇后阿實緹
[00:05:10.300 --> 00:05:14.500]  帶著皇后的冠冕來到王的面前
[00:05:14.500 --> 00:05:18.700]  使這些朝廷的百官都能夠看到她的美貌
[00:05:18.700 --> 00:05:21.000]  因為她長得很漂亮
[00:05:21.000 --> 00:05:22.300]  但不知為何
[00:05:22.300 --> 00:05:25.200]  這個阿實緹竟然又不願意
[00:05:25.200 --> 00:05:28.700]  遵從這些太監所傳的皇命
[00:05:28.700 --> 00:05:31.200]  來到見皇帝
[00:05:31.200 --> 00:05:35.700]  亦因為這樣令到阿哈徐老王很生氣
[00:05:35.700 --> 00:05:40.100]  皇后在人的面前這樣落皇的臉
[00:05:40.100 --> 00:05:45.300]  阿哈徐老王於是聽信了七位太監的建議之後
[00:05:45.300 --> 00:05:49.100]  決定廢後
[00:05:49.100 --> 00:05:51.400]  之後他又落聖旨
[00:05:51.400 --> 00:05:53.700]  要選一些他所喜歡的女孩
[00:05:53.700 --> 00:05:56.900]  來代替阿實緹成為皇后
[00:05:56.900 --> 00:05:58.300]  正因為這樣
[00:05:58.300 --> 00:06:03.100]  阿實緹才有機會在雲雲眾女子之中脫穎而出
[00:06:03.100 --> 00:06:06.700]  成為新的皇后
[00:06:06.700 --> 00:06:07.900]  另一邊廂
[00:06:07.900 --> 00:06:12.300]  阿哈徐老王有兩個守門的太監
[00:06:12.300 --> 00:06:16.300]  一個叫匹譚 一個叫提烈
[00:06:16.300 --> 00:06:19.600]  這兩個人不知為何很生氣這個皇帝
[00:06:19.600 --> 00:06:21.500]  想下手害他
[00:06:21.500 --> 00:06:24.200]  但不幸被末弟改知道
[00:06:24.200 --> 00:06:28.800]  於是告訴了以斯帖
[00:06:28.800 --> 00:06:33.900]  因著末弟改告發了害皇的陰謀
[00:06:33.900 --> 00:06:38.300]  使得他救皇這件事得以載入史冊
[00:06:38.300 --> 00:06:41.900]  日後人們翻查歷史資料的時候
[00:06:41.900 --> 00:06:48.600]  就令到末弟改有機會被提升到高位
[00:06:48.600 --> 00:06:51.100]  時勢真的可以做英雄
[00:06:51.100 --> 00:06:55.500]  我們回到近代歷史看看
[00:06:55.500 --> 00:06:58.800]  美國第16任總統林肯
[00:06:58.800 --> 00:07:04.300]  如果他不是要面對內戰和國家分裂的挑戰
[00:07:04.300 --> 00:07:07.600]  而第32任總統小羅斯福
[00:07:07.600 --> 00:07:10.000]  如果他不是要重建
[00:07:10.000 --> 00:07:14.700]  被1930年代大衰退折騰得死去活來的
[00:07:14.700 --> 00:07:16.900]  經濟和社會秩序的話
[00:07:16.900 --> 00:07:22.400]  他們兩位都沒有機會顯露他們的領袖本色
[00:07:22.400 --> 00:07:27.100]  所以時勢可以造就一個英雄
[00:07:27.100 --> 00:07:30.200]  第三個人生的契機就是
[00:07:30.200 --> 00:07:35.200]  品格修養都會影響我們人的一生
[00:07:35.200 --> 00:07:37.700]  經文二章七節這樣記載
[00:07:37.700 --> 00:07:40.200]  他說以斯帖因為沒有父母
[00:07:40.200 --> 00:07:43.900]  所以被他的堂兄末弟改領養了
[00:07:43.900 --> 00:07:47.900]  並且視他如己出來養育他
[00:07:47.900 --> 00:07:50.700]  有三節的經文提到
[00:07:50.700 --> 00:07:54.000]  以斯帖在很多人眼前蒙恩
[00:07:54.000 --> 00:07:57.900]  我相信他一定有他個人之處
[00:07:57.900 --> 00:08:01.100]  我們在經文裏面看到這個瓦實提
[00:08:01.100 --> 00:08:05.800]  他因為漠視王的命令而導致被廢
[00:08:05.800 --> 00:08:09.200]  是否因為他自己恃著自己靚
[00:08:09.200 --> 00:08:11.800]  搞成這樣我們就不得而知
[00:08:11.800 --> 00:08:15.100]  但相比之下這個以斯帖
[00:08:15.100 --> 00:08:19.400]  他沒有因為自己的美貌而恃才傲默
[00:08:19.400 --> 00:08:22.200]  你說哪裏有這樣說
[00:08:22.200 --> 00:08:25.700]  我在二章十五節見到一句這樣說話
[00:08:25.700 --> 00:08:31.500]  他說除了掌管女子的太監希該所派定給他
[00:08:31.500 --> 00:08:33.500]  他別無所求
[00:08:33.500 --> 00:08:35.600]  我們從這裏的經文看到
[00:08:35.600 --> 00:08:39.200]  希該喜悅以斯帖就恩待他
[00:08:39.200 --> 00:08:42.400]  本來希該這麼喜歡他
[00:08:42.400 --> 00:08:47.200]  以斯帖大可以利用這些特權要求更多
[00:08:47.200 --> 00:08:49.600]  但他沒有這樣做
[00:08:49.600 --> 00:08:53.600]  這裏顯示以斯帖在待人至密方面
[00:08:53.600 --> 00:08:57.600]  其實都很成熟得體
[00:08:57.600 --> 00:09:01.200]  以斯帖有這樣的品格修養
[00:09:01.200 --> 00:09:05.700]  或者和末底改給他的家庭教育有關
[00:09:05.700 --> 00:09:08.400]  因為我相信我們在座都會認同
[00:09:08.400 --> 00:09:15.200]  家庭教育對塑造一個人的品格非常重要
[00:09:15.200 --> 00:09:18.200]  但與此同時我更深信
[00:09:18.200 --> 00:09:24.000]  以斯帖在神的預備下擁有這些特質
[00:09:24.000 --> 00:09:26.400]  因為神會藉著一個人的一生
[00:09:26.400 --> 00:09:32.200]  他所經歷不同的歷程來塑造一個人
[00:09:32.200 --> 00:09:36.200]  以前的我自己在原生家庭的影響下
[00:09:36.200 --> 00:09:39.200]  我本來是一個很內向自卑
[00:09:39.200 --> 00:09:41.000]  不善於和人溝通
[00:09:41.000 --> 00:09:44.000]  和對人生都很悲觀的一個人
[00:09:44.000 --> 00:09:46.200]  但神在差不多三十年前
[00:09:46.200 --> 00:09:49.800]  透過我一個小學老師將我帶來教會
[00:09:49.800 --> 00:09:52.600]  讓我認識神 信了主之後
[00:09:52.600 --> 00:09:54.400]  我和神的關係的建立
[00:09:54.400 --> 00:09:58.400]  也同時帶來我人生的一個改變
[00:09:58.400 --> 00:10:02.800]  神又藉著我在過往不同的人生的經歷裏
[00:10:02.800 --> 00:10:07.000]  讓我在待人接物方面給我很多學習和磨練
[00:10:07.000 --> 00:10:10.000]  讓我不斷成熟
[00:10:10.000 --> 00:10:14.200]  也因此為我日後在不同的機構工作
[00:10:14.200 --> 00:10:16.200]  和人建立關係
[00:10:16.200 --> 00:10:19.600]  到我十多年前在國內工作
[00:10:19.600 --> 00:10:24.400]  要和各級的政府官員和老百姓打交道的時候
[00:10:24.400 --> 00:10:28.600]  甚至到我過去這幾年回來募會的時候
[00:10:28.600 --> 00:10:34.400]  和頂姐妹關係的建立都打下了一個很好的基礎
[00:10:34.400 --> 00:10:38.000]  我很感恩神給我在和很多人接觸的裏面
[00:10:38.000 --> 00:10:42.400]  在整個過程裏面讓我收穫很多很珍貴的友誼
[00:10:42.400 --> 00:10:45.400]  就算我離開一個地方一段時間
[00:10:45.400 --> 00:10:48.800]  但我都仍然和那些朋友同事
[00:10:48.800 --> 00:10:51.600]  保持一個非常好的關係
[00:10:51.600 --> 00:10:56.400]  一個人的品格 修養影響著他的一生
[00:10:56.400 --> 00:10:59.800]  我相信我們從亞實提和爾斯帖
[00:10:59.800 --> 00:11:05.600]  他們兩個截然不同的際遇可以看得很清楚
[00:11:05.600 --> 00:11:07.400]  或者你問
[00:11:07.400 --> 00:11:11.800]  江姑娘其實我都很想和人建立一個很好的關係
[00:11:11.800 --> 00:11:13.600]  但不知為何我去到哪裏
[00:11:13.600 --> 00:11:15.400]  總是燒著很多火頭
[00:11:15.400 --> 00:11:17.400]  總是和人好像不太合得來
[00:11:17.400 --> 00:11:20.400]  那怎麼辦呢?
[00:11:20.400 --> 00:11:22.000]  如果真的是這樣的話
[00:11:22.000 --> 00:11:25.600]  我鼓勵你好好檢視一下
[00:11:25.600 --> 00:11:29.000]  自己的品格 修養是否出了問題
[00:11:29.000 --> 00:11:34.000]  以致你不能好好和別人相處
[00:11:34.000 --> 00:11:35.800]  更重要的是
[00:11:35.800 --> 00:11:39.800]  我鼓勵你要好好在神面前反思
[00:11:39.800 --> 00:11:43.600]  反思你的屬靈生命是否出現了問題
[00:11:43.600 --> 00:11:47.400]  是否有些地方你不願意被神改變
[00:11:47.400 --> 00:11:54.200]  以致影響你待人接物的態度
[00:11:54.200 --> 00:11:56.400]  所以品格修養
[00:11:56.400 --> 00:12:01.200]  也是影響人生的一個很重要的因素
[00:12:01.200 --> 00:12:04.800]  我們身處今日的人生裏面
[00:12:04.800 --> 00:12:08.400]  我們知道人生是變幻無常
[00:12:08.400 --> 00:12:11.600]  很多年前有一齣電視劇主題曲
[00:12:11.600 --> 00:12:14.800]  有一句歌詞是
[00:12:14.800 --> 00:12:19.200]  「知否世事常變 變幻原是永恆」
[00:12:19.200 --> 00:12:22.800]  的確人生不可能永遠都不變
[00:12:22.800 --> 00:12:25.200]  否則可能你和我到時也會覺得
[00:12:25.200 --> 00:12:28.000]  人生真的很悶
[00:12:28.000 --> 00:12:31.200]  但有一件事是不變的
[00:12:31.200 --> 00:12:33.600]  就是神對他的子民的愛
[00:12:33.600 --> 00:12:35.600]  總是不離不棄
[00:12:35.600 --> 00:12:39.800]  無論他的子民遇到什麼的境況
[00:12:39.800 --> 00:12:44.000]  上帝從來都不會缺席
[00:12:44.000 --> 00:12:48.600]  《以斯帖記》是一本很特別的書
[00:12:48.600 --> 00:12:52.800]  在這本書裏你從來不會找到一個「神」字
[00:12:52.800 --> 00:12:54.800]  好像神不見了
[00:12:54.800 --> 00:12:57.000]  神呀 你去了哪裏
[00:12:57.000 --> 00:13:01.000]  但我們卻能夠從經文裏面
[00:13:01.000 --> 00:13:03.400]  看到有一股無形的力量
[00:13:03.400 --> 00:13:07.400]  在掌管著每一個關鍵的時刻
[00:13:07.400 --> 00:13:08.800]  不僅如此
[00:13:08.800 --> 00:13:10.800]  這一股不變的力量
[00:13:10.800 --> 00:13:14.600]  往往不是藉著一些神蹟的介入
[00:13:14.600 --> 00:13:18.400]  而是在非常平凡的生活裏
[00:13:18.400 --> 00:13:23.200]  來彰顯祂的工作和恩典
[00:13:23.200 --> 00:13:27.600]  剛才我們提過三種逆轉人生的契機
[00:13:27.600 --> 00:13:33.000]  我相信絕對不可能純粹巧合而發生
[00:13:33.000 --> 00:13:35.200]  我鼓勵大家今晚回去時
[00:13:35.200 --> 00:13:38.200]  一口氣讀完《以斯帖記》
[00:13:38.200 --> 00:13:41.200]  看完後你會發現
[00:13:41.200 --> 00:13:42.600]  你會驚歎
[00:13:42.600 --> 00:13:45.800]  上帝的作為為何如此奇妙
[00:13:45.800 --> 00:13:48.600]  上帝竟然能夠用一些看不見
[00:13:48.600 --> 00:13:50.800]  或者不可思議的方法
[00:13:50.800 --> 00:13:52.800]  來拯救祂的子民
[00:13:52.800 --> 00:13:57.000]  免受這個滅俗的災難
[00:13:57.000 --> 00:13:58.600]  在九月底的時候
[00:13:58.600 --> 00:14:02.200]  我們有一班雲南的教務同工
[00:14:02.200 --> 00:14:03.400]  來到我們的教會
[00:14:03.400 --> 00:14:05.000]  我和羅牧師在當中
[00:14:05.000 --> 00:14:06.800]  跟他們有些培訓
[00:14:06.800 --> 00:14:10.200]  最後那天我們一起看了一隻VCD
[00:14:10.200 --> 00:14:12.200]  叫做《十字架》
[00:14:12.200 --> 00:14:14.600]  這個影碟裏面
[00:14:14.600 --> 00:14:18.000]  其實是講到在文革時期
[00:14:18.000 --> 00:14:21.200]  有很多忠心的神的僕人
[00:14:21.200 --> 00:14:25.400]  他們很多人被抓去坐牢
[00:14:25.400 --> 00:14:29.400]  有些其實是神藉著他們被抓去坐牢
[00:14:29.400 --> 00:14:32.800]  去逃過那些在監獄以外
[00:14:32.800 --> 00:14:35.800]  受到更加激烈的批鬥
[00:14:35.800 --> 00:14:39.000]  因而保存了他們的性命
[00:14:39.000 --> 00:14:42.200]  而有些亦都在經歷他們的生活
[00:14:42.200 --> 00:14:45.000]  是窮到連飯都沒得開的時候
[00:14:45.000 --> 00:14:48.000]  神竟然藉著一些無名的天使
[00:14:48.000 --> 00:14:50.400]  默默地去供應他們
[00:14:50.400 --> 00:14:53.000]  足足有二十年這麼久
[00:14:53.000 --> 00:14:55.200]  類似的見證還有很多很多
[00:14:55.200 --> 00:14:59.200]  大家可以有空拿些錶帶來看看
[00:14:59.200 --> 00:15:03.200]  這些見證更加去印證了羅馬書
[00:15:03.200 --> 00:15:06.800]  讓我們看到一個神很大的英許
[00:15:06.800 --> 00:15:09.000]  祂說萬事都互相效力
[00:15:09.000 --> 00:15:11.000]  叫愛神的人得益處
[00:15:11.000 --> 00:15:15.200]  就是那些按祂旨意被召的人
[00:15:15.200 --> 00:15:18.800]  神是世界歷史背後的無形力量
[00:15:18.800 --> 00:15:21.600]  祂沒有忘記祂的子民
[00:15:21.600 --> 00:15:25.000]  祂透過不同的祂召喚的方法
[00:15:25.000 --> 00:15:31.000]  來成就祂向祂的子民納約的英許
[00:15:31.000 --> 00:15:32.400]  說到這裏
[00:15:32.400 --> 00:15:35.800]  我們究竟能夠從今天這些經文裏面
[00:15:35.800 --> 00:15:38.600]  學到些甚麼呢
[00:15:38.600 --> 00:15:40.000]  第一點
[00:15:40.000 --> 00:15:42.000]  我認為我們要學習
[00:15:42.000 --> 00:15:46.800]  心存感恩和信心去面對逆境
[00:15:46.800 --> 00:15:49.800]  人生之中不如意事十常八九
[00:15:49.800 --> 00:15:52.000]  我們個個都會說
[00:15:52.000 --> 00:15:55.800]  因為我們都知道人生旅途不會一帆風順
[00:15:55.800 --> 00:15:59.000]  但當我們遇上逆境的時候
[00:15:59.000 --> 00:16:01.200]  我們會有甚麼反應呢
[00:16:01.200 --> 00:16:06.200]  很多人會問為何偏偏選中我
[00:16:06.200 --> 00:16:11.000]  為何是我 為何這個不幸是我
[00:16:11.000 --> 00:16:13.600]  但我想說的是
[00:16:13.600 --> 00:16:16.200]  為何不能夠是我
[00:16:16.200 --> 00:16:19.200]  我都只不過是一個凡人
[00:16:19.200 --> 00:16:22.000]  每一個世人所面對所經歷的
[00:16:22.000 --> 00:16:27.000]  我都同樣會面對會經歷
[00:16:27.000 --> 00:16:30.200]  在九月底我亦都去參加了Medicare
[00:16:30.200 --> 00:16:35.600]  一個醫療關懷機構的二十週年感恩聚會
[00:16:35.600 --> 00:16:37.800]  在這個聚會裏面
[00:16:37.800 --> 00:16:41.800]  有一位在2008年汶川地震裏面
[00:16:41.800 --> 00:16:44.200]  被埋了四日四夜
[00:16:44.200 --> 00:16:47.800]  之後失去了雙腳和左手的女士
[00:16:47.800 --> 00:16:50.400]  她在當中分享
[00:16:50.400 --> 00:16:53.600]  她說她曾經在萬分絕望的時候
[00:16:53.600 --> 00:16:55.800]  她想過放棄自己的生命
[00:16:55.800 --> 00:16:57.800]  她想過自殺
[00:16:57.800 --> 00:17:03.600]  但後來她透過一位來自廣州的基督徒義工
[00:17:03.600 --> 00:17:05.000]  她認識了主
[00:17:05.000 --> 00:17:08.800]  從此就改變了她的一生
[00:17:08.800 --> 00:17:11.400]  她有一次這樣問神
[00:17:11.400 --> 00:17:17.800]  她說:「神啊,為何我要經歷這一切的苦難?」
[00:17:17.800 --> 00:17:21.000]  但神給她的答案竟然是
[00:17:21.000 --> 00:17:23.600]  「這是我的選擇」
[00:17:23.600 --> 00:17:25.800]  她領受到、聽到的就是
[00:17:25.800 --> 00:17:27.200]  神對她說
[00:17:27.200 --> 00:17:29.600]  「這個是我的選擇」
[00:17:29.600 --> 00:17:31.600]  我相信如果這個給了你的話
[00:17:31.600 --> 00:17:34.600]  你都很難接受,是嗎?
[00:17:34.600 --> 00:17:36.000]  雖然她不明白
[00:17:36.000 --> 00:17:38.800]  但後來她還是信服了
[00:17:38.800 --> 00:17:40.800]  後來神感動她
[00:17:40.800 --> 00:17:46.600]  她開始了一個專門幫助殘疾人士創業的慈善機構
[00:17:46.600 --> 00:17:49.800]  為殘疾人士來做培訓
[00:17:49.800 --> 00:17:53.000]  幫助他們解決就業的問題
[00:17:53.000 --> 00:17:55.800]  她又設立了生命熱線
[00:17:55.800 --> 00:17:58.400]  為無數本來在絕望當中的人
[00:17:58.400 --> 00:18:01.800]  帶來了盼望和祝福
[00:18:01.800 --> 00:18:06.800]  她甚至拯救了很多本來想要死的人的生命
[00:18:06.800 --> 00:18:09.000]  後來她終於明白
[00:18:09.000 --> 00:18:11.800]  她說:「上帝要她經歷這一切
[00:18:11.800 --> 00:18:15.600]  是為要使她變成今天的自己」
[00:18:15.600 --> 00:18:18.000]  她在分享美聲的時候
[00:18:18.000 --> 00:18:23.400]  她親自對我們當時在場的每一個來賓說
[00:18:23.400 --> 00:18:29.000]  「你們要活得像我一樣幸福、喜樂」
[00:18:29.000 --> 00:18:33.600]  我在她身上看到過去的不幸
[00:18:33.600 --> 00:18:37.400]  成為了她人生一個很大的轉捩點
[00:18:37.400 --> 00:18:40.200]  也成為了她人生一個起飛點
[00:18:40.200 --> 00:18:43.800]  是一個很蒙福的起點
[00:18:43.800 --> 00:18:45.200]  這位姐妹的經歷
[00:18:45.200 --> 00:18:48.000]  也令我想起了聖經裡
[00:18:48.000 --> 00:18:50.000]  哥林多後書的一段說話
[00:18:50.000 --> 00:18:51.600]  我們一起讀
[00:18:51.600 --> 00:18:53.800]  「我們在一切患難中
[00:18:53.800 --> 00:18:55.800]  祂就安慰我們
[00:18:55.800 --> 00:19:01.800]  叫我們能用神所賜的安慰去安慰那遭各樣患難的人
[00:19:01.800 --> 00:19:04.400]  我們既多受基督的輔助
[00:19:04.400 --> 00:19:08.400]  就靠基督多得安慰」
[00:19:08.400 --> 00:19:10.800]  所以希望我們能夠學習
[00:19:10.800 --> 00:19:14.400]  心存感恩和信心去面對逆境
[00:19:14.400 --> 00:19:16.400]  有可能在這一切裡面
[00:19:16.400 --> 00:19:19.600]  你也成為別人的祝福
[00:19:19.600 --> 00:19:21.000]  第二我們學習
[00:19:21.000 --> 00:19:25.200]  全敬畏的心讓神塑造我們的生命
[00:19:25.200 --> 00:19:27.800]  聖經在《針研》裡面有這一段說話
[00:19:27.800 --> 00:19:29.400]  我請大家一起讀
[00:19:29.400 --> 00:19:32.400]  「敬畏耶和華是智慧的開端
[00:19:32.400 --> 00:19:35.200]  認識是聖者便是聰明
[00:19:35.200 --> 00:19:38.000]  你直著我日子必增多
[00:19:38.000 --> 00:19:40.200]  年歲也必加添
[00:19:40.200 --> 00:19:43.400]  你若有智慧是與自己有益
[00:19:43.400 --> 00:19:47.200]  你若蝕慢就必獨自擔當」
[00:19:47.200 --> 00:19:50.000]  最後那句「就必獨自擔當」
[00:19:50.000 --> 00:19:52.000]  可能大家未必知道她想說什麼
[00:19:52.000 --> 00:19:55.800]  我們可以看《新普及譯本》的英文版
[00:19:55.800 --> 00:19:57.200]  最後那兩句你會看到
[00:19:57.200 --> 00:20:01.600]  如果你蔑視這些智慧的話
[00:20:01.600 --> 00:20:05.000]  你最終受苦的是你
[00:20:05.000 --> 00:20:08.400]  所以這一段經文其實是告訴我們
[00:20:08.400 --> 00:20:12.600]  當人對神存著一顆敬畏的心的時候
[00:20:12.600 --> 00:20:14.800]  神會指教我們正確
[00:20:14.800 --> 00:20:18.600]  合宜的行事為人方式和態度
[00:20:18.600 --> 00:20:22.400]  最終是對我們的生命有益處
[00:20:22.400 --> 00:20:25.200]  相反如果我們蔑視神
[00:20:25.200 --> 00:20:28.200]  不將神的話放在眼內的話
[00:20:28.200 --> 00:20:29.800]  我們所行出來的
[00:20:29.800 --> 00:20:33.000]  往往就會為自己帶來虧損
[00:20:33.000 --> 00:20:36.800]  受苦的始終是你自己
[00:20:36.800 --> 00:20:38.800]  我曾經聽人這樣說
[00:20:38.800 --> 00:20:41.000]  一個人如果信主的時候
[00:20:41.000 --> 00:20:44.400]  年紀越小的話
[00:20:44.400 --> 00:20:47.800]  他的生命越容易被更新改變過來
[00:20:47.800 --> 00:20:51.400]  而他的生命好的機會
[00:20:51.400 --> 00:20:54.400]  相對也越大
[00:20:54.400 --> 00:20:57.800]  因為如果你年紀很大才信主的話
[00:20:57.800 --> 00:21:01.800]  有可能你過往的性格
[00:21:01.800 --> 00:21:04.800]  你的特質都已經根深蒂固
[00:21:04.800 --> 00:21:06.000]  定型了
[00:21:06.000 --> 00:21:09.400]  以致你不太願意被神改變
[00:21:09.400 --> 00:21:11.800]  所以如果你很小的時候
[00:21:11.800 --> 00:21:13.600]  就已經信主的話
[00:21:13.600 --> 00:21:15.000]  我要恭喜你
[00:21:15.000 --> 00:21:19.200]  因為你經歷到生命更新改變的機會
[00:21:19.200 --> 00:21:21.200]  相對應該是大一點
[00:21:21.200 --> 00:21:23.600]  我很想問一下在座各位
[00:21:23.600 --> 00:21:27.400]  有誰是你在中學或者以前
[00:21:27.400 --> 00:21:28.800]  你已經信主的
[00:21:28.800 --> 00:21:32.600]  可不可以舉手來看看
[00:21:32.600 --> 00:21:33.600]  午堂比較多人
[00:21:33.600 --> 00:21:35.000]  手也比較多
[00:21:35.000 --> 00:21:36.200]  恭喜你們
[00:21:36.200 --> 00:21:38.400]  你們有個免禮
[00:21:38.400 --> 00:21:44.600]  你們的生命活出來應該是好一點
[00:21:44.600 --> 00:21:48.800]  當然我說這句話不是百分百絕對
[00:21:48.800 --> 00:21:51.800]  因為有些人可能他以前沒有機會
[00:21:51.800 --> 00:21:54.200]  他到年紀相對大一點的時候
[00:21:54.200 --> 00:21:55.800]  才有機會信主
[00:21:55.800 --> 00:22:01.000]  他也可以有一個很好見證的生命
[00:22:01.000 --> 00:22:06.200]  因為最重要關鍵不是在年紀多少歲信主
[00:22:06.200 --> 00:22:09.600]  關鍵是你有沒有一顆敬畏神的心
[00:22:09.600 --> 00:22:13.600]  你有沒有一個願意開放給神改變的心
