
[00:00:00.000 --> 00:00:02.000]  各位姐妹讓我們先聽神的道義
[00:08:56.000 --> 00:08:57.000]  有沒有玩過
[00:08:57.000 --> 00:08:58.000]  有沒有玩過
[00:08:58.000 --> 00:08:59.000]  有一個皇帝
[00:08:59.000 --> 00:09:00.000]  然後有丞相
[00:09:00.000 --> 00:09:02.000]  有左右丞相
[00:09:02.000 --> 00:09:03.000]  那你就猜了
[00:09:03.000 --> 00:09:04.000]  就是有皇帝
[00:09:04.000 --> 00:09:05.000]  有左右丞相
[00:09:05.000 --> 00:09:06.000]  那你要去猜
[00:09:06.000 --> 00:09:09.000]  那大家一班同學一起排隊
[00:09:09.000 --> 00:09:10.000]  那就猜啦
[00:09:10.000 --> 00:09:12.000]  猜贏了就做皇帝
[00:09:12.000 --> 00:09:13.000]  就是要去猜
[00:09:13.000 --> 00:09:15.000]  猜中了就做皇帝
[00:09:15.000 --> 00:09:17.000]  那我也很想去玩
[00:09:17.000 --> 00:09:19.000]  我也很想去玩
[00:09:19.000 --> 00:09:20.000]  但我每一次去玩的時候
[00:09:20.000 --> 00:09:22.000]  但我每一次去玩的時候
[00:09:22.000 --> 00:09:24.000]  那些同學都不准我去玩
[00:09:24.000 --> 00:09:25.000]  那同學不允許我去玩
[00:09:25.000 --> 00:09:27.000]  我為什麼不和我玩
[00:09:27.000 --> 00:09:28.000]  為什麼不讓我玩呢
[00:09:28.000 --> 00:09:29.000]  他不漏你
[00:09:29.000 --> 00:09:30.000]  不侵你玩
[00:09:30.000 --> 00:09:31.000]  不要不玩
[00:09:31.000 --> 00:09:33.000]  那我說為什麼不侵我玩
[00:09:33.000 --> 00:09:34.000]  為什麼不要我玩呢
[00:09:34.000 --> 00:09:36.000]  他說我樣子不好
[00:09:36.000 --> 00:09:38.000]  他說按喇叭卡
[00:09:38.000 --> 00:09:39.000]  我回去都問我媽
[00:09:39.000 --> 00:09:41.000]  我樣子不好在哪裡
[00:09:41.000 --> 00:09:43.000]  我回去問我媽按喇叭卡
[00:09:43.000 --> 00:09:45.000]  那我是不是關我有粒墨在這裡
[00:09:45.000 --> 00:09:46.000]  我出世你生我
[00:09:46.000 --> 00:09:47.000]  有啊
[00:09:47.000 --> 00:09:49.000]  是不是我年紀有一個自私
[00:09:49.000 --> 00:09:51.000]  我自身就有
[00:09:51.000 --> 00:09:53.000]  我媽說你不要理那些人
[00:09:53.000 --> 00:09:55.000]  所以我媽說你不要理那些人
[00:09:55.000 --> 00:09:56.000]  他不想和你玩
[00:09:56.000 --> 00:09:57.000]  他不想和你玩
[00:09:57.000 --> 00:09:58.000]  他肯定找到一個理由
[00:09:58.000 --> 00:10:00.000]  他怎會找到一個理由
[00:10:00.000 --> 00:10:03.000]  這裡就有一個什麼人
[00:10:03.000 --> 00:10:04.000]  這個就是這樣的人
[00:10:04.000 --> 00:10:06.000]  他不喜歡保羅
[00:10:06.000 --> 00:10:07.000]  不喜歡西拉
[00:10:07.000 --> 00:10:09.000]  他不喜歡保羅
[00:10:09.000 --> 00:10:10.000]  不喜歡希臘
[00:10:10.000 --> 00:10:12.000]  其實不是在這裡開始的
[00:10:12.000 --> 00:10:13.000]  不是說是這樣才開始的
[00:10:13.000 --> 00:10:15.000]  他們早在第十三章的時候
[00:10:15.000 --> 00:10:16.000]  已經是這樣了
[00:10:16.000 --> 00:10:18.000]  十三章開始就已經講了
[00:10:18.000 --> 00:10:20.000]  因為他們威慣
[00:10:20.000 --> 00:10:23.000]  因為他們自己已經習慣了
[00:10:23.000 --> 00:10:25.000]  當保羅和西拉去傳道的時候
[00:10:25.000 --> 00:10:27.000]  當保羅和西拉去傳道的時候
[00:10:27.000 --> 00:10:29.000]  個個都去聽他講道
[00:10:29.000 --> 00:10:30.000]  個個聽他講道
[00:10:30.000 --> 00:10:31.000]  變了我就沒得威
[00:10:31.000 --> 00:10:33.000]  變了他自己就威懾不下來
[00:10:33.000 --> 00:10:35.000]  就起出一種嫉妒了
[00:10:35.000 --> 00:10:37.000]  就產生了嫉妒
[00:10:37.000 --> 00:10:40.000]  這批人不是在
[00:10:40.000 --> 00:10:42.000]  尖沙羅尼加才有的
[00:10:42.000 --> 00:10:44.000]  這個不是在尖沙羅尼加才有
[00:10:44.000 --> 00:10:46.000]  當你在第十三章的時候
[00:10:46.000 --> 00:10:47.000]  當你去看第十三章
[00:10:47.000 --> 00:10:49.000]  老祖這班人已經
[00:10:49.000 --> 00:10:50.000]  看著保羅
[00:10:50.000 --> 00:10:51.000]  很不喜歡保羅了
[00:10:51.000 --> 00:10:54.000]  就很多人就不喜歡保羅
[00:10:54.000 --> 00:10:55.000]  一直跟著他
[00:10:55.000 --> 00:10:56.000]  一直跟著他
[00:10:56.000 --> 00:10:58.000]  他們才雄勢大嘛
[00:10:58.000 --> 00:11:01.000]  才雄勢大
[00:11:01.000 --> 00:11:02.000]  才雄勢大
[00:11:02.000 --> 00:11:04.000]  所以他們
[00:11:04.000 --> 00:11:06.000]  你去哪裡我就找人去跟著你
[00:11:06.000 --> 00:11:07.000]  找你麻煩
[00:11:07.000 --> 00:11:09.000]  你去哪裡我就找人跟著你
[00:11:09.000 --> 00:11:10.000]  找你麻煩
[00:11:10.000 --> 00:11:11.000]  嫉妒的人就是這樣
[00:11:11.000 --> 00:11:12.000]  嫉妒的人就是這樣
[00:11:12.000 --> 00:11:13.000]  走在一起
[00:11:13.000 --> 00:11:14.000]  走在一起
[00:11:14.000 --> 00:11:15.000]  嫉妒到一個地步
[00:11:15.000 --> 00:11:17.000]  去到哪裡就用錢收買人
[00:11:17.000 --> 00:11:20.000]  走到哪裡就用錢去收買人
[00:11:20.000 --> 00:11:24.000]  我講一個很可怕的故事給大家聽
[00:11:24.000 --> 00:11:26.000]  我講一個很可怕的故事給大家聽
[00:11:26.000 --> 00:11:28.000]  不是因為Halloween
[00:11:28.000 --> 00:11:30.000]  並不是說是Halloween
[00:11:30.000 --> 00:11:31.000]  我在神學院
[00:11:31.000 --> 00:11:33.000]  我在神學院讀書的時候
[00:11:33.000 --> 00:11:34.000]  讀書的時候
[00:11:36.000 --> 00:11:39.000]  你知道牧師讀書就是讀書
[00:11:39.000 --> 00:11:41.000]  你知道牧師讀書就是讀書
[00:11:41.000 --> 00:11:42.000]  在神學院呢
[00:11:42.000 --> 00:11:44.000]  在神學院呢
[00:11:44.000 --> 00:11:47.000]  我們就有個Lobby
[00:11:47.000 --> 00:11:49.000]  我們就有一個Lobby
[00:11:49.000 --> 00:11:51.000]  就是一個大廳
[00:11:51.000 --> 00:11:53.000]  通常吃飯的時候
[00:11:53.000 --> 00:11:54.000]  大家都在那裡
[00:11:54.000 --> 00:11:57.000]  通常都在大廳裡面吃飯
[00:11:57.000 --> 00:11:59.000]  牧師我呢
[00:11:59.000 --> 00:12:01.000]  通常一邊吃飯就很多口水說
[00:12:01.000 --> 00:12:03.000]  一般我吃飯的時候
[00:12:03.000 --> 00:12:05.000]  就會經常找人聊天
[00:12:05.000 --> 00:12:07.000]  就說今天我讀過什麼
[00:12:07.000 --> 00:12:10.000]  哪一科書哪一位教授說過哪一句話
[00:12:10.000 --> 00:12:11.000]  我有我的看法
[00:12:11.000 --> 00:12:12.000]  他也有他的看法
[00:12:12.000 --> 00:12:14.000]  怎樣大家有共通的看法
[00:12:14.000 --> 00:12:17.000]  就是說如果今天哪個教授講了什麼
[00:12:17.000 --> 00:12:18.000]  他是什麼看法
[00:12:18.000 --> 00:12:19.000]  我是什麼看法
[00:12:19.000 --> 00:12:21.000]  我們的共通點在什麼地方
[00:12:21.000 --> 00:12:22.000]  接著就開始有很多同學
[00:12:22.000 --> 00:12:24.000]  一起走過來我的桌子
[00:12:24.000 --> 00:12:26.000]  就開始有很多同學去走過來
[00:12:26.000 --> 00:12:27.000]  就參與討論
[00:12:27.000 --> 00:12:28.000]  就會參與討論
[00:12:28.000 --> 00:12:29.000]  是好的
[00:12:29.000 --> 00:12:30.000]  大家不同意見
[00:12:30.000 --> 00:12:31.000]  大家不同同學
[00:12:31.000 --> 00:12:33.000]  去參與討論是好的
[00:12:33.000 --> 00:12:35.000]  不同同學有不同意見
[00:12:35.000 --> 00:12:37.000]  參與討論這是好的
[00:12:37.000 --> 00:12:38.000]  後來我發覺
[00:12:38.000 --> 00:12:39.000]  後來我發現
[00:12:39.000 --> 00:12:40.000]  有另外兩對
[00:12:40.000 --> 00:12:42.000]  一對老夫婦
[00:12:42.000 --> 00:12:43.000]  有一對老夫婦
[00:12:43.000 --> 00:12:44.000]  都是同學
[00:12:44.000 --> 00:12:45.000]  也是同學
[00:12:45.000 --> 00:12:46.000]  他不單止不來
[00:12:46.000 --> 00:12:48.000]  他不但不來
[00:12:48.000 --> 00:12:49.000]  接著呢
[00:12:49.000 --> 00:12:52.000]  還自己另外走開一張桌子
[00:12:52.000 --> 00:12:54.000]  他另外走向另外一張桌子
[00:12:54.000 --> 00:12:55.000]  就跟別的同學在那裡講
[00:12:55.000 --> 00:12:56.000]  就跟同學講
[00:12:56.000 --> 00:12:57.000]  講什麼呢
[00:12:57.000 --> 00:12:58.000]  講什麼呢
[00:12:58.000 --> 00:13:00.000]  就講下一些活動
[00:13:00.000 --> 00:13:01.000]  就講一些活動
[00:13:01.000 --> 00:13:03.000]  特別講搞什麼活動呢
[00:13:03.000 --> 00:13:05.000]  特別講搞什麼活動呢
[00:13:05.000 --> 00:13:07.000]  就搞新年聚餐
[00:13:07.000 --> 00:13:08.000]  就搞新年聚餐
[00:13:08.000 --> 00:13:09.000]  比如說新年聚餐
[00:13:09.000 --> 00:13:11.000]  比如說新年聚餐
[00:13:11.000 --> 00:13:12.000]  後來有一次
[00:13:12.000 --> 00:13:13.000]  後來有一次
[00:13:13.000 --> 00:13:14.000]  就有一次
[00:13:14.000 --> 00:13:15.000]  學校就說
[00:13:15.000 --> 00:13:16.000]  不如這樣吧
[00:13:16.000 --> 00:13:18.000]  Ellen你也跟他們一起參與
[00:13:18.000 --> 00:13:20.000]  商討怎麼搞新年聚餐
[00:13:20.000 --> 00:13:21.000]  有一次就說
[00:13:21.000 --> 00:13:23.000]  Ellen你也跟他們一起商量一下
[00:13:23.000 --> 00:13:25.000]  如何參加這個新年聚餐
[00:13:25.000 --> 00:13:26.000]  如何參加這個新年聚餐
[00:13:26.000 --> 00:13:27.000]  我就沒什麼所謂
[00:13:27.000 --> 00:13:29.000]  我就去跟他們開會去談
[00:13:29.000 --> 00:13:30.000]  我就去跟他們開會去談
[00:13:30.000 --> 00:13:31.000]  我無所謂
[00:13:31.000 --> 00:13:33.000]  我就去跟他們開會去談
[00:13:33.000 --> 00:13:34.000]  開會一開始呢
[00:13:34.000 --> 00:13:35.000]  開會一開始
[00:13:35.000 --> 00:13:37.000]  我都覺得氣氛不是很好
[00:13:37.000 --> 00:13:38.000]  我就覺得氣氛不對
[00:13:38.000 --> 00:13:40.000]  因為我說什麼他都反的
[00:13:40.000 --> 00:13:41.000]  我說什麼他都反的
[00:13:41.000 --> 00:13:44.000]  我說不如問下聖經問答好不好
[00:13:44.000 --> 00:13:46.000]  我說我們要不要來個聖經問答
[00:13:46.000 --> 00:13:48.000]  神學生一起問下聖經問答
[00:13:48.000 --> 00:13:49.000]  很正常的
[00:13:49.000 --> 00:13:51.000]  神學生問聖經問題
[00:13:51.000 --> 00:13:53.000]  回答不成是什麼
[00:13:53.000 --> 00:13:54.000]  不要
[00:13:54.000 --> 00:13:55.000]  平時都讀那麼多聖經
[00:13:55.000 --> 00:13:57.000]  不要在這個日子講聖經
[00:13:57.000 --> 00:13:59.000]  平時都整天讀聖經
[00:13:59.000 --> 00:14:02.000]  幹嘛到那裡還得讀聖經講聖經呢
[00:14:02.000 --> 00:14:05.000]  我說那你認為有什麼看法
[00:14:05.000 --> 00:14:07.000]  我無所謂的
[00:14:07.000 --> 00:14:09.000]  那你有什麼看法呢
[00:14:09.000 --> 00:14:11.000]  他說不如搞抽獎
[00:14:11.000 --> 00:14:12.000]  不搞抽獎嗎
[00:14:12.000 --> 00:14:14.000]  在教會我很忌諱搞抽獎
