
[00:00:00.000 --> 00:00:03.640]  (主席)各位姐妹早晨
[00:04:56.800 --> 00:04:57.960]  所以很奇妙
[00:04:57.960 --> 00:05:02.040]  一前一後整個文學佈局是很優美的
[00:05:02.040 --> 00:05:04.880]  先是《出埃及記》的19章
[00:05:04.880 --> 00:05:07.800]  都是我們叫「妥拉」或者是「摩西五經」的
[00:05:07.800 --> 00:05:09.960]  較為早期一點的篇章
[00:05:09.960 --> 00:05:12.040]  接著去到《生命記》
[00:05:12.040 --> 00:05:14.480]  正正就是以色列人出埃及
[00:05:14.480 --> 00:05:18.400]  和準備進入迦南前後四十年
[00:05:18.400 --> 00:05:22.760]  在一頭一尾都出現了鷹的比喻
[00:05:22.760 --> 00:05:26.360]  摩西在《生命記》32章11節
[00:05:26.360 --> 00:05:30.400]  是這樣形容上主跟他子民之間的生命關係
[00:05:30.400 --> 00:05:31.240]  那裡說
[00:05:31.240 --> 00:05:35.280]  「猶如鷹攪動巢窩
[00:05:35.280 --> 00:05:38.640]  在初鷹以上擅展
[00:05:38.640 --> 00:05:44.560]  接取初鷹背在兩翼之上」
[00:05:44.560 --> 00:05:47.440]  有些類似也有相當的不同
[00:05:47.440 --> 00:05:49.080]  兩個鷹的比喻
[00:05:49.080 --> 00:05:52.480]  正正就是中間擺設的
[00:05:52.480 --> 00:05:56.160]  是以色列人四十年在抗疫的經歷
[00:05:56.160 --> 00:05:58.880]  其實聖經有很多地方都是提過鷹的
[00:05:58.880 --> 00:06:03.480]  你可以說以色列人對鷹這種動物相當熟悉
[00:06:03.480 --> 00:06:06.440]  用鷹來比喻去論述信仰
[00:06:06.440 --> 00:06:09.200]  對以色列人來說其實是一個很好的
[00:06:09.200 --> 00:06:14.520]  將信仰融入生活的一個很好的例子
[00:06:14.520 --> 00:06:18.400]  不過在我們再進一步去看剛才的舊約經課之先
[00:06:18.400 --> 00:06:24.720]  我很願意先進入今天我們所重讀的詩篇100篇
[00:06:24.720 --> 00:06:28.360]  這篇是我其中一篇很喜歡的詩篇
[00:06:28.360 --> 00:06:30.360]  我選擇從100篇的作者
[00:06:30.360 --> 00:06:32.440]  去那種信仰體悟
[00:06:32.440 --> 00:06:35.600]  去開始我們今天的講題
[00:06:35.600 --> 00:06:39.600]  這篇詩篇100篇其實是由詩篇93篇開始
[00:06:39.600 --> 00:06:44.600]  連續8篇是讚美和稱謝或感謝
[00:06:44.600 --> 00:06:52.840]  上主作為王 作為主的一連串詩篇的結集
[00:06:52.840 --> 00:06:55.040]  有時間的話可以一口氣
[00:06:55.040 --> 00:06:56.440]  其實一口氣是好的
[00:06:56.440 --> 00:06:59.200]  由93篇一口氣看到第100篇
[00:06:59.200 --> 00:07:01.000]  或者可以參考一些色經書
[00:07:01.000 --> 00:07:03.160]  你就會看到原來這個小的結集
[00:07:03.160 --> 00:07:04.480]  這8篇的詩篇
[00:07:04.480 --> 00:07:07.160]  真的自有一個風味在裡面
[00:07:07.160 --> 00:07:09.320]  也很明顯有一個鮮明的主題
[00:07:09.320 --> 00:07:12.680]  講到上帝怎樣作王作主
[00:07:12.680 --> 00:07:14.440]  我們先看回100篇
[00:07:14.440 --> 00:07:16.720]  這篇的詩篇可以分為前後兩半
[00:07:16.720 --> 00:07:19.000]  簡單來說就是一到三節是前半
[00:07:19.000 --> 00:07:20.120]  四到五節是後半
[00:07:20.120 --> 00:07:22.760]  你們現在可以打開聖經一同去看
[00:07:22.760 --> 00:07:24.000]  對不起你們沒有聖經看
[00:07:24.000 --> 00:07:25.800]  我們全都藏起來了
[00:07:25.800 --> 00:07:28.600]  憑著剛才大家讀經的印象
[00:07:28.600 --> 00:07:30.000]  有五節的經文
[00:07:30.000 --> 00:07:33.000]  第一至三節和第四至五節
[00:07:33.000 --> 00:07:35.600]  作者在這篇詩篇一開始的時候
[00:07:35.600 --> 00:07:37.960]  他就邀請全世界的人
[00:07:37.960 --> 00:07:40.640]  說要向上主歡呼
[00:07:40.640 --> 00:07:44.200]  鼓勵我們要樂意去侍奉上主
[00:07:44.200 --> 00:07:45.400]  我相信有不少的講員
[00:07:45.400 --> 00:07:46.680]  包括我自己也有提過
[00:07:46.680 --> 00:07:47.920]  在舊約的時候
[00:07:47.920 --> 00:07:50.560]  我們所用的侍奉和敬拜這兩個字
[00:07:50.560 --> 00:07:51.960]  其實是互串的
[00:07:51.960 --> 00:07:53.360]  希臘文一樣
[00:07:53.360 --> 00:07:55.080]  敬拜和侍奉這兩個字
[00:07:55.080 --> 00:07:58.920]  都是有雙重的含義在裡面
[00:07:58.920 --> 00:08:00.840]  詩人就要鼓勵我們去樂意
[00:08:00.840 --> 00:08:02.600]  侍奉和敬拜上主
[00:08:02.600 --> 00:08:03.800]  向祂歌唱
[00:08:03.800 --> 00:08:05.200]  胡學本翻譯的
[00:08:05.200 --> 00:08:07.360]  「當來向他」這幾個字
[00:08:07.360 --> 00:08:11.240]  直譯的意思就是來到祂所在的地方
[00:08:11.240 --> 00:08:12.680]  如果你看現代中文譯本
[00:08:12.680 --> 00:08:14.600]  翻譯得更加直接了當
[00:08:14.600 --> 00:08:17.120]  他那裡說到祂面前
[00:08:17.120 --> 00:08:18.840]  其實我們這種侍奉
[00:08:18.840 --> 00:08:21.680]  這種敬拜是到祂面前
[00:08:21.680 --> 00:08:23.920]  我們不是隔了一層沙
[00:08:23.920 --> 00:08:25.720]  不是隔了一些人
[00:08:25.720 --> 00:08:27.480]  隔了一些制度
[00:08:27.480 --> 00:08:29.600]  或者隔了某些行政安排
[00:08:29.600 --> 00:08:32.000]  然後去侍奉和敬拜上主
[00:08:32.000 --> 00:08:34.040]  那個是去到祂面前的
[00:08:34.040 --> 00:08:38.480]  直接的一種侍奉和敬拜
[00:08:38.480 --> 00:08:41.600]  詩人在開始的第一第二節所說的
[00:08:41.600 --> 00:08:43.760]  固然是對那些朝聖客
[00:08:43.760 --> 00:08:45.120]  特別是遠道而來
[00:08:45.120 --> 00:08:45.960]  去到耶路撒冷
[00:08:45.960 --> 00:08:48.800]  進入聖殿敬拜的人的一種鼓勵
[00:08:48.800 --> 00:08:51.240]  所以就說來到
[00:08:51.240 --> 00:08:52.240]  到祂面前
[00:08:52.240 --> 00:08:54.800]  或者「當來向他」
[00:08:54.800 --> 00:08:58.080]  去到上帝的地方去敬拜祂
[00:08:58.080 --> 00:09:00.720]  是有這種聖殿敬拜的鼓勵在當中
[00:09:00.720 --> 00:09:02.200]  不過很明顯
[00:09:02.200 --> 00:09:04.000]  當我們看到剛才所說的
[00:09:04.000 --> 00:09:05.480]  那個直譯的方式
[00:09:05.480 --> 00:09:07.280]  到祂面前
[00:09:07.280 --> 00:09:08.680]  其實已經超越了
[00:09:08.680 --> 00:09:11.960]  純粹說一個特定的地點的含義
[00:09:11.960 --> 00:09:12.960]  所說的是甚麼?
[00:09:12.960 --> 00:09:15.520]  所說的就是面對面
[00:09:15.520 --> 00:09:19.440]  是人和神面對面的那種關係
[00:09:19.440 --> 00:09:21.520]  其實是一個深度的認訊
[00:09:21.520 --> 00:09:23.880]  所以剛才讀的第三節說
[00:09:23.880 --> 00:09:26.840]  「我們是祂做的」
[00:09:26.840 --> 00:09:28.920]  你會很體會到自己來自
[00:09:28.920 --> 00:09:31.720]  誰的手筆是神
[00:09:31.720 --> 00:09:33.600]  「我們是祂做的」
[00:09:33.600 --> 00:09:35.440]  「是祂做的」不一定屬於祂
[00:09:35.440 --> 00:09:37.640]  因為做了之後可以賣給別人
[00:09:37.640 --> 00:09:39.600]  不過詩人又說
[00:09:39.600 --> 00:09:41.280]  「也是屬於祂的」
[00:09:41.280 --> 00:09:42.920]  我們是祂做的
[00:09:42.920 --> 00:09:44.880]  我們也是祂所珍惜的
[00:09:44.880 --> 00:09:47.080]  是屬於祂的
[00:09:47.080 --> 00:09:49.800]  我們是祂的民
[00:09:49.800 --> 00:09:51.880]  地上我們會有國王
[00:09:51.880 --> 00:09:54.080]  我們會有國家有政權
[00:09:54.080 --> 00:09:57.200]  很多時候我們都說屬於某個國籍
[00:09:57.200 --> 00:09:59.960]  彷似我們屬於某個人
[00:09:59.960 --> 00:10:01.160]  某個政府
[00:10:01.160 --> 00:10:03.520]  某個國家的子民
[00:10:03.520 --> 00:10:04.400]  是的
[00:10:04.400 --> 00:10:06.040]  在國籍來說是的
[00:10:06.040 --> 00:10:08.480]  不過對每一個信耶穌的人都知道
[00:10:08.480 --> 00:10:10.840]  「我們是祂的民」的含義
[00:10:10.840 --> 00:10:13.760]  我們是一種超越地上政權
[00:10:13.760 --> 00:10:16.480]  超越地上的結構
[00:10:16.480 --> 00:10:18.600]  一種另類的天國的公民
[00:10:18.600 --> 00:10:20.240]  「我們是祂的民」
[00:10:20.240 --> 00:10:22.640]  「也是祂草場的羊」
[00:10:22.640 --> 00:10:24.360]  所以有這樣的深度的認訊
[00:10:24.360 --> 00:10:27.320]  所說的是一種面對面
[00:10:27.320 --> 00:10:28.400]  一生
[00:10:28.400 --> 00:10:31.920]  第一生的一種心靈的關係
[00:10:31.920 --> 00:10:35.000]  有一個侍奉去敬拜上主
[00:10:35.000 --> 00:10:37.800]  包含了當中這種深度的認訊
[00:10:37.800 --> 00:10:39.640]  其實有點像剛才
[00:10:39.640 --> 00:10:41.680]  《初埃及記》十九章五至六節
[00:10:41.680 --> 00:10:43.880]  所表述的耶和華曉語
[00:10:43.880 --> 00:10:45.400]  我再讀一次出來
[00:10:45.400 --> 00:10:46.160]  那裡說
[00:10:46.160 --> 00:10:49.080]  「在萬民中作屬我的子民」
[00:10:49.080 --> 00:10:51.600]  說到明是「屬我的子民」
[00:10:51.600 --> 00:10:54.840]  「你們要歸我作祭司的國度」
[00:10:54.840 --> 00:10:57.160]  「為聖潔的國民」
[00:10:57.160 --> 00:10:58.440]  其實
[00:10:58.440 --> 00:11:01.280]  原來我們剛才所看的詩篇一百篇
[00:11:01.280 --> 00:11:03.320]  所表達的神學的含義
[00:11:03.320 --> 00:11:06.600]  早在《初埃及記》十九章五至六節
[00:11:06.600 --> 00:11:09.080]  已經存在
[00:11:09.080 --> 00:11:11.320]  要成為去到聖殿敬拜的人
[00:11:11.320 --> 00:11:12.240]  好像你和我這樣
[00:11:12.240 --> 00:11:14.840]  今天回來主的崇拜
[00:11:14.840 --> 00:11:16.760]  甚至離開了這個崇拜之後
[00:11:16.760 --> 00:11:20.160]  我們有一種持之以恆的信仰動力
[00:11:20.160 --> 00:11:22.720]  其實就是那種深度的認信
[00:11:22.720 --> 00:11:25.520]  而正正因為有這麼深度的信仰認信的人
[00:11:25.520 --> 00:11:28.160]  和神有一種面對面的關係的人
[00:11:28.160 --> 00:11:31.200]  他就可以稱謝進入他的門
[00:11:31.200 --> 00:11:33.520]  讚美進入他的院
[00:11:33.520 --> 00:11:34.480]  因為他知道在那裡
[00:11:34.480 --> 00:11:36.440]  他要面對面的
[00:11:36.440 --> 00:11:39.760]  向上帝敬拜和侍奉
[00:11:39.760 --> 00:11:43.600]  作者在這篇詩的後半篇提醒我們
[00:11:43.600 --> 00:11:45.880]  「上主本為善
[00:11:45.880 --> 00:11:48.560]  他的慈愛傳到永遠
[00:11:48.560 --> 00:11:51.840]  他的信實直到萬代」
[00:11:51.840 --> 00:11:54.400]  詩人想告訴我們
[00:11:54.400 --> 00:11:57.080]  上帝的信實是直到萬代的
[00:11:57.080 --> 00:12:01.720]  他是絕對信得過的一位上主
[00:12:01.720 --> 00:12:05.880]  就是當你自己都覺得沒什麼把握的時候
[00:12:05.880 --> 00:12:08.680]  前景都好像很迷糊的時候
[00:12:08.680 --> 00:12:11.600]  不知道自己下一站是去哪裡的時候
[00:12:11.600 --> 00:12:12.720]  前面有幾條路
[00:12:12.720 --> 00:12:15.640]  你都不知道哪條路走得通的時候
[00:12:15.640 --> 00:12:18.640]  這個上帝的信實是直到萬代
[00:12:18.640 --> 00:12:22.520]  用廣東話來說是信得過
[00:12:22.520 --> 00:12:24.480]  我們所投靠的這位主信得過
[00:12:24.480 --> 00:12:26.120]  因為他本為善
[00:12:26.120 --> 00:12:30.160]  而且他的慈愛是傳到永遠的一位主
[00:12:30.160 --> 00:12:33.480]  所以當我們要去敬拜、去侍奉
[00:12:33.480 --> 00:12:36.520]  就在和上主這種面對面的關係當中
[00:12:36.520 --> 00:12:38.400]  我們就要很努力去累積那種
[00:12:38.400 --> 00:12:42.000]  屬靈、資產和動力
[00:12:42.000 --> 00:12:45.720]  特別在所謂平安穩妥的日子
[00:12:45.720 --> 00:12:47.960]  更多的需要去到上帝的面前
[00:12:47.960 --> 00:12:50.440]  去建立這種生命的連結
[00:12:50.440 --> 00:12:54.360]  以致到當突然間洪水氾濫的時候
[00:12:54.360 --> 00:12:57.040]  當很艱難的日子臨到的時候
[00:12:57.040 --> 00:13:00.800]  我們都還有足夠的屬靈、資產和動力
[00:13:00.800 --> 00:13:05.720]  來應對將會來的艱難和挑戰
[00:13:05.720 --> 00:13:08.080]  這篇詩篇是一篇清謝詩
[00:13:08.080 --> 00:13:10.240]  充滿了很正面的情緒
[00:13:10.240 --> 00:13:12.080]  而且正正這種正面的情緒
[00:13:12.080 --> 00:13:17.080]  幫助我們去應對負面的環境
[00:13:17.080 --> 00:13:20.000]  所以道路從來都是充滿了挑戰
[00:13:20.000 --> 00:13:21.760]  我們明知道我們選擇的是
[00:13:21.760 --> 00:13:25.360]  進窄門、走窄路的一種生命歷程
[00:13:25.360 --> 00:13:28.120]  所以斯勞保羅也是這樣鼓勵我們
[00:13:28.120 --> 00:13:32.240]  他提醒我們在生活中是有患難的
[00:13:32.240 --> 00:13:33.400]  如果有患難
[00:13:33.400 --> 00:13:35.920]  我們又怎可以像保羅所說的
[00:13:35.920 --> 00:13:42.680]  歡歡喜喜在患難之中盼望上帝的榮耀呢?
[00:13:42.680 --> 00:13:44.840]  在情緒上好像說不通
[00:13:44.840 --> 00:13:47.400]  邏輯好像通不過
[00:13:47.400 --> 00:13:48.720]  明明是有患難
[00:13:48.720 --> 00:13:51.880]  我又何以歡歡喜喜呢?
[00:13:51.880 --> 00:13:54.120]  保羅告訴我們一個秘訣
[00:13:54.120 --> 00:13:56.680]  當時我們也讀過了
[00:13:56.680 --> 00:13:59.920]  因為知道患難生忍耐
[00:13:59.920 --> 00:14:01.440]  忍耐生老年
[00:14:01.440 --> 00:14:03.120]  老年生盼望
[00:14:03.120 --> 00:14:07.000]  這個羅馬書五章三到四節
[00:14:07.000 --> 00:14:10.680]  信仰之所以能夠演繹到一個這樣的境地
[00:14:10.680 --> 00:14:12.520]  其實不是因為我們
[00:14:12.520 --> 00:14:14.880]  每一個人或者你個別的自己
[00:14:14.880 --> 00:14:17.080]  有這種強大的意志
[00:14:17.080 --> 00:14:19.480]  或者一種很特殊的性情
[00:14:19.480 --> 00:14:22.000]  可以令你進度在患難之中
[00:14:22.000 --> 00:14:26.680]  仍然歡歡喜喜的盼望上帝的榮耀
[00:14:26.680 --> 00:14:27.800]  那個秘訣
[00:14:27.800 --> 00:14:29.440]  真正核心的秘訣在哪裡?
[00:14:29.440 --> 00:14:31.960]  原來在羅馬書五章五節那裡說
[00:14:31.960 --> 00:14:34.560]  「因為所賜給我們的聖靈
[00:14:34.560 --> 00:14:36.120]  將上帝的愛
[00:14:36.120 --> 00:14:39.560]  囂貫在我們心裡」
[00:14:39.560 --> 00:14:41.600]  保羅在我們所誦讀剛才的羅馬書
[00:14:41.600 --> 00:14:42.560]  這個新的書信裡
[00:14:42.560 --> 00:14:45.920]  他再一次提及到恩上稱義的核心
[00:14:45.920 --> 00:14:47.520]  仍然在於什麼?
[00:14:47.520 --> 00:14:49.520]  就是上帝的愛
[00:14:49.520 --> 00:14:51.800]  保羅告訴我們
[00:14:51.800 --> 00:14:54.320]  因我們還軟弱的時候
[00:14:54.320 --> 00:14:59.080]  基督就按所定的日期為罪人死
[00:14:59.080 --> 00:15:03.000]  他說「為二人死是少有的」
[00:15:03.000 --> 00:15:05.040]  我想我們也同意
[00:15:05.040 --> 00:15:06.720]  雖然也有發生
[00:15:06.720 --> 00:15:08.400]  為人人死
[00:15:08.400 --> 00:15:10.240]  為那些真的很值得
[00:15:10.240 --> 00:15:12.840]  很有憐愛、很有人愛的人去死
[00:15:12.840 --> 00:15:16.080]  或者有感做的
[00:15:16.080 --> 00:15:17.680]  唯有
[00:15:17.680 --> 00:15:21.160]  基督在我們還作罪人的時候為我們死
[00:15:21.160 --> 00:15:26.440]  神的愛就在此向我們顯明了
[00:15:26.440 --> 00:15:31.560]  這就是恩上稱義裡最核心的原動力
[00:15:31.560 --> 00:15:33.680]  是耶穌那份愛
[00:15:33.680 --> 00:15:37.080]  就是當我們還作罪人的時候
[00:15:37.080 --> 00:15:40.360]  上帝為我們犧牲祂的愛子
[00:15:40.360 --> 00:15:43.920]  耶穌記得為我們釘在十字架上
[00:15:43.920 --> 00:15:46.200]  每一次當我們拉開這個幕簾
[00:15:46.200 --> 00:15:48.120]  看到十字架的時候
[00:15:48.120 --> 00:15:52.920]  其實是每一個禮拜都提醒我們
[00:15:52.920 --> 00:15:56.680]  是耶穌的愛介入我們的生命當中
[00:15:56.680 --> 00:15:58.760]  並且因為祂的愛的緣故
[00:15:58.760 --> 00:16:02.360]  聖靈將這種愛囂觀在我們裡面
[00:16:02.360 --> 00:16:04.640]  我們就有一個很大的屬靈資產
[00:16:04.640 --> 00:16:06.560]  一個很大的動力
[00:16:06.560 --> 00:16:09.840]  可以去面對生命中的患難
[00:16:09.840 --> 00:16:12.000]  也在患難裡
[00:16:12.000 --> 00:16:14.200]  我們越來越成熟
[00:16:14.200 --> 00:16:16.360]  我們變得老練
[00:16:16.360 --> 00:16:17.560]  在過程裡
[00:16:17.560 --> 00:16:19.600]  特別在漫長的患難
[00:16:19.600 --> 00:16:22.720]  漫長的迷惘的日子裡
[00:16:22.720 --> 00:16:24.800]  我們生了盼望
[00:16:24.800 --> 00:16:27.560]  盼望又不至於羞恥
[00:16:27.560 --> 00:16:31.440]  因為我們最終等待的是上帝的榮耀
[00:16:31.440 --> 00:16:34.400]  讀了保羅這幾節寶貴的金句
[00:16:34.400 --> 00:16:36.520]  其實當我初信主的時候
[00:16:36.520 --> 00:16:38.600]  我就很努力地背了這幾節金句
[00:16:38.600 --> 00:16:42.120]  到現在仍然在我腦海裡很深刻的金句
[00:16:42.120 --> 00:16:45.360]  實在給了我們很大的鼓勵
[00:16:45.360 --> 00:16:47.760]  弟兄姊妹我們很坦誠地面對自己
[00:16:47.760 --> 00:16:53.240]  按我們的本相和本性不堪如我們
[00:16:53.240 --> 00:16:56.240]  耶穌竟然是為我們死
[00:16:56.240 --> 00:16:58.200]  在我們還在軟弱的時候
[00:16:58.200 --> 00:16:59.880]  還在做罪人的時候
[00:16:59.880 --> 00:17:01.480]  耶穌為我們死
[00:17:01.480 --> 00:17:05.960]  聖靈就是將這份愛囂貫在我們心裡
[00:17:05.960 --> 00:17:07.880]  因為這個緣故
[00:17:07.880 --> 00:17:11.200]  我們就可以站在上帝的恩典當中
[00:17:11.200 --> 00:17:15.880]  歡歡喜喜去盼望上帝的榮耀
[00:17:15.880 --> 00:17:19.080]  回應詩篇100篇的作者所說
[00:17:19.080 --> 00:17:22.440]  神的慈愛真的傳到永遠
[00:17:22.440 --> 00:17:24.800]  也真是這份永恆的愛
[00:17:24.800 --> 00:17:25.960]  幫助我們
[00:17:25.960 --> 00:17:27.680]  你和我
[00:17:27.680 --> 00:17:31.960]  去渡過人間的大大小小的困境
[00:17:31.960 --> 00:17:35.080]  少於你自己個人生活的圈子
[00:17:35.080 --> 00:17:37.880]  大於整個香港整個世界
[00:17:37.880 --> 00:17:39.840]  是因為這份的愛
[00:17:39.840 --> 00:17:41.360]  不是其他
[00:17:41.360 --> 00:17:47.040]  幫助我們去面對我們每天每夜的生活
[00:17:47.040 --> 00:17:50.120]  我們看完詩篇和保羅的書信之後
[00:17:50.120 --> 00:17:56.400]  我們回到剛才所讀的《阿彌陀佛記》19章
[00:17:56.400 --> 00:17:58.800]  剛才我說過對應19章的是
[00:17:58.800 --> 00:18:02.360]  《生命記》第32章
[00:18:02.360 --> 00:18:05.480]  以色列人出埃及之後差不多40年
[00:18:05.480 --> 00:18:08.280]  摩西再次用鷹來做比喻
[00:18:08.280 --> 00:18:11.600]  形容上主和她子民的關係
[00:18:11.600 --> 00:18:15.560]  我再讀一次32章11節
[00:18:15.560 --> 00:18:17.920]  猶如鷹攪動巢窩
[00:18:17.920 --> 00:18:20.720]  在初鷹耳上擅展
[00:18:20.720 --> 00:18:22.240]  接取初鷹
[00:18:22.240 --> 00:18:25.160]  背在兩翼之上
[00:18:25.160 --> 00:18:26.200]  正如我剛才說的
[00:18:26.200 --> 00:18:27.680]  《生命記》第32章
