
[00:00:00.000 --> 00:00:03.200]  你先聽神的話 還是先聽祂的話?
[00:05:46.600 --> 00:05:48.000]  他要我們去進貢給他們
[00:05:48.000 --> 00:05:49.800]  要我們降伏在他們當中
[00:05:49.800 --> 00:05:51.400]  要我們降伏在他們當中
[00:05:51.400 --> 00:05:54.000]  上帝啊,我的計謀比你更好
[00:05:54.000 --> 00:05:54.000]  上帝啊,我的計謀比你更好
[00:05:54.000 --> 00:05:55.800]  上帝啊,我的計謀比你更好
[00:05:55.800 --> 00:05:57.600]  不如這樣
[00:05:57.600 --> 00:05:59.400]  如果你要拯救他的話
[00:05:59.400 --> 00:05:59.400]  如果你要拯救他的話
[00:05:59.400 --> 00:06:00.400]  如果你要拯救他的話
[00:06:00.400 --> 00:06:02.800]  我寧願他去死好過我
[00:06:02.800 --> 00:06:02.800]  我寧願他去死好過我
[00:06:02.800 --> 00:06:02.800]  我寧願他去死好過我
[00:06:02.800 --> 00:06:05.400]  我寧願他去死好過我
[00:06:05.400 --> 00:06:05.400]  於是他選擇了逃避耶華山
[00:06:10.000 --> 00:06:13.600]  自己的意見是最好的
[00:06:13.600 --> 00:06:15.400]  結果如何呢?
[00:06:15.400 --> 00:06:20.600]  今天我們開始從第四節到第十六節
[00:06:20.600 --> 00:06:23.600]  今天我們從第四節到第十六節
[00:06:23.600 --> 00:06:28.800]  我們看看他只是不斷看重自己意見的一個情節
[00:06:28.800 --> 00:06:28.800]  我們看看他只是不斷看重自己意見的一個情節
[00:06:28.800 --> 00:06:32.200]  我們看看他只是不斷看重自己意見的一個情節
[00:06:32.200 --> 00:06:34.400]  按他自己的經驗
[00:06:34.400 --> 00:06:35.400]  按他自己的經驗
[00:06:35.400 --> 00:06:36.800]  愛國的情節
[00:06:36.800 --> 00:06:38.800]  愛國的情節
[00:06:38.800 --> 00:06:42.200]  如何神會改變他
[00:06:42.200 --> 00:06:43.800]  如何神會改變他
[00:06:43.800 --> 00:06:47.000]  而這個改變不是容易的改變
[00:06:47.000 --> 00:06:47.000]  而這個改變不是容易的改變
[00:06:47.000 --> 00:06:47.800]  不是容易的改變
[00:06:47.800 --> 00:06:49.600]  而是艱難的改變
[00:06:49.600 --> 00:06:51.200]  而是艱難的改變
[00:06:51.200 --> 00:06:55.000]  因為他的改變要經歷很大的羞辱
[00:06:55.000 --> 00:06:55.000]  因為他的改變要經歷很大的羞辱
[00:06:55.000 --> 00:06:57.000]  要經歷很大的羞辱
[00:06:57.000 --> 00:06:57.800]  我們一起去看看
[00:06:57.800 --> 00:07:00.000]  若拿他究竟如何經歷這些羞辱
[00:07:00.000 --> 00:07:00.800]  我們一起去看看
[00:07:00.800 --> 00:07:00.800]  若拿他究竟如何經歷這些羞辱
[00:07:00.800 --> 00:07:00.800]  我們一起去看看
[00:07:00.800 --> 00:07:03.600]  若拿他究竟如何經歷這些羞辱
[00:07:03.600 --> 00:07:06.800]  去到第四節和第五節開始
[00:07:06.800 --> 00:07:09.000]  去到第四節和第五節開始
[00:07:09.000 --> 00:07:10.400]  聖經裡面這樣說
[00:07:10.400 --> 00:07:10.400]  聖經裡面這樣說
[00:07:10.400 --> 00:07:11.800]  聖經裡面這樣說
[00:07:11.800 --> 00:07:15.400]  當若拿要逃避耶和華神的時候
[00:07:15.400 --> 00:07:16.800]  往他師
[00:07:16.800 --> 00:07:20.200]  上帝就在海當中興起大風
[00:07:20.200 --> 00:07:23.400]  當若拿要逃避往他師去的時候
[00:07:23.400 --> 00:07:25.600]  上帝在海當中興起大風
[00:07:25.600 --> 00:07:27.800]  狂風大作
[00:07:27.800 --> 00:07:30.000]  船都幾乎要打爛的時候
[00:07:30.000 --> 00:07:31.200]  船都幾乎要打爛的時候
[00:07:31.200 --> 00:07:32.800]  聖經從第五節開始
[00:07:32.800 --> 00:07:34.000]  聖經從第五節開始
[00:07:34.000 --> 00:07:35.000]  至到第十節
[00:07:35.000 --> 00:07:35.600]  至到第十節
[00:07:35.600 --> 00:07:39.600]  記載了船上一大批人的回應
[00:07:39.600 --> 00:07:42.000]  記載了船上一大批人的回應
[00:07:42.000 --> 00:07:43.400]  在第五節說
[00:07:43.400 --> 00:07:45.400]  水手便懼怕
[00:07:45.400 --> 00:07:47.800]  第五節說水手便懼怕
[00:07:47.800 --> 00:07:51.200]  在第十節同樣記載他們非常懼怕
[00:07:51.200 --> 00:07:53.800]  第十節同樣記載他們非常懼怕
[00:07:53.800 --> 00:07:55.400]  但這兩個懼怕不同
[00:07:55.400 --> 00:07:56.600]  但這兩個懼怕不同
[00:07:56.600 --> 00:07:57.800]  前者的不同
[00:07:57.800 --> 00:08:02.000]  是他們面對人生上生命的威脅
[00:08:02.000 --> 00:08:04.400]  是他們面對人生中生命的威脅
[00:08:04.400 --> 00:08:06.200]  但去到第十節的時候
[00:08:06.200 --> 00:08:07.200]  但去到第十節的時候
[00:08:07.200 --> 00:08:09.000]  他們面對的懼怕
[00:08:09.000 --> 00:08:10.200]  他們面對的懼怕
[00:08:10.200 --> 00:08:13.200]  似乎是因為來自一位神
[00:08:13.200 --> 00:08:16.200]  似乎是因為來自一位神
[00:08:16.200 --> 00:08:17.400]  他們為何會這樣改變
[00:08:17.400 --> 00:08:19.400]  因為在這個過程當中
[00:08:19.400 --> 00:08:20.600]  他們為何會這樣改變呢
[00:08:20.600 --> 00:08:22.000]  因為在這個過程當中
[00:08:22.000 --> 00:08:24.800]  船上的船員希望用自己的方法
[00:08:24.800 --> 00:08:26.000]  去得到拯救
[00:08:26.000 --> 00:08:28.400]  船上的船員希望用自己的方法
[00:08:28.400 --> 00:08:29.800]  去得到拯救
[00:08:29.800 --> 00:08:31.800]  船不斷被風浪去打
[00:08:31.800 --> 00:08:33.600]  船不斷被風浪去打
[00:08:33.600 --> 00:08:36.200]  於是這些人就把船上的物品
[00:08:36.200 --> 00:08:38.400]  希望把它丟進海裏
[00:08:38.400 --> 00:08:40.800]  於是這些人就把船上的物品
[00:08:40.800 --> 00:08:42.600]  希望把它丟到海裏
[00:08:42.600 --> 00:08:44.400]  希望用自己的能力
[00:08:44.400 --> 00:08:45.400]  希望用自己的能力
[00:08:45.400 --> 00:08:46.400]  穩定這艘船
[00:08:46.400 --> 00:08:48.000]  穩定這艘船
[00:08:48.000 --> 00:08:49.200]  但當在這個時候
[00:08:49.200 --> 00:08:50.200]  但在這個時候
[00:08:50.200 --> 00:08:54.000]  上帝的先知若拿在做什麼
[00:08:54.000 --> 00:08:56.600]  上帝的先知若拿在做什麼呢
[00:08:56.600 --> 00:08:58.400]  眾人都在驚惶的時候
[00:08:58.400 --> 00:09:00.400]  原來聖經記載給我們知道
[00:09:00.400 --> 00:09:01.800]  眾人都在驚慌的時候
[00:09:01.800 --> 00:09:04.600]  原來聖經告訴我們
[00:09:04.600 --> 00:09:07.800]  若拿在艙裏不但睡覺
[00:09:07.800 --> 00:09:11.400]  而且是沉睡
[00:09:11.400 --> 00:09:12.600]  因為他覺得很安樂
[00:09:12.600 --> 00:09:15.200]  因為他感覺到很安樂
[00:09:15.200 --> 00:09:17.400]  記不記得若拿想找一個地方
[00:09:17.400 --> 00:09:19.800]  是上帝找不到他的地方
[00:09:19.800 --> 00:09:21.400]  記不記得若拿想找一個地方
[00:09:21.400 --> 00:09:23.200]  是上帝找不到他的地方
[00:09:23.200 --> 00:09:25.000]  他去到這艘船裏面
[00:09:25.000 --> 00:09:26.000]  他來到這艘船裏面
[00:09:26.000 --> 00:09:28.800]  他都要藏身在船的艙裏面
[00:09:28.800 --> 00:09:32.000]  他藏身在船的艙裏面
[00:09:32.000 --> 00:09:34.200]  在那裏面沉睡
[00:09:34.200 --> 00:09:37.800]  當各人都在擔憂的時候
[00:09:37.800 --> 00:09:40.600]  他覺得自己很安樂
[00:09:40.600 --> 00:09:43.600]  當一個人以為自己的決定
[00:09:43.600 --> 00:09:45.200]  和自己的看法
[00:09:45.200 --> 00:09:47.000]  是得到實踐的時候
[00:09:47.000 --> 00:09:49.600]  當一個人覺得自己的決定
[00:09:49.600 --> 00:09:51.400]  能夠得到實現的時候
[00:09:51.400 --> 00:09:55.200]  是他覺得最舒服的時候
[00:09:55.200 --> 00:09:56.800]  有些人說
[00:09:56.800 --> 00:10:01.200]  我們需要離開我們安舒的環境
[00:10:01.200 --> 00:10:06.000]  你才真正可以看見你自己的真相
[00:10:06.000 --> 00:10:09.400]  很多人去的地方
[00:10:09.400 --> 00:10:13.200]  永遠都是自己熟悉的地方
[00:10:13.200 --> 00:10:16.200]  但他從來不敢試一下
[00:10:16.200 --> 00:10:21.800]  去看一個自己不舒服的地方
[00:10:21.800 --> 00:10:22.700]  我感謝主
[00:10:22.700 --> 00:10:27.600]  讓我來到法國
[00:10:27.600 --> 00:10:28.800]  我終於經歷到了
[00:10:28.800 --> 00:10:30.200]  我和我的子女
[00:10:30.200 --> 00:10:31.600]  所有的朋友都說
[00:10:31.600 --> 00:10:33.700]  原來我來到變成文盲
[00:10:33.700 --> 00:10:34.800]  我和我的兒女
[00:10:34.800 --> 00:10:35.800]  和所有的朋友都說
[00:10:35.800 --> 00:10:38.600]  原來來到這個地方變成文盲
[00:10:38.600 --> 00:10:39.300]  不懂得說
[00:10:39.300 --> 00:10:40.000]  不懂得說
[00:10:40.000 --> 00:10:40.600]  不懂得聽
[00:10:40.600 --> 00:10:41.800]  不懂得聽
[00:10:41.800 --> 00:10:43.200]  連牌子都不知道在說什麼
[00:10:43.200 --> 00:10:46.000]  連牌子都不知道在說什麼
[00:10:46.000 --> 00:10:47.800]  不斷地拿著手提電話
[00:10:47.800 --> 00:10:49.600]  不斷地拿著手提電話
[00:10:49.600 --> 00:10:52.200]  用Google翻譯
[00:10:52.200 --> 00:10:53.500]  用Google翻譯
[00:10:53.500 --> 00:10:55.600]  不斷地對著他拍照
[00:10:55.600 --> 00:10:57.600]  不斷地對著他拍照
[00:10:57.600 --> 00:10:59.900]  很留神地看他們在說什麼
[00:10:59.900 --> 00:11:02.400]  很留神地看他們在說什麼
[00:11:02.400 --> 00:11:04.200]  翻譯完之後都不知道他們在說什麼
[00:11:04.200 --> 00:11:05.800]  翻譯完之後都不知道他們在說什麼
[00:11:05.800 --> 00:11:07.100]  因為全部都是名字
[00:11:07.100 --> 00:11:08.500]  原來全部都是名字
[00:11:08.500 --> 00:11:10.000]  翻譯都是名字
[00:11:10.000 --> 00:11:11.800]  連翻譯都是名字
[00:11:11.800 --> 00:11:14.600]  當我們進入了一個不安舒的環境
[00:11:14.600 --> 00:11:16.700]  當我們進入了一個不安舒的環境
[00:11:16.700 --> 00:11:20.200]  你才真正可以看見你自己的本相
[00:11:20.200 --> 00:11:22.900]  你才真正可以看見你自己的本相
[00:11:22.900 --> 00:11:24.400]  我們做基督徒時常說
[00:11:24.400 --> 00:11:27.100]  上帝要求你使我更多學習
[00:11:27.100 --> 00:11:28.200]  好像很謙卑
[00:11:28.200 --> 00:11:29.300]  我們做基督徒時常說
[00:11:29.300 --> 00:11:31.400]  上帝要給我更多學習
[00:11:31.400 --> 00:11:32.400]  好像很謙卑
[00:11:32.400 --> 00:11:34.400]  但如果你要在上帝面前
[00:11:34.400 --> 00:11:36.300]  求上帝讓你學習的話
[00:11:36.300 --> 00:11:37.800]  但如果你要在上帝面前
[00:11:37.800 --> 00:11:39.300]  求上帝讓你學習的話
[00:11:39.300 --> 00:11:40.900]  你就一定要求上帝
[00:11:40.900 --> 00:11:43.300]  讓你身邊的人是跟你不同的人
[00:11:43.300 --> 00:11:44.400]  你一定要求上帝
[00:11:44.400 --> 00:11:46.800]  讓你身邊的人是不同的人
[00:11:46.800 --> 00:11:48.700]  如果那個人跟你一模一樣
[00:11:48.700 --> 00:11:49.900]  如果那個人跟你一樣
[00:11:49.900 --> 00:11:51.500]  跟你是同一個喉舌的話
[00:11:51.500 --> 00:11:52.500]  跟你是同一個喉舌
[00:11:52.500 --> 00:11:54.300]  他所想的事情跟你是一模一樣的話
[00:11:54.300 --> 00:11:56.100]  他所想的事情跟你是一模一樣的話
[00:11:56.100 --> 00:11:57.000]  你可以跟他說
[00:11:57.000 --> 00:11:57.800]  你可以跟他說
[00:11:57.800 --> 00:11:59.100]  你跟我是好兄弟
[00:11:59.100 --> 00:12:00.500]  你跟我是好弟兄
[00:12:00.500 --> 00:12:01.700]  你跟我是好姐妹
[00:12:01.700 --> 00:12:02.800]  你跟我是好姐妹
[00:12:02.800 --> 00:12:03.500]  但是
[00:12:03.500 --> 00:12:03.900]  但是
[00:12:03.900 --> 00:12:05.700]  他只得和應
[00:12:05.700 --> 00:12:06.700]  他只得和應
[00:12:06.700 --> 00:12:09.100]  而沒有從另一個角度讓你去看的時候
[00:12:09.100 --> 00:12:11.800]  而沒有從另一個角度讓你去看的時候
[00:12:11.800 --> 00:12:13.300]  有些地方
[00:12:13.300 --> 00:12:15.500]  是我還沒磨練的時候
[00:12:15.500 --> 00:12:17.000]  是我還沒磨練的時候
[00:12:17.000 --> 00:12:18.800]  還有誰可以告訴你
[00:12:18.800 --> 00:12:20.200]  還有誰可以告訴你
[00:12:20.200 --> 00:12:22.400]  有一次我和師母開玩笑
[00:12:22.400 --> 00:12:23.800]  有一次我和師母開玩笑
[00:12:23.800 --> 00:12:25.000]  師母
[00:12:25.000 --> 00:12:25.800]  師母
[00:12:25.800 --> 00:12:27.900]  你經常我講什麼都好
[00:12:27.900 --> 00:12:29.600]  曾經我說什麼都好
[00:12:29.600 --> 00:12:32.400]  你當然是開始回答我就是這一句
[00:12:32.400 --> 00:12:34.300]  你肯定回答就是這一句
[00:12:34.300 --> 00:12:35.200]  但是
[00:12:35.200 --> 00:12:36.500]  但是
[00:12:36.500 --> 00:12:38.500]  我不知道是不是這樣
[00:12:38.500 --> 00:12:39.800]  我不知道是不是這樣子
[00:12:39.800 --> 00:12:42.000]  每次我說你看看
[00:12:42.000 --> 00:12:43.000]  有一次我說你看看
[00:12:43.000 --> 00:12:44.300]  這些東西多好吃
[00:12:44.300 --> 00:12:46.000]  這些東西好吃
[00:12:46.000 --> 00:12:47.200]  師母當然是這樣
[00:12:47.200 --> 00:12:48.800]  但是
[00:12:48.800 --> 00:12:49.800]  好像鹹了一點
[00:12:49.800 --> 00:12:51.500]  好像鹹了一點
[00:12:51.500 --> 00:12:53.200]  接著我說你看看
[00:12:53.200 --> 00:12:53.800]  你看
[00:12:53.800 --> 00:12:54.800]  風景多美
[00:12:54.800 --> 00:12:55.700]  風景多漂亮
[00:12:55.700 --> 00:12:56.700]  他說但是
[00:12:56.700 --> 00:12:57.700]  他說但是
[00:12:57.700 --> 00:12:59.600]  你不要碰那麼淺會跌死你的
[00:12:59.600 --> 00:12:59.600]  你不要碰那麼淺會跌死你的
[00:12:59.600 --> 00:13:01.600]  你不要碰那麼淺會跌死你的
[00:13:01.600 --> 00:13:04.200]  我曾經去過夏威夷旅行的時候
[00:13:04.200 --> 00:13:06.600]  我曾經去夏威夷旅行的時候
[00:13:06.600 --> 00:13:08.500]  我很喜歡鑽孔鑽縫
[00:13:08.500 --> 00:13:10.100]  我喜歡到處亂鑽
[00:13:10.100 --> 00:13:11.700]  我不是亂鑽
[00:13:11.700 --> 00:13:15.200]  我鑽孔鑽縫
[00:13:15.200 --> 00:13:18.200]  我去到哪裡都要想找一下那些洞
[00:13:18.200 --> 00:13:19.200]  就是那些洞
[00:13:19.200 --> 00:13:22.200]  我去到什麼地方都要找一些洞
[00:13:22.200 --> 00:13:24.200]  其中找了一個洞
[00:13:24.200 --> 00:13:25.400]  其中找了一個洞
[00:13:25.400 --> 00:13:27.600]  我在讀中學的時候十四歲
[00:13:27.600 --> 00:13:29.400]  我在中學的時候十四歲
[00:13:29.400 --> 00:13:31.800]  我在一本地理科的教科書上面見過他
[00:13:31.800 --> 00:13:31.900]  我在一本地理科的教科書上面見過他
[00:13:31.900 --> 00:13:32.400]  我在一本地理科的教科書上面見過他
[00:13:32.400 --> 00:13:32.400]  我在一本地理科的教科書上面見過他
[00:13:32.400 --> 00:13:32.400]  我在一本地理科的教科書上面見過他
[00:13:32.400 --> 00:13:32.400]  我在一本地理科的教科書上面見過他
[00:13:32.400 --> 00:13:32.400]  我在一本地理科的教科書上面見過他
[00:13:32.400 --> 00:13:32.400]  我在一本地理科的教科書上面見過他
