
[00:00:00.000 --> 00:00:01.920]  聖經也是這樣說的
[00:06:14.640 --> 00:06:16.640]  你聽得出來是藉口
[00:06:16.640 --> 00:06:17.640]  其實弟兄姊妹
[00:06:17.640 --> 00:06:18.640]  是
[00:06:18.640 --> 00:06:19.640]  有一句說話說
[00:06:19.640 --> 00:06:21.640]  有愛就有痛
[00:06:21.640 --> 00:06:23.640]  其實什麼是愛
[00:06:23.640 --> 00:06:25.640]  就是當你愛那個人
[00:06:25.640 --> 00:06:28.640]  你就自己會變成脆弱
[00:06:28.640 --> 00:06:30.640]  你明不明白
[00:06:30.640 --> 00:06:33.640]  我記起我認識我太太的時候
[00:06:33.640 --> 00:06:36.640]  她一個眉頭硬硬皺一皺紋
[00:06:36.640 --> 00:06:38.640]  不是皺紋
[00:06:38.640 --> 00:06:40.640]  是皺一皺眉
[00:06:40.640 --> 00:06:45.640]  幸好她不花下一課
[00:06:45.640 --> 00:06:49.640]  她皺一皺眉
[00:06:49.640 --> 00:06:52.640]  我那天就整天腰酸骨痛
[00:06:52.640 --> 00:06:54.640]  你明不明白
[00:06:54.640 --> 00:06:58.640]  愛原來就是讓我們脆弱的
[00:06:58.640 --> 00:07:00.640]  你有沒有想過
[00:07:00.640 --> 00:07:02.640]  上帝因為愛你
[00:07:02.640 --> 00:07:04.640]  他成為一個軟弱的嬰孩
[00:07:04.640 --> 00:07:06.640]  來到這個世間
[00:07:06.640 --> 00:07:08.640]  他成為一個軟弱的人
[00:07:08.640 --> 00:07:10.640]  因為要愛你
[00:07:10.640 --> 00:07:11.640]  各位弟兄姊妹
[00:07:11.640 --> 00:07:14.640]  今天我們有愛就有痛
[00:07:14.640 --> 00:07:17.640]  有愛就有分離那種痛苦
[00:07:17.640 --> 00:07:19.640]  有受傷的機會
[00:07:19.640 --> 00:07:23.640]  但是如果乾脆我們就說不要愛
[00:07:23.640 --> 00:07:26.640]  沒有生命的人才會不愛
[00:07:26.640 --> 00:07:29.640]  我們有生命有感情
[00:07:29.640 --> 00:07:31.640]  一個活生生的人
[00:07:31.640 --> 00:07:33.640]  有愛有痛
[00:07:33.640 --> 00:07:36.640]  各位我期望你真的在教會裏面
[00:07:36.640 --> 00:07:39.640]  可能日後這條路不是容易走
[00:07:39.640 --> 00:07:43.640]  但是你都能夠讓主的愛包圍你
[00:07:43.640 --> 00:07:46.640]  因為總有主的愛包底
[00:07:46.640 --> 00:07:49.640]  有位最愛你的主耶穌包底
[00:07:49.640 --> 00:07:51.640]  第二件事我想和大家說
[00:07:51.640 --> 00:07:52.640]  剛才經文說到
[00:07:52.640 --> 00:07:55.640]  我們是與聖徒同國的
[00:07:55.640 --> 00:07:58.640]  同一個國家多開心
[00:07:58.640 --> 00:08:03.640]  今天我們不再是地上中國國籍、英國國籍
[00:08:03.640 --> 00:08:05.640]  或者加拿大籍
[00:08:05.640 --> 00:08:08.640]  我們有一個更重要的身份
[00:08:08.640 --> 00:08:10.640]  是天國的公民
[00:08:10.640 --> 00:08:12.640]  天國的國籍
[00:08:12.640 --> 00:08:17.640]  天國國籍代表你有權利去行使天國的權柄
[00:08:17.640 --> 00:08:19.640]  嘩!多厲害
[00:08:19.640 --> 00:08:23.640]  聖經說天上地下所有權柄都賜給我
[00:08:23.640 --> 00:08:24.640]  那個我是誰?
[00:08:24.640 --> 00:08:26.640]  是耶穌基督
[00:08:26.640 --> 00:08:31.640]  所以我們有權去叫福音傳遍這個天下
[00:08:31.640 --> 00:08:35.640]  我們有權柄去使那些罪裏面的人得著拯救
[00:08:35.640 --> 00:08:40.640]  有權柄去釋放那些被壓制的人
[00:08:40.640 --> 00:08:41.640]  各位弟兄姊妹
[00:08:41.640 --> 00:08:44.640]  原來天國的權柄是這麼大
[00:08:44.640 --> 00:08:47.640]  我想大家看一段經文
[00:08:47.640 --> 00:08:48.640]  原來告訴我們
[00:08:48.640 --> 00:08:50.640]  天國都有國會開的
[00:08:50.640 --> 00:08:51.640]  你知不知道?
[00:08:51.640 --> 00:08:52.640]  你知不知道有的?
[00:08:52.640 --> 00:08:54.640]  哦!經常開會的
[00:08:54.640 --> 00:08:56.640]  大家看
[00:08:56.640 --> 00:08:57.640]  對了
[00:08:57.640 --> 00:08:59.640]  叫 Council of Heaven
[00:08:59.640 --> 00:09:02.640]  或者是Congregation of God
[00:09:02.640 --> 00:09:03.640]  是神的聖會
[00:09:03.640 --> 00:09:06.640]  原來有很多的經文告訴我們
[00:09:06.640 --> 00:09:09.640]  喂!我們今天在這裏聚會
[00:09:09.640 --> 00:09:13.640]  天上經常都會一起聚會的
[00:09:13.640 --> 00:09:15.640]  並且那些聚會是會邀請
[00:09:15.640 --> 00:09:17.640]  諸神不用怕
[00:09:17.640 --> 00:09:20.640]  在翻譯上其實是代表其他的使者
[00:09:20.640 --> 00:09:22.640]  神的天使、眾子
[00:09:22.640 --> 00:09:24.640]  你見到這些經文都告訴我們
[00:09:24.640 --> 00:09:26.640]  特別是約伯記
[00:09:26.640 --> 00:09:28.640]  神的天使事立的時候
[00:09:28.640 --> 00:09:31.640]  甚至魔鬼都在那裏
[00:09:31.640 --> 00:09:32.640]  他做什麼?
[00:09:32.640 --> 00:09:34.640]  他控訴神的兒女
[00:09:34.640 --> 00:09:38.640]  但是怎樣能夠有保護?
[00:09:38.640 --> 00:09:40.640]  就是我們有主
[00:09:40.640 --> 00:09:42.640]  作為我們的代禱者
[00:09:42.640 --> 00:09:45.640]  作為我們的保護
[00:09:45.640 --> 00:09:46.640]  所以弟兄姊妹
[00:09:46.640 --> 00:09:49.640]  你記不記得有一段經文
[00:09:49.640 --> 00:09:53.640]  耶穌說你們要小心不要輕看那些小子裏面的一個
[00:09:53.640 --> 00:09:57.640]  因為他的天使常在天上
[00:09:57.640 --> 00:09:59.640]  你有代表的
[00:09:59.640 --> 00:10:01.640]  你那個保護你的天使
[00:10:01.640 --> 00:10:03.640]  經常都要上去的
[00:10:03.640 --> 00:10:05.640]  將你的生活行為
[00:10:05.640 --> 00:10:07.640]  向上帝稟報
[00:10:07.640 --> 00:10:09.640]  你要小心
[00:10:09.640 --> 00:10:11.640]  你平時做人做事
[00:10:11.640 --> 00:10:13.640]  原來有人看著你的
[00:10:13.640 --> 00:10:15.640]  各位弟兄姊妹
[00:10:15.640 --> 00:10:17.640]  你記不記得雅各的天梯
[00:10:17.640 --> 00:10:19.640]  雅各他做夢的時候
[00:10:19.640 --> 00:10:21.640]  見到有一道天梯
[00:10:21.640 --> 00:10:23.640]  上帝的使者在上面上去下來
[00:10:23.640 --> 00:10:25.640]  那麼頻密上去下來做什麼?
[00:10:25.640 --> 00:10:27.640]  就是上去開會
[00:10:27.640 --> 00:10:29.640]  上去將你的生命
[00:10:29.640 --> 00:10:33.640]  將神的幫助帶下來
[00:10:33.640 --> 00:10:35.640]  你不用想得那麼灰
[00:10:35.640 --> 00:10:37.640]  各位弟兄姊妹
[00:10:37.640 --> 00:10:39.640]  就是這樣
[00:10:39.640 --> 00:10:44.640]  有沒有想過原來你在天上有一個座位?
[00:10:44.640 --> 00:10:46.640]  今天我們洗禮的人
[00:10:46.640 --> 00:10:48.640]  你在你的位置上有個名字
[00:10:48.640 --> 00:10:50.640]  是不是?
[00:10:50.640 --> 00:10:52.640]  很開心一來到
[00:10:52.640 --> 00:10:54.640]  我見到我的名字方彌勳
[00:10:54.640 --> 00:10:56.640]  我現在見到很開心
[00:10:56.640 --> 00:10:58.640]  原來在天上有你的座位
[00:10:58.640 --> 00:11:00.640]  聖經二佛所書說
[00:11:00.640 --> 00:11:02.640]  二章六節說
[00:11:02.640 --> 00:11:04.640]  他又叫我們與基督耶穌一同復活
[00:11:04.640 --> 00:11:06.640]  一同坐在天上
[00:11:06.640 --> 00:11:08.640]  不是將來的事
[00:11:08.640 --> 00:11:10.640]  是這一刻你已經坐在天上
[00:11:10.640 --> 00:11:12.640]  在天上你有你的位置
[00:11:12.640 --> 00:11:14.640]  各位弟兄姊妹
[00:11:14.640 --> 00:11:16.640]  是這麼奇妙的
[00:11:16.640 --> 00:11:18.640]  我們有沒有去行洗這個權柄?
[00:11:18.640 --> 00:11:20.640]  我們有沒有透過禱告
[00:11:20.640 --> 00:11:22.640]  去約神的心意
[00:11:22.640 --> 00:11:24.640]  行在地上如同行在天上?
[00:11:24.640 --> 00:11:26.640]  各位
[00:11:26.640 --> 00:11:28.640]  我們教會不單止是
[00:11:28.640 --> 00:11:30.640]  在天上在地下
[00:11:30.640 --> 00:11:32.640]  我們教會也是
[00:11:32.640 --> 00:11:34.640]  過去、現在、將來
[00:11:34.640 --> 00:11:36.640]  是不同的時間
[00:11:36.640 --> 00:11:38.640]  不同的信徒
[00:11:38.640 --> 00:11:40.640]  他在過去舊約的信徒
[00:11:40.640 --> 00:11:42.640]  新約的信徒
[00:11:42.640 --> 00:11:44.640]  今天的信徒
[00:11:44.640 --> 00:11:46.640]  將來的信徒
[00:11:46.640 --> 00:11:48.640]  我們是成為一個大的團體
[00:11:48.640 --> 00:11:50.640]  聖經在啟示錄五章十三節
[00:11:50.640 --> 00:11:52.640]  他說
[00:11:52.640 --> 00:11:54.640]  上帝在天上、地下、地底下
[00:11:54.640 --> 00:11:56.640]  滄海裡、天地間
[00:11:56.640 --> 00:11:58.640]  一切的活物
[00:11:58.640 --> 00:12:00.640]  在耶穌基督裡面
[00:12:00.640 --> 00:12:02.640]  都同歸於人
[00:12:02.640 --> 00:12:04.640]  各位弟兄姊妹
[00:12:04.640 --> 00:12:06.640]  原來我們的國度是這麼豐富的
[00:12:06.640 --> 00:12:08.640]  你有沒有去過歐洲的大教堂?
[00:12:08.640 --> 00:12:10.640]  有沒有見過
[00:12:10.640 --> 00:12:12.640]  很漂亮
[00:12:12.640 --> 00:12:14.640]  你彷彿進入了天堂
[00:12:14.640 --> 00:12:16.640]  好像高聳入魂
[00:12:16.640 --> 00:12:18.640]  特別當你看那些壁畫的時候
[00:12:18.640 --> 00:12:20.640]  天花板畫
[00:12:20.640 --> 00:12:22.640]  我記得
[00:12:22.640 --> 00:12:24.640]  我度蜜月的時候去意大利
[00:12:24.640 --> 00:12:26.640]  我就專登要去參觀
[00:12:26.640 --> 00:12:28.640]  西斯汀大教堂
[00:12:28.640 --> 00:12:30.640]  裡面就是米高安節奴
[00:12:30.640 --> 00:12:38.640]  他將整個教堂的天花板畫了一幅叫做創世紀的天花板畫
[00:12:38.640 --> 00:12:42.640]  原來將整個創世的過程
[00:12:42.640 --> 00:12:46.640]  舊約很多人物都畫了在天花板上
[00:12:46.640 --> 00:12:50.640]  我彷彿進入了一個超越時空的環境
[00:12:50.640 --> 00:12:52.640]  一眼都看不完
[00:12:52.640 --> 00:12:56.640]  當時我拿起相機想拍照
[00:12:56.640 --> 00:13:00.640]  當時沒有上網看到這麼多東西
[00:13:00.640 --> 00:13:02.640]  但是那時候有個警察就說
[00:13:02.640 --> 00:13:04.640]  Gamela Gamela
[00:13:04.640 --> 00:13:08.640]  我還以為是說隔離
[00:13:08.640 --> 00:13:10.640]  原來是叫我快點收起相機
[00:13:10.640 --> 00:13:12.640]  各位弟子姊妹
[00:13:12.640 --> 00:13:14.640]  不單止天花板
[00:13:14.640 --> 00:13:18.640]  牆壁後面還有一幅叫做最後審判
[00:13:18.640 --> 00:13:26.640]  原來整本聖經由創世到啟示錄都畫在這裏
[00:13:26.640 --> 00:13:28.640]  我感到我的信仰多麼豐富
[00:13:28.640 --> 00:13:30.640]  我的信仰就是這樣
[00:13:30.640 --> 00:13:35.640]  過去現在將來所有宇宙間一切的活物
[00:13:35.640 --> 00:13:38.640]  完全都是在神的國度裏面
[00:13:38.640 --> 00:13:42.640]  超越了時空超越了宇宙自然天上地下
[00:13:42.640 --> 00:13:46.640]  物界靈界全部交錯在一起
[00:13:46.640 --> 00:13:47.640]  各位弟子姊妹
[00:13:47.640 --> 00:13:51.640]  今天你有沒有想過你屬靈的產業其實是這麼豐富
[00:13:51.640 --> 00:13:54.640]  你有沒有想過其實你都是很渺小
[00:13:54.640 --> 00:13:58.640]  但你竟然可以在天上面有一個續席位
[00:13:58.640 --> 00:14:01.640]  這是多麼奇妙的一件事
[00:14:01.640 --> 00:14:02.640]  今天神就告訴你
[00:14:02.640 --> 00:14:05.640]  你已經進入了這個國度裏面
[00:14:05.640 --> 00:14:07.640]  你已經有一個席位
[00:14:07.640 --> 00:14:10.640]  你用信心去領受你豐富的產業
[00:14:10.640 --> 00:14:12.640]  各位弟子姊妹
[00:14:12.640 --> 00:14:14.640]  第三件事我想跟大家說
[00:14:14.640 --> 00:14:18.640]  你是神家裏面的人
[00:14:18.640 --> 00:14:19.640]  我先問
[00:14:19.640 --> 00:14:21.640]  昨天我都問過一些人
[00:14:21.640 --> 00:14:24.640]  大家都不敢去跟隔離說
[00:14:24.640 --> 00:14:26.640]  我說你跟隔離說
[00:14:26.640 --> 00:14:30.640]  如果這個教會是我的家
[00:14:30.640 --> 00:14:32.640]  我當時說得不是很好
[00:14:32.640 --> 00:14:34.640]  我說死得人多
[00:14:34.640 --> 00:14:37.640]  接著我就說林牧師瘋了
[00:14:37.640 --> 00:14:39.640]  不是的
[00:14:39.640 --> 00:14:41.640]  說得好一點就說
[00:14:41.640 --> 00:14:44.640]  如果教會是我的家就糟糕了
[00:14:44.640 --> 00:14:45.640]  糟糕好一點
[00:14:45.640 --> 00:14:46.640]  不要死得人多
[00:14:46.640 --> 00:14:47.640]  糟糕了
[00:14:47.640 --> 00:14:50.640]  你信不信
[00:14:50.640 --> 00:14:51.640]  你信不信
[00:14:51.640 --> 00:14:53.640]  教會是我的家就糟糕了
[00:14:53.640 --> 00:14:54.640]  會不會
[00:14:54.640 --> 00:14:56.640]  真的糟糕
[00:14:56.640 --> 00:14:58.640]  我家裏都很糟糕
[00:14:58.640 --> 00:15:00.640]  最近我們沒有工人
[00:15:00.640 --> 00:15:01.640]  亂七八糟
[00:15:01.640 --> 00:15:03.640]  昨天我終於要拖地
[00:15:03.640 --> 00:15:05.640]  要抹東西
[00:15:05.640 --> 00:15:07.640]  靜悄悄地做
[00:15:07.640 --> 00:15:08.640]  好了
[00:15:08.640 --> 00:15:10.640]  各位弟子姊妹
[00:15:10.640 --> 00:15:14.640]  我們每個人都來自不同的家
[00:15:14.640 --> 00:15:19.640]  我們的家不等於是神的家
[00:15:19.640 --> 00:15:25.640]  原來這個聖經從舊約到新約
[00:15:25.640 --> 00:15:27.640]  都是說神的聖殿
[00:15:27.640 --> 00:15:28.640]  神的教會
[00:15:28.640 --> 00:15:30.640]  不是我們的家
[00:15:30.640 --> 00:15:32.640]  是神的家
[00:15:32.640 --> 00:15:34.640]  各位弟子姊妹
[00:15:34.640 --> 00:15:39.640]  原來我們今天是進入了神的家裏
[00:15:39.640 --> 00:15:42.640]  神的家和我的家有什麼分別
[00:15:42.640 --> 00:15:47.640]  神的家就代表不是按照我們自己的期望來生活
[00:15:47.640 --> 00:15:52.640]  我們不是按照世俗那一套行事的法則來生活
[00:15:52.640 --> 00:15:55.640]  世界有很多不同的法則
[00:15:55.640 --> 00:15:58.640]  我們學習很多的定律、定理
[00:15:58.640 --> 00:16:03.640]  財經、倫理、市場、叢林的法則
[00:16:03.640 --> 00:16:06.640]  弱肉強食、人善人稀
[00:16:06.640 --> 00:16:09.640]  這個是世界那一套的價值觀
[00:16:09.640 --> 00:16:10.640]  各位
[00:16:10.640 --> 00:16:15.640]  最近我們還有一套叫做賢稀的攻略
[00:16:15.640 --> 00:16:17.640]  相信大家都看了很多晚
[00:16:17.640 --> 00:16:20.640]  學會很多整人的方法
[00:16:20.640 --> 00:16:23.640]  好像我們不是這個世界生存
[00:16:23.640 --> 00:16:26.640]  沒有這套法則就不能生存
[00:16:26.640 --> 00:16:27.640]  弟子姊妹
[00:16:27.640 --> 00:16:31.640]  教會可不可以用這些原則
[00:16:31.640 --> 00:16:33.640]  教會是神的家
[00:16:33.640 --> 00:16:35.640]  不是你喜歡怎樣做就怎樣做
[00:16:35.640 --> 00:16:39.640]  我們要用屬靈的法則來做神的事
[00:16:39.640 --> 00:16:41.640]  我們要去服侍上帝
[00:16:41.640 --> 00:16:42.640]  各位弟子姊妹
[00:16:42.640 --> 00:16:46.640]  聖殿裏曾經有兩個祭司
[00:16:46.640 --> 00:16:48.640]  阿倫的兩個兒子
[00:16:48.640 --> 00:16:50.640]  拿達和阿比胡
[00:16:50.640 --> 00:16:54.640]  按道理阿倫是第一個大祭司
[00:16:54.640 --> 00:16:59.640]  他的兒子又承繼了祭司的傳統血統
[00:16:59.640 --> 00:17:02.640]  應該很受重視
[00:17:02.640 --> 00:17:06.640]  不過他們上課就不聽書
[00:17:06.640 --> 00:17:09.640]  他自己就有個打火機
[00:17:09.640 --> 00:17:12.640]  拿出來獻祭
[00:17:12.640 --> 00:17:14.640]  我有火不用了
[00:17:14.640 --> 00:17:16.640]  打了就燒
[00:17:16.640 --> 00:17:20.640]  原來聖經說他獻了一個梵火
[00:17:20.640 --> 00:17:25.640]  即是說他不是從祭壇拿火下來燒
[00:17:25.640 --> 00:17:27.640]  於是就發生什麼事
[00:17:27.640 --> 00:17:29.640]  火就燒他了
[00:17:29.640 --> 00:17:32.640]  從耶和華的面前有火出來
[00:17:32.640 --> 00:17:34.640]  燒了這兩個兒子
[00:17:34.640 --> 00:17:35.640]  嘩!很害怕
[00:17:35.640 --> 00:17:36.640]  我看到這裡的時候
[00:17:36.640 --> 00:17:37.640]  很害怕
[00:17:37.640 --> 00:17:41.640]  因為當時我還在中學唱詩班
[00:17:41.640 --> 00:17:44.640]  我記得我看完這段經文
[00:17:44.640 --> 00:17:46.640]  我就去問翁教師
[00:17:46.640 --> 00:17:49.640]  因為翁教師是當時我們詩班的導師
[00:17:49.640 --> 00:17:50.640]  我說糟糕了
[00:17:50.640 --> 00:17:52.640]  什麼叫獻梵火
[00:17:52.640 --> 00:17:54.640]  獻梵火即是自己的火
[00:17:54.640 --> 00:17:56.640]  即是不用祭壇的火
[00:17:56.640 --> 00:17:58.640]  那些火是從天降下來的
[00:17:58.640 --> 00:18:00.640]  不是他自己的
[00:18:00.640 --> 00:18:01.640]  這個時候
[00:18:01.640 --> 00:18:04.640]  我們做經拜
[00:18:04.640 --> 00:18:07.640]  在這個位置,即是祭司的位置
[00:18:07.640 --> 00:18:08.640]  我們一會兒做錯
[00:18:08.640 --> 00:18:10.640]  唱錯一音
[00:18:10.640 --> 00:18:12.640]  上帝會不會燒我的
[00:18:12.640 --> 00:18:13.640]  當然
[00:18:13.640 --> 00:18:14.640]  幸好
