
[00:00:00.000 --> 00:00:03.400]  今天和大家分享的訊息
[00:09:14.000 --> 00:09:15.600]  他就提醒信徒
[00:09:15.600 --> 00:09:18.400]  我們要效法基督耶穌
[00:09:18.400 --> 00:09:21.000]  過一個聖潔的生活
[00:09:21.000 --> 00:09:22.400]  這個聖潔的生活
[00:09:22.400 --> 00:09:25.200]  就不只是在教會裡面進行的
[00:09:25.200 --> 00:09:28.200]  而是在這個社會當中
[00:09:28.200 --> 00:09:29.600]  這個就是第二點
[00:09:29.600 --> 00:09:33.600]  我們會看到在背景裡頭
[00:09:33.600 --> 00:09:35.000]  不知道拍了沒有
[00:09:35.000 --> 00:09:38.200]  麻煩你簽一個sign
[00:09:38.200 --> 00:09:39.600]  大家可以看見
[00:09:39.600 --> 00:09:42.200]  在這個教會
[00:09:42.200 --> 00:09:43.600]  不只是在教會裡頭
[00:09:43.600 --> 00:09:45.000]  我們會活出這些見證
[00:09:45.000 --> 00:09:47.000]  我們信徒更重要的
[00:09:47.000 --> 00:09:49.200]  就是我們今天去到這個社會
[00:09:49.200 --> 00:09:52.400]  不同的層面裡面的生活裡面
[00:09:52.400 --> 00:09:56.200]  我們要活出這一種基督徒的樣式
[00:09:56.200 --> 00:10:00.800]  昔日他們身處一個很大的迫害的環境裡面
[00:10:00.800 --> 00:10:07.000]  我曾經帶領頂子妹去過土耳其的地方
[00:10:07.000 --> 00:10:10.200]  就是彼得前書第一章所講的
[00:10:10.200 --> 00:10:15.200]  他說我寫信給那些分散在本都
[00:10:15.200 --> 00:10:22.000]  加拉泰、加拔多加、亞細亞、比推尼寄居的信徒
[00:10:22.000 --> 00:10:24.200]  這些名稱的地方
[00:10:24.200 --> 00:10:27.600]  全部是在講今天的土耳其
[00:10:27.600 --> 00:10:30.200]  我們曾經去過這個奇石區
[00:10:30.200 --> 00:10:31.800]  這個加拔多加
[00:10:31.800 --> 00:10:33.800]  Cappadocia這個地方
[00:10:33.800 --> 00:10:36.000]  你會見到這些遺跡
[00:10:36.000 --> 00:10:40.200]  昔日的信徒曾經走進這些山區
[00:10:40.200 --> 00:10:43.200]  很偏僻很荒蕪的地方
[00:10:43.200 --> 00:10:46.400]  他們在這些火山的熔石岩裡面
[00:10:46.400 --> 00:10:49.000]  挖掘了這些洞穴
[00:10:49.000 --> 00:10:50.600]  作為他們的居所
[00:10:50.600 --> 00:10:54.200]  亦都成為他們的洞穴教會
[00:10:54.200 --> 00:10:58.400]  所以他們第一世紀信耶穌真的一點都不簡單
[00:10:58.400 --> 00:11:00.200]  好像希伯來書所講的
[00:11:00.200 --> 00:11:04.400]  有些人一信主就連財產都沒有了
[00:11:04.400 --> 00:11:08.000]  被人迫害甚至生命都不保
[00:11:08.000 --> 00:11:11.000]  被人扔下去鬥獸場
[00:11:11.000 --> 00:11:14.400]  或者被人甚至綁在柱子上用火燒
[00:11:14.400 --> 00:11:16.400]  這些信徒的見證
[00:11:16.400 --> 00:11:19.200]  都是代表著神的如履們
[00:11:19.200 --> 00:11:22.000]  在一個大迫害的環境裡
[00:11:22.000 --> 00:11:24.200]  他們依然是堅貞不移的
[00:11:24.200 --> 00:11:26.200]  去愛神和愛人
[00:11:26.200 --> 00:11:28.600]  而彼得正在這個前書裡面
[00:11:28.600 --> 00:11:30.800]  教導我們提醒我們
[00:11:30.800 --> 00:11:32.800]  我們正在這種處境裡面
[00:11:32.800 --> 00:11:38.000]  更加要活出一個好的行為的見證
[00:11:38.000 --> 00:11:43.400]  叫不信的人能夠歸榮耀給上帝
[00:11:43.400 --> 00:11:46.000]  所以在他的思路裡面
[00:11:46.000 --> 00:11:48.000]  很清晰的大綱
[00:11:48.000 --> 00:11:50.400]  一開始有問安和感恩
[00:11:50.400 --> 00:11:52.600]  但他提到我們的身份的時候
[00:11:52.600 --> 00:11:54.800]  是在說我們是寄居的
[00:11:54.800 --> 00:11:56.200]  是客侶的
[00:11:56.200 --> 00:11:59.200]  但是他是被神揀選的族類
[00:11:59.200 --> 00:12:01.000]  是有君尊的祭司
[00:12:01.000 --> 00:12:02.400]  是有聖潔的角度
[00:12:02.400 --> 00:12:04.000]  是有屬神的子民
[00:12:04.000 --> 00:12:05.800]  既然是這樣的時候
[00:12:05.800 --> 00:12:09.000]  我們在二章十一節到四章十一節
[00:12:09.000 --> 00:12:11.000]  他就說我們在社會裡
[00:12:11.000 --> 00:12:13.000]  在一個大環境裡
[00:12:13.000 --> 00:12:17.200]  大部分都是不信上帝的社會裡
[00:12:17.200 --> 00:12:19.000]  這一班非教徒
[00:12:19.000 --> 00:12:23.000]  他們當時我們應該怎樣和他們相處呢
[00:12:23.000 --> 00:12:26.600]  我等一下就會集中這個段落和大家分享
[00:12:26.600 --> 00:12:30.200]  而信徒在迫害裡我們應該怎樣面對呢
[00:12:30.200 --> 00:12:32.400]  所以當我們今天回看
[00:12:32.400 --> 00:12:35.400]  我們在二章十一節這個大段落裡
[00:12:35.400 --> 00:12:38.000]  正是我們今天說彼此尊重
[00:12:38.000 --> 00:12:39.800]  那一節聖經的出處
[00:12:39.800 --> 00:12:46.800]  我們回看彼得是怎樣引領我們思想這個意思呢
[00:12:46.800 --> 00:12:53.200]  他首先說到既然信徒的身份是客女寄居的
[00:12:53.200 --> 00:12:56.200]  我們就需要禁戒私慾
[00:12:56.200 --> 00:12:58.400]  我們不要放縱我們的肉體
[00:12:58.400 --> 00:13:00.400]  我們要約束我們的心
[00:13:00.400 --> 00:13:03.400]  我們要知道什麼是對的事
[00:13:03.400 --> 00:13:05.800]  我們在我們所做的任何決定
[00:13:05.800 --> 00:13:08.800]  和與人際的關係當中
[00:13:08.800 --> 00:13:12.400]  都要活出這個聖潔的生活
[00:13:12.400 --> 00:13:14.400]  而至於信徒的見證
[00:13:14.400 --> 00:13:17.400]  他在十二節說得更加清楚
[00:13:17.400 --> 00:13:19.200]  在這些愛邦人
[00:13:19.200 --> 00:13:21.400]  在不信的人的面前
[00:13:21.400 --> 00:13:25.600]  我們要有好的品格和好的行為
[00:13:25.600 --> 00:13:27.400]  目的只有一個
[00:13:27.400 --> 00:13:28.200]  是什麼
[00:13:28.200 --> 00:13:34.800]  就是要叫誹謗信徒是作惡的教外人去縱贊神
[00:13:34.800 --> 00:13:39.000]  麻煩PA跟著那一點打出來
[00:13:39.000 --> 00:13:41.600]  這件事是叫我們明白到
[00:13:41.600 --> 00:13:45.800]  我們今天原來我們的好行為是有目的的
[00:13:45.800 --> 00:13:48.600]  我們不是要在人的面前
[00:13:48.600 --> 00:13:50.200]  去炫耀什麼
[00:13:50.200 --> 00:13:55.000]  但是信徒是應該堅守神給我們的說話
[00:13:55.000 --> 00:13:59.600]  我們甚至在很多會誣衊教內的人
[00:13:59.600 --> 00:14:02.200]  或者攻擊信徒的情況下
[00:14:02.200 --> 00:14:06.200]  我們仍然要活出愛神愛人的真理
[00:14:06.200 --> 00:14:10.600]  而其中包括的還有就是彼此尊重
[00:14:10.600 --> 00:14:13.600]  我們試試看彼得在這個段落裡面
[00:14:13.600 --> 00:14:18.200]  他怎樣來說這種信徒的見證
[00:14:18.200 --> 00:14:20.600]  這種好行為包括什麼呢
[00:14:20.600 --> 00:14:27.000]  他就用了三個關係的例子來作一個陳述
[00:14:27.000 --> 00:14:30.600]  首先他在二章十三和十四節
[00:14:30.600 --> 00:14:34.200]  說到我們要信服君王或者他的代表
[00:14:34.200 --> 00:14:35.400]  我們一起讀一下
[00:14:35.400 --> 00:14:39.400]  你們為主的緣故要信服人的一切制度
[00:14:39.400 --> 00:14:41.400]  或是在上的君王
[00:14:41.400 --> 00:14:45.400]  或是君王所派罰惡上善的臣宰
[00:14:45.400 --> 00:14:48.200]  有人讀到這段經文的時候就會問
[00:14:48.200 --> 00:14:51.600]  牧師如果今天我們身處在二次世界大戰
[00:14:51.600 --> 00:14:54.200]  希特拉那個國家的時候
[00:14:54.200 --> 00:14:57.400]  他要我們去殘害那些猶太人
[00:14:57.400 --> 00:15:00.400]  我們是不是就要信服君王
[00:15:00.400 --> 00:15:03.000]  幫他一起去捉那些猶太人呢
[00:15:03.000 --> 00:15:04.800]  當然不是
[00:15:04.800 --> 00:15:07.000]  你看看這一節聖經
[00:15:07.000 --> 00:15:08.600]  他講得很清楚
[00:15:08.600 --> 00:15:12.600]  君王和他所派的那些臣宰
[00:15:12.600 --> 00:15:16.400]  臣給他這個權柄就是為了去履行
[00:15:16.400 --> 00:15:19.800]  一個正常的一個政府
[00:15:19.800 --> 00:15:23.000]  一個合理的一個政權
[00:15:23.000 --> 00:15:26.600]  應該有的責任就是上善罰惡
[00:15:26.600 --> 00:15:29.600]  如果當一個政治狂魔是產生
[00:15:29.600 --> 00:15:30.800]  而他想的事情
[00:15:30.800 --> 00:15:33.400]  他做的事情是離經背道的
[00:15:33.400 --> 00:15:35.600]  他要信徒違背他的良知
[00:15:35.600 --> 00:15:38.800]  做一些不合天理的事
[00:15:38.800 --> 00:15:42.200]  那你就要看回《使徒行傳》
[00:15:42.200 --> 00:15:46.800]  彼得說信從神不信從人是應當的
[00:15:46.800 --> 00:15:48.800]  我們看回這些教導的時候
[00:15:48.800 --> 00:15:51.400]  聖經是很全面而且很平衡的
[00:15:51.400 --> 00:15:54.000]  如果你只是執著一兩節聖經
[00:15:54.000 --> 00:15:57.400]  很偏激地去教導和實踐的時候
[00:15:57.400 --> 00:15:59.200]  是會產生錯誤的
[00:15:59.200 --> 00:16:02.600]  我們要明白到信服君王
[00:16:02.600 --> 00:16:06.400]  這個是好像保羅在《羅馬書十三章》所講的
[00:16:06.400 --> 00:16:09.400]  地上一切的權柄都是出自神的
[00:16:09.400 --> 00:16:11.400]  所以我們是要信服
[00:16:11.400 --> 00:16:15.400]  包括那個甚至是不信上帝的政權
[00:16:15.400 --> 00:16:18.800]  舊約 尼希米也好 但爾利也好
[00:16:18.800 --> 00:16:23.600]  他們都是一個未信靠上帝的政權底下
[00:16:23.600 --> 00:16:28.800]  但他們成為一代的一個非常出色的政治家
[00:16:28.800 --> 00:16:30.800]  在皇宮裏面
[00:16:30.800 --> 00:16:34.800]  他們做宰相 尼希米就做酒政
[00:16:34.800 --> 00:16:39.800]  在歷史歷代都有這些非常好的教徒的見證
[00:16:39.800 --> 00:16:45.200]  一樣在政界裏面可以作出美好的榜樣和貢獻
[00:16:45.200 --> 00:16:48.800]  第二方面我們看「獨人信服主人」
[00:16:48.800 --> 00:16:50.800]  我們一起讀一下二章十八節
[00:16:50.800 --> 00:16:52.200]  「你們作獨人的
[00:16:52.200 --> 00:16:55.600]  凡事要存敬畏的心信服主人
[00:16:55.600 --> 00:16:58.200]  不但信服那善良溫和的
[00:16:58.200 --> 00:17:01.800]  就算那乖僻的也要信服」
[00:17:01.800 --> 00:17:03.600]  第一世紀的時候
[00:17:03.600 --> 00:17:07.800]  那些信徒不單止外面有很多的敵伯
[00:17:07.800 --> 00:17:11.400]  他們甚至在家裏面 如果你做奴僕的話
[00:17:11.400 --> 00:17:14.400]  你遇到一個好主人 即是遇到一個好人家
[00:17:14.400 --> 00:17:17.200]  那可能你會做得開心一點 會好一點
[00:17:17.200 --> 00:17:21.000]  但如果遇到一個是乖僻的主人
[00:17:21.000 --> 00:17:23.800]  他對你有很多的無理的要求
[00:17:23.800 --> 00:17:28.000]  或者他的想法很多東西是不可理喻的時候
[00:17:28.000 --> 00:17:30.200]  彼得說「你都要信服」
[00:17:30.200 --> 00:17:32.800]  即是你不是那些好的主人你才要信服
[00:17:32.800 --> 00:17:36.000]  你就要用你那種生命的見證
[00:17:36.000 --> 00:17:38.200]  就是一個代價來的
[00:17:38.200 --> 00:17:40.200]  在不信的人面前
[00:17:40.200 --> 00:17:42.000]  就算是乖僻的主人面前
[00:17:42.000 --> 00:17:47.200]  讓他去看到基督徒的奴僕是與別不同的
[00:17:47.200 --> 00:17:48.800]  他的後文就跟我們說
[00:17:48.800 --> 00:17:53.200]  你要效法耶穌基督的榜樣
[00:17:53.200 --> 00:17:55.000]  跟隨祂的進行
[00:17:55.000 --> 00:18:00.200]  耶穌基督是被拉到一個比拉多巡撫的面前
[00:18:00.200 --> 00:18:03.200]  是接受一個全人類最無理
[00:18:03.200 --> 00:18:05.200]  也是最不公平的靈性
[00:18:05.200 --> 00:18:08.400]  最後甚至是被處決釘在十字架上
[00:18:08.400 --> 00:18:12.000]  基督耶穌都是因為信服上帝
[00:18:12.000 --> 00:18:16.000]  他甘願在這個安排底下犧牲他自己
[00:18:16.000 --> 00:18:20.400]  我們今天這種信服是上帝對我們的要求
[00:18:20.400 --> 00:18:23.000]  在人間的這種制度底下
[00:18:23.000 --> 00:18:26.800]  這種權力架構底下是有秩序的
[00:18:26.800 --> 00:18:28.200]  第三方面
[00:18:28.200 --> 00:18:31.000]  他就講到特別是家庭裏面
[00:18:31.000 --> 00:18:32.800]  妻子和丈夫的關係
[00:18:32.800 --> 00:18:34.200]  我們一起讀一下
[00:18:34.200 --> 00:18:37.800]  「你們作妻子的要信服自己的丈夫
[00:18:37.800 --> 00:18:41.000]  這樣若有不順從道理的丈夫
[00:18:41.000 --> 00:18:42.800]  他們雖然不聽道
[00:18:42.800 --> 00:18:47.200]  也可以因妻子的品行被感化過來」
[00:18:47.200 --> 00:18:48.200]  很清楚的
[00:18:48.200 --> 00:18:52.800]  這裏講不是一個信主的丈夫
[00:18:52.800 --> 00:18:56.600]  首先因為他們很多都是初信的姐妹
[00:18:56.600 --> 00:18:59.400]  姐妹婦女他們先信主
[00:18:59.400 --> 00:19:02.600]  家裏的丈夫老公還未信
