
[00:00:00.000 --> 00:00:02.000]  用我們的現代話來說
[00:02:46.000 --> 00:02:48.000]  這是一個盡責的爸爸
[00:02:48.000 --> 00:02:50.000]  是一個忠心的朋友
[00:02:50.000 --> 00:02:52.000]  有安慰的
[00:02:52.000 --> 00:02:54.000]  我們起碼在這個地上過一世
[00:02:54.000 --> 00:02:56.000]  我們是能夠留給到
[00:02:56.000 --> 00:02:58.000]  人有一些溫馨的記憶
[00:02:58.000 --> 00:03:00.000]  但是假如有一天
[00:03:00.000 --> 00:03:04.000]  在安息的星期裡面
[00:03:04.000 --> 00:03:06.000]  蓋棺定論的時候
[00:03:06.000 --> 00:03:08.000]  我們面對著這個棺材
[00:03:08.000 --> 00:03:10.000]  面對著裡面的弟兄
[00:03:10.000 --> 00:03:12.000]  我們說這是一個很有錢的人
[00:03:12.000 --> 00:03:14.000]  然後我們就說不下去了
[00:03:14.000 --> 00:03:16.000]  然後我們感覺到
[00:03:16.000 --> 00:03:18.000]  我們再說任何一句好話
[00:03:18.000 --> 00:03:20.000]  是不會良心的
[00:03:20.000 --> 00:03:22.000]  我相信很多牧師
[00:03:22.000 --> 00:03:24.000]  在安息禮拜的述時
[00:03:24.000 --> 00:03:26.000]  是最困難的
[00:03:26.000 --> 00:03:28.000]  這些你們多數都不會體會到
[00:03:28.000 --> 00:03:30.000]  述時的時候
[00:03:30.000 --> 00:03:32.000]  怎麼說呢
[00:03:32.000 --> 00:03:34.000]  有些人真是惡事做盡
[00:03:34.000 --> 00:03:36.000]  好事一件都想不出
[00:03:36.000 --> 00:03:38.000]  又要述時怎麼說呢
[00:03:38.000 --> 00:03:40.000]  這個人
[00:03:40.000 --> 00:03:42.000]  在世的時候很有錢
[00:03:42.000 --> 00:03:46.000]  你再想說一句
[00:03:46.000 --> 00:03:48.000]  有一天回到神那裡
[00:03:48.000 --> 00:03:50.000]  你是不需要再解釋
[00:03:50.000 --> 00:03:52.000]  為什麼你會亂說話的
[00:03:52.000 --> 00:03:54.000]  你會覺得很困難的
[00:03:54.000 --> 00:03:56.000]  我們說是這件事
[00:03:56.000 --> 00:03:58.000]  我們會覺得
[00:03:58.000 --> 00:04:00.000]  這樣可以介紹這個人
[00:04:00.000 --> 00:04:02.000]  如果說對這個人
[00:04:02.000 --> 00:04:04.000]  只能夠介紹這句話
[00:04:04.000 --> 00:04:06.000]  我們會感覺到
[00:04:06.000 --> 00:04:08.000]  這個人一生
[00:04:08.000 --> 00:04:10.000]  一定有些東西不妥當
[00:04:10.000 --> 00:04:12.000]  非常可能
[00:04:12.000 --> 00:04:14.000]  財主的一生
[00:04:14.000 --> 00:04:16.000]  只有一樣東西可以進到他的腦裡
[00:04:16.000 --> 00:04:18.000]  只有一樣
[00:04:18.000 --> 00:04:20.000]  錢
[00:04:20.000 --> 00:04:22.000]  在他一生所關懷的
[00:04:22.000 --> 00:04:24.000]  是沒有第二樣
[00:04:24.000 --> 00:04:26.000]  沒有第二個人沒有第二個朋友
[00:04:26.000 --> 00:04:28.000]  沒有第二樣的事物
[00:04:28.000 --> 00:04:30.000]  沒有任何真正的地位
[00:04:30.000 --> 00:04:32.000]  只是錢
[00:04:32.000 --> 00:04:34.000]  以致他離開的時候
[00:04:34.000 --> 00:04:36.000]  人也不能夠在錢之外
[00:04:36.000 --> 00:04:38.000]  可以說他任何什麼
[00:04:38.000 --> 00:04:40.000]  財主的真正悲哀
[00:04:42.000 --> 00:04:44.000]  就是說
[00:04:44.000 --> 00:04:46.000]  聖經所說的
[00:04:46.000 --> 00:04:48.000]  人若賺得全世界
[00:04:48.000 --> 00:04:50.000]  又賠上自己的生命
[00:04:50.000 --> 00:04:52.000]  聖經問
[00:04:52.000 --> 00:04:56.000]  有什麼益處呢
[00:04:56.000 --> 00:04:58.000]  財主的悲哀就是
[00:04:58.000 --> 00:05:00.000]  答不出
[00:05:00.000 --> 00:05:02.000]  賺得全世界
[00:05:02.000 --> 00:05:04.000]  賠上了自己的生命
[00:05:04.000 --> 00:05:06.000]  但是真的答不出
[00:05:06.000 --> 00:05:08.000]  聖經說反谷
[00:05:08.000 --> 00:05:10.000]  到底是怎麼樣
[00:05:10.000 --> 00:05:12.000]  有什麼好處
[00:05:12.000 --> 00:05:14.000]  財主的悲哀
[00:05:14.000 --> 00:05:16.000]  是真正不知道好處在哪裡
[00:05:16.000 --> 00:05:20.000]  金錢的毒素
[00:05:20.000 --> 00:05:22.000]  正在這裡
[00:05:22.000 --> 00:05:24.000]  他容易叫我們以為
[00:05:24.000 --> 00:05:26.000]  我們因為有錢
[00:05:26.000 --> 00:05:28.000]  所以我們擁有世界
[00:05:28.000 --> 00:05:30.000]  因為我們有錢
[00:05:30.000 --> 00:05:32.000]  所以我們甚至可以擁有人
[00:05:32.000 --> 00:05:34.000]  但是那個毒素正在這裡
[00:05:34.000 --> 00:05:36.000]  是他叫我們看不到
[00:05:36.000 --> 00:05:38.000]  是將我們完全的遮蔽起來
[00:05:38.000 --> 00:05:40.000]  看不到我們和神之間的關係
[00:05:40.000 --> 00:05:42.000]  甚至看不到
[00:05:42.000 --> 00:05:44.000]  他和他的靈魂的關係
[00:05:44.000 --> 00:05:48.000]  以至有一天他面對著
[00:05:48.000 --> 00:05:50.000]  非要去不可的時候
[00:05:50.000 --> 00:05:52.000]  他的確不能夠回答
[00:05:52.000 --> 00:05:54.000]  聖經的問題
[00:05:54.000 --> 00:05:56.000]  如果我今晚要你的靈魂
[00:05:56.000 --> 00:06:00.000]  你所有預備的
[00:06:00.000 --> 00:06:02.000]  是可以預備給誰呢
[00:06:02.000 --> 00:06:04.000]  每一個的問題
[00:06:04.000 --> 00:06:06.000]  每一個關乎金錢的問題
[00:06:08.000 --> 00:06:10.000]  他都不能夠回答
[00:06:10.000 --> 00:06:16.000]  現在我們的問題是
[00:06:16.000 --> 00:06:18.000]  這個財主是誰呢
[00:06:18.000 --> 00:06:22.000]  我們知道我們讀聖經
[00:06:22.000 --> 00:06:24.000]  我們經常有這種想法
[00:06:24.000 --> 00:06:26.000]  我們經常都是謙謙卑卑
[00:06:26.000 --> 00:06:28.000]  總是在中間,總是覺得
[00:06:28.000 --> 00:06:30.000]  壞人不是我們,好人又不是我們
[00:06:30.000 --> 00:06:32.000]  讀來讀去都只有一個結
[00:06:32.000 --> 00:06:34.000]  我們覺得我們怎麼可能是個財主呢
[00:06:34.000 --> 00:06:36.000]  我們怎麼可能是這麼有錢
[00:06:36.000 --> 00:06:38.000]  天天去新銅鑼和
[00:06:38.000 --> 00:06:40.000]  枯林吃那些東西呢
[00:06:40.000 --> 00:06:44.000]  我們怎麼可能是穿那些
[00:06:44.000 --> 00:06:46.000]  一級的設計師的衣服呢
[00:06:46.000 --> 00:06:48.000]  我們怎麼有心情擔心
[00:06:48.000 --> 00:06:50.000]  掛心
[00:06:50.000 --> 00:06:52.000]  會不會我今天回到辦公室
[00:06:52.000 --> 00:06:54.000]  同事又穿上同一個款式呢
[00:06:54.000 --> 00:06:56.000]  我們一輩子都不擔心這些東西
[00:06:56.000 --> 00:06:58.000]  我自己是男生
[00:06:58.000 --> 00:07:00.000]  女生可能都會
[00:07:00.000 --> 00:07:02.000]  或者今天男生都會都不一定
[00:07:02.000 --> 00:07:04.000]  但我們說這個不是我來的
[00:07:04.000 --> 00:07:06.000]  我不能夠投入
[00:07:06.000 --> 00:07:08.000]  我不能夠認同於這個財主
[00:07:08.000 --> 00:07:12.000]  聖經裏面剛才我們講到
[00:07:12.000 --> 00:07:14.000]  他所講到的財富
[00:07:14.000 --> 00:07:16.000]  不常是指銀行
[00:07:16.000 --> 00:07:18.000]  說是我們的錢囊裏面有很多錢
[00:07:18.000 --> 00:07:20.000]  他只是知道
[00:07:20.000 --> 00:07:22.000]  在某一方面
[00:07:22.000 --> 00:07:24.000]  是有非常的富足
[00:07:24.000 --> 00:07:26.000]  而以至到他看不到
[00:07:26.000 --> 00:07:28.000]  漠視了
[00:07:28.000 --> 00:07:30.000]  在這方面有缺乏的弟兄
[00:07:32.000 --> 00:07:34.000]  就是那個財主
[00:07:34.000 --> 00:07:40.000]  你看這個財主其實沒有什麼錯
[00:07:40.000 --> 00:07:42.000]  按我們人來看沒有什麼錯
[00:07:42.000 --> 00:07:44.000]  他從來沒有將那個拉薩路
[00:07:44.000 --> 00:07:46.000]  是由那個大門趕走
[00:07:46.000 --> 00:07:48.000]  他讓他留在那裏一輩子
[00:07:48.000 --> 00:07:50.000]  他只是看不到
[00:07:50.000 --> 00:07:52.000]  留在那裏一輩子他就是看不到
[00:07:52.000 --> 00:07:54.000]  他沒有叫這個拉薩路
[00:07:54.000 --> 00:07:56.000]  不准出現在他的席間
[00:07:56.000 --> 00:07:58.000]  他仍然讓他
[00:07:58.000 --> 00:08:00.000]  十桌上吊下來的殘局
[00:08:00.000 --> 00:08:02.000]  但他就是不要知道
[00:08:02.000 --> 00:08:04.000]  這個人的問題
[00:08:04.000 --> 00:08:08.000]  他每次出入他自己的家門
[00:08:08.000 --> 00:08:10.000]  他看不到
[00:08:10.000 --> 00:08:12.000]  這個躺在這裏一輩子的
[00:08:12.000 --> 00:08:14.000]  渾身生瘡的拉薩路
[00:08:14.000 --> 00:08:16.000]  他吃了一輩子
[00:08:16.000 --> 00:08:18.000]  他不會明白
[00:08:18.000 --> 00:08:20.000]  那個他扔下來的
[00:08:20.000 --> 00:08:22.000]  那個不要的麵包
[00:08:22.000 --> 00:08:24.000]  正是這個人
[00:08:24.000 --> 00:08:26.000]  一日所擔心
[00:08:26.000 --> 00:08:28.000]  所盼望的目標
[00:08:28.000 --> 00:08:30.000]  所盼望的目標
[00:08:30.000 --> 00:08:32.000]  試試我上
[00:08:32.000 --> 00:08:34.000]  按希利文的那個句法
[00:08:34.000 --> 00:08:36.000]  那裏可以這樣寫
[00:08:36.000 --> 00:08:38.000]  他只是愛等那個
[00:08:38.000 --> 00:08:40.000]  桌上吊下來的殘羹
[00:08:40.000 --> 00:08:42.000]  卻是得不到
[00:08:42.000 --> 00:08:44.000]  是有這個意味在裏面
[00:08:44.000 --> 00:08:46.000]  就是說他有時得不到
[00:08:46.000 --> 00:08:48.000]  那個財主怎可以明白
[00:08:48.000 --> 00:08:50.000]  他日日奢華燕落日日大魚大肉
[00:08:50.000 --> 00:08:52.000]  但有一個人在他旁邊
[00:08:52.000 --> 00:08:54.000]  只是想得他不要的麵包
[00:08:54.000 --> 00:08:56.000]  最終可能都會得不到
[00:08:56.000 --> 00:08:58.000]  他怎可以看到
[00:08:58.000 --> 00:09:02.000]  處境倫理學家
[00:09:02.000 --> 00:09:04.000]  無論你說他多少不對
[00:09:04.000 --> 00:09:06.000]  有一件事是很對的
[00:09:06.000 --> 00:09:10.000]  他說人間最大的罪
[00:09:10.000 --> 00:09:12.000]  不是憎恨
[00:09:12.000 --> 00:09:14.000]  是冷漠
[00:09:14.000 --> 00:09:16.000]  憎恨你還當一個人
[00:09:16.000 --> 00:09:18.000]  一個人來憎他
[00:09:18.000 --> 00:09:20.000]  冷漠你就當他
[00:09:20.000 --> 00:09:22.000]  是透明武道
[00:09:22.000 --> 00:09:24.000]  或者你當他是一件物件
[00:09:26.000 --> 00:09:28.000]  很多時候
[00:09:28.000 --> 00:09:30.000]  我們經常以為我們
[00:09:30.000 --> 00:09:32.000]  沒有做到財主那些的罪
[00:09:32.000 --> 00:09:34.000]  我們沒有犯到這些的罪
[00:09:34.000 --> 00:09:36.000]  我們沒有欺壓窮人
[00:09:36.000 --> 00:09:38.000]  他有他那份工資
[00:09:38.000 --> 00:09:40.000]  我是沒有工資
[00:09:40.000 --> 00:09:42.000]  我有我那份,我那份幹什麼事
[00:09:42.000 --> 00:09:44.000]  因為他沒有所以我有罪惡感
[00:09:44.000 --> 00:09:46.000]  我們視而不見
[00:09:46.000 --> 00:09:48.000]  一些很有恩慈
[00:09:48.000 --> 00:09:50.000]  很有學問
[00:09:50.000 --> 00:09:52.000]  很會想的人
[00:09:52.000 --> 00:09:54.000]  他會看不起
[00:09:54.000 --> 00:09:56.000]  他那個比較愚蠢的
[00:09:56.000 --> 00:09:58.000]  拉薩路弟兄
[00:09:58.000 --> 00:10:02.000]  一些家庭生活很幸福的人
[00:10:02.000 --> 00:10:04.000]  有人愛
[00:10:04.000 --> 00:10:06.000]  有人疼,有人關懷
[00:10:06.000 --> 00:10:08.000]  他看不起那些因為自己的
[00:10:08.000 --> 00:10:10.000]  行為百艷
[00:10:10.000 --> 00:10:12.000]  說是因為自己亂搞婚外情
[00:10:12.000 --> 00:10:14.000]  以致將家庭搞到支離破碎
[00:10:14.000 --> 00:10:16.000]  他看不起這些
[00:10:16.000 --> 00:10:18.000]  落在絕望裏面的
[00:10:18.000 --> 00:10:20.000]  拉薩路弟兄
[00:10:20.000 --> 00:10:22.000]  有些人
[00:10:22.000 --> 00:10:24.000]  生出來就很有品味
[00:10:24.000 --> 00:10:26.000]  從來不肖在街邊谷
[00:10:26.000 --> 00:10:28.000]  舀魚蛋吃
[00:10:28.000 --> 00:10:32.000]  他也都看不起那些
[00:10:32.000 --> 00:10:34.000]  經濟只容許他
[00:10:34.000 --> 00:10:36.000]  在回家途中
[00:10:36.000 --> 00:10:38.000]  要舀兩串魚蛋來充飢的
[00:10:38.000 --> 00:10:40.000]  那些拉薩路弟兄
[00:10:40.000 --> 00:10:42.000]  你看到嗎
[00:10:42.000 --> 00:10:44.000]  其實我們有的
[00:10:44.000 --> 00:10:46.000]  那些的恩慈
[00:10:46.000 --> 00:10:48.000]  才能,金錢
[00:10:48.000 --> 00:10:50.000]  甚至都溫暖
[00:10:50.000 --> 00:10:52.000]  或是品味
[00:10:52.000 --> 00:10:54.000]  都可以成為我們一個
[00:10:54.000 --> 00:10:56.000]  視而不見
[00:10:56.000 --> 00:10:58.000]  冷漠不關心的一個財主
[00:10:58.000 --> 00:11:00.000]  正因為這樣
[00:11:00.000 --> 00:11:02.000]  你
[00:11:02.000 --> 00:11:04.000]  正是這個
[00:11:04.000 --> 00:11:06.000]  比喻的
[00:11:06.000 --> 00:11:08.000]  聽眾
[00:11:08.000 --> 00:11:10.000]  我亦都是這個比喻的對象
[00:11:10.000 --> 00:11:14.000]  是因為我們的不關心
[00:11:14.000 --> 00:11:16.000]  甚至是因為我們的
[00:11:16.000 --> 00:11:18.000]  冷然的拒絕
[00:11:18.000 --> 00:11:20.000]  會叫很多
[00:11:20.000 --> 00:11:22.000]  我們周圍這些不幸的
[00:11:22.000 --> 00:11:24.000]  有缺乏的拉薩路弟兄
[00:11:24.000 --> 00:11:26.000]  是越來越是一個
[00:11:26.000 --> 00:11:28.000]  絕望和無助的境地
[00:11:28.000 --> 00:11:32.000]  就好像我們
[00:11:32.000 --> 00:11:34.000]  所講的拉薩路一樣
[00:11:34.000 --> 00:11:36.000]  但在第二度
[00:11:36.000 --> 00:11:38.000]  我們看看拉薩路
[00:11:38.000 --> 00:11:40.000]  那個安慰
[00:11:40.000 --> 00:11:42.000]  在第二線的比喻那裡
[00:11:42.000 --> 00:11:44.000]  剛才我們講過
[00:11:44.000 --> 00:11:46.000]  我們說這個比喻
[00:11:46.000 --> 00:11:48.000]  重要的思想
[00:11:48.000 --> 00:11:50.000]  就是神是一個
[00:11:50.000 --> 00:11:52.000]  貧苦無告的人
[00:11:52.000 --> 00:11:54.000]  他是神
[00:11:54.000 --> 00:11:56.000]  拉薩路的名字
[00:11:56.000 --> 00:11:58.000]  就是說
[00:11:58.000 --> 00:12:00.000]  神是我的幫助
[00:12:00.000 --> 00:12:02.000]  這個名字
[00:12:02.000 --> 00:12:04.000]  是很普通的在猶太地
[00:12:04.000 --> 00:12:06.000]  所以不要弄錯了
[00:12:06.000 --> 00:12:08.000]  這個拉薩路
[00:12:08.000 --> 00:12:10.000]  不是馬大瑪利亞的弟弟
[00:12:10.000 --> 00:12:12.000]  那個拉薩路
[00:12:12.000 --> 00:12:14.000]  雖然兩個又死又復活
[00:12:14.000 --> 00:12:16.000]  拉薩路這個名字
[00:12:16.000 --> 00:12:18.000]  就好像我們
[00:12:18.000 --> 00:12:20.000]  現在香港阿財阿旺阿嬌阿芬
[00:12:20.000 --> 00:12:22.000]  那些的名字
[00:12:22.000 --> 00:12:24.000]  很多人都認
[00:12:24.000 --> 00:12:26.000]  或者是英文大衛阿John阿織阿Joe
[00:12:26.000 --> 00:12:28.000]  那些的名字
[00:12:28.000 --> 00:12:30.000]  很多的
[00:12:30.000 --> 00:12:32.000]  但是在這裡
[00:12:32.000 --> 00:12:34.000]  正因為這個名字
[00:12:34.000 --> 00:12:36.000]  是唯一出現的
[00:12:36.000 --> 00:12:38.000]  而這個名字就是代表神的幫助
[00:12:38.000 --> 00:12:40.000]  這個名字對這個比喻
[00:12:40.000 --> 00:12:42.000]  有十分重要的
[00:12:42.000 --> 00:12:44.000]  提示的作用
[00:12:44.000 --> 00:12:46.000]  事實上拉薩路可能
[00:12:46.000 --> 00:12:48.000]  一世唯一的盼望
[00:12:48.000 --> 00:12:50.000]  就是它的名字
[00:12:50.000 --> 00:12:52.000]  神是我的幫助
[00:12:52.000 --> 00:12:54.000]  沒錯在我們今天香港人
[00:12:54.000 --> 00:12:56.000]  我們講求實際
[00:12:56.000 --> 00:12:58.000]  我們講求功利主義
[00:12:58.000 --> 00:13:00.000]  我們一定會這樣說
[00:13:00.000 --> 00:13:02.000]  神是我的幫助
[00:13:02.000 --> 00:13:04.000]  這個信念有什麼用
[00:13:04.000 --> 00:13:08.000]  如果祂真是我的幫助
[00:13:10.000 --> 00:13:12.000]  為什麼我仍然是浪空餘世
[00:13:12.000 --> 00:13:14.000]  為什麼我仍然是要
[00:13:14.000 --> 00:13:16.000]  寄人籬下養人被釋
[00:13:16.000 --> 00:13:20.000]  如果祂真是我幫助
[00:13:20.000 --> 00:13:22.000]  你等人家養我被釋
[00:13:22.000 --> 00:13:24.000]  人家寄我籬下
[00:13:24.000 --> 00:13:26.000]  這樣就說有用
[00:13:26.000 --> 00:13:28.000]  我仍然是
[00:13:28.000 --> 00:13:30.000]  貧無立足之地
[00:13:30.000 --> 00:13:32.000]  仍然是無以為繼
[00:13:32.000 --> 00:13:34.000]  神是我幫助有什麼用
[00:13:34.000 --> 00:13:36.000]  我相信我們很多人都這樣看
[00:13:36.000 --> 00:13:38.000]  我們以為神如果是要幫助我們
[00:13:38.000 --> 00:13:40.000]  祂一定要賺夠錢
[00:13:40.000 --> 00:13:42.000]  丟到我們頭昏眼花
[00:13:42.000 --> 00:13:44.000]  這個叫幫助
[00:13:44.000 --> 00:13:46.000]  我們就是一直不能夠學明白
[00:13:46.000 --> 00:13:48.000]  人生
[00:13:48.000 --> 00:13:50.000]  是真的會落在一種境地
[00:13:50.000 --> 00:13:52.000]  全世界的錢
[00:13:52.000 --> 00:13:54.000]  全世界的權力
[00:13:54.000 --> 00:13:56.000]  都不能夠幫助你分好
[00:13:56.000 --> 00:14:02.000]  每天我們打開報紙
[00:14:02.000 --> 00:14:04.000]  你起碼看到
[00:14:04.000 --> 00:14:06.000]  這些新聞
[00:14:06.000 --> 00:14:08.000]  因為你看了你沒有留意
[00:14:08.000 --> 00:14:10.000]  有沒有留意到
[00:14:10.000 --> 00:14:12.000]  最近律政司
[00:14:12.000 --> 00:14:14.000]  那個案件
[00:14:14.000 --> 00:14:16.000]  是不是胡禮達
[00:14:16.000 --> 00:14:18.000]  他為什麼被控告
[00:14:18.000 --> 00:14:20.000]  是不是因為
[00:14:20.000 --> 00:14:22.000]  那個姓馬的御用大律師
[00:14:22.000 --> 00:14:24.000]  代表一個客人
[00:14:24.000 --> 00:14:26.000]  那個客人願意
[00:14:26.000 --> 00:14:28.000]  他犯了錯 他願意出三千萬
[00:14:28.000 --> 00:14:30.000]  給這個律政司
[00:14:30.000 --> 00:14:32.000]  給他
[00:14:32.000 --> 00:14:34.000]  不檢控他
[00:14:34.000 --> 00:14:36.000]  只不過
[00:14:36.000 --> 00:14:38.000]  那件事已經通了天
[00:14:38.000 --> 00:14:40.000]  三千萬都沒有用
[00:14:40.000 --> 00:14:42.000]  如果你就是那個當事人
[00:14:42.000 --> 00:14:44.000]  你就會明白
[00:14:44.000 --> 00:14:46.000]  原來我們真的有一個時間會落到一種情況
[00:14:46.000 --> 00:14:48.000]  全世界的錢都不會
[00:14:48.000 --> 00:14:50.000]  將我們可以解救出來
[00:14:50.000 --> 00:14:52.000]  然後我們或許會明白
[00:14:52.000 --> 00:14:54.000]  原來神
[00:14:54.000 --> 00:14:56.000]  是我們的幫助
[00:14:56.000 --> 00:14:58.000]  不是那麼巧妙
[00:14:58.000 --> 00:15:00.000]  當我們落在那種人生的絕境的時候
[00:15:00.000 --> 00:15:02.000]  如果我們的心底
[00:15:02.000 --> 00:15:04.000]  有一個很堅定的聲音
[00:15:04.000 --> 00:15:06.000]  慢慢在心底裡浮現
[00:15:06.000 --> 00:15:08.000]  神是我的幫助
[00:15:08.000 --> 00:15:12.000]  就算那個困難仍然存在
[00:15:12.000 --> 00:15:16.000]  你仍然會挺身昂首
[00:15:16.000 --> 00:15:18.000]  你會相信
[00:15:18.000 --> 00:15:20.000]  那個叫天上的飛鳥有良
[00:15:20.000 --> 00:15:22.000]  叫野地的花有意穿
[00:15:22.000 --> 00:15:24.000]  那位的神
[00:15:24.000 --> 00:15:26.000]  仍然會
[00:15:26.000 --> 00:15:28.000]  仍然是我的神
[00:15:28.000 --> 00:15:30.000]  祂會幫助我
[00:15:30.000 --> 00:15:32.000]  完全的
[00:15:32.000 --> 00:15:34.000]  是沒有任何的依靠
[00:15:34.000 --> 00:15:36.000]  投靠祂
[00:15:36.000 --> 00:15:38.000]  信服祂
[00:15:38.000 --> 00:15:40.000]  換句話說
[00:15:40.000 --> 00:15:42.000]  你將自己完全的拋身給祂
[00:15:42.000 --> 00:15:44.000]  讓祂照顧你
[00:15:44.000 --> 00:15:46.000]  我們人生實際上
[00:15:46.000 --> 00:15:48.000]  我們當然不會說
[00:15:48.000 --> 00:15:50.000]  當然要來到三重六絕
[00:15:50.000 --> 00:15:52.000]  飛到這種境地
[00:15:52.000 --> 00:15:54.000]  我們不能夠經歷到
[00:15:54.000 --> 00:15:56.000]  我巴不得
[00:15:56.000 --> 00:15:58.000]  你們都奉意逐成
[00:15:58.000 --> 00:16:00.000]  一生裡面起碼有一次
[00:16:00.000 --> 00:16:02.000]  是經歷過
[00:16:02.000 --> 00:16:04.000]  拉薩路這種的經驗
[00:16:04.000 --> 00:16:08.000]  不是絕路
[00:16:08.000 --> 00:16:10.000]  是叫你知道
[00:16:10.000 --> 00:16:12.000]  地上沒有一種的絕路
[00:16:12.000 --> 00:16:14.000]  會可以將你趕絕
[00:16:14.000 --> 00:16:16.000]  如果你真經歷過
[00:16:16.000 --> 00:16:18.000]  神是我的幫助
[00:16:18.000 --> 00:16:20.000]  如果說你一生都沒有經歷到
[00:16:20.000 --> 00:16:22.000]  一生你都不知道
[00:16:22.000 --> 00:16:24.000]  原來我們人
[00:16:24.000 --> 00:16:26.000]  是真真正正
[00:16:26.000 --> 00:16:28.000]  無可依靠的
[00:16:28.000 --> 00:16:30.000]  我們一生是真的會來到一個地步
[00:16:30.000 --> 00:16:32.000]  所有的安全感會突然間離去
[00:16:32.000 --> 00:16:34.000]  所有我們依靠的東西
[00:16:34.000 --> 00:16:36.000]  突然間在我們腳下抽了出來
[00:16:36.000 --> 00:16:38.000]  我們既無權
[00:16:38.000 --> 00:16:40.000]  也無力
[00:16:40.000 --> 00:16:42.000]  既無錢
[00:16:42.000 --> 00:16:44.000]  也沒有任何可以依靠的地方
