
[00:00:00.000 --> 00:00:08.000]  各位弟兄姐妹,今年2024年第一個主日,我們分享訊息的時候,就會講雅各書的。
[00:05:39.000 --> 00:05:43.000]  這三間學校裡面,有頭,有中,有尾,我們是頭那間。
[00:05:43.000 --> 00:05:46.000]  還有中間那間是女校,還有尾那間是男校。
[00:05:46.000 --> 00:05:50.000]  我們印象最深刻,我為什麼會後悔要選這間學校呢?
[00:05:50.000 --> 00:05:56.000]  就是我們年年都說會約中間那間女校搞Christmas Ball。
[00:05:56.000 --> 00:05:59.000]  但是他們通常都會拒絕我們。
[00:05:59.000 --> 00:06:02.000]  就是說我們已經約了街尾那間。
[00:06:02.000 --> 00:06:06.000]  我說不要緊,就明年吧,不如明年和你一起吧。
[00:06:06.000 --> 00:06:08.000]  不行,明年已經約了他們。
[00:06:08.000 --> 00:06:14.000]  如果你明白demographic的話,你就明白,他們真的很勢利。
[00:06:14.000 --> 00:06:21.000]  他們選街頭,近金鐘那間,就不選我們街尾那間。
[00:06:21.000 --> 00:06:24.000]  我們大家都是天主教學校,為什麼不選我們?
[00:06:24.000 --> 00:06:26.000]  選多幾年之後行不行?
[00:06:26.000 --> 00:06:29.000]  他們都說不行,我們很多年都要跟他們。
[00:06:29.000 --> 00:06:33.000]  林鄭就是讀那間的,真的很勢利。
[00:06:33.000 --> 00:06:37.000]  不關林鄭的事,anyway,就是那間學校的問題。
[00:06:37.000 --> 00:06:42.000]  我說有沒有搞錯,你總是每年都明白。
[00:06:42.000 --> 00:06:45.000]  我還在想,其實我當年還可以選那些男女校。
[00:06:45.000 --> 00:06:47.000]  為什麼會選那間?
[00:06:47.000 --> 00:06:50.000]  搞到我們年年Christmas Ball都要跳齋舞。
[00:06:50.000 --> 00:06:55.000]  真是很苦不堪言,我們全部都是兒子。
[00:06:55.000 --> 00:06:59.000]  anyway,所以有時候做錯一個決定,
[00:06:59.000 --> 00:07:03.000]  有時候心裡會很難過,難過很久,
[00:07:03.000 --> 00:07:07.000]  又會在教會裡面生,為什麼會選了那間呢?
[00:07:07.000 --> 00:07:09.000]  有這些情況出現。
[00:07:09.000 --> 00:07:11.000]  不知道你在番團契,或者在生活裡面,
[00:07:11.000 --> 00:07:14.000]  有沒有常常都有這些做錯的決定。
[00:07:14.000 --> 00:07:18.000]  又舉多一個例子,我年長多一點的時候,
[00:07:18.000 --> 00:07:21.000]  多頂姐妹有時候會分享說,我那時候選老公,
[00:07:21.000 --> 00:07:25.000]  或者選男朋友,選了那個,其實個個都勸她不要選那個。
[00:07:25.000 --> 00:07:28.000]  那個呢,又花feat,又不信主,又不上進。
[00:07:28.000 --> 00:07:30.000]  是要選那個,個個都勸你了。
[00:07:30.000 --> 00:07:34.000]  但是你硬要選那個,真是沒辦法。
[00:07:34.000 --> 00:07:39.000]  然後呢,多隔幾年之後,你肯定是完蛋了。
[00:07:39.000 --> 00:07:41.000]  但是到時候你會說,哎呀,為什麼?
[00:07:41.000 --> 00:07:43.000]  是不是神懲罰我呢?為什麼選了一個這樣的人?
[00:07:43.000 --> 00:07:45.000]  怎麼搞得今時今日這樣呢?
[00:07:45.000 --> 00:07:47.000]  不知道你有沒有這樣的。
[00:07:47.000 --> 00:07:49.000]  那你身邊的弟兄姊姊會怎樣勸告你,
[00:07:49.000 --> 00:07:51.000]  怎樣跟你一起生活呢?
[00:07:51.000 --> 00:07:53.000]  會怎樣跟你說話呢?
[00:07:53.000 --> 00:07:55.000]  當你有這樣的分享的時候,
[00:07:55.000 --> 00:07:57.000]  屬靈土壤是這些來的。
[00:07:57.000 --> 00:08:02.000]  屬靈土壤就是,跟著是會怎樣去勸勉你,
[00:08:02.000 --> 00:08:05.000]  跟你一起生活那一種,就是屬靈土壤。
[00:08:05.000 --> 00:08:08.000]  我現在說一下,抽象認具看了,我講完之後。
[00:08:08.000 --> 00:08:11.000]  我現在講完之後,你覺得抽象認具看了嗎?
[00:08:11.000 --> 00:08:13.000]  差不多了,好,算了。
[00:08:13.000 --> 00:08:16.000]  好了,繼續看下去,真是看《雅各書》。
[00:08:16.000 --> 00:08:17.000]  看《雅各書》第一章。
[00:08:17.000 --> 00:08:20.000]  《雅各書》是這樣說的,第一章第一節它說,
[00:08:20.000 --> 00:08:23.000]  「作神和主耶穌基督徒人的雅各,
[00:08:23.000 --> 00:08:26.000]  請散住十二個支派之人的安。」
[00:08:26.000 --> 00:08:31.000]  有些背景就是,雅各是什麼人呢?
[00:08:31.000 --> 00:08:35.000]  是主耶穌基督的僕人,也是神的僕人。
[00:08:35.000 --> 00:08:40.000]  若果在人來看,他是瑪利亞的兒子。
[00:08:40.000 --> 00:08:44.000]  所以在人來看,是耶穌的弟弟。
[00:08:44.000 --> 00:08:46.000]  當然我們知道耶穌是聖靈感人,
[00:08:46.000 --> 00:08:49.000]  所以其實沒有關係,不過在人來看。
[00:08:49.000 --> 00:08:52.000]  另外在《仕途行傳》也挺詳盡一講。
[00:08:52.000 --> 00:08:54.000]  還有《加拉太書》也有描述的。
[00:08:54.000 --> 00:08:57.000]  「雅各是教會的柱石。」
[00:08:57.000 --> 00:08:58.000]  是很重要的。
[00:08:58.000 --> 00:09:01.000]  《仕途行傳》上上也提到,
[00:09:01.000 --> 00:09:04.000]  雅各一站立起來,
[00:09:04.000 --> 00:09:07.000]  說完之後大家都信服,都是一錘定音的。
[00:09:07.000 --> 00:09:10.000]  《加拉太書》也有說過,
[00:09:10.000 --> 00:09:14.000]  保羅說彼得的時候,
[00:09:14.000 --> 00:09:19.000]  本來你在這裡吃飯也好好的,跟外邦人,
[00:09:19.000 --> 00:09:24.000]  但是雅各那裡來的人,跟雅各那些人來的時候,
[00:09:24.000 --> 00:09:25.000]  你們就裝假。
[00:09:25.000 --> 00:09:26.000]  有沒有印象?
[00:09:26.000 --> 00:09:31.000]  你感不感受到雅各有些power(力量)的?
[00:09:31.000 --> 00:09:33.000]  也挺厲害的。
[00:09:33.000 --> 00:09:36.000]  還有一件事情也很重要,你也要記住。
[00:09:36.000 --> 00:09:37.000]  就是什麼呢?
[00:09:37.000 --> 00:09:40.000]  這裡提到是「山住」。
[00:09:40.000 --> 00:09:41.000]  有些人不「山住」。
[00:09:41.000 --> 00:09:42.000]  誰不「山住」?
[00:09:42.000 --> 00:09:44.000]  雅各彼得就不「山住」了。
[00:09:44.000 --> 00:09:45.000]  為什麼呢?
[00:09:45.000 --> 00:09:48.000]  他是定點了在耶路撒冷教會。
[00:09:48.000 --> 00:09:51.000]  我一會兒還想說一下,
[00:09:51.000 --> 00:09:53.000]  耶路撒冷教會的土壤是什麼呢?
[00:09:53.000 --> 00:09:57.000]  就是他們有這班門徒,一班信徒在這裡生活,一起成長。
[00:09:57.000 --> 00:09:59.000]  雅各就沒有……
[00:09:59.000 --> 00:10:03.000]  如果你記得十一章,試圖行卷,十一章,
[00:10:03.000 --> 00:10:08.000]  就是試提犯被石頭扔死了之後,
[00:10:08.000 --> 00:10:12.000]  然後耶路撒冷教會是大租。
[00:10:12.000 --> 00:10:14.000]  逼白的嘛,對不對?
[00:10:14.000 --> 00:10:16.000]  然後門徒就四散。
[00:10:16.000 --> 00:10:17.000]  有沒有印象?
[00:10:17.000 --> 00:10:19.000]  但是怎樣散都好,
[00:10:19.000 --> 00:10:22.000]  那些試圖和雅各是沒有散的,明白嗎?
[00:10:22.000 --> 00:10:25.000]  還有,那是不是一個門徒都散了?
[00:10:25.000 --> 00:10:28.000]  當然不會,不然就只有十二試圖在這裡做什麼呢?
[00:10:28.000 --> 00:10:31.000]  所以,肯定有些門徒還留在這裡。
[00:10:31.000 --> 00:10:34.000]  但是,很可能很多都四散。
[00:10:34.000 --> 00:10:37.000]  這裡提到有「山居」、「山住」,
[00:10:37.000 --> 00:10:38.000]  就是散了那些。
[00:10:38.000 --> 00:10:41.000]  散住那些也是猶太人,是「山住」。
[00:10:41.000 --> 00:10:42.000]  那就是說什麼呢?
[00:10:42.000 --> 00:10:44.000]  他們一起在教會裡面一起生活,
[00:10:44.000 --> 00:10:47.000]  就是成長來做一個抉擇,有些抉擇是散住,
[00:10:47.000 --> 00:10:49.000]  有些抉擇是留下,
[00:10:49.000 --> 00:10:51.000]  有些留下來的人,
[00:10:51.000 --> 00:10:53.000]  有些是散住的人,可以嗎?
[00:10:53.000 --> 00:10:57.000]  好了,這封信就是雅各寫給這些散住的人,
[00:10:57.000 --> 00:10:59.000]  但是他們曾經同一間教會,
[00:10:59.000 --> 00:11:01.000]  其實現在他們都覺得自己是同一間教會的人,
[00:11:01.000 --> 00:11:02.000]  雖然散住了,
[00:11:02.000 --> 00:11:06.000]  正如我覺得有些弟兄姊妹以前是太古城堂,
[00:11:06.000 --> 00:11:08.000]  他們搬家,什麼都好,離開了,
[00:11:08.000 --> 00:11:10.000]  我都覺得他是我們的小羊。
[00:11:10.000 --> 00:11:12.000]  我到現在都是有一個這樣的感覺。
[00:11:12.000 --> 00:11:16.000]  但是一個人可能有幾間教會的身份,
[00:11:16.000 --> 00:11:18.000]  我現在都覺得自己是灣仔堂會友。
[00:11:18.000 --> 00:11:21.000]  所以我們都覺得那些是我的弟兄姊妹,
[00:11:21.000 --> 00:11:23.000]  特別有很特別的感情在那裡。
[00:11:23.000 --> 00:11:25.000]  太古城堂的弟兄姊妹,
[00:11:25.000 --> 00:11:26.000]  有些人會搬走,
[00:11:26.000 --> 00:11:28.000]  但是都是太古城堂的小羊,
[00:11:28.000 --> 00:11:29.000]  我都好記掛住他。
[00:11:29.000 --> 00:11:32.000]  那雅各寫信給他們了。
[00:11:32.000 --> 00:11:33.000]  那寫信給他們,
[00:11:33.000 --> 00:11:35.000]  剛才有說過了,
[00:11:35.000 --> 00:11:38.000]  他們散住其中一個重要的原因是因為,
[00:11:38.000 --> 00:11:43.000]  碧白。那現在他們散住了之後,
[00:11:43.000 --> 00:11:45.000]  究竟情況是怎樣呢?
[00:11:45.000 --> 00:11:47.000]  第二節非常重要。
[00:11:47.000 --> 00:11:49.000]  我的弟兄們,
[00:11:49.000 --> 00:11:52.000]  你們落在百般試煉中,
[00:11:52.000 --> 00:11:54.000]  總要以為大喜樂。
[00:11:54.000 --> 00:11:55.000]  那代表什麼?
[00:11:55.000 --> 00:11:58.000]  散住了之後,
[00:11:58.000 --> 00:12:01.000]  他們是否逃避了碧白?
[00:12:01.000 --> 00:12:04.000]  是否沒有了試煉?
[00:12:04.000 --> 00:12:05.000]  不是。
[00:12:05.000 --> 00:12:06.000]  我不知道是不是,
[00:12:06.000 --> 00:12:08.000]  不過我估計,
[00:12:08.000 --> 00:12:10.000]  本來在耶路撒冷是一般試煉,
[00:12:10.000 --> 00:12:11.000]  現在是百般試煉。
[00:12:11.000 --> 00:12:12.000]  可能更壞了。
[00:12:12.000 --> 00:12:14.000]  我只是猜測這個。
[00:12:14.000 --> 00:12:16.000]  可能這個是文學描述手法。
[00:12:16.000 --> 00:12:17.000]  百般試煉,
[00:12:17.000 --> 00:12:18.000]  本來是一般試煉,
[00:12:18.000 --> 00:12:19.000]  現在是百般試煉。
[00:12:19.000 --> 00:12:20.000]  是否還結了?
[00:12:20.000 --> 00:12:22.000]  可能有這種感覺,
[00:12:22.000 --> 00:12:23.000]  結了你。
[00:12:23.000 --> 00:12:26.000]  你不要想著離開耶路撒冷,
[00:12:26.000 --> 00:12:28.000]  你不要想著移民去美國,
[00:12:28.000 --> 00:12:29.000]  加拿大沒有東西,
[00:12:29.000 --> 00:12:30.000]  移民了去,
[00:12:30.000 --> 00:12:33.000]  還有一段時間你繁重多一點苦難。
[00:12:33.000 --> 00:12:34.000]  都不是好知的。
[00:12:34.000 --> 00:12:37.000]  感覺到傳道書的感覺嗎?
[00:12:37.000 --> 00:12:38.000]  剛才我告訴你,
[00:12:38.000 --> 00:12:39.000]  感覺到嗎?
[00:12:39.000 --> 00:12:41.000]  你真的不知道哪樣好。
[00:12:41.000 --> 00:12:43.000]  早晨你要殺腫,
[00:12:43.000 --> 00:12:45.000]  晚上也不要揭你的手,
[00:12:45.000 --> 00:12:46.000]  或是早晨,
[00:12:46.000 --> 00:12:47.000]  或是晚晨,
[00:12:47.000 --> 00:12:48.000]  或是兩樣都好。
[00:12:48.000 --> 00:12:51.000]  不知道什麼時候殺腫。
[00:12:51.000 --> 00:12:53.000]  不知道什麼時候殺腫比較好。
[00:12:53.000 --> 00:12:54.000]  不知道你做的抉擇哪樣比較好。
[00:12:54.000 --> 00:12:55.000]  兩樣都試試吧。
[00:12:55.000 --> 00:12:58.000]  有時候真的有很強的感覺,
[00:12:58.000 --> 00:13:01.000]  原來亞國面對那些散住了,
[00:13:01.000 --> 00:13:05.000]  沒有和他做同樣抉擇的弟兄姊妹。
[00:13:05.000 --> 00:13:06.000]  記住,
[00:13:06.000 --> 00:13:08.000]  他們都是在主義的弟兄姊妹。
[00:13:08.000 --> 00:13:11.000]  是我的弟兄們,
[00:13:11.000 --> 00:13:14.000]  他們都是我們寶貴的弟兄姊妹。
[00:13:14.000 --> 00:13:16.000]  縱然他做的決定,
[00:13:16.000 --> 00:13:18.000]  是和我們不一樣,
[00:13:18.000 --> 00:13:19.000]  但是千萬不需要,
[00:13:19.000 --> 00:13:20.000]  也不要,
[00:13:20.000 --> 00:13:21.000]  一不用。
[00:13:21.000 --> 00:13:22.000]  幸災樂禍,
[00:13:22.000 --> 00:13:24.000]  抵你百般試煉,
[00:13:24.000 --> 00:13:26.000]  你還不死而已。
[00:13:26.000 --> 00:13:27.000]  這麼黑心,
[00:13:27.000 --> 00:13:28.000]  你不是基督徒嗎?
[00:13:28.000 --> 00:13:31.000]  我們大家一起學習,
[00:13:31.000 --> 00:13:34.000]  屬靈土醞釀了出來,
[00:13:34.000 --> 00:13:35.000]  就走出來了。
[00:13:35.000 --> 00:13:37.000]  我們既然遇見弟兄姊妹,
[00:13:37.000 --> 00:13:39.000]  面對百般的試煉是怎樣的?
[00:13:39.000 --> 00:13:40.000]  就要勸告他,
[00:13:40.000 --> 00:13:41.000]  互相提醒,
[00:13:41.000 --> 00:13:44.000]  因為這個提醒並不是,
[00:13:44.000 --> 00:13:47.000]  並不是很風涼的說話,
[00:13:47.000 --> 00:13:49.000]  因為其實亞國都在,
[00:13:49.000 --> 00:13:51.000]  起碼都一般試煉,
[00:13:51.000 --> 00:13:52.000]  他都是在捱的,
[00:13:52.000 --> 00:13:53.000]  他捱的時候,
[00:13:53.000 --> 00:13:56.000]  他的心得和智慧和你分享,
[00:13:56.000 --> 00:13:57.000]  他的智慧分享是什麼呢?
[00:13:57.000 --> 00:14:00.000]  就都要以為大喜樂。
[00:14:00.000 --> 00:14:02.000]  這裡額外又要說多一樣東西,
[00:14:02.000 --> 00:14:03.000]  就以為而已,
[00:14:03.000 --> 00:14:04.000]  不是,
[00:14:04.000 --> 00:14:05.000]  怎樣說,
[00:14:05.000 --> 00:14:08.000]  不是自動會大喜樂的。
[00:14:08.000 --> 00:14:10.000]  聽不聽得到?
[00:14:10.000 --> 00:14:11.000]  大概了。
[00:14:11.000 --> 00:14:12.000]  就是說,
[00:14:12.000 --> 00:14:14.000]  有些東西叫做,
[00:14:14.000 --> 00:14:17.000]  肉體的那些感受是即時的,
[00:14:17.000 --> 00:14:18.000]  譬如你吃好東西,
[00:14:18.000 --> 00:14:19.000]  當然是好喜樂,
[00:14:19.000 --> 00:14:20.000]  有人服侍你,
[00:14:20.000 --> 00:14:21.000]  幫你按摩,
[00:14:21.000 --> 00:14:23.000]  當然是有些喜樂。
[00:14:23.000 --> 00:14:24.000]  但是,
[00:14:24.000 --> 00:14:25.000]  有些東西是,
[00:14:25.000 --> 00:14:26.000]  即時不是好喜樂,
[00:14:26.000 --> 00:14:28.000]  是要以他為的,
[00:14:28.000 --> 00:14:29.000]  行不行?
[00:14:29.000 --> 00:14:32.000]  不是即時即刻反映你好喜樂的,
[00:14:32.000 --> 00:14:33.000]  但是,
[00:14:33.000 --> 00:14:34.000]  我都以他為喜樂,
[00:14:34.000 --> 00:14:35.000]  原因是什麼呢?
[00:14:35.000 --> 00:14:36.000]  因為有講解的,
[00:14:36.000 --> 00:14:39.000]  因為知道你們的信心經過試煉,
[00:14:39.000 --> 00:14:42.000]  就會生出一些忍耐的。
[00:14:42.000 --> 00:14:43.000]  是因為遙遙看見,
[00:14:43.000 --> 00:14:44.000]  看得到,
[00:14:44.000 --> 00:14:47.000]  這個我深信是亞國已經在經歷的事情,
[00:14:47.000 --> 00:14:49.000]  就是經過了這些試煉的時候,
[00:14:49.000 --> 00:14:51.000]  他們現在經過了試煉,
[00:14:51.000 --> 00:14:53.000]  就會生出一些忍耐來。
[00:14:53.000 --> 00:14:54.000]  那些忍耐,
[00:14:54.000 --> 00:14:56.000]  亦都會因為成長的緣故,
[00:14:56.000 --> 00:14:57.000]  可以成功的。
[00:14:57.000 --> 00:14:59.000]  也當成功。
[00:14:59.000 --> 00:15:00.000]  亦都不是一個,
[00:15:00.000 --> 00:15:02.000]  好像自然而然會發生的事情,
[00:15:02.000 --> 00:15:04.000]  應該會成功的。
[00:15:04.000 --> 00:15:05.000]  目標到最後,
[00:15:05.000 --> 00:15:07.000]  就是使你們成全,
[00:15:07.000 --> 00:15:08.000]  完備,
[00:15:08.000 --> 00:15:09.000]  毫無欠缺。
[00:15:09.000 --> 00:15:10.000]  好了,
[00:15:10.000 --> 00:15:13.000]  這個才是最後我們看到喜樂的關鍵,
[00:15:13.000 --> 00:15:15.000]  就是我們最後生命裡面,
[00:15:15.000 --> 00:15:17.000]  可以成全,
[00:15:17.000 --> 00:15:18.000]  完備,
[00:15:18.000 --> 00:15:19.000]  毫無欠缺。
[00:15:19.000 --> 00:15:21.000]  那是什麼意思呢?
[00:15:21.000 --> 00:15:22.000]  意思就是說,
[00:15:22.000 --> 00:15:26.000]  我們好像《肥臘比書》第四章所說的,
[00:15:26.000 --> 00:15:28.000]  我們又懂得處富,
[00:15:28.000 --> 00:15:29.000]  處悲戰,
[00:15:29.000 --> 00:15:32.000]  又可以處豐富。
[00:15:32.000 --> 00:15:33.000]  隨時隨在,
[00:15:33.000 --> 00:15:36.000]  我都得了必缺的。
[00:15:36.000 --> 00:15:37.000]  或是飢餓,
[00:15:37.000 --> 00:15:38.000]  或是飽足餓,
[00:15:38.000 --> 00:15:40.000]  都很OK的。
[00:15:40.000 --> 00:15:41.000]  這樣就是,
[00:15:41.000 --> 00:15:43.000]  經過試煉之後,
[00:15:43.000 --> 00:15:44.000]  樣樣都OK的,
[00:15:44.000 --> 00:15:46.000]  都生活到的。
[00:15:46.000 --> 00:15:47.000]  譬如他有錢的話,
[00:15:47.000 --> 00:15:48.000]  就吃好東西。
[00:15:48.000 --> 00:15:49.000]  沒有錢的話,
[00:15:49.000 --> 00:15:50.000]  兩餸飯都很OK的。
[00:15:50.000 --> 00:15:52.000]  你知道兩餸飯其實是不錯的,
[00:15:52.000 --> 00:15:55.000]  不過你要懂得吃才行。
[00:15:55.000 --> 00:15:57.000]  兩餸飯不是每一間都一樣,
[00:15:57.000 --> 00:15:59.000]  以及時間是一個很重要的因素。
[00:15:59.000 --> 00:16:01.000]  超過七點鐘之後的兩餸飯就不好吃了,
[00:16:01.000 --> 00:16:04.000]  一定要在六點至七點那段時間吃才行。
[00:16:04.000 --> 00:16:06.000]  還有性價比又不同,
[00:16:06.000 --> 00:16:08.000]  太安樓那幾間都是不行的。
[00:16:08.000 --> 00:16:12.000]  但是經過試煉,
[00:16:12.000 --> 00:16:13.000]  我們就學會了。
[00:16:13.000 --> 00:16:15.000]  你說我讀書你又知道的,
[00:16:15.000 --> 00:16:16.000]  我經常吃就知道。
[00:16:16.000 --> 00:16:19.000]  所以我們就掌握了必缺,
[00:16:19.000 --> 00:16:20.000]  可以很好的,
[00:16:20.000 --> 00:16:22.000]  就是沒有欠缺,
[00:16:22.000 --> 00:16:24.000]  可以毫無欠缺。
