
[00:00:00.000 --> 00:00:02.420]  我想前兩天如果你看世界日報
[00:07:26.220 --> 00:07:30.580]  你就必須與這個城市有所認同
[00:07:30.580 --> 00:07:32.380]  當我講認同的意思
[00:07:32.380 --> 00:07:34.020]  不是說你要同意
[00:07:34.020 --> 00:07:36.980]  這個城市所發生的每一件事情
[00:07:36.980 --> 00:07:38.340]  當我說認同的時候
[00:07:38.340 --> 00:07:41.420]  我的意思乃是說無論任何事情發生
[00:07:41.420 --> 00:07:45.140]  你都知道這是你的城市
[00:07:45.140 --> 00:07:48.380]  你會與這個城市一同歡呼
[00:07:48.380 --> 00:07:51.300]  你會與這個城市一同哀哭
[00:07:51.300 --> 00:07:53.460]  而且你覺得你在這個城市裡面
[00:07:53.460 --> 00:07:56.100]  你是有責任的
[00:07:56.100 --> 00:07:58.460]  這是我所說的認同
[00:07:58.460 --> 00:08:00.420]  我發現今天生活在北美的中國人
[00:08:00.420 --> 00:08:05.340]  我們非常缺乏這種認同感
[00:08:05.340 --> 00:08:08.460]  我們可以生活在美國很多年
[00:08:08.460 --> 00:08:12.500]  可是我們從來不覺得這是我們的土地
[00:08:12.500 --> 00:08:14.500]  我們總覺得我們的地方應當是
[00:08:14.500 --> 00:08:18.300]  台灣、香港、中國
[00:08:18.300 --> 00:08:21.460]  我們常常對城市所發生的事情
[00:08:21.460 --> 00:08:22.780]  我們漠不關心
[00:08:22.780 --> 00:08:24.220]  甚至無動於衷
[00:08:24.220 --> 00:08:28.020]  因為反正與我無關嘛
[00:08:28.020 --> 00:08:30.620]  你知道這種漠不關心的態度
[00:08:30.620 --> 00:08:35.020]  使得我們根本無法進入社區
[00:08:35.020 --> 00:08:38.700]  更不要談影響世代
[00:08:38.700 --> 00:08:40.900]  我還記得很多年前我也是這樣
[00:08:40.900 --> 00:08:43.020]  雖然在美國生活了很多年
[00:08:43.020 --> 00:08:44.940]  但總覺得這不是我的地方
[00:08:44.940 --> 00:08:47.700]  好像沒有一種屬於感
[00:08:47.700 --> 00:08:50.700]  直到有一次有一件事情發生
[00:08:50.700 --> 00:08:53.340]  在1992年的時候
[00:08:53.340 --> 00:08:56.780]  在洛杉磯有一個Ronald King的事件
[00:08:56.780 --> 00:08:58.780]  如果你還記得
[00:08:58.780 --> 00:09:02.700]  有一個白人警察毆打了黑人
[00:09:02.700 --> 00:09:05.780]  結果他被判無罪
[00:09:05.780 --> 00:09:10.300]  造成當時整個黑人社區的大暴動
[00:09:10.300 --> 00:09:13.060]  甚至警察都束手無策
[00:09:13.060 --> 00:09:16.340]  只好任由黑人來搶奪商店
[00:09:16.340 --> 00:09:17.980]  到一個地步
[00:09:17.980 --> 00:09:21.060]  那些商店的老闆必須自己拿著槍
[00:09:21.060 --> 00:09:24.540]  站在屋頂上來保衛自己的商店
[00:09:24.540 --> 00:09:27.140]  你知道當我在電視上看到這一幕的時候
[00:09:27.140 --> 00:09:29.140]  我簡直不敢相信
[00:09:29.140 --> 00:09:33.100]  這些事會發生在現代的美國
[00:09:33.100 --> 00:09:36.060]  我心中受到很大的衝擊
[00:09:36.060 --> 00:09:38.940]  正是不知道怎麼反應的時候
[00:09:38.940 --> 00:09:41.860]  忽然我的女兒放學回家
[00:09:41.860 --> 00:09:44.860]  她回家一進門就口裡在唱
[00:09:44.860 --> 00:09:46.660]  This is my land
[00:09:46.660 --> 00:09:48.140]  This is your land
[00:09:48.140 --> 00:09:51.220]  From California to New York Island
[00:09:51.220 --> 00:09:54.060]  我說你在唱什麼
[00:09:54.060 --> 00:09:55.660]  她說This is my land
[00:09:55.660 --> 00:09:57.860]  This is your land
[00:09:57.860 --> 00:09:58.660]  這是我的土地
[00:09:58.660 --> 00:09:59.780]  這是你的土地
[00:09:59.780 --> 00:10:01.540]  我說誰教你唱的
[00:10:01.540 --> 00:10:03.380]  我說老師啊
[00:10:03.380 --> 00:10:04.540]  我們學生校裡面都在教
[00:10:04.540 --> 00:10:07.140]  我們每個學生都會唱這個歌
[00:10:07.140 --> 00:10:08.220]  就在那個時候
[00:10:08.220 --> 00:10:12.740]  我很清楚聽見聖靈在我心裡很深的責備我
[00:10:12.740 --> 00:10:15.380]  連你的女兒都說這是我的土地
[00:10:15.380 --> 00:10:18.100]  你還說這不是你的土地
[00:10:18.100 --> 00:10:19.980]  所以很清楚在我裡面對我說
[00:10:19.980 --> 00:10:21.980]  只要我把你放在這土地一天
[00:10:21.980 --> 00:10:24.580]  這就是你的土地
[00:10:24.580 --> 00:10:28.060]  你就有責任為這個土地來禱告
[00:10:28.060 --> 00:10:30.380]  我剛才從那一天開始
[00:10:30.380 --> 00:10:32.620]  我對整個美國
[00:10:32.620 --> 00:10:36.740]  這整個灣區有一種完全不一樣的態度
[00:10:36.740 --> 00:10:38.220]  雖然我還是個中國人
[00:10:38.220 --> 00:10:42.580]  可是我知道我對這塊土地是有責任的
[00:10:42.580 --> 00:10:44.820]  我不再漠不關心了
[00:10:44.820 --> 00:10:47.620]  反而我要盡上我自己的力量
[00:10:47.620 --> 00:10:51.860]  使我所居住的城市跟社區變得更為美好
[00:10:51.860 --> 00:10:53.180]  Amen
[00:10:53.180 --> 00:10:54.500]  同樣的弟兄姐妹
[00:10:54.500 --> 00:10:58.940]  今天你也需要來認同你所居住的城市
[00:10:58.940 --> 00:11:03.020]  我再說只要神把你放在這個土地一天
[00:11:03.020 --> 00:11:05.020]  這就是你的土地
[00:11:05.020 --> 00:11:07.220]  你需要關心你的土地
[00:11:07.220 --> 00:11:09.820]  你需要關心你的城市
[00:11:09.820 --> 00:11:11.500]  你要為你的城市
[00:11:11.500 --> 00:11:13.260]  為這個土地來禱告
[00:11:13.260 --> 00:11:14.380]  Amen
[00:11:14.380 --> 00:11:16.060]  只有藉著禱告
[00:11:16.060 --> 00:11:19.940]  才能夠使我們不再定罪這個世界
[00:11:19.940 --> 00:11:23.260]  反而帶來真正關懷的行動
[00:11:23.260 --> 00:11:24.100]  Amen
[00:11:24.100 --> 00:11:25.020]  所以第一個
[00:11:25.020 --> 00:11:27.420]  你一定要學習認同
[00:11:27.420 --> 00:11:32.660]  否則你沒有辦法進入社區帶來影響力
[00:11:32.660 --> 00:11:34.420]  第二件事情你要做的
[00:11:34.420 --> 00:11:35.740]  要學習連結
[00:11:35.740 --> 00:11:38.740]  跟你們說要學習連結
[00:11:38.740 --> 00:11:40.180]  跟誰連結
[00:11:40.180 --> 00:11:41.660]  兩方面
[00:11:41.660 --> 00:11:44.340]  第一個與宗教會連結
[00:11:44.340 --> 00:11:45.340]  各位同學來說來
[00:11:45.340 --> 00:11:47.780]  與宗教會連結
[00:11:47.780 --> 00:11:50.740]  我們若想要為主贏得城市
[00:11:50.740 --> 00:11:51.180]  我告訴你
[00:11:51.180 --> 00:11:54.420]  我們就不能只單靠自己的力量
[00:11:54.420 --> 00:11:58.700]  我們一定要學習與宗教會連結在一起
[00:11:58.700 --> 00:12:01.740]  因為只有同心合一的禱告
[00:12:01.740 --> 00:12:04.780]  才能帶出屬靈的能力出來
[00:12:04.780 --> 00:12:05.740]  Amen
[00:12:05.740 --> 00:12:06.740]  2005年的時候
[00:12:06.740 --> 00:12:09.340]  我跟著Giorgio Tisci Jr. 慕斯
[00:12:09.340 --> 00:12:12.100]  有機會去訪問斐濟群島
[00:12:12.100 --> 00:12:14.740]  因為當時斐濟群島正在經歷一個
[00:12:14.740 --> 00:12:18.260]  非常奇妙上帝轉化的大冷
[00:12:18.260 --> 00:12:20.460]  因為在2000年的時候
[00:12:20.460 --> 00:12:24.180]  其實斐濟群島正面對極大的天災
[00:12:24.180 --> 00:12:26.420]  那個時候海岸的珊瑚都死光了
[00:12:26.420 --> 00:12:28.220]  魚群都不回來
[00:12:28.220 --> 00:12:29.700]  土地非常的貧瘠
[00:12:29.700 --> 00:12:31.660]  無骨也不生
[00:12:31.660 --> 00:12:32.820]  當時的總統感謝神
[00:12:32.820 --> 00:12:34.540]  他是一位基督徒
[00:12:34.540 --> 00:12:38.620]  他就呼召了所有各大宗派的基督教領袖
[00:12:38.620 --> 00:12:40.660]  聚集在一起
[00:12:40.660 --> 00:12:41.340]  他就對他們說
[00:12:41.340 --> 00:12:45.660]  我知道以前你們通通老死不相往來
[00:12:45.660 --> 00:12:47.260]  彼此不講話了
[00:12:47.260 --> 00:12:49.260]  彼此視為是敵人了
[00:12:49.260 --> 00:12:51.820]  靜信會跟神造會絕對不會講話
[00:12:51.820 --> 00:12:54.180]  絕對不會在一起
[00:12:54.180 --> 00:12:56.420]  可是這位總統就對他們說
[00:12:56.420 --> 00:12:58.420]  但從今天開始
[00:12:58.420 --> 00:13:00.340]  我要你們做一件事情
[00:13:00.340 --> 00:13:02.940]  能夠放下你們所有的成見
[00:13:02.940 --> 00:13:04.660]  一同跪下
[00:13:04.660 --> 00:13:08.020]  同心合一為國家的需要來禱告
[00:13:08.020 --> 00:13:08.900]  哇 我告訴你
[00:13:08.900 --> 00:13:10.820]  那真是歷史性的時刻
[00:13:10.820 --> 00:13:12.740]  從來沒有發生過
[00:13:12.740 --> 00:13:15.660]  這些教會的領袖彼此的過去不相往來
[00:13:15.660 --> 00:13:18.980]  彼此定罪說對方是異端的
[00:13:18.980 --> 00:13:21.700]  在因為總統的命令之下
[00:13:21.700 --> 00:13:22.700]  沒有辦法
[00:13:22.700 --> 00:13:25.340]  只好大家跪下來一起禱告
[00:13:25.340 --> 00:13:29.460]  大家學習同心合一的禱告
[00:13:29.460 --> 00:13:32.660]  而一旦他們跪下來同心合一禱告的時候
[00:13:32.660 --> 00:13:35.460]  神就給他們一個策略
[00:13:35.460 --> 00:13:39.620]  神就讓他們組成很多很多一個小的團隊
[00:13:39.620 --> 00:13:41.940]  到不同的村落去
[00:13:41.940 --> 00:13:43.700]  當他們一進入村落
[00:13:43.700 --> 00:13:45.300]  就把當地的村落裡面
[00:13:45.300 --> 00:13:49.140]  從村長到孩子通通聚集在一起
[00:13:49.140 --> 00:13:50.380]  然後對他們說
[00:13:50.380 --> 00:13:54.500]  請問你們面對如今你們村落所面對的危機
[00:13:54.500 --> 00:13:56.420]  你們有解決的方法嗎
[00:13:56.420 --> 00:13:58.340]  他們都說沒有啊
[00:13:58.340 --> 00:13:59.900]  然後他們就回答說
[00:13:59.900 --> 00:14:01.660]  但是我們的神
[00:14:01.660 --> 00:14:03.580]  卻有個解決的辦法
[00:14:03.580 --> 00:14:05.500]  什麼是神解決的辦法呢
[00:14:05.500 --> 00:14:09.260]  他們就讀歷代之下第七章第十四節
[00:14:09.260 --> 00:14:10.580]  這是神給我們的辦法
[00:14:10.580 --> 00:14:11.260]  他們說
[00:14:11.260 --> 00:14:12.460]  這稱為我名下的指名
[00:14:12.460 --> 00:14:14.020]  就是自卑禱告
[00:14:14.020 --> 00:14:15.220]  尋求我的面
[00:14:15.220 --> 00:14:16.500]  轉離他們的惡行
[00:14:16.500 --> 00:14:18.260]  我必從天上垂聽
[00:14:18.260 --> 00:14:19.780]  赦免他們的罪
[00:14:19.780 --> 00:14:22.820]  醫治他們的地
[00:14:22.820 --> 00:14:24.780]  於是他們呼召整個村落的人
[00:14:24.780 --> 00:14:26.620]  一同跪在神面前
[00:14:26.620 --> 00:14:30.020]  一同在神面前悔改禱告
[00:14:30.020 --> 00:14:31.940]  結果奇妙的事情就發生了
[00:14:31.940 --> 00:14:36.260]  一個一個村落都經歷了神蹟奇事
[00:14:36.260 --> 00:14:38.500]  珊瑚開始長出來了
[00:14:38.500 --> 00:14:39.940]  魚群回來了
[00:14:39.940 --> 00:14:43.300]  土地開始產生糧食了
[00:14:43.300 --> 00:14:45.540]  我們在公元2005年的時候
[00:14:45.540 --> 00:14:48.340]  我們訪問了許多的村落
[00:14:48.340 --> 00:14:51.780]  一個一個村落的人都向我們做見證
[00:14:51.780 --> 00:14:54.420]  神在當時所做奇妙的事情
[00:14:54.420 --> 00:14:57.060]  許多人因為這個神蹟奇事
[00:14:57.060 --> 00:14:58.020]  歸向真神
[00:14:58.020 --> 00:14:59.260]  Hallelujah
[00:14:59.260 --> 00:15:01.300]  因為你們合一的禱告
[00:15:01.300 --> 00:15:05.020]  能夠帶來轉化城市的大難
[00:15:05.020 --> 00:15:08.140]  但這個合一的禱告不是自然而然來
[00:15:08.140 --> 00:15:11.460]  這合一的禱告是需要付上代價的弟兄姐妹
[00:15:11.460 --> 00:15:13.260]  什麼代價呢
[00:15:13.260 --> 00:15:16.980]  那就是一個我們能夠學習彼此接納
[00:15:16.980 --> 00:15:19.820]  彼此祝福的功課
[00:15:19.820 --> 00:15:22.300]  特別是今天我們所居住的城市
[00:15:22.300 --> 00:15:25.060]  說真的無論有多少的教會在其中
[00:15:25.060 --> 00:15:27.340]  不同的族裔的教會
[00:15:27.340 --> 00:15:29.460]  無論我們彼此有多麼的不同
[00:15:29.460 --> 00:15:30.740]  但在基督裡面
[00:15:30.740 --> 00:15:32.780]  我們都屬於同一個身體
[00:15:32.780 --> 00:15:33.900]  Amen
[00:15:33.900 --> 00:15:35.260]  既然是同一個身體
[00:15:35.260 --> 00:15:37.380]  我們就要學習彼此的接納
[00:15:37.380 --> 00:15:38.860]  彼此的欣賞
[00:15:38.860 --> 00:15:40.020]  你知道嗎
[00:15:40.020 --> 00:15:42.020]  不但是對華人教會
[00:15:42.020 --> 00:15:44.340]  更對各族裔的教會
[00:15:44.340 --> 00:15:47.460]  這些年我常有機會跟在我們本地
[00:15:47.460 --> 00:15:50.340]  很多不同族裔的教會的領袖
[00:15:50.340 --> 00:15:53.140]  在一起禱告彼此服事
[00:15:53.140 --> 00:15:56.300]  我這些年越來越懂得欣賞
[00:15:56.300 --> 00:16:00.460]  每一個不同族群教會的特質
[00:16:00.460 --> 00:16:03.580]  非常欣賞非洲裔教會的敬拜
[00:16:03.580 --> 00:16:05.340]  沒得比的
[00:16:05.340 --> 00:16:08.380]  美國教會的神學跟宣教
[00:16:08.380 --> 00:16:09.580]  沒得比的
[00:16:09.580 --> 00:16:11.460]  韓國教會的禱告
[00:16:11.460 --> 00:16:12.660]  沒得比的
[00:16:12.660 --> 00:16:15.020]  西班牙裔教會的熱情
[00:16:15.020 --> 00:16:16.220]  沒得比的
[00:16:16.220 --> 00:16:20.260]  中國教會的忠心堅忍
[00:16:20.260 --> 00:16:23.100]  我只能這麼說
[00:16:23.100 --> 00:16:26.020]  沒得比的
[00:16:26.020 --> 00:16:28.540]  當我們連結在一起的時候
[00:16:28.540 --> 00:16:31.820]  我們就能夠彰顯上帝完全的榮美
[00:16:31.820 --> 00:16:33.020]  Amen
[00:16:33.020 --> 00:16:35.300]  不但是彼此欣賞
[00:16:35.300 --> 00:16:37.300]  要彼此祝福
[00:16:37.300 --> 00:16:39.180]  因為只有在主禮的祝福
[00:16:39.180 --> 00:16:41.700]  才能夠除去在我們肉體裡面
[00:16:41.700 --> 00:16:45.100]  那種嫉妒跟增進
[00:16:45.100 --> 00:16:48.340]  傑克海弗德牧師
[00:16:48.340 --> 00:16:51.620]  他是南加州非常被神重用的僕人
[00:16:51.620 --> 00:16:52.540]  他就做見證
[00:16:52.540 --> 00:16:53.900]  他講到他年輕的時候
[00:16:53.900 --> 00:16:55.060]  他開始建立教會
[00:16:55.060 --> 00:16:57.260]  他教會那時候非常小
[00:16:57.260 --> 00:16:59.620]  每天要準備到教會上班的時候
[00:16:59.620 --> 00:17:02.700]  他會路過一個非常大的教會
[00:17:02.700 --> 00:17:08.020]  那間教會剛好就在一個紅綠燈十字路口的旁邊
[00:17:08.020 --> 00:17:10.620]  所以每一次他開車上班的時候
[00:17:10.620 --> 00:17:12.300]  停在那個紅綠燈
[00:17:12.300 --> 00:17:13.660]  等紅綠燈的時候
[00:17:13.660 --> 00:17:16.940]  忽然會覺得他的脖子變得很僵硬
[00:17:16.940 --> 00:17:18.780]  就是沒辦法轉過去
[00:17:18.780 --> 00:17:22.060]  一點沒辦法轉過去看那個教會
[00:17:22.060 --> 00:17:24.180]  他就發現在他裡面
[00:17:24.180 --> 00:17:25.220]  有一種很深的
[00:17:25.220 --> 00:17:28.700]  從肉體來的嫉妒跟增進的靈
[00:17:28.700 --> 00:17:30.420]  他沒辦法看這個大教會
[00:17:30.420 --> 00:17:32.700]  他很嫉妒這個教會
[00:17:32.700 --> 00:17:35.260]  他就在身邊的悔改認罪
[00:17:35.260 --> 00:17:37.020]  從那一天開始
[00:17:37.020 --> 00:17:39.660]  他每次開車到那個紅綠燈的時候
[00:17:39.660 --> 00:17:43.700]  他就開口大聲為這個教會祝福禱告
[00:17:43.700 --> 00:17:46.020]  他一開口大聲祝福禱告
[00:17:46.020 --> 00:17:49.180]  他就發現他的頸子不再僵硬了
