
[00:00:00.000 --> 00:00:02.680]  各位弟兄姊妹,各位朋友
[00:06:54.140 --> 00:06:55.720]  感覺就好得多了
[00:06:55.720 --> 00:06:57.400]  因為不用再操勞
[00:06:57.400 --> 00:07:01.300]  可以安心躺平在上主的懷抱裏面
[00:07:01.300 --> 00:07:05.700]  我們有豐富的詞彙來表達這件事
[00:07:05.700 --> 00:07:07.860]  保羅啟發我們
[00:07:08.100 --> 00:07:12.360]  可以怎樣去看待這個狀況呢?
[00:07:12.360 --> 00:07:13.660]  接下來
[00:07:13.660 --> 00:07:16.360]  讓我們看看保羅
[00:07:16.360 --> 00:07:20.100]  閉起雙眼之前要做的多少件事的清單
[00:07:20.100 --> 00:07:22.700]  第四章第七節
[00:07:22.700 --> 00:07:27.100]  那美好的仗我已經打過了
[00:07:27.100 --> 00:07:29.100]  當跑的路我已經跑盡了
[00:07:29.100 --> 00:07:31.100]  所順的道我已經守住了
[00:07:31.100 --> 00:07:33.340]  在這裏我們發現
[00:07:33.340 --> 00:07:36.140]  保羅的清單不是五件事
[00:07:36.140 --> 00:07:38.000]  也不是十件事
[00:07:38.200 --> 00:07:39.900]  只有三項
[00:07:39.900 --> 00:07:43.580]  這三項是三個短句
[00:07:43.580 --> 00:07:48.100]  他原本的文字都是用名詞來開始的
[00:07:48.100 --> 00:07:50.000]  第一個名詞是什麼呢?
[00:07:50.000 --> 00:07:53.100]  第一個名詞就是打美好的仗的那個「仗」
[00:07:53.100 --> 00:07:56.500]  「仗」這個字在軍事上可以指戰爭
[00:07:56.500 --> 00:08:00.400]  但在運動場上就可以指比賽
[00:08:00.400 --> 00:08:01.500]  競賽
[00:08:01.500 --> 00:08:06.600]  如果將它當作運動場上的比賽
[00:08:07.200 --> 00:08:12.100]  保羅用「美好」來形容這場比賽
[00:08:12.100 --> 00:08:15.700]  其實
[00:08:15.700 --> 00:08:18.000]  這也不是很奇怪吧
[00:08:18.000 --> 00:08:20.500]  因為我們有時候在我們的生活上
[00:08:20.500 --> 00:08:24.100]  我們都聽到一些運動員說這場比賽
[00:08:24.100 --> 00:08:26.500]  「嘩!好正啊!」
[00:08:26.500 --> 00:08:28.600]  你也聽過別人這樣說的
[00:08:28.600 --> 00:08:32.000]  「好正」的意思不一定是拿了冠軍
[00:08:32.000 --> 00:08:35.400]  是可以比拿冠軍更加多的意思
[00:08:36.800 --> 00:08:42.200]  香港單車運動員李維思在2006年一場訓練發生意外
[00:08:42.200 --> 00:08:45.900]  他搞了很久都搞不定
[00:08:45.900 --> 00:08:48.200]  甚至被評為輕度殘障
[00:08:48.200 --> 00:08:50.800]  連教練都勸他退役
[00:08:50.800 --> 00:08:53.600]  他痛定思痛地問自己
[00:08:53.600 --> 00:08:56.500]  我踩單車是為了拿冠軍
[00:08:56.500 --> 00:08:58.700]  還是我真的喜歡踩單車呢?
[00:08:58.700 --> 00:09:00.900]  他想過之後
[00:09:00.900 --> 00:09:02.800]  他重新肯定自己
[00:09:02.800 --> 00:09:04.900]  其實我是喜歡踩單車的
[00:09:05.100 --> 00:09:09.000]  他重拾這一份喜歡踩單車的初心
[00:09:09.000 --> 00:09:12.100]  他堅持回到運動員的軌道上
[00:09:12.100 --> 00:09:14.400]  他比其他人努力百倍
[00:09:14.400 --> 00:09:16.800]  就是在這一段起起伏伏
[00:09:16.800 --> 00:09:18.800]  不知道自己將會怎樣的日子裡
[00:09:18.800 --> 00:09:20.300]  他依靠了上主
[00:09:20.300 --> 00:09:22.900]  結果他在2007年復出
[00:09:22.900 --> 00:09:23.900]  他說
[00:09:23.900 --> 00:09:25.400]  感謝上帝
[00:09:25.400 --> 00:09:27.500]  靠著祂給我的力量
[00:09:27.500 --> 00:09:29.500]  我再次堅強站起來
[00:09:29.500 --> 00:09:31.700]  有機會重返單車賽場
[00:09:31.700 --> 00:09:34.700]  在2021年的東京奧運
[00:09:35.100 --> 00:09:37.900]  李慧思為香港增添了一面銅牌
[00:09:37.900 --> 00:09:40.700]  他在比賽之後接受訪問
[00:09:40.700 --> 00:09:41.700]  他說
[00:09:41.700 --> 00:09:43.300]  我知道很多人
[00:09:43.300 --> 00:09:44.700]  包括我自己
[00:09:44.700 --> 00:09:45.500]  其實
[00:09:45.500 --> 00:09:47.100]  都是很想拿金牌的
[00:09:47.100 --> 00:09:49.100]  但是人生就是這樣
[00:09:49.100 --> 00:09:51.100]  即使用盡了力
[00:09:51.100 --> 00:09:52.500]  去做一件事
[00:09:52.500 --> 00:09:53.500]  結果
[00:09:53.500 --> 00:09:55.900]  都未必是如理想的
[00:09:55.900 --> 00:09:56.800]  但是
[00:09:56.800 --> 00:09:58.200]  我起碼
[00:09:58.200 --> 00:09:59.400]  盡了我的力
[00:09:59.400 --> 00:10:01.000]  下了場
[00:10:01.000 --> 00:10:02.200]  無悔
[00:10:02.200 --> 00:10:03.300]  就夠了
[00:10:04.900 --> 00:10:05.600]  保羅說
[00:10:05.600 --> 00:10:08.000]  美好的仗我已經打過了
[00:10:08.000 --> 00:10:10.700]  我們不需要想像
[00:10:10.700 --> 00:10:12.600]  保羅所有事情
[00:10:12.600 --> 00:10:13.900]  都是很完美的
[00:10:13.900 --> 00:10:17.000]  但是他有下場參賽
[00:10:17.000 --> 00:10:18.500]  他全程投入
[00:10:18.500 --> 00:10:20.000]  他盡了力
[00:10:20.000 --> 00:10:22.100]  他流過血流過汗
[00:10:22.100 --> 00:10:25.100]  回望的時候他心滿意足地說
[00:10:25.100 --> 00:10:26.600]  這場比賽
[00:10:26.600 --> 00:10:27.700]  很棒啊
[00:10:27.700 --> 00:10:30.300]  對基督徒來說
[00:10:30.300 --> 00:10:32.600]  這場比賽代表著什麼呢
[00:10:34.300 --> 00:10:36.600]  我們可以參考耶穌曾經說過的話
[00:10:36.600 --> 00:10:37.700]  他這樣說
[00:10:37.700 --> 00:10:40.200]  他說:我不求
[00:10:40.200 --> 00:10:43.700]  我不求你把他們從世上接走
[00:10:43.700 --> 00:10:45.800]  只求你保存他們
[00:10:45.800 --> 00:10:47.900]  使他們脫離那惡者
[00:10:47.900 --> 00:10:50.300]  我們可以想像
[00:10:50.300 --> 00:10:53.600]  基督徒生活在這個世界裡面
[00:10:53.600 --> 00:10:56.100]  其實就是一場競賽
[00:10:56.100 --> 00:10:57.600]  或者是一場仗
[00:10:57.600 --> 00:10:59.100]  因為
[00:10:59.100 --> 00:11:01.300]  世界充滿人有
[00:11:03.500 --> 00:11:05.000]  無論在年輕時候
[00:11:05.000 --> 00:11:06.500]  無論在中年時候
[00:11:06.500 --> 00:11:08.300]  甚至在年長的時候
[00:11:08.300 --> 00:11:10.000]  無論在無權有權
[00:11:10.000 --> 00:11:12.200]  都充滿著人有
[00:11:12.200 --> 00:11:14.400]  隨時都有機會
[00:11:14.400 --> 00:11:15.600]  跌倒
[00:11:15.600 --> 00:11:18.000]  隨時有機會走歪
[00:11:18.000 --> 00:11:21.700]  基督徒一方面感覺到聖靈的提示
[00:11:21.700 --> 00:11:24.700]  但另一方面也感覺到惡者的誘惑
[00:11:24.700 --> 00:11:26.500]  到底要跟隨基督
[00:11:26.500 --> 00:11:28.600]  還是跟隨那惡者呢?
[00:11:28.600 --> 00:11:30.500]  到底要活出基督的樣式
[00:11:30.500 --> 00:11:32.500]  還是被那惡者擄去呢?
[00:11:33.200 --> 00:11:35.500]  這個的確是一場不容易打的仗
[00:11:35.500 --> 00:11:39.000]  有些人覺得這場仗很辛苦
[00:11:39.000 --> 00:11:41.600]  保羅沒有說不辛苦
[00:11:41.600 --> 00:11:44.000]  但是他說
[00:11:44.000 --> 00:11:45.600]  這場仗很棒
[00:11:45.600 --> 00:11:49.700]  就正如喜歡踢球的人
[00:11:49.700 --> 00:11:51.700]  他下場踢了一場足球
[00:11:51.700 --> 00:11:53.800]  雖然筋疲力竭
[00:11:53.800 --> 00:11:55.400]  流了大汗
[00:11:55.400 --> 00:11:56.800]  但是踢完之後
[00:11:56.800 --> 00:11:57.900]  他跟隊友說
[00:11:57.900 --> 00:11:59.500]  這場球賽很棒
[00:11:59.500 --> 00:12:02.800]  保羅啟發我們
[00:12:03.300 --> 00:12:06.200]  可以用這種人生態度投入
[00:12:06.200 --> 00:12:08.100]  守住初心
[00:12:08.100 --> 00:12:09.200]  盡力參與
[00:12:09.200 --> 00:12:10.300]  到最後
[00:12:10.300 --> 00:12:12.100]  我們跟上主說
[00:12:12.100 --> 00:12:14.200]  這場比賽
[00:12:14.200 --> 00:12:15.900]  真的很多挑戰
[00:12:15.900 --> 00:12:17.200]  很不容易
[00:12:17.200 --> 00:12:18.300]  但是
[00:12:18.300 --> 00:12:19.400]  很棒
[00:12:19.400 --> 00:12:22.200]  第二個名詞
[00:12:22.200 --> 00:12:26.700]  是當跑些路我已經跑盡了的「路」這個字
[00:12:26.700 --> 00:12:28.500]  原文只有兩個字
[00:12:28.500 --> 00:12:31.000]  就是路程和完成
[00:12:32.000 --> 00:12:33.400]  保羅的路程是怎樣的呢?
[00:12:33.400 --> 00:12:37.000]  在《小徒行傳》20章24節
[00:12:37.000 --> 00:12:38.300]  保羅自己這樣說
[00:12:38.300 --> 00:12:40.300]  他說我卻不以性命為念
[00:12:40.300 --> 00:12:43.100]  只要走完我的路程
[00:12:43.100 --> 00:12:46.300]  完成我從主耶穌所領受的職份
[00:12:46.300 --> 00:12:49.100]  為神恩典的福音作見證
[00:12:49.100 --> 00:12:51.500]  當保羅說
[00:12:51.500 --> 00:12:53.700]  當跑的路已經跑盡了
[00:12:53.700 --> 00:12:55.200]  他一方面表示自己
[00:12:55.200 --> 00:12:58.500]  已經完成了他領受了的人生使命
[00:12:58.500 --> 00:13:00.100]  另外一方面
[00:13:00.300 --> 00:13:02.100]  他為了完成這個人生使命
[00:13:02.100 --> 00:13:03.700]  他真的跑了很多路
[00:13:03.700 --> 00:13:08.600]  他走遍了耶路撒冷、敘利亞、土耳其、希臘和羅馬
[00:13:08.600 --> 00:13:12.300]  保羅知道自己當跑的路是什麼路
[00:13:12.300 --> 00:13:15.100]  我們自己又知不知道我們自己
[00:13:15.100 --> 00:13:17.400]  當跑的路是什麼路呢?
[00:13:17.400 --> 00:13:20.800]  有人的路會容易一些
[00:13:20.800 --> 00:13:24.300]  特別是我們經常覺得別人的路會容易一些
[00:13:24.300 --> 00:13:26.100]  自己的路就艱難一些
[00:13:26.100 --> 00:13:27.500]  但是其實
[00:13:27.500 --> 00:13:29.400]  可能都只不過是
[00:13:29.800 --> 00:13:30.600]  你看我好
[00:13:30.600 --> 00:13:31.800]  我看你好而已
[00:13:31.800 --> 00:13:35.000]  有人跑得快一些
[00:13:35.000 --> 00:13:36.800]  有人跑得慢一些
[00:13:36.800 --> 00:13:40.200]  有人一邊跑一邊欣賞沿途的風光
[00:13:40.200 --> 00:13:42.400]  各適其適
[00:13:42.400 --> 00:13:44.200]  其實都無所謂
[00:13:44.200 --> 00:13:47.200]  重要的不是快還是慢
[00:13:47.200 --> 00:13:49.300]  而是有沒有誤入歧途
[00:13:49.300 --> 00:13:51.600]  重要的
[00:13:51.600 --> 00:13:53.700]  不是快還是慢
[00:13:53.700 --> 00:13:56.500]  而是我們有沒有中途放棄
[00:13:58.800 --> 00:14:01.700]  保羅深信沿途有基督陪著他跑
[00:14:01.700 --> 00:14:05.700]  他也深信在終點那裡有基督
[00:14:05.700 --> 00:14:09.300]  在等著他分享跑完之後的喜悅
[00:14:09.300 --> 00:14:12.300]  第三個名詞是
[00:14:12.300 --> 00:14:15.000]  所信的道我已經守住了的信
[00:14:15.000 --> 00:14:17.200]  原本都是兩個字
[00:14:17.200 --> 00:14:20.700]  就是信心和持守這兩個字
[00:14:20.700 --> 00:14:24.100]  持守信心到最後
[00:14:24.100 --> 00:14:28.000]  其實不是一件容易的事
[00:14:29.800 --> 00:14:31.200]  保羅在《夏文》裡面
[00:14:31.200 --> 00:14:33.300]  我們剛才聽的時候也聽到一些例子
[00:14:33.300 --> 00:14:35.100]  第四章十節
[00:14:35.100 --> 00:14:38.600]  保羅說因為抵馬貪愛現今的世界
[00:14:38.600 --> 00:14:40.900]  就離棄我往帖塞羅尼加去了
[00:14:40.900 --> 00:14:43.400]  第四章十四至十五節他說
[00:14:43.400 --> 00:14:47.000]  銅像亞歷山大極力抵擋了我們的話
[00:14:47.000 --> 00:14:50.600]  正所謂路遙知馬力
[00:14:50.600 --> 00:14:52.300]  日久見人心
[00:14:52.300 --> 00:14:54.400]  到最後
[00:14:54.400 --> 00:14:56.200]  仍然可以說
[00:14:56.700 --> 00:14:58.900]  美好的仗我打過了
[00:14:58.900 --> 00:15:00.500]  當跑的路我跑盡了
[00:15:00.500 --> 00:15:02.100]  所信的道我已經守住了
[00:15:02.100 --> 00:15:04.500]  其實真的是不容易的事
[00:15:04.500 --> 00:15:07.700]  我們試試看
[00:15:07.700 --> 00:15:10.400]  在聖經裡面最著名的王
[00:15:10.400 --> 00:15:11.500]  大衛王
[00:15:11.500 --> 00:15:13.400]  他年少的時候
[00:15:13.400 --> 00:15:15.700]  是一個出色的戰士
[00:15:15.700 --> 00:15:18.400]  是一個有能力的君王
[00:15:18.400 --> 00:15:24.300]  是一個被譽為依靠上帝的人
[00:15:24.800 --> 00:15:28.500]  但是你記不記得他晚年的時候是怎樣的
[00:15:28.500 --> 00:15:33.600]  他晚年的時候搞到家破人亡
[00:15:33.600 --> 00:15:35.100]  宮廷內亂
[00:15:35.100 --> 00:15:37.300]  他的兒子謀朝篡位
[00:15:37.300 --> 00:15:38.800]  這也是他家裡的事
[00:15:38.800 --> 00:15:41.600]  但是這些情況就令到他國家動盪
[00:15:41.600 --> 00:15:42.900]  人民受苦
[00:15:42.900 --> 00:15:46.000]  接下來
[00:15:46.000 --> 00:15:48.300]  所羅門王呢
[00:15:48.300 --> 00:15:53.400]  所羅門王被譽為最有智慧的人
[00:15:54.000 --> 00:15:55.600]  在他的管治之下
[00:15:55.600 --> 00:15:59.300]  他將以色列帶去一個極盛的時期
[00:15:59.300 --> 00:16:02.800]  而聖殿也是在他的時候建的
[00:16:02.800 --> 00:16:04.200]  但是後來呢
[00:16:04.200 --> 00:16:09.300]  後來他晚年
[00:16:09.300 --> 00:16:12.300]  可以用白居易的兩句詩來形容
[00:16:12.300 --> 00:16:15.800]  春宵苦短日高起
[00:16:15.800 --> 00:16:18.500]  從此君王不早朝
[00:16:18.500 --> 00:16:23.400]  聶王記上記載他有七百位妻子
[00:16:24.200 --> 00:16:25.500]  三百位妃嬪
[00:16:25.500 --> 00:16:28.300]  這些外邦公主和妃嬪
[00:16:28.300 --> 00:16:30.100]  帶來偶像崇拜
[00:16:30.100 --> 00:16:35.000]  而老撒冷附近充斥著偶像祭祀的週壇
[00:16:35.000 --> 00:16:38.400]  從大衛王和所羅門王可見
[00:16:38.400 --> 00:16:41.900]  要保住晚節其實是不容易的
[00:16:41.900 --> 00:16:46.700]  最近讀到吳斯元先生在基督教週報的短文
[00:16:46.700 --> 00:16:49.100]  名為Finishing Well
[00:16:49.100 --> 00:16:51.000]  他有幾句是這樣說的
[00:16:52.700 --> 00:16:54.600]  曾立華牧師的安息禮拜
[00:16:54.600 --> 00:16:57.900]  有如千人在炎日下出席
[00:16:57.900 --> 00:17:00.600]  有送花的店員問我
[00:17:00.600 --> 00:17:03.600]  這位牧師是什麼來頭的大人物
[00:17:03.600 --> 00:17:05.700]  為什麼那麼多人來
[00:17:05.700 --> 00:17:07.300]  我說
[00:17:07.300 --> 00:17:10.400]  他不是什麼大教會的大牧師
[00:17:10.400 --> 00:17:13.100]  也不是飛升國際的大報道家
[00:17:13.100 --> 00:17:16.700]  是他一生忠心的服侍和崇高的品格
[00:17:16.700 --> 00:17:18.800]  贏得無數人的愛戴
[00:17:18.800 --> 00:17:22.600]  他的兒子特別為父親創作了一首詩歌
[00:17:23.300 --> 00:17:25.000]  名為Finishing Well
[00:17:25.000 --> 00:17:27.400]  在安息禮中獻唱
[00:17:27.400 --> 00:17:30.900]  他說這是父親一生持守的信念
[00:17:30.900 --> 00:17:33.500]  行事為人要貫徹始終
[00:17:33.500 --> 00:17:34.900]  堅持到底
[00:17:34.900 --> 00:17:36.300]  圓滿完成
[00:17:36.300 --> 00:17:37.400]  真的
[00:17:37.400 --> 00:17:39.900]  人生除了要活得好
[00:17:39.900 --> 00:17:41.900]  同樣要完成得好
[00:17:41.900 --> 00:17:44.600]  廣東話有句說話叫做
[00:17:44.600 --> 00:17:45.600]  衰收尾
[00:17:45.600 --> 00:17:47.400]  比功虧一貴
[00:17:47.400 --> 00:17:48.700]  更加糟糕
[00:17:48.700 --> 00:17:52.100]  曾牧師語重心長勸喻我們
[00:17:52.500 --> 00:17:53.900]  做人要Finishing Well
[00:17:53.900 --> 00:17:57.300]  而他自己更是身體力行
[00:17:57.300 --> 00:18:01.900]  剛才我們說
[00:18:01.900 --> 00:18:04.800]  死之前要做的多少件事
[00:18:04.800 --> 00:18:08.300]  多數都是跟個人的想望有關
[00:18:08.300 --> 00:18:12.400]  好像是跟人無關
[00:18:12.400 --> 00:18:15.300]  但是臨床的觀察指出
[00:18:15.300 --> 00:18:17.700]  人閉起雙眼之前
[00:18:17.700 --> 00:18:19.500]  其實最掛念的
[00:18:19.500 --> 00:18:21.300]  仍然都是人
[00:18:22.400 --> 00:18:24.000]  不是要開店舖那些
[00:18:24.000 --> 00:18:29.100]  在美國有一位87歲的老人家
[00:18:29.100 --> 00:18:32.900]  希望他在人生最後的時候
[00:18:32.900 --> 00:18:35.900]  能夠在家人環繞之下
[00:18:35.900 --> 00:18:38.500]  跟家人一起喝一杯啤酒
[00:18:38.500 --> 00:18:41.900]  他在生命最後的時光
[00:18:41.900 --> 00:18:43.700]  他家人都離開了
[00:18:43.700 --> 00:18:45.100]  不是全離開了
[00:18:45.100 --> 00:18:46.300]  就是全離去他們那裡
[00:18:46.300 --> 00:18:49.800]  然後真的每人斟一杯啤酒
[00:18:49.800 --> 00:18:52.300]  然後就一起喝一杯啤酒
[00:18:52.900 --> 00:18:53.800]  就在這個時候
[00:18:53.800 --> 00:18:55.100]  他們說說笑笑
[00:18:55.100 --> 00:18:57.800]  數算他們生活的趣事
[00:18:57.800 --> 00:18:59.400]  幸福的時光
[00:18:59.400 --> 00:19:01.100]  他其中一個兒子
[00:19:01.100 --> 00:19:02.300]  就拿著相機
[00:19:02.300 --> 00:19:03.900]  拍了一張照片
[00:19:03.900 --> 00:19:05.500]  將這個時刻記錄下來
[00:19:05.500 --> 00:19:07.200]  在他的朋友圈裡分享
[00:19:07.200 --> 00:19:09.900]  這張在生命最後的時刻
[00:19:09.900 --> 00:19:13.600]  跟家人一起品嘗啤酒的照片傳開了
[00:19:13.600 --> 00:19:15.800]  引起了很多人的共鳴
[00:19:15.800 --> 00:19:18.700]  紛紛表示得到安慰和啟發
