
[00:00:00.000 --> 00:00:01.960]  弟兄姊妹,午安!
[00:01:55.720 --> 00:01:59.280]  甚至乎可能更加難
[00:01:59.280 --> 00:02:01.000]  不知道你聽不聽得明白我的意思
[00:02:01.000 --> 00:02:02.680]  全時間是不容易的
[00:02:02.680 --> 00:02:06.200]  有時候如果你在你的職場奉獻
[00:02:06.200 --> 00:02:08.360]  其實同樣是不容易的
[00:02:08.360 --> 00:02:11.720]  或者弟兄姊妹看到教會可能有需要
[00:02:11.720 --> 00:02:15.360]  或者去課堂或者其他經濟上的需要
[00:02:15.360 --> 00:02:17.840]  你願意超額地奉獻
[00:02:17.840 --> 00:02:19.720]  也是不容易的
[00:02:19.720 --> 00:02:21.480]  甚至乎我會覺得
[00:02:21.480 --> 00:02:24.440]  有些弟兄姊妹你願意在星期六、星期日
[00:02:24.440 --> 00:02:25.960]  回來教會侍奉
[00:02:25.960 --> 00:02:29.120]  奉獻你的時間、你的精力
[00:02:29.120 --> 00:02:31.080]  同樣是不容易的
[00:02:31.080 --> 00:02:34.440]  其實服侍應該沒有分等級的,行不行?
[00:02:34.440 --> 00:02:39.040]  神學,我們做傳道人的在立法學院讀神學
[00:02:39.040 --> 00:02:40.080]  當然是好
[00:02:40.080 --> 00:02:42.400]  但在教會裏面你願意服侍
[00:02:42.400 --> 00:02:46.720]  在你的職場裏面願意奉獻、願意去服侍
[00:02:46.720 --> 00:02:47.800]  同樣是不容易
[00:02:47.800 --> 00:02:51.960]  同樣上上帝一樣是非常之體重的
[00:02:51.960 --> 00:02:55.640]  有時候我會覺得可能
[00:02:55.640 --> 00:02:57.320]  我講可能
[00:02:57.320 --> 00:03:02.000]  有時候在一個很微細、很生活的地方去奉獻
[00:03:02.000 --> 00:03:04.120]  去侍奉
[00:03:04.120 --> 00:03:09.120]  侍奉將自己完全地奉獻給上帝
[00:03:09.120 --> 00:03:13.360]  有時候可能更加難的
[00:03:13.360 --> 00:03:19.040]  有時候,我講一下,很微小的奉獻
[00:03:19.040 --> 00:03:22.080]  是我們覺得很簡單
[00:03:22.080 --> 00:03:24.600]  其實才可能是最難的
[00:03:24.600 --> 00:03:27.680]  我現在和大家講一下這個問題
[00:03:27.680 --> 00:03:31.240]  我今天就同樣和大家簡單地看一個弟子
[00:03:31.240 --> 00:03:32.480]  就是在《馬可福音》
[00:03:32.480 --> 00:03:35.480]  其實這個故事在《馬可福音》記載
[00:03:35.480 --> 00:03:36.880]  《路加福音》也有記載
[00:03:36.880 --> 00:03:40.360]  是關於一個窮寡婦奉獻的故事
[00:03:40.360 --> 00:03:41.920]  我估計這裏大家
[00:03:41.920 --> 00:03:44.680]  弟兄姊妹,你稍微有一點追求
[00:03:44.680 --> 00:03:46.360]  上過下主教學、讀過下聖經
[00:03:46.360 --> 00:03:47.440]  你也讀過這段了
[00:03:47.440 --> 00:03:49.840]  可能你聽講道也聽過很多次
[00:03:49.840 --> 00:03:54.880]  我想從這個窮寡婦她的奉獻
[00:03:54.880 --> 00:03:57.440]  我不單止想從量
[00:03:57.440 --> 00:04:00.600]  我想從質的角度去和大家思考一下
[00:04:00.600 --> 00:04:05.240]  究竟主耶穌為什麼要稱讚這個人
[00:04:05.240 --> 00:04:09.520]  我們如果
[00:04:09.520 --> 00:04:11.680]  回到今天我們的經文那裏
[00:04:11.680 --> 00:04:13.880]  其實在我們今天讀的經文之前
[00:04:13.880 --> 00:04:15.440]  我沒有叫主席讀
[00:04:15.440 --> 00:04:17.840]  在十二章的前少少
[00:04:17.840 --> 00:04:19.720]  二十八節、三十四節
[00:04:19.720 --> 00:04:24.560]  主耶穌就講出我們基督徒所謂最大的兩個誡命
[00:04:24.560 --> 00:04:25.520]  大家記不記得
[00:04:25.520 --> 00:04:28.960]  主耶穌和我們講最大的誡命是什麼
[00:04:28.960 --> 00:04:30.840]  兩點
[00:04:30.840 --> 00:04:34.920]  第一,你要盡心盡性盡意盡力愛主你的神
[00:04:34.920 --> 00:04:38.480]  第二,其次就是要愛倫如己
[00:04:38.480 --> 00:04:40.640]  愛倫如己有些翻譯為愛人如己
[00:04:40.640 --> 00:04:44.840]  無所謂了,我們的倫社或者愛人如己
[00:04:44.840 --> 00:04:46.560]  耶穌在第三十一節講過
[00:04:46.560 --> 00:04:50.120]  再沒有比這兩條誡命更大了
[00:04:50.120 --> 00:04:53.120]  我應該追不切
[00:04:53.120 --> 00:04:55.920]  再沒有比這兩條誡命更大了
[00:04:55.920 --> 00:05:01.240]  原來整個律法的總綱就是愛上帝、愛倫社
[00:05:01.240 --> 00:05:03.560]  這是基督徒最大的誡命
[00:05:03.560 --> 00:05:07.200]  也都是衡量基督徒在地生活的表現
[00:05:07.200 --> 00:05:12.960]  究竟你的奉獻是不是達到最終的目標
[00:05:12.960 --> 00:05:15.080]  先抓住這一點
[00:05:15.080 --> 00:05:18.720]  其實當耶穌講奉獻之前
[00:05:18.720 --> 00:05:21.240]  耶穌之前就講了最大的兩個誡命
[00:05:21.240 --> 00:05:23.920]  就是愛上帝和愛人
[00:05:23.920 --> 00:05:27.040]  抓住,然後才有今天那段經文
[00:05:27.040 --> 00:05:28.200]  有沒有情況呢
[00:05:28.200 --> 00:05:29.840]  你要讀開聖經
[00:05:29.840 --> 00:05:34.880]  繼續這樣延續下去一定是有些意思的
[00:05:34.880 --> 00:05:39.000]  原來在上帝裡面
[00:05:39.000 --> 00:05:46.000]  愛、倫社和愛上帝是我們最應該做的
[00:05:46.000 --> 00:05:49.880]  不過很奇怪的
[00:05:49.880 --> 00:05:55.280]  是不是有奉獻的人就代表他是愛上帝、愛倫社呢
[00:05:55.280 --> 00:05:56.880]  有奉獻的人
[00:05:56.880 --> 00:06:01.320]  會不會不是出於愛上帝和愛倫社呢
[00:06:01.320 --> 00:06:02.320]  當然有了
[00:06:02.320 --> 00:06:04.040]  所以耶穌接著就講了
[00:06:04.040 --> 00:06:05.840]  耶穌接著就批評
[00:06:05.840 --> 00:06:08.600]  在第38節我剛才讀的那一段經文裡面
[00:06:08.600 --> 00:06:12.080]  耶穌就批評那些民事
[00:06:12.080 --> 00:06:13.440]  就說那些民事
[00:06:13.440 --> 00:06:16.520]  他們的工作、他們的生活、他們的侍奉
[00:06:16.520 --> 00:06:19.960]  其實是為了榮耀自己的名
[00:06:19.960 --> 00:06:21.680]  為了自己的名聲
[00:06:21.680 --> 00:06:22.920]  經文說
[00:06:22.920 --> 00:06:26.880]  他們逛街的時候很喜歡穿那些長袍
[00:06:26.880 --> 00:06:28.920]  意思就是簡單來講
[00:06:28.920 --> 00:06:32.200]  簡單來講就是穿一些漂亮的衣服
[00:06:32.200 --> 00:06:33.520]  穿一些很漂亮的衣服
[00:06:33.520 --> 00:06:36.040]  被人一看到就很羨慕他
[00:06:36.040 --> 00:06:38.600]  覺得這個人很尊重上帝
[00:06:38.600 --> 00:06:39.840]  他穿得這麼漂亮
[00:06:39.840 --> 00:06:40.720]  很尊重上帝
[00:06:40.720 --> 00:06:41.640]  那應該的
[00:06:41.640 --> 00:06:44.360]  我們來服侍上帝的人不應該衣衫藍柳的
[00:06:44.360 --> 00:06:45.600]  是真的
[00:06:45.600 --> 00:06:48.000]  不過耶穌就說了一句
[00:06:48.000 --> 00:06:49.520]  他為什麼穿那些衣服穿得這麼漂亮
[00:06:49.520 --> 00:06:50.800]  喜歡穿長袍
[00:06:50.800 --> 00:06:53.800]  因為他想人問他安
[00:06:53.800 --> 00:06:56.280]  這句才是重要的
[00:06:56.280 --> 00:06:59.240]  穿著很漂亮的衣服出來侍奉
[00:06:59.240 --> 00:07:01.040]  當然我們是為了尊重上帝
[00:07:01.040 --> 00:07:04.240]  但原來那些民事就不只是為了尊重上帝
[00:07:04.240 --> 00:07:05.240]  是想怎麼樣
[00:07:05.240 --> 00:07:07.040]  是想人問他安
[00:07:07.040 --> 00:07:07.760]  行不行
[00:07:07.760 --> 00:07:09.760]  或者你穿得很散鏡
[00:07:09.760 --> 00:07:11.520]  就是看到你
[00:07:11.520 --> 00:07:13.400]  我不可以亂說話
[00:07:13.400 --> 00:07:14.520]  就是牧師牧師
[00:07:14.520 --> 00:07:16.560]  說你穿得很漂亮
[00:07:16.560 --> 00:07:19.320]  而是想人問你安
[00:07:19.320 --> 00:07:20.280]  這是第一點
[00:07:20.280 --> 00:07:21.280]  耶穌就批評
[00:07:21.280 --> 00:07:22.960]  原來有些人真的會這樣
[00:07:22.960 --> 00:07:25.640]  民事當然會是這樣的
[00:07:25.640 --> 00:07:26.680]  耶穌繼續批評
[00:07:26.680 --> 00:07:28.600]  說他們這些人很喜歡怎樣
[00:07:28.600 --> 00:07:33.520]  很喜歡在飲宴的時候坐首席
[00:07:33.520 --> 00:07:36.280]  簡單來說我們中國人說坐主家席
[00:07:36.280 --> 00:07:38.960]  喜歡坐那些紅色桌布那些
[00:07:38.960 --> 00:07:41.680]  坐那些最威的地方
[00:07:41.680 --> 00:07:45.480]  在一般飲宴的時候坐主家席的
[00:07:45.480 --> 00:07:51.840]  還說這些人侵吞在社會上最沒有權力
[00:07:51.840 --> 00:07:57.640]  最需要人照顧和關心那些寡婦那些家產
[00:07:57.640 --> 00:08:00.440]  你看看這些人
[00:08:00.440 --> 00:08:02.120]  不單止沒有愛上帝
[00:08:02.120 --> 00:08:03.880]  又沒有愛人行不行
[00:08:03.880 --> 00:08:06.840]  他們的表現就是這樣的
[00:08:06.840 --> 00:08:10.720]  故意做很長的祈禱
[00:08:10.720 --> 00:08:14.680]  耶穌說他們祈禱是一種表演
[00:08:14.680 --> 00:08:16.160]  很長的祈禱
[00:08:16.160 --> 00:08:18.600]  讓人覺得他們很屬靈
[00:08:18.600 --> 00:08:21.280]  很敬虔
[00:08:21.280 --> 00:08:22.120]  主耶穌說
[00:08:22.120 --> 00:08:25.520]  這些人要受更重的懲罰
[00:08:25.520 --> 00:08:28.720]  其實你聽完之後會有點害怕
[00:08:28.720 --> 00:08:32.120]  我們不要察覺這些經文
[00:08:32.120 --> 00:08:33.200]  就算我們這樣做
[00:08:33.200 --> 00:08:34.400]  我們不察覺耶穌說
[00:08:34.400 --> 00:08:36.440]  你小心
[00:08:36.440 --> 00:08:39.280]  你不要在那裡裝敬虔
[00:08:39.280 --> 00:08:42.000]  你不要在那裡裝奉獻
[00:08:42.000 --> 00:08:46.920]  你會受更重的刑罰
[00:08:46.920 --> 00:08:48.720]  不過我覺得這些人傻傻的
[00:08:48.720 --> 00:08:50.960]  在耶穌面前怎可以裝假的呢
[00:08:50.960 --> 00:08:53.760]  在耶穌面前怎可以裝假
[00:08:53.760 --> 00:08:56.080]  裝敬虔 你可能騙到人
[00:08:56.080 --> 00:08:58.880]  騙不到主耶穌
[00:08:58.880 --> 00:09:02.040]  主耶穌就告訴我們
[00:09:02.040 --> 00:09:07.200]  有些人好像很有真心地奉獻給上帝
[00:09:07.200 --> 00:09:09.120]  在他的行為、工作、生活
[00:09:09.120 --> 00:09:11.160]  在金錢上都有奉獻
[00:09:11.160 --> 00:09:14.040]  但原來他們不是奉獻給上帝
[00:09:14.040 --> 00:09:16.080]  他們都不是奉獻給別人
[00:09:16.080 --> 00:09:18.480]  他們沒有受到那兩個最大的誡命
[00:09:18.480 --> 00:09:20.040]  愛上帝和愛人
[00:09:20.040 --> 00:09:21.640]  他們奉獻給誰
[00:09:21.640 --> 00:09:26.920]  其實他們這樣努力奉獻給自己
[00:09:26.920 --> 00:09:29.200]  他們是為了自己的利益
[00:09:29.200 --> 00:09:30.800]  他們不是為了上帝
[00:09:30.800 --> 00:09:32.720]  不是為了人
[00:09:32.720 --> 00:09:36.240]  看上去這些人好像是奉獻給上帝
[00:09:36.240 --> 00:09:37.560]  很勁賢地侍奉
[00:09:37.560 --> 00:09:38.800]  很努力去侍奉
[00:09:38.800 --> 00:09:40.880]  做很長的祈禱
[00:09:40.880 --> 00:09:44.320]  但他們都可以很自我忠心的
[00:09:44.320 --> 00:09:48.880]  只是為了自我去榮耀自己
[00:09:48.880 --> 00:09:51.560]  不過是想為了高位
[00:09:51.560 --> 00:09:54.040]  想得到別人的稱讚
[00:09:54.040 --> 00:09:57.720]  弄虛作假
[00:09:57.720 --> 00:09:59.800]  耶穌直接地批評那些民事
[00:09:59.800 --> 00:10:06.240]  其實耶穌都很大膽的
[00:10:06.240 --> 00:10:09.160]  那些民事是有權有勢的
[00:10:09.160 --> 00:10:11.520]  耶穌直接地批評他們
[00:10:11.520 --> 00:10:15.000]  說他們的侍奉是弄虛作假
[00:10:15.000 --> 00:10:17.000]  你是為了你自己
[00:10:17.000 --> 00:10:19.480]  你只是想得到別人的稱讚
[00:10:19.480 --> 00:10:21.960]  你只是為了自我忠心去侍奉
[00:10:21.960 --> 00:10:24.120]  你不是為了愛上帝
[00:10:24.120 --> 00:10:27.800]  也不是為了愛別人
[00:10:27.800 --> 00:10:31.640]  來到四十一節
[00:10:31.640 --> 00:10:33.360]  正經描寫的主耶穌
[00:10:33.360 --> 00:10:35.840]  特意坐在銀庫對面
[00:10:35.840 --> 00:10:39.160]  他有心看下那些人怎樣奉獻
[00:10:39.160 --> 00:10:40.600]  聖經文先說
[00:10:40.600 --> 00:10:42.720]  他見到不少財主
[00:10:42.720 --> 00:10:44.920]  財主就是有錢人
[00:10:44.920 --> 00:10:49.240]  將數量我想都不少的金錢
[00:10:49.240 --> 00:10:52.760]  扔到奉獻箱裏
[00:10:52.760 --> 00:10:55.080]  聖經沒有說過這班財主
[00:10:55.080 --> 00:10:57.200]  他們的奉獻是真心和假意的
[00:10:57.200 --> 00:10:59.880]  聖經在這裏沒有描寫
[00:10:59.880 --> 00:11:04.240]  所以不一定財主奉獻是假的
[00:11:04.240 --> 00:11:06.840]  其實耶穌沒有這樣說過
[00:11:06.840 --> 00:11:10.200]  不過我就覺得
[00:11:10.200 --> 00:11:11.560]  就算你是財主
[00:11:11.560 --> 00:11:13.560]  你自己去奉獻
[00:11:13.560 --> 00:11:14.800]  其實從今天的角度看
[00:11:14.800 --> 00:11:16.800]  其實已經不容易了
[00:11:16.800 --> 00:11:19.800]  譬如今天教會經常說十一奉獻
[00:11:19.800 --> 00:11:22.320]  有時候我留意到教會
[00:11:22.320 --> 00:11:27.720]  如果教會的會友真的有十一奉獻
[00:11:27.720 --> 00:11:30.760]  全部會友有十一奉獻
[00:11:30.760 --> 00:11:33.680]  其實教會不是很多
[00:11:33.680 --> 00:11:35.120]  有真的這樣做
[00:11:35.120 --> 00:11:40.240]  教會的財政是相當健康的
[00:11:40.240 --> 00:11:42.360]  特別在今天的時勢
[00:11:42.360 --> 00:11:45.160]  我知道有些教會很厲害
[00:11:45.160 --> 00:11:49.400]  香港有些教會是硬性規定會有要奉獻十一的
[00:11:49.400 --> 00:11:53.000]  你用簽證好 用PayMe好 用轉數牌好
[00:11:53.000 --> 00:11:56.040]  都可以很方便你去奉獻
[00:11:56.040 --> 00:11:59.400]  這些教會經濟是相當不錯的
[00:11:59.400 --> 00:12:01.240]  很穩健的
[00:12:01.240 --> 00:12:03.560]  所以我覺得這班財主的奉獻
[00:12:03.560 --> 00:12:05.160]  都已經相當不錯了
[00:12:05.160 --> 00:12:06.680]  他們真的肯去奉獻
[00:12:06.680 --> 00:12:08.280]  奉獻金錢下去的
[00:12:08.280 --> 00:12:13.120]  不過呢 雖然主耶穌沒有說他們的奉獻是假的
[00:12:13.120 --> 00:12:16.280]  但是你看到主耶穌都沒有讚他們
[00:12:16.280 --> 00:12:17.320]  沒有什麼讚他們
[00:12:17.320 --> 00:12:21.800]  甚至主耶穌好像說到你們這樣奉獻是這樣的
[00:12:21.800 --> 00:12:24.840]  一定要你們理所當然的奉獻
[00:12:24.840 --> 00:12:25.640]  為什麼呢
[00:12:25.640 --> 00:12:27.560]  因為在四十四節耶穌說
[00:12:27.560 --> 00:12:32.600]  因為這一班財主的奉獻是有餘的
[00:12:32.600 --> 00:12:34.760]  就是有剩有餘的
[00:12:34.760 --> 00:12:38.040]  他們將那些有剩有餘的東西奉獻
[00:12:38.040 --> 00:12:39.720]  不是奉獻了之後沒有
[00:12:39.720 --> 00:12:41.400]  而是他們多
[00:12:41.400 --> 00:12:42.760]  那就奉獻了
[00:12:42.760 --> 00:12:44.520]  這大家明白了 是吧
[00:12:44.520 --> 00:12:46.200]  有時候你可能奉獻一部電視機
[00:12:46.200 --> 00:12:47.080]  奉獻一個雪櫃出去
[00:12:47.080 --> 00:12:51.560]  因為你買了一部新電視機
[00:12:51.560 --> 00:12:54.120]  就是你找人幫你接了那部舊
[00:12:54.120 --> 00:12:56.360]  讓你良心好過一點
[00:12:56.360 --> 00:12:57.320]  無難 無穿 無難
[00:12:57.320 --> 00:13:00.680]  你又想換一部電視機
[00:13:00.680 --> 00:13:01.560]  是不是
[00:13:01.560 --> 00:13:02.840]  因為你多
[00:13:02.840 --> 00:13:06.040]  耶穌說 你本身有 你多
[00:13:06.040 --> 00:13:08.600]  耶穌說 你奉獻的東西是不是你多
[00:13:08.600 --> 00:13:10.120]  你多了出來的東西
[00:13:10.120 --> 00:13:12.120]  你奉獻而已
[00:13:12.120 --> 00:13:14.360]  奉獻自己多出來的東西
[00:13:14.360 --> 00:13:15.480]  有剩有餘的東西
[00:13:15.480 --> 00:13:17.880]  其實都已經不容易了
[00:13:17.880 --> 00:13:20.520]  但是主耶穌不是在讚賞他
[00:13:20.520 --> 00:13:22.520]  接著鏡頭一轉
[00:13:22.520 --> 00:13:24.760]  聖經就說
[00:13:24.760 --> 00:13:26.360]  有一個窮寡婦
[00:13:26.360 --> 00:13:30.600]  將自己一生養 一切養生的都奉獻了上去
[00:13:30.600 --> 00:13:31.960]  經文如果你剛才讀了
[00:13:31.960 --> 00:13:34.040]  刻意說這個窮寡婦
[00:13:34.040 --> 00:13:37.080]  是奉獻了兩個小文錢
[00:13:37.080 --> 00:13:38.360]  接著經文說什麼
[00:13:38.360 --> 00:13:40.680]  是等於一個大文錢
[00:13:40.680 --> 00:13:42.520]  記住這句話
[00:13:42.520 --> 00:13:44.440]  奉獻了兩個小文錢
[00:13:44.440 --> 00:13:46.280]  就等於一個大文錢
[00:13:46.280 --> 00:13:48.840]  就好像我們香港的港紙
[00:13:48.840 --> 00:13:49.560]  奉獻了
[00:13:49.560 --> 00:13:52.040]  她手上有兩張十元紙
[00:13:52.040 --> 00:13:53.320]  等於一張二十元紙
[00:13:53.320 --> 00:13:53.880]  可以嗎
[00:13:53.880 --> 00:13:56.360]  意思大概是這樣
[00:13:56.360 --> 00:13:57.400]  不過經文就說
[00:13:57.400 --> 00:14:00.360]  她已經奉獻了她所有的
[00:14:00.360 --> 00:14:02.760]  這是一個窮寡婦
[00:14:02.760 --> 00:14:06.360]  經文說她將她一生所有的
[00:14:06.360 --> 00:14:10.680]  都全都投進去了
[00:14:10.680 --> 00:14:12.040]  兩個小文錢
[00:14:12.040 --> 00:14:14.440]  好事不多錢的行不行
[00:14:14.440 --> 00:14:15.800]  是一些小的數目
[00:14:15.800 --> 00:14:18.120]  原來已經是這個窮的寡婦
[00:14:18.120 --> 00:14:21.240]  所有的財產來的
[00:14:21.240 --> 00:14:22.440]  大家有沒有想過
[00:14:22.440 --> 00:14:24.520]  沒有了這兩個小文錢
[00:14:24.520 --> 00:14:26.440]  這個寡婦那晚會怎樣
[00:14:26.440 --> 00:14:29.480]  有沒有飯吃
[00:14:29.480 --> 00:14:31.960]  相對於財主的有餘
[00:14:31.960 --> 00:14:33.640]  餘得有多的
[00:14:33.640 --> 00:14:35.160]  這個窮寡婦
[00:14:35.160 --> 00:14:37.400]  主人說她不足的
[00:14:37.400 --> 00:14:39.000]  她是沒有的
[00:14:39.000 --> 00:14:40.200]  她沒有的
[00:14:40.200 --> 00:14:42.680]  但她仍然將她自己所有的
[00:14:42.680 --> 00:14:44.200]  就是那兩個小文錢
[00:14:44.200 --> 00:14:46.920]  全部奉獻出去
[00:14:46.920 --> 00:14:49.160]  所以很簡單
[00:14:49.160 --> 00:14:50.360]  主人其實你看一看
[00:14:50.360 --> 00:14:53.000]  主人不是從那個奉獻
[00:14:53.000 --> 00:14:55.720]  你寫的奉獻支票的額
[00:14:55.720 --> 00:14:58.200]  面值多少來衡量你的奉獻
[00:14:58.200 --> 00:15:00.120]  可以嗎
[00:15:00.120 --> 00:15:03.320]  財主奉獻多
[00:15:03.320 --> 00:15:05.880]  寫開一張奉獻支票
[00:15:05.880 --> 00:15:07.400]  那個號碼很多的
[00:15:07.400 --> 00:15:09.080]  很多個零的
[00:15:09.080 --> 00:15:10.120]  因為她有餘
[00:15:10.120 --> 00:15:12.440]  耶穌說她多
[00:15:12.440 --> 00:15:14.200]  反而這個小
[00:15:14.200 --> 00:15:15.000]  這個婦人
[00:15:15.000 --> 00:15:17.400]  她真的奉獻了很少
[00:15:17.400 --> 00:15:19.400]  奉獻了20元
[00:15:19.400 --> 00:15:21.720]  但是在耶穌看來
[00:15:21.720 --> 00:15:23.800]  已經是她所有的
[00:15:23.800 --> 00:15:26.520]  是100%
[00:15:26.520 --> 00:15:28.360]  財主可能奉獻她10%
[00:15:28.360 --> 00:15:29.240]  可以嗎
[00:15:29.240 --> 00:15:31.160]  她的面額很大
[00:15:31.160 --> 00:15:32.680]  只有10%
[00:15:32.680 --> 00:15:34.200]  但是這個貧寡婦
[00:15:34.200 --> 00:15:37.080]  聖經強調是她所有的
[00:15:37.080 --> 00:15:38.840]  是100%
[00:15:38.840 --> 00:15:39.800]  所以耶穌說
[00:15:39.800 --> 00:15:43.720]  她的奉獻比眾人都要多
[00:15:43.720 --> 00:15:46.920]  如果我們從質的角度來看
[00:15:46.920 --> 00:15:47.960]  為什麼這個寡婦
[00:15:47.960 --> 00:15:50.200]  被主耶穌稱讚呢
[00:15:50.200 --> 00:15:52.920]  是因為這兩個小文錢
[00:15:52.920 --> 00:15:55.880]  是她一生所有的
[00:15:55.880 --> 00:15:57.720]  她投下去
[00:15:57.720 --> 00:16:01.800]  其實這個有一個試探的
[00:16:01.800 --> 00:16:03.480]  明明兩張
[00:16:03.480 --> 00:16:06.120]  我投一張下去就行了
[00:16:06.120 --> 00:16:07.480]  大家明不明白
[00:16:07.480 --> 00:16:12.200]  我投一張下去都50%了
[00:16:12.200 --> 00:16:13.240]  如果今天你這樣做
[00:16:13.240 --> 00:16:14.040]  被人稱讚你
[00:16:14.040 --> 00:16:15.720]  你真厲害
[00:16:15.720 --> 00:16:20.360]  投了你一半身家下去
[00:16:20.360 --> 00:16:22.120]  50%的已經是
[00:16:22.120 --> 00:16:23.640]  所以聖經很有意思
[00:16:23.640 --> 00:16:25.240]  它特意刻意描寫
[00:16:25.240 --> 00:16:26.280]  不是一個大文錢
[00:16:26.280 --> 00:16:27.400]  是兩個小文錢
[00:16:27.400 --> 00:16:28.120]  行不行
[00:16:28.120 --> 00:16:29.720]  其實你投一個
[00:16:29.720 --> 00:16:31.640]  如果我們是窮寡婦
[00:16:31.640 --> 00:16:33.640]  你投一個下去就行了
[00:16:33.640 --> 00:16:34.600]  你已經很厲害了
[00:16:34.600 --> 00:16:35.640]  如果被人知道
[00:16:35.640 --> 00:16:36.760]  就有人稱讚我了
[00:16:36.760 --> 00:16:37.400]  我已經投了
[00:16:37.400 --> 00:16:40.680]  給了50%下去了
[00:16:40.680 --> 00:16:41.640]  但是不是的
[00:16:41.640 --> 00:16:43.480]  這是一個試探來的
[00:16:43.480 --> 00:16:45.960]  但是這個窮寡婦沒有這樣做
[00:16:45.960 --> 00:16:50.920]  她是完全徹底的奉獻的
[00:16:50.920 --> 00:16:53.320]  大家有沒有想過她怎麼生活
[00:16:53.320 --> 00:16:57.400]  她接下來的結局會怎樣
[00:16:57.400 --> 00:17:01.400]  聖經其實沒有給我們答案
[00:17:01.400 --> 00:17:02.840]  聖經沒有記載
[00:17:02.840 --> 00:17:05.000]  那個窮寡婦
[00:17:05.000 --> 00:17:07.720]  那一晚會怎樣
[00:17:07.720 --> 00:17:10.040]  她奉獻一個小文錢
[00:17:10.040 --> 00:17:12.360]  如果留一個小文錢給自己
[00:17:12.360 --> 00:17:15.000]  或者她那晚還有飯吃
[00:17:15.000 --> 00:17:16.520]  是不是
[00:17:16.520 --> 00:17:19.960]  我看過她不少的色經書
[00:17:19.960 --> 00:17:21.240]  她經常會這樣說
[00:17:21.240 --> 00:17:24.040]  這個窮寡婦
[00:17:24.040 --> 00:17:29.560]  將她全部的東西奉獻了出去
[00:17:29.560 --> 00:17:30.840]  的確是很努力
[00:17:30.840 --> 00:17:31.880]  全部奉獻出去了
[00:17:31.880 --> 00:17:33.480]  100%不是10%
[00:17:33.480 --> 00:17:35.880]  100%奉獻出去了
[00:17:35.880 --> 00:17:38.520]  但這些已經是她全部所有的了
[00:17:38.520 --> 00:17:40.280]  她那晚有沒有飯吃
[00:17:40.280 --> 00:17:41.480]  很多色經書說
[00:17:41.480 --> 00:17:42.520]  當然可以了
[00:17:42.520 --> 00:17:44.600]  上帝一定會照顧她的
[00:17:44.600 --> 00:17:46.600]  耶和華已立
[00:17:46.600 --> 00:17:47.560]  大家聽過了
[00:17:47.560 --> 00:17:50.600]  耶和華必有公認
[00:17:50.600 --> 00:17:51.800]  不過我想
[00:17:51.800 --> 00:17:55.480]  如果那晚沒有公認
[00:17:55.480 --> 00:17:59.080]  她要捱餓
[00:17:59.080 --> 00:18:01.480]  甚至餓鬼死了
[00:18:01.480 --> 00:18:07.560]  一命嗚呼
[00:18:07.560 --> 00:18:10.440]  如果你是個窮寡婦
[00:18:10.440 --> 00:18:17.720]  你還會不會奉獻
[00:18:17.720 --> 00:18:20.360]  我再問大家
[00:18:20.360 --> 00:18:22.520]  你奉獻
