
[00:00:00.000 --> 00:00:02.180]  很多詩歌可能大家都唱過了
[00:09:28.900 --> 00:09:36.900]  最後就只有何梓華來幫他去處理兒子遺體 做防腐
[00:09:36.900 --> 00:09:40.900]  不是因為他認同這個媽媽這麼瘋狂的想法
[00:09:40.900 --> 00:09:44.800]  而是對他有一份同理心
[00:09:44.800 --> 00:09:48.000]  進入他那個情感的世界裡面
[00:09:48.000 --> 00:09:49.700]  去明白他
[00:09:49.700 --> 00:09:53.700]  最後這個媽媽很感謝王梓華
[00:09:53.700 --> 00:09:55.800]  這部電影叫《道生》
[00:09:55.800 --> 00:10:01.800]  因為她的幫忙 令她可以去釋懷
[00:10:01.800 --> 00:10:05.100]  同心是什麼呢
[00:10:05.100 --> 00:10:08.500]  十六節裡面講到彼此同心
[00:10:08.500 --> 00:10:13.300]  意思就是 the same mind towards one another
[00:10:13.300 --> 00:10:17.400]  就是一樣的意念 心愛中文
[00:10:17.400 --> 00:10:22.200]  意思是心的意念和思想
[00:10:22.200 --> 00:10:28.200]  是我們彼此之間有一致的想法
[00:10:28.200 --> 00:10:31.400]  彼此同心不要心高氣傲
[00:10:31.400 --> 00:10:34.900]  心高氣傲就是 haughty mind
[00:10:34.900 --> 00:10:39.700]  就是驕傲的思想 一種想法
[00:10:39.700 --> 00:10:43.100]  我就去想 一致的想法
[00:10:43.100 --> 00:10:46.700]  same mind的相反不是different mind
[00:10:46.700 --> 00:10:49.500]  不是不同的想法
[00:10:49.500 --> 00:10:52.000]  一致的想法的相反是驕傲的想法
[00:10:52.000 --> 00:10:54.500]  為什麼呢
[00:10:54.500 --> 00:10:58.300]  其實每個群體裡面有不同想法是很正常的事
[00:10:58.300 --> 00:11:01.000]  不會一開始就會有一致的想法
[00:11:01.000 --> 00:11:04.000]  問題在於就是因為驕傲
[00:11:04.000 --> 00:11:07.400]  我們驕傲的想法就是
[00:11:07.400 --> 00:11:09.900]  覺得自己想的那一套才是對的
[00:11:09.900 --> 00:11:12.800]  就不想去聽其他人意見
[00:11:12.800 --> 00:11:15.900]  或者不接受其他人的意見
[00:11:15.900 --> 00:11:20.200]  其實在不涉及絕對的聖經真理底下
[00:11:20.200 --> 00:11:22.800]  很多時候我們的問題
[00:11:22.800 --> 00:11:26.200]  都是出自於做事的手法不同
[00:11:26.200 --> 00:11:28.800]  方法不同 想法不同
[00:11:28.800 --> 00:11:31.900]  如果是沒有絕對對錯的話
[00:11:31.900 --> 00:11:35.600]  我們就不要那麼堅持自己的想法
[00:11:35.600 --> 00:11:39.200]  彼此的同心是建基於什麼呢
[00:11:39.200 --> 00:11:43.900]  是建基於我們互相的聆聽
[00:11:43.900 --> 00:11:48.500]  互相的協商
[00:11:48.500 --> 00:11:52.100]  大家的溝通
[00:11:52.100 --> 00:11:55.200]  其實教會裡面很多時候出現問題
[00:11:55.200 --> 00:12:00.000]  爭拗都不是因為聖經的教導真理的問題
[00:12:00.000 --> 00:12:01.200]  因為一定是對的
[00:12:01.200 --> 00:12:03.800]  聖經的教導真理大家不會有異議的
[00:12:03.800 --> 00:12:09.600]  出現的問題往往都會在一些芝麻綠豆的事情上面
[00:12:09.600 --> 00:12:14.600]  譬如我們這裡沒事的 我們已經塗好了禮堂的顏色
[00:12:14.600 --> 00:12:16.800]  我們庫堂也塗好了 裝修好了
[00:12:16.800 --> 00:12:21.900]  有時候可能就是為了用什麼顏色來爭拗
[00:12:21.900 --> 00:12:25.300]  或者很多時候我自己也看到香港很多教會
[00:12:25.300 --> 00:12:29.000]  因為教會的重建或者裝修
[00:12:29.000 --> 00:12:33.700]  在這些事情上出現了很多的爭拗
[00:12:33.700 --> 00:12:39.800]  或者有時候我們試過的經驗是什麼呢
[00:12:39.800 --> 00:12:45.400]  就是以前教會我們會從使徒信經崇拜讀使徒信經
[00:12:45.400 --> 00:12:48.200]  原本是讀文言文的
[00:12:48.200 --> 00:12:51.200]  但是這個語言實在太古舊了
[00:12:51.200 --> 00:12:53.700]  我們也談了一段時間
[00:12:53.700 --> 00:12:58.800]  究竟是不是要從文言文轉做現在現代的白話文
[00:12:58.800 --> 00:13:00.800]  沒有絕對是對的
[00:13:00.800 --> 00:13:04.300]  不過其實在商討過程裡面
[00:13:04.300 --> 00:13:09.800]  大家一起要去想怎麼更加適切現在弟兄姊妹的需要
[00:13:09.800 --> 00:13:13.800]  很多時候教會都會是因為這些不同的瑣碎的事情
[00:13:13.800 --> 00:13:17.500]  而不同意見又帶來爭拗
[00:13:17.500 --> 00:13:19.600]  聖經也有類似的例子
[00:13:19.600 --> 00:13:22.600]  在《菲勒比書》四章二至三節
[00:13:22.600 --> 00:13:29.200]  這裡保羅就去勸教會有兩個的姊妹
[00:13:29.200 --> 00:13:31.400]  我們一起讀這段經文
[00:13:31.400 --> 00:13:36.900]  我勸有阿蝶和秦都姬要在主類同心
[00:13:36.900 --> 00:13:40.700]  我也求你者真實同父一厄的
[00:13:40.700 --> 00:13:43.600]  要幫助這個女人
[00:13:43.600 --> 00:13:48.100]  因為她們在福音上曾與我隔離面
[00:13:48.100 --> 00:13:51.500]  和我其餘的同工一同勞苦
[00:13:51.500 --> 00:13:55.500]  她們的名字都在生命冊上
[00:13:55.500 --> 00:13:57.500]  這兩個是姊妹的名字
[00:13:57.500 --> 00:14:00.800]  雖然也很翹嘴 有阿蝶和秦都姬
[00:14:00.800 --> 00:14:03.200]  我看完這本聖經也覺得很翹嘴
[00:14:03.200 --> 00:14:08.900]  這兩個姊妹保羅就勸勉她們要在主類同心
[00:14:08.900 --> 00:14:12.300]  同一個字 剛才同心 同心的那個字
[00:14:12.300 --> 00:14:16.400]  很明顯她們之間出現了爭拗
[00:14:16.400 --> 00:14:18.000]  保羅她不在現場
[00:14:18.000 --> 00:14:22.100]  於是她就要找教會裡面另一個信得過的人
[00:14:22.100 --> 00:14:24.300]  這個人就是第三節那個
[00:14:24.300 --> 00:14:27.800]  我也求你 單數的 者真實同父一厄的
[00:14:27.800 --> 00:14:32.600]  這個應該是教會裡面的一個領袖
[00:14:32.600 --> 00:14:34.600]  曾經與保羅同工的
[00:14:34.600 --> 00:14:36.900]  所以叫真實同父一厄
[00:14:36.900 --> 00:14:39.300]  就是真的與保羅同工
[00:14:39.300 --> 00:14:41.000]  是保羅信任
[00:14:41.000 --> 00:14:45.300]  並且覺得她可以去幫忙做和事佬
[00:14:45.300 --> 00:14:50.100]  這個中間人 排解這兩個姊妹的紛爭
[00:14:50.100 --> 00:14:55.500]  這兩個姊妹她們也不是純粹回來教會聚會
[00:14:55.500 --> 00:14:58.300]  而是她們的領袖
[00:14:58.300 --> 00:15:02.100]  因為她們曾經與保羅 格里綿
[00:15:02.100 --> 00:15:04.900]  與其他同工一起去勞苦
[00:15:04.900 --> 00:15:07.700]  為福音的工作而努力
[00:15:07.700 --> 00:15:09.100]  她們是教會的領袖
[00:15:09.100 --> 00:15:11.700]  教會領袖而出現爭拗的時候
[00:15:11.700 --> 00:15:14.300]  就不單止是她們自己的問題
[00:15:14.300 --> 00:15:17.500]  而是可能會影響到整個教會的整體
[00:15:17.500 --> 00:15:21.800]  否則保羅也不用那麼緊張 要去處理
[00:15:21.800 --> 00:15:25.500]  通常做領袖都是有領導的才能
[00:15:25.500 --> 00:15:27.900]  自己很有主見
[00:15:27.900 --> 00:15:31.700]  所以其實好事也會是不好事
[00:15:31.700 --> 00:15:35.600]  不好的時候就是當意見大家不對的時候
[00:15:35.600 --> 00:15:37.500]  就會出現了紛爭
[00:15:37.500 --> 00:15:41.400]  而也會令到教會受影響
[00:15:41.400 --> 00:15:44.100]  剛才說破地獄這套戲
[00:15:44.100 --> 00:15:49.600]  其實主線是許冠文飾演的「哈魯文」
[00:15:49.600 --> 00:15:53.500]  兒子的戲名叫郭志斌 女兒叫文月
[00:15:53.500 --> 00:15:56.700]  他們三者之間的關係
[00:15:56.700 --> 00:16:00.100]  因為許冠文這個爸爸的角色
[00:16:00.100 --> 00:16:04.400]  他很執著很傳統 他就是南和師傅
[00:16:04.400 --> 00:16:10.000]  他認為南和這個行業是全男不全女的
[00:16:10.000 --> 00:16:13.700]  於是迫自己的兒子一定要繼承依伴
[00:16:13.700 --> 00:16:17.200]  但他的兒子志斌他不想做南和師傅
[00:16:17.200 --> 00:16:18.900]  做得很隨便
[00:16:18.900 --> 00:16:24.200]  戲中有一幕說他一邊做法事一邊看球賽
[00:16:24.200 --> 00:16:26.700]  女兒文月其實她很想做
[00:16:26.700 --> 00:16:28.500]  當然爸爸就不讓她
[00:16:28.500 --> 00:16:31.400]  因為傳統上女性是不可以做的
[00:16:31.400 --> 00:16:34.500]  而且她很重男輕女
[00:16:34.500 --> 00:16:38.100]  爸爸經常都擺出一個爸爸的款式
[00:16:38.100 --> 00:16:40.700]  不願意溝通
[00:16:40.700 --> 00:16:43.600]  很多事情都是放在心裡
[00:16:43.600 --> 00:16:47.500]  造成了父子父女甚至兄妹之間
[00:16:47.500 --> 00:16:51.500]  這三個關係很多很多的心結
[00:16:51.500 --> 00:16:54.700]  其中有一幕就是他們一家吃飯
[00:16:54.700 --> 00:16:58.000]  加上杜生就是黃子華的角色
[00:16:58.000 --> 00:17:00.400]  就一起同台吃飯
[00:17:00.400 --> 00:17:04.100]  但他們同台不能夠同心
[00:17:04.100 --> 00:17:09.100]  各自都有自己的結說不出來
[00:17:09.100 --> 00:17:13.400]  到後來兒子在吃飯的時候一說就出事了
[00:17:13.400 --> 00:17:17.100]  很值得我們想的一件事
[00:17:17.100 --> 00:17:21.600]  無論是一家人或教會屬靈的家庭
[00:17:21.600 --> 00:17:26.800]  我們可能是同一個團契同一隊一團人一起侍奉
[00:17:26.800 --> 00:17:29.700]  我們是同台吃飯各自修行
[00:17:29.700 --> 00:17:32.900]  還是我們心裡有很多心結
[00:17:32.900 --> 00:17:37.400]  又或者就像爸爸這個角色一樣很執著
[00:17:37.400 --> 00:17:45.900]  很主動的造成了家人之間那種無法溝通
[00:17:45.900 --> 00:17:51.400]  也沒有辦法去解開那個心結
[00:17:51.400 --> 00:17:56.100]  如果是心高氣傲即驕傲的思想
[00:17:56.100 --> 00:17:59.100]  我們要去改變要去轉化的
[00:17:59.100 --> 00:18:02.600]  就是苦就卑微的人
[00:18:02.600 --> 00:18:06.300]  卑微的人其實他原本的字是the lowly
[00:18:06.300 --> 00:18:11.100]  一個形容詞是很低微的意思
[00:18:11.100 --> 00:18:14.000]  這個低微的意思可以解作
[00:18:14.000 --> 00:18:18.000]  低微的人或者低微的事都可以
[00:18:18.000 --> 00:18:20.400]  如果是低微的人或者卑微的人
[00:18:20.400 --> 00:18:23.000]  其實就是說我們要去苦就
[00:18:23.000 --> 00:18:26.100]  我們要去遷就給我們差一點點
[00:18:26.100 --> 00:18:28.300]  或者低微一點點的人
[00:18:28.300 --> 00:18:31.300]  正所謂我們十隻手指都有長短
[00:18:31.300 --> 00:18:34.800]  我們同一隊人一起侍奉或者同一個團契
[00:18:34.800 --> 00:18:37.700]  我們總會有些人比較厲害有些人比較差
[00:18:37.700 --> 00:18:43.400]  我們能不能去遷就別人其實都是不容易的事
[00:18:43.400 --> 00:18:47.400]  譬如可能小組唱詩
[00:18:47.400 --> 00:18:50.100]  我唱不到這麼高的音調
[00:18:50.100 --> 00:18:54.700]  那其他人會不會願意降音調來遷就我
[00:18:54.700 --> 00:18:56.300]  有些人可能覺得不好
[00:18:56.300 --> 00:19:01.900]  因為降音調的效果是會打折扣的
[00:19:01.900 --> 00:19:05.700]  如果the lowly是指卑微的事
[00:19:05.700 --> 00:19:08.300]  就是說我們願不願意在群體裏面
[00:19:08.300 --> 00:19:14.000]  我們做一些不起眼的很瑣碎的很卑微的事
[00:19:14.000 --> 00:19:16.900]  甚至很粗重的功夫
[00:19:16.900 --> 00:19:22.100]  我覺得很感恩我們教會弟兄姊妹很同心
[00:19:22.100 --> 00:19:25.600]  很多很瑣碎的事大家很願意去做
[00:19:25.600 --> 00:19:33.900]  完崇拜之後我們副堂要收拾東西排好椅子排好桌子
[00:19:33.900 --> 00:19:36.600]  完了又要收拾收拾
[00:19:36.600 --> 00:19:40.200]  甚至可能要清潔包垃圾
[00:19:40.200 --> 00:19:44.700]  有時候我們負責清潔的員工來不到的時候
[00:19:44.700 --> 00:19:50.500]  大家都會幫忙去洗廁所吸塵清潔
[00:19:50.500 --> 00:19:54.100]  這些其實都在反映我們是不是同心
[00:19:54.100 --> 00:19:57.200]  我們是不是願意彼此同心
[00:19:57.200 --> 00:20:02.500]  去為了教會整個群體的好處
[00:20:02.500 --> 00:20:05.400]  第二部分就是不單止講教會的群體裏面
[00:20:05.400 --> 00:20:10.200]  也是講我們如何跟外面的人相處
[00:20:10.200 --> 00:20:13.600]  第十八節這裡他講眾人
[00:20:13.600 --> 00:20:16.500]  眾人以為美的事要留心去做
[00:20:16.500 --> 00:20:19.400]  若是可行總要盡力與眾人和睦
[00:20:19.400 --> 00:20:22.200]  眾人其實這裡是範圍寬一點的
[00:20:22.200 --> 00:20:26.100]  這裡是指包括其他教會以外的朋友
[00:20:26.100 --> 00:20:27.900]  未信的朋友
[00:20:27.900 --> 00:20:29.300]  以為美的事
[00:20:29.300 --> 00:20:32.000]  美其實是指好的事
[00:20:32.000 --> 00:20:35.400]  或者是正確的事
[00:20:35.400 --> 00:20:39.400]  上帝都給人有那個分辨是非
[00:20:39.400 --> 00:20:41.900]  分辨黑白的心
[00:20:41.900 --> 00:20:44.800]  上帝都給我們有那份良知的
[00:20:44.800 --> 00:20:48.400]  所以其實我們都要去分辨的
[00:20:48.400 --> 00:20:50.800]  我們都要去分辨
[00:20:50.800 --> 00:20:53.100]  有時眾人以為美的事
[00:20:53.100 --> 00:20:54.500]  可能真的好 真是對的
[00:20:54.500 --> 00:20:55.800]  那就去做
[00:20:55.800 --> 00:21:00.100]  但是也有可能是
[00:21:00.100 --> 00:21:03.500]  違反了聖經的教導或者意思都不奇怪
[00:21:03.500 --> 00:21:06.100]  所以他就說我們要留心
[00:21:06.100 --> 00:21:09.200]  留心這個字就是我們要去考量
[00:21:09.200 --> 00:21:10.700]  你要考慮
[00:21:10.700 --> 00:21:13.900]  你要去想清楚
[00:21:13.900 --> 00:21:15.300]  有時是可行的
[00:21:15.300 --> 00:21:16.900]  有時是不可行的
[00:21:16.900 --> 00:21:19.700]  所以十八節他就說若是可行
[00:21:19.700 --> 00:21:21.400]  有兩個例子
[00:21:21.400 --> 00:21:22.700]  如果可行的時候
[00:21:22.700 --> 00:21:25.200]  我們就盡力與眾人和睦
[00:21:25.200 --> 00:21:27.100]  如果不可行的時候
[00:21:27.100 --> 00:21:29.900]  可能是因為剛才說
