
[00:00:00.000 --> 00:00:03.760]  好,弟兄姊妹平安,我們先低頭祈禱
[00:05:03.760 --> 00:05:08.760]  是需要我們有所回應的
[00:05:08.760 --> 00:05:11.760]  我們的恩典不是一個廉價的恩典
[00:05:11.760 --> 00:05:13.760]  意思就是說我們的恩典
[00:05:13.760 --> 00:05:17.760]  不是好像很賤,不用錢
[00:05:17.760 --> 00:05:19.760]  好像有些免費午餐
[00:05:19.760 --> 00:05:22.760]  有一堂恩典都有說過
[00:05:22.760 --> 00:05:25.760]  很多人看不用錢的東西
[00:05:25.760 --> 00:05:27.760]  或者免費的東西,容易得到的東西
[00:05:27.760 --> 00:05:30.760]  就是一些沒有價值的東西
[00:05:30.760 --> 00:05:33.760]  但是我們的恩典其實不是免費的
[00:05:33.760 --> 00:05:37.760]  我們的救恩出於恩典是因為
[00:05:37.760 --> 00:05:41.760]  耶穌基督為我們付上了極重的代價
[00:05:41.760 --> 00:05:43.760]  是一個極高昂的恩典
[00:05:43.760 --> 00:05:45.760]  而這個極高昂的恩典
[00:05:45.760 --> 00:05:47.760]  當我們接受的時候
[00:05:47.760 --> 00:05:51.760]  我們是要有所回應的
[00:05:51.760 --> 00:05:54.760]  你想想,如果一個人
[00:05:54.760 --> 00:06:00.760]  他是用了很貴的錢
[00:06:00.760 --> 00:06:04.760]  買了一輛極貴的汽車給你
[00:06:04.760 --> 00:06:07.760]  跑車也好,什麼車也好
[00:06:07.760 --> 00:06:12.760]  那麼這個車是很有價值的
[00:06:12.760 --> 00:06:16.760]  是很貴的,用很多錢才買得到的
[00:06:16.760 --> 00:06:18.760]  那你自己又買不起
[00:06:18.760 --> 00:06:20.760]  但是你又要用車
[00:06:20.760 --> 00:06:22.760]  那時候有另外一個人
[00:06:22.760 --> 00:06:25.760]  可能是你父母,或者隨便
[00:06:25.760 --> 00:06:27.760]  你想到一個人
[00:06:27.760 --> 00:06:29.760]  因為很愛你的緣故
[00:06:29.760 --> 00:06:32.760]  就買了一輛極貴的汽車給你
[00:06:32.760 --> 00:06:36.760]  當你接收這個汽車的時候
[00:06:36.760 --> 00:06:41.760]  你最好的回應是怎樣呢?
[00:06:41.760 --> 00:06:47.760]  就是你好好地運用它,去駕駛它
[00:06:47.760 --> 00:06:49.760]  好好地去使用它
[00:06:49.760 --> 00:06:52.760]  這是你對於接受這個禮物的
[00:06:52.760 --> 00:06:55.760]  一個最好的回應的態度
[00:06:55.760 --> 00:06:58.760]  你說,這個汽車這麼貴
[00:06:58.760 --> 00:07:00.760]  我收了之後
[00:07:00.760 --> 00:07:06.760]  如果你租它,或者你不用它
[00:07:06.760 --> 00:07:10.760]  兩個都不是一個好的回應態度
[00:07:10.760 --> 00:07:12.760]  相反來說
[00:07:12.760 --> 00:07:14.760]  因為既然你知道
[00:07:14.760 --> 00:07:17.760]  這是一個這麼貴的禮物的時候
[00:07:17.760 --> 00:07:20.760]  最好的回應就是你好好地去使用它
[00:07:20.760 --> 00:07:21.760]  是不是?
[00:07:21.760 --> 00:07:22.760]  救恩也是一樣
[00:07:22.760 --> 00:07:26.760]  救恩也是神給我們一個很豐富的
[00:07:26.760 --> 00:07:28.760]  不是出於我們自己
[00:07:28.760 --> 00:07:31.760]  也不配我們自己去得到的
[00:07:31.760 --> 00:07:33.760]  但是既然得到的時候
[00:07:33.760 --> 00:07:37.760]  英文其實有些譯本
[00:07:37.760 --> 00:07:39.760]  我記得就是NLT
[00:07:39.760 --> 00:07:41.760]  就是New Leafing Translation
[00:07:41.760 --> 00:07:47.760]  他說我們原是他的傑作,Masterpiece
[00:07:47.760 --> 00:07:49.760]  這個「工作」這個字
[00:07:49.760 --> 00:07:53.760]  在希臘文是一個藝術品的
[00:07:53.760 --> 00:07:57.760]  這樣的一個作品
[00:07:57.760 --> 00:07:59.760]  藝術作品這樣的意思
[00:07:59.760 --> 00:08:04.760]  所以有些英文譯本也叫Masterpiece
[00:08:04.760 --> 00:08:07.760]  就是這樣,他就是這樣來
[00:08:07.760 --> 00:08:11.760]  我們是神好像藝術創作那樣
[00:08:11.760 --> 00:08:15.760]  精心傑作出來的
[00:08:15.760 --> 00:08:19.760]  所以我們既然是神的傑作的時候
[00:08:19.760 --> 00:08:24.760]  我們的回應就是
[00:08:24.760 --> 00:08:27.760]  我們會預備神所叫我們
[00:08:27.760 --> 00:08:29.760]  我們行善
[00:08:29.760 --> 00:08:32.760]  就是神所預備叫我們行的
[00:08:32.760 --> 00:08:33.760]  行善
[00:08:33.760 --> 00:08:39.760]  行善的意思就不是說做善事那種
[00:08:39.760 --> 00:08:41.760]  做善事同志軍
[00:08:41.760 --> 00:08:43.760]  做善事幫一下人
[00:08:43.760 --> 00:08:46.760]  做一些有益社會貢獻那些
[00:08:46.760 --> 00:08:49.760]  其實不是那種善事
[00:08:49.760 --> 00:08:52.760]  這個所謂為了叫我們行善
[00:08:52.760 --> 00:08:57.760]  意思就是那個善就是代表
[00:08:57.760 --> 00:09:01.760]  神的體為美好
[00:09:01.760 --> 00:09:06.760]  就是說我們原來每個人是神的傑作的時候
[00:09:06.760 --> 00:09:08.760]  耶穌基督造成了我們
[00:09:08.760 --> 00:09:11.760]  耶穌基督拯救我們造成了我們的時候
[00:09:11.760 --> 00:09:17.760]  是要叫我們去活出神的美好
[00:09:17.760 --> 00:09:20.760]  行善的意思就是活出神的美好
[00:09:20.760 --> 00:09:24.760]  而這個是神一早就已經預備叫我們
[00:09:24.760 --> 00:09:28.760]  去做的各樣的事情
[00:09:28.760 --> 00:09:29.760]  簡單來講
[00:09:29.760 --> 00:09:34.760]  其實就是原來我們每一個蒙神拯救的人
[00:09:34.760 --> 00:09:36.760]  是神的傑作
[00:09:36.760 --> 00:09:42.760]  而這個傑作的本身是要展現出來的
[00:09:42.760 --> 00:09:43.760]  你想想是不是
[00:09:43.760 --> 00:09:50.760]  如果你家裡有一個藝術品
[00:09:50.760 --> 00:09:54.760]  很貴很漂亮的藝術品
[00:09:54.760 --> 00:09:59.760]  但是原來是放在床下底的
[00:09:59.760 --> 00:10:01.760]  那有沒有意思呢
[00:10:01.760 --> 00:10:03.760]  其實就沒有什麼意思
[00:10:03.760 --> 00:10:06.760]  你放在床下底的藝術品
[00:10:06.760 --> 00:10:10.760]  和一雙爛鞋是沒有分別的
[00:10:10.760 --> 00:10:11.760]  有時候你的爛鞋
[00:10:11.760 --> 00:10:13.760]  不穿那些鞋就放在床下底
[00:10:13.760 --> 00:10:14.760]  藝術品就放在床下底
[00:10:14.760 --> 00:10:16.760]  那有什麼分別呢
[00:10:16.760 --> 00:10:17.760]  大家都看不到
[00:10:17.760 --> 00:10:21.760]  大家都是一些沒用的東西
[00:10:21.760 --> 00:10:25.760]  因為神在我們的生命當中
[00:10:25.760 --> 00:10:26.760]  其實神是
[00:10:26.760 --> 00:10:29.760]  我們每個人是獨特的
[00:10:29.760 --> 00:10:31.760]  是神的傑作的時候
[00:10:31.760 --> 00:10:35.760]  是神很想我們的生命展現出
[00:10:35.760 --> 00:10:41.760]  祂所創造我們各種的美態
[00:10:41.760 --> 00:10:43.760]  各種的美善
[00:10:43.760 --> 00:10:47.760]  你的生命本身就已經是獨特的了
[00:10:47.760 --> 00:10:50.760]  但是你的獨特本身
[00:10:50.760 --> 00:10:52.760]  如果你不展現出來
[00:10:52.760 --> 00:10:55.760]  是浪費了
[00:10:55.760 --> 00:10:57.760]  你的一生
[00:10:57.760 --> 00:11:00.760]  如果你不能夠展現神所預備
[00:11:00.760 --> 00:11:03.760]  叫你行各種的美善的時候
[00:11:03.760 --> 00:11:06.760]  你是浪費了的
[00:11:06.760 --> 00:11:08.760]  無論你事業有多成功
[00:11:08.760 --> 00:11:10.760]  無論你得到多少人稱讚
[00:11:10.760 --> 00:11:14.760]  無論你生活有多豐盛富裕
[00:11:14.760 --> 00:11:15.760]  但是你沒有展現到
[00:11:15.760 --> 00:11:20.760]  神在你生命當中的美善是浪費了
[00:11:20.760 --> 00:11:23.760]  很多人現在他們去追求的
[00:11:23.760 --> 00:11:25.760]  在這個世界活著的
[00:11:25.760 --> 00:11:29.760]  似乎就是好像去享受
[00:11:29.760 --> 00:11:37.760]  去可以努力去爬上一個成功的位置
[00:11:37.760 --> 00:11:41.760]  或者是令到自己是覺得
[00:11:41.760 --> 00:11:47.760]  可以感受到很多人覺得祂很寶貴
[00:11:47.760 --> 00:11:51.760]  或者覺得自己很重要
[00:11:51.760 --> 00:11:54.760]  但是這一切都不能夠相比
[00:11:54.760 --> 00:11:58.760]  你能夠活出神的美善
[00:11:58.760 --> 00:12:02.760]  去展現到神在你生命之中的傑作
[00:12:02.760 --> 00:12:04.760]  為什麼呢
[00:12:04.760 --> 00:12:06.760]  因為如果在這個世界上面
[00:12:06.760 --> 00:12:08.760]  無論你的事業成功也好
[00:12:08.760 --> 00:12:11.760]  生活豐盛也好
[00:12:11.760 --> 00:12:13.760]  享受很多東西也好
[00:12:13.760 --> 00:12:22.760]  這個都是你不斷將一些東西吸收
[00:12:22.760 --> 00:12:24.760]  在你自己好像黑洞一樣
[00:12:24.760 --> 00:12:28.760]  吸入你生命當中
[00:12:28.760 --> 00:12:31.760]  身邊一切的東西都被你吸進去
[00:12:31.760 --> 00:12:35.760]  被你去拿來去享受
[00:12:35.760 --> 00:12:37.760]  但是相反來說
[00:12:37.760 --> 00:12:43.760]  能夠展現出神豐盛那種的生命
[00:12:43.760 --> 00:12:46.760]  它不是吸進去
[00:12:46.760 --> 00:12:48.760]  它是綻放出來
[00:12:48.760 --> 00:12:59.760]  是好像很美的光芒來照耀出來
[00:12:59.760 --> 00:13:02.760]  被身邊被經過的人都吸引到
[00:13:02.760 --> 00:13:05.760]  都看到都享受到
[00:13:05.760 --> 00:13:07.760]  所以一個藝術品
[00:13:07.760 --> 00:13:10.760]  藝術品之所以稱為藝術品
[00:13:10.760 --> 00:13:15.760]  你知道藝術品和普通暖滑的作品
[00:13:15.760 --> 00:13:16.760]  是有所不同
[00:13:16.760 --> 00:13:18.760]  當然我不講現代藝術
[00:13:18.760 --> 00:13:20.760]  那些我不以置評
[00:13:20.760 --> 00:13:21.760]  我不懂得說
[00:13:21.760 --> 00:13:22.760]  但是那些暖滑的
[00:13:22.760 --> 00:13:24.760]  譬如你貼一隻香蕉在牆上
[00:13:24.760 --> 00:13:28.760]  和一個藝術品有什麼分別呢
[00:13:28.760 --> 00:13:29.760]  有什麼分別呢
[00:13:29.760 --> 00:13:30.760]  你知不知道
[00:13:30.760 --> 00:13:33.760]  我講的那些如蒙羅麗莎的藝術品
[00:13:33.760 --> 00:13:35.760]  或者有什麼分別呢
[00:13:35.760 --> 00:13:39.760]  因為一個藝術品本身
[00:13:39.760 --> 00:13:45.760]  是當被人去欣賞它的時候
[00:13:45.760 --> 00:13:48.760]  可以被人的生命有所沉澱
[00:13:48.760 --> 00:13:54.760]  而去嚮往真善美的
[00:13:54.760 --> 00:13:55.760]  一個藝術品
[00:13:55.760 --> 00:13:59.760]  當人去看到它去享受
[00:13:59.760 --> 00:14:08.760]  或者被人的生命在它面前欣賞的時候
[00:14:08.760 --> 00:14:10.760]  生命有所沉澱
[00:14:10.760 --> 00:14:13.760]  而會嚮往真善美
[00:14:13.760 --> 00:14:19.760]  這是藝術帶給人的一個影響
[00:14:19.760 --> 00:14:22.760]  所以藝術品之所以賣得這麼貴
[00:14:22.760 --> 00:14:25.760]  不只是那個創造藝術的人
[00:14:25.760 --> 00:14:31.760]  考奪天公 很有精密的手藝這麼簡單
[00:14:31.760 --> 00:14:33.760]  藝術的價值就是這樣
[00:14:33.760 --> 00:14:38.760]  譬如你為什麼看蒙羅麗莎這麼特別呢
[00:14:38.760 --> 00:14:40.760]  或者你看梵高的名畫
[00:14:40.760 --> 00:14:43.760]  為什麼這麼特別呢
[00:14:43.760 --> 00:14:45.760]  因為你看蒙羅麗莎的時候
[00:14:45.760 --> 00:14:47.760]  你好像在它面前
[00:14:47.760 --> 00:14:48.760]  你用不同的角度去看
[00:14:48.760 --> 00:14:50.760]  你展現到一個
[00:14:50.760 --> 00:14:54.760]  好像是一個微笑的狀況
[00:14:54.760 --> 00:14:56.760]  讓你反省到生命
[00:14:56.760 --> 00:14:59.760]  好像有人對著你笑
[00:14:59.760 --> 00:15:04.760]  那種沉澱下來的時候
[00:15:04.760 --> 00:15:07.760]  有一種很安靜的感覺
[00:15:07.760 --> 00:15:09.760]  當然每個人看蒙羅麗莎不同
[00:15:09.760 --> 00:15:13.760]  這是個人自己的感受
[00:15:13.760 --> 00:15:17.760]  或者有一次我看梵高的
[00:15:17.760 --> 00:15:26.760]  Lily那幅畫 就是那些植物
[00:15:26.760 --> 00:15:28.760]  不是Lily 是Iris
[00:15:28.760 --> 00:15:30.760]  那幅畫
[00:15:30.760 --> 00:15:34.760]  其實那些畫如果展示出來
[00:15:34.760 --> 00:15:36.760]  你一看就見過了
[00:15:36.760 --> 00:15:37.760]  因為你一定見過
[00:15:37.760 --> 00:15:40.760]  那些綠色一條條的Iris
[00:15:40.760 --> 00:15:43.760]  前面有些紫紫的花
[00:15:43.760 --> 00:15:47.760]  其實在附近的帕薩甸拿
[00:15:47.760 --> 00:15:48.760]  可以看的
[00:15:48.760 --> 00:15:50.760]  那幅畫Simon Lawton好像是有的
[00:15:50.760 --> 00:15:52.760]  不是 那次我在
[00:15:52.760 --> 00:15:53.760]  anyway
[00:15:53.760 --> 00:15:55.760]  在Gattis Museum那裡可以看
[00:15:55.760 --> 00:16:02.760]  看到它一邊看一邊看的時候
[00:16:02.760 --> 00:16:04.760]  就發覺它畫得出
[00:16:04.760 --> 00:16:07.760]  展現了一種生命的活力
[00:16:07.760 --> 00:16:09.760]  一種生命的活力
[00:16:09.760 --> 00:16:17.760]  那些花好像很平淡的
[00:16:17.760 --> 00:16:18.760]  一些普通的花
[00:16:18.760 --> 00:16:21.760]  但是你在它面前一邊欣賞那幅畫的時候
[00:16:21.760 --> 00:16:25.760]  讓你思想到生命是有那種力量
[00:16:25.760 --> 00:16:29.760]  是在泥土當中
[00:16:29.760 --> 00:16:33.760]  去綻放出一種生命力出來
[00:16:33.760 --> 00:16:39.760]  藝術就是有這樣的
[00:16:39.760 --> 00:16:43.760]  對看藝術品的人有一種影響
[00:16:43.760 --> 00:16:47.760]  它不是在你的生命當中吸引你的東西
[00:16:47.760 --> 00:16:50.760]  相反來說它有一種
[00:16:50.760 --> 00:16:52.760]  它是展現出來
[00:16:52.760 --> 00:16:54.760]  而帶你去到
[00:16:54.760 --> 00:17:00.760]  被吸引到真善美的當中
[00:17:00.760 --> 00:17:02.760]  你有沒有想過
[00:17:02.760 --> 00:17:12.760]  其實你和我都可以成為神的藝術品呢
[00:17:12.760 --> 00:17:13.760]  在你的生命當中
[00:17:13.760 --> 00:17:15.760]  你不只是吸
[00:17:15.760 --> 00:17:17.760]  不只是take
[00:17:17.760 --> 00:17:22.760]  不只是把世界所有的東西給你consume
[00:17:22.760 --> 00:17:24.760]  給你去消費
[00:17:24.760 --> 00:17:31.760]  而是你可以展現一種魅力出來
[00:17:31.760 --> 00:17:34.760]  而這種魅力不是你自己
[00:17:34.760 --> 00:17:36.760]  單是你自己
[00:17:36.760 --> 00:17:39.760]  而是因為神造你就是這樣
[00:17:39.760 --> 00:17:42.760]  而神藉著你
[00:17:42.760 --> 00:17:48.760]  藉著你去活出他那種美善的狀況之下
[00:17:48.760 --> 00:17:50.760]  就能夠展現出
[00:17:50.760 --> 00:17:52.760]  被人被吸引
[00:17:52.760 --> 00:17:53.760]  去思想到
[00:17:53.760 --> 00:17:55.760]  即使在多麼平庸
[00:17:55.760 --> 00:17:57.760]  多麼苦悶
[00:17:57.760 --> 00:18:01.760]  覺得沒有意義的當中
[00:18:01.760 --> 00:18:02.760]  好像被吸引
[00:18:02.760 --> 00:18:03.760]  好像被一個藝術品吸引
[00:18:03.760 --> 00:18:09.760]  來反映到有真善美
[00:18:09.760 --> 00:18:14.760]  我們每個人都是神的藝術品
[00:18:14.760 --> 00:18:17.760]  我們每個人都可以展現出
[00:18:17.760 --> 00:18:21.760]  神在我們身上這一種的美善
[00:18:21.760 --> 00:18:23.760]  而就不只是take
[00:18:23.760 --> 00:18:25.760]  不只是consume
[00:18:25.760 --> 00:18:28.760]  而是我們是綻放出來
[00:18:28.760 --> 00:18:31.760]  將神表現出來
[00:18:31.760 --> 00:18:35.760]  當這樣去思考的時候
[00:18:35.760 --> 00:18:37.760]  你就發覺
[00:18:37.760 --> 00:18:42.760]  其實原來聖經是有用另外一個比喻
[00:18:42.760 --> 00:18:45.760]  也都講另外一方面
[00:18:45.760 --> 00:18:50.760]  當我們如果綻放出神給我們的肝膜
[00:18:50.760 --> 00:18:54.760]  或者去表現出神給我們的美善的時候
[00:18:54.760 --> 00:18:56.760]  其實原來我們在天國當中
[00:18:56.760 --> 00:19:02.760]  就能夠發揮一個很獨特的位置
[00:19:02.760 --> 00:19:03.760]  在天國當中
[00:19:03.760 --> 00:19:07.760]  能夠發揮一個很獨特的位置
[00:19:07.760 --> 00:19:09.760]  這個比喻可能大家都聽過了
[00:19:09.760 --> 00:19:10.760]  就是保羅說
[00:19:10.760 --> 00:19:14.760]  我們基督徒聚在一起成為教會
[00:19:14.760 --> 00:19:17.760]  教會就好像一個耶穌基督的身體
[00:19:17.760 --> 00:19:19.760]  而耶穌基督的身體
[00:19:19.760 --> 00:19:21.760]  就有很多不同的肢體
[00:19:21.760 --> 00:19:23.760]  有手有腳
[00:19:23.760 --> 00:19:26.760]  有眼有耳有嘴有鼻
[00:19:26.760 --> 00:19:27.760]  當然
[00:19:27.760 --> 00:19:29.760]  你想想
[00:19:29.760 --> 00:19:31.760]  一個人有不同的肢體
[00:19:31.760 --> 00:19:33.760]  有不同的器官
[00:19:33.760 --> 00:19:35.760]  就不會全部是眼
[00:19:35.760 --> 00:19:38.760]  你看那些科幻片的怪獸
[00:19:38.760 --> 00:19:39.760]  就全部是眼
[00:19:39.760 --> 00:19:41.760]  是不是很恐怖
[00:19:41.760 --> 00:19:43.760]  或者全部都是耳
[00:19:43.760 --> 00:19:44.760]  那就不會了
[00:19:44.760 --> 00:19:46.760]  沒有眼睛看
[00:19:46.760 --> 00:19:47.760]  全部都是耳就不會了
[00:19:47.760 --> 00:19:48.760]  所以他說
[00:19:48.760 --> 00:19:49.760]  如果全部都是眼
[00:19:49.760 --> 00:19:50.760]  那誰能夠聽呢
[00:19:50.760 --> 00:19:51.760]  如果全身都是耳
[00:19:51.760 --> 00:19:53.760]  那誰能夠聞味呢
[00:19:53.760 --> 00:19:55.760]  神就將不同的肢體
[00:19:55.760 --> 00:19:56.760]  各個不同的
[00:19:56.760 --> 00:19:58.760]  安排在一起
[00:19:58.760 --> 00:20:00.760]  就成為一個身體了
[00:20:00.760 --> 00:20:02.760]  這個比喻大家都明白
[00:20:02.760 --> 00:20:03.760]  大家都聽過
[00:20:03.760 --> 00:20:05.760]  但是這個比喻今天
[00:20:05.760 --> 00:20:09.760]  想帶出一點就是說
[00:20:09.760 --> 00:20:12.760]  是每一個的肢體本身
[00:20:12.760 --> 00:20:17.760]  是有一個的身份角色
[00:20:17.760 --> 00:20:21.760]  而他所能夠發揮的功用和位置
[00:20:21.760 --> 00:20:24.760]  是沒有人可以取代的
[00:20:24.760 --> 00:20:27.760]  是沒有人可以取代的
[00:20:27.760 --> 00:20:30.760]  一個人有兩隻眼
[00:20:30.760 --> 00:20:32.760]  遇到有什麼意外
[00:20:32.760 --> 00:20:36.760]  睜開了一隻眼
[00:20:36.760 --> 00:20:38.760]  那
[00:20:38.760 --> 00:20:41.760]  可不可以說
[00:20:41.760 --> 00:20:43.760]  他都還有一隻眼
[00:20:43.760 --> 00:20:45.760]  那那隻眼就取代了那隻眼
[00:20:45.760 --> 00:20:48.760]  大家都一樣看到東西
[00:20:48.760 --> 00:20:51.760]  有沒有人會這樣想呢
[00:20:51.760 --> 00:20:53.760]  你試試單眼看東西
[00:20:53.760 --> 00:20:55.760]  你就知道
[00:20:55.760 --> 00:20:56.760]  沒有得取代的
[00:20:56.760 --> 00:21:00.760]  不是說有了一隻眼
[00:21:00.760 --> 00:21:01.760]  仍然看得到就算了
[00:21:01.760 --> 00:21:04.760]  就夠了
[00:21:04.760 --> 00:21:06.760]  他沒有了一隻眼
[00:21:06.760 --> 00:21:09.760]  就是一個獨眼龍
[00:21:09.760 --> 00:21:11.760]  你知道獨眼龍就是怎樣
[00:21:11.760 --> 00:21:12.760]  就是
[00:21:12.760 --> 00:21:14.760]  他就是獨眼龍
[00:21:14.760 --> 00:21:16.760]  他現在還有一隻眼就取代了
[00:21:16.760 --> 00:21:17.760]  仍然看得到就算了
[00:21:17.760 --> 00:21:19.760]  沒有這樣的
[00:21:19.760 --> 00:21:22.760]  你沒有了一隻手指
[00:21:22.760 --> 00:21:23.760]  就是
[00:21:23.760 --> 00:21:25.760]  九隻手指就是九隻手指
[00:21:25.760 --> 00:21:26.760]  不是說
[00:21:26.760 --> 00:21:29.760]  還有一隻手就取代了
[00:21:29.760 --> 00:21:30.760]  另外那隻
[00:21:30.760 --> 00:21:32.760]  只有四隻手指的手
[00:21:32.760 --> 00:21:34.760]  可不可以這麼取代呢
[00:21:34.760 --> 00:21:35.760]  沒有得取代
[00:21:35.760 --> 00:21:37.760]  是缺了就缺了
[00:21:37.760 --> 00:21:39.760]  沒有了
[00:21:39.760 --> 00:21:41.760]  有沒有想過
[00:21:41.760 --> 00:21:45.760]  其實在教會當中
[00:21:45.760 --> 00:21:47.760]  有時候
