
[00:00:00.000 --> 00:00:05.000]  那今天我們要看的「教會是什麼」
[00:02:36.000 --> 00:02:40.000]  教會是一個燈臺
[00:02:40.000 --> 00:02:43.000]  教會是心腹
[00:02:43.000 --> 00:02:48.000]  第七 教會是神的家
[00:02:48.000 --> 00:02:52.000]  第八 教會是軍隊
[00:02:52.000 --> 00:02:55.000]  所以用這八個比喻
[00:02:55.000 --> 00:02:59.000]  來講到教會的奧秘
[00:02:59.000 --> 00:03:01.000]  所以我們要從大綱
[00:03:01.000 --> 00:03:07.000]  我們來把這個真理
[00:03:07.000 --> 00:03:13.000]  來跟各位闡迷
[00:03:13.000 --> 00:03:16.000]  當我們講教會
[00:03:16.000 --> 00:03:19.000]  第一點我就用到
[00:03:19.000 --> 00:03:26.000]  教會是屬靈的家庭
[00:03:26.000 --> 00:03:28.000]  多少時候
[00:03:28.000 --> 00:03:30.000]  我們來到教會的時候
[00:03:30.000 --> 00:03:32.000]  我們需要的
[00:03:32.000 --> 00:03:34.000]  我們是否被關心到
[00:03:34.000 --> 00:03:37.000]  我們是否被接納
[00:03:37.000 --> 00:03:44.000]  我們是否在這團體有所領受
[00:03:44.000 --> 00:03:47.000]  是一個屬靈的家
[00:03:47.000 --> 00:03:48.000]  今天我們在主日學
[00:03:48.000 --> 00:03:50.000]  我們才學到
[00:03:50.000 --> 00:03:54.000]  講到破家入室等等這些
[00:03:54.000 --> 00:03:56.000]  就是說放棄自己的家
[00:03:56.000 --> 00:03:58.000]  進入另外一個家
[00:03:58.000 --> 00:04:00.000]  我想這個也不是神的
[00:04:00.000 --> 00:04:03.000]  完全神的明確的旨意
[00:04:03.000 --> 00:04:06.000]  神把我們放在不同的家裡面
[00:04:06.000 --> 00:04:09.000]  可是也讓我們在不同的家中
[00:04:09.000 --> 00:04:13.000]  來顯明祂的同在
[00:04:13.000 --> 00:04:16.000]  來到這個屬靈的大家庭
[00:04:16.000 --> 00:04:19.000]  來見證 來服事
[00:04:19.000 --> 00:04:21.000]  所以假如在家中
[00:04:21.000 --> 00:04:23.000]  沒有美好的見證
[00:04:23.000 --> 00:04:28.000]  來到教會也不會有美好的見證
[00:04:28.000 --> 00:04:31.000]  在家中有美好的見證
[00:04:31.000 --> 00:04:33.000]  來到教會
[00:04:33.000 --> 00:04:38.000]  一定會有美好的見證
[00:04:38.000 --> 00:04:40.000]  我在準備的時候就想到
[00:04:40.000 --> 00:04:42.000]  在40年前
[00:04:42.000 --> 00:04:45.000]  在台灣有一首歌
[00:04:45.000 --> 00:04:48.000]  流行歌曲
[00:04:48.000 --> 00:04:51.000]  今天不回家
[00:04:51.000 --> 00:04:52.000]  假如我這樣講話
[00:04:52.000 --> 00:04:54.000]  各位就知道是講誰
[00:04:54.000 --> 00:04:56.000]  今天不回家是
[00:04:56.000 --> 00:04:57.000]  先生不回家
[00:04:57.000 --> 00:05:00.000]  爸爸不回家
[00:05:00.000 --> 00:05:03.000]  因為外面有很多節目
[00:05:03.000 --> 00:05:05.000]  今天不回家
[00:05:05.000 --> 00:05:07.000]  循環坐牢
[00:05:07.000 --> 00:05:12.000]  這不是一個家庭
[00:05:12.000 --> 00:05:14.000]  另外我在10年前
[00:05:14.000 --> 00:05:15.000]  我去日本的時候
[00:05:15.000 --> 00:05:19.000]  我聽到這樣一個報導
[00:05:19.000 --> 00:05:22.000]  也是滿悲哀的一件事
[00:05:22.000 --> 00:05:25.000]  當時導遊小姐這樣說
[00:05:25.000 --> 00:05:27.000]  在日本
[00:05:27.000 --> 00:05:31.000]  這些太太們都很順服
[00:05:31.000 --> 00:05:33.000]  先生在外
[00:05:33.000 --> 00:05:36.000]  下班之後又喝酒等等
[00:05:36.000 --> 00:05:37.000]  很晚回來
[00:05:37.000 --> 00:05:39.000]  這些太太很順服
[00:05:39.000 --> 00:05:41.000]  她說為什麼會這麼順服
[00:05:41.000 --> 00:05:45.000]  他們一直在等一個日子
[00:05:45.000 --> 00:05:46.000]  什麼日子
[00:05:46.000 --> 00:05:48.000]  當先生退休之後
[00:05:48.000 --> 00:05:50.000]  他們就離婚了
[00:05:50.000 --> 00:05:51.000]  那一離婚
[00:05:51.000 --> 00:05:53.000]  他們生活就有保障
[00:05:53.000 --> 00:05:55.000]  我聽了之後
[00:05:55.000 --> 00:06:00.000]  那是你把二三十年的光陰
[00:06:00.000 --> 00:06:02.000]  就是為了那個退休之後
[00:06:02.000 --> 00:06:05.000]  他退休之後一離婚就有保障
[00:06:05.000 --> 00:06:08.000]  當然我不相信個個都會這樣
[00:06:08.000 --> 00:06:10.000]  假如導遊小姐可以說
[00:06:10.000 --> 00:06:11.000]  有這樣的一個風氣
[00:06:11.000 --> 00:06:13.000]  有這樣的一個動向
[00:06:13.000 --> 00:06:16.000]  有這樣一個情形的話
[00:06:16.000 --> 00:06:18.000]  不是少數
[00:06:18.000 --> 00:06:20.000]  可能大多數
[00:06:20.000 --> 00:06:23.000]  這是在地上我們看到
[00:06:23.000 --> 00:06:25.000]  一個不完全
[00:06:25.000 --> 00:06:28.000]  不是神心意中的一個家庭
[00:06:28.000 --> 00:06:33.000]  所以這一次我們的退休會
[00:06:33.000 --> 00:06:36.000]  在五月份的母親節的退休會
[00:06:36.000 --> 00:06:41.000]  我會經常地提醒各位
[00:06:41.000 --> 00:06:45.000]  我們相信也會在四月份的時候
[00:06:45.000 --> 00:06:48.000]  就會開始報名
[00:06:48.000 --> 00:06:51.000]  我們的退休會的主題是
[00:06:51.000 --> 00:06:58.000]  信仰傳承你、我、他
[00:06:58.000 --> 00:07:02.000]  你、我、他、他
[00:07:02.000 --> 00:07:06.000]  我們可以傳承我們的信仰
[00:07:06.000 --> 00:07:10.000]  再加上我們有專題
[00:07:10.000 --> 00:07:13.000]  也是林師母會來帶
[00:07:13.000 --> 00:07:17.000]  她是專門學教育方面的
[00:07:17.000 --> 00:07:19.000]  她會有兩個專題
[00:07:19.000 --> 00:07:23.000]  講到怎麼教導兒童
[00:07:23.000 --> 00:07:25.000]  有兩堂的時間
[00:07:25.000 --> 00:07:27.000]  所以家來說
[00:07:27.000 --> 00:07:30.000]  在聖經裡面是很重要的
[00:07:30.000 --> 00:07:31.000]  所以在教會裡面
[00:07:31.000 --> 00:07:35.000]  我們要製造一個屬靈的家
[00:07:35.000 --> 00:07:37.000]  如何製造屬靈的家呢
[00:07:37.000 --> 00:07:39.000]  讓新來的人
[00:07:39.000 --> 00:07:42.000]  讓不常來我們教會的人
[00:07:42.000 --> 00:07:44.000]  或是剛來我們的教會
[00:07:44.000 --> 00:07:49.000]  可以感受到在這裡有神的愛
[00:07:49.000 --> 00:07:53.000]  在羅馬書十三章八節裡面這樣說
[00:07:53.000 --> 00:07:56.000]  我們要彼此相愛
[00:07:56.000 --> 00:07:59.000]  常以為虧欠
[00:07:59.000 --> 00:08:01.000]  保羅說要彼此相愛
[00:08:01.000 --> 00:08:03.000]  常以為虧欠
[00:08:03.000 --> 00:08:06.000]  表示說我再怎麼樣愛你服侍你
[00:08:06.000 --> 00:08:09.000]  永遠是不夠的
[00:08:09.000 --> 00:08:12.000]  常以為虧欠
[00:08:12.000 --> 00:08:15.000]  當我們看到基督愛我們的愛的時候
[00:08:15.000 --> 00:08:17.000]  我們會覺得
[00:08:17.000 --> 00:08:20.000]  我們跟神對我們的愛
[00:08:20.000 --> 00:08:23.000]  是不可相比的一件事
[00:08:23.000 --> 00:08:25.000]  常以為虧欠
[00:08:25.000 --> 00:08:27.000]  所以我們在教會的生活中
[00:08:27.000 --> 00:08:30.000]  怎麼樣來製造一個家庭氣氛
[00:08:30.000 --> 00:08:33.000]  我覺得在團聚也是一個很重要的
[00:08:33.000 --> 00:08:35.000]  我們可以分享
[00:08:35.000 --> 00:08:39.000]  可以分擔我們個人的重擔
[00:08:39.000 --> 00:08:42.000]  在教會的團聚裡面
[00:08:42.000 --> 00:08:44.000]  我們可以分享
[00:08:44.000 --> 00:08:46.000]  教會的禱告會裡面
[00:08:46.000 --> 00:08:50.000]  我們可以分享我們的難處
[00:08:50.000 --> 00:08:53.000]  我們可以把新來的人
[00:08:53.000 --> 00:08:57.000]  拉近跟教會的關係
[00:08:57.000 --> 00:09:00.000]  所以你們關心任何人
[00:09:00.000 --> 00:09:03.000]  當你的意識裡面
[00:09:03.000 --> 00:09:05.000]  有一個意識
[00:09:05.000 --> 00:09:06.000]  我關心這個人
[00:09:06.000 --> 00:09:08.000]  是要把他拉近教會
[00:09:08.000 --> 00:09:10.000]  跟我關心這個人
[00:09:10.000 --> 00:09:13.000]  跟我直接
[00:09:13.000 --> 00:09:16.000]  這兩個完全不一樣
[00:09:16.000 --> 00:09:18.000]  兩個不一樣在哪裡
[00:09:18.000 --> 00:09:20.000]  我關心這個人
[00:09:20.000 --> 00:09:22.000]  我沒有想到是教會
[00:09:22.000 --> 00:09:26.000]  這個人對我就會有好感
[00:09:26.000 --> 00:09:28.000]  假如我關心這個人
[00:09:28.000 --> 00:09:31.000]  是為教會的話
[00:09:31.000 --> 00:09:34.000]  這個人當然對我的關心
[00:09:34.000 --> 00:09:36.000]  會感激
[00:09:36.000 --> 00:09:39.000]  更是你可以把目的
[00:09:39.000 --> 00:09:43.000]  讓他知道教會也是關心他
[00:09:43.000 --> 00:09:46.000]  你明白我的意思嗎
[00:09:46.000 --> 00:09:48.000]  我可以關心一個人
[00:09:48.000 --> 00:09:49.000]  你也可以關心一個人
[00:09:49.000 --> 00:09:51.000]  可是你若不是出於
[00:09:51.000 --> 00:09:54.000]  以教會的立場來關心的時候
[00:09:54.000 --> 00:09:58.000]  你的關心是自私的關心
[00:09:58.000 --> 00:10:02.000]  當你從教會的立場來關心的時候
[00:10:02.000 --> 00:10:06.000]  你可以把教會跟他拉近
[00:10:06.000 --> 00:10:08.000]  所以我第一點所講
[00:10:08.000 --> 00:10:10.000]  一個屬靈的家
[00:10:10.000 --> 00:10:12.000]  什麼是屬靈
[00:10:12.000 --> 00:10:14.000]  你知道我們所做的是
[00:10:14.000 --> 00:10:16.000]  永生神的家
[00:10:16.000 --> 00:10:19.000]  是在神的旨意裡面
[00:10:19.000 --> 00:10:22.000]  在神的家中我們來服事
[00:10:22.000 --> 00:10:25.000]  我們要製造弟兄姊妹
[00:10:25.000 --> 00:10:29.000]  朋友可以感受到神愛
[00:10:29.000 --> 00:10:31.000]  可以感受到溫暖
[00:10:31.000 --> 00:10:34.000]  可以感受到幫助
[00:10:34.000 --> 00:10:36.000]  當講到家的時候
[00:10:36.000 --> 00:10:38.000]  你我有血緣關係
[00:10:38.000 --> 00:10:40.000]  你我同一個父母
[00:10:40.000 --> 00:10:42.000]  你我有兄弟親戚關係
[00:10:42.000 --> 00:10:44.000]  我們很容易拉近
[00:10:44.000 --> 00:10:47.000]  可是要講到屬靈的家的時候
[00:10:47.000 --> 00:10:48.000]  你要看到
[00:10:48.000 --> 00:10:52.000]  你我有同樣神的生命的時候
[00:10:52.000 --> 00:10:55.000]  那你就進入屬靈的真理
[00:10:55.000 --> 00:10:57.000]  當你沒有辦法看到
[00:10:57.000 --> 00:11:00.000]  你我雖然有膚色不一樣
[00:11:00.000 --> 00:11:03.000]  或是背景不一樣
[00:11:03.000 --> 00:11:06.000]  但是你有神的生命的時候
[00:11:06.000 --> 00:11:09.000]  我看到你我同有神的生命
[00:11:09.000 --> 00:11:10.000]  你就已經看到
[00:11:10.000 --> 00:11:14.000]  我們是同一個屬靈的家裡面
[00:11:14.000 --> 00:11:17.000]  因為我們知道在
[00:11:17.000 --> 00:11:19.000]  約翰福音第一章十二節說
[00:11:19.000 --> 00:11:22.000]  凡接待他的
[00:11:22.000 --> 00:11:24.000]  就是凡接受他的
[00:11:24.000 --> 00:11:26.000]  就是信他名的人
[00:11:26.000 --> 00:11:30.000]  就相信他信靠他的人
[00:11:30.000 --> 00:11:33.000]  神就賜給我們一個權柄
[00:11:33.000 --> 00:11:36.000]  這權柄不是我們去賺來的
[00:11:36.000 --> 00:11:39.000]  這權柄也不是我們去努力來的
[00:11:39.000 --> 00:11:42.000]  神賜給我們一個權柄
[00:11:42.000 --> 00:11:46.000]  讓我們成為神的兒女
[00:11:46.000 --> 00:11:50.000]  這是一個屬靈裡面的一個改變
[00:11:50.000 --> 00:11:53.000]  這屬靈裡面神賜給我們的
[00:11:53.000 --> 00:11:56.000]  凡接待接受他的人
[00:11:56.000 --> 00:11:59.000]  就是信他名的人
[00:11:59.000 --> 00:12:03.000]  神給我們一個權柄成為他的兒女
[00:12:03.000 --> 00:12:05.000]  當我們成為神的兒女的時候
[00:12:05.000 --> 00:12:07.000]  我們是什麼家
[00:12:07.000 --> 00:12:12.000]  我們是屬靈的家
[00:12:12.000 --> 00:12:16.000]  我們不再是個人的家
[00:12:16.000 --> 00:12:18.000]  沒有錯
[00:12:18.000 --> 00:12:23.000]  個人的家的單位永遠要彰顯
[00:12:23.000 --> 00:12:24.000]  見證神
[00:12:24.000 --> 00:12:27.000]  可是來到神的家中的時候
[00:12:27.000 --> 00:12:29.000]  我們就更少隔閡
[00:12:29.000 --> 00:12:33.000]  更少分門別類
[00:12:33.000 --> 00:12:37.000]  更少有彼此不同
[00:12:37.000 --> 00:12:46.000]  一個屬靈的家的重要
[00:12:46.000 --> 00:12:48.000]  我剛剛講到家的時候
[00:12:48.000 --> 00:12:49.000]  我在準備的時候
[00:12:49.000 --> 00:12:52.000]  我就想到
[00:12:52.000 --> 00:12:56.000]  今天王叔叔不在
[00:12:56.000 --> 00:13:01.000]  每次我注意到他七十幾歲
[00:13:01.000 --> 00:13:04.000]  每次做點心的時候
[00:13:04.000 --> 00:13:11.000]  他都很樂意的在那裡清掃
[00:13:11.000 --> 00:13:14.000]  在那裡來做清潔的工作
[00:13:14.000 --> 00:13:18.000]  假如說上海人的話
[00:13:18.000 --> 00:13:19.000]  假如有錯的話
[00:13:19.000 --> 00:13:21.000]  各位可以指點
[00:13:21.000 --> 00:13:22.000]  我去過上海的時候
[00:13:22.000 --> 00:13:23.000]  我常常會聽到
[00:13:23.000 --> 00:13:25.000]  我們是老上海
[00:13:25.000 --> 00:13:26.000]  換句話說
[00:13:26.000 --> 00:13:28.000]  你過去二三十年來
[00:13:28.000 --> 00:13:29.000]  你不算上海人
[00:13:29.000 --> 00:13:30.000]  我在這邊長大
[00:13:30.000 --> 00:13:32.000]  我是老上海
[00:13:32.000 --> 00:13:33.000]  為老上海
[00:13:33.000 --> 00:13:35.000]  新上海有這個名字
[00:13:35.000 --> 00:13:37.000]  所以他在清潔的時候
[00:13:37.000 --> 00:13:39.000]  他沒有說你是姓上海的
[00:13:39.000 --> 00:13:41.000]  或是你是老上海
[00:13:41.000 --> 00:13:43.000]  因為在屬靈的家裡面
[00:13:43.000 --> 00:13:45.000]  他沒有這樣分
[00:13:45.000 --> 00:13:48.000]  所以我很敬佩的
[00:13:48.000 --> 00:13:51.000]  另外一位當然
[00:13:51.000 --> 00:13:54.000]  我這樣提他也不會介意
[00:13:54.000 --> 00:13:55.000]  劉立軍弟兄
[00:13:55.000 --> 00:13:57.000]  以前還沒有信主之前
[00:13:57.000 --> 00:14:00.000]  為什麼我要這樣提
[00:14:00.000 --> 00:14:02.000]  我心中起碼我提了之後
[00:14:02.000 --> 00:14:04.000]  我可以得到釋放
[00:14:04.000 --> 00:14:08.000]  我要講的話向各位講
[00:14:08.000 --> 00:14:10.000]  以前他還沒有信主的時候
[00:14:10.000 --> 00:14:13.000]  排桌椅的時候他搶著排
[00:14:13.000 --> 00:14:14.000]  他信主之後
[00:14:14.000 --> 00:14:15.000]  他有沒有說
[00:14:15.000 --> 00:14:17.000]  我現在信主我就不做了
[00:14:17.000 --> 00:14:20.000]  他還是更加的如此
[00:14:20.000 --> 00:14:21.000]  所以我很欣賞
[00:14:21.000 --> 00:14:23.000]  因為在家裡面
[00:14:23.000 --> 00:14:26.000]  個個都要工作
[00:14:26.000 --> 00:14:28.000]  我很有經驗
[00:14:28.000 --> 00:14:30.000]  因為我曾經二十年前
[00:14:30.000 --> 00:14:33.000]  我有三個子女住在我們家
[00:14:33.000 --> 00:14:36.000]  三個子女住在我們家
[00:14:36.000 --> 00:14:42.000]  包括我兒子還有我們就六個人
[00:14:42.000 --> 00:14:45.000]  那我是總管
[00:14:45.000 --> 00:14:47.000]  我早上起來的時候
[00:14:47.000 --> 00:14:48.000]  我就要想
[00:14:48.000 --> 00:14:50.000]  今天晚上要吃什麼菜
[00:14:50.000 --> 00:14:52.000]  我已經分好了
[00:14:52.000 --> 00:14:57.000]  這個子女是下課的時候要洗菜
[00:14:57.000 --> 00:15:01.000]  這個子女是吃完飯之後要洗碗
[00:15:01.000 --> 00:15:05.000]  另外一個子女是週末要洗衣服
[00:15:05.000 --> 00:15:07.000]  我的兒子是天天要倒垃圾
[00:15:07.000 --> 00:15:11.000]  那禮拜二要把垃圾桶推到前面去
[00:15:11.000 --> 00:15:13.000]  所以我早上我就想
[00:15:13.000 --> 00:15:14.000]  今天晚上要吃什麼菜
[00:15:14.000 --> 00:15:16.000]  因為洗菜的要先回家
[00:15:16.000 --> 00:15:19.000]  我還沒回家我就要先拿出來
[00:15:19.000 --> 00:15:20.000]  放在那裡
[00:15:20.000 --> 00:15:22.000]  他回家他就洗
[00:15:22.000 --> 00:15:24.000]  那我回家我就炒
[00:15:24.000 --> 00:15:26.000]  那洗完之後
[00:15:26.000 --> 00:15:27.000]  吃完之後
[00:15:27.000 --> 00:15:29.000]  洗完了他就工作了
[00:15:29.000 --> 00:15:31.000]  那工作完之後
[00:15:31.000 --> 00:15:34.000]  我兒子就倒垃圾
[00:15:34.000 --> 00:15:38.000]  那洗衣服的是週末他才洗
[00:15:38.000 --> 00:15:39.000]  所以這是什麼
[00:15:39.000 --> 00:15:41.000]  這分工合作
[00:15:41.000 --> 00:15:43.000]  所以我不會說我吃完之後
[00:15:43.000 --> 00:15:46.000]  我弄桌子亂糟糟的
[00:15:46.000 --> 00:15:48.000]  反正有人清潔
[00:15:48.000 --> 00:15:50.000]  我會吃完之後
[00:15:50.000 --> 00:15:53.000]  起碼稍微收拾一下
[00:15:53.000 --> 00:15:57.000]  他收的人一下就收好
[00:15:57.000 --> 00:15:59.000]  所以這叫什麼
[00:15:59.000 --> 00:16:01.000]  這叫家
[00:16:01.000 --> 00:16:05.000]  所以你在家裡面能這樣做的話
[00:16:05.000 --> 00:16:11.000]  我相信也應該在教會也可以這樣做
[00:16:11.000 --> 00:16:12.000]  所以有時候我覺得
[00:16:12.000 --> 00:16:14.000]  是不是你在家裡不做事
[00:16:14.000 --> 00:16:16.000]  所以到教會來的時候
[00:16:16.000 --> 00:16:19.000]  也就這樣或是這樣
[00:16:19.000 --> 00:16:21.000]  可是我調查在家裡蠻做事的
[00:16:21.000 --> 00:16:24.000]  為什麼到教會來的時候是這樣
[00:16:24.000 --> 00:16:25.000]  我也搞不懂
[00:16:25.000 --> 00:16:27.000]  哪一天我搞懂的時候
[00:16:27.000 --> 00:16:30.000]  我可以跟各位分享
[00:16:30.000 --> 00:16:35.000]  所以說教會是屬靈的家
[00:16:35.000 --> 00:16:42.000]  屬靈的家也需要弟兄姊妹同心的擺上
[00:16:42.000 --> 00:16:44.000]  第二
[00:16:44.000 --> 00:16:48.000]  教會是一支屬靈的軍隊
[00:16:48.000 --> 00:16:54.000]  這從一部所書裡面提出來的
[00:16:54.000 --> 00:16:56.000]  當然以前我講過
[00:16:56.000 --> 00:16:58.000]  這屬靈的軍隊
[00:16:58.000 --> 00:17:02.000]  我們需要穿上全副的軍裝
[00:17:02.000 --> 00:17:05.000]  穿上全副的軍裝之後
[00:17:05.000 --> 00:17:10.000]  我們才 保羅才說禱告
[00:17:10.000 --> 00:17:14.000]  不是我們不穿軍裝我們就禱告
[00:17:14.000 --> 00:17:17.000]  是穿上軍裝之後禱告
[00:17:17.000 --> 00:17:20.000]  那禱告的時候保羅說
[00:17:20.000 --> 00:17:24.000]  多方的為我禱告
[00:17:24.000 --> 00:17:30.000]  讓我可以講出福音的奧秘
[00:17:30.000 --> 00:17:35.000]  所以一個屬靈的軍隊需要什麼
[00:17:35.000 --> 00:17:41.000]  需要下面紀律和犧牲
[00:17:41.000 --> 00:17:48.000]  紀律和犧牲
[00:17:48.000 --> 00:17:54.000]  為什麼我對這個紀律會特別有感觸呢
[00:17:54.000 --> 00:17:58.000]  因為我當過兵
[00:17:58.000 --> 00:18:00.000]  我要進大學的時候
[00:18:00.000 --> 00:18:04.000]  我們要到成功嶺去受訓
[00:18:04.000 --> 00:18:05.000]  我就發現了
[00:18:05.000 --> 00:18:09.000]  那排長常常找我的麻煩
[00:18:09.000 --> 00:18:12.000]  可能是我在家裡嬌生慣養
[00:18:12.000 --> 00:18:14.000]  常常找我的麻煩
[00:18:14.000 --> 00:18:16.000]  可是我也很警覺
[00:18:16.000 --> 00:18:18.000]  總是要找我麻煩
[00:18:18.000 --> 00:18:21.000]  所以每次就是說集合的時候
[00:18:21.000 --> 00:18:23.000]  我總不會最後一個到
[00:18:23.000 --> 00:18:24.000]  因為最後一個到
[00:18:24.000 --> 00:18:27.000]  他總會挑出一些問題出來
[00:18:27.000 --> 00:18:29.000]  我總是會找到
[00:18:29.000 --> 00:18:33.000]  可是他總是可以找出一些理由出來
[00:18:33.000 --> 00:18:34.000]  把我挑出來
[00:18:34.000 --> 00:18:39.000]  那一排裡面大概有三十個人吧
[00:18:39.000 --> 00:18:41.000]  總是找我
[00:18:41.000 --> 00:18:45.000]  後來我也到現在也搞不清楚
[00:18:45.000 --> 00:18:47.000]  可是我學到一點
[00:18:47.000 --> 00:18:50.000]  順服
[00:18:50.000 --> 00:18:53.000]  那個是沒辦法要順服
[00:18:53.000 --> 00:18:55.000]  可是在屬靈的家裡面
[00:18:55.000 --> 00:18:57.000]  在教會裡面
[00:18:57.000 --> 00:19:03.000]  這順服是從你重生之後你才會的
[00:19:03.000 --> 00:19:06.000]  順服屬靈的權柄
[00:19:06.000 --> 00:19:10.000]  這你才會的
[00:19:10.000 --> 00:19:13.000]  我講一個很實際的例子
[00:19:13.000 --> 00:19:15.000]  我們黃氏大廈
[00:19:15.000 --> 00:19:19.000]  住在黃氏大廈
[00:19:19.000 --> 00:19:21.000]  八幾年的時候
[00:19:21.000 --> 00:19:27.000]  我就在那邊帶領他們查經
[00:19:27.000 --> 00:19:30.000]  到兩千年的時候
[00:19:30.000 --> 00:19:37.000]  教會就選我做長老
[00:19:37.000 --> 00:19:44.000]  這些年長的個個就是臥虎藏龍的
[00:19:44.000 --> 00:19:47.000]  不是什麼景觀學校的
[00:19:47.000 --> 00:19:49.000]  就是什麼黨部的
[00:19:49.000 --> 00:19:52.000]  個個都是有來頭的
[00:19:52.000 --> 00:19:54.000]  以前叫我陳弟兄陳弟兄
[00:19:54.000 --> 00:19:55.000]  我也習慣了
[00:19:55.000 --> 00:19:57.000]  我也沒什麼
[00:19:57.000 --> 00:19:58.000]  可是我變長老的時候
[00:19:58.000 --> 00:20:04.000]  我發現這些很快就馬上改口成長老
[00:20:04.000 --> 00:20:11.000]  這給我很大的一個很大的鼓勵
[00:20:11.000 --> 00:20:17.000]  怎麼老前輩在社會上那麼有地位
[00:20:17.000 --> 00:20:18.000]  現在退休的時候
[00:20:18.000 --> 00:20:21.000]  我一個不過四五十歲的人
[00:20:21.000 --> 00:20:24.000]  你可以這樣稱呼我
[00:20:24.000 --> 00:20:26.000]  因為在屬靈裡面
[00:20:26.000 --> 00:20:28.000]  他不再看你是
[00:20:28.000 --> 00:20:31.000]  我吃的鹽比你吃的飯還多
[00:20:31.000 --> 00:20:34.000]  我走的橋比你走的路還多
[00:20:34.000 --> 00:20:36.000]  他沒有這樣
[00:20:36.000 --> 00:20:39.000]  一個屬靈的軍隊裡面
[00:20:39.000 --> 00:20:43.000]  是完全看你在什麼樣的崗位
[00:20:43.000 --> 00:20:45.000]  我就以什麼樣的崗位
[00:20:45.000 --> 00:20:51.000]  來與你配合服事
[00:20:51.000 --> 00:20:56.000]  為什麼我會說紀律犧牲
[00:20:56.000 --> 00:21:00.000]  因為教會的目的是什麼
[00:21:00.000 --> 00:21:03.000]  主耶穌在馬太福音六章十八節說
[00:21:03.000 --> 00:21:07.000]  陰間的權柄不能勝過他
[00:21:07.000 --> 00:21:09.000]  他是誰是教會
[00:21:09.000 --> 00:21:11.000]  所以我們的敵人是誰
[00:21:11.000 --> 00:21:14.000]  我們的敵人是看不見
[00:21:14.000 --> 00:21:19.000]  掌管邪惡勢力的魔鬼
