
[00:00:00.000 --> 00:00:01.920]  「對神口渴」
[00:02:05.680 --> 00:02:07.480]  就不可以生存下去
[00:02:07.480 --> 00:02:09.440]  水很重要的
[00:02:09.440 --> 00:02:10.920]  一個成年人來說
[00:02:10.920 --> 00:02:15.000]  你知不知道每天大概需要多少水?
[00:02:15.000 --> 00:02:17.360]  這些做醫護的人士可能會知道
[00:02:17.360 --> 00:02:24.360]  一個成年人大概每天需要2.5至3公升的水
[00:02:24.360 --> 00:02:26.480]  嘩,真的很厲害
[00:02:26.480 --> 00:02:28.200]  2.5至3公升的水
[00:02:28.200 --> 00:02:30.160]  當然這些水是包括在食物裡面的
[00:02:30.160 --> 00:02:32.000]  我們吃東西本身裡面也有水分
[00:02:32.000 --> 00:02:34.280]  裡面提供大概1公升左右
[00:02:34.280 --> 00:02:38.440]  而食物帶來的養生化成的水
[00:02:38.440 --> 00:02:41.040]  代謝的水大概有300毫升左右
[00:02:41.040 --> 00:02:42.840]  另外就是飲用
[00:02:42.840 --> 00:02:43.920]  飲用的水
[00:02:43.920 --> 00:02:48.320]  大概每天我們需要1.5至2公升左右
[00:02:48.320 --> 00:02:49.520]  1.5至2公升
[00:02:49.520 --> 00:02:50.920]  如果用水杯計算
[00:02:50.920 --> 00:02:54.240]  大概每天我們需要飲用6杯水左右
[00:02:54.240 --> 00:02:55.400]  才是足夠
[00:02:55.400 --> 00:02:57.120]  如果你是從事體力勞動的
[00:02:57.120 --> 00:02:59.320]  在陽光之下工作的
[00:02:59.320 --> 00:03:00.800]  曬曬淋淋的
[00:03:00.800 --> 00:03:03.120]  或者你是從事體育活動的
[00:03:03.120 --> 00:03:06.720]  當然你需要的水量是更加之多的
[00:03:06.720 --> 00:03:07.920]  人不能缺水
[00:03:07.920 --> 00:03:10.160]  如果你的水量缺少了
[00:03:10.160 --> 00:03:12.720]  你的體重的2%的話
[00:03:12.720 --> 00:03:14.920]  你就會開始覺得渴了
[00:03:14.920 --> 00:03:19.840]  如果你的失去水的分量是3%至4%的話
[00:03:19.840 --> 00:03:23.160]  你的體力勞動力會大大地下降
[00:03:23.160 --> 00:03:27.120]  如果你的失去水量是5%至8%的話
[00:03:27.120 --> 00:03:30.840]  你就會隨時有衰竭的危險
[00:03:30.840 --> 00:03:34.520]  如果你的失去水量是你體重的2%的話
[00:03:34.520 --> 00:03:36.920]  你就支持不了
[00:03:36.920 --> 00:03:40.120]  就需要離開這個世界
[00:03:40.120 --> 00:03:42.800]  每天我們都需要6杯水
[00:03:42.800 --> 00:03:44.720]  所以請你跟隔壁的頂尖說一聲
[00:03:44.720 --> 00:03:47.320]  水真的很重要的
[00:03:47.320 --> 00:03:53.920]  一個正常人
[00:03:53.920 --> 00:03:56.520]  每天要飲用6杯水左右才是足夠
[00:03:56.520 --> 00:03:57.720]  當然不是一次過飲用
[00:03:57.720 --> 00:03:59.600]  分開不同的時間
[00:03:59.600 --> 00:04:02.720]  它不是你覺得渴的時候才需要的
[00:04:02.720 --> 00:04:05.000]  你覺得渴的時候已經過了
[00:04:05.000 --> 00:04:06.400]  過了你的需要
[00:04:06.400 --> 00:04:09.720]  隨時都要補充一些水分
[00:04:09.720 --> 00:04:11.520]  所以
[00:04:11.520 --> 00:04:13.520]  當我們看這首詩篇的時候
[00:04:13.520 --> 00:04:16.800]  這首詩篇是用一種頸渴、口渴
[00:04:16.800 --> 00:04:19.800]  那種身體的狀況去形容
[00:04:19.800 --> 00:04:22.600]  這個私人對神的渴慕
[00:04:22.600 --> 00:04:24.600]  那我們看看這首詩篇好不好
[00:04:24.600 --> 00:04:27.200]  詩篇63篇
[00:04:27.200 --> 00:04:28.600]  如果我們看這首詩篇
[00:04:28.600 --> 00:04:30.200]  它有一個標題
[00:04:30.200 --> 00:04:32.320]  標題是說什麼
[00:04:32.320 --> 00:04:36.200]  就說大衛在猶大曠野的時候
[00:04:36.200 --> 00:04:37.720]  作了這詩
[00:04:37.720 --> 00:04:39.800]  猶大曠野的時候
[00:04:39.800 --> 00:04:42.400]  通常這些標題是提供背景的
[00:04:42.400 --> 00:04:44.120]  不是寫詩的人說的
[00:04:44.120 --> 00:04:48.000]  是後來編入詩篇的編者加上去的
[00:04:48.000 --> 00:04:49.720]  所以有可能不是的
[00:04:49.720 --> 00:04:51.920]  不過按照詩篇的內容
[00:04:51.920 --> 00:04:54.600]  這個都在一個很大可能的處境之下
[00:04:54.600 --> 00:04:56.920]  他寫成這首詩篇的
[00:04:56.920 --> 00:04:59.520]  大衛在曠野
[00:04:59.520 --> 00:05:01.920]  在大衛的生涯裡面有兩次
[00:05:01.920 --> 00:05:03.520]  他在曠野的中間
[00:05:03.520 --> 00:05:05.000]  兩次
[00:05:05.000 --> 00:05:06.800]  兩次都是曠野
[00:05:06.800 --> 00:05:07.920]  第一次就是
[00:05:07.920 --> 00:05:09.920]  他還沒做王的時候
[00:05:09.920 --> 00:05:12.920]  面對蘇羅的追殺
[00:05:12.920 --> 00:05:14.520]  正經形容他在曠野裡面
[00:05:14.520 --> 00:05:16.520]  他走
[00:05:16.520 --> 00:05:17.520]  他逃避
[00:05:17.520 --> 00:05:19.920]  他找洪鵑
[00:05:19.920 --> 00:05:21.920]  蘇羅的軍隊向他追殺
[00:05:21.920 --> 00:05:22.720]  蘇羅妒忌他
[00:05:22.720 --> 00:05:23.800]  想將他殺死
[00:05:23.800 --> 00:05:25.200]  所以他到處躲 到處走
[00:05:25.200 --> 00:05:26.320]  說他這些情景
[00:05:26.320 --> 00:05:30.520]  在沈沒義記上記載了這段歷史
[00:05:30.520 --> 00:05:33.320]  第二次的曠野事件
[00:05:33.320 --> 00:05:35.720]  就是大衛做了王之後
[00:05:35.720 --> 00:05:38.920]  他被他的兒子
[00:05:38.920 --> 00:05:41.920]  鴨沙龍的軍隊追殺
[00:05:41.920 --> 00:05:45.120]  因為鴨沙龍已經散了位
[00:05:45.120 --> 00:05:46.320]  做了王
[00:05:46.320 --> 00:05:47.520]  就趕了他出去
[00:05:47.520 --> 00:05:49.120]  大衛帶著他的家人
[00:05:49.120 --> 00:05:50.120]  帶著他的僕人
[00:05:50.120 --> 00:05:52.120]  離開了耶路撒冷京城
[00:05:52.120 --> 00:05:54.320]  走去曠野裡面避難
[00:05:54.320 --> 00:05:57.120]  聖經在沈沒義記下第十六章
[00:05:57.120 --> 00:05:59.120]  就記載
[00:05:59.120 --> 00:06:01.520]  對於大衛就說
[00:06:01.520 --> 00:06:03.320]  他是離開了京城
[00:06:03.320 --> 00:06:05.520]  和家人和僕人去到曠野的地方
[00:06:05.520 --> 00:06:06.720]  上到鑒欖山
[00:06:06.720 --> 00:06:08.720]  很疲乏 很境外
[00:06:08.720 --> 00:06:09.920]  一路走一路走
[00:06:09.920 --> 00:06:12.520]  離開了京城
[00:06:12.520 --> 00:06:13.520]  進入曠野
[00:06:13.520 --> 00:06:14.520]  要過約旦河
[00:06:14.520 --> 00:06:16.520]  去到另外一個領域裡面
[00:06:16.520 --> 00:06:18.520]  如果我們看這首詩
[00:06:18.520 --> 00:06:19.320]  說他在曠野
[00:06:19.320 --> 00:06:20.720]  那應該是哪一個處境呢
[00:06:20.720 --> 00:06:21.520]  蘇羅的時候
[00:06:21.520 --> 00:06:23.920]  還是鴨沙龍的時候呢
[00:06:23.920 --> 00:06:25.920]  如果我們看第十一節
[00:06:25.920 --> 00:06:28.320]  有個暗示
[00:06:28.320 --> 00:06:29.120]  那時候就說
[00:06:29.120 --> 00:06:33.720]  但是王必因神而歡喜
[00:06:33.720 --> 00:06:34.920]  所以這個時候
[00:06:34.920 --> 00:06:36.720]  很多的學者都會認為
[00:06:36.720 --> 00:06:38.320]  應該是鴨沙龍年代
[00:06:38.320 --> 00:06:39.320]  他已經做了王了
[00:06:39.320 --> 00:06:40.520]  所以這樣稱呼自己
[00:06:40.520 --> 00:06:42.320]  蘇羅的時候他還沒有做王
[00:06:42.320 --> 00:06:43.120]  他是王
[00:06:43.120 --> 00:06:45.320]  在那個時候被人趕走
[00:06:45.320 --> 00:06:46.120]  追逐的時候
[00:06:46.120 --> 00:06:49.120]  是記錄下他這首詩篇
[00:06:49.120 --> 00:06:49.520]  好了
[00:06:49.520 --> 00:06:51.120]  我們不如讀一下這首詩篇
[00:06:51.120 --> 00:06:53.120]  我想請弟兄姊妹
[00:06:53.120 --> 00:06:55.320]  想弟兄讀一至四節
[00:06:55.320 --> 00:06:56.320]  第一段
[00:06:56.320 --> 00:06:57.920]  姊妹讀五至八
[00:06:57.920 --> 00:07:01.320]  然後我們一起讀九至十一
[00:07:01.320 --> 00:07:01.920]  一至四
[00:07:01.920 --> 00:07:02.720]  弟兄五至八
[00:07:02.720 --> 00:07:03.920]  姊妹九至十一
[00:07:03.920 --> 00:07:04.320]  一起讀
[00:07:04.320 --> 00:07:05.720]  請弟兄先
[00:07:34.320 --> 00:07:37.120]  要奉你的名舉手
[00:07:37.120 --> 00:07:38.920]  床上紀念你
[00:07:38.920 --> 00:07:41.720]  在夜間的時候思想你
[00:07:41.720 --> 00:07:45.320]  我的心就像飽足了骨髓肥油
[00:07:45.320 --> 00:07:49.120]  我也要以歡樂的嘴唇讚美你
[00:07:49.120 --> 00:07:51.520]  因為你曾幫助我
[00:07:51.520 --> 00:07:55.120]  我就在你翅膀的陰下歡呼
[00:07:55.120 --> 00:07:57.520]  我心緊緊的跟隨你
[00:07:57.520 --> 00:07:59.920]  你的右手扶持我
[00:07:59.920 --> 00:08:03.120]  但那些尋索要滅我命的人
[00:08:03.120 --> 00:08:05.320]  必往地底下去
[00:08:05.320 --> 00:08:07.920]  他們必被刀劍所殺
[00:08:07.920 --> 00:08:09.720]  被野狗所吃
[00:08:09.720 --> 00:08:12.320]  因為王必因臣歡喜
[00:08:12.320 --> 00:08:15.920]  凡指著他發誓的必要誇口
[00:08:15.920 --> 00:08:20.120]  因為說謊之人的口必被塞住
[00:08:20.120 --> 00:08:24.920]  第一段主要是描寫大衛對臣的渴慕
[00:08:24.920 --> 00:08:28.920]  第二段是大衛在渴慕臣的經歷裏面
[00:08:28.920 --> 00:08:32.320]  體會經驗了臣對他的回應
[00:08:32.320 --> 00:08:36.120]  第三段是大衛面對現實環境的時候
[00:08:36.120 --> 00:08:38.120]  他對臣的信心
[00:08:38.120 --> 00:08:39.920]  大概是這樣的內容
[00:08:39.920 --> 00:08:41.120]  如果我們看第一節的話
[00:08:41.120 --> 00:08:45.320]  他說「臣啊,你是我的臣,我要切切地尋求」
[00:08:45.320 --> 00:08:48.920]  這個可以說是整首詩篇的一個開始的告白
[00:08:48.920 --> 00:08:50.920]  大衛這個詩人就說
[00:08:50.920 --> 00:08:53.120]  「臣啊,你是我的臣」
[00:08:53.120 --> 00:08:55.320]  這句說話說得很簡單
[00:08:55.320 --> 00:08:58.920]  這句說話是說了一種很深的情感
[00:08:58.920 --> 00:09:01.720]  和一種很深的追求渴望
[00:09:01.720 --> 00:09:03.520]  通常詩篇裏面經常說
[00:09:03.520 --> 00:09:07.720]  「臣啊,你是我的山寨,你是我的盾牌,你是我的避難所」
[00:09:07.720 --> 00:09:09.520]  「你是我的XXXX,你是我的XXXX」
[00:09:09.520 --> 00:09:11.520]  通常是這樣形容臣
[00:09:11.520 --> 00:09:12.920]  當好像到了一個地步
[00:09:12.920 --> 00:09:16.720]  這些形容都不足夠的時候
[00:09:16.720 --> 00:09:19.920]  即是用這些物件去形容臣都不足夠的時候
[00:09:19.920 --> 00:09:21.520]  就出現了這一句
[00:09:21.520 --> 00:09:24.120]  「臣啊,你是我的臣」
[00:09:24.120 --> 00:09:30.120]  這樣才能夠將大衛這個詩人對臣的那種傾慕
[00:09:30.120 --> 00:09:34.320]  那種很想找他的那種關係呈現出來
[00:09:34.320 --> 00:09:36.720]  所以這個可以說是呈現了一個
[00:09:36.720 --> 00:09:41.520]  大衛對臣有很大很大的渴慕
[00:09:41.520 --> 00:09:44.720]  為什麼詩人可以對臣有這麼大的渴慕呢?
[00:09:44.720 --> 00:09:46.520]  不知道大家想不想
[00:09:46.520 --> 00:09:49.120]  對臣有一份很強烈的渴慕的心呢?
[00:09:49.120 --> 00:09:50.320]  你想不想?
[00:09:50.320 --> 00:09:52.320]  大衛是這樣的
[00:09:52.320 --> 00:09:54.520]  如果分析這首詩
[00:09:54.520 --> 00:09:59.120]  這首詩的第一段和第二段其實是很相似的
[00:09:59.120 --> 00:10:01.520]  通常看詩篇就要看它的結構
[00:10:01.520 --> 00:10:03.920]  第一段一至四節
[00:10:03.920 --> 00:10:06.720]  第一節就說詩人對臣的渴想
[00:10:06.720 --> 00:10:08.720]  那裡說「臣啊,你是我的臣」
[00:10:08.720 --> 00:10:10.920]  「我要切切地尋求你」
[00:10:10.920 --> 00:10:12.720]  如果你看英文的翻譯
[00:10:12.720 --> 00:10:16.720]  很多的譯本對於「切切地尋求」這個字
[00:10:16.720 --> 00:10:19.120]  有一點不同的意思
[00:10:19.120 --> 00:10:21.920]  那種切切地是在說很早的
[00:10:21.920 --> 00:10:23.320]  是在說時間
[00:10:23.320 --> 00:10:26.920]  「晨早,我就要找你了」
[00:10:26.920 --> 00:10:29.320]  「早上,我就要找你了」
[00:10:29.320 --> 00:10:32.320]  無論你是看三四個不同的版本英文
[00:10:32.320 --> 00:10:33.120]  都是這樣譯法
[00:10:33.120 --> 00:10:36.120]  因為這個字本身原初有這個意思的
[00:10:36.120 --> 00:10:38.920]  所以後來和學本譯成「切切」
[00:10:38.920 --> 00:10:40.320]  也是另一個意思
[00:10:40.320 --> 00:10:44.120]  但我覺得早上就會對回第五節
[00:10:44.120 --> 00:10:48.320]  因為第二段就說夜間
[00:10:48.320 --> 00:10:49.920]  「夜晚黑,在床上面」
[00:10:49.920 --> 00:10:52.120]  詩人就說「我夜晚黑在床上面」
[00:10:52.120 --> 00:10:53.920]  「我就想著你了,想起你了」
[00:10:53.920 --> 00:10:55.120]  所以是一個相對來的
[00:10:55.120 --> 00:10:57.720]  早上,夜晚,不同的時間
[00:10:57.720 --> 00:11:00.720]  詩人都對神有一份渴想,一份渴慕
[00:11:00.720 --> 00:11:02.920]  這是第一個地方我們要留意的
[00:11:02.920 --> 00:11:04.720]  好了,說了渴慕之後
[00:11:04.720 --> 00:11:09.120]  第三節就說原因
[00:11:09.120 --> 00:11:13.320]  「因你的慈愛比生命更好」
[00:11:13.320 --> 00:11:14.520]  所以提供的原因
[00:11:14.520 --> 00:11:17.720]  為甚麼詩人這麼渴慕神呢
[00:11:17.720 --> 00:11:19.720]  「因你的慈愛」
[00:11:19.720 --> 00:11:21.720]  這首歌大家都經常唱
[00:11:21.720 --> 00:11:23.920]  是來自這首詩的
[00:11:23.920 --> 00:11:25.720]  如果我們看第二段的話
[00:11:25.720 --> 00:11:29.520]  第七節同樣提供的原因
[00:11:29.520 --> 00:11:32.720]  就是「因為你曾幫助我」
[00:11:32.720 --> 00:11:34.120]  所以如果這樣看的話
[00:11:34.120 --> 00:11:37.520]  其實這兩段的結構是很對稱的
[00:11:37.520 --> 00:11:39.720]  另外最後第四節
[00:11:39.720 --> 00:11:41.920]  就是說詩人的反應
[00:11:41.920 --> 00:11:44.320]  他就說「我還活的時候要這樣稱頌你」
[00:11:44.320 --> 00:11:45.720]  「我要放你的名舉手」
[00:11:45.720 --> 00:11:47.120]  其實就是在說祈禱的意思
[00:11:47.120 --> 00:11:49.120]  因為這樣的緣故
[00:11:49.120 --> 00:11:50.920]  我要稱頌神
[00:11:50.920 --> 00:11:54.520]  我還活有生命的時候就要讚美神
[00:11:54.520 --> 00:11:57.720]  我要奉神的名舉手祈禱
[00:11:57.720 --> 00:12:00.720]  而第八節第二段的最後
[00:12:00.720 --> 00:12:02.120]  同樣是一個反應
[00:12:02.120 --> 00:12:05.520]  「我的心要緊緊地跟隨你」
[00:12:05.520 --> 00:12:07.120]  「因為你的手在扶持我」
[00:12:07.120 --> 00:12:09.520]  「你的右手有你的右手在扶持我」
[00:12:09.520 --> 00:12:11.120]  所以我想這兩段的結構
[00:12:11.120 --> 00:12:12.320]  這麼相似的經文
[00:12:12.320 --> 00:12:13.920]  通常都要一起看
[00:12:13.920 --> 00:12:15.120]  就會比較豐富
[00:12:15.120 --> 00:12:18.520]  所以我們嘗試透過這首詩篇
[00:12:18.520 --> 00:12:21.720]  去分享去分析一下
[00:12:21.720 --> 00:12:24.320]  切墓神的三個原因
[00:12:24.320 --> 00:12:27.720]  為什麼這個詩人可以這麼切墓神
[00:12:27.720 --> 00:12:29.920]  如果我和你看了詩篇
[00:12:29.920 --> 00:12:32.920]  我們都對大衛學墓神的心被觸動的話
[00:12:32.920 --> 00:12:33.920]  我們也想的話
[00:12:33.920 --> 00:12:36.520]  我們看看他提供了什麼原因
[00:12:36.520 --> 00:12:39.520]  是令到這位詩人這麼學墓神的
[00:12:39.520 --> 00:12:42.120]  第一個原因我覺得是他告訴我們的
[00:12:42.120 --> 00:12:47.720]  學墓神是要有一個你自己覺得你饑渴
[00:12:47.720 --> 00:12:49.720]  你才會學墓的
[00:12:49.720 --> 00:12:51.920]  你要知道自己饑渴
[00:12:51.920 --> 00:12:53.320]  你才喝水
[00:12:53.320 --> 00:12:54.720]  你如果不覺得饑渴
[00:12:54.720 --> 00:12:56.720]  覺得我都不需要
[00:12:56.720 --> 00:12:58.520]  你就不會無端端喝水
[00:12:58.520 --> 00:13:01.320]  唯有你覺得對神有饑渴
[00:13:01.320 --> 00:13:04.520]  你才會走去找神
[00:13:04.520 --> 00:13:07.320]  第一節那句話
[00:13:07.320 --> 00:13:11.520]  「在乾旱疲乏無水之地,我喝上你」
[00:13:11.520 --> 00:13:12.920]  乾旱疲乏無水之地
[00:13:12.920 --> 00:13:17.720]  當然說大衛如果抗夜的經歷是那個場景的話
[00:13:17.720 --> 00:13:20.320]  當然是說他在那個抗夜的地方
[00:13:20.320 --> 00:13:21.520]  半沙漠的地方
[00:13:21.520 --> 00:13:22.520]  無水的地方
[00:13:22.520 --> 00:13:24.320]  乾旱乾燥的地方
[00:13:24.320 --> 00:13:27.120]  他是以那個景寫情
[00:13:27.120 --> 00:13:28.720]  那個場景是無水的
[00:13:28.720 --> 00:13:29.520]  很乾的
[00:13:29.520 --> 00:13:31.120]  他用他形容
[00:13:31.120 --> 00:13:33.120]  反照大衛詩人
[00:13:33.120 --> 00:13:35.720]  心裡面對神的那種心境
[00:13:35.720 --> 00:13:38.520]  這個也是一個很高超的技巧
[00:13:38.520 --> 00:13:39.920]  中國人寫詩經經常是這樣
[00:13:39.920 --> 00:13:41.320]  他講那個場景
[00:13:41.320 --> 00:13:42.920]  其實是想告訴你他的心是怎樣的
[00:13:42.920 --> 00:13:43.920]  想起這個
[00:13:43.920 --> 00:13:44.920]  想起那些河水
[00:13:44.920 --> 00:13:48.120]  其實講的是他心裡對那個國家的忠誠
[00:13:48.120 --> 00:13:49.320]  就是這樣
[00:13:49.320 --> 00:13:50.120]  詩人就說
[00:13:50.120 --> 00:13:52.120]  他看到他經歷到
[00:13:52.120 --> 00:13:53.120]  無水飲
[00:13:53.120 --> 00:13:54.920]  好驚好驚渴
[00:13:54.920 --> 00:13:56.720]  好疲倦
[00:13:56.720 --> 00:14:00.920]  其實同時在講他心裡對神那種渴慕
[00:14:00.920 --> 00:14:02.320]  他的渴慕是這樣的
[00:14:02.320 --> 00:14:04.520]  「我喝上你,我的心切無力」
[00:14:04.520 --> 00:14:06.320]  這兩句也是對稱的
[00:14:06.320 --> 00:14:09.920]  因為「我喝上你」原來的文字是我的身體
[00:14:09.920 --> 00:14:10.920]  它是差一個字的
[00:14:10.920 --> 00:14:12.520]  我的身體渴想你
[00:14:12.520 --> 00:14:14.520]  我的心靈切無力
[00:14:14.520 --> 00:14:15.120]  身體心靈
[00:14:15.120 --> 00:14:16.320]  兩個一起的
[00:14:16.320 --> 00:14:18.720]  所以是整個傳人
[00:14:18.720 --> 00:14:21.720]  去投入在渴慕神的裡面
[00:14:21.720 --> 00:14:23.520]  很早一起身的時候
[00:14:23.520 --> 00:14:25.720]  曠野沙漠的地方
[00:14:25.720 --> 00:14:27.720]  是可以說是叫什麼呢
[00:14:27.720 --> 00:14:29.120]  引發他
[00:14:29.120 --> 00:14:31.520]  挑起他對神那種渴慕
[00:14:31.520 --> 00:14:32.920]  好像他的心
[00:14:32.920 --> 00:14:33.920]  對神的飢渴
[00:14:33.920 --> 00:14:35.720]  就好像在這個環境裡面
[00:14:35.720 --> 00:14:37.520]  那種沒有水的飢渴
[00:14:37.520 --> 00:14:41.120]  去渴慕去想喝水那樣
[00:14:41.120 --> 00:14:44.320]  大家知不知道呢
[00:14:44.320 --> 00:14:46.520]  在曠野的地方
[00:14:46.520 --> 00:14:48.320]  其實真的好驚渴的
[00:14:48.320 --> 00:14:51.520]  有沒有人去過沙漠啊
[00:14:51.520 --> 00:14:53.920]  有沒有人走過啊
[00:14:53.920 --> 00:14:55.120]  有沒有人去過中東啊
[00:14:55.120 --> 00:14:56.720]  我們為了中東祈禱嘛
[00:14:56.720 --> 00:14:58.520]  有沒有人去過中東啊
[00:14:58.520 --> 00:15:01.320]  中東不是那些什麼
[00:15:01.320 --> 00:15:02.520]  卡地阿拉伯那些酒店啊
[00:15:02.520 --> 00:15:03.320]  不是那些啊
[00:15:03.320 --> 00:15:04.520]  不是帆船酒店那些
[00:15:04.520 --> 00:15:07.120]  而是真的那些乾旱的地方
[00:15:07.120 --> 00:15:08.320]  哇 我真的很記得
[00:15:08.320 --> 00:15:10.920]  有幾幕不同的時間
[00:15:10.920 --> 00:15:13.120]  有機會去接觸一下這些場地
[00:15:13.120 --> 00:15:14.320]  我就發覺
[00:15:14.320 --> 00:15:15.120]  我真的明白
[00:15:15.120 --> 00:15:17.120]  原來聖經裡面說的那些經
[00:15:17.120 --> 00:15:19.120]  可能真的是很深刻的
[00:15:19.120 --> 00:15:23.120]  就是有一次跟一個老師
[00:15:23.120 --> 00:15:25.920]  在那些曠野的地方
[00:15:25.920 --> 00:15:27.920]  去走那些山路
[00:15:27.920 --> 00:15:29.120]  去經歷一下耶穌
[00:15:29.120 --> 00:15:32.320]  在曠野被魔鬼試探那些場景
[00:15:32.320 --> 00:15:34.120]  他帶我們走的時候就告訴我們
[00:15:34.120 --> 00:15:34.920]  第一
[00:15:34.920 --> 00:15:36.320]  我們選一個最熱的時間走
[00:15:36.320 --> 00:15:37.320]  讓你經驗一下
[00:15:37.320 --> 00:15:38.520]  選中午出發
[00:15:38.520 --> 00:15:39.720]  八月份
[00:15:39.720 --> 00:15:40.520]  中東的地方
[00:15:40.520 --> 00:15:41.320]  以色列的地方
[00:15:41.320 --> 00:15:42.120]  中午出發
[00:15:42.120 --> 00:15:43.720]  他說我們要帶足夠的水
[00:15:43.720 --> 00:15:45.120]  一公升起碼
[00:15:45.120 --> 00:15:46.320]  走一個小時就夠了
[00:15:46.320 --> 00:15:47.120]  經驗一下
[00:15:47.120 --> 00:15:48.520]  穿著長袖衣服
[00:15:48.520 --> 00:15:50.320]  寬身淺色的長袖衣服
[00:15:50.320 --> 00:15:51.520]  不要穿短袖衣服
[00:15:51.520 --> 00:15:52.320]  戴帽子
[00:15:52.320 --> 00:15:53.320]  遮住頸部
[00:15:53.320 --> 00:15:54.920]  不然你回家就很麻煩了
[00:15:54.920 --> 00:15:55.720]  沒有汗的
[00:15:55.720 --> 00:15:57.120]  因為太乾了
[00:15:57.120 --> 00:15:58.720]  哇 那個小時
[00:15:58.720 --> 00:16:00.120]  我們不出聲的
[00:16:00.120 --> 00:16:01.320]  默想的嘛
[00:16:01.320 --> 00:16:02.320]  耶穌的
[00:16:02.320 --> 00:16:04.120]  就是他經歷的那個
[00:16:04.120 --> 00:16:05.720]  曠野被試探的經歷
[00:16:05.720 --> 00:16:06.920]  一路走
[00:16:06.920 --> 00:16:07.920]  慢慢走
[00:16:07.920 --> 00:16:09.720]  在日曬之下
[00:16:09.720 --> 00:16:10.520]  一路走
[00:16:10.520 --> 00:16:11.520]  一路走
[00:16:11.520 --> 00:16:12.520]  一路走
[00:16:12.520 --> 00:16:13.120]  我才發覺
[00:16:13.120 --> 00:16:13.720]  哇
[00:16:13.720 --> 00:16:14.720]  原來世界上
[00:16:14.720 --> 00:16:17.320]  有一些叫做那麼乾的東西
[00:16:17.320 --> 00:16:18.520]  就是
