
[00:00:00.000 --> 00:00:03.560]  今天我們面對一個動盪的世代
[00:02:27.160 --> 00:02:29.960]  當每逢預節的時候
[00:02:29.960 --> 00:02:32.960]  猶太人就會在各個城鄉裏面
[00:02:32.960 --> 00:02:34.760]  上到耶路撒冷過節
[00:02:34.760 --> 00:02:37.080]  所以是人山人海的
[00:02:37.080 --> 00:02:41.480]  而在安息日之後的第一天的時候
[00:02:41.480 --> 00:02:43.600]  通常那些人就會散會
[00:02:43.600 --> 00:02:45.360]  就會陸續離開耶路撒冷
[00:02:45.360 --> 00:02:48.360]  回到他們的家鄉裏面
[00:02:48.360 --> 00:02:50.280]  開始準備工作
[00:02:50.280 --> 00:02:53.120]  所以其實是很多人是上路
[00:02:53.120 --> 00:02:55.600]  走向他們的家鄉
[00:02:55.600 --> 00:02:59.200]  而這兩個門徒很可能也是這樣
[00:02:59.200 --> 00:03:02.120]  過完節了我們現在回家
[00:03:02.120 --> 00:03:03.880]  這個也不是一個普通的
[00:03:03.880 --> 00:03:06.000]  預節之後的星期日
[00:03:06.000 --> 00:03:07.360]  因為耶穌基督
[00:03:07.360 --> 00:03:11.040]  在剛剛過去的星期五如何
[00:03:11.040 --> 00:03:13.400]  被釘十字架而死
[00:03:13.400 --> 00:03:14.920]  到了今天星期日
[00:03:14.920 --> 00:03:16.880]  已經是第三天了
[00:03:16.880 --> 00:03:18.520]  所以這段經文裏面
[00:03:18.520 --> 00:03:19.600]  我們看下去的時候
[00:03:19.600 --> 00:03:23.240]  就發覺有兩點值得要注意的地方
[00:03:23.240 --> 00:03:25.640]  可能聽到之後會覺得很開心
[00:03:25.640 --> 00:03:28.600]  因為兩點不是很多
[00:03:28.600 --> 00:03:31.080]  就是說已經講到不會很長了
[00:03:31.080 --> 00:03:34.560]  所以我們現在逐點探討下去
[00:03:34.560 --> 00:03:37.080]  第一點是我們需要認識一樣東西
[00:03:37.080 --> 00:03:39.160]  就是神看事物
[00:03:39.160 --> 00:03:42.280]  和我們看事物是不同的
[00:03:42.280 --> 00:03:45.440]  因為神的道路高過我們的道路
[00:03:45.440 --> 00:03:48.680]  神的意念非同我們的意念
[00:03:48.680 --> 00:03:50.160]  我們看看首先來說
[00:03:50.160 --> 00:03:52.920]  那兩個門徒怎樣看事物
[00:03:52.920 --> 00:03:54.640]  第十四節裏面說
[00:03:54.640 --> 00:03:56.480]  這兩個門徒一路走路的時候
[00:03:56.480 --> 00:04:00.200]  一路彼此談論所遇到的一切事
[00:04:00.200 --> 00:04:01.800]  是甚麼事呢
[00:04:01.800 --> 00:04:04.600]  如果你看回第十九至第二十四節的時候
[00:04:04.600 --> 00:04:06.680]  就很清楚地告訴我們
[00:04:06.680 --> 00:04:09.240]  是耶穌釘十字架遇害
[00:04:09.240 --> 00:04:11.680]  和當日的早上
[00:04:11.680 --> 00:04:16.920]  有關耶穌屍體消失了的傳聞
[00:04:16.920 --> 00:04:19.760]  那時候這兩個門徒是用甚麼心情
[00:04:19.760 --> 00:04:22.760]  去談論這些事呢
[00:04:22.760 --> 00:04:25.760]  第十七節裏面就很清楚地告訴我們
[00:04:25.760 --> 00:04:27.800]  當耶穌親自臨近他們
[00:04:27.800 --> 00:04:29.440]  向他們提問的時候
[00:04:29.440 --> 00:04:32.440]  他們的念上面是帶著愁容的
[00:04:32.440 --> 00:04:36.000]  就是說他們的心情是沉重的
[00:04:36.000 --> 00:04:40.440]  那他們是否相信耶穌基督已經復活呢
[00:04:40.440 --> 00:04:43.160]  如果照二十二至二十四節來看的時候
[00:04:43.160 --> 00:04:47.280]  他們應該是接受了耶穌基督的屍體消失
[00:04:47.280 --> 00:04:50.040]  不知為甚麼的客觀事實
[00:04:50.040 --> 00:04:52.920]  但並未接受主耶穌基督復活
[00:04:52.920 --> 00:04:53.520]  為甚麼呢
[00:04:53.520 --> 00:04:55.720]  因為如果他們接受了耶穌基督復活的時候
[00:04:55.720 --> 00:04:59.320]  他們就不會念上面帶著愁容了
[00:04:59.320 --> 00:05:03.240]  我們再看看他們說話的內容的時候
[00:05:03.240 --> 00:05:05.200]  我們會發覺這兩個門徒
[00:05:05.200 --> 00:05:09.040]  應該認識了耶穌基督有一段長的時間
[00:05:09.040 --> 00:05:09.600]  為甚麼呢
[00:05:09.600 --> 00:05:12.080]  因為第十九節裏面
[00:05:12.080 --> 00:05:17.080]  他們說到他們知道耶穌基督行事和說話是有大能的
[00:05:17.080 --> 00:05:20.000]  而且他們認定了他是先知
[00:05:20.000 --> 00:05:21.640]  而且在第二十一節裏面
[00:05:21.640 --> 00:05:24.320]  他們說到不單單是先知
[00:05:24.320 --> 00:05:28.360]  是要救贖以色列民那一位
[00:05:28.360 --> 00:05:29.840]  這是甚麼意思呢
[00:05:29.840 --> 00:05:34.120]  就是說他們相信耶穌基督就是舊約講的尼塞亞
[00:05:34.120 --> 00:05:38.880]  神為以色列國預備會重新復興以色列國
[00:05:38.880 --> 00:05:43.720]  使得以色列在歷史裏面再次有自己的定位
[00:05:43.720 --> 00:05:47.680]  有自己的角度那一位
[00:05:47.680 --> 00:05:50.760]  但是很可惜
[00:05:50.760 --> 00:05:52.840]  在他們看的時候
[00:05:52.840 --> 00:05:56.680]  無論耶穌基督做的事有多偉大
[00:05:56.680 --> 00:05:59.280]  做了多少有用的事
[00:05:59.280 --> 00:06:01.800]  說了多少安慰的說話
[00:06:01.800 --> 00:06:05.120]  行出多少不可能的神蹟都好
[00:06:05.120 --> 00:06:10.080]  但是當這個世界上一牽涉到權力的鬥爭
[00:06:10.080 --> 00:06:12.120]  利益的衝突的時候
[00:06:12.120 --> 00:06:14.880]  最終都要被釘在十字架上面
[00:06:14.880 --> 00:06:17.600]  他的運動已經失敗了
[00:06:17.600 --> 00:06:20.200]  已經失敗告終
[00:06:20.200 --> 00:06:22.480]  好像再次證明了一件事
[00:06:22.480 --> 00:06:26.360]  就是這個世界上是沒有道理可以言
[00:06:26.360 --> 00:06:28.120]  強權就是真理
[00:06:28.120 --> 00:06:30.920]  只要你夠強的時候你做甚麼都可以
[00:06:30.920 --> 00:06:33.840]  而不是你正不正義這件事
[00:06:33.840 --> 00:06:36.360]  對那兩個門徒而言的時候
[00:06:36.360 --> 00:06:38.440]  隨著耶穌的死亡
[00:06:38.440 --> 00:06:40.720]  他一切的盼望
[00:06:40.720 --> 00:06:43.520]  一切以色列國復國的盼望
[00:06:43.520 --> 00:06:47.280]  都隨著他的死亡去消失
[00:06:47.280 --> 00:06:51.040]  本來他決定跟隨耶穌和向他毀身的
[00:06:51.040 --> 00:06:53.520]  這個目標已經沒有了
[00:06:53.520 --> 00:06:55.280]  再沒有意義
[00:06:55.280 --> 00:06:59.360]  突然之間前面本來一片光明
[00:06:59.360 --> 00:07:01.120]  現在變成黑暗
[00:07:01.120 --> 00:07:03.440]  再看不到甚麼東西
[00:07:03.440 --> 00:07:06.000]  怎樣走下去
[00:07:06.000 --> 00:07:08.840]  他們其實在當中一邊傾的時候
[00:07:08.840 --> 00:07:12.960]  大家都在探討究竟怎樣走下去
[00:07:12.960 --> 00:07:16.760]  這個其實和我們今天面對的問題十分之類似
[00:07:16.760 --> 00:07:20.520]  我們面對一個彎曲薄茂的世代
[00:07:20.520 --> 00:07:24.800]  好像是有強權沒有真理
[00:07:24.800 --> 00:07:28.400]  完全沒有道理可以講的世代
[00:07:28.400 --> 00:07:30.320]  只要你夠強的時候
[00:07:30.320 --> 00:07:31.600]  你的是你的
[00:07:31.600 --> 00:07:35.480]  我的有一天都會變成你的
[00:07:35.480 --> 00:07:39.080]  這樣的時候在當中怎樣走下去呢
[00:07:39.080 --> 00:07:40.960]  在當中的時候
[00:07:40.960 --> 00:07:44.720]  我們的平安在哪裏尋求得到呢
[00:07:44.720 --> 00:07:46.960]  但你發覺一件事
[00:07:46.960 --> 00:07:48.680]  在這件事情裏面的時候
[00:07:48.680 --> 00:07:51.560]  耶穌基督對這件事的看法
[00:07:51.560 --> 00:07:56.240]  顯然和這兩個門徒的看法是有很大的分別的
[00:07:56.240 --> 00:07:59.440]  我們看看耶穌基督又怎樣看這件事
[00:07:59.440 --> 00:08:02.800]  如果你看回第25至27節的時候
[00:08:02.800 --> 00:08:04.640]  耶穌都怎樣講呢
[00:08:04.640 --> 00:08:08.480]  他說無知的人先知所說的一切說話
[00:08:08.480 --> 00:08:11.280]  你們的心信得太過遲鈍
[00:08:11.280 --> 00:08:14.480]  基督這樣受害又進入他的榮耀
[00:08:14.480 --> 00:08:16.920]  豈不是應當敵我
[00:08:16.920 --> 00:08:19.800]  於是從摩西和眾先知起
[00:08:19.800 --> 00:08:22.680]  凡經上所指著自己的話
[00:08:22.680 --> 00:08:25.840]  都被他們講解明白了
[00:08:25.840 --> 00:08:27.760]  這段經文告訴我們
[00:08:27.760 --> 00:08:30.400]  耶穌基督怎樣看事物呢
[00:08:30.400 --> 00:08:32.320]  當環境的指標
[00:08:32.320 --> 00:08:37.240]  人的分析都將這件事定位為失敗的時候
[00:08:37.240 --> 00:08:39.080]  耶穌都不是這樣看的
[00:08:39.080 --> 00:08:45.120]  耶穌的看法是進入榮耀的必經階段
[00:08:45.120 --> 00:08:49.960]  而基督這樣受害又進入他的榮耀
[00:08:49.960 --> 00:08:55.040]  當環境和人心在混亂之中
[00:08:55.040 --> 00:08:56.480]  好像一片黑暗
[00:08:56.480 --> 00:08:58.120]  都不知道發生了什麼事
[00:08:58.120 --> 00:08:59.480]  突然發生這件事的時候
[00:08:59.480 --> 00:09:02.320]  是無法解釋、無道理可言的
[00:09:02.320 --> 00:09:06.480]  黑暗勢力好像完全贏了的時候
[00:09:06.480 --> 00:09:09.000]  神怎樣看這件事呢
[00:09:09.000 --> 00:09:13.040]  神說「豈不是應當敵我」
[00:09:13.040 --> 00:09:14.520]  表示什麼呢
[00:09:14.520 --> 00:09:17.560]  表示對神在我們的世代
[00:09:17.560 --> 00:09:20.360]  所有我們覺得不能掌控
[00:09:20.360 --> 00:09:24.040]  黑暗、邪惡、醜惡的一世的事
[00:09:24.040 --> 00:09:28.520]  仍然是有絕對的掌控
[00:09:28.520 --> 00:09:30.400]  而且不單單是掌控
[00:09:30.400 --> 00:09:34.320]  你再看看這段聖經裡面耶穌怎樣說
[00:09:34.320 --> 00:09:38.080]  他說「於是從摩西和眾先知起
[00:09:38.080 --> 00:09:41.480]  凡經上所指著自己的話
[00:09:41.480 --> 00:09:44.640]  都被他們講解明白了」
[00:09:44.640 --> 00:09:46.400]  不是單單掌控
[00:09:46.400 --> 00:09:49.800]  而且所有每一件我們覺得不合理
[00:09:49.800 --> 00:09:52.400]  不可能的事情
[00:09:52.400 --> 00:09:56.080]  原來早就預先安排妥當
[00:09:56.080 --> 00:10:00.000]  正正是照著神所編寫的劇本
[00:10:00.000 --> 00:10:05.600]  逐步的發展下去
[00:10:05.600 --> 00:10:07.760]  而且最重要的一樣東西是
[00:10:07.760 --> 00:10:12.600]  當那兩個門徒覺得已經變成
[00:10:12.600 --> 00:10:17.200]  環境變成一片的黑暗
[00:10:17.200 --> 00:10:20.040]  人生完全陷入混亂
[00:10:20.040 --> 00:10:21.760]  不知道怎樣做
[00:10:21.760 --> 00:10:22.960]  未必有意義
[00:10:22.960 --> 00:10:25.840]  又不再有希望的時候
[00:10:25.840 --> 00:10:27.960]  但是他們所不知道的時候
[00:10:27.960 --> 00:10:30.200]  在他們看到、看不到
[00:10:30.200 --> 00:10:32.160]  在他們認識、不認識
[00:10:32.160 --> 00:10:35.080]  了解、不了解的時候
[00:10:35.080 --> 00:10:37.960]  原來神仍然靠近他們
[00:10:37.960 --> 00:10:39.760]  和他們同行
[00:10:39.760 --> 00:10:42.040]  只不過聖經怎樣說呢
[00:10:42.040 --> 00:10:45.160]  「在他們的眼目迷糊了
[00:10:45.160 --> 00:10:48.920]  不再認識祂」
[00:10:48.920 --> 00:10:51.960]  在我們每一個人的生命裡面的時候
[00:10:51.960 --> 00:10:54.360]  我們都會經過黑暗
[00:10:54.360 --> 00:10:56.280]  在我們黑暗裡面的時候
[00:10:56.280 --> 00:10:57.720]  我們都會覺得
[00:10:57.720 --> 00:11:00.000]  神好像在這裡又好像不在這裡
[00:11:00.000 --> 00:11:03.320]  好像聽到我的禱告又好像沒聽到我的禱告
[00:11:03.320 --> 00:11:05.320]  為什麼會發生這些事呢
[00:11:05.320 --> 00:11:06.440]  為什麼呢
[00:11:06.440 --> 00:11:10.000]  在黑暗裡面的時候我怎樣走下去呢
[00:11:10.000 --> 00:11:12.360]  我們總會遇到這樣的事
[00:11:12.360 --> 00:11:17.520]  在我太太懷孕剛生我的大女兒的時候
[00:11:17.520 --> 00:11:24.560]  那時候她在暗中隱瞞了我做一個禱告
[00:11:24.560 --> 00:11:25.400]  她的禱告說
[00:11:25.400 --> 00:11:31.840]  「神求你叫這個小朋友是一個男孩子
[00:11:31.840 --> 00:11:34.320]  千萬不要是一個女孩子」
[00:11:34.320 --> 00:11:37.680]  因為我想她受到我家人的壓力
[00:11:37.680 --> 00:11:39.120]  其實我是不知道的
[00:11:39.120 --> 00:11:41.520]  家人不會告訴我的
[00:11:41.520 --> 00:11:43.520]  她把壓力加在我太太身上
[00:11:43.520 --> 00:11:45.120]  她沒有跟我說
[00:11:45.120 --> 00:11:46.160]  所以我是不知道的
[00:11:46.160 --> 00:11:47.760]  我是不知情
[00:11:47.760 --> 00:11:48.560]  但很有趣的
[00:11:48.560 --> 00:11:51.240]  因為神和我太太顯現的方式
[00:11:51.240 --> 00:11:53.480]  其中一個途徑是藉著夷夢
[00:11:53.480 --> 00:11:56.240]  所以在一個夷夢裡面
[00:11:56.240 --> 00:12:01.120]  祂就看到一大群天使向祂顯現
[00:12:01.120 --> 00:12:03.960]  然後那個夷夢天使就走出來
[00:12:03.960 --> 00:12:06.760]  在夢裡面跟祂說
[00:12:06.760 --> 00:12:09.120]  用很同情的角度跟祂說
[00:12:09.120 --> 00:12:12.520]  祂說「我明白祢在想什麼
[00:12:12.520 --> 00:12:14.320]  但是為了神的禱告
[00:12:14.320 --> 00:12:18.360]  這個又是一個女孩子」
[00:12:18.360 --> 00:12:20.480]  其實我是一個神學家
[00:12:20.480 --> 00:12:26.400]  也對聖經裡面的夷夢異象有一定的了解
[00:12:26.400 --> 00:12:29.600]  我是明白所有的東西是指向什麼
[00:12:29.600 --> 00:12:34.480]  但我唯一不明白就是為何是神的角度
[00:12:34.480 --> 00:12:37.640]  神的大局裡面這個女孩子
[00:12:37.640 --> 00:12:39.240]  我一直都不明白
[00:12:39.240 --> 00:12:41.760]  神也沒有解釋給我聽
[00:12:41.760 --> 00:12:47.440]  所以其實那時候我太太懷孕還沒到三個月
[00:12:47.440 --> 00:12:50.760]  那時候我們任何的掃瞄都還沒做
[00:12:50.760 --> 00:12:53.840]  但已經很清楚這個會是一個女孩子
[00:12:53.840 --> 00:12:58.000]  直到2009年的時候
[00:12:58.000 --> 00:13:00.640]  我們發現她有自閉症
[00:13:00.640 --> 00:13:03.440]  但是除了她有自閉症之外
[00:13:03.440 --> 00:13:06.000]  我們發現她有很多醫療問題
[00:13:06.000 --> 00:13:09.400]  很多的困難
[00:13:09.400 --> 00:13:14.240]  那時候其實我們用錢好像賭錢一樣
[00:13:14.240 --> 00:13:19.160]  到了我們五月的時候發現她有自閉症
[00:13:19.160 --> 00:13:21.120]  還有很多醫療問題
[00:13:21.120 --> 00:13:23.000]  到了十月的時候
[00:13:23.000 --> 00:13:27.120]  我的戶口剩下300元美金
[00:13:27.120 --> 00:13:30.080]  你說用錢賭錢有多厲害
[00:13:30.080 --> 00:13:33.200]  但那時候我是一個很固執的人
[00:13:33.200 --> 00:13:36.520]  所以其實那時候我一點都沒有跟我家人說
[00:13:36.520 --> 00:13:38.960]  我是有經濟的需要
[00:13:38.960 --> 00:13:42.360]  最重要的原因是因為那時候我爸爸不是基督徒
[00:13:42.360 --> 00:13:43.520]  那時候我就想
[00:13:43.520 --> 00:13:47.360]  如果我跟爸爸說我需要有支持的時候
[00:13:47.360 --> 00:13:50.080]  那神的全能擺在哪裡呢
[00:13:50.080 --> 00:13:52.520]  是解釋不了的
[00:13:52.520 --> 00:13:56.920]  所以我閉口不言一直都沒有說什麼
[00:13:56.920 --> 00:14:00.080]  我就一直看著帳號一直跌下去
[00:14:00.080 --> 00:14:02.440]  跌到300元美金
[00:14:02.440 --> 00:14:06.600]  其實老實告訴你只能夠捱多一個星期
[00:14:06.600 --> 00:14:10.280]  那時候你可以想像我多麼困難
[00:14:10.280 --> 00:14:13.240]  那時候我全家都病了
[00:14:13.240 --> 00:14:16.480]  因為我女兒其實很需求
[00:14:16.480 --> 00:14:19.880]  那時候她有很多醫療問題
[00:14:19.880 --> 00:14:26.080]  所以很多時候每天我要去很多不同的醫院
[00:14:26.080 --> 00:14:29.040]  我可以上午在麻省去一個醫院
[00:14:29.040 --> 00:14:34.200]  下午去波士頓去兒童醫院
[00:14:34.200 --> 00:14:37.880]  然後晚上如果她發燒的時候
[00:14:37.880 --> 00:14:39.880]  我要一知道她發燒
[00:14:39.880 --> 00:14:45.040]  無論多晚半夜都要駕車駕到紐約
[00:14:45.040 --> 00:14:49.600]  為什麼呢?因為我女兒有很嚴重的藥物敏感
[00:14:49.600 --> 00:14:53.000]  所以麻省沒有她需要的藥
[00:14:53.000 --> 00:14:58.560]  所以要駕車去美國的藥廠
[00:14:58.560 --> 00:15:00.120]  六個小時駕車下去
[00:15:00.120 --> 00:15:03.520]  在藥廠前面等她開門
[00:15:03.520 --> 00:15:07.720]  拿了藥馬上駕車六個小時上去給我女兒吃
[00:15:07.720 --> 00:15:09.720]  所以那時候我很困難
[00:15:09.720 --> 00:15:12.680]  所以結果就是病了
[00:15:12.680 --> 00:15:15.600]  所以那時候我病了的時候
[00:15:15.600 --> 00:15:19.200]  我記得我坐在客廳看著天花板
[00:15:19.200 --> 00:15:27.080]  我說:「神,我極需要祢幫我轉一個簽證」
[00:15:27.080 --> 00:15:30.600]  我說:「我現在拿著學生簽證是賺不到錢的」
[00:15:30.600 --> 00:15:33.360]  「我極需要有收入」
[00:15:33.360 --> 00:15:39.520]  「求祢改變我的簽證使我有收入」
[00:15:39.520 --> 00:15:46.400]  那時候我有機會在一間華人宣導會講道
[00:15:46.400 --> 00:15:48.400]  是有人安排的
[00:15:48.400 --> 00:15:50.640]  很奇妙地有人安排
[00:15:50.640 --> 00:15:53.120]  其實我沒有特別主動去做
[00:15:53.120 --> 00:15:55.240]  但神聽我禱告
[00:15:55.240 --> 00:15:59.680]  那時候我太太在耶魯大學讀法律
[00:15:59.680 --> 00:16:02.000]  她其實是一個律師
[00:16:02.000 --> 00:16:04.760]  她很清楚美國的法律
[00:16:04.760 --> 00:16:06.560]  她星期五的時候
[00:16:06.560 --> 00:16:08.400]  她就走來跟我說
[00:16:08.400 --> 00:16:12.120]  「Ben,你是拿著學生簽證的」
[00:16:12.120 --> 00:16:15.280]  「你是不能收取任何人工的」
[00:16:15.280 --> 00:16:17.120]  然後我就站在那裡
[00:16:17.120 --> 00:16:20.600]  其實我已經預備好一篇講道
[00:16:20.600 --> 00:16:21.680]  星期六的時候
[00:16:21.680 --> 00:16:22.880]  自己安靜的時候
[00:16:22.880 --> 00:16:23.600]  我找了一個地方
[00:16:23.600 --> 00:16:25.120]  只有我一個人
[00:16:25.120 --> 00:16:26.960]  我安靜的時候
[00:16:26.960 --> 00:16:31.240]  其實我已經預備好一篇講道
[00:16:31.240 --> 00:16:33.360]  然後我看著那篇講道
[00:16:33.360 --> 00:16:34.880]  我發覺我講不出口
[00:16:34.880 --> 00:16:39.120]  因為那篇講道好像是講神點信實
[00:16:39.120 --> 00:16:41.120]  有什麼大能
[00:16:41.120 --> 00:16:43.200]  但我在極極困難的環境裡
[00:16:43.200 --> 00:16:45.200]  我看著那篇講道
[00:16:45.200 --> 00:16:48.320]  我發覺我講不出口
[00:16:48.320 --> 00:16:50.040]  然後在無可奈何之下
[00:16:50.040 --> 00:16:52.400]  我就做了一個禱告
[00:16:52.400 --> 00:16:57.400]  我說「神,我現在在極困難的環境裡」
[00:16:57.400 --> 00:16:59.160]  「我已經沒有這樣的心力」
[00:16:59.160 --> 00:17:03.080]  「再去免費侍奉一間教會」
[00:17:03.080 --> 00:17:05.880]  然後當我開始這樣禱告的時候
[00:17:05.880 --> 00:17:09.400]  我就開始想起神呼召我的時候
[00:17:09.400 --> 00:17:13.360]  我怎樣答應神要忠心的侍奉祂
[00:17:13.360 --> 00:17:15.360]  在任何困難的時候
[00:17:15.360 --> 00:17:17.880]  我都會跟著祂同行
[00:17:17.880 --> 00:17:20.280]  我就想起這些
[00:17:20.280 --> 00:17:23.640]  我就開始覺得很難過
[00:17:23.640 --> 00:17:27.240]  我就再也禱告不下去
[00:17:27.240 --> 00:17:29.840]  然後我就開始流淚
[00:17:29.840 --> 00:17:34.080]  然後神就輪到我跟我說話
[00:17:34.080 --> 00:17:36.920]  神通常跟我說話都是很短的
[00:17:36.920 --> 00:17:38.600]  是一句的
[00:17:38.600 --> 00:17:41.560]  那時候神就跟我說了一句話
[00:17:41.560 --> 00:17:46.920]  祂就說「你肯不肯在你極困難的時候」
[00:17:46.920 --> 00:17:53.840]  「因為愛我的緣故,仍然侍奉我呢?」
[00:17:53.840 --> 00:17:57.640]  就是說了這句話
[00:17:57.640 --> 00:17:59.680]  我第一天上港台
[00:17:59.680 --> 00:18:01.720]  我覺得神和我同在
[00:18:01.720 --> 00:18:05.840]  有能力在我裡面出來
[00:18:05.840 --> 00:18:07.720]  完了講道之後
[00:18:07.720 --> 00:18:10.280]  搜索委員會跟我開會
[00:18:10.280 --> 00:18:13.840]  大家坐在那裡
[00:18:13.840 --> 00:18:15.400]  你眼望我眼
[00:18:15.400 --> 00:18:17.040]  大家都知道要講什麼
[00:18:17.040 --> 00:18:18.680]  但沒有人出聲
[00:18:18.680 --> 00:18:21.160]  其實我是一個很心急的人
[00:18:21.160 --> 00:18:23.160]  我見到沒有人出聲
[00:18:23.160 --> 00:18:25.120]  我就跟他說
[00:18:25.120 --> 00:18:28.000]  我就說「我是拿著學生簽證的」
[00:18:28.000 --> 00:18:30.560]  「所以我不能夠收受任何人工」
[00:18:30.560 --> 00:18:34.080]  「但是神已經指示我要侍奉你們」
[00:18:34.080 --> 00:18:37.600]  「所以我決定我會侍奉你們」
[00:18:37.600 --> 00:18:42.120]  「直至我找到適合的教務同工為止」
[00:18:42.120 --> 00:18:44.600]  那時候其實我是不知道
[00:18:44.600 --> 00:18:46.920]  那裡的世教會是
[00:18:46.920 --> 00:18:53.840]  你可以十幾年都找不到教務同工
[00:18:53.840 --> 00:18:56.800]  我是不知道的
[00:18:56.800 --> 00:19:01.160]  如果我知道,我不會進去講
[00:19:01.160 --> 00:19:05.400]  我是到很遲才知道
[00:19:05.400 --> 00:19:07.720]  於是他聽到之後
[00:19:07.720 --> 00:19:11.840]  每個人都很開心
[00:19:11.840 --> 00:19:13.280]  接著他就問我
[00:19:13.280 --> 00:19:18.560]  有一個會計師的姐妹
[00:19:18.560 --> 00:19:20.320]  她是很謹慎的人
[00:19:20.320 --> 00:19:21.240]  問我
[00:19:21.240 --> 00:19:23.600]  馮傳道
[00:19:23.600 --> 00:19:25.960]  請問你
[00:19:25.960 --> 00:19:28.080]  怎樣才算免費侍奉我們
[00:19:28.080 --> 00:19:32.120]  可不可以免費
[00:19:32.120 --> 00:19:35.360]  當你要免費侍奉別人的時候
[00:19:35.360 --> 00:19:36.560]  你一定會被拋棄
[00:19:36.560 --> 00:19:37.760]  因為你不收錢
[00:19:37.760 --> 00:19:39.680]  不收錢你什麼都可以
[00:19:39.680 --> 00:19:41.680]  我提議給你不接受的時候
[00:19:41.680 --> 00:19:43.040]  大家沒有損失
[00:19:43.040 --> 00:19:46.320]  所以我就很自由地說
[00:19:46.320 --> 00:19:48.640]  我就說我女兒是這樣
[00:19:48.640 --> 00:19:51.040]  我讀PhD是這樣
[00:19:51.040 --> 00:19:53.880]  所以我只能夠
[00:19:53.880 --> 00:19:56.560]  我做不到你行政任何事
[00:19:56.560 --> 00:19:59.960]  探訪一概我都做不到
[00:19:59.960 --> 00:20:02.120]  我只能夠每個星期日
[00:20:02.120 --> 00:20:04.400]  跟你講道和教主學
[00:20:04.400 --> 00:20:05.720]  和如果你有重要的事
[00:20:05.720 --> 00:20:07.640]  找我幫你解決
[00:20:07.640 --> 00:20:10.040]  我最多做到這樣就被捕
[00:20:10.040 --> 00:20:11.400]  我講完就完
[00:20:11.400 --> 00:20:13.400]  神要我做的事我都做了
[00:20:13.400 --> 00:20:15.720]  所以就走了
[00:20:15.720 --> 00:20:19.760]  那時候我和我太太
[00:20:19.760 --> 00:20:22.440]  下午吃飯的時候
[00:20:22.440 --> 00:20:27.040]  最高級的長者就打給我
