
[00:00:00.000 --> 00:00:03.640]  今日我繼續講《仕途信經》
[00:03:39.160 --> 00:03:41.160]  就好像你已經有一個橙
[00:03:41.160 --> 00:03:43.160]  天父就另外賜
[00:03:43.160 --> 00:03:45.160]  一個蛋糕給你
[00:03:45.160 --> 00:03:47.160]  兩者的性質是不同的
[00:03:47.160 --> 00:03:49.160]  但其實這句說話的原文
[00:03:49.160 --> 00:03:51.160]  應該是這樣說
[00:03:51.160 --> 00:03:53.160]  應該是
[00:03:53.160 --> 00:03:55.160]  父就賜你們另一位保衛師
[00:03:55.160 --> 00:03:57.160]  就是說你本來
[00:03:57.160 --> 00:03:59.160]  已經有一個保衛師
[00:03:59.160 --> 00:04:01.160]  現在再賜多一個保衛師給你
[00:04:01.160 --> 00:04:03.160]  兩者的性質是相同的
[00:04:03.160 --> 00:04:07.160]  但這個原本的保衛師
[00:04:07.160 --> 00:04:09.160]  是誰呢
[00:04:09.160 --> 00:04:11.160]  在十六節
[00:04:11.160 --> 00:04:13.160]  這一節經文之前
[00:04:13.160 --> 00:04:15.160]  耶穌在說祂自己
[00:04:15.160 --> 00:04:17.160]  所以原本的保衛師
[00:04:17.160 --> 00:04:19.160]  應該是指耶穌
[00:04:19.160 --> 00:04:21.160]  就是說
[00:04:21.160 --> 00:04:23.160]  我們已經有耶穌
[00:04:23.160 --> 00:04:25.160]  作為我們的保衛師
[00:04:25.160 --> 00:04:27.160]  現在聖父再賜多給我們
[00:04:27.160 --> 00:04:29.160]  另一位保衛師
[00:04:29.160 --> 00:04:31.160]  也就是說
[00:04:31.160 --> 00:04:33.160]  聖子和聖靈
[00:04:33.160 --> 00:04:35.160]  是相等的
[00:04:35.160 --> 00:04:37.160]  不只是這麼簡單
[00:04:37.160 --> 00:04:39.160]  不只是聖子和聖靈
[00:04:39.160 --> 00:04:41.160]  是相等的
[00:04:41.160 --> 00:04:43.160]  父、聖子、聖靈
[00:04:43.160 --> 00:04:45.160]  都是相等的
[00:04:45.160 --> 00:04:47.160]  這一節經文我們也很熟悉
[00:04:47.160 --> 00:04:49.160]  所以你們要去
[00:04:49.160 --> 00:04:51.160]  使萬民作我的門徒
[00:04:51.160 --> 00:04:53.160]  奉父、子、聖靈的名
[00:04:53.160 --> 00:04:55.160]  給他們施洗
[00:04:55.160 --> 00:04:57.160]  這一節我們一起讀
[00:04:57.160 --> 00:04:59.160]  願主耶穌基督的恩惠
[00:04:59.160 --> 00:05:01.160]  神的慈愛
[00:05:01.160 --> 00:05:03.160]  聖靈的感動
[00:05:03.160 --> 00:05:05.160]  常與你們同人同在
[00:05:05.160 --> 00:05:07.160]  這句說話你們平時讀得比較少
[00:05:07.160 --> 00:05:09.160]  通常是誰
[00:05:09.160 --> 00:05:11.160]  會說這一句
[00:05:11.160 --> 00:05:13.160]  祝福!牧師傳道人
[00:05:13.160 --> 00:05:15.160]  通常會說這一句
[00:05:15.160 --> 00:05:17.160]  從這兩節經文中
[00:05:17.160 --> 00:05:19.160]  你看到父、子、靈
[00:05:19.160 --> 00:05:21.160]  都是同時提出的
[00:05:21.160 --> 00:05:23.160]  而且次序也可以調
[00:05:23.160 --> 00:05:25.160]  可以先說基督耶穌
[00:05:25.160 --> 00:05:27.160]  再說父神再說聖靈
[00:05:27.160 --> 00:05:29.160]  這顯示到
[00:05:29.160 --> 00:05:31.160]  聖父、聖子、聖靈
[00:05:31.160 --> 00:05:33.160]  是同等的
[00:05:33.160 --> 00:05:35.160]  不過雖然是同等
[00:05:35.160 --> 00:05:37.160]  但也不表示他們完全一樣
[00:05:37.160 --> 00:05:39.160]  聖靈本身與
[00:05:39.160 --> 00:05:41.160]  聖父、聖子
[00:05:41.160 --> 00:05:43.160]  是有點不同的
[00:05:43.160 --> 00:05:45.160]  其中一個不同的地方
[00:05:45.160 --> 00:05:47.160]  就是聖父、聖子
[00:05:47.160 --> 00:05:49.160]  都是各有自己的名字
[00:05:49.160 --> 00:05:51.160]  聖父的名字是誰?
[00:05:51.160 --> 00:05:53.160]  是什麼?
[00:05:53.160 --> 00:05:55.160]  耶和華
[00:05:55.160 --> 00:05:57.160]  聖子的名字呢?
[00:05:57.160 --> 00:05:59.160]  耶穌
[00:05:59.160 --> 00:06:01.160]  那聖靈呢?
[00:06:01.160 --> 00:06:03.160]  聖靈就是聖靈
[00:06:03.160 --> 00:06:05.160]  還有聖和靈
[00:06:05.160 --> 00:06:07.160]  這兩個字
[00:06:07.160 --> 00:06:09.160]  也可以同時適用在
[00:06:09.160 --> 00:06:11.160]  聖父、聖子的身上
[00:06:11.160 --> 00:06:13.160]  聖父、聖子、聖靈
[00:06:13.160 --> 00:06:15.160]  聖代表著神聖
[00:06:15.160 --> 00:06:17.160]  Holy
[00:06:17.160 --> 00:06:19.160]  一種聖潔的意思
[00:06:19.160 --> 00:06:21.160]  而靈呢?
[00:06:21.160 --> 00:06:23.160]  聖經說神是個靈
[00:06:23.160 --> 00:06:25.160]  意思就是說
[00:06:25.160 --> 00:06:27.160]  神是有別於一切的受造物
[00:06:27.160 --> 00:06:29.160]  是無法測度
[00:06:29.160 --> 00:06:31.160]  不能觸摸
[00:06:31.160 --> 00:06:33.160]  又不受限制
[00:06:33.160 --> 00:06:35.160]  其實這些
[00:06:35.160 --> 00:06:37.160]  也是聖父、聖子、聖靈
[00:06:37.160 --> 00:06:39.160]  同時擁有的
[00:06:39.160 --> 00:06:41.160]  一個共通的特質
[00:06:41.160 --> 00:06:43.160]  所以相比於
[00:06:43.160 --> 00:06:45.160]  聖父和聖子
[00:06:45.160 --> 00:06:47.160]  聖靈顯得沒那麼獨特
[00:06:47.160 --> 00:06:49.160]  或者用我們現在說的
[00:06:49.160 --> 00:06:51.160]  他沒那麼有性格
[00:06:51.160 --> 00:06:53.160]  沒那麼突出
[00:06:53.160 --> 00:06:55.160]  還有
[00:06:55.160 --> 00:06:57.160]  靈這個字原文的意思
[00:06:57.160 --> 00:06:59.160]  是風或是氣
[00:06:59.160 --> 00:07:01.160]  聖靈其實也像風
[00:07:01.160 --> 00:07:03.160]  或是氣一樣
[00:07:03.160 --> 00:07:05.160]  是我們看不到的
[00:07:05.160 --> 00:07:07.160]  是觸摸不到的
[00:07:07.160 --> 00:07:09.160]  這些特點其實
[00:07:09.160 --> 00:07:11.160]  都是讓我們看到
[00:07:11.160 --> 00:07:13.160]  聖靈是比較隱藏的
[00:07:13.160 --> 00:07:15.160]  沒那麼顯眼
[00:07:15.160 --> 00:07:17.160]  甚至是比較隱蔽
[00:07:17.160 --> 00:07:19.160]  為什麼聖靈要那麼隱蔽呢?
[00:07:19.160 --> 00:07:21.160]  我們一起讀這兩節經文
[00:07:21.160 --> 00:07:23.160]  「只等真理的聖靈來了
[00:07:23.160 --> 00:07:25.160]  祂要引導你們
[00:07:25.160 --> 00:07:27.160]  明白一切的真理
[00:07:27.160 --> 00:07:29.160]  因為祂不是憑自己說的
[00:07:29.160 --> 00:07:31.160]  乃是把祂所聽見的
[00:07:31.160 --> 00:07:33.160]  都說出來
[00:07:33.160 --> 00:07:35.160]  並要把將來的事
[00:07:35.160 --> 00:07:37.160]  告訴你們
[00:07:37.160 --> 00:07:39.160]  祂要榮耀我
[00:07:39.160 --> 00:07:41.160]  因為祂要將
[00:07:41.160 --> 00:07:43.160]  屬於我的告訴你們」
[00:07:43.160 --> 00:07:45.160]  這兩節聖經
[00:07:45.160 --> 00:07:47.160]  是誰說的呢?
[00:07:47.160 --> 00:07:49.160]  耶穌說的
[00:07:49.160 --> 00:07:51.160]  在這兩節聖經裡我們看到
[00:07:51.160 --> 00:07:53.160]  聖靈是要引導人
[00:07:53.160 --> 00:07:55.160]  去認識
[00:07:55.160 --> 00:07:57.160]  這位聖子耶穌
[00:07:57.160 --> 00:07:59.160]  祂要榮耀的是耶穌
[00:07:59.160 --> 00:08:01.160]  而不是要榮耀自己
[00:08:01.160 --> 00:08:03.160]  祂不是要自我
[00:08:03.160 --> 00:08:05.160]  顯露去榮耀自己
[00:08:05.160 --> 00:08:07.160]  這個情況就好像
[00:08:07.160 --> 00:08:09.160]  舞台上的燈光
[00:08:09.160 --> 00:08:11.160]  燈光
[00:08:11.160 --> 00:08:13.160]  這些燈光存在的目的
[00:08:13.160 --> 00:08:15.160]  不是讓人去欣賞這些燈光
[00:08:15.160 --> 00:08:17.160]  多麼漂亮
[00:08:17.160 --> 00:08:19.160]  去注意這些燈光
[00:08:19.160 --> 00:08:21.160]  而是要藉著燈光
[00:08:21.160 --> 00:08:23.160]  去注意舞台上的演員
[00:08:23.160 --> 00:08:25.160]  或者那些
[00:08:25.160 --> 00:08:27.160]  藝人
[00:08:27.160 --> 00:08:31.160]  當我們將我們的目光
[00:08:31.160 --> 00:08:33.160]  放在台上的演員
[00:08:33.160 --> 00:08:35.160]  或者那些表演者身上的時候
[00:08:35.160 --> 00:08:37.160]  舞台的燈光就完成了
[00:08:37.160 --> 00:08:39.160]  他的責任
[00:08:39.160 --> 00:08:41.160]  達到了他存在的目的
[00:08:41.160 --> 00:08:43.160]  同樣
[00:08:43.160 --> 00:08:45.160]  我們人都是藉著聖靈
[00:08:45.160 --> 00:08:47.160]  去明白真理
[00:08:47.160 --> 00:08:49.160]  去認識
[00:08:49.160 --> 00:08:51.160]  聖子和聖父
[00:08:51.160 --> 00:08:53.160]  當我們認識
[00:08:53.160 --> 00:08:55.160]  聖父和聖子的時候
[00:08:55.160 --> 00:08:57.160]  聖靈就完成了職責
[00:08:57.160 --> 00:09:01.160]  所以如果我們過分地
[00:09:01.160 --> 00:09:03.160]  高舉聖靈
[00:09:03.160 --> 00:09:05.160]  其實是違反了
[00:09:05.160 --> 00:09:07.160]  聖經原本的意思
[00:09:07.160 --> 00:09:09.160]  亦混亂了聖父、聖子、聖靈
[00:09:09.160 --> 00:09:11.160]  他們不同的職責
[00:09:11.160 --> 00:09:13.160]  我想問大家一個問題
[00:09:13.160 --> 00:09:15.160]  是關於祈禱的
[00:09:15.160 --> 00:09:17.160]  我想問大家
[00:09:17.160 --> 00:09:19.160]  你們知不知道你們祈禱的時候
[00:09:19.160 --> 00:09:21.160]  對象是誰
[00:09:21.160 --> 00:09:23.160]  是聖父、聖子、聖靈
[00:09:23.160 --> 00:09:25.160]  是誰呢?
[00:09:25.160 --> 00:09:27.160]  是聖父的舉手?
[00:09:27.160 --> 00:09:31.160]  聖子呢?
[00:09:31.160 --> 00:09:33.160]  也有
[00:09:33.160 --> 00:09:35.160]  聖靈呢?也有
[00:09:35.160 --> 00:09:37.160]  三位也有嗎?
[00:09:37.160 --> 00:09:39.160]  也不少
[00:09:39.160 --> 00:09:41.160]  這也是對的
[00:09:41.160 --> 00:09:43.160]  因為我們所相信的神是三位一體的神
[00:09:43.160 --> 00:09:45.160]  無論你向誰
[00:09:45.160 --> 00:09:47.160]  其實都是向這位神祈禱
[00:09:47.160 --> 00:09:49.160]  不過其實按照聖經的理解
[00:09:49.160 --> 00:09:51.160]  可能跟我們的印象
[00:09:51.160 --> 00:09:53.160]  有些不同
[00:09:53.160 --> 00:09:55.160]  當門徒問耶穌
[00:09:55.160 --> 00:09:57.160]  你教我們祈禱
[00:09:57.160 --> 00:09:59.160]  耶穌就用主禱文
[00:09:59.160 --> 00:10:01.160]  來教導門徒祈禱
[00:10:01.160 --> 00:10:03.160]  雖然我們最近少讀主禱文
[00:10:03.160 --> 00:10:05.160]  但大家還記不記得
[00:10:05.160 --> 00:10:07.160]  主禱文第一句是什麼?
[00:10:07.160 --> 00:10:09.160]  「我們在天上的父」
[00:10:09.160 --> 00:10:11.160]  大家記性很好
[00:10:11.160 --> 00:10:13.160]  沒有背這幾個月都還記得
[00:10:13.160 --> 00:10:15.160]  「我們在天上的父」
[00:10:15.160 --> 00:10:17.160]  所以那個對象是父神
[00:10:17.160 --> 00:10:19.160]  耶穌祈禱的時候
[00:10:19.160 --> 00:10:21.160]  祂的對象是父神
[00:10:21.160 --> 00:10:23.160]  當然耶穌不會自己跟自己說
[00:10:23.160 --> 00:10:25.160]  祂的對象是父神
[00:10:25.160 --> 00:10:27.160]  這個很合理
[00:10:27.160 --> 00:10:29.160]  我們看看仕途保羅
[00:10:29.160 --> 00:10:31.160]  祈禱的時候祂的對象是誰呢?
[00:10:31.160 --> 00:10:33.160]  「願眾讚歸於
[00:10:33.160 --> 00:10:35.160]  我們的主耶穌基督的
[00:10:35.160 --> 00:10:37.160]  父神就是
[00:10:37.160 --> 00:10:39.160]  法慈悲的神
[00:10:39.160 --> 00:10:41.160]  賜各樣安慰的神」
[00:10:41.160 --> 00:10:43.160]  然後仕途保羅
[00:10:43.160 --> 00:10:45.160]  還有他在下面的禱文
[00:10:45.160 --> 00:10:47.160]  但他的對象是誰呢?
[00:10:47.160 --> 00:10:49.160]  「父神」
[00:10:49.160 --> 00:10:51.160]  所以我們的祈禱
[00:10:51.160 --> 00:10:53.160]  嚴格來說
[00:10:53.160 --> 00:10:55.160]  是向我們的父神
[00:10:55.160 --> 00:10:57.160]  禱告
[00:10:57.160 --> 00:10:59.160]  聖子和聖靈又擔當什麼角色呢?
[00:10:59.160 --> 00:11:01.160]  大家在祈禱
[00:11:01.160 --> 00:11:03.160]  結尾的時候會說什麼?
[00:11:03.160 --> 00:11:05.160]  「奉耶穌基督的名」
[00:11:05.160 --> 00:11:07.160]  為什麼我們要奉耶穌基督的名呢?
[00:11:07.160 --> 00:11:09.160]  為什麼我們要奉耶穌基督的名呢?
[00:11:09.160 --> 00:11:11.160]  因為這是耶穌自己的吩咐
[00:11:11.160 --> 00:11:13.160]  因為這是耶穌自己的吩咐
[00:11:13.160 --> 00:11:15.160]  約翰福音14:14
[00:11:15.160 --> 00:11:17.160]  「你們若奉我的名
[00:11:17.160 --> 00:11:19.160]  求什麼我必成就」
[00:11:19.160 --> 00:11:21.160]  這是耶穌的吩咐
[00:11:21.160 --> 00:11:23.160]  另一方面也是因為
[00:11:23.160 --> 00:11:25.160]  人是沒有辦法靠自己
[00:11:25.160 --> 00:11:27.160]  來到上帝的面前
[00:11:27.160 --> 00:11:29.160]  因為我們人有罪
[00:11:29.160 --> 00:11:31.160]  我們必須要透過耶穌基督
[00:11:31.160 --> 00:11:33.160]  祂為我們釘身在十字架上
[00:11:33.160 --> 00:11:35.160]  祂流出祂的寶血
[00:11:35.160 --> 00:11:37.160]  祂的寶血就已經遮蓋了我們的罪
[00:11:37.160 --> 00:11:39.160]  所以我們才能夠來到上帝的面前
[00:11:39.160 --> 00:11:41.160]  所以我們奉耶穌基督的名
[00:11:41.160 --> 00:11:43.160]  向神禱告
[00:11:43.160 --> 00:11:45.160]  那麼聖靈又如何呢?
[00:11:45.160 --> 00:11:47.160]  那麼聖靈又如何呢?
[00:11:47.160 --> 00:11:49.160]  這裡臨前告訴我們
[00:11:49.160 --> 00:11:51.160]  「若不是被聖靈感動的
[00:11:51.160 --> 00:11:53.160]  也沒有能說耶穌是主的」
[00:11:53.160 --> 00:11:55.160]  也沒有能說耶穌是主的
[00:11:55.160 --> 00:11:57.160]  所以聖靈的角色
[00:11:57.160 --> 00:11:59.160]  就是做感動的工作
[00:11:59.160 --> 00:12:01.160]  在整個祈禱的裡面
[00:12:01.160 --> 00:12:03.160]  聖靈就用祂說不出來的嘆息
[00:12:03.160 --> 00:12:05.160]  聖靈就用祂說不出來的嘆息
[00:12:05.160 --> 00:12:07.160]  引導我們
[00:12:07.160 --> 00:12:09.160]  帶領我們來禱告
[00:12:09.160 --> 00:12:11.160]  所以在這個禱告的過程中
[00:12:11.160 --> 00:12:13.160]  所以在這個禱告的過程中
[00:12:13.160 --> 00:12:15.160]  我們知道
[00:12:15.160 --> 00:12:17.160]  聖父、聖子、聖靈
[00:12:17.160 --> 00:12:19.160]  他們各有不同的職責
[00:12:19.160 --> 00:12:21.160]  他們是互相配合
[00:12:21.160 --> 00:12:23.160]  他們是互相配合
[00:12:23.160 --> 00:12:25.160]  讓我們可以
[00:12:25.160 --> 00:12:27.160]  將我們的禱告
[00:12:27.160 --> 00:12:29.160]  去到父神的面前
[00:12:29.160 --> 00:12:31.160]  我剛才說了幾次
[00:12:31.160 --> 00:12:33.160]  「三惟一體」
[00:12:33.160 --> 00:12:35.160]  其實這個字不是聖經裡有的字
[00:12:35.160 --> 00:12:37.160]  其實這個字不是聖經裡有的字
[00:12:37.160 --> 00:12:39.160]  神學家或讀聖經的人
[00:12:39.160 --> 00:12:41.160]  結合聖經所說的
[00:12:41.160 --> 00:12:43.160]  神如何啟示他自己
[00:12:43.160 --> 00:12:45.160]  我們得出一個結論
[00:12:45.160 --> 00:12:47.160]  這位神是「三惟一體」的神
[00:12:47.160 --> 00:12:49.160]  這位神是「三惟一體」的神
[00:12:49.160 --> 00:12:51.160]  所謂「惟」其實是一個尊重的稱呼
[00:12:51.160 --> 00:12:53.160]  所謂「惟」其實是一個尊重的稱呼
[00:12:53.160 --> 00:12:55.160]  就好像一位老師、一位牧師
[00:12:55.160 --> 00:12:57.160]  就好像一位老師、一位牧師
[00:12:57.160 --> 00:12:59.160]  我們比較尊重
[00:12:59.160 --> 00:13:01.160]  我們就說「一惟」
[00:13:01.160 --> 00:13:03.160]  你是一位小姐或一位先生
[00:13:03.160 --> 00:13:05.160]  你是一位小姐或一位先生
[00:13:05.160 --> 00:13:07.160]  這三個「惟格」
[00:13:07.160 --> 00:13:09.160]  「惟格」這個字是一個尊稱
[00:13:09.160 --> 00:13:11.160]  並且是指有獨立的思想感情
[00:13:11.160 --> 00:13:13.160]  並且是指有獨立的思想感情
[00:13:13.160 --> 00:13:15.160]  二字的一個個體
[00:13:15.160 --> 00:13:17.160]  二字的一個個體
[00:13:17.160 --> 00:13:19.160]  我們稱之為「惟格」
[00:13:19.160 --> 00:13:21.160]  而我們相信的是一個神
[00:13:21.160 --> 00:13:23.160]  祂有三個不同的「惟格」
[00:13:23.160 --> 00:13:25.160]  祂有三個不同的「惟格」
[00:13:25.160 --> 00:13:27.160]  而這三個「惟格」各有自己的功能
[00:13:27.160 --> 00:13:29.160]  但是是一個神
[00:13:29.160 --> 00:13:31.160]  所以我們不是在信聖父、聖子、聖靈
[00:13:31.160 --> 00:13:33.160]  三個神
[00:13:33.160 --> 00:13:35.160]  總括來說
[00:13:35.160 --> 00:13:37.160]  如果要回應聖靈是誰
[00:13:37.160 --> 00:13:39.160]  我就會說
[00:13:39.160 --> 00:13:41.160]  聖靈是三個「惟格」之中的其中之一
[00:13:41.160 --> 00:13:43.160]  聖靈是三個「惟格」之中的其中之一
[00:13:43.160 --> 00:13:45.160]  祂與聖父、聖子是同等的
[00:13:45.160 --> 00:13:47.160]  但是有不同的工作
[00:13:47.160 --> 00:13:49.160]  聖靈的本質比較隱藏
[00:13:49.160 --> 00:13:51.160]  聖靈的本質比較隱藏
[00:13:51.160 --> 00:13:53.160]  聖靈的本質比較隱藏
[00:13:53.160 --> 00:13:55.160]  所以我們無需特別去高舉祂
[00:13:55.160 --> 00:13:57.160]  所以我們無需特別去高舉祂
[00:13:57.160 --> 00:13:59.160]  接著我們進一步看看聖靈的職責
[00:13:59.160 --> 00:14:01.160]  接著我們進一步看看聖靈的職責
[00:14:01.160 --> 00:14:03.160]  聖靈的職責
[00:14:03.160 --> 00:14:05.160]  聖靈的職責
[00:14:05.160 --> 00:14:07.160]  聖靈的職責
[00:14:07.160 --> 00:14:09.160]  聖靈的職責
[00:14:09.160 --> 00:14:11.160]  聖靈的職責
[00:14:11.160 --> 00:14:13.160]  聖靈的職責
[00:14:13.160 --> 00:14:15.160]  聖靈的職責
[00:14:15.160 --> 00:14:17.160]  聖靈的職責
[00:14:17.160 --> 00:14:19.160]  聖靈的職責
[00:14:19.160 --> 00:14:21.160]  聖靈的職責
[00:14:21.160 --> 00:14:23.160]  聖靈的職責
[00:14:23.160 --> 00:14:25.160]  聖靈的職責
[00:14:25.160 --> 00:14:27.160]  聖靈的職責
[00:14:29.160 --> 00:14:31.160]  有兩節我們很熟悉的經文
[00:14:31.160 --> 00:14:33.160]  有兩節我們很熟悉的經文
[00:14:33.160 --> 00:14:35.160]  是講到聖經的
[00:14:35.160 --> 00:14:37.160]  我們說聖經都是神所默示的
[00:14:37.160 --> 00:14:39.160]  我們說聖經都是神所默示的
[00:14:39.160 --> 00:14:41.160]  默示這個字是甚麼意思呢?
[00:14:41.160 --> 00:14:43.160]  默示的英文是inspire
[00:14:43.160 --> 00:14:45.160]  感動的意思
[00:14:45.160 --> 00:14:47.160]  感動的意思
[00:14:47.160 --> 00:14:49.160]  即是說聖經是在神的感動下寫成的
[00:14:49.160 --> 00:14:51.160]  即是說聖經是在神的感動下寫成的
[00:14:51.160 --> 00:14:53.160]  我們看看彼得侯書這一段
[00:14:53.160 --> 00:14:55.160]  我們一起讀
[00:14:55.160 --> 00:14:57.160]  第一要謹的
[00:14:57.160 --> 00:14:59.160]  所有的預言,沒有可隨司意解說的
[00:14:59.160 --> 00:15:01.160]  所有的預言,沒有可隨司意解說的
[00:15:01.160 --> 00:15:03.160]  因為預言從來沒有出於人意的,乃是人被聖靈感動,說出上帝的話來
[00:15:03.160 --> 00:15:05.160]  因為預言從來沒有出於人意的,乃是人被聖靈感動,說出上帝的話來
[00:15:05.160 --> 00:15:07.160]  因為預言從來沒有出於人意的,乃是人被聖靈感動,說出上帝的話來
[00:15:07.160 --> 00:15:09.160]  因為預言從來沒有出於人意的,乃是人被聖靈感動,說出上帝的話來
[00:15:09.160 --> 00:15:11.160]  因為預言從來沒有出於人意的,乃是人被聖靈感動,說出上帝的話來
