
[00:00:00.000 --> 00:00:02.000]  各位!弟兄姊妹!早晨!
[00:02:26.000 --> 00:02:33.000]  他就說,我怕檢察官會追問下一個問題。
[00:02:33.000 --> 00:02:35.000]  下一個問題是什麼呢?
[00:02:35.000 --> 00:02:44.000]  他說,我怕檢察官會問我有沒有點燃那盞燈,因為我忘記了點燃那盞燈。
[00:02:44.000 --> 00:02:52.000]  究竟這個看更是講真話還是講謊話呢?
[00:02:52.000 --> 00:03:00.000]  在現今這個世界,在香港這個社會,實在是很需要誠信。
[00:03:00.000 --> 00:03:09.000]  身為香港人,我們對誠信這個題目是特別有深刻的感受。
[00:03:09.000 --> 00:03:13.000]  因為不用講太久,就講過去一年,
[00:03:13.000 --> 00:03:22.000]  在傳媒都有不少公開質疑一些公眾人物的誠信的報導。
[00:03:22.000 --> 00:03:31.000]  香港人熟悉的一個名詞,就是語言藝術,是虛偽的偽。
[00:03:31.000 --> 00:03:36.000]  就好像那個看更那樣,講一些不講一些。
[00:03:36.000 --> 00:03:39.000]  如果你查得出來,就是你好東西。
[00:03:39.000 --> 00:03:42.000]  如果你查不出來,就是我幸運。
[00:03:42.000 --> 00:03:46.000]  這是不是我們應該有的態度呢?
[00:03:46.000 --> 00:03:53.000]  這個又是不是你想你的下一代學習的榜樣呢?
[00:03:53.000 --> 00:04:10.000]  不單止是在政治的圈子,在商界,在學術界,甚至在宗教界,都有很多的謊言在困擾著人。
[00:04:10.000 --> 00:04:21.000]  誠信並不是單單是基督徒才需要持守,而是所有的人都需要持守。
[00:04:21.000 --> 00:04:30.000]  在我們跟隨耶穌的人來說,誠信就是門徒重要的品格。
[00:04:30.000 --> 00:04:35.000]  如果剛才那個故事的那個看更,他是一個基督徒的話,
[00:04:35.000 --> 00:04:46.000]  他就需要在法庭上用手按著聖經去宣誓,他所講的是事實的全部。
[00:04:46.000 --> 00:04:51.000]  The truth, the whole truth, and nothing but the truth。
[00:04:51.000 --> 00:05:03.000]  如果不是事實的全部的時候,就算他在法庭上是無罪釋放,將來他都要面對神的審判。
[00:05:03.000 --> 00:05:09.000]  到底耶穌對誠信的標準是怎樣呢?
[00:05:09.000 --> 00:05:15.000]  這個就是我想和大家今天一起探討的題目。
[00:05:15.000 --> 00:05:25.000]  剛才讀過的經文就是耶穌解釋天國的義第四個例證。
[00:05:25.000 --> 00:05:34.000]  耶穌同樣用了一個方程式,這個方程式的意思是什麼呢?
[00:05:34.000 --> 00:05:39.000]  就是你們聽到律法傳統是這樣講的。
[00:05:39.000 --> 00:05:45.000]  不過我告訴你,神的標準卻是這樣的。
[00:05:45.000 --> 00:05:49.000]  這個例證就是關乎起誓。
[00:05:49.000 --> 00:05:53.000]  什麼叫起誓呢?人為什麼要起誓呢?
[00:05:53.000 --> 00:06:02.000]  起誓其實是包括了兩個不同,但是卻是有關係的層面。
[00:06:02.000 --> 00:06:14.000]  第一個層面就是呼求神去做證人,呼求神去作證,那個人所講的話是真實的。
[00:06:14.000 --> 00:06:20.000]  希伯來書六章十六節就是這樣講,我們一起讀。
[00:06:20.000 --> 00:06:30.000]  人都是指著給自己大的起誓,並且以起誓為實據,了結各樣的爭論。
[00:06:30.000 --> 00:06:33.000]  這個是第一個層面。
[00:06:33.000 --> 00:06:43.000]  另外一個層面,起誓就是向神做一些承諾,答應神將來會做一些事情。
[00:06:43.000 --> 00:06:53.000]  《新命記》二十三章二十一節就說:你向耶和華,你的神許願,償還不可辭焉。
[00:06:53.000 --> 00:07:08.000]  剛才大家讀過三十三節,律法傳統的教導就是不可背誓,所起的誓總要向主謹守。
[00:07:08.000 --> 00:07:17.000]  表面看起來,這個律法傳統的教導,文士和花里塞人的教導是沒有問題的。
[00:07:17.000 --> 00:07:24.000]  不可以背誓,我們是不可以背誓的,所起的誓總要向主謹守。
[00:07:24.000 --> 00:07:28.000]  沒錯,我們是需要謹守所有的誓。
[00:07:28.000 --> 00:07:33.000]  表面看起來,好像沒有什麼。
[00:07:33.000 --> 00:07:47.000]  這個教導其實是由幾個不同的舊約律法總括、概括地演繹出來的。
[00:07:47.000 --> 00:07:58.000]  《新命記》九章十二節就說:不可指著我的名起假誓,褻瀆你神的名,我是耶和華。
[00:07:58.000 --> 00:08:03.000]  這個律法就是不可以發假誓的律法。
[00:08:03.000 --> 00:08:13.000]  《文素記》三十章第二節就說:人若向耶和華許願或起誓,就不可食言。
[00:08:13.000 --> 00:08:19.000]  這個就是要謹守你的誓言的律法。
[00:08:19.000 --> 00:08:34.000]  表面上三十三節所說的好像沒有問題,但是原來在背後那些文士是製造了很多的規條在當中。
[00:08:34.000 --> 00:08:41.000]  他們當然很熟悉十誡裡面的第三誡。
[00:08:41.000 --> 00:08:47.000]  十誡裡面的第三誡就是:不可妄稱耶和華你神的名。
[00:08:47.000 --> 00:08:51.000]  文士和法利賽人當然很熟悉。
[00:08:51.000 --> 00:08:56.000]  不過他們怎樣解釋這個律法呢?
[00:08:56.000 --> 00:08:59.000]  他們怎樣解釋這一條誡命呢?
[00:08:59.000 --> 00:09:08.000]  他們就說原來律法所禁止的就是妄稱耶和華你神的名。
[00:09:08.000 --> 00:09:20.000]  即是說你如果用耶和華神的名去起誓,而你是發假誓,你是妄稱祂的名,那你就是犯罪了。
[00:09:20.000 --> 00:09:34.000]  不過如果你不是用耶和華神的名去起誓,例如你指著天、指著地、指著耶路撒冷城去起誓,那就沒有問題了。
[00:09:34.000 --> 00:09:50.000]  很明顯他們的目的不是鼓勵人要去謹守誓言,他們只不過是要令到律法更加容易遵守。
[00:09:50.000 --> 00:09:58.000]  他們說如果你用耶和華的名去起誓,你就一定要遵守,你不遵守你就犯罪了。
[00:09:58.000 --> 00:10:05.000]  不過如果你用其他的名去起誓,那就不是一定要遵守。
[00:10:05.000 --> 00:10:17.000]  耶穌就指出民事的錯誤,並且耶穌是用他們熟悉的舊約去指出他們的錯誤。
[00:10:17.000 --> 00:10:31.000]  在34、35節,耶穌說:「不可指著天起誓,因為天是神的座位;不可指著地起誓,因為地是他的腳凳。」
[00:10:31.000 --> 00:10:41.000]  耶穌在這裡引述以塞亞書66章第一節:「天是我的座位,地是我的腳凳。」
[00:10:41.000 --> 00:10:50.000]  接著耶穌又繼續說:「不可指著耶路撒冷起誓,因為耶路撒冷是大軍的京城。」
[00:10:50.000 --> 00:11:04.000]  耶穌在這裡引述以塞亞書60章14節:「他們要稱你為耶和華的聖,為以色列聖者的錫安。」
[00:11:04.000 --> 00:11:12.000]  你猜民事和法理賽人是否熟悉以塞亞書呢?是否熟悉舊約呢?一定是熟悉的。
[00:11:12.000 --> 00:11:24.000]  但是他們卻說:「如果指著天、地、耶路撒冷、人的頭去起誓的時候,你不是一定要遵守。」
[00:11:24.000 --> 00:11:39.000]  耶穌就告訴他們:「你們全錯了!為什麼你們錯了?因為一切都是屬於神的,包括天、地、耶路撒冷、人的頭都是屬於神的。
[00:11:39.000 --> 00:11:50.000]  既然一切都是屬於神的,那麼無論你指著什麼起誓,你都同樣是要遵守誓言。」
[00:11:50.000 --> 00:12:01.000]  不僅如此,民事製造的規條還有一些更加荒謬的,例如他們說:
[00:12:01.000 --> 00:12:13.000]  「如果你指著神的殿去起誓的時候,你不是一定要遵守,但是如果你指著殿中的金紙起誓的時候,你就一定要遵守。」
[00:12:13.000 --> 00:12:32.000]  另外,民事跟猶太人說:「如果你指著祭壇起誓的話,你就不一定要遵守,但是如果你指著壇上的祭物起誓的話,你就一定要遵守。」
[00:12:32.000 --> 00:12:45.000]  聽到這裡,你可能會問:「你怎麼知道?你怎麼知道民事是教導這些傳統?」原來是從耶穌的口中,我們是會知道的。
[00:12:45.000 --> 00:12:59.000]  如果我們看《馬太福音》第23章,耶穌就責備民事和法利賽人,說他們是「合眼領路」的,說他們是「有和」的。
[00:12:59.000 --> 00:13:05.000]  紅色的字,就是民事他們教導的傳統。
[00:13:05.000 --> 00:13:13.000]  「凡指著殿起誓的,算不得什麼。凡指著殿中金紙起誓的,他就該謹守。」
[00:13:13.000 --> 00:13:27.000]  耶穌怎麼跟他們說呢?你們這個無知核眼的人,什麼是大的呢?是金紙,還是叫金紙成性的殿呢?
[00:13:27.000 --> 00:13:35.000]  在十八、十九節那裡,紅色的字,又是民事教導的傳統。
[00:13:35.000 --> 00:13:46.000]  「指著壇起誓的,算不得什麼。凡指著壇上的禮物起誓的,他就該謹守。」
[00:13:46.000 --> 00:13:56.000]  耶穌說,你們這些核眼的人,什麼是大的呢?是禮物,還是叫禮物成性的壇呢?
[00:13:56.000 --> 00:14:05.000]  到底耶穌是想教導門徒些什麼呢?耶穌是想叫門徒做些什麼呢?
[00:14:05.000 --> 00:14:09.000]  接著在二十至二十二節,我們一起讀。
[00:14:09.000 --> 00:14:17.000]  「所以,人指著壇起誓,就是指著壇和壇上一切所有的起誓。」
[00:14:17.000 --> 00:14:24.000]  「人指著殿起誓,就是指著殿和那住在殿裡的起誓。」
[00:14:24.000 --> 00:14:32.000]  「人指著天起誓,就是指著神的寶座和那坐在上面的起誓。」
[00:14:32.000 --> 00:14:38.000]  耶穌就說,無論你指著什麼起誓,你都一定要遵守。
[00:14:38.000 --> 00:14:43.000]  為什麼呢?因為一切都是屬於神的。
[00:14:43.000 --> 00:14:56.000]  當我們已經解經的時候,我們就能夠更加明白到文士他們教導那些猶太人的傳統是多麼的錯誤。
[00:14:56.000 --> 00:15:04.000]  這樣,耶穌對誠信的標準究竟是怎樣呢?
[00:15:04.000 --> 00:15:15.000]  在三十七節那裡,耶穌告訴我們,「你們的話,是就說是,不是就說不是。」
[00:15:15.000 --> 00:15:29.000]  耶穌是在說人是需要有誠信,是隨時隨地都要講真話,是任何的情況都要謹守承諾,這個就是神的標準。
[00:15:29.000 --> 00:15:35.000]  弟兄姊妹,請問你又做不做得到呢?
[00:15:35.000 --> 00:15:44.000]  看起來好像是很簡單的標準,是就說是,不是就說不是。
[00:15:44.000 --> 00:15:51.000]  但是在你生命裡面,你又能不能夠活出這個標準呢?
[00:15:51.000 --> 00:16:04.000]  在倫敦的Oxford Street,牛津街,有一間很大的百貨公司,Selfridges,相信不少人都會聽過或者去過。
[00:16:04.000 --> 00:16:12.000]  它的創辦人請了一個很年輕的員工做他的助理。
[00:16:12.000 --> 00:16:18.000]  這個助理是一個基督徒,他也很勤力地工作。
[00:16:18.000 --> 00:16:27.000]  有一次,老闆被一個客人煩得很厲害,於是他就決定不聽他的電話。
[00:16:27.000 --> 00:16:32.000]  他就跟這個助理說,「如果這個人打電話來,你就不要給我聽了。」
[00:16:32.000 --> 00:16:39.000]  那個人真的打電話來,老闆就跟助理說,「告訴他,我不在這裡。」
[00:16:39.000 --> 00:16:47.000]  助理就把電話遞給老闆,「你自己告訴他,你自己不在這裡。」
[00:16:47.000 --> 00:16:54.000]  老闆當然很生氣,聽完電話之後,他就叫助理來問他,
[00:16:54.000 --> 00:17:01.000]  「為什麼你不服從我的命令,一個這麼簡單的命令你都不肯服從?」
[00:17:01.000 --> 00:17:06.000]  你猜一下,那個助理怎樣回答他?
[00:17:06.000 --> 00:17:14.000]  他說,「如果我可以替你講大話,我也都可以向你講大話。」
[00:17:14.000 --> 00:17:20.000]  If I can lie for you, I can lie to you.
[00:17:20.000 --> 00:17:24.000]  他說,「我是一個基督徒,我不會講大話。」
[00:17:24.000 --> 00:17:35.000]  之後,這個助理就成為他老闆最信任的員工,幫他管理整間公司。
[00:17:35.000 --> 00:17:40.000]  如果你是參加過啟發課程,早期的啟發課程,
[00:17:40.000 --> 00:17:46.000]  當我們還是播金尼卡穆斯,Nicky Gumbel的碟的時候,
[00:17:46.000 --> 00:17:50.000]  你就會聽過這個見證。
[00:17:50.000 --> 00:17:55.000]  弟兄姊妹,我不知道在你的工作裡面,
[00:17:55.000 --> 00:18:01.000]  你需不需要為老闆或者為公司去隱瞞一些資料,
[00:18:01.000 --> 00:18:06.000]  或者是故意不去披露一些資料。
[00:18:06.000 --> 00:18:11.000]  可能他們會跟你說,這樣做不是很大問題,
[00:18:11.000 --> 00:18:14.000]  漏了那些資料不是很重要。
[00:18:14.000 --> 00:18:20.000]  但是當你如果真的遇到這樣的情況,
[00:18:20.000 --> 00:18:24.000]  我希望你能夠好好的去祈禱,
[00:18:24.000 --> 00:18:30.000]  求聖靈去引導你去做正確的決定。
[00:18:30.000 --> 00:18:35.000]  神對我們的要求是要持守誠信,
[00:18:35.000 --> 00:18:39.000]  是就說是,不是就說不是。
[00:18:39.000 --> 00:18:48.000]  特別在職場當中,我們是很需要有誠信的基督徒去為主做見證,
[00:18:48.000 --> 00:18:53.000]  讓你的同事,你的老闆,特別是未信耶穌的同事,
[00:18:53.000 --> 00:19:01.000]  能夠知道堅守誠信就是基督徒的品格。
[00:19:01.000 --> 00:19:06.000]  可能有些人會說,在某一個情況,
[00:19:06.000 --> 00:19:10.000]  如果我不是跟著老闆這樣做,
[00:19:10.000 --> 00:19:14.000]  我可能會失去那份工作。
[00:19:14.000 --> 00:19:19.000]  那你更加需要祈禱,你更加需要去衡量,
[00:19:19.000 --> 00:19:24.000]  如果因為說謊而你保住那份工作,
[00:19:24.000 --> 00:19:28.000]  這是不是一件好事呢?
[00:19:28.000 --> 00:19:34.000]  你又有沒有信心,神是會,就算你失去那份工作,
[00:19:34.000 --> 00:19:38.000]  神都會供應你的需要呢?
[00:19:38.000 --> 00:19:46.000]  如果你說謊的話,將來面對神的審判又如何呢?
[00:19:46.000 --> 00:19:50.000]  神的標準是很清楚的,
[00:19:50.000 --> 00:19:57.000]  問題只不過是我們願不願意去跟從祂的標準。
[00:19:57.000 --> 00:20:03.000]  其實說謊的滋味一點都不好受,
[00:20:03.000 --> 00:20:11.000]  因為我們會被聖靈責備,除非我們已經習慣了說謊,
[00:20:11.000 --> 00:20:16.000]  我們的心已經硬了,我們已經消滅了聖靈的感動。
[00:20:16.000 --> 00:20:18.000]  我相信大家不是這樣,
[00:20:18.000 --> 00:20:26.000]  不知道你又有沒有試過被聖靈責備的經歷呢?
[00:20:26.000 --> 00:20:30.000]  記得在1997年,
[00:20:30.000 --> 00:20:36.000]  當我和倫敦教會一班弟兄姊妹第一次去以色列的時候,
[00:20:36.000 --> 00:20:42.000]  其中有一天的行程就安排在迦拿這個地方,
[00:20:42.000 --> 00:20:49.000]  由牧師為一些夫婦重訂婚約的盟誓。
[00:20:49.000 --> 00:20:56.000]  迦拿大家都知道是耶穌行第一個神蹟將水變走的地方。
[00:20:56.000 --> 00:21:00.000]  當時我和師母都很興奮,
[00:21:00.000 --> 00:21:03.000]  因為我們結婚的時候我們是未信主的,
[00:21:03.000 --> 00:21:06.000]  我們不是在教會那裡行婚禮。
[00:21:06.000 --> 00:21:08.000]  我就找了一個弟兄,
[00:21:08.000 --> 00:21:10.000]  就將我的攝錄機給了他,
[00:21:10.000 --> 00:21:14.000]  我說你幫我錄起這個過程。
[00:21:14.000 --> 00:21:20.000]  他就問我,有這麼多對夫婦都是行這個儀式,
[00:21:20.000 --> 00:21:24.000]  我可不可以用你的攝錄機錄完之後,
[00:21:24.000 --> 00:21:27.000]  你回去你自己分給他們。
[00:21:27.000 --> 00:21:31.000]  當時我自己都不知道什麼原因,
[00:21:31.000 --> 00:21:34.000]  可能是我怕麻煩,
[00:21:34.000 --> 00:21:40.000]  可能是我不懂得怎樣去處理那些八米利的錄影帶。
[00:21:40.000 --> 00:21:43.000]  我即時就和那個弟兄說,
[00:21:43.000 --> 00:21:47.000]  我怕我帶不夠帶,
[00:21:47.000 --> 00:21:54.000]  其實帶夠或帶不夠帶就看你錄影多少,
[00:21:54.000 --> 00:21:57.000]  其實是沒有問題的。
[00:21:57.000 --> 00:21:59.000]  那個弟兄很好,
[00:21:59.000 --> 00:22:00.000]  他馬上跟我說,
[00:22:00.000 --> 00:22:04.000]  他說不要緊,我用我自己的攝錄機去錄。
[00:22:04.000 --> 00:22:08.000]  於是當時他就要揹著兩部攝錄機,
[00:22:08.000 --> 00:22:11.000]  錄完我那部就錄其他。
[00:22:11.000 --> 00:22:15.000]  當晚吃晚飯的時候,
[00:22:15.000 --> 00:22:18.000]  聖靈就責備我,
[00:22:18.000 --> 00:22:21.000]  我怎麼可以這樣,
[00:22:21.000 --> 00:22:26.000]  我為什麼不能夠將這些弟兄姊妹,
[00:22:26.000 --> 00:22:28.000]  在他們人生的歷程裏面,
[00:22:28.000 --> 00:22:30.000]  一段這麼開心的片段,
[00:22:30.000 --> 00:22:32.000]  我將它錄起了,
[00:22:32.000 --> 00:22:34.000]  然後就分給他們,
[00:22:34.000 --> 00:22:39.000]  讓他們可以留下這個開心的片段。
[00:22:39.000 --> 00:22:42.000]  聖靈責備我的時候,
[00:22:42.000 --> 00:22:46.000]  我的眼淚是不斷流出來,
[00:22:46.000 --> 00:22:50.000]  吃著吃著我都要回到自己的房間,
[00:22:50.000 --> 00:22:53.000]  我向神認錯,
[00:22:53.000 --> 00:22:55.000]  我要洗乾淨我的臉,
[00:22:55.000 --> 00:22:58.000]  才可以繼續吃飯。
[00:22:58.000 --> 00:23:00.000]  弟兄姊妹,
[00:23:00.000 --> 00:23:05.000]  如果你曾經對你的配偶,
[00:23:05.000 --> 00:23:11.000]  對你的朋友,同事,對你的父母講過謊話的話,
[00:23:11.000 --> 00:23:15.000]  我鼓勵你向神認錯,
[00:23:15.000 --> 00:23:18.000]  因為如果你不是這樣做,
[00:23:18.000 --> 00:23:21.000]  你一直受著聖靈的責備,
[00:23:21.000 --> 00:23:26.000]  那種滋味是很難受的。
[00:23:26.000 --> 00:23:33.000]  如果人是能夠隨時隨地都講真話的時候,
[00:23:33.000 --> 00:23:37.000]  那還有什麼需要起誓呢?
[00:23:37.000 --> 00:23:41.000]  不過我們面對另外一個問題,
[00:23:41.000 --> 00:23:46.000]  就是耶穌在34節裏說:
[00:23:46.000 --> 00:23:49.000]  「什麼誓都不可起」,
[00:23:49.000 --> 00:23:54.000]  這句話究竟是什麼意思呢?
[00:23:54.000 --> 00:23:57.000]  「什麼誓都不可起」,
[00:23:57.000 --> 00:24:02.000]  有些信徒認為很清楚,意思已經很清楚,
[00:24:02.000 --> 00:24:04.000]  就像字面這樣說,
[00:24:04.000 --> 00:24:06.000]  「什麼誓都不可起」,
[00:24:06.000 --> 00:24:11.000]  耶穌是禁止任何形式的起誓。
[00:24:11.000 --> 00:24:17.000]  施保真牧師也認為這個解釋是對的,
[00:24:17.000 --> 00:24:19.000]  所以他也認為,
[00:24:19.000 --> 00:24:24.000]  基督徒甚至在法庭上都不能起誓。
[00:24:24.000 --> 00:24:29.000]  但如果我們仔細去查考聖經的時候,
[00:24:29.000 --> 00:24:33.000]  我們就會對這個解釋有保留。
[00:24:33.000 --> 00:24:35.000]  為什麼呢?
[00:24:35.000 --> 00:24:39.000]  讓我們看看保羅的榜樣。
[00:24:39.000 --> 00:24:43.000]  保羅在羅馬書九章一節裏是這樣說的,
[00:24:43.000 --> 00:24:44.000]  我們一起讀。
[00:24:44.000 --> 00:24:48.000]  「我在基督裡說真話,並不謊言,
[00:24:48.000 --> 00:24:54.000]  有我良心被聖靈感動,給我作見證。」
[00:24:54.000 --> 00:25:00.000]  保羅在這裏也有呼求聖靈為他所說的事作見證,
[00:25:00.000 --> 00:25:02.000]  不單在羅馬書,
[00:25:02.000 --> 00:25:04.000]  在加拉太書第一章,
[00:25:04.000 --> 00:25:06.000]  在哥林多後書第一章,
[00:25:06.000 --> 00:25:09.000]  保羅也有起誓。
[00:25:09.000 --> 00:25:11.000]  耶穌又怎樣呢?
[00:25:11.000 --> 00:25:13.000]  如果大家記得,
[00:25:13.000 --> 00:25:16.000]  馬太福音第二十六章,
[00:25:16.000 --> 00:25:23.000]  當耶穌被捉拿去到大祭司蓋亞法的面前受審判的時候,
[00:25:23.000 --> 00:25:27.000]  他們問了耶穌很多的問題,
[00:25:27.000 --> 00:25:30.000]  耶穌一句話也不說,
[00:25:30.000 --> 00:25:32.000]  保持沉默。
[00:25:32.000 --> 00:25:39.000]  但是當大祭司蓋亞法這樣對耶穌說的時候,
[00:25:39.000 --> 00:25:46.000]  他說:「我指著永生神,叫祢起誓,告訴我們,
[00:25:46.000 --> 00:25:50.000]  祢是神的兒子,基督不是。」
[00:25:50.000 --> 00:25:52.000]  耶穌有反應了,
[00:25:52.000 --> 00:25:54.000]  祂不再沉默了,
[00:25:54.000 --> 00:25:57.000]  耶穌就回答大祭司,
[00:25:57.000 --> 00:26:00.000]  祂說:「你說的是。」
[00:26:00.000 --> 00:26:05.000]  所以耶穌對起誓也是有回應的。
[00:26:05.000 --> 00:26:08.000]  我們如果看舊約,
[00:26:08.000 --> 00:26:13.000]  我們就會看到神自己也有起誓,
[00:26:13.000 --> 00:26:16.000]  神和亞伯拉罕起誓。
[00:26:16.000 --> 00:26:22.000]  《創世紀》二十二章十六、十七字,大家一起讀。
[00:26:22.000 --> 00:26:30.000]  耶和說:「我便指著自己起誓說,論福,我必賜大福給你;
[00:26:30.000 --> 00:26:39.000]  論子孫,我必叫你的子孫多起來,如同天上的星,海邊的沙。」
[00:26:39.000 --> 00:26:41.000]  所以我們做個總結,
[00:26:41.000 --> 00:26:42.000]  我們看保羅的榜樣,
[00:26:42.000 --> 00:26:44.000]  我們看耶穌的榜樣,
[00:26:44.000 --> 00:26:47.000]  我們看舊約的經文,
[00:26:47.000 --> 00:26:50.000]  我們就會相信,
[00:26:50.000 --> 00:26:54.000]  當耶穌說:「什麼誓都不可起」的時候,
[00:26:54.000 --> 00:26:58.000]  祂不是禁止所有的起誓,
[00:26:58.000 --> 00:27:04.000]  祂禁止的,我相信只不過是濫用誓言,
[00:27:04.000 --> 00:27:08.000]  特別是好像那些文士和法利賽人那樣,
[00:27:08.000 --> 00:27:11.000]  明知他們說的不是真話,
[00:27:11.000 --> 00:27:14.000]  但是他們卻找一些方法,
[00:27:14.000 --> 00:27:17.000]  指著天、指著地、指著耶路撒冷起誓,
[00:27:17.000 --> 00:27:21.000]  去證明他們說的是真的。
[00:27:21.000 --> 00:27:26.000]  耶穌所體重的不是字面上,
[00:27:26.000 --> 00:27:30.000]  耶穌所體重的就是律法的精神。
[00:27:30.000 --> 00:27:32.000]  律法的精神是什麼呢?
[00:27:32.000 --> 00:27:37.000]  律法的精神就是任何的時間都要說真話,
[00:27:37.000 --> 00:27:42.000]  並不是在起誓的時候你才說真話。
[00:27:42.000 --> 00:27:46.000]  如果真的有需要起誓,
[00:27:46.000 --> 00:27:50.000]  你要體重你的誓言,
[00:27:50.000 --> 00:27:54.000]  千萬不要輕率地起誓。
[00:27:54.000 --> 00:27:59.000]  我相信這就是耶穌在34節裡面所說的,
[00:27:59.000 --> 00:28:04.000]  「什麼誓都不可起」的意思。
[00:28:04.000 --> 00:28:10.000]  使徒雅各也說過和耶穌很類似的話,
[00:28:10.000 --> 00:28:15.000]  在雅各書的五章第十二節裡,
[00:28:15.000 --> 00:28:17.000]  使徒雅各是這樣說的,
[00:28:17.000 --> 00:28:20.000]  「我的弟兄們,最要緊的就是不可起誓,
[00:28:20.000 --> 00:28:24.000]  不可指著天起誓,也不可指著地起誓,
[00:28:24.000 --> 00:28:26.000]  無論何誓都不可起。
[00:28:26.000 --> 00:28:31.000]  你們說話是就說是,不是就說不是。」
[00:28:31.000 --> 00:28:36.000]  最後一句:「免得你們落在審判之下。」
[00:28:36.000 --> 00:28:41.000]  我相信當使徒雅各是這樣說的時候,
[00:28:41.000 --> 00:28:48.000]  他的意思是和耶穌在馬太福音第五章裡面所說的,
[00:28:48.000 --> 00:28:52.000]  意思是相同的。
[00:28:52.000 --> 00:28:58.000]  在第37節那裡,耶穌說「是就說是,不是就說不是。」
[00:28:58.000 --> 00:29:01.000]  接著那句是什麼呢?
[00:29:01.000 --> 00:29:07.000]  「若再多說,就是出於濫惡者。」
[00:29:07.000 --> 00:29:11.000]  在這裡給了我們一個很重要的提醒,
[00:29:11.000 --> 00:29:14.000]  這個重要的提醒就是,
[00:29:14.000 --> 00:29:17.000]  你可以選擇去說真話,
[00:29:17.000 --> 00:29:21.000]  你也可以選擇去說謊。
[00:29:21.000 --> 00:29:23.000]  當你說真話的時候,
[00:29:23.000 --> 00:29:27.000]  真話是從神那裡而來的。
[00:29:27.000 --> 00:29:34.000]  謊言、謊話是從魔鬼撒旦那裡而來。
[00:29:34.000 --> 00:29:37.000]  約翰福音八章四十四節那裡這樣說:
[00:29:37.000 --> 00:29:42.000]  「因他」,這個「他」就是撒旦。
[00:29:42.000 --> 00:29:47.000]  「因他心裡沒有真理,他說謊是出於自己,
[00:29:47.000 --> 00:29:53.000]  因他本來是說謊的,也是說謊之人的父。」
[00:29:53.000 --> 00:29:58.000]  所以弟兄姊妹,我們是屬於神的,
[00:29:58.000 --> 00:30:02.000]  所以我們是要選擇去說真話,
[00:30:02.000 --> 00:30:06.000]  選擇去走在光明當中。
[00:30:06.000 --> 00:30:11.000]  反過來說,那些屬於撒旦的人,
[00:30:11.000 --> 00:30:15.000]  他們就會選擇去說謊,
[00:30:15.000 --> 00:30:22.000]  他們就是走在黑暗當中。
[00:30:22.000 --> 00:30:29.000]  在1871年,美國有一個十七歲的青年,
[00:30:29.000 --> 00:30:33.000]  正準備入耶路大學讀書。
[00:30:33.000 --> 00:30:41.000]  但是醫生跟他說,他有了肺結核的病。
[00:30:41.000 --> 00:30:44.000]  醫生告訴他,如果他不休息的話,
[00:30:44.000 --> 00:30:48.000]  他就會很快死亡。
[00:30:48.000 --> 00:30:53.000]  這個青年的爸爸也是因為這個病而死亡,
[00:30:53.000 --> 00:30:58.000]  而這個病在當時是沒有藥能夠醫治。
[00:30:58.000 --> 00:31:03.000]  這個青年在幾年之前信了耶穌,
[00:31:03.000 --> 00:31:06.000]  在他一直讀聖經的過程中,
[00:31:06.000 --> 00:31:12.000]  他感受到神應許他,是說會醫好他。
