
[00:00:00.000 --> 00:00:04.160]  歡迎大家來到我們早上11點的《周浩崇拜》
[00:03:52.640 --> 00:03:57.640]  「看!我們要上耶路撒冷去,人子要被交在祭司民事」
[00:03:57.640 --> 00:04:02.560]  「他們要定他的罪,有交給外邦人,他們要戲弄他,他們要殺害他」
[00:04:02.560 --> 00:04:05.920]  「第三天,人子卻要復活」
[00:04:05.920 --> 00:04:10.480]  所以第七段是成就了第四段的預言
[00:04:10.480 --> 00:04:14.760]  「受死復活」這個是天國的記號
[00:04:14.760 --> 00:04:16.280]  我們回到第一段
[00:04:16.280 --> 00:04:17.640]  第一段告訴我們
[00:04:17.640 --> 00:04:20.760]  如果我們要得到基督的救贖
[00:04:20.760 --> 00:04:26.000]  我們必須要成為小孩子的樣式
[00:04:26.000 --> 00:04:33.040]  這三段所說的主題的中心其實都是在說天國的禮物
[00:04:33.040 --> 00:04:37.080]  捨命的人子是天國最終的禮物
[00:04:37.080 --> 00:04:40.760]  耶穌基督的十字架是天國最終的禮物
[00:04:40.760 --> 00:04:44.200]  你要得到上帝天國的禮物
[00:04:44.200 --> 00:04:51.920]  你必須要好像一個孩子那樣謙卑去接受這個禮物
[00:04:51.920 --> 00:04:57.760]  不過如果我們要謙卑接受這個天國的禮物的時候
[00:04:57.760 --> 00:05:01.400]  我們必須要勝過第二段和第三段
[00:05:01.400 --> 00:05:09.280]  和第五段和第六段裏面有兩個巨大的阻礙
[00:05:09.280 --> 00:05:11.840]  如果我們去看第二段和第三段裏面
[00:05:11.840 --> 00:05:18.120]  第一個巨大的障礙是金錢和財富的魔力
[00:05:18.120 --> 00:05:19.960]  當中有一個表表者
[00:05:19.960 --> 00:05:24.160]  表表者就是年輕自義的財主
[00:05:24.160 --> 00:05:29.440]  第二個巨大的障礙是權力和地位的隱憂
[00:05:29.440 --> 00:05:34.480]  當中的表表者是那對追求榮耀的兄弟
[00:05:34.480 --> 00:05:37.400]  一個叫約翰,另一個叫雅各
[00:05:37.400 --> 00:05:40.600]  還有他們的媽媽
[00:05:40.600 --> 00:05:44.160]  這個是金龍身體的七段
[00:05:44.160 --> 00:05:47.920]  不過馬可的文學神學經典其實還沒有完
[00:05:47.920 --> 00:05:49.720]  因為如果你看第十章的時候
[00:05:49.720 --> 00:05:52.520]  第十章其實不在第45節那裏完
[00:05:52.520 --> 00:05:59.480]  還有一個故事,那個故事我叫它做金龍擺尾
[00:05:59.480 --> 00:06:03.480]  是今天我們要讀的巴底邁的故事
[00:06:03.480 --> 00:06:11.040]  巴底邁的故事是馬可福音裏面最後一個醫治神蹟
[00:06:11.040 --> 00:06:13.560]  你有機會回去看整個馬可福音裏面
[00:06:13.560 --> 00:06:16.160]  記載了耶穌很多的神蹟
[00:06:16.160 --> 00:06:17.320]  很多的醫治
[00:06:17.320 --> 00:06:20.280]  而巴底邁的故事是馬可福音裏面
[00:06:20.280 --> 00:06:23.520]  最後的一個醫治神蹟
[00:06:23.520 --> 00:06:28.080]  我想問問你,你覺得最後的醫治神蹟重要嗎?
[00:06:28.080 --> 00:06:30.760]  當然是重要的
[00:06:30.760 --> 00:06:35.240]  但是這個神蹟出現的地方其實非常奇怪
[00:06:35.240 --> 00:06:37.200]  你有沒有留意到在馬可福音裏面
[00:06:37.200 --> 00:06:39.680]  第十章開始由頭到尾
[00:06:39.680 --> 00:06:42.280]  所講的都是天國的教導
[00:06:42.280 --> 00:06:45.360]  它說你怎樣去接受天國這份禮物
[00:06:45.360 --> 00:06:46.520]  要好像小孩子一樣
[00:06:46.520 --> 00:06:48.320]  它講耶穌基督的預言
[00:06:48.320 --> 00:06:50.520]  祂要上十字架要出空焚爐
[00:06:50.520 --> 00:06:53.000]  祂說耶穌來是要寫命
[00:06:53.000 --> 00:06:55.360]  接著講錢財的引誘
[00:06:55.360 --> 00:07:01.200]  名利對你的捆綁
[00:07:01.200 --> 00:07:05.880]  由頭到尾沒有任何神蹟的成分
[00:07:05.880 --> 00:07:09.880]  那為什麼馬可突然間在故事
[00:07:09.880 --> 00:07:15.240]  在馬可福音第十章最後那段加了一個神蹟
[00:07:15.240 --> 00:07:18.640]  因為這個不是一個普通的神蹟
[00:07:18.640 --> 00:07:21.800]  這個是天國的記號
[00:07:21.800 --> 00:07:25.000]  馬可不是寫著寫著突然間有一天早上醒來
[00:07:25.000 --> 00:07:28.600]  他說死了,我答應了巴底馬要紀念他的神蹟
[00:07:28.600 --> 00:07:30.240]  現在忘記了不要緊
[00:07:30.240 --> 00:07:32.880]  我現在寫到第四十五節
[00:07:32.880 --> 00:07:36.840]  我在四十六節至五十二節加上巴底馬的故事
[00:07:36.840 --> 00:07:40.080]  不是,他不是在寫一個神蹟
[00:07:40.080 --> 00:07:43.360]  他是在寫一個天國的記號
[00:07:43.360 --> 00:07:46.040]  英文有句說話說Save the best for last
[00:07:46.040 --> 00:07:48.600]  將最好的留到最後
[00:07:48.600 --> 00:07:51.560]  巴底馬的故事是最後的故事
[00:07:51.560 --> 00:07:55.600]  巴底馬的故事是最終極的天國的記號
[00:07:55.600 --> 00:08:01.000]  巴底馬的故事是最美麗的天國故事
[00:08:01.000 --> 00:08:03.600]  現在我告訴你巴底馬的故事
[00:08:03.600 --> 00:08:06.360]  在馬可福音裡面是一個里程碑
[00:08:06.360 --> 00:08:07.920]  是一個mile stone
[00:08:07.920 --> 00:08:09.320]  它也是一個總結
[00:08:09.320 --> 00:08:10.200]  它總結了什麼
[00:08:10.200 --> 00:08:13.600]  總結了馬可福音第一章至第十章
[00:08:13.600 --> 00:08:18.760]  十章的聖經用一個故事來完全的總結
[00:08:18.760 --> 00:08:21.720]  巴底馬的故事也是一個橋樑
[00:08:21.720 --> 00:08:24.760]  一個橋樑帶我們由馬可的第一部分
[00:08:24.760 --> 00:08:27.120]  去到馬可的第二部分
[00:08:27.120 --> 00:08:29.720]  如果你和我去想一下馬可的第一部分
[00:08:29.720 --> 00:08:30.200]  第二部分
[00:08:30.200 --> 00:08:32.000]  我們可能中間斬件十六章
[00:08:32.000 --> 00:08:34.480]  斬半就是一至八,九至十六
[00:08:34.480 --> 00:08:35.560]  但不是這樣的
[00:08:35.560 --> 00:08:39.040]  如果你去留心看馬可福音的兩大部分
[00:08:39.040 --> 00:08:43.120]  其實是一至十和十一至十六
[00:08:43.120 --> 00:08:45.680]  十一至十六的重要性在哪裡
[00:08:45.680 --> 00:08:48.840]  十一章有什麼重要的事情發生
[00:08:48.840 --> 00:08:51.520]  十一章重要的地方是因為
[00:08:51.520 --> 00:08:56.560]  耶穌終於帶著他的門徒進入耶路撒冷
[00:08:56.560 --> 00:08:58.680]  當耶穌進入耶路撒冷的時候
[00:08:58.680 --> 00:09:01.640]  耶穌開始了他人生最後那一段路
[00:09:01.640 --> 00:09:04.360]  最後那一周
[00:09:04.360 --> 00:09:08.640]  而這一周會帶他上到他最終的目的地
[00:09:08.640 --> 00:09:10.080]  他的十字架
[00:09:10.080 --> 00:09:12.040]  所以我們可以說
[00:09:12.040 --> 00:09:17.640]  巴底馬的故事是一個通往十字架的橋樑
[00:09:17.640 --> 00:09:21.680]  是這個故事將我們從第十章帶到第十一章
[00:09:21.680 --> 00:09:24.680]  是這個故事讓我們走近
[00:09:24.680 --> 00:09:28.960]  越來越近走向十字架
[00:09:28.960 --> 00:09:30.120]  聖經學者告訴我們
[00:09:30.120 --> 00:09:35.560]  巴底馬的故事總結了馬可福音第一章至第十章
[00:09:35.560 --> 00:09:42.240]  巴底馬的故事為我們回答了三個極其重要的問題
[00:09:42.240 --> 00:09:44.520]  三個極其重要的問題
[00:09:44.520 --> 00:09:45.560]  第一個問題
[00:09:45.560 --> 00:09:47.560]  巴底馬的故事回答第一個問題
[00:09:47.560 --> 00:09:49.160]  耶穌是誰
[00:09:49.160 --> 00:09:50.880]  耶穌究竟是誰
[00:09:50.880 --> 00:09:53.320]  如果你之前有看第一章至第十章
[00:09:53.320 --> 00:09:56.200]  你會發現有很多人給了很多不同的答案
[00:09:56.200 --> 00:09:58.440]  有人說耶穌是先知
[00:09:58.440 --> 00:10:03.600]  也有人有門徒說你就是那個彌賽
[00:10:03.600 --> 00:10:07.440]  他雖然好像回答得到,但是回答完之後又好像叫耶穌
[00:10:07.440 --> 00:10:09.120]  耶穌又叫他不要說出去
[00:10:09.120 --> 00:10:14.160]  因為其實他們對彌賽亞的認識是錯誤的
[00:10:14.160 --> 00:10:16.480]  第二個問題要回答的
[00:10:16.480 --> 00:10:18.040]  巴底馬的故事要回答的是
[00:10:18.040 --> 00:10:20.120]  耶穌為何而來
[00:10:20.120 --> 00:10:22.320]  如果你看完第一章至第十章
[00:10:22.320 --> 00:10:25.520]  你都有很多的答案在你的腦海裏面
[00:10:25.520 --> 00:10:27.920]  有些人會說耶穌為甚麼來
[00:10:27.920 --> 00:10:28.960]  做神蹟
[00:10:28.960 --> 00:10:31.880]  你不見到耶穌做很多醫治的神蹟嗎
[00:10:31.880 --> 00:10:33.080]  耶穌為甚麼來
[00:10:33.080 --> 00:10:35.480]  因為祂要醫治我們
[00:10:35.480 --> 00:10:37.120]  也有另外一些人會說
[00:10:37.120 --> 00:10:39.880]  耶穌來不是做神蹟
[00:10:39.880 --> 00:10:40.800]  祂是傳福音
[00:10:40.800 --> 00:10:42.640]  祂是講天國的道理
[00:10:42.640 --> 00:10:44.120]  你會發覺祂去到哪裡
[00:10:44.120 --> 00:10:47.760]  祂都是在跟他說天國的事情
[00:10:47.760 --> 00:10:49.120]  但也有人會告訴你
[00:10:49.120 --> 00:10:54.760]  耶穌來的原因是要將我們從羅馬的政權裏面
[00:10:54.760 --> 00:10:55.720]  去拯救出來
[00:10:55.720 --> 00:11:00.320]  祂要實行另一個大的出埃及
[00:11:00.320 --> 00:11:03.240]  耶穌究竟為何而來
[00:11:03.240 --> 00:11:04.000]  第二條問題
[00:11:04.000 --> 00:11:05.600]  第三條問題
[00:11:05.600 --> 00:11:08.160]  巴底馬的故事要為我們回答的
[00:11:08.160 --> 00:11:11.520]  究竟是如何才是真信耶穌
[00:11:11.520 --> 00:11:14.160]  甚麼叫做真信耶穌
[00:11:14.160 --> 00:11:15.280]  去到第十章的時候
[00:11:15.280 --> 00:11:17.200]  你會發現耶穌已經有十二個門徒
[00:11:17.200 --> 00:11:18.640]  除了十二個門徒以外
[00:11:18.640 --> 00:11:21.960]  還有很多千千萬萬人跟著祂
[00:11:21.960 --> 00:11:24.800]  但是不是這些人跟了耶穌這麼久
[00:11:24.800 --> 00:11:27.920]  他們就是真的相信耶穌的人
[00:11:27.920 --> 00:11:33.160]  究竟甚麼叫做真正相信耶穌
[00:11:33.160 --> 00:11:36.120]  這些問題帶我們進入金龍擺尾
[00:11:36.120 --> 00:11:39.320]  金龍那條尾巴
[00:11:39.320 --> 00:11:41.880]  馬可頗音第十章第四十六節這樣說
[00:11:41.880 --> 00:11:44.000]  他們到了耶利哥
[00:11:44.000 --> 00:11:48.040]  耶穌和門徒並許多人離開耶利哥的時候
[00:11:48.040 --> 00:11:51.160]  有一個討飯的盟人是底馬的兒子
[00:11:51.160 --> 00:11:54.040]  巴底馬坐在路旁
[00:11:54.040 --> 00:11:57.240]  如果你記得由馬可頗音第八章開始
[00:11:57.240 --> 00:11:59.480]  耶穌已經帶領著十二個門徒
[00:11:59.480 --> 00:12:03.480]  從北而下走向耶路撒冷
[00:12:03.480 --> 00:12:05.480]  這裡說他們到了耶利哥
[00:12:05.480 --> 00:12:07.120]  接著很快下一句是甚麼
[00:12:07.120 --> 00:12:08.480]  離開耶利哥
[00:12:08.480 --> 00:12:11.520]  耶利哥不是那個終點
[00:12:11.520 --> 00:12:15.000]  來耶利哥的人個個都在那裏休息一會兒
[00:12:15.000 --> 00:12:16.520]  接著就要繼續去
[00:12:16.520 --> 00:12:17.280]  去哪裏
[00:12:17.280 --> 00:12:18.760]  去耶路撒冷
[00:12:18.760 --> 00:12:20.360]  所以我告訴我們知道
[00:12:20.360 --> 00:12:23.280]  這個耶利哥大概不是舊約裏面的耶利哥城
[00:12:23.280 --> 00:12:24.480]  是一個新的耶利哥
[00:12:24.480 --> 00:12:27.840]  是希律重新所見的耶利哥城
[00:12:27.840 --> 00:12:31.520]  這個耶利哥距離耶路撒冷大概十五英里
[00:12:31.520 --> 00:12:34.200]  不是很遠的地方
[00:12:34.200 --> 00:12:35.480]  然而從那裏
[00:12:35.480 --> 00:12:37.240]  從耶利哥去到耶路撒冷
[00:12:37.240 --> 00:12:40.000]  他說那些旅客要爬山
[00:12:40.000 --> 00:12:41.440]  在十五英里裏面
[00:12:41.440 --> 00:12:44.200]  他們要爬一千米
[00:12:44.200 --> 00:12:46.000]  所以你可以想像
[00:12:46.000 --> 00:12:48.120]  那種這樣的上行
[00:12:48.120 --> 00:12:49.880]  那種險峻的上行
[00:12:49.880 --> 00:12:52.640]  因為這個這麼險峻的上行
[00:12:52.640 --> 00:12:54.400]  在很短的旅程裏面
[00:12:54.400 --> 00:12:56.520]  他們要爬很高的山
[00:12:56.520 --> 00:12:58.600]  於是旅客來到耶利哥
[00:12:58.600 --> 00:13:01.440]  一定是想在那裏休息一會兒
[00:13:01.440 --> 00:13:03.760]  於是你發現那些旅客到了耶利哥
[00:13:03.760 --> 00:13:05.800]  接著很快又離開耶利哥
[00:13:05.800 --> 00:13:08.840]  因為耶利哥不是他們的終點
[00:13:08.840 --> 00:13:11.840]  他在那裏等待著
[00:13:11.840 --> 00:13:13.840]  他們下一個目標
[00:13:13.840 --> 00:13:16.000]  就是耶路撒冷
[00:13:16.000 --> 00:13:18.240]  這個是一個朝聖的季節
[00:13:18.240 --> 00:13:19.800]  如果你繼續看下去
[00:13:19.800 --> 00:13:20.840]  第十一章開始
[00:13:20.840 --> 00:13:24.000]  你會發現他們來的季節是愉悅節
[00:13:24.000 --> 00:13:25.400]  在愉悅節的時候
[00:13:25.400 --> 00:13:28.600]  有千千萬萬的猶太人
[00:13:28.600 --> 00:13:30.320]  會從世界的各地
[00:13:30.320 --> 00:13:31.480]  從中東的各地
[00:13:31.480 --> 00:13:35.960]  要回到耶路撒冷去朝聖
[00:13:35.960 --> 00:13:37.160]  在這個時候
[00:13:37.160 --> 00:13:41.400]  在路上出現了一個討飯的盲人
[00:13:41.400 --> 00:13:43.360]  對於一個討飯的盲人來說
[00:13:43.360 --> 00:13:44.640]  這個是黃金周來的
[00:13:44.640 --> 00:13:46.040]  你知不知道
[00:13:46.040 --> 00:13:48.560]  你大概沒有機會去討飯
[00:13:48.560 --> 00:13:50.640]  討飯的人很有可能
[00:13:50.640 --> 00:13:52.240]  在那兩個星期裏面的收入
[00:13:52.240 --> 00:13:54.480]  是全年的一半
[00:13:54.480 --> 00:13:56.280]  你可以想像
[00:13:56.280 --> 00:13:59.360]  這個對他是何等重要的時刻
[00:13:59.360 --> 00:14:02.880]  這告訴我們巴底邁是一個盲人
[00:14:02.880 --> 00:14:05.280]  也是因為他是一個盲人
[00:14:05.280 --> 00:14:08.640]  所以他後來成為了一個黑衣人
[00:14:08.640 --> 00:14:10.200]  這件事一點都不奇怪
[00:14:10.200 --> 00:14:12.320]  因為在古代的世界裏面
[00:14:12.320 --> 00:14:13.560]  如果你出世
[00:14:13.560 --> 00:14:16.320]  或者之後你有身體的殘缺
[00:14:16.320 --> 00:14:17.240]  簡單來說
[00:14:17.240 --> 00:14:19.040]  你沒有一技的之長
[00:14:19.040 --> 00:14:20.280]  你沒有機會學習
[00:14:20.280 --> 00:14:21.800]  你沒有機會做工
[00:14:21.800 --> 00:14:24.640]  於是很自然你會成為一絲無剩
[00:14:24.640 --> 00:14:27.600]  最後在社會上你是一文不值
[00:14:27.600 --> 00:14:30.200]  這個是巴底邁的生命
[00:14:30.200 --> 00:14:32.200]  是一個很悲慘的人生
[00:14:32.200 --> 00:14:33.480]  他是一個盲人
[00:14:33.480 --> 00:14:37.560]  他是一個討飯的盲人
[00:14:37.560 --> 00:14:38.560]  在這個故事裏面
[00:14:38.560 --> 00:14:43.000]  第一次出來已經見到一個非常不尋常的事情
[00:14:43.000 --> 00:14:46.120]  就是這個討飯的盲人
[00:14:46.120 --> 00:14:49.240]  居然是有一個名字
[00:14:49.240 --> 00:14:50.880]  他有一個名字的
[00:14:50.880 --> 00:14:54.760]  如果你去看耶穌的福音的事供裏面
[00:14:54.760 --> 00:14:57.760]  你會發現耶穌遇上了很多很多的盲人
[00:14:57.760 --> 00:15:00.160]  或者這個千千萬萬的盲人
[00:15:00.160 --> 00:15:02.720]  然而在眾多的盲人當中
[00:15:02.720 --> 00:15:06.160]  我們沒有其他人是有名的
[00:15:06.160 --> 00:15:07.840]  只有一個人有名
[00:15:07.840 --> 00:15:10.920]  這個人叫做巴底邁
[00:15:10.920 --> 00:15:13.800]  巴底邁就是底邁的兒子
[00:15:13.800 --> 00:15:17.720]  因為希伯來文的「巴」的意思就是兒子
[00:15:17.720 --> 00:15:20.960]  很多時候兒子和爸爸的名字就是差一個「巴」
[00:15:20.960 --> 00:15:23.200]  他的名字叫做巴底邁
[00:15:23.200 --> 00:15:26.200]  他說他是底邁的兒子
[00:15:26.200 --> 00:15:26.880]  馬可很有趣
[00:15:26.880 --> 00:15:29.280]  馬可好像在寫給他一班聽眾
[00:15:29.280 --> 00:15:32.880]  他假設當他的聽眾聽到巴底邁這個名字
[00:15:32.880 --> 00:15:35.080]  他們會認得這個名字
[00:15:35.080 --> 00:15:36.440]  馬可好像在假設
[00:15:36.440 --> 00:15:39.560]  當那些人說到巴底邁的小孩子說
[00:15:39.560 --> 00:15:40.360]  媽
[00:15:40.360 --> 00:15:43.360]  是不是隔離街教會的那個巴底邁
[00:15:43.360 --> 00:15:45.160]  原來他這麼威風的
[00:15:45.160 --> 00:15:49.120]  原來他現在可以做這麼多社會事務
[00:15:49.120 --> 00:15:51.120]  原來他現在眼明
[00:15:51.120 --> 00:15:52.800]  可以這麼精明做這麼多事
[00:15:52.800 --> 00:15:56.600]  原來因為耶穌拯救了他
[00:15:56.600 --> 00:16:01.400]  巴底邁是一個有名的盲人
[00:16:01.400 --> 00:16:04.720]  巴底邁單單從這一點來看
[00:16:04.720 --> 00:16:08.880]  一定是故事裏面很關鍵的一個人物
[00:16:08.880 --> 00:16:10.880]  我們繼續看
[00:16:10.880 --> 00:16:13.320]  馬可福音第十章第47節
[00:16:13.320 --> 00:16:18.320]  他巴底邁聽見斯那撒勒的耶穌就喊了起來說
[00:16:18.320 --> 00:16:22.000]  大衛之子耶穌可憐我吧
[00:16:22.000 --> 00:16:24.920]  巴底邁用他的巨肺
[00:16:24.920 --> 00:16:33.440]  用他的喊聲去攔住了耶穌的路向
[00:16:33.440 --> 00:16:34.880]  而當他遇到耶穌
[00:16:34.880 --> 00:16:39.280]  他馬上稱呼耶穌為大衛之子
[00:16:39.280 --> 00:16:41.280]  如果你的記憶力很好的話
[00:16:41.280 --> 00:16:45.120]  如果你記得你之前所讀過的聖經故事的時候
[00:16:45.120 --> 00:16:49.480]  這樣的場景馬上會令你想起另外一個故事
[00:16:49.480 --> 00:16:53.720]  另外一個攔路稱呼耶穌的故事
[00:16:53.720 --> 00:16:55.320]  你記不記得
[00:16:55.320 --> 00:16:58.640]  是那個年輕財主的故事
[00:16:58.640 --> 00:17:00.800]  有一個年輕的財主來
[00:17:00.800 --> 00:17:02.960]  他也是攔路
[00:17:02.960 --> 00:17:06.480]  他也是對耶穌稱呼
[00:17:06.480 --> 00:17:08.720]  我想你留意這兩個故事有很多
[00:17:08.720 --> 00:17:13.240]  有相同的地方也有很多差異的地方
[00:17:13.240 --> 00:17:15.480]  這兩個人都攔路
[00:17:15.480 --> 00:17:17.200]  一個人用他的身體
[00:17:17.200 --> 00:17:18.720]  你見到一個人跑過來
[00:17:18.720 --> 00:17:20.920]  俯伏在耶穌的面前攔路
[00:17:20.920 --> 00:17:22.800]  另外一個用他的聲音
[00:17:22.800 --> 00:17:25.360]  用他的巨肺來攔路
[00:17:25.360 --> 00:17:29.000]  這兩個人都對耶穌馬上作出了一個稱呼
[00:17:29.000 --> 00:17:33.040]  不過第一個人說良善的夫子
[00:17:33.040 --> 00:17:35.960]  另外一個叫耶穌大衛之子
[00:17:35.960 --> 00:17:38.400]  兩個不一樣的稱呼
[00:17:38.400 --> 00:17:42.680]  第三,這兩個人對耶穌都有所求
[00:17:42.680 --> 00:17:44.480]  第一個人的問題如果你記得
[00:17:44.480 --> 00:17:46.880]  我該做什麼
[00:17:46.880 --> 00:17:49.040]  他對自己有沒有信心
[00:17:49.040 --> 00:17:49.960]  非常之有信心
[00:17:49.960 --> 00:17:52.080]  你告訴我我需要做些什麼
[00:17:52.080 --> 00:17:54.080]  我馬上幫你搞定
[00:17:54.080 --> 00:17:56.080]  他對自己充滿的信心
[00:17:56.080 --> 00:17:58.080]  另外一個對耶穌有求的人
[00:17:58.080 --> 00:18:00.720]  他的呼喊是可憐我吧
[00:18:00.720 --> 00:18:02.720]  他對自己有沒有信心
[00:18:02.720 --> 00:18:04.080]  完全是沒有信心
[00:18:04.080 --> 00:18:06.280]  你見到兩個人很不一樣
[00:18:06.280 --> 00:18:08.280]  一個信心十足
[00:18:08.280 --> 00:18:11.560]  另外一個完全的破產
[00:18:11.560 --> 00:18:13.920]  稍微來看你用猶太人的眼光
[00:18:13.920 --> 00:18:16.520]  這個年輕的財主真是大有前途
[00:18:16.520 --> 00:18:19.720]  這個人就是天國的樣子
[00:18:19.720 --> 00:18:23.680]  有天國的名份刻在他的額頭上
[00:18:23.680 --> 00:18:26.640]  然而正如我們之前有讀過這個故事
[00:18:26.640 --> 00:18:29.440]  然而我們不斷每個星期都重複
[00:18:29.440 --> 00:18:31.960]  這個人其實是黑眼
[00:18:31.960 --> 00:18:33.240]  這個人不認識耶穌是誰
[00:18:33.240 --> 00:18:34.760]  當他說良善的夫子
[00:18:34.760 --> 00:18:35.920]  耶穌說
[00:18:35.920 --> 00:18:37.160]  為什麼你叫我良善
[00:18:37.160 --> 00:18:39.440]  除了上帝以外沒有人是良善
[00:18:39.440 --> 00:18:42.680]  你以為我是一個良善的老師是夫子嗎
[00:18:42.680 --> 00:18:44.120]  我不是良善的夫子
[00:18:44.120 --> 00:18:46.600]  我是良善的上帝
[00:18:46.600 --> 00:18:47.520]  你見到我
[00:18:47.520 --> 00:18:48.960]  你根本不認識我
[00:18:48.960 --> 00:18:50.960]  這個人黑眼
[00:18:50.960 --> 00:18:52.240]  這個人恣意
[00:18:52.240 --> 00:18:54.920]  他說這些我從小都守過了
[00:18:54.920 --> 00:18:58.920]  他沒辦法呼喊可憐我吧
[00:18:58.920 --> 00:19:01.760]  他說你告訴我你要多少錢
[00:19:01.760 --> 00:19:06.760]  我一定可以買到位置進入天國
[00:19:06.760 --> 00:19:10.080]  這個人被財所困
[00:19:10.080 --> 00:19:11.440]  當耶穌出招的時候
