
[00:00:00.000 --> 00:00:03.720]  有請大家再次低頭和我一起祈禱
[00:04:32.820 --> 00:04:36.820]  送離開帖撒羅尼加
[00:04:36.820 --> 00:04:38.820]  但教會對於很多信仰的問題
[00:04:38.820 --> 00:04:41.820]  都覺得很疑惑
[00:04:41.820 --> 00:04:43.820]  因為保羅只是逗留了一段時間
[00:04:43.820 --> 00:04:45.820]  就要離開了
[00:04:45.820 --> 00:04:48.820]  於是保羅就寫信去解答
[00:04:48.820 --> 00:04:52.820]  也堅定當地信徒的信心
[00:04:52.820 --> 00:04:54.820]  信徒對於主何時回來
[00:04:54.820 --> 00:04:56.820]  覺得很焦慮和恐懼
[00:04:56.820 --> 00:04:59.820]  擔心那些死了的
[00:04:59.820 --> 00:05:01.820]  又或者現在在重病之中的信徒
[00:05:01.820 --> 00:05:04.820]  未必能夠等到耶穌回來那一刻
[00:05:04.820 --> 00:05:06.820]  他們是否沒有機會
[00:05:06.820 --> 00:05:08.820]  分享基督的榮耀呢
[00:05:08.820 --> 00:05:10.820]  另外他們就想
[00:05:10.820 --> 00:05:12.820]  既然主快要回來了
[00:05:12.820 --> 00:05:15.820]  那麼何必
[00:05:15.820 --> 00:05:16.820]  又或者是否告訴我們
[00:05:16.820 --> 00:05:19.820]  不需要那麼勤力去工作呢
[00:05:19.820 --> 00:05:20.820]  這個問題
[00:05:20.820 --> 00:05:23.820]  保羅在帖撒羅尼加的前書第四章
[00:05:23.820 --> 00:05:25.820]  就解答了
[00:05:25.820 --> 00:05:26.820]  另外聖經學者亦指出
[00:05:26.820 --> 00:05:29.820]  當時的信徒很想清楚地知道
[00:05:29.820 --> 00:05:32.820]  主耶穌何時回來
[00:05:32.820 --> 00:05:35.820]  以及自己應該做些什麼準備
[00:05:35.820 --> 00:05:37.820]  免得自己準備不足的話
[00:05:37.820 --> 00:05:39.820]  不能夠進入天國
[00:05:39.820 --> 00:05:42.820]  這裡在方書也提到
[00:05:42.820 --> 00:05:44.820]  十個童女
[00:05:44.820 --> 00:05:45.820]  準備不足的人
[00:05:45.820 --> 00:05:47.820]  就要在外哀哭切齒
[00:05:47.820 --> 00:05:50.820]  所以信徒其實是很認真
[00:05:50.820 --> 00:05:51.820]  他很想知道
[00:05:51.820 --> 00:05:53.820]  他要預備些什麼
[00:05:53.820 --> 00:05:55.820]  免得到時我預備不足
[00:05:55.820 --> 00:05:57.820]  或者預備錯了的時候
[00:05:57.820 --> 00:05:59.820]  會否好像那些童女
[00:05:59.820 --> 00:06:00.820]  另外那十個童女
[00:06:00.820 --> 00:06:03.820]  要在外哀哭切齒
[00:06:03.820 --> 00:06:05.820]  保羅在第五章再次強調
[00:06:05.820 --> 00:06:07.820]  第二節
[00:06:07.820 --> 00:06:09.820]  他們明明知道
[00:06:09.820 --> 00:06:10.820]  即是他們知道
[00:06:10.820 --> 00:06:12.820]  我相信大家如果在真命敬拜
[00:06:12.820 --> 00:06:13.820]  聽過幾次
[00:06:13.820 --> 00:06:15.820]  公牧師講到都知道
[00:06:15.820 --> 00:06:17.820]  耶穌何時回來
[00:06:17.820 --> 00:06:19.820]  我們知不知道
[00:06:19.820 --> 00:06:21.820]  如果誰告訴你
[00:06:21.820 --> 00:06:23.820]  哪一天的時候
[00:06:23.820 --> 00:06:25.820]  你肯開口肯定告訴他
[00:06:25.820 --> 00:06:27.820]  其實他是錯的
[00:06:27.820 --> 00:06:29.820]  連耶穌自己都不知道
[00:06:29.820 --> 00:06:30.820]  只有上帝知道
[00:06:30.820 --> 00:06:31.820]  小男子一章十七節
[00:06:31.820 --> 00:06:32.820]  耶穌這樣說
[00:06:32.820 --> 00:06:34.820]  父朋友自己的權柄所定的
[00:06:34.820 --> 00:06:36.820]  時候和日期
[00:06:36.820 --> 00:06:39.820]  不是你們可以知道的
[00:06:39.820 --> 00:06:41.820]  耶穌已經說了
[00:06:41.820 --> 00:06:43.820]  所以我們沒有一個人知道
[00:06:43.820 --> 00:06:45.820]  不過有一點很清楚的就是
[00:06:45.820 --> 00:06:47.820]  主耶穌回來的時候
[00:06:47.820 --> 00:06:49.820]  會好像賊一樣
[00:06:49.820 --> 00:06:51.820]  突然間臨到
[00:06:51.820 --> 00:06:53.820]  這句話不是說
[00:06:53.820 --> 00:06:55.820]  耶穌好像賊一樣
[00:06:55.820 --> 00:06:57.820]  偷偷摸摸的回來
[00:06:57.820 --> 00:06:59.820]  而是說到那種
[00:06:59.820 --> 00:07:01.820]  出其不意
[00:07:01.820 --> 00:07:02.820]  估計不到
[00:07:02.820 --> 00:07:04.820]  很多人以為很安全
[00:07:04.820 --> 00:07:06.820]  很平安
[00:07:06.820 --> 00:07:08.820]  很穩當的時候
[00:07:08.820 --> 00:07:10.820]  大難就忽然臨到
[00:07:10.820 --> 00:07:12.820]  這番說話
[00:07:12.820 --> 00:07:14.820]  不是對信徒說的
[00:07:14.820 --> 00:07:16.820]  是對那些
[00:07:16.820 --> 00:07:18.820]  不相信耶穌會回來
[00:07:18.820 --> 00:07:20.820]  的人來說
[00:07:20.820 --> 00:07:22.820]  或者不相信
[00:07:22.820 --> 00:07:24.820]  會有審判的人來說
[00:07:24.820 --> 00:07:26.820]  耶穌說回來
[00:07:26.820 --> 00:07:28.820]  在今天的日子
[00:07:28.820 --> 00:07:30.820]  耶穌說回來都說了二千多年
[00:07:30.820 --> 00:07:32.820]  哪有這樣的事
[00:07:34.820 --> 00:07:36.820]  另外一件事
[00:07:36.820 --> 00:07:38.820]  有個比喻就是
[00:07:38.820 --> 00:07:40.820]  我不是樓市的專家
[00:07:40.820 --> 00:07:42.820]  樓市在2008年開始
[00:07:42.820 --> 00:07:44.820]  已經有人說會跌市
[00:07:44.820 --> 00:07:46.820]  不知道大家有沒有聽過
[00:07:46.820 --> 00:07:50.820]  不過說了差不多九年
[00:07:50.820 --> 00:07:52.820]  今年是2017年
[00:07:52.820 --> 00:07:54.820]  都一直不斷升
[00:07:54.820 --> 00:07:56.820]  高處未算高
[00:07:56.820 --> 00:07:58.820]  我想是苦了那些捱貴租的人
[00:07:58.820 --> 00:08:00.820]  說了加息
[00:08:00.820 --> 00:08:02.820]  都加了九年
[00:08:02.820 --> 00:08:04.820]  現在仍然在低息的環境
[00:08:04.820 --> 00:08:08.820]  我們也看到
[00:08:08.820 --> 00:08:10.820]  有些地產經紀
[00:08:10.820 --> 00:08:12.820]  還不斷向那些
[00:08:12.820 --> 00:08:16.820]  他們說的潛在買家
[00:08:16.820 --> 00:08:18.820]  說不會買錯樓
[00:08:18.820 --> 00:08:20.820]  只會買貴樓
[00:08:20.820 --> 00:08:22.820]  不斷鼓勵
[00:08:22.820 --> 00:08:24.820]  那些人入市
[00:08:24.820 --> 00:08:26.820]  我是不是叫大家不要買樓
[00:08:26.820 --> 00:08:28.820]  或者現在應該要買樓
[00:08:28.820 --> 00:08:30.820]  不是
[00:08:30.820 --> 00:08:32.820]  我是樓市專家
[00:08:32.820 --> 00:08:34.820]  這個比喻我可以告訴大家
[00:08:34.820 --> 00:08:36.820]  好像今天經民所說
[00:08:36.820 --> 00:08:38.820]  我們要充足的準備
[00:08:38.820 --> 00:08:40.820]  千萬不要覺得有些事
[00:08:40.820 --> 00:08:42.820]  說了很久都不會發生
[00:08:42.820 --> 00:08:46.820]  不管了
[00:08:46.820 --> 00:08:48.820]  不代表是不會出現
[00:08:48.820 --> 00:08:50.820]  所以大家
[00:08:50.820 --> 00:08:52.820]  在什麼事情上
[00:08:52.820 --> 00:08:54.820]  你都要有準備
[00:08:54.820 --> 00:08:58.820]  第四節
[00:08:58.820 --> 00:09:00.820]  他這樣說
[00:09:00.820 --> 00:09:02.820]  弟兄們 你們並不在黑暗的裡面
[00:09:02.820 --> 00:09:04.820]  哪日只不過像賊一樣
[00:09:04.820 --> 00:09:06.820]  淋到你們
[00:09:06.820 --> 00:09:08.820]  這句說話是不是說
[00:09:08.820 --> 00:09:10.820]  上帝因待那些信徒
[00:09:10.820 --> 00:09:12.820]  所以預早告訴他們通風報信
[00:09:12.820 --> 00:09:14.820]  讓大家到時
[00:09:14.820 --> 00:09:16.820]  不會覺得
[00:09:16.820 --> 00:09:18.820]  你也知道耶穌的意思
[00:09:18.820 --> 00:09:20.820]  不會覺得
[00:09:20.820 --> 00:09:22.820]  他像賊一樣淋到
[00:09:22.820 --> 00:09:24.820]  當然不是
[00:09:24.820 --> 00:09:26.820]  他提到我們是光明之子
[00:09:26.820 --> 00:09:28.820]  應該會
[00:09:28.820 --> 00:09:30.820]  也應該
[00:09:30.820 --> 00:09:32.820]  要隨時警醒
[00:09:32.820 --> 00:09:34.820]  不過世界之子
[00:09:34.820 --> 00:09:36.820]  是指那些不相信耶穌會回來
[00:09:36.820 --> 00:09:38.820]  又或者認為耶穌
[00:09:38.820 --> 00:09:40.820]  很久都沒有回來
[00:09:40.820 --> 00:09:42.820]  又或者不相信沒有審判
[00:09:42.820 --> 00:09:44.820]  而任意妄為的人
[00:09:44.820 --> 00:09:46.820]  他們傾向自己騙自己
[00:09:46.820 --> 00:09:48.820]  好像醉了
[00:09:48.820 --> 00:09:50.820]  睡了 睡了覺的人一樣
[00:09:50.820 --> 00:09:52.820]  醉了的人當然說
[00:09:52.820 --> 00:09:54.820]  我沒有醉
[00:09:54.820 --> 00:09:56.820]  半睡半醒的人
[00:09:56.820 --> 00:09:58.820]  更加糊里糊塗
[00:09:58.820 --> 00:10:00.820]  覺得很迷茫
[00:10:00.820 --> 00:10:02.820]  不知道自己想要什麼
[00:10:02.820 --> 00:10:04.820]  在做什麼 又或者周圍發生什麼事
[00:10:04.820 --> 00:10:06.820]  耶穌曾經
[00:10:06.820 --> 00:10:08.820]  在一段經文裡說
[00:10:08.820 --> 00:10:10.820]  他們看卻看不清
[00:10:10.820 --> 00:10:12.820]  聽卻聽不見
[00:10:12.820 --> 00:10:14.820]  也不明白
[00:10:14.820 --> 00:10:16.820]  在他們身上
[00:10:16.820 --> 00:10:18.820]  只應驗了以塞雅的寓言
[00:10:18.820 --> 00:10:20.820]  他們聽了又聽
[00:10:20.820 --> 00:10:22.820]  卻不明白
[00:10:22.820 --> 00:10:24.820]  他們看卻看不清
[00:10:24.820 --> 00:10:26.820]  因為百姓的心很麻木
[00:10:26.820 --> 00:10:28.820]  耳朵發沉
[00:10:28.820 --> 00:10:30.820]  眼睛閉著
[00:10:30.820 --> 00:10:32.820]  這是《馬太福音》13章13-15節
[00:10:32.820 --> 00:10:34.820]  耶穌這番說話
[00:10:34.820 --> 00:10:36.820]  正正是醉了
[00:10:36.820 --> 00:10:38.820]  和睡了的人的寫照
[00:10:38.820 --> 00:10:40.820]  如何可以回復清醒呢
[00:10:40.820 --> 00:10:42.820]  耶穌說
[00:10:42.820 --> 00:10:44.820]  只要他們回轉歸向上帝
[00:10:44.820 --> 00:10:46.820]  求上帝醫治
[00:10:46.820 --> 00:10:48.820]  上帝就會
[00:10:48.820 --> 00:10:50.820]  來醫治
[00:10:50.820 --> 00:10:52.820]  就好像
[00:10:52.820 --> 00:10:54.820]  一個燈罩
[00:10:54.820 --> 00:10:56.820]  一個燈罩
[00:10:56.820 --> 00:10:58.820]  其實我們每個信徒
[00:10:58.820 --> 00:11:00.820]  都有一個燈罩
[00:11:00.820 --> 00:11:02.820]  裡面有寶貝
[00:11:02.820 --> 00:11:04.820]  就是耶穌基督
[00:11:04.820 --> 00:11:06.820]  在當中會發光
[00:11:06.820 --> 00:11:08.820]  但這個燈罩
[00:11:08.820 --> 00:11:10.820]  充滿了塵
[00:11:10.820 --> 00:11:12.820]  完全發揮不了
[00:11:12.820 --> 00:11:14.820]  燈罩的作用
[00:11:14.820 --> 00:11:16.820]  但如何可以將這個燈罩
[00:11:16.820 --> 00:11:18.820]  的塵
[00:11:18.820 --> 00:11:20.820]  擦得乾淨呢
[00:11:20.820 --> 00:11:22.820]  不是我們自己的能力
[00:11:22.820 --> 00:11:24.820]  是上帝
[00:11:24.820 --> 00:11:26.820]  所以如果你
[00:11:26.820 --> 00:11:28.820]  心夢猶知耳朵發沉的話
[00:11:28.820 --> 00:11:30.820]  求上帝來醫治我們
[00:11:30.820 --> 00:11:32.820]  讓我們身上
[00:11:32.820 --> 00:11:34.820]  能夠發出
[00:11:34.820 --> 00:11:36.820]  主在我們裡面的光芒
[00:11:36.820 --> 00:11:38.820]  當學生有充足的準備
[00:11:38.820 --> 00:11:40.820]  對學習的課程
[00:11:40.820 --> 00:11:42.820]  練習得通透
[00:11:42.820 --> 00:11:44.820]  老師的突擊檢查
[00:11:44.820 --> 00:11:46.820]  不是檢查
[00:11:46.820 --> 00:11:48.820]  是突擊測考
[00:11:48.820 --> 00:11:50.820]  只會令他很歡迎
[00:11:50.820 --> 00:11:52.820]  很開心
[00:11:52.820 --> 00:11:54.820]  看看自己的實力去到哪裡
[00:11:54.820 --> 00:11:56.820]  這就是光明之子
[00:11:56.820 --> 00:11:58.820]  的寫照
[00:11:58.820 --> 00:12:00.820]  信徒應該有一個狀況
[00:12:00.820 --> 00:12:02.820]  就是警醒、謹慎
[00:12:02.820 --> 00:12:04.820]  事事做好準備
[00:12:04.820 --> 00:12:06.820]  可能你會問
[00:12:06.820 --> 00:12:08.820]  要準備些什麼
[00:12:08.820 --> 00:12:10.820]  好像這些信徒
[00:12:10.820 --> 00:12:12.820]  要準備些什麼
[00:12:12.820 --> 00:12:14.820]  第八節
[00:12:14.820 --> 00:12:16.820]  再當作護心鏡遮空
[00:12:16.820 --> 00:12:18.820]  將得救的盼望
[00:12:18.820 --> 00:12:20.820]  當作頭盔戴上
[00:12:20.820 --> 00:12:22.820]  普羅太基督徒
[00:12:22.820 --> 00:12:24.820]  在世上的生活
[00:12:24.820 --> 00:12:26.820]  其實是一個屬靈的征戰
[00:12:26.820 --> 00:12:28.820]  好像打仗一樣
[00:12:28.820 --> 00:12:30.820]  要有充足的裝備
[00:12:30.820 --> 00:12:32.820]  護心鏡和頭盔
[00:12:32.820 --> 00:12:34.820]  是用來保護身體最脆弱的地方
[00:12:34.820 --> 00:12:36.820]  使徒彼得
[00:12:36.820 --> 00:12:38.820]  在彼得前書第五章八節
[00:12:38.820 --> 00:12:40.820]  他這樣說:母要謹慎
[00:12:40.820 --> 00:12:42.820]  要警醒
[00:12:42.820 --> 00:12:44.820]  留定魔鬼如同咆哮的獅子
[00:12:44.820 --> 00:12:46.820]  走來走去
[00:12:46.820 --> 00:12:48.820]  尋找可吞吃的人
[00:12:48.820 --> 00:12:50.820]  魔鬼最大的成就
[00:12:50.820 --> 00:12:52.820]  和最終的目標
[00:12:52.820 --> 00:12:54.820]  就是讓未信的人不信
[00:12:54.820 --> 00:12:56.820]  讓已經信的人
[00:12:56.820 --> 00:12:58.820]  去丟棄他信的
[00:12:58.820 --> 00:13:00.820]  又或者信了和未信的
[00:13:00.820 --> 00:13:02.820]  看來看去
[00:13:02.820 --> 00:13:04.820]  都不是很大分別
[00:13:04.820 --> 00:13:06.820]  我們要將上帝的信
[00:13:06.820 --> 00:13:08.820]  對上帝的愛
[00:13:08.820 --> 00:13:10.820]  和對上帝的盼望
[00:13:10.820 --> 00:13:12.820]  好像盔甲一樣
[00:13:12.820 --> 00:13:14.820]  穿在我們身上
[00:13:14.820 --> 00:13:16.820]  就能抵擋魔鬼的引誘攻擊
[00:13:16.820 --> 00:13:18.820]  穿在身上的意思
[00:13:18.820 --> 00:13:20.820]  就是讓別人
[00:13:20.820 --> 00:13:22.820]  看得到我們對上帝那份信靠
[00:13:22.820 --> 00:13:24.820]  對上帝的愛
[00:13:24.820 --> 00:13:26.820]  以及對得救的盼望
[00:13:26.820 --> 00:13:28.820]  那是生命的流露
[00:13:28.820 --> 00:13:30.820]  和基督的香氣
[00:13:30.820 --> 00:13:34.820]  昨天
[00:13:34.820 --> 00:13:36.820]  其實我說戒臉書
[00:13:36.820 --> 00:13:38.820]  戒了很久
[00:13:38.820 --> 00:13:40.820]  看到我一個朋友
[00:13:40.820 --> 00:13:42.820]  出了一個視頻
[00:13:42.820 --> 00:13:44.820]  是馬來西亞的
[00:13:44.820 --> 00:13:46.820]  一位牧師說
[00:13:46.820 --> 00:13:48.820]  真是精彩
[00:13:48.820 --> 00:13:50.820]  他說信是甚麼呢
[00:13:50.820 --> 00:13:52.820]  他拿了一支氣槍
[00:13:52.820 --> 00:13:54.820]  誰相信牧師
[00:13:54.820 --> 00:13:56.820]  射氣槍射得很準
[00:13:56.820 --> 00:13:58.820]  很多人舉手
[00:13:58.820 --> 00:14:00.820]  然後就說
[00:14:00.820 --> 00:14:02.820]  有誰可以站起來
[00:14:02.820 --> 00:14:04.820]  拿著球
[00:14:04.820 --> 00:14:06.820]  我在他手上
[00:14:06.820 --> 00:14:08.820]  拿著球
[00:14:08.820 --> 00:14:10.820]  咦 舉手的人少了
[00:14:10.820 --> 00:14:12.820]  然後牧師就說
[00:14:12.820 --> 00:14:14.820]  有誰願意上來
[00:14:14.820 --> 00:14:16.820]  讓我試一下
[00:14:16.820 --> 00:14:18.820]  把球咬在嘴上
[00:14:18.820 --> 00:14:20.820]  然後我在他
[00:14:20.820 --> 00:14:22.820]  射穿那個球
[00:14:22.820 --> 00:14:24.820]  你猜有多少人舉手
[00:14:24.820 --> 00:14:28.820]  也有十個
[00:14:28.820 --> 00:14:30.820]  我相信可能會中很多
[00:14:30.820 --> 00:14:32.820]  然後
[00:14:32.820 --> 00:14:34.820]  牧師就請了某一個上來
[00:14:34.820 --> 00:14:36.820]  來示範
[00:14:36.820 --> 00:14:38.820]  不過視頻就沒有
[00:14:38.820 --> 00:14:40.820]  做到示範
[00:14:40.820 --> 00:14:42.820]  不過這個牧師說得很好
[00:14:42.820 --> 00:14:44.820]  他在雅各書怎麼說
[00:14:44.820 --> 00:14:46.820]  信心
[00:14:46.820 --> 00:14:48.820]  看不到的
[00:14:48.820 --> 00:14:50.820]  但從你的行為裏面就表現到
[00:14:50.820 --> 00:14:52.820]  你相信甚麼
[00:14:52.820 --> 00:14:54.820]  如果你真的相信這個牧師
[00:14:54.820 --> 00:14:56.820]  是有這個
[00:14:56.820 --> 00:14:58.820]  這麼高招的技術的話
[00:14:58.820 --> 00:15:00.820]  你就會走上來
[00:15:00.820 --> 00:15:02.820]  讓這個牧師
[00:15:02.820 --> 00:15:04.820]  拿著球
[00:15:04.820 --> 00:15:06.820]  我們相信上帝
[00:15:06.820 --> 00:15:08.820]  是會從我們的行為
[00:15:08.820 --> 00:15:10.820]  去看到
[00:15:10.820 --> 00:15:12.820]  絕對不是我們用善行
[00:15:12.820 --> 00:15:14.820]  去博取我們的得救
[00:15:14.820 --> 00:15:16.820]  是兩回事
[00:15:16.820 --> 00:15:18.820]  但從我們的行為裏面
[00:15:18.820 --> 00:15:20.820]  看到我們究竟有多相信上帝
[00:15:20.820 --> 00:15:22.820]  所以這個用信
[00:15:22.820 --> 00:15:24.820]  對上帝的信
[00:15:24.820 --> 00:15:26.820]  當做這個護心鏡
[00:15:26.820 --> 00:15:28.820]  遮空 信和愛
[00:15:28.820 --> 00:15:30.820]  是很明顯看到
[00:15:30.820 --> 00:15:32.820]  給你自己
[00:15:32.820 --> 00:15:34.820]  給別人看到
[00:15:34.820 --> 00:15:36.820]  你的信是很實實在在
[00:15:36.820 --> 00:15:38.820]  信上帝
[00:15:38.820 --> 00:15:40.820]  是很實實在在
[00:15:40.820 --> 00:15:42.820]  以致別人都會看到
[00:15:42.820 --> 00:15:44.820]  第九節
[00:15:44.820 --> 00:15:46.820]  又轉一轉說甚麼呢
[00:15:46.820 --> 00:15:48.820]  因為上帝不是預定我們受懲罰
[00:15:48.820 --> 00:15:50.820]  而是預定我們
[00:15:50.820 --> 00:15:52.820]  藉著我們的主耶穌
[00:15:52.820 --> 00:15:54.820]  基督得救
[00:15:54.820 --> 00:15:56.820]  上星期海潔宣教師
[00:15:56.820 --> 00:15:58.820]  用了一個很生動的比喻
[00:15:58.820 --> 00:16:00.820]  例子解釋
[00:16:00.820 --> 00:16:02.820]  基督教只是相信
[00:16:02.820 --> 00:16:04.820]  獨一的三一上帝
[00:16:04.820 --> 00:16:06.820]  我想加一點
[00:16:06.820 --> 00:16:08.820]  就是有人要認其他人
[00:16:08.820 --> 00:16:12.820]  代替他自己的親生爸爸
[00:16:12.820 --> 00:16:14.820]  認他是上帝
[00:16:14.820 --> 00:16:16.820]  認他是親生爸爸
[00:16:16.820 --> 00:16:18.820]  我相信上帝是容許的
[00:16:18.820 --> 00:16:20.820]  不過他會心痛
[00:16:20.820 --> 00:16:24.820]  如果人不認上帝
[00:16:24.820 --> 00:16:26.820]  是他的創造主
[00:16:26.820 --> 00:16:28.820]  上帝絕對容許
[00:16:28.820 --> 00:16:30.820]  因為上次那段經文
[00:16:30.820 --> 00:16:32.820]  是給人選擇
[00:16:32.820 --> 00:16:34.820]  上帝會心痛
[00:16:34.820 --> 00:16:36.820]  不過當事人就要自己去承擔
[00:16:36.820 --> 00:16:38.820]  這個選擇而來的後果
[00:16:38.820 --> 00:16:40.820]  所以Kick仔
[00:16:40.820 --> 00:16:42.820]  當然不會
[00:16:42.820 --> 00:16:44.820]  不過我打個比喻
[00:16:44.820 --> 00:16:46.820]  不會不認海潔做爸爸
[00:16:46.820 --> 00:16:48.820]  海潔當然
[00:16:48.820 --> 00:16:50.820]  如果真是的話
[00:16:50.820 --> 00:16:52.820]  海潔當然會心痛無奈
[00:16:52.820 --> 00:16:54.820]  但Kick仔就要承擔
[00:16:54.820 --> 00:16:56.820]  不認爸爸的後果
