
[00:00:00.000 --> 00:00:04.360]  今日我哋要涉獵嘅經文範圍呢
[00:01:47.200 --> 00:01:48.800]  退化緊喎
[00:01:48.800 --> 00:01:52.880]  各位頂子妹有冇留意到自己有冇呢個情況呢
[00:01:52.880 --> 00:01:56.280]  會唔會係即係睇得太多平板呀
[00:01:56.280 --> 00:01:58.480]  手機呀等等嘅嘢呢
[00:01:58.480 --> 00:02:01.480]  咁你接觸社交網絡面對即係世界裏面呢
[00:02:01.480 --> 00:02:05.400]  眾多又密集又似是而非嘅言論同埋資訊呢
[00:02:05.400 --> 00:02:08.480]  我哋呢真係好需要靠住性靈嘅引導呢
[00:02:08.480 --> 00:02:11.520]  用真理去辨別呢個細情呀
[00:02:11.520 --> 00:02:14.240]  咁呢就我哋需要繼續獨立思考啦
[00:02:14.240 --> 00:02:16.200]  去就住一啲嘅事實去查核
[00:02:16.200 --> 00:02:18.560]  同埋唔好網加評論
[00:02:18.560 --> 00:02:19.800]  咁呢好似頭先咁樣
[00:02:19.800 --> 00:02:21.600]  如果我揸完車咁攰呢
[00:02:21.600 --> 00:02:23.440]  我又唔會攞手機嘅
[00:02:23.440 --> 00:02:26.440]  我就唔會去睇片呀睇網上訊息
[00:02:26.440 --> 00:02:28.520]  因為呢嗰個辨別嘅能力呢
[00:02:28.520 --> 00:02:30.000]  係大降嘅我想講
[00:02:30.000 --> 00:02:31.960]  係一種咁攰嘅情況底下
[00:02:31.960 --> 00:02:35.080]  跟住去打開啲文章呀打開啲嘢嚟睇呢
[00:02:35.080 --> 00:02:37.240]  咁呢好多嘢呢就係咁樣潛移物化呢
[00:02:37.240 --> 00:02:39.040]  就會吸收咗
[00:02:39.040 --> 00:02:42.320]  咁你當社交網絡成為咗民間社會呢
[00:02:42.320 --> 00:02:45.720]  幾乎好似係有啲嚴重嘅好似咁講
[00:02:45.720 --> 00:02:49.680]  就話幾乎好似成為咗一個僅餘嘅公共交流
[00:02:49.680 --> 00:02:52.240]  分享空間嘅時候又少睇書啦
[00:02:52.240 --> 00:02:53.040]  少睇報紙
[00:02:53.040 --> 00:02:57.600]  請問大家今年有冇人買過報紙呀
[00:02:57.600 --> 00:03:00.400]  唔係掛著買報紙而家幾錢份都唔知呀
[00:03:00.400 --> 00:03:01.040]  係咪呀
[00:03:01.040 --> 00:03:04.560]  咁呢我屋企呢都勉強有份報紙叫時代論壇
[00:03:04.560 --> 00:03:06.120]  同佢哋賣下廣告先下
[00:03:06.120 --> 00:03:08.640]  咁呢就而家呢真係好少買報紙
[00:03:08.640 --> 00:03:10.440]  我印象中我上年都係買過兩次嘅
[00:03:10.440 --> 00:03:12.040]  就係放大價嘅時候呢
[00:03:12.040 --> 00:03:15.160]  即係係想過啲比較chill啲嘅生活啦
[00:03:15.160 --> 00:03:16.680]  咁於是買份報紙嚟
[00:03:16.680 --> 00:03:17.840]  即係買杯咖啡
[00:03:17.840 --> 00:03:20.280]  跟住就真係喺度扮下呢個
[00:03:20.280 --> 00:03:22.760]  即係嗰啲大媽呢坐喺度
[00:03:22.760 --> 00:03:26.640]  咁喺度睇下睇下呢樣睇下果樣咁樣
[00:03:26.640 --> 00:03:29.440]  咁呢就有少睇書少睇報紙
[00:03:29.440 --> 00:03:31.840]  少認真閱讀啦
[00:03:31.840 --> 00:03:34.440]  我諗其實大家都仲讀書嘅係咪呀
[00:03:34.440 --> 00:03:35.040]  都仲讀下書
[00:03:35.040 --> 00:03:37.520]  不過係咪認真閱讀呢
[00:03:37.520 --> 00:03:40.640]  就係呢樣嘢呢就真係我哋都可以留意下喎
[00:03:40.640 --> 00:03:44.760]  咁brain rot 呢個危機究竟
[00:03:44.760 --> 00:03:49.520]  對於今日香港嘅基督徒係咪一個危機呢
[00:03:49.520 --> 00:03:53.720]  如果腦部腐爛嘅危機真係出現呢
[00:03:53.720 --> 00:03:56.440]  咁其實呢我係有理由相信呢
[00:03:56.440 --> 00:03:59.560]  都嵌喺一個信仰嘅危機裏面嘅
[00:03:59.560 --> 00:04:03.680]  因為信仰嘅理解如果只係弱化為每主人
[00:04:03.680 --> 00:04:06.400]  聽一堂道跟住得眼睇下片
[00:04:06.400 --> 00:04:10.960]  得眼又聽條聲帶十零分鐘咁樣就完咗
[00:04:10.960 --> 00:04:15.360]  咁又或者只係睇下上帝有冇應允我哋嘅祈禱呀
[00:04:15.360 --> 00:04:19.960]  而我哋呢又冇成日去打開上帝嘅話語
[00:04:19.960 --> 00:04:21.960]  細心咁樣去查考閱讀呢
[00:04:21.960 --> 00:04:25.920]  咁喺生活個實踐上面又少實踐嘅話呢
[00:04:25.920 --> 00:04:28.160]  咁有一日就連我哋嘅信仰
[00:04:28.160 --> 00:04:31.960]  我哋同上主嘅關係呢都會腐爛呀
[00:04:31.960 --> 00:04:34.880]  即係都會呢係會瓦解嘅
[00:04:34.880 --> 00:04:38.400]  咁你就唔少教會呢都放本聖經
[00:04:38.400 --> 00:04:42.440]  即係喺聖桌上或者聖壇上啦
[00:04:42.440 --> 00:04:45.360]  咁對於天愛堂嚟講呢
[00:04:45.360 --> 00:04:47.920]  我哋都同樣喺個聖桌上面
[00:04:47.920 --> 00:04:51.960]  除咗有好靚嘅插花之外呢
[00:04:51.960 --> 00:04:53.320]  其實都會有本聖經
[00:04:53.320 --> 00:04:56.600]  咁聖經點解唔合埋佢要打開呢咁樣
[00:04:56.600 --> 00:04:59.400]  咁我唔夠膽呢就為良法紀念禮拜堂
[00:04:59.400 --> 00:05:01.400]  去作出一個詮釋嘅喺呢件事上面
[00:05:01.400 --> 00:05:05.080]  不過我就我自己呢係咁樣去同天愛堂嘅
[00:05:05.080 --> 00:05:07.920]  弟兄姊妹分享就話天愛堂之所以
[00:05:07.920 --> 00:05:11.720]  每主日要喺聖桌上面打開聖經
[00:05:11.720 --> 00:05:15.520]  咁你就係有一個好重要嘅意思
[00:05:15.520 --> 00:05:17.400]  唔係當中有咩玄機
[00:05:17.400 --> 00:05:21.360]  個重點呢就係打開
[00:05:21.360 --> 00:05:24.520]  即係提醒緊天愛堂嘅弟兄姊妹
[00:05:24.520 --> 00:05:29.320]  唔好忘記我哋每一日都要打開上帝嘅話語
[00:05:29.320 --> 00:05:31.760]  真係要翻開上帝嘅話語
[00:05:31.760 --> 00:05:34.640]  去仔細嘅端詳仔細嘅查考
[00:05:34.640 --> 00:05:36.920]  真係落實去實踐真理
[00:05:36.920 --> 00:05:39.120]  成為一個堅實嘅基督徒
[00:05:39.120 --> 00:05:41.120]  因為聖經唔係用嚟擺
[00:05:41.120 --> 00:05:42.400]  唔係用嚟篤咁簡單
[00:05:42.400 --> 00:05:44.520]  係真係要打開嚟睇
[00:05:44.520 --> 00:05:46.800]  咁所以呢我自己呢都有一個習慣
[00:05:46.800 --> 00:05:49.520]  即係去打開聖經之前呢
[00:05:49.520 --> 00:05:50.520]  我都會祈禱嘅主
[00:05:50.520 --> 00:05:52.000]  你嘅話語係要打開嘅
[00:05:52.000 --> 00:05:54.200]  我今日呢當我打開你嘅話語嘅時候
[00:05:54.200 --> 00:05:58.600]  願上主呢你親自呢對我呢係帶領我有提醒
[00:05:58.600 --> 00:06:00.360]  去睇到我自己嘅素靈生命
[00:06:00.360 --> 00:06:02.920]  同埋我今日呢有啲乜嘢要繼續去留心
[00:06:02.920 --> 00:06:06.080]  去遵行上帝嘅話語
[00:06:06.080 --> 00:06:10.000]  我哋今日就喺我哋要進入
[00:06:10.000 --> 00:06:12.080]  真係進入馬太夫音呢段英文嘅時候
[00:06:12.080 --> 00:06:15.040]  亦都希望大家有一個嘅心
[00:06:15.040 --> 00:06:16.320]  就係今日我哋坐喺呢度
[00:06:16.320 --> 00:06:18.160]  係繼續同上帝建立緊一個
[00:06:18.160 --> 00:06:20.560]  好重要嘅神人關係
[00:06:20.560 --> 00:06:23.160]  我哋呢打開緊上帝嘅話語
[00:06:23.160 --> 00:06:28.960]  要帶住一個恭緊敬畏上帝嘅心係好重要
[00:06:28.960 --> 00:06:30.120]  我哋今日坐喺度
[00:06:30.120 --> 00:06:31.240]  如果我哋嘅態度就係
[00:06:31.240 --> 00:06:33.040]  我返嚟坐下啫係囉
[00:06:33.040 --> 00:06:34.720]  舒服嘛有冷氣嘛咁樣樣
[00:06:34.720 --> 00:06:36.240]  咁你離開咗呢度呢
[00:06:36.240 --> 00:06:38.040]  對你冇乜意思嘅其實
[00:06:38.040 --> 00:06:39.320]  但你真係要坐喺度嘅時候
[00:06:39.320 --> 00:06:41.480]  你真係知道其實我哋都係
[00:06:41.480 --> 00:06:43.960]  好謹慎嚟到上帝嘅面前
[00:06:43.960 --> 00:06:47.640]  係真係去認真去聆聽上帝嘅話語
[00:06:47.640 --> 00:06:48.680]  好啦咁我開始喇喎
[00:06:48.680 --> 00:06:51.440]  馬太夫音第十九章嘅一段經文
[00:06:51.440 --> 00:06:53.600]  呢段經文呢就係呢
[00:06:53.600 --> 00:06:56.640]  即係從主耶穌同門徒嘅一個屬靈經歷呢
[00:06:56.640 --> 00:07:02.120]  去思考呢即係屬靈經歷
[00:07:02.120 --> 00:07:07.040]  呢樣嘢對我哋同埋對其他人嘅意義
[00:07:07.040 --> 00:07:09.520]  同埋需要注意同埋反省嘅地方
[00:07:09.520 --> 00:07:10.640]  我再講多一次
[00:07:10.640 --> 00:07:13.000]  咁佢係講話從山上嘅經歷走落嚟
[00:07:13.000 --> 00:07:15.400]  其實耶穌同幾位門徒呢
[00:07:15.400 --> 00:07:19.840]  係經歷緊一個屬靈嘅一個嘅體會
[00:07:19.840 --> 00:07:20.960]  咁喺呢個體會裏面
[00:07:20.960 --> 00:07:24.560]  我哋係需要對究竟屬靈經歷
[00:07:24.560 --> 00:07:27.800]  對我哋同埋對其他人嗰個嘅意義
[00:07:27.800 --> 00:07:31.000]  同埋我哋去分享呢啲屬靈經歷嘅時候
[00:07:31.000 --> 00:07:32.960]  我哋要注意同埋反省啲乜嘢嘢
[00:07:32.960 --> 00:07:34.400]  因為我哋基督徒呢
[00:07:34.400 --> 00:07:35.600]  實有好多要分享嘅
[00:07:35.600 --> 00:07:37.760]  因為有邊個基督徒唔係靠因典過生活
[00:07:37.760 --> 00:07:38.800]  請舉手
[00:07:38.800 --> 00:07:40.000]  冇人夠膽舉手嘅係咪
[00:07:40.000 --> 00:07:41.600]  一定係靠因典過生活
[00:07:41.600 --> 00:07:44.720]  你靠因典過生活就冇可能冇故事嘅
[00:07:44.720 --> 00:07:48.880]  Tell your faith stories everyday
[00:07:48.880 --> 00:07:52.200]  你一定係每時每刻都有你嘅信仰故事
[00:07:52.200 --> 00:07:55.080]  可以講就係因為我哋都係靠因典
[00:07:55.080 --> 00:07:57.480]  去靠主嘅因典去過生活
[00:07:57.480 --> 00:08:00.040]  然而當我哋成日都去講呢啲屬靈經歷嘅時候
[00:08:00.040 --> 00:08:01.560]  我哋有咩要留意呢
[00:08:01.560 --> 00:08:05.200]  如果打powerpoint嘅弟兄姊妹
[00:08:05.200 --> 00:08:07.440]  係可以打返頭先嗰段經文就打啦
[00:08:07.440 --> 00:08:09.960]  如果唔係大家自己打開自己嘅手機
[00:08:09.960 --> 00:08:14.760]  我真係一個比較少用powerpoint講道嘅目者嚟
[00:08:14.760 --> 00:08:18.080]  所以請大家唔好介意
[00:08:18.080 --> 00:08:22.760]  馬蹄福音17章1至9節
[00:08:22.760 --> 00:08:28.320]  過咗六天耶穌帶著彼得亞閣
[00:08:28.320 --> 00:08:30.280]  同埋亞閣嘅弟弟約翰
[00:08:30.280 --> 00:08:34.560]  咁就帶佢哋悄悄地上咗高山
[00:08:34.560 --> 00:08:37.960]  佢喺佢哋面前變了形象
[00:08:37.960 --> 00:08:40.680]  佢念明亮如太陽
[00:08:40.680 --> 00:08:43.200]  衣裳唔潔白如光
[00:08:43.200 --> 00:08:46.080]  忽然有摩西同埋伊利亞向佢哋顯現
[00:08:46.080 --> 00:08:47.720]  與耶穌說話
[00:08:47.720 --> 00:08:48.640]  畀到回應
[00:08:48.640 --> 00:08:49.880]  對耶穌說主啊
[00:08:49.880 --> 00:08:51.320]  我哋喺呢度真係好啊
[00:08:51.320 --> 00:08:52.240]  你若願意
[00:08:52.240 --> 00:08:53.920]  我就在這裏搭三座棚
[00:08:53.920 --> 00:08:57.280]  一座為你一座為摩西一座為伊利亞
[00:08:57.280 --> 00:09:00.080]  說話之間忽然有一朵明亮的雲彩
[00:09:00.080 --> 00:09:01.320]  遮蓋佢哋
[00:09:01.320 --> 00:09:03.680]  又有聲音從雲彩裏出來說
[00:09:03.680 --> 00:09:04.840]  這是我的愛子
[00:09:04.840 --> 00:09:05.920]  我所喜愛的
[00:09:05.920 --> 00:09:07.560]  你們要聽從他
[00:09:07.560 --> 00:09:10.960]  門徒聽見就苦服在地的其害怕
[00:09:10.960 --> 00:09:13.160]  耶穌進前來拍拍他們說
[00:09:13.160 --> 00:09:14.480]  起來不要害怕
[00:09:14.480 --> 00:09:16.120]  他們舉目不見一人
[00:09:16.120 --> 00:09:18.960]  只見耶穌獨自一人
[00:09:18.960 --> 00:09:19.760]  下山的時候
[00:09:19.760 --> 00:09:21.000]  耶穌吩咐他們說
[00:09:21.000 --> 00:09:23.240]  人子還沒有從死人中復活
[00:09:23.240 --> 00:09:26.200]  你們不要把所看到的告訴人
[00:09:26.200 --> 00:09:27.520]  門徒問耶穌
[00:09:27.520 --> 00:09:30.960]  那莫問是為什麽要說伊利亞必須先來呢
[00:09:30.960 --> 00:09:32.920]  這裏後面我不讀了
[00:09:32.920 --> 00:09:35.400]  大家有沒有留意我剛才讀得特別快
[00:09:35.400 --> 00:09:36.080]  是呀
[00:09:36.080 --> 00:09:38.000]  有沒有留意這個和網上那些
[00:09:38.000 --> 00:09:40.040]  說話的速度都差不多
[00:09:40.040 --> 00:09:41.120]  因為有時讀得太慢
[00:09:41.120 --> 00:09:43.320]  是get不到讀的是什麽
[00:09:43.320 --> 00:09:48.480]  所以通常崇拜主席很恭謹敬畏上帝
[00:09:48.480 --> 00:09:51.280]  用一個比較緩慢的速度讀
[00:09:51.280 --> 00:09:53.320]  我有時都會用一個快一點的速度
[00:09:53.320 --> 00:09:56.400]  等大家再快速前進一下
[00:09:56.400 --> 00:09:59.200]  這裏說到耶穌靜靜地
[00:09:59.200 --> 00:10:03.720]  帶著十二門徒其中的幾位
[00:10:03.720 --> 00:10:04.760]  三位
[00:10:04.760 --> 00:10:08.240]  彼得亞閣和亞閣的弟弟約翰
[00:10:08.240 --> 00:10:10.400]  上了做高山
[00:10:10.400 --> 00:10:13.360]  在三位門徒都意想不到的情況下
[00:10:13.360 --> 00:10:14.800]  耶穌竟然在他們面前
[00:10:14.800 --> 00:10:16.760]  改變了自己的形象
[00:10:16.760 --> 00:10:18.320]  耶穌的形象是怎麽樣
[00:10:18.320 --> 00:10:22.080]  臉又發光
[00:10:22.080 --> 00:10:25.120]  衣服又很潔白
[00:10:25.120 --> 00:10:25.880]  變了形象
[00:10:25.880 --> 00:10:28.080]  弟兄姊妹你回良法紀念禮拜堂
[00:10:28.080 --> 00:10:30.640]  是否經常穿那些衣服回來
[00:10:30.640 --> 00:10:32.720]  是否如果有一天穿了第二件
[00:10:32.720 --> 00:10:33.560]  弟兄姊妹會說
[00:10:33.560 --> 00:10:36.880]  哎呀 你今天這樣穿的
[00:10:36.880 --> 00:10:41.440]  因為我記得有一次
[00:10:41.440 --> 00:10:43.040]  有一位教友 連長
[00:10:43.040 --> 00:10:45.000]  有少少連長的教友突然說
[00:10:45.000 --> 00:10:46.960]  鍾牧師
[00:10:46.960 --> 00:10:49.120]  我想問你一個問題行不行
[00:10:49.120 --> 00:10:51.320]  是有些私人的
[00:10:51.320 --> 00:10:53.760]  我說你問吧
[00:10:53.760 --> 00:10:54.880]  我想問一下
[00:10:54.880 --> 00:10:57.520]  你那件天線「嘚嘚B」的衣服
[00:10:57.520 --> 00:10:59.800]  是否你買的
[00:10:59.800 --> 00:11:05.840]  因為我有件天線「嘚嘚B」的衛衣
[00:11:05.840 --> 00:11:07.480]  我就說是呀
[00:11:07.480 --> 00:11:11.160]  其實鍾牧師是很喜歡穿顏色鮮明
[00:11:11.160 --> 00:11:15.200]  還有一些可愛公仔的衣服
[00:11:15.200 --> 00:11:17.760]  但是這位姿態認識了我很多年
[00:11:17.760 --> 00:11:21.760]  他就說我從來沒有見過你穿
[00:11:21.760 --> 00:11:22.280]  我說是呀
[00:11:22.280 --> 00:11:23.360]  因為我的工作
[00:11:23.360 --> 00:11:26.240]  我很難穿天線「嘚嘚B」的衣服
[00:11:26.240 --> 00:11:27.480]  就翻天外堂
[00:11:27.480 --> 00:11:29.000]  其實你也很難見到
[00:11:29.000 --> 00:11:31.400]  因為通常教會有自己的堂T
[00:11:31.400 --> 00:11:32.640]  不知道良法紀念禮拜堂
[00:11:32.640 --> 00:11:34.440]  有沒有那些鋪路術
[00:11:34.440 --> 00:11:35.320]  那些堂T
[00:11:35.320 --> 00:11:38.760]  敬拜隊可能有它的一些隊服
[00:11:38.760 --> 00:11:40.120]  其實也穿不切
[00:11:40.120 --> 00:11:42.520]  總之怎會穿自己的衣服
[00:11:42.520 --> 00:11:43.840]  其實變了形象
[00:11:43.840 --> 00:11:45.720]  就是有一種這樣的感覺
[00:11:45.720 --> 00:11:51.400]  就是你真的沒想過他的樣子會變成這樣的
[00:11:51.400 --> 00:11:54.560]  我們可以很感受到三位門徒
[00:11:54.560 --> 00:11:58.400]  見到耶穌發光、刺眼
[00:11:58.400 --> 00:12:00.000]  衣裳又很潔白
[00:12:00.000 --> 00:12:01.720]  其實他們都很驚訝
[00:12:01.720 --> 00:12:03.480]  他們就會問
[00:12:03.480 --> 00:12:07.440]  如果有一天林牧師他穿了一些裝束
[00:12:07.440 --> 00:12:09.560]  是大家平時很少見的
[00:12:09.560 --> 00:12:10.840]  可能我們的心裏面
[00:12:10.840 --> 00:12:12.160]  都會有問題想問的
[00:12:12.160 --> 00:12:14.200]  例如想問什麼
[00:12:14.200 --> 00:12:17.480]  林牧師今天你是準備去哪裡
[00:12:17.480 --> 00:12:19.640]  今天是什麼日子
[00:12:19.640 --> 00:12:23.680]  那個衣著是有一些意思在裏面
[00:12:23.680 --> 00:12:26.920]  你才會去穿那種衣服
[00:12:26.920 --> 00:12:29.480]  所以對門徒來說
[00:12:29.480 --> 00:12:31.080]  他心裏面都會想
[00:12:31.080 --> 00:12:34.720]  耶穌變得這麼刺眼
[00:12:34.720 --> 00:12:36.000]  這麼潔白
[00:12:36.000 --> 00:12:38.200]  其實在表達什麼呢
[00:12:38.200 --> 00:12:39.480]  對他們來說
[00:12:39.480 --> 00:12:41.600]  他們都不是很明白
[00:12:41.600 --> 00:12:45.480]  但是當時他們都沒有立刻去發問
[00:12:45.480 --> 00:12:48.400]  不過我相信他們的心裏面是這樣
[00:12:48.400 --> 00:12:48.920]  好了
[00:12:48.920 --> 00:12:52.680]  不單止當時耶穌在這個屬靈經歷裏面
[00:12:52.680 --> 00:12:55.440]  耶穌突然間變了形象
[00:12:55.440 --> 00:12:57.000]  門徒還見到一些東西
[00:12:57.000 --> 00:12:58.560]  大家記不記得剛才經文說什麼
[00:12:58.560 --> 00:13:01.040]  見到什麼
[00:13:01.040 --> 00:13:03.840]  見到摩西和以利亞
[00:13:03.840 --> 00:13:07.280]  如果剛才敬拜隊大敬拜的時候
[00:13:07.280 --> 00:13:08.320]  如果你覺得
[00:13:08.320 --> 00:13:09.760]  你覺得就可以了
[00:13:09.760 --> 00:13:16.440]  你覺得就有摩西和以利亞站在那裏
[00:13:16.440 --> 00:13:18.800]  那你會覺得怎樣
[00:13:18.800 --> 00:13:20.000]  可能很害怕
[00:13:20.000 --> 00:13:22.440]  可能很神聖
[00:13:22.440 --> 00:13:27.320]  那一刻是否更加覺得上帝臨在
[00:13:27.320 --> 00:13:28.200]  但是
[00:13:28.200 --> 00:13:32.720]  門徒真的見到摩西和以利亞顯然
[00:13:32.720 --> 00:13:34.080]  而且不單止顯然
[00:13:34.080 --> 00:13:37.920]  還要跟耶穌說話
[00:13:37.920 --> 00:13:41.240]  其實真是有意思的
[00:13:41.240 --> 00:13:44.320]  摩西就是舊約律法的見證人
[00:13:44.320 --> 00:13:47.640]  和以利亞都是善智
[00:13:47.640 --> 00:13:49.440]  上帝的代言人
[00:13:49.440 --> 00:13:51.040]  在舊約的時代
[00:13:51.040 --> 00:13:52.760]  他們是做代言人
[00:13:52.760 --> 00:13:56.400]  現在就來到新約了
[00:13:56.400 --> 00:13:57.280]  耶穌也來了
[00:13:57.280 --> 00:13:58.280]  突然間顯現
[00:13:58.280 --> 00:14:00.480]  還要跟耶穌說話
[00:14:00.480 --> 00:14:00.960]  反過來
[00:14:00.960 --> 00:14:03.360]  今天如果你看到加回牧師
[00:14:03.360 --> 00:14:07.960]  突然間跟現在的特首在聊天
[00:14:07.960 --> 00:14:09.200]  可能你也會問
[00:14:09.200 --> 00:14:11.120]  其實他們兩個有什麼關係
[00:14:11.120 --> 00:14:13.760]  他們兩個可以聊些什麼
[00:14:13.760 --> 00:14:14.840]  大家有沒有想過
[00:14:14.840 --> 00:14:17.920]  究竟是誰在關心誰
[00:14:17.920 --> 00:14:23.760]  門徒看到摩西 以利亞
[00:14:23.760 --> 00:14:26.440]  跟耶穌在聊天
[00:14:26.440 --> 00:14:31.840]  都在幫助門徒對耶穌的身份
[00:14:31.840 --> 00:14:34.000]  是有多些認識
[00:14:34.000 --> 00:14:36.840]  多一些認識和理解
[00:14:36.840 --> 00:14:40.680]  彼得就看到這個屬靈的經歷
[00:14:40.680 --> 00:14:42.520]  在這個屬靈的經歷裏面
[00:14:42.520 --> 00:14:46.240]  他首先說話也沒什麼出奇的
[00:14:46.240 --> 00:14:47.280]  因為大家都看
[00:14:47.280 --> 00:14:50.520]  十二門徒的性格各方面
[00:14:50.520 --> 00:14:52.360]  所以他也說了
[00:14:52.360 --> 00:14:53.040]  他就說什麼
[00:14:53.040 --> 00:14:54.760]  主啊
[00:14:54.760 --> 00:14:55.800]  他第一句很第二句
[00:14:55.800 --> 00:14:56.360]  主啊
[00:14:56.360 --> 00:14:58.320]  他不是問發生什麼事
[00:14:58.320 --> 00:14:59.480]  他就說
[00:14:59.480 --> 00:15:01.320]  我們在這裏真是好
[00:15:01.320 --> 00:15:02.280]  是不是真的好
[00:15:02.280 --> 00:15:04.440]  其實可能很害怕
[00:15:04.440 --> 00:15:05.680]  他說真是好
[00:15:05.680 --> 00:15:07.760]  如果你願意的話
[00:15:07.760 --> 00:15:10.480]  我就現在在這裏搭三座棚
[00:15:10.480 --> 00:15:13.120]  他真是一個很實幹型的門徒
[00:15:13.120 --> 00:15:15.360]  立刻找些事情來做
[00:15:15.360 --> 00:15:17.640]  如果你見到摩西和以利亞在顯意
[00:15:17.640 --> 00:15:20.320]  你會不會想立刻搭棚
[00:15:20.320 --> 00:15:22.240]  你會想做些什麼
[00:15:22.240 --> 00:15:24.440]  當時對他們來說
[00:15:24.440 --> 00:15:26.200]  搭棚是有一個屬靈的意義
[00:15:26.200 --> 00:15:27.440]  他們會這樣做
[00:15:27.440 --> 00:15:29.880]  然後他就說
[00:15:29.880 --> 00:15:31.040]  一座就為你
[00:15:31.040 --> 00:15:32.080]  一座為摩西
[00:15:32.080 --> 00:15:33.120]  一座為以利亞
[00:15:33.120 --> 00:15:33.840]  真是很忙
[00:15:33.840 --> 00:15:35.160]  是要搭三座棚
[00:15:35.160 --> 00:15:35.920]  不過
[00:15:35.920 --> 00:15:36.960]  講都還沒講完
[00:15:36.960 --> 00:15:38.400]  你看看那段經文
[00:15:38.400 --> 00:15:39.480]  都還沒弄清楚
[00:15:39.480 --> 00:15:42.400]  其實他們自己根本在經歷什麼
[00:15:42.400 --> 00:15:46.600]  然後忽然就已經又有一些現象
[00:15:46.600 --> 00:15:48.680]  有一些很特別的現象
[00:15:48.680 --> 00:15:50.160]  就是雲彩是怎樣的
[00:15:50.160 --> 00:15:52.720]  就充滿了那個地方
[00:15:52.720 --> 00:15:54.120]  就遮蓋著他們
[00:15:54.120 --> 00:15:56.560]  而且在雲彩裏面
[00:15:56.560 --> 00:15:59.400]  好像透出一把聲音一樣
[00:15:59.400 --> 00:16:02.120]  就是說「這是我的愛子
[00:16:02.120 --> 00:16:03.880]  我所喜愛的
[00:16:03.880 --> 00:16:07.040]  你們要聽從他」
[00:16:07.040 --> 00:16:09.840]  哇 哇
[00:16:09.840 --> 00:16:12.400]  見到摩西和以利亞
[00:16:12.400 --> 00:16:15.280]  已經同框和耶穌出現
[00:16:15.280 --> 00:16:17.200]  已經很厲害了
[00:16:17.200 --> 00:16:19.000]  然後還聽到
[00:16:19.000 --> 00:16:21.560]  彷彿是否上帝的聲音呢
[00:16:21.560 --> 00:16:22.560]  身體
[00:16:22.560 --> 00:16:26.080]  我想問問如果你是那三個門徒
[00:16:26.080 --> 00:16:29.080]  你當下又見到耶穌發光
[00:16:29.080 --> 00:16:30.480]  又有雲彩
[00:16:30.480 --> 00:16:33.600]  然後又見到那些舊約的先知在那裏
[00:16:33.600 --> 00:16:35.320]  和耶穌在那裏講話
[00:16:35.320 --> 00:16:38.120]  我想問問你的身體會怎樣反應
[00:16:38.120 --> 00:16:39.920]  你會低頭還是高頭
[00:16:39.920 --> 00:16:41.400]  看著他們一定是跌倒
[00:16:41.400 --> 00:16:44.760]  一定是躲起來
