
[00:00:00.000 --> 00:00:06.000]  在前兩期的時代論壇裏面提到一位弟兄
[00:09:06.000 --> 00:09:15.000]  這些人因著愛心知道去尊重保羅是神所差遣的使者
[00:09:15.000 --> 00:09:18.000]  為福音去辯護的使者
[00:09:18.000 --> 00:09:24.000]  基於他們對基督的愛來傳揚
[00:09:24.000 --> 00:09:29.000]  在十六節說道保羅為了福音來辯護
[00:09:29.000 --> 00:09:35.000]  是說道他將要在愛撒面前受審
[00:09:35.000 --> 00:09:39.000]  保羅他的自辯
[00:09:39.000 --> 00:09:48.000]  其實就是辯護為了福音有機會傳揚基督
[00:09:48.000 --> 00:09:52.000]  為福音辯護
[00:09:52.000 --> 00:09:57.000]  保羅身在羅馬等候審訊
[00:09:57.000 --> 00:10:02.000]  不單止是他向愛撒一個上訴的結束
[00:10:02.000 --> 00:10:11.000]  也是神成為他的心願讓他有機會傳揚基督
[00:10:11.000 --> 00:10:18.000]  因為神交給他的使命就是為了福音辯護
[00:10:18.000 --> 00:10:25.000]  在獄中等候為了福音去宣講這個機會
[00:10:25.000 --> 00:10:31.000]  他知道自己被神差派出去傳揚這個好消息
[00:10:31.000 --> 00:10:34.000]  但是那些動機不純正的人
[00:10:34.000 --> 00:10:41.000]  自私只是想加重保羅困所的煩惱
[00:10:41.000 --> 00:10:47.000]  令到他內心難過心靈受煩
[00:10:47.000 --> 00:10:53.000]  他們要為保羅製造痛苦製造麻煩
[00:10:53.000 --> 00:10:58.000]  他們想保羅身在監獄當中
[00:10:58.000 --> 00:11:03.000]  看到他們那麼自由宣講這個好消息
[00:11:03.000 --> 00:11:10.000]  必定令到保羅妒忌他們享有的自由
[00:11:10.000 --> 00:11:13.000]  因為保羅失去自由
[00:11:13.000 --> 00:11:16.000]  其實他們的想法真是一個錯誤
[00:11:16.000 --> 00:11:22.000]  以為保羅會因此不開心
[00:11:22.000 --> 00:11:24.000]  其實保羅心胸廣闊
[00:11:24.000 --> 00:11:33.000]  在十八字講:「這又何妨呢?或是假意?或是真心?」
[00:11:33.000 --> 00:11:38.000]  無論怎樣,基督究竟被傳開了
[00:11:38.000 --> 00:11:43.000]  他為此歡喜,並且還要歡喜
[00:11:43.000 --> 00:11:46.000]  看到保羅無私心
[00:11:46.000 --> 00:11:51.000]  他知道有人傳福音為了要自己出名
[00:11:51.000 --> 00:11:56.000]  因著保羅坐監,才舉自己
[00:11:56.000 --> 00:12:01.000]  但是無論這些人傳福音的動機如何
[00:12:01.000 --> 00:12:04.000]  是虛假,是真誠
[00:12:04.000 --> 00:12:09.000]  因著福音被傳開,保羅就感到很開心
[00:12:09.000 --> 00:12:12.000]  在傳福音的訓練當中
[00:12:12.000 --> 00:12:17.000]  頂姐妹也有機會個人報道
[00:12:17.000 --> 00:12:23.000]  向親友傳福音,向來賓傳福音
[00:12:23.000 --> 00:12:26.000]  他們也會感到開心
[00:12:26.000 --> 00:12:30.000]  因為可以將基督介紹給他們聽
[00:12:30.000 --> 00:12:34.000]  在去年的聖誕
[00:12:34.000 --> 00:12:39.000]  我們由聖誕佳音同樣有頂姐妹
[00:12:39.000 --> 00:12:41.000]  邀請了親友附會
[00:12:41.000 --> 00:12:48.000]  學前和社福的聖誕歡樂聚會
[00:12:48.000 --> 00:12:54.000]  同樣看到當中有一群家長或小朋友去決志
[00:12:54.000 --> 00:12:58.000]  實在為了他們去感謝神
[00:12:58.000 --> 00:13:03.000]  第二方面,保羅要為基督而活
[00:13:03.000 --> 00:13:07.000]  他以整個人來榮耀基督
[00:13:07.000 --> 00:13:11.000]  保羅在這段經文當中表白
[00:13:11.000 --> 00:13:14.000]  當時他的心態認為
[00:13:14.000 --> 00:13:19.000]  離世和基督一起是好得無比
[00:13:19.000 --> 00:13:26.000]  因為他已經很積極為主宣講
[00:13:26.000 --> 00:13:29.000]  他說就算死了,對他也是有益
[00:13:29.000 --> 00:13:34.000]  他可以在主的面前領受主的掌上
[00:13:34.000 --> 00:13:38.000]  每一個存著信心而死去的人
[00:13:38.000 --> 00:13:41.000]  都能夠安然見主
[00:13:41.000 --> 00:13:46.000]  保羅認為無論他自己或生或死
[00:13:46.000 --> 00:13:50.000]  都可以榮耀基督,尊主為大
[00:13:50.000 --> 00:13:53.000]  他活著是為了基督
[00:13:53.000 --> 00:13:58.000]  他的生命完全是因著基督的愛
[00:13:58.000 --> 00:14:01.000]  他願意向主毀身
[00:14:01.000 --> 00:14:04.000]  活著是要宣揚基督
[00:14:04.000 --> 00:14:08.000]  也為著菲律賓教會的弟兄姊妹
[00:14:08.000 --> 00:14:14.000]  讓他們在屬靈生命中有一段時間栽培他們
[00:14:14.000 --> 00:14:18.000]  他確信自己可以平安得著釋放
[00:14:18.000 --> 00:14:20.000]  正如十九節說
[00:14:20.000 --> 00:14:25.000]  我知道這是藉著你們的祈禱
[00:14:25.000 --> 00:14:31.000]  和耶穌基督之靈的幫助終必叫我得救
[00:14:31.000 --> 00:14:34.000]  二十節說無論是生是死
[00:14:34.000 --> 00:14:39.000]  總叫基督在我身上照常顯大
[00:14:39.000 --> 00:14:41.000]  二十五、六節說
[00:14:41.000 --> 00:14:45.000]  就知道仍要住在世間
[00:14:45.000 --> 00:14:48.000]  且與你們眾人同住
[00:14:48.000 --> 00:14:53.000]  使你們在所信的道上又長進又喜樂
[00:14:53.000 --> 00:14:57.000]  叫你們在基督耶穌裡面的歡樂
[00:14:57.000 --> 00:14:59.000]  因我載到你們那裡去
[00:14:59.000 --> 00:15:02.000]  就越發加增
[00:15:02.000 --> 00:15:08.000]  他知道很快就可以再去到菲律賓教會當中
[00:15:08.000 --> 00:15:10.000]  與弟兄姊妹相遇
[00:15:10.000 --> 00:15:15.000]  到底我們可以怎樣去榮耀我們的主呢?
[00:15:15.000 --> 00:15:19.000]  保羅希望繼續來教導
[00:15:19.000 --> 00:15:21.000]  勉勵菲律賓的弟兄姊妹
[00:15:21.000 --> 00:15:24.000]  來在靈裡面成長
[00:15:24.000 --> 00:15:27.000]  藉此去榮耀神
[00:15:27.000 --> 00:15:33.000]  神賜給我們有寶貴的聖經
[00:15:33.000 --> 00:15:36.000]  讓我們可以去經常研讀
[00:15:36.000 --> 00:15:40.000]  給我們機會來親近他
[00:15:40.000 --> 00:15:44.000]  聖經也是指示我們生活的準則
[00:15:44.000 --> 00:15:48.000]  上個主日在查經班裡
[00:15:48.000 --> 00:15:51.000]  跟一班弟兄姊妹講到
[00:15:51.000 --> 00:15:55.000]  門徒與讀經的重要
[00:15:55.000 --> 00:15:58.000]  有機會看詩篇150篇
[00:15:58.000 --> 00:16:00.000]  就問弟兄姊妹
[00:16:00.000 --> 00:16:04.000]  這篇詩篇的中心思想是講什麼呢?
[00:16:04.000 --> 00:16:09.000]  當然他們很快答到是讚美神
[00:16:09.000 --> 00:16:12.000]  讚美耶和華神
[00:16:12.000 --> 00:16:15.000]  因為這篇詩篇短短六節
[00:16:15.000 --> 00:16:19.000]  有13次提到去讚美神
[00:16:19.000 --> 00:16:22.000]  所以我就跟他們說
[00:16:22.000 --> 00:16:24.000]  在過去一個星期
[00:16:24.000 --> 00:16:26.000]  因為上個星期不是這個星期
[00:16:26.000 --> 00:16:31.000]  你們這個星期嘗試多點去讚美神
[00:16:31.000 --> 00:16:35.000]  在星期二早上自己靈修的時候
[00:16:35.000 --> 00:16:38.000]  想起讚美神
[00:16:38.000 --> 00:16:43.000]  所以很刻意唱一首詩歌去讚美神
[00:16:43.000 --> 00:16:47.000]  其後就吃早餐上班
[00:16:47.000 --> 00:16:49.000]  沒多久就想起
[00:16:49.000 --> 00:16:52.000]  我星期一去看醫生
[00:16:52.000 --> 00:16:54.000]  譬如今天星期二
[00:16:54.000 --> 00:16:57.000]  我昨天早上去了看醫生
[00:16:57.000 --> 00:17:02.000]  原因是舌頭痛了幾天
[00:17:02.000 --> 00:17:05.000]  之前一直想是火
[00:17:05.000 --> 00:17:07.000]  多喝點水就好了
[00:17:07.000 --> 00:17:08.000]  但都不好
[00:17:08.000 --> 00:17:10.000]  在旁邊很痛
[00:17:10.000 --> 00:17:14.000]  因為十二月底感冒
[00:17:14.000 --> 00:17:18.000]  擔心會不會感冒菌還沒清去舌頭
[00:17:18.000 --> 00:17:21.000]  所以就去看醫生
[00:17:21.000 --> 00:17:23.000]  他說原來是飛脂
[00:17:23.000 --> 00:17:25.000]  因為我沒試過在舌頭裡長飛脂
[00:17:25.000 --> 00:17:29.000]  所以不知道原來是飛脂
[00:17:29.000 --> 00:17:32.000]  我就順口問醫生
[00:17:32.000 --> 00:17:35.000]  我說我的右手無名指
[00:17:35.000 --> 00:17:38.000]  偶爾都會痛
[00:17:38.000 --> 00:17:40.000]  因為觸動到神經線
[00:17:40.000 --> 00:17:43.000]  所以有時很痛
[00:17:43.000 --> 00:17:46.000]  他說你先想想
[00:17:46.000 --> 00:17:48.000]  你需要我寫信嗎
[00:17:48.000 --> 00:17:52.000]  我寫信可能都要等
[00:17:52.000 --> 00:17:56.000]  等一段時間寫
[00:17:56.000 --> 00:17:59.000]  他說以往的病人
[00:17:59.000 --> 00:18:02.000]  很多叫我寫信都不去看醫生
[00:18:02.000 --> 00:18:04.000]  可能等一年幾個月之後
[00:18:04.000 --> 00:18:09.000]  信都沒效再要我寫我就要收錢
[00:18:09.000 --> 00:18:12.000]  我說我要一封信
[00:18:12.000 --> 00:18:15.000]  他說不收錢
[00:18:15.000 --> 00:18:22.000]  其實我即日就去東區醫院排期
[00:18:22.000 --> 00:18:26.000]  他轉介我去叫
[00:18:26.000 --> 00:18:29.000]  腦神經來科
[00:18:29.000 --> 00:18:33.000]  其實我之前已經在東區醫院排了期是骨科
[00:18:33.000 --> 00:18:36.000]  他說腦神經來科
[00:18:36.000 --> 00:18:38.000]  因為骨科八月才有得看
[00:18:38.000 --> 00:18:40.000]  我又再去排
[00:18:40.000 --> 00:18:45.000]  護士說東區醫院可能要等一年
[00:18:45.000 --> 00:18:48.000]  不如鄧兆堅可以快一點
[00:18:48.000 --> 00:18:51.000]  所以他跟我排
[00:18:51.000 --> 00:18:53.000]  鄧兆堅排到四月一號
[00:18:53.000 --> 00:18:55.000]  真的快很多
[00:18:55.000 --> 00:18:57.000]  三個月後
[00:18:57.000 --> 00:19:03.000]  當時我沒有日曆
[00:19:03.000 --> 00:19:06.000]  四月一號下午就去看醫生
[00:19:06.000 --> 00:19:09.000]  原來我要開會
[00:19:09.000 --> 00:19:13.000]  我嘗試星期二打電話去鄧兆堅
[00:19:13.000 --> 00:19:15.000]  問可不可以改期
[00:19:15.000 --> 00:19:18.000]  因為改期我不方便
[00:19:18.000 --> 00:19:20.000]  他說夜九號可以嗎
[00:19:20.000 --> 00:19:23.000]  因為有一個人不來
[00:19:23.000 --> 00:19:25.000]  我看我可以
[00:19:25.000 --> 00:19:27.000]  其實我夜七號是星期二
[00:19:27.000 --> 00:19:31.000]  兩天之後我從沒想過可以這麼快
[00:19:31.000 --> 00:19:35.000]  以為一年後幾個月之後才看到醫生
[00:19:35.000 --> 00:19:38.000]  竟然兩天之後
[00:19:38.000 --> 00:19:43.000]  實在很感謝讚美神
[00:19:43.000 --> 00:19:49.000]  因為在夜九號去看這個醫生
[00:19:49.000 --> 00:19:52.000]  鄧兆堅這個女醫生
[00:19:52.000 --> 00:19:55.000]  我覺得她很認真
[00:19:55.000 --> 00:19:59.000]  她竟然看完醫生
[00:19:59.000 --> 00:20:03.000]  她就安排我即日照X光
[00:20:03.000 --> 00:20:05.000]  手指
[00:20:05.000 --> 00:20:07.000]  三月初叫我驗血
[00:20:07.000 --> 00:20:11.000]  但因為護士說我住東區柴灣
[00:20:11.000 --> 00:20:15.000]  我要回來柴灣覆診
[00:20:15.000 --> 00:20:18.000]  我再回來排期
[00:20:18.000 --> 00:20:21.000]  護士看了轉介信
[00:20:21.000 --> 00:20:24.000]  她說我要給顧問醫生看看
[00:20:24.000 --> 00:20:26.000]  叫我等電話
[00:20:26.000 --> 00:20:30.000]  因為我骨科原本是八月初
[00:20:30.000 --> 00:20:34.000]  我問會不會要早點看
[00:20:34.000 --> 00:20:39.000]  其實鄧兆堅醫生跟我說了一些說話
[00:20:39.000 --> 00:20:41.000]  是很刺激的
[00:20:41.000 --> 00:20:44.000]  當時我很冷靜
[00:20:44.000 --> 00:20:52.000]  他說這些可能是痔
[00:20:52.000 --> 00:20:55.000]  我問什麼意思
[00:20:55.000 --> 00:20:58.000]  他說這些痔可以生得很快
[00:20:58.000 --> 00:21:00.000]  可以死人的
[00:21:00.000 --> 00:21:05.000]  我當時當然是靜一靜
[00:21:05.000 --> 00:21:07.000]  保持冷靜
[00:21:07.000 --> 00:21:09.000]  其實沒什麼
[00:21:09.000 --> 00:21:14.000]  晚上就想起這件事
[00:21:14.000 --> 00:21:17.000]  不太睡得著
[00:21:17.000 --> 00:21:19.000]  第二天就沒事了
[00:21:19.000 --> 00:21:21.000]  還是安睡
[00:21:21.000 --> 00:21:24.000]  知道有神去保守
[00:21:24.000 --> 00:21:29.000]  所以在這個經歷裡
[00:21:29.000 --> 00:21:32.000]  我沒有保羅那麼灑脫
[00:21:32.000 --> 00:21:37.000]  他說或死是好得無比去見字
[00:21:37.000 --> 00:21:39.000]  因為我想起
[00:21:39.000 --> 00:21:42.000]  我還有很多親友未信主
[00:21:42.000 --> 00:21:45.000]  我是欠福音的債
[00:21:45.000 --> 00:21:49.000]  我真的不是想那麼快死
[00:21:49.000 --> 00:21:51.000]  我不知道
[00:21:51.000 --> 00:21:53.000]  這個醫生很認真
[00:21:53.000 --> 00:21:55.000]  很急趕
[00:21:55.000 --> 00:21:57.000]  其實很感謝他
[00:21:57.000 --> 00:22:01.000]  不然排到什麼時候就要看醫生
[00:22:01.000 --> 00:22:05.000]  起碼要早點處理
[00:22:05.000 --> 00:22:10.000]  其實我們有機會每個主日回來
[00:22:10.000 --> 00:22:12.000]  唱詩讚美主
[00:22:12.000 --> 00:22:14.000]  敬拜他
[00:22:14.000 --> 00:22:16.000]  經常去到他的庚前
[00:22:16.000 --> 00:22:19.000]  去禱告親近他
[00:22:19.000 --> 00:22:24.000]  其實真的是榮耀主
[00:22:24.000 --> 00:22:26.000]  第三方面
[00:22:26.000 --> 00:22:29.000]  保羅為基督而活
[00:22:29.000 --> 00:22:31.000]  就是要站穩
[00:22:31.000 --> 00:22:34.000]  為福音齊心努力
[00:22:34.000 --> 00:22:38.000]  保羅勸弗及比的弟兄姊妹
[00:22:38.000 --> 00:22:43.000]  雖然他們會面對外敵的攪擾
[00:22:43.000 --> 00:22:45.000]  逼迫
[00:22:45.000 --> 00:22:48.000]  但需要互相同心
[00:22:48.000 --> 00:22:50.000]  站立得穩
[00:22:50.000 --> 00:22:52.000]  為福音齊心努力
[00:22:52.000 --> 00:22:57.000]  凡事不要怕敵人的驚嚇
[00:22:57.000 --> 00:23:01.000]  而且與我們同在
[00:23:01.000 --> 00:23:04.000]  因為主與我們一起
[00:23:04.000 --> 00:23:08.000]  他說我們是必勝的
[00:23:08.000 --> 00:23:10.000]  有主同在
[00:23:10.000 --> 00:23:13.000]  所以有神與我們一起
[00:23:13.000 --> 00:23:16.000]  這裡還說到
[00:23:16.000 --> 00:23:18.000]  如果是出於神
[00:23:18.000 --> 00:23:22.000]  要具有一個為主受苦的心
[00:23:22.000 --> 00:23:26.000]  願意為主受苦的心
[00:23:26.000 --> 00:23:30.000]  其實主已經為我們釘身在十字架上
[00:23:30.000 --> 00:23:33.000]  受了很大的痛苦
[00:23:33.000 --> 00:23:38.000]  我們有沒有一個願意為主受苦的心
[00:23:38.000 --> 00:23:44.000]  努力來服侍他呢?
[00:23:44.000 --> 00:23:47.000]  原本我想邀請一位
[00:23:47.000 --> 00:23:50.000]  回聲谷東區團契的弟兄
[00:23:50.000 --> 00:23:53.000]  來這裡講見證
[00:23:53.000 --> 00:23:57.000]  但因為他要在自己的教會做主席
[00:23:57.000 --> 00:24:00.000]  他建議我
[00:24:00.000 --> 00:24:03.000]  不如上星火飛騰
[00:24:03.000 --> 00:24:05.000]  我有六分鐘
[00:24:05.000 --> 00:24:07.000]  另外有夜三分鐘的見證
[00:24:07.000 --> 00:24:09.000]  兩個見證我都看了
[00:24:09.000 --> 00:24:11.000]  我選了六分鐘
[00:24:11.000 --> 00:24:13.000]  如果你們有時間回家
[00:24:13.000 --> 00:24:16.000]  可以點擊再看他二十三分鐘的見證
[00:24:16.000 --> 00:24:20.000]  更加詳細講到他自己的心路歷程
[00:24:20.000 --> 00:24:26.000]  大家可以來看這個見證
[00:24:26.000 --> 00:24:30.000]  他年輕的時候已經信主
[00:24:30.000 --> 00:24:32.000]  回教會
[00:24:32.000 --> 00:24:34.000]  一直都有健康
[00:24:34.000 --> 00:24:37.000]  但信主十五年之後
[00:24:37.000 --> 00:24:39.000]  就發生疾病
[00:24:39.000 --> 00:24:44.000]  大家可以看一下
[00:24:44.000 --> 00:24:50.000]  梁貴明弟兄患了末期的胰臟癌
[00:24:50.000 --> 00:24:53.000]  可能是半年的時間
[00:24:53.000 --> 00:24:56.000]  或者是兩年
[00:24:56.000 --> 00:24:59.000]  但他跟我說是2009年
[00:24:59.000 --> 00:25:01.000]  現在已經過了
[00:25:01.000 --> 00:25:03.000]  剛剛過了五年的時間
[00:25:03.000 --> 00:25:06.000]  這個真是神很大的神蹟
[00:25:06.000 --> 00:25:08.000]  在他身上
[00:25:08.000 --> 00:25:11.000]  希望大家繼續為這位弟兄禱告
[00:25:11.000 --> 00:25:13.000]  因為他說
[00:25:13.000 --> 00:25:15.000]  其實醫生跟他說
[00:25:15.000 --> 00:25:17.000]  他近期有點痛
[00:25:17.000 --> 00:25:22.000]  可能他說扭到膽管
[00:25:22.000 --> 00:25:24.000]  如果膽管塞
[00:25:24.000 --> 00:25:26.000]  會令他更加痛
[00:25:26.000 --> 00:25:30.000]  所以希望神在當中幫助
[00:25:30.000 --> 00:25:32.000]  他每三個月
[00:25:32.000 --> 00:25:34.000]  長一點的版本
[00:25:34.000 --> 00:25:37.000]  他每三個月就覆診一次
[00:25:37.000 --> 00:25:45.000]  他說他的病好像冷凍了一樣
[00:25:45.000 --> 00:25:47.000]  神憐憫他
[00:25:47.000 --> 00:25:51.000]  好像停了不再惡化
[00:25:51.000 --> 00:25:53.000]  但求神在當中
[00:25:53.000 --> 00:25:56.000]  來看顧和賜福
[00:25:56.000 --> 00:26:00.000]  其實這位弟兄很樂觀
[00:26:00.000 --> 00:26:03.000]  他有時回來回聲曲團契分享
[00:26:03.000 --> 00:26:06.000]  他怎樣去短算神的保守經歷
[00:26:06.000 --> 00:26:09.000]  他現在還是行動自如
[00:26:09.000 --> 00:26:11.000]  所以其實神在他身上
[00:26:11.000 --> 00:26:13.000]  是施行很大的神蹟
[00:26:13.000 --> 00:26:15.000]  他沒有灰心
[00:26:15.000 --> 00:26:17.000]  沒有放棄
[00:26:17.000 --> 00:26:23.000]  反而善用神給他每一天的時間
[00:26:23.000 --> 00:26:25.000]  去榮耀神
[00:26:25.000 --> 00:26:27.000]  去醫院
[00:26:27.000 --> 00:26:28.000]  去不同的地方
[00:26:28.000 --> 00:26:30.000]  無論是香港或外地
[00:26:30.000 --> 00:26:34.000]  宣講這個好消息
[00:26:34.000 --> 00:26:38.000]  為了他去感恩
[00:26:38.000 --> 00:26:40.000]  上一次
[00:26:40.000 --> 00:26:42.000]  一月初第二星期
[00:26:42.000 --> 00:26:44.000]  跟大家分享的時候
[00:26:44.000 --> 00:26:47.000]  有一張納願卡
[00:26:47.000 --> 00:26:51.000]  現在都預備了一些金句卡
