
[00:00:00.000 --> 00:00:04.340]  早期的教會是有很多的問題出現
[00:02:19.360 --> 00:02:22.800]  如果任何人做了這些事
[00:02:22.800 --> 00:02:24.760]  教會的人就會跟你說
[00:02:24.760 --> 00:02:27.940]  你不是一個重新得救的基督徒
[00:02:27.940 --> 00:02:30.600]  你不是一個真正的信徒
[00:02:30.600 --> 00:02:32.840]  這就令我想起
[00:02:32.840 --> 00:02:35.860]  在安提柯教會所發生的事
[00:02:35.860 --> 00:02:39.460]  是很像我剛才所說的
[00:02:39.460 --> 00:02:41.940]  問題所在在哪裡?
[00:02:41.940 --> 00:02:44.000]  這些律法主義的人
[00:02:44.000 --> 00:02:48.000]  他們意圖將神的恩典和神的律法
[00:02:48.000 --> 00:02:50.240]  混合在一起
[00:02:50.240 --> 00:02:55.460]  這正是在耶穌基督在世的時候已經說過
[00:02:55.460 --> 00:02:59.500]  新的酒不可以放在舊的酒袋裡面
[00:02:59.500 --> 00:03:01.860]  新的酒仍然會發酵
[00:03:01.860 --> 00:03:04.700]  發酵是會出一些氣體出來
[00:03:04.700 --> 00:03:06.800]  如果放在舊的酒袋裡面
[00:03:06.800 --> 00:03:08.200]  又乾又硬
[00:03:08.200 --> 00:03:11.200]  隨時會弄破那個酒袋
[00:03:11.200 --> 00:03:14.440]  所以新的酒不可以放在舊的酒袋
[00:03:14.440 --> 00:03:19.540]  這群人也是意圖將耶穌基督在十字架上所成就的
[00:03:19.540 --> 00:03:20.700]  記不記得
[00:03:20.700 --> 00:03:22.700]  當耶穌基督釘十字架
[00:03:22.700 --> 00:03:26.740]  匯幕外面的萬紙分開兩半
[00:03:26.740 --> 00:03:31.460]  這群人是意圖將萬紙縫製成一塊
[00:03:31.460 --> 00:03:34.440]  這群人亦都是去阻擋耶穌基督
[00:03:34.440 --> 00:03:35.860]  用祂的血
[00:03:35.860 --> 00:03:38.760]  開的那條又新又活的路
[00:03:38.760 --> 00:03:42.400]  可以直通到神的私恩寶座
[00:03:42.400 --> 00:03:44.900]  可以直通到至聖所
[00:03:44.900 --> 00:03:49.540]  這群人是希望將這條道路封鎖了
[00:03:49.540 --> 00:03:54.760]  保羅和巴拿巴當然跟這群人爭論不休
[00:03:54.760 --> 00:03:55.700]  經文說
[00:03:55.700 --> 00:04:00.200]  安提柯的教會被人搞亂了
[00:04:00.200 --> 00:04:02.860]  搞到他們的心都很亂
[00:04:02.860 --> 00:04:06.040]  使徒行轉的十五章二十四節
[00:04:06.040 --> 00:04:10.200]  如果不好好的去處理這個問題
[00:04:10.200 --> 00:04:19.160]  很可能就會蔓延到保羅和巴拿巴所建立其他教會那裡
[00:04:19.160 --> 00:04:21.660]  所以最後他們決定把這件事
[00:04:21.660 --> 00:04:25.400]  帶回耶路撒冷教會的領袖面前
[00:04:25.400 --> 00:04:28.100]  召開大公會來討論
[00:04:28.100 --> 00:04:32.340]  究竟應該怎樣處理
[00:04:32.340 --> 00:04:34.240]  聖經學者認為
[00:04:34.240 --> 00:04:38.540]  在早期的教會一共有二十一個大公會
[00:04:38.540 --> 00:04:42.440]  最出名的其中有七個
[00:04:42.440 --> 00:04:45.040]  其中兩個最重要的
[00:04:45.040 --> 00:04:50.460]  就是尼西亞會議和加克頓會議
[00:04:50.460 --> 00:04:54.560]  兩個都是解釋耶穌基督到底是誰
[00:04:54.560 --> 00:04:58.260]  祂在世上的侍功又是甚麼
[00:04:58.260 --> 00:05:03.060]  亦都是講到耶穌基督的神聖和人性
[00:05:03.060 --> 00:05:07.860]  我們今天所講的耶路撒冷大公會亦都是很重要
[00:05:07.860 --> 00:05:10.740]  講到一個人怎樣能夠得救
[00:05:10.740 --> 00:05:14.800]  是否一定要靠著 藉著耶穌基督
[00:05:14.800 --> 00:05:16.500]  究竟一個人得救
[00:05:16.500 --> 00:05:19.600]  又是否一定要有很多不同的禮儀
[00:05:19.600 --> 00:05:21.700]  例如行國禮
[00:05:21.700 --> 00:05:24.400]  其實今時今日這些問題
[00:05:24.400 --> 00:05:27.100]  仍然都存在在教會
[00:05:27.100 --> 00:05:30.400]  很多人會問同一樣的問題
[00:05:30.400 --> 00:05:33.700]  大公會所決定的幾件事
[00:05:33.700 --> 00:05:39.200]  就是與國禮 飲食 姦淫有關
[00:05:39.200 --> 00:05:41.500]  我們見到這些事
[00:05:41.500 --> 00:05:44.200]  與救贖根本無關
[00:05:44.200 --> 00:05:46.060]  外邦人是否得救
[00:05:46.060 --> 00:05:48.600]  不是因為行了國禮
[00:05:48.600 --> 00:05:50.700]  亦都不是因為這些飲食
[00:05:50.700 --> 00:05:53.900]  甚至是姦淫的條例
[00:05:53.900 --> 00:05:55.900]  其實神很清楚
[00:05:55.900 --> 00:06:00.100]  已經透過哥尼樓講給猶太人聽
[00:06:00.100 --> 00:06:04.600]  外邦人可以好像猶太人一樣得救
[00:06:04.600 --> 00:06:07.100]  《使徒行傳》的十四章二十七節
[00:06:07.100 --> 00:06:11.700]  說猶太人明白到外邦人得救的道理
[00:06:11.700 --> 00:06:14.200]  其實他們都已經明白了
[00:06:14.200 --> 00:06:17.400]  所以今日大公會作出的決定
[00:06:17.400 --> 00:06:19.800]  不是說要做了這些
[00:06:19.800 --> 00:06:22.100]  外邦人才會得救
[00:06:22.100 --> 00:06:24.700]  而是外邦人得救了之後
[00:06:24.700 --> 00:06:29.000]  應該有些什麼樣的行為
[00:06:29.000 --> 00:06:32.400]  如果有任何的宗教領袖
[00:06:32.400 --> 00:06:33.600]  告訴我們
[00:06:33.600 --> 00:06:35.600]  你不屬於我的教會
[00:06:35.600 --> 00:06:37.400]  你不屬於我的團體
[00:06:37.400 --> 00:06:39.400]  你就不能夠得救
[00:06:39.400 --> 00:06:41.200]  又或者有人說
[00:06:41.200 --> 00:06:44.000]  除非你遵守我的禮儀
[00:06:44.000 --> 00:06:47.500]  例如你要受洗才得救
[00:06:47.500 --> 00:06:51.000]  這班人其實都是在說
[00:06:51.000 --> 00:06:53.500]  耶穌基督的救贖不夠好
[00:06:53.500 --> 00:06:55.700]  還要多加一些東西上去
[00:06:55.700 --> 00:07:00.000]  我們今日看到有張姊妹受洗
[00:07:00.000 --> 00:07:04.100]  受洗是每個基督徒都應有的行為
[00:07:04.100 --> 00:07:08.600]  但不是說你要得救就一定要受洗
[00:07:08.600 --> 00:07:11.900]  如果我們在耶穌基督的工作上
[00:07:11.900 --> 00:07:14.400]  要加上任何的條件
[00:07:14.400 --> 00:07:17.900]  神在加拉太書的一章6至9節
[00:07:17.900 --> 00:07:23.300]  說對這些人會有嚴重的詛咒
[00:07:23.300 --> 00:07:24.800]  這也是原因
[00:07:24.800 --> 00:07:27.300]  為何保羅寫了加拉太書
[00:07:27.300 --> 00:07:30.600]  稍後我們就會說到加拉太書
[00:07:30.600 --> 00:07:34.000]  Eli會和我們教主入學
[00:07:34.000 --> 00:07:36.600]  加拉太書就是告訴我們
[00:07:36.600 --> 00:07:38.800]  一切都是神的恩典
[00:07:38.800 --> 00:07:41.000]  不是因為我們做了什麼
[00:07:41.000 --> 00:07:45.800]  一切都是耶穌基督在十字架上所成就
[00:07:45.800 --> 00:07:48.100]  所以我們看到當時的人
[00:07:48.100 --> 00:07:49.900]  就是有這些律法主義的人
[00:07:49.900 --> 00:07:55.300]  走來攪擾這間安提我教會
[00:07:55.300 --> 00:07:57.000]  一方面有人說
[00:07:57.000 --> 00:08:00.800]  你要遵守這些律法才能夠得救
[00:08:00.800 --> 00:08:03.000]  但在另一個極端
[00:08:03.000 --> 00:08:05.600]  也有人得救了之後就說
[00:08:05.600 --> 00:08:07.800]  我們現在在恩典之下
[00:08:07.800 --> 00:08:09.100]  什麼都不需要做
[00:08:09.100 --> 00:08:11.900]  我不需要再守神的律例典章
[00:08:11.900 --> 00:08:13.800]  因為我在恩典之下
[00:08:13.800 --> 00:08:16.600]  這個當然是錯的
[00:08:16.600 --> 00:08:17.700]  耶穌基督說
[00:08:17.700 --> 00:08:21.600]  你愛我就遵守我的誡命
[00:08:21.600 --> 00:08:23.200]  除了這兩個極端
[00:08:23.200 --> 00:08:26.900]  也有很多問題在灰色地帶
[00:08:26.900 --> 00:08:28.900]  和真理無關
[00:08:28.900 --> 00:08:31.100]  我曾經說過一篇道
[00:08:31.100 --> 00:08:35.100]  叫做基督徒如何處理是非黑白
[00:08:35.100 --> 00:08:38.300]  是非黑白就是灰色地帶
[00:08:38.300 --> 00:08:39.800]  灰色地帶的事
[00:08:39.800 --> 00:08:41.100]  無關真理的事
[00:08:41.100 --> 00:08:43.400]  我們應該如何處理
[00:08:43.400 --> 00:08:46.000]  例如基督徒可不可以喝酒
[00:08:46.000 --> 00:08:47.900]  可不可以吸煙
[00:08:47.900 --> 00:08:49.800]  當然可以
[00:08:49.800 --> 00:08:51.500]  但聖經告訴我們
[00:08:51.500 --> 00:08:54.400]  不是每件事都有益
[00:08:54.400 --> 00:08:56.400]  吸煙和喝酒是無益
[00:08:56.400 --> 00:08:57.400]  是傷身體
[00:08:57.400 --> 00:09:00.200]  我們就要不要做
[00:09:00.200 --> 00:09:01.600]  另外你說
[00:09:01.600 --> 00:09:04.100]  基督徒可不可以賭錢
[00:09:04.100 --> 00:09:06.000]  沒問題你可以去賭
[00:09:06.000 --> 00:09:08.900]  但如果你是一個真正得救的人
[00:09:08.900 --> 00:09:11.100]  你去到拉斯維加斯
[00:09:11.100 --> 00:09:12.400]  去到拉斯維加斯
[00:09:12.400 --> 00:09:13.900]  趴在桌子上
[00:09:13.900 --> 00:09:16.800]  大無思量地在賭錢
[00:09:16.800 --> 00:09:20.600]  我為你而擔憂
[00:09:20.600 --> 00:09:22.800]  在術語大公會
[00:09:22.800 --> 00:09:25.200]  彼得是首先說話
[00:09:25.200 --> 00:09:28.300]  使徒恨轉的十五章六至十一節
[00:09:28.300 --> 00:09:30.700]  彼得就起來說
[00:09:30.700 --> 00:09:32.000]  諸位弟兄
[00:09:32.000 --> 00:09:35.000]  你們知道神早已在你們中間
[00:09:35.000 --> 00:09:36.300]  揀選了我
[00:09:36.300 --> 00:09:38.700]  叫外邦人從我口中
[00:09:38.700 --> 00:09:40.700]  得聽福音之道
[00:09:40.700 --> 00:09:42.100]  而且相信
[00:09:42.100 --> 00:09:43.900]  知道人心的神
[00:09:43.900 --> 00:09:46.200]  也為他們作了見證
[00:09:46.200 --> 00:09:47.800]  賜聖靈給他們
[00:09:47.800 --> 00:09:49.800]  正如給我們一樣
[00:09:49.800 --> 00:09:52.900]  又藉著信結證了他們的心
[00:09:52.900 --> 00:09:55.100]  並不分他們我們
[00:09:55.100 --> 00:09:57.500]  現在為什麼試探神
[00:09:57.500 --> 00:10:01.300]  要把我們祖宗和我們所不能負的丫
[00:10:01.300 --> 00:10:04.100]  放在他們的頸汗上
[00:10:04.100 --> 00:10:07.800]  我們得救乃是因主耶穌的恩
[00:10:07.800 --> 00:10:09.300]  和他們一樣
[00:10:09.300 --> 00:10:12.200]  這是我們所信的
[00:10:12.200 --> 00:10:15.300]  彼得說了這番話是什麼意思
[00:10:15.300 --> 00:10:17.400]  一共有四點
[00:10:17.400 --> 00:10:18.700]  第一點是
[00:10:18.700 --> 00:10:21.000]  猶太人和外邦人
[00:10:21.000 --> 00:10:24.700]  得救全是神的揀選
[00:10:24.700 --> 00:10:26.500]  不是因為人做了什麼
[00:10:26.500 --> 00:10:29.600]  使徒恨轉的十五章七節
[00:10:29.600 --> 00:10:30.700]  第二點
[00:10:30.700 --> 00:10:32.400]  猶太人和外邦人
[00:10:32.400 --> 00:10:35.900]  神都是賜同一位的聖靈給他們
[00:10:35.900 --> 00:10:39.600]  使徒恨轉的十五章八節
[00:10:39.600 --> 00:10:41.400]  第三點
[00:10:41.400 --> 00:10:44.100]  就是講到以前神的確
[00:10:44.100 --> 00:10:47.600]  曾經將律法給以色列人
[00:10:47.600 --> 00:10:49.100]  是要將他們
[00:10:49.100 --> 00:10:50.600]  從外邦人當中
[00:10:50.600 --> 00:10:53.300]  分別為聖分別出來
[00:10:53.300 --> 00:10:55.400]  但是耶穌基督在世的時候
[00:10:55.400 --> 00:10:57.300]  跟猶太人說什麼
[00:10:57.300 --> 00:11:00.300]  祂說神是看人的內心
[00:11:00.300 --> 00:11:04.200]  不是看人的外表來守神的律例典章
[00:11:04.200 --> 00:11:07.300]  這是耶穌在世的時候說的
[00:11:07.300 --> 00:11:08.900]  當耶穌基督在各國
[00:11:08.900 --> 00:11:11.400]  祂為我們釘十字架
[00:11:11.400 --> 00:11:14.200]  成就了救贖的工作
[00:11:14.200 --> 00:11:18.000]  神就再無分猶太人和外邦人
[00:11:18.000 --> 00:11:20.200]  這是第三點
[00:11:20.200 --> 00:11:21.700]  第四點
[00:11:21.700 --> 00:11:24.700]  耶穌基督已經拿開了
[00:11:24.700 --> 00:11:27.400]  猶太人身上的鴉
[00:11:27.400 --> 00:11:30.200]  現在他們是將這個鴉
[00:11:30.200 --> 00:11:32.900]  放在外邦人的身上
[00:11:32.900 --> 00:11:35.700]  是他們自己都不能承擔的鴉
[00:11:35.700 --> 00:11:40.700]  他們是將它放在外邦人的身上
[00:11:40.700 --> 00:11:41.800]  他們就說
[00:11:41.800 --> 00:11:43.900]  你一定要行國禮
[00:11:43.900 --> 00:11:48.700]  才能夠成為一個真正的基督徒
[00:11:48.700 --> 00:11:50.100]  有人會問
[00:11:50.100 --> 00:11:53.800]  外邦人不可以承擔自己的鴉嗎
[00:11:53.800 --> 00:11:56.300]  他們有行國禮的
[00:11:56.300 --> 00:11:59.900]  試問行國禮是何時行的
[00:11:59.900 --> 00:12:03.000]  一個嬰兒第八天的時候行的
[00:12:03.000 --> 00:12:04.700]  第八天出生的嬰兒
[00:12:04.700 --> 00:12:06.600]  會不會跟父母說
[00:12:06.600 --> 00:12:07.900]  我要行國禮
[00:12:07.900 --> 00:12:09.800]  你們跟我行國禮
[00:12:09.800 --> 00:12:11.200]  不會的
[00:12:11.200 --> 00:12:14.300]  是父母為他做的
[00:12:14.300 --> 00:12:17.700]  所以這可能是他們唯一做得到的
[00:12:17.700 --> 00:12:19.100]  就是行國禮
[00:12:19.100 --> 00:12:22.300]  其他的律例典章他們自己都守不住
[00:12:22.300 --> 00:12:28.900]  但是他們將這個鴉放在外邦人的身上
[00:12:28.900 --> 00:12:31.200]  接著彼得說話的
[00:12:31.200 --> 00:12:33.800]  就是保羅和巴拿巴
[00:12:33.800 --> 00:12:36.300]  他說神是藉著他們
[00:12:36.300 --> 00:12:40.100]  在外邦人當中行神蹟其事
[00:12:40.100 --> 00:12:42.700]  這就是我上個星期跟大家說的
[00:12:42.700 --> 00:12:45.400]  記不記得十三十四章使徒行轉
[00:12:45.400 --> 00:12:49.100]  他們在外邦人的面前行了很多神蹟其事
[00:12:49.100 --> 00:12:51.100]  帶領很多人信主
[00:12:51.100 --> 00:12:55.100]  例如方伯和那個腳腿的人
[00:12:55.100 --> 00:13:00.900]  保羅說現在神繼續在外邦人當中有神蹟其事
[00:13:00.900 --> 00:13:05.800]  接著保羅和巴拿巴是瓦割來說話
[00:13:05.800 --> 00:13:09.600]  瓦割這個不是約翰的哥哥
[00:13:09.600 --> 00:13:12.200]  這個是耶穌基督的弟弟
[00:13:12.200 --> 00:13:14.500]  他是瓦割書的作者
[00:13:14.500 --> 00:13:17.000]  他也是大公會的主席
[00:13:17.000 --> 00:13:19.800]  他說我同意彼得所說
[00:13:19.800 --> 00:13:21.800]  神眷顧外邦人
[00:13:21.800 --> 00:13:25.500]  選舉他們成為他自己的百姓
[00:13:25.500 --> 00:13:27.200]  成為他的子民
[00:13:27.200 --> 00:13:31.000]  就是和揀選猶太人一模一樣
[00:13:31.000 --> 00:13:34.000]  瓦割說甚至舊約的先知
[00:13:34.000 --> 00:13:37.500]  一早就預言外邦人將會得救
[00:13:37.500 --> 00:13:39.300]  他在使徒行轉的十五章
[00:13:39.300 --> 00:13:41.100]  十六至十七節
[00:13:41.100 --> 00:13:44.200]  引用了亞摩斯書的舊章
[00:13:44.200 --> 00:13:46.700]  神說此後我要回來
[00:13:46.700 --> 00:13:50.000]  重新修造大衛倒塌的帳篷
[00:13:50.000 --> 00:13:54.200]  把那破壞的重新修造建立起來
[00:13:54.200 --> 00:13:55.700]  叫剩餘的人
[00:13:55.700 --> 00:13:59.300]  就事凡稱為我名下的外邦人
[00:13:59.300 --> 00:14:00.800]  都尋求主
[00:14:00.800 --> 00:14:03.900]  者話是從創世以來
[00:14:03.900 --> 00:14:07.100]  顯明者是的主說的
[00:14:07.100 --> 00:14:10.200]  神一早就預備外邦人得救
[00:14:10.200 --> 00:14:12.300]  這裡所說的是什麼
[00:14:12.300 --> 00:14:14.900]  是將來耶穌基督再次回來
[00:14:14.900 --> 00:14:17.100]  在千禧年國的時候
[00:14:17.100 --> 00:14:21.000]  祂將會重新建造大衛的帳篷
[00:14:21.000 --> 00:14:24.500]  祂將會重新建立大衛的皇朝
[00:14:24.500 --> 00:14:28.300]  而在那裡外邦人也會參與
[00:14:28.300 --> 00:14:32.700]  因為他們同樣是和猶太人一樣得救
[00:14:32.700 --> 00:14:35.300]  有沒有看到這三段話
[00:14:35.300 --> 00:14:38.100]  其實是三個不同的時候
[00:14:38.100 --> 00:14:43.900]  彼得說以前神是如何令到外邦人得救
[00:14:43.900 --> 00:14:47.700]  同樣差派聖靈在他們的身上
[00:14:47.700 --> 00:14:49.200]  猶太人也看到
[00:14:49.200 --> 00:14:51.600]  聖靈降臨在外邦人的身上
[00:14:51.600 --> 00:14:54.100]  這是以前發生的事
[00:14:54.100 --> 00:14:58.500]  保羅說的是現在一樣在發生
[00:14:58.500 --> 00:15:02.700]  保羅和巴拿巴繼續在外邦人的面前
[00:15:02.700 --> 00:15:04.800]  來顯神即其事
[00:15:04.800 --> 00:15:06.600]  大令人信主
[00:15:06.600 --> 00:15:09.400]  雅各說的是將來的事
[00:15:09.400 --> 00:15:13.200]  到了耶穌基督回來千禧年國
[00:15:13.200 --> 00:15:15.800]  外邦人一樣會和猶太人
[00:15:15.800 --> 00:15:19.700]  一起在那裡敬拜神
[00:15:19.700 --> 00:15:23.800]  所以大公會最後決定
[00:15:23.800 --> 00:15:27.600]  教會的領袖被聖靈的帶領
[00:15:27.600 --> 00:15:31.000]  作出了一個雙方面的決定
[00:15:31.000 --> 00:15:33.400]  怎樣叫做雙方面的決定
[00:15:33.400 --> 00:15:37.500]  第一就是講到一個人怎樣能夠得救
[00:15:37.500 --> 00:15:38.700]  第二呢
[00:15:38.700 --> 00:15:44.500]  一個得救了的外邦人應該有些什麼行為
[00:15:44.500 --> 00:15:46.000]  第一點我們先看
[00:15:46.000 --> 00:15:47.900]  怎樣能夠得救
[00:15:47.900 --> 00:15:49.800]  就是《使徒行傳》的十五章
[00:15:49.800 --> 00:15:51.700]  七至十節
[00:15:51.700 --> 00:15:54.900]  彼得已經解釋得很清楚
[00:15:54.900 --> 00:15:57.200]  一切都是神的恩典
[00:15:57.200 --> 00:15:59.000]  賜下聖靈
[00:15:59.000 --> 00:16:02.500]  不是靠或者守律法
[00:16:02.500 --> 00:16:04.900]  你注意我分開了兩樣
[00:16:04.900 --> 00:16:07.600]  靠律法和守律法
[00:16:07.600 --> 00:16:09.600]  為什麼我分開了兩樣
[00:16:09.600 --> 00:16:13.800]  很多猶太人認為他們自己是高人一等
[00:16:13.800 --> 00:16:16.600]  因為神給律法給猶太人
[00:16:16.600 --> 00:16:18.800]  就算他們不守這些律法
[00:16:18.800 --> 00:16:20.500]  神一樣是救贖他們
[00:16:20.500 --> 00:16:23.200]  有很多猶太人是這樣想
[00:16:23.200 --> 00:16:25.800]  但是當然也有些猶太人
[00:16:25.800 --> 00:16:27.200]  是會虔誠一點
[00:16:27.200 --> 00:16:29.800]  他們真的守律法
[00:16:29.800 --> 00:16:32.600]  所以無論你是守或者是靠
[00:16:32.600 --> 00:16:34.800]  不是靠律法得救
[00:16:34.800 --> 00:16:37.000]  一切都是耶穌基督
[00:16:37.000 --> 00:16:39.900]  在十字架上所成就
[00:16:39.900 --> 00:16:42.700]  所以大公會的決定就是說
[00:16:42.700 --> 00:16:46.200]  外邦人不需要負猶太人的壓
[00:16:46.200 --> 00:16:50.700]  不需要行國禮才能得救
[00:16:50.700 --> 00:16:52.600]  接著
[00:16:52.600 --> 00:16:55.000]  因為外邦人和猶太人
[00:16:55.000 --> 00:16:57.700]  都會繼續在教會裡面相處
[00:16:57.700 --> 00:17:00.400]  所以有些事他們要注意
[00:17:00.400 --> 00:17:03.000]  有些事是叫他們不要做
[00:17:03.000 --> 00:17:05.000]  所以第二點就是
[00:17:05.000 --> 00:17:10.200]  得救了的基督徒應該怎樣過實際的生活
[00:17:10.200 --> 00:17:13.200]  一共說了三件事
[00:17:13.200 --> 00:17:19.400]  和飲食和道德觀念有關
[00:17:19.400 --> 00:17:23.500]  這裡所說的和救贖完全是兩回事
[00:17:23.500 --> 00:17:26.300]  怎樣救贖剛才那點說了
[00:17:26.300 --> 00:17:29.600]  這裡所說的是大家弟兄姊妹
[00:17:29.600 --> 00:17:34.400]  怎樣能夠在主內和平相處
[00:17:34.400 --> 00:17:36.600]  這三件事的第一件就是
[00:17:36.600 --> 00:17:40.600]  不要吃祭過偶像的肉
[00:17:40.600 --> 00:17:46.200]  猶太人和外邦人都在數羅馬的殖民地生活
[00:17:46.200 --> 00:17:49.200]  在那裡有很多廟宇
[00:17:49.200 --> 00:17:52.600]  有很多人會將在廟宇裡面
[00:17:52.600 --> 00:17:55.600]  敬拜過神的肉拿出來賣
[00:17:55.600 --> 00:17:59.400]  猶太人很反感有人去吃這些肉
[00:17:59.400 --> 00:18:02.500]  因為神的話語說不要拜偶像
[00:18:02.500 --> 00:18:07.900]  這正是我在羅馬書的十四章和十五章所說
[00:18:07.900 --> 00:18:14.300]  也是哥倫多前書的八章和十章有說到
[00:18:14.300 --> 00:18:19.000]  究竟吃拜偶像的肉和真理有沒有關係
[00:18:19.000 --> 00:18:21.600]  和真理完全是沒有關係
[00:18:21.600 --> 00:18:23.900]  就好像我剛才所說的
[00:18:23.900 --> 00:18:25.000]  可不可以吸煙
[00:18:25.000 --> 00:18:27.100]  可不可以喝酒
[00:18:27.100 --> 00:18:28.700]  可不可以賭博
[00:18:28.700 --> 00:18:31.200]  完全是和真理無關
[00:18:31.200 --> 00:18:34.600]  如果是沒有益的事我們就不去做
[00:18:34.600 --> 00:18:36.800]  吃祭過偶像的肉
[00:18:36.800 --> 00:18:39.000]  記不記得保羅怎麼說
[00:18:39.000 --> 00:18:42.500]  如果我吃這些肉令到弟兄跌倒的話
[00:18:42.500 --> 00:18:45.700]  我寧願永遠不吃這些肉
[00:18:45.700 --> 00:18:48.000]  所以我們見到基督徒都是一樣
[00:18:48.000 --> 00:18:50.200]  如果我們做任何的事
[00:18:50.200 --> 00:18:53.100]  會令到弟兄姊妹跌倒的
[00:18:53.100 --> 00:18:54.600]  我們就不去做
[00:18:54.600 --> 00:18:56.800]  就是剛才我舉的例子
[00:18:56.800 --> 00:18:58.200]  就是去賭場
[00:18:58.200 --> 00:18:59.600]  你是一個壞的見證
[00:18:59.600 --> 00:19:02.800]  有人說原來基督徒都可以賭錢
[00:19:02.800 --> 00:19:04.600]  那我也去賭
[00:19:04.600 --> 00:19:06.900]  所以這是一個壞的見證
[00:19:06.900 --> 00:19:09.600]  保羅說吃這些拜偶像的肉
[00:19:09.600 --> 00:19:12.600]  令到弟兄跌倒我就不去做
[00:19:12.600 --> 00:19:14.300]  這是第一點
[00:19:14.300 --> 00:19:17.600]  雅各說你們不要在猶太人的面前
[00:19:17.600 --> 00:19:20.700]  來吃祭過偶像的肉
[00:19:20.700 --> 00:19:22.100]  第二點
[00:19:22.100 --> 00:19:24.600]  就是說不要吃血
[00:19:24.600 --> 00:19:27.600]  或者吃勒死的畜生
[00:19:27.600 --> 00:19:32.000]  香港人就很喜歡吃豬紅
[00:19:32.000 --> 00:19:34.800]  Catherine和我的女兒
[00:19:34.800 --> 00:19:39.900]  都很喜歡吃那些血肉模糊的牛扒
[00:19:39.900 --> 00:19:41.700]  Medium rare
[00:19:41.700 --> 00:19:44.000]  血淋淋的
[00:19:44.000 --> 00:19:47.200]  外邦人喜歡吃勒死的動物
[00:19:47.200 --> 00:19:48.600]  未放血的
[00:19:48.600 --> 00:19:52.400]  可能原汁原味好味道
[00:19:52.400 --> 00:19:54.200]  我真的做了牧師之後
[00:19:54.200 --> 00:19:55.800]  很多人問過我這個問題
[00:19:55.800 --> 00:19:58.900]  香港人說牧師能不能吃豬紅
[00:19:58.900 --> 00:20:00.600]  我最喜歡吃豬紅
[00:20:00.600 --> 00:20:02.500]  聖經又說不能吃
[00:20:02.500 --> 00:20:04.400]  今天就會和大家解釋
