
[00:00:00.000 --> 00:00:09.000]  很久以前,1775年,美國有一個政治家和演說家,
[00:04:13.000 --> 00:04:18.000]  究竟他能夠服侍的源頭,根源在哪裏?
[00:04:18.000 --> 00:04:24.000]  是源於基督耶穌賜給他有能力,賜給他有恩賜。
[00:04:24.000 --> 00:04:27.000]  所以他感恩。
[00:04:27.000 --> 00:04:38.000]  那給我力量的,其實意思是帶有使他強壯,得著醫治,力量回來等等的意思。
[00:04:38.000 --> 00:04:46.000]  這個字本身是過去式的,即是已經發生了。
[00:04:46.000 --> 00:04:54.000]  保羅在他蒙因得救之後,來到這一刻六十幾歲,
[00:04:54.000 --> 00:05:00.000]  他一輩子在服侍當中飽經悠患。
[00:05:00.000 --> 00:05:07.000]  但是他過去這麼多年努力,當他遇上困難的時候,
[00:05:07.000 --> 00:05:17.000]  他就會認清原來是我們的主基督耶穌來加力給他。
[00:05:17.000 --> 00:05:25.000]  除此之外,保羅在第十二節那裏還說,因他以我有忠心。
[00:05:25.000 --> 00:05:33.000]  「因」是一個連接詞,按照英文的說法就是「because」。
[00:05:33.000 --> 00:05:39.000]  但是這個字也可以翻譯為「that」,英文聖經NIV就是這樣翻譯。
[00:05:39.000 --> 00:05:41.000]  「That」是什麼意思呢?就是。
[00:05:41.000 --> 00:05:47.000]  整節經文要告訴我們,他就是主基督耶穌所差遣的。
[00:05:47.000 --> 00:05:49.000]  而這個保羅是一個怎樣的保羅?
[00:05:49.000 --> 00:06:01.000]  是一個忠心願意貼近神心意,不會自作主張的一個上帝用的門徒。
[00:06:01.000 --> 00:06:11.000]  在歷世歷代裏面,由舊約的摩西基甸以利亞大衛到新約的試圖行卷的技術,
[00:06:11.000 --> 00:06:17.000]  其實我們都會見證到神所差遣的每一個人。
[00:06:17.000 --> 00:06:27.000]  當他差遣,他為神去做一些不同的事的時候,神一定會賜力量給他們。
[00:06:27.000 --> 00:06:35.000]  所以大英姐妹,當教會或者牧者可能邀請大家去參與不同的服事,
[00:06:35.000 --> 00:06:39.000]  什麼崗位都好,請我們祈禱先,好不好?
[00:06:39.000 --> 00:06:43.000]  不要第一件事就推,推堂。
[00:06:43.000 --> 00:06:48.000]  其實當我們願意祈禱,認真去思考的時候,
[00:06:48.000 --> 00:06:53.000]  深信我們能夠作出一個合乎上帝心意的回應。
[00:06:53.000 --> 00:07:01.000]  他需要我們有忠心,他就會賜給我們有力量,補我們的不足。
[00:07:01.000 --> 00:07:04.000]  就好像一節大家都很熟悉的經文,
[00:07:04.000 --> 00:07:07.000]  《佛羅比書》四章十三節這樣說,
[00:07:07.000 --> 00:07:11.000]  「我靠著那加給我力量的,凡事都能作。」
[00:07:11.000 --> 00:07:15.000]  接著在第十三節到第十四節,
[00:07:15.000 --> 00:07:19.000]  保羅繼續來感謝,感謝什麼呢?
[00:07:19.000 --> 00:07:25.000]  上帝轉化了他的生命,第十三節經文這樣說,
[00:07:25.000 --> 00:07:30.000]  「我從前是褻瀆神的,迫迫人的,武萬人的,
[00:07:30.000 --> 00:07:37.000]  然而我還夢了憐憫,因我是不信不明白的時候而造的。」
[00:07:37.000 --> 00:07:41.000]  按照聖經一貫的說法,這裡都看得到,
[00:07:41.000 --> 00:07:46.000]  「褻瀆」這個字通常是用在「神」身上。
[00:07:46.000 --> 00:07:54.000]  而「迫迫人」、「武萬人」就是用在「人」身上。
[00:07:54.000 --> 00:07:59.000]  保羅說他自己從前在未信耶穌的時候,
[00:07:59.000 --> 00:08:05.000]  他蔑視耶穌所差遣、造成肉身的利菜,
[00:08:05.000 --> 00:08:08.000]  並且大力迫迫基督徒,
[00:08:08.000 --> 00:08:14.000]  用傲慢的態度、言語、行動去羞辱他們。
[00:08:14.000 --> 00:08:16.000]  這就是保羅。
[00:08:16.000 --> 00:08:22.000]  不過,接著他就用了一個連接詞「然而」。
[00:08:22.000 --> 00:08:28.000]  「然而」其實就是說出乎意外的改變。
[00:08:28.000 --> 00:08:33.000]  保羅形容自己「我還夢了憐憫」。
[00:08:33.000 --> 00:08:38.000]  「憐憫」是說到對方在不配得的情況下,
[00:08:38.000 --> 00:08:42.000]  我們仍然向對方施予恩賜。
[00:08:42.000 --> 00:08:46.000]  在舊約提到憐憫的時候,
[00:08:46.000 --> 00:08:54.000]  通常都是帶著「信守」一個「聖約」的意思在背後。
[00:08:54.000 --> 00:08:58.000]  保羅承認他自己是在不信、不明白、
[00:08:58.000 --> 00:09:02.000]  很無知的情況下做了上述的事。
[00:09:02.000 --> 00:09:04.000]  但是我們亦都明白,
[00:09:04.000 --> 00:09:13.000]  「不信」、「不明白」從來都不是我們在法庭裡抗辯的理由。
[00:09:13.000 --> 00:09:15.000]  你不可以說「我不知道」。
[00:09:15.000 --> 00:09:17.000]  對不起,
[00:09:17.000 --> 00:09:21.000]  不能夠成為一個跟法官說的理由。
[00:09:21.000 --> 00:09:26.000]  保羅深深感受到他自己是罪有應得,
[00:09:26.000 --> 00:09:29.000]  應該接受神的懲罰。
[00:09:29.000 --> 00:09:33.000]  但是,他現在竟然沒有被懲罰。
[00:09:33.000 --> 00:09:37.000]  反而因著神的「聖約」和「應許」,
[00:09:37.000 --> 00:09:44.000]  他現在可以像剛才第十二節我們讀過的經文,
[00:09:44.000 --> 00:09:48.000]  神派他、差遣他來服侍他。
[00:09:48.000 --> 00:09:54.000]  如果不是出於神的「恩典」、神的「憐憫」,
[00:09:54.000 --> 00:09:57.000]  還有其他什麼原因呢?
[00:09:57.000 --> 00:10:02.000]  在英格蘭有一個叫做「奧爾尼」的小鎮,
[00:10:02.000 --> 00:10:05.000]  「我都不知道在哪裡。」
[00:10:05.000 --> 00:10:10.000]  這個小鎮有一間教堂旁邊有一塊墓地,
[00:10:10.000 --> 00:10:13.000]  樹立了以下的碑文。
[00:10:13.000 --> 00:10:17.000]  我不知道你看不看到屬於誰?
[00:10:17.000 --> 00:10:21.000]  John Newton,約翰·牛頓。
[00:10:21.000 --> 00:10:25.000]  這段碑文如果翻譯出來,
[00:10:25.000 --> 00:10:28.000]  大概是這樣說的:
[00:10:28.000 --> 00:10:36.000]  約翰·牛頓,牧師,是一個從前不信神,作惡多端的浪子,
[00:10:36.000 --> 00:10:39.000]  曾經在非洲作為奴隸的僕人,
[00:10:39.000 --> 00:10:46.000]  然而因為主耶穌基督封聖的憐憫,得蒙保守,赦免。
[00:10:46.000 --> 00:10:55.000]  而他今天是被指派去傳講他自己過去曾經長期致力,
[00:10:55.000 --> 00:10:59.000]  消滅那個恩惠的福音。
[00:10:59.000 --> 00:11:04.000]  這篇碑文是約翰·牛頓,John Newton,
[00:11:04.000 --> 00:11:09.000]  他自己臨死前自己寫給自己的,
[00:11:09.000 --> 00:11:12.000]  正好概括了他的一生。
[00:11:12.000 --> 00:11:15.000]  那你說:哎呀!約翰·牛頓是誰?
[00:11:15.000 --> 00:11:17.000]  可能大家知道了,
[00:11:17.000 --> 00:11:29.000]  這個人就是我們今天唱到家傳戶曉的詩歌《奇異因典》的作者。
[00:11:29.000 --> 00:11:35.000]  《奇異因典》何等甘甜色倍,我最得以赦免,
[00:11:35.000 --> 00:11:42.000]  前我失喪,今被尋回,核眼今得看見。
[00:11:42.000 --> 00:11:49.000]  這個正正是在聖經裡面保羅去到十八世紀了,
[00:11:49.000 --> 00:11:54.000]  經過了這麼多年之後一個翻版來的。
[00:11:54.000 --> 00:11:58.000]  他所寫《奇異因典》這首詩歌的歌詞,
[00:11:58.000 --> 00:12:03.000]  正是在他的生命當中活活顯現出來。
[00:12:03.000 --> 00:12:06.000]  好了,來到今天,
[00:12:06.000 --> 00:12:12.000]  我也很想藉著保羅的生命挑戰一下我們的安書區。
[00:12:12.000 --> 00:12:16.000]  你可以用一點時間想一想,
[00:12:16.000 --> 00:12:23.000]  究竟在你身邊出現過哪些你很受不了的人?
[00:12:23.000 --> 00:12:25.000]  不會沒有的,是吧?
[00:12:25.000 --> 00:12:27.000]  沒有的,真是上帝恩待你。
[00:12:27.000 --> 00:12:29.000]  一定有!
[00:12:29.000 --> 00:12:35.000]  他可能經常都會說一些話刺激你的,
[00:12:35.000 --> 00:12:40.000]  他那個人不但很自私,完全不理人,
[00:12:40.000 --> 00:12:43.000]  可能也自大到不得了。
[00:12:43.000 --> 00:12:46.000]  可能他身處在你的工作間,
[00:12:46.000 --> 00:12:50.000]  你上班的時候經常都要跟他合作,
[00:12:50.000 --> 00:12:54.000]  又或者住在你附近,是你的親戚,
[00:12:54.000 --> 00:12:57.000]  甚至是你的家人。
[00:12:57.000 --> 00:13:02.000]  總之他就令你非常之不舒服,
[00:13:02.000 --> 00:13:06.000]  無論他是誰,
[00:13:06.000 --> 00:13:10.000]  就算我們不要說得像《一色間》
[00:13:10.000 --> 00:13:13.000]  我們繼續提到的第十五節,
[00:13:13.000 --> 00:13:17.000]  保羅的描述叫他做罪人終之罪魁,
[00:13:17.000 --> 00:13:20.000]  我身邊到處都是罪魁,
[00:13:20.000 --> 00:13:23.000]  就算沒有那麼差也好,
[00:13:23.000 --> 00:13:28.000]  總之你就不太想見到他出現在你的眼前。
[00:13:28.000 --> 00:13:31.000]  我沒有叫你請他吃飯,
[00:13:31.000 --> 00:13:37.000]  我又沒有說不如你坐在這裏
[00:13:37.000 --> 00:13:41.000]  強行聽他發表他的偽論,
[00:13:41.000 --> 00:13:43.000]  我不是叫你這樣,
[00:13:43.000 --> 00:13:47.000]  當你這樣你當然是如坐針氈,
[00:13:47.000 --> 00:13:50.000]  我只是想大家去想一想,
[00:13:50.000 --> 00:13:56.000]  到底耶穌是為了什麼而降生?
[00:13:56.000 --> 00:14:00.000]  我相信這個問題太容易回答了,
[00:14:00.000 --> 00:14:05.000]  就是為了尋找失散的人,
[00:14:05.000 --> 00:14:08.000]  叫罪人悔改,對不對?
[00:14:08.000 --> 00:14:12.000]  你會說,這個令我覺得很不舒服的人
[00:14:12.000 --> 00:14:14.000]  是不是罪人?
[00:14:14.000 --> 00:14:16.000]  當然是罪人,
[00:14:16.000 --> 00:14:18.000]  不過我想提一提,
[00:14:18.000 --> 00:14:21.000]  除了他是罪人之外,
[00:14:21.000 --> 00:14:25.000]  我和你都是罪人,
[00:14:25.000 --> 00:14:29.000]  當我們每一個都是罪人的時候,
[00:14:29.000 --> 00:14:32.000]  主耶穌就是為我們而死,
[00:14:32.000 --> 00:14:39.000]  但是當我們想到主耶穌為我們而死的時候,
[00:14:39.000 --> 00:14:42.000]  究竟我們有什麼回應?
[00:14:42.000 --> 00:14:44.000]  三個星期之後,
[00:14:44.000 --> 00:14:47.000]  就是四月十二和十三日,
[00:14:47.000 --> 00:14:49.000]  我們有一個福音崇拜,
[00:14:49.000 --> 00:14:54.000]  一會兒在家事分享之前,
[00:14:54.000 --> 00:14:59.000]  我們會有大英姊妹上台宣傳,
[00:14:59.000 --> 00:15:03.000]  求主幫助我們走出我們的安舒區,
[00:15:03.000 --> 00:15:06.000]  我們不要想接觸它,
[00:15:06.000 --> 00:15:09.000]  開始向我們身邊的人發出邀請,
[00:15:09.000 --> 00:15:15.000]  原因我們知道我們是蒙了憐憫那一位,
[00:15:15.000 --> 00:15:18.000]  因著我們是蒙了憐憫,
[00:15:18.000 --> 00:15:25.000]  所以經文在第十四節繼續解釋保羅蒙憐憫,
[00:15:25.000 --> 00:15:27.000]  究竟他經歷過什麼呢?
[00:15:27.000 --> 00:15:30.000]  以至他覺得自己是蒙憐憫,
[00:15:30.000 --> 00:15:31.000]  他這樣說的,
[00:15:31.000 --> 00:15:34.000]  並且我主的恩是格外豐盛,
[00:15:34.000 --> 00:15:38.000]  使我在基督耶穌裡有信心和愛心,
[00:15:38.000 --> 00:15:41.000]  就是神主動施恩,
[00:15:41.000 --> 00:15:44.000]  令到保羅能夠被赦免。
[00:15:44.000 --> 00:15:48.000]  格外豐盛,
[00:15:48.000 --> 00:15:52.000]  他用來形容我主的恩,
[00:15:52.000 --> 00:15:56.000]  格外豐盛這四個字其實是一個複合字,
[00:15:56.000 --> 00:15:59.000]  即是將它們拼在一起的意思,
[00:15:59.000 --> 00:16:01.000]  是由兩個字,
[00:16:01.000 --> 00:16:04.000]  一個是過於,再上即是over,
[00:16:04.000 --> 00:16:06.000]  另一個字是更多,more,
[00:16:06.000 --> 00:16:08.000]  當你這樣看的時候,
[00:16:08.000 --> 00:16:13.000]  你就會見到即是滿到瀉的意思,
[00:16:13.000 --> 00:16:19.000]  主耶穌的恩典就像滔滔江河一樣湧流,
[00:16:19.000 --> 00:16:21.000]  帶來的結果,
[00:16:21.000 --> 00:16:27.000]  就是令到保羅滿有信心和愛心。
[00:16:27.000 --> 00:16:30.000]  不如我們倒過來想一想,
[00:16:30.000 --> 00:16:33.000]  如果在我們的生活裡,
[00:16:33.000 --> 00:16:35.000]  我們沒有彰顯信心,
[00:16:35.000 --> 00:16:38.000]  又沒有彰顯愛心的話,
[00:16:38.000 --> 00:16:44.000]  其實可能我們是未認識得到,
[00:16:44.000 --> 00:16:46.000]  甚至體會得到,
[00:16:46.000 --> 00:16:51.000]  我們是蒙了憐憫這份恩典。
[00:16:51.000 --> 00:16:53.000]  你是否蒙了憐憫?
[00:16:53.000 --> 00:16:56.000]  其實這兩樣東西是看得到的。
[00:16:56.000 --> 00:17:00.000]  有一個十九世紀蘇格蘭的婦產科醫生,
[00:17:00.000 --> 00:17:05.000]  他的名字叫做詹姆斯·辛普森,
[00:17:05.000 --> 00:17:07.000]  James Simpson,
[00:17:07.000 --> 00:17:10.000]  他是第一個證明六方,
[00:17:10.000 --> 00:17:12.000]  即是哥羅方,
[00:17:12.000 --> 00:17:15.000]  是對人體有麻醉的作用的,
[00:17:15.000 --> 00:17:17.000]  這個是醫生,
[00:17:17.000 --> 00:17:19.000]  當然來到現在,
[00:17:19.000 --> 00:17:23.000]  我們有更加好的藥物方法,
[00:17:23.000 --> 00:17:25.000]  來進行麻醉,
[00:17:25.000 --> 00:17:28.000]  但是對當年來說,
[00:17:28.000 --> 00:17:32.000]  這個已經是一個非常重要的發現,
[00:17:32.000 --> 00:17:37.000]  在他發明了這個東西,
[00:17:37.000 --> 00:17:41.000]  原來可以用來做麻醉劑之後,
[00:17:41.000 --> 00:17:48.000]  他也有參與在愛丁堡大學教書,
[00:17:48.000 --> 00:17:50.000]  有一天有個學生問他,
[00:17:50.000 --> 00:17:53.000]  他說辛普森醫生,
[00:17:53.000 --> 00:17:57.000]  請問你覺得你在一輩子裡,
[00:17:57.000 --> 00:18:03.000]  你覺得最有價值的發現是什麼?
[00:18:03.000 --> 00:18:08.000]  他的答案不是說他在醫學上的成就,
[00:18:08.000 --> 00:18:09.000]  他這樣說,
[00:18:09.000 --> 00:18:12.000]  My most valuable discovery,
[00:18:12.000 --> 00:18:15.000]  was when I discovered myself a sinner,
[00:18:15.000 --> 00:18:18.000]  and that Jesus Christ was my savior.
[00:18:18.000 --> 00:18:20.000]  翻譯出來的意思是,
[00:18:20.000 --> 00:18:22.000]  我最寶貴的發現是,
[00:18:22.000 --> 00:18:24.000]  發現自己是一個罪人,
[00:18:24.000 --> 00:18:28.000]  而且,耶穌基督是我的救贖主。
[00:18:28.000 --> 00:18:34.000]  我不知道你覺得這件事有多寶貴。
[00:18:34.000 --> 00:18:36.000]  保羅在第十五節,
[00:18:36.000 --> 00:18:38.000]  他跟著這樣說,
[00:18:38.000 --> 00:18:39.000]  基督耶穌降世,
[00:18:39.000 --> 00:18:41.000]  為要拯救罪人,
[00:18:41.000 --> 00:18:43.000]  這話是可信的,
[00:18:43.000 --> 00:18:45.000]  是十分可佩服的。
[00:18:45.000 --> 00:18:47.000]  他再一次強調,
[00:18:47.000 --> 00:18:52.000]  基督耶穌來到世間的目的究竟是什麼?
[00:18:52.000 --> 00:18:56.000]  就是將自己的百姓從罪惡裡拯救出來,
[00:18:56.000 --> 00:18:57.000]  成就祂的救恩。
[00:18:57.000 --> 00:18:59.000]  這是可信的,
[00:18:59.000 --> 00:19:02.000]  而且是可佩服的。
[00:19:02.000 --> 00:19:04.000]  更加清楚的翻譯是,
[00:19:04.000 --> 00:19:06.000]  值得完全接納的。
[00:19:06.000 --> 00:19:09.000]  這是司高逸本的譯法。
[00:19:09.000 --> 00:19:13.000]  為什麼他覺得被接納呢?
[00:19:13.000 --> 00:19:17.000]  保羅用了他自己的一個例子,
[00:19:17.000 --> 00:19:21.000]  第十五節下半節說他是罪人中,
[00:19:21.000 --> 00:19:23.000]  我是一個罪魁,
[00:19:23.000 --> 00:19:25.000]  即是在罪人裡面,
[00:19:25.000 --> 00:19:27.000]  他排第一。
[00:19:27.000 --> 00:19:31.000]  身邊的人仍然接納他,
[00:19:31.000 --> 00:19:34.000]  主耶穌仍然接納他。
[00:19:34.000 --> 00:19:36.000]  到了第十六節,
[00:19:36.000 --> 00:19:38.000]  保羅繼續說,
[00:19:38.000 --> 00:19:40.000]  然而我蒙了憐憫,
[00:19:40.000 --> 00:19:43.000]  是因耶穌基督要在我這罪魁身上,
[00:19:43.000 --> 00:19:45.000]  顯明他一切的忍耐,
[00:19:45.000 --> 00:19:50.000]  給後來信他得永生的人作榜樣。
[00:19:50.000 --> 00:19:53.000]  正因為他確實對於自己,
[00:19:53.000 --> 00:19:56.000]  以前所做的深感痛悔,
[00:19:56.000 --> 00:20:01.000]  亦都覺得自己不配受神厚厚的恩典。
[00:20:01.000 --> 00:20:03.000]  所以他重複,
[00:20:03.000 --> 00:20:05.000]  好像十三節這樣說,
[00:20:05.000 --> 00:20:08.000]  然而我蒙了憐憫,
[00:20:08.000 --> 00:20:10.000]  我們必須要認定,
[00:20:10.000 --> 00:20:14.000]  我們自己是蒙憐憫,
[00:20:14.000 --> 00:20:17.000]  有這一份的恩情在我們生命裡面,
[00:20:17.000 --> 00:20:20.000]  我們才不會覺得,
[00:20:20.000 --> 00:20:22.000]  是我隔壁那個,
[00:20:22.000 --> 00:20:26.000]  上帝要改變他的生命。
[00:20:26.000 --> 00:20:30.000]  上帝不是要改變他的生命,
[00:20:30.000 --> 00:20:34.000]  他的生命他要向上帝負責,
[00:20:34.000 --> 00:20:38.000]  上帝要改變的是你的生命。
[00:20:38.000 --> 00:20:40.000]  所以你不要說,
[00:20:40.000 --> 00:20:42.000]  哎呀,神不要來騷擾我,
[00:20:42.000 --> 00:20:49.000]  上帝就是要針對你。
[00:20:49.000 --> 00:20:53.000]  神總是有他的方法,
[00:20:53.000 --> 00:20:59.000]  叫人認定自己是一個蒙憐憫的罪人。
[00:20:59.000 --> 00:21:01.000]  有一個日本人,
[00:21:01.000 --> 00:21:05.000]  他叫做淵田美津紅,
[00:21:05.000 --> 00:21:08.000]  聽名字可能你又不知道是誰,
[00:21:08.000 --> 00:21:11.000]  這個人在二次大戰的時候,
[00:21:11.000 --> 00:21:17.000]  是日本一個非常出色的空軍機師。
[00:21:17.000 --> 00:21:20.000]  所以當日本政府計劃,
[00:21:20.000 --> 00:21:24.000]  要突襲珍珠港的時候,
[00:21:24.000 --> 00:21:27.000]  就找了這個人來,
[00:21:27.000 --> 00:21:32.000]  他駕駛的轟炸機帶頭的就是這個人。
[00:21:32.000 --> 00:21:40.000]  當在美國的艦艇被炸到一塌糊塗的時候,
[00:21:40.000 --> 00:21:46.000]  就是這個人用無線電向日軍的航空母艦,
[00:21:46.000 --> 00:21:50.000]  說出一句非常出名的說話,
[00:21:50.000 --> 00:21:52.000]  Tora, Tora, Tora,
[00:21:52.000 --> 00:21:54.000]  就是這個人說的,
[00:21:54.000 --> 00:22:03.000]  去傳達他已經成功摧毀對方的戰艦的任務。
[00:22:03.000 --> 00:22:07.000]  這個淵田後來才知道,
[00:22:07.000 --> 00:22:14.000]  原來在那次負責執行轟炸任務的日本機隊,
[00:22:14.000 --> 00:22:17.000]  其實損失都非常之慘重,
[00:22:17.000 --> 00:22:22.000]  因為不是很多架飛機可以回來,
[00:22:22.000 --> 00:22:25.000]  他自己那架回去的時候,
[00:22:25.000 --> 00:22:31.000]  就發現布滿了彈孔,
[00:22:31.000 --> 00:22:34.000]  被人家還擊了,
[00:22:34.000 --> 00:22:40.000]  當中控制的飛機主要的機件,
[00:22:40.000 --> 00:22:45.000]  被炮彈射到幾乎脫落了,
[00:22:45.000 --> 00:22:50.000]  雖然當時他沒有宗教信仰,
[00:22:50.000 --> 00:22:57.000]  他也感覺到好像跟死亡擦身而過,
[00:22:57.000 --> 00:23:01.000]  冥冥中似乎有主宰,
[00:23:01.000 --> 00:23:05.000]  打仗嘛,不死,
[00:23:05.000 --> 00:23:08.000]  第二次任務他有一個好心的經歷,
[00:23:08.000 --> 00:23:11.000]  就是之後的中途島戰役,
[00:23:11.000 --> 00:23:15.000]  那次他受了傷,沒有死,
[00:23:15.000 --> 00:23:22.000]  當時他身處的日本戰艦又再一次受到美軍轟炸,
[00:23:22.000 --> 00:23:26.000]  於是艦上所有人就慌忙逃生,
[00:23:26.000 --> 00:23:38.000]  他走得快,不過有很多仍然在船艙內的戰友活活被燒死,
[00:23:38.000 --> 00:23:43.000]  由那時候他就意識到這麼特別,
[00:23:43.000 --> 00:23:49.000]  可能將來有一些關於他非常重要的事,
[00:23:49.000 --> 00:23:52.000]  日後會發生的,
[00:23:52.000 --> 00:23:58.000]  去到1945年,這位村田美津紅,
[00:23:58.000 --> 00:24:03.000]  已經晉升到日本海軍的第一把交椅,
[00:24:03.000 --> 00:24:13.000]  當時他剛剛探訪完廣島日軍一個新建城的軍事基地,
[00:24:13.000 --> 00:24:19.000]  他就需要將這個基地的情況向日皇匯報,
[00:24:19.000 --> 00:24:26.000]  不過去看完之後第二天廣島就被原子彈轟炸,
[00:24:26.000 --> 00:24:31.000]  他知道沒有希望了,日軍大勢已去,
[00:24:31.000 --> 00:24:36.000]  所以他就寫了一封信勸日皇投降,
[00:24:36.000 --> 00:24:41.000]  都幾大膽,將軍叫老鼎投降,
[00:24:41.000 --> 00:24:45.000]  不過沒辦法,真的要投降了,
[00:24:45.000 --> 00:24:52.000]  當時有一個美國的戰俘,他的名字叫做瓦割德沙捷,
[00:24:52.000 --> 00:24:58.000]  這個人在他後來被釋放之後就寫了一本書,
[00:24:58.000 --> 00:25:02.000]  這本書的名字叫做 I was a prisoner of Japan,
[00:25:02.000 --> 00:25:05.000]  這個書名翻譯出來就是說,
[00:25:05.000 --> 00:25:10.000]  我是當時在日本的戰俘或者俘虜,
[00:25:10.000 --> 00:25:16.000]  這本書是詳細講述了他是怎樣被捕的經歷,
[00:25:16.000 --> 00:25:23.000]  如何信耶穌,還有最終他決定原諒日本人,
[00:25:23.000 --> 00:25:30.000]  後來這個人瓦割德沙捷還成為了宣教士,
[00:25:30.000 --> 00:25:34.000]  他專登就要回到日本,
[00:25:34.000 --> 00:25:39.000]  向昔日俘虜他的日本人來傳福音,
[00:25:39.000 --> 00:25:45.000]  上帝就很神奇,就是這個瓦割德沙捷,
[00:25:45.000 --> 00:25:49.000]  往後就遇上了剛才那個川田,
[00:25:49.000 --> 00:25:55.000]  而川田也有機會看到瓦割德沙捷的那本書,
[00:25:55.000 --> 00:26:02.000]  德沙捷就跟川田分享福音,跟他傳福音,
[00:26:02.000 --> 00:26:06.000]  之後川田買了一本聖經來看,
[00:26:06.000 --> 00:26:13.000]  當他看完之後,就是上帝說話的力量抓住了川田,
[00:26:13.000 --> 00:26:22.000]  在1949年9月,這位川田甘心樂意跪下接受福音,
[00:26:22.000 --> 00:26:30.000]  及後川田還跟德沙捷有機會走在一起合作,
[00:26:30.000 --> 00:26:34.000]  一起去傳福音,這個上帝是不是很奇妙,
[00:26:34.000 --> 00:26:38.000]  川田之前的想法是沒有錯的,
[00:26:38.000 --> 00:26:45.000]  前面的確是有一些東西關於他很重要的將要發生,
[00:26:45.000 --> 00:26:54.000]  原來就是神要使用他,在宣教的角度上有份,
[00:26:54.000 --> 00:27:00.000]  由於川田願意承擔起上帝的呼召,
