
[00:00:00.000 --> 00:00:02.000]  各位頂姐妹,早晨
[00:05:05.000 --> 00:05:07.000]  她喜歡的國家的球隊
[00:05:07.000 --> 00:05:10.000]  我自己特別喜歡阿根廷
[00:05:10.000 --> 00:05:13.000]  由86年馬納當拿的時候
[00:05:13.000 --> 00:05:15.000]  我就喜歡了這一隊國家的球隊
[00:05:15.000 --> 00:05:18.000]  所以我都擁有一件阿根廷的球衣
[00:05:18.000 --> 00:05:22.000]  由90年代那一屆開始
[00:05:22.000 --> 00:05:24.000]  十幾年我都沒有賣過身
[00:05:24.000 --> 00:05:28.000]  因為他們都沒有拿過冠軍
[00:05:28.000 --> 00:05:29.000]  還是兩顆星
[00:05:29.000 --> 00:05:31.000]  因為通常當他們拿冠軍
[00:05:31.000 --> 00:05:32.000]  就會加一顆星
[00:05:32.000 --> 00:05:34.000]  所以我一直都不用賣
[00:05:34.000 --> 00:05:36.000]  所以這一支球隊
[00:05:36.000 --> 00:05:38.000]  每當在世界盃的時候
[00:05:38.000 --> 00:05:41.000]  我都會穿上這件戰衣
[00:05:41.000 --> 00:05:43.000]  來到去捧他們場
[00:05:43.000 --> 00:05:44.000]  雖然我不是身在
[00:05:44.000 --> 00:05:46.000]  只是純粹看轉播
[00:05:46.000 --> 00:05:49.000]  我都會來到去
[00:05:49.000 --> 00:05:51.000]  當他們出場的時候
[00:05:51.000 --> 00:05:53.000]  都會很歡呼雀躍
[00:05:53.000 --> 00:05:55.000]  特別當我們有入球的時候
[00:05:55.000 --> 00:05:58.000]  更加會很開心
[00:05:58.000 --> 00:06:00.000]  當我們來到去看
[00:06:00.000 --> 00:06:03.000]  每一年度的世界盃
[00:06:03.000 --> 00:06:05.000]  或者在不同的球賽裡面
[00:06:05.000 --> 00:06:09.000]  我們都會看到球迷那種興奮
[00:06:09.000 --> 00:06:11.000]  特別是在世界盃
[00:06:11.000 --> 00:06:13.000]  拿冠軍那支球隊
[00:06:13.000 --> 00:06:17.000]  那個國家可能整夜都會來慶祝
[00:06:17.000 --> 00:06:19.000]  有時候我們都不明白
[00:06:19.000 --> 00:06:20.000]  很難去理解
[00:06:20.000 --> 00:06:21.000]  為什麼那些球迷
[00:06:21.000 --> 00:06:23.000]  因為自己崇拜的球隊
[00:06:23.000 --> 00:06:26.000]  可以這麼激情
[00:06:26.000 --> 00:06:29.000]  透過這一班球迷的激情
[00:06:29.000 --> 00:06:32.000]  更加激發我們去想
[00:06:32.000 --> 00:06:33.000]  我又能不能夠做到
[00:06:33.000 --> 00:06:35.000]  好像詩邊所說
[00:06:35.000 --> 00:06:38.000]  你們當向神我們的力量大聲歡呼
[00:06:38.000 --> 00:06:41.000]  向雅各的神發聲歡樂
[00:06:41.000 --> 00:06:42.000]  唱起詩歌
[00:06:42.000 --> 00:06:43.000]  打手鼓
[00:06:43.000 --> 00:06:46.000]  彈尾琴與實
[00:06:46.000 --> 00:06:47.000]  在原文裡面
[00:06:47.000 --> 00:06:51.000]  歡呼與歡樂的意思是相同
[00:06:51.000 --> 00:06:54.000]  歡呼是帶著那份興奮
[00:06:54.000 --> 00:06:58.000]  感恩的敬畏來到當中
[00:06:58.000 --> 00:07:01.000]  是指到當我們開口去讚美神的時候
[00:07:01.000 --> 00:07:03.000]  我們全身的經絡
[00:07:03.000 --> 00:07:06.000]  全身的神經都會昂揚得力
[00:07:06.000 --> 00:07:10.000]  整個的靈魂包括情感意志思想
[00:07:10.000 --> 00:07:13.000]  都會來到歡呼起來
[00:07:13.000 --> 00:07:16.000]  歡呼的對象是誰呢
[00:07:16.000 --> 00:07:20.000]  詩人在這裡用三種名詞來表達
[00:07:20.000 --> 00:07:23.000]  第一 你們當向神
[00:07:23.000 --> 00:07:25.000]  表明這一位的神
[00:07:25.000 --> 00:07:28.000]  是這一班以色列民所認識
[00:07:28.000 --> 00:07:31.000]  就是那位施恩拯救他們的神
[00:07:31.000 --> 00:07:34.000]  第二 我們的力量
[00:07:34.000 --> 00:07:38.000]  表明神就是這一班以色列民的避難所
[00:07:38.000 --> 00:07:40.000]  是他們一切倚靠的來源
[00:07:40.000 --> 00:07:43.000]  和信靠的對象
[00:07:43.000 --> 00:07:46.000]  第三 就是瓦國的神
[00:07:46.000 --> 00:07:48.000]  表明這一位神
[00:07:48.000 --> 00:07:51.000]  如何從以色列民歷史的淵源
[00:07:51.000 --> 00:07:54.000]  一直守護著他們
[00:07:54.000 --> 00:07:58.000]  是他們歷史祖先的神
[00:07:58.000 --> 00:07:59.000]  如果今天
[00:07:59.000 --> 00:08:01.000]  當我們回到教會
[00:08:01.000 --> 00:08:03.000]  崇拜的對象
[00:08:03.000 --> 00:08:06.000]  就是這一位施恩拯救我們的神
[00:08:06.000 --> 00:08:10.000]  就是歷世歷代帶領我們的這一位神
[00:08:10.000 --> 00:08:13.000]  就是那位給我們力量
[00:08:13.000 --> 00:08:15.000]  是我們隨時的幫助
[00:08:15.000 --> 00:08:17.000]  是我們的避難所
[00:08:17.000 --> 00:08:20.000]  是我們一切倚靠的時候
[00:08:20.000 --> 00:08:23.000]  我們是否應該比那班球迷
[00:08:23.000 --> 00:08:26.000]  更加重視崇拜
[00:08:26.000 --> 00:08:29.000]  更加要全情投入去尊崇
[00:08:29.000 --> 00:08:33.000]  讚美我們這一位三一的神
[00:08:33.000 --> 00:08:36.000]  在第五到第七節裡
[00:08:36.000 --> 00:08:39.000]  施恩帶領我們在歷史裡
[00:08:39.000 --> 00:08:41.000]  讓這班以色列民
[00:08:41.000 --> 00:08:44.000]  去經歷神的救贖
[00:08:44.000 --> 00:08:46.000]  第五節 經文裡這樣說
[00:08:46.000 --> 00:08:48.000]  他去攻擊埃及地的時候
[00:08:48.000 --> 00:08:52.000]  在弱勢中間立此為證
[00:08:52.000 --> 00:08:57.000]  我在那裡聽見我所不明白的言語
[00:08:57.000 --> 00:08:59.000]  在這裡說到
[00:08:59.000 --> 00:09:03.000]  釋迦臣如何去拯救這班以色列民
[00:09:03.000 --> 00:09:04.000]  在弱勢中間
[00:09:04.000 --> 00:09:06.000]  所指的是一個比喻
[00:09:06.000 --> 00:09:09.000]  是說在以色列民中間如何立此為證
[00:09:09.000 --> 00:09:12.000]  我所不明白的言語
[00:09:12.000 --> 00:09:14.000]  是指當時以色列的列祖
[00:09:14.000 --> 00:09:18.000]  當聽完之後都不明白的事情
[00:09:18.000 --> 00:09:20.000]  正正就是在聖經裡
[00:09:20.000 --> 00:09:22.000]  一句我們耳熟能詳的經文
[00:09:22.000 --> 00:09:26.000]  人心未曾想過的事
[00:09:26.000 --> 00:09:28.000]  你試想想幾年前
[00:09:28.000 --> 00:09:32.000]  當你走過聖瑪嘉利女書院的時候
[00:09:32.000 --> 00:09:36.000]  誰會想到今天我們成為了業主
[00:09:36.000 --> 00:09:41.000]  昔日當宋美善牧師來到香港上環八步梯
[00:09:41.000 --> 00:09:43.000]  來開一個書塾的時候
[00:09:43.000 --> 00:09:46.000]  設立講堂來傳道
[00:09:46.000 --> 00:09:49.000]  試問他又會如何想到
[00:09:49.000 --> 00:09:53.000]  今天香港已經有過百間浸信教會的會堂
[00:09:53.000 --> 00:09:55.000]  這班以色列民
[00:09:55.000 --> 00:09:58.000]  當他們成為了四百年的奴隸
[00:09:58.000 --> 00:10:01.000]  都不敢奢望有一天
[00:10:01.000 --> 00:10:05.000]  能夠可以成為自由人
[00:10:05.000 --> 00:10:06.000]  大家還記不記得
[00:10:06.000 --> 00:10:09.000]  當神去呼召摩西的時候
[00:10:09.000 --> 00:10:13.000]  摩西有什麼反應
[00:10:13.000 --> 00:10:14.000]  你想想
[00:10:14.000 --> 00:10:16.000]  說要帶領幾百萬的難民
[00:10:16.000 --> 00:10:20.000]  從埃及地經沙漠在曠野裡
[00:10:20.000 --> 00:10:22.000]  去到應許之地
[00:10:22.000 --> 00:10:25.000]  還要法老同意
[00:10:25.000 --> 00:10:29.000]  這些豈不是又大又難的事
[00:10:29.000 --> 00:10:33.000]  神卻是一一這樣來去到去成就
[00:10:33.000 --> 00:10:35.000]  在第六節到第七節裡
[00:10:35.000 --> 00:10:38.000]  我們一起來看看神如何來說
[00:10:38.000 --> 00:10:39.000]  預備起
[00:10:39.000 --> 00:10:40.000]  神說
[00:10:40.000 --> 00:10:43.000]  我使你的肩得脫重擔
[00:10:43.000 --> 00:10:46.000]  你的手放下腔指
[00:10:46.000 --> 00:10:48.000]  你在急難中呼求
[00:10:48.000 --> 00:10:50.000]  我就答救你
[00:10:50.000 --> 00:10:54.000]  我在雷的隱密處應允你
[00:10:54.000 --> 00:10:58.000]  在米利巴水那裡試驗你
[00:10:58.000 --> 00:11:00.000]  上帝定義你都去洗
[00:11:00.000 --> 00:11:04.000]  以色列人脫離奴隸的生涯
[00:11:04.000 --> 00:11:06.000]  所以神在以色列民
[00:11:06.000 --> 00:11:08.000]  在危難的裡面
[00:11:08.000 --> 00:11:10.000]  面對各樣危難的裡面
[00:11:10.000 --> 00:11:12.000]  你都去拯救他們
[00:11:12.000 --> 00:11:15.000]  當法老的軍兵追趕他們的時候
[00:11:15.000 --> 00:11:17.000]  神就用雲柱火柱
[00:11:17.000 --> 00:11:20.000]  使到他們無法接近以色列人
[00:11:20.000 --> 00:11:21.000]  當過紅海的時候
[00:11:21.000 --> 00:11:24.000]  神也都令到這些軍兵
[00:11:24.000 --> 00:11:27.000]  全軍覆沒在海水裡面
[00:11:27.000 --> 00:11:29.000]  幾百萬的以色列人
[00:11:29.000 --> 00:11:30.000]  在春夏級之後
[00:11:30.000 --> 00:11:31.000]  他們沒有耕種
[00:11:31.000 --> 00:11:33.000]  何來有收成
[00:11:33.000 --> 00:11:35.000]  究竟他們吃了什麼
[00:11:35.000 --> 00:11:36.000]  歷史裡面
[00:11:36.000 --> 00:11:38.000]  豈不是告訴我們
[00:11:38.000 --> 00:11:42.000]  上帝就是天天賜下麻辣
[00:11:42.000 --> 00:11:43.000]  當他們要求
[00:11:43.000 --> 00:11:45.000]  可不可以有肉吃
[00:11:45.000 --> 00:11:48.000]  神就賜給他們有鵪鶉
[00:11:48.000 --> 00:11:51.000]  一吃就吃了四十年
[00:11:51.000 --> 00:11:54.000]  當在米利巴的時候
[00:11:54.000 --> 00:11:56.000]  百姓埋怨沒有水
[00:11:56.000 --> 00:11:59.000]  神就從盆石裡面流出水
[00:11:59.000 --> 00:12:01.000]  來解他們的渴
[00:12:01.000 --> 00:12:04.000]  以色列人經過長途的拔舌
[00:12:04.000 --> 00:12:07.000]  雖然一個很漫長的經歷
[00:12:07.000 --> 00:12:09.000]  他們卻是每一天
[00:12:09.000 --> 00:12:10.000]  見證得到
[00:12:10.000 --> 00:12:12.000]  享受得到
[00:12:12.000 --> 00:12:15.000]  神的供應和保守
[00:12:15.000 --> 00:12:18.000]  近期我太太都在一個社交網站
[00:12:18.000 --> 00:12:19.000]  接受了一個
[00:12:19.000 --> 00:12:23.000]  分享自己最喜愛的經文的挑戰
[00:12:23.000 --> 00:12:27.000]  她嘗試翻開一些相簿
[00:12:27.000 --> 00:12:31.000]  來找回昔日我們所拍下的一些線影
[00:12:31.000 --> 00:12:35.000]  特別有一張是我們當時浸禮的
[00:12:35.000 --> 00:12:36.000]  有人開玩笑地說
[00:12:36.000 --> 00:12:39.000]  你旁邊那個叔叔是哪位呢
[00:12:39.000 --> 00:12:44.000]  當我太太去看回這些相
[00:12:44.000 --> 00:12:47.000]  當上載上去的時候
[00:12:47.000 --> 00:12:49.000]  她都會去用一些經文
[00:12:49.000 --> 00:12:51.000]  這些經文
[00:12:51.000 --> 00:12:54.000]  正正就成為了她過去生命
[00:12:54.000 --> 00:12:57.000]  上帝怎樣塗造她的足跡
[00:12:57.000 --> 00:13:01.000]  我們對上帝這個信仰
[00:13:01.000 --> 00:13:05.000]  豈不是一個親身的經歷呢
[00:13:05.000 --> 00:13:07.000]  沒錯,對其他人來說
[00:13:07.000 --> 00:13:10.000]  可能這個只不過是一件事件
[00:13:10.000 --> 00:13:13.000]  他可以將你所發生的經歷
[00:13:13.000 --> 00:13:18.000]  用不同的理性的角度去解釋
[00:13:18.000 --> 00:13:21.000]  但對我們每一個當事人來說
[00:13:21.000 --> 00:13:24.000]  這個已經成為了我們生命裏面的一部份
[00:13:24.000 --> 00:13:27.000]  成為了生命一個的諾言
[00:13:27.000 --> 00:13:29.000]  一個不能磨滅
[00:13:29.000 --> 00:13:32.000]  已經發生了的事實
[00:13:32.000 --> 00:13:34.000]  當我們安靜下來
[00:13:34.000 --> 00:13:39.000]  我們慢慢地去數一下的時候
[00:13:39.000 --> 00:13:40.000]  我們就會發現
[00:13:40.000 --> 00:13:43.000]  原來神在我們的生命裏面
[00:13:43.000 --> 00:13:48.000]  豈不是都留下了很多無數的恩典
[00:13:48.000 --> 00:13:52.000]  當我們一路數的時候
[00:13:52.000 --> 00:13:54.000]  你當我們應該很自然地
[00:13:54.000 --> 00:13:56.000]  由衷地按不住
[00:13:56.000 --> 00:14:01.000]  你去到有一個熱烈的讚美
[00:14:01.000 --> 00:14:05.000]  過去我都有一段時間
[00:14:05.000 --> 00:14:09.000]  回到來崇拜都不能夠很投入
[00:14:09.000 --> 00:14:13.000]  在我剛剛回教會的時候
[00:14:13.000 --> 00:14:16.000]  回到來我總是喜歡找一些角落
[00:14:16.000 --> 00:14:18.000]  不是說你們,是說我
[00:14:18.000 --> 00:14:20.000]  喜歡找一些角落
[00:14:20.000 --> 00:14:24.000]  因為知道當講道的時候
[00:14:24.000 --> 00:14:26.000]  我就會睡覺
[00:14:26.000 --> 00:14:28.000]  如果那次講完講得精彩一點
[00:14:28.000 --> 00:14:30.000]  就睡短一點
[00:14:30.000 --> 00:14:35.000]  原則上我都是全程很陶醉去睡覺
[00:14:35.000 --> 00:14:37.000]  有一段時間我都在想
[00:14:37.000 --> 00:14:40.000]  究竟我回來是為了什麼呢?
[00:14:40.000 --> 00:14:42.000]  又不享受那些詩歌
[00:14:42.000 --> 00:14:44.000]  那些詩歌好像在唸口往
[00:14:44.000 --> 00:14:47.000]  唱完起來坐下,起來坐下
[00:14:47.000 --> 00:14:51.000]  很不明白
[00:14:51.000 --> 00:14:54.000]  很多弟兄姊妹都會跟我分享
[00:14:54.000 --> 00:14:56.000]  或者我們常常都聽到
[00:14:56.000 --> 00:14:58.000]  特別當他們剛剛信主
[00:14:58.000 --> 00:15:00.000]  或者剛剛受浸的時候
[00:15:00.000 --> 00:15:02.000]  很多時候在崇拜的聚會裏面
[00:15:02.000 --> 00:15:04.000]  都很感動
[00:15:04.000 --> 00:15:06.000]  唱詩歌會流眼淚
[00:15:06.000 --> 00:15:08.000]  當聽到的時候
[00:15:08.000 --> 00:15:12.000]  覺得上帝不斷提醒他,鼓勵他
[00:15:12.000 --> 00:15:15.000]  不知道為什麼時間久了
[00:15:15.000 --> 00:15:18.000]  好像這些感覺
[00:15:18.000 --> 00:15:21.000]  或者這些經歷好像越來越少
[00:15:21.000 --> 00:15:26.000]  我們對神的熱情好像不及當年
[00:15:26.000 --> 00:15:28.000]  當信主連日久了
[00:15:28.000 --> 00:15:32.000]  好像我們和上帝的關係很淡忘
[00:15:32.000 --> 00:15:36.000]  每個星期我們都好像帶著疲乏的身軀
[00:15:36.000 --> 00:15:38.000]  疲乏的身軀回來崇拜
[00:15:38.000 --> 00:15:43.000]  疲乏的離開這個地方
[00:15:43.000 --> 00:15:46.000]  究竟是不是因為
[00:15:46.000 --> 00:15:49.000]  上帝對我們的愛少了呢?
[00:15:49.000 --> 00:15:53.000]  還是我們忘記了
[00:15:53.000 --> 00:15:58.000]  上帝在我們生命的救贖的恩情
[00:15:58.000 --> 00:16:02.000]  我不知道你有沒有這本書
[00:16:02.000 --> 00:16:05.000]  叫做《那地遺孽》
[00:16:05.000 --> 00:16:08.000]  一本我們自家製的書
[00:16:08.000 --> 00:16:12.000]  就是在去年一百一十五週年的一本特刊
[00:16:12.000 --> 00:16:14.000]  我不知道你拿了沒有
[00:16:14.000 --> 00:16:16.000]  當你拿到的時候
[00:16:16.000 --> 00:16:18.000]  盼望你不要拿完就算了
[00:16:18.000 --> 00:16:22.000]  嘗試續頁逐頁去看
[00:16:22.000 --> 00:16:24.000]  當你一路看的時候
[00:16:24.000 --> 00:16:26.000]  你就會發現
[00:16:26.000 --> 00:16:28.000]  上帝的恩手
[00:16:28.000 --> 00:16:32.000]  是不是在我們教會的歷史裡面出現呢?
[00:16:32.000 --> 00:16:33.000]  在歷史裡面
[00:16:33.000 --> 00:16:36.000]  讓我們能夠經歷上帝的救贖
[00:16:36.000 --> 00:16:40.000]  經歷透過昔日我們的先聖先賢
[00:16:40.000 --> 00:16:42.000]  我們很愛主的一班弟兄姊妹
[00:16:42.000 --> 00:16:45.000]  他們怎樣去到艱難的時候
[00:16:45.000 --> 00:16:47.000]  繼續去持定福音
[00:16:47.000 --> 00:16:50.000]  繼續去建立教會
[00:16:50.000 --> 00:16:52.000]  我們看見上帝的作為
[00:16:52.000 --> 00:16:56.000]  我們看見上帝怎樣洗沒有變成有
[00:16:56.000 --> 00:17:00.000]  洗不可能變成可能
[00:17:00.000 --> 00:17:02.000]  各位弟兄姊妹
[00:17:02.000 --> 00:17:04.000]  對上一次
[00:17:04.000 --> 00:17:06.000]  不是認識也不是儀式
[00:17:06.000 --> 00:17:08.000]  而是你從心而發
[00:17:08.000 --> 00:17:10.000]  對上帝那個
[00:17:10.000 --> 00:17:14.000]  發出那個真誠的歡呼讚美
[00:17:14.000 --> 00:17:17.000]  是幾時呢?
[00:17:17.000 --> 00:17:20.000]  在第八節至第十節裡面
[00:17:20.000 --> 00:17:22.000]  聖人也繼續帶領我們
[00:17:22.000 --> 00:17:24.000]  怎樣從神的命令裡面
[00:17:24.000 --> 00:17:27.000]  領悟神的心意
[00:17:27.000 --> 00:17:29.000]  讓我們一起讀出第八節
[00:17:29.000 --> 00:17:31.000]  預備起
[00:17:31.000 --> 00:17:32.000]  我的文啊
[00:17:32.000 --> 00:17:33.000]  你當聽
[00:17:33.000 --> 00:17:35.000]  我要勸誡你
[00:17:35.000 --> 00:17:36.000]  以色列啊
[00:17:36.000 --> 00:17:39.000]  心願你肯聽從我
[00:17:39.000 --> 00:17:41.000]  聽
[00:17:41.000 --> 00:17:43.000]  常常都會使人忽略的一個
[00:17:43.000 --> 00:17:47.000]  很重要又很平凡的字
[00:17:47.000 --> 00:17:50.000]  原文是一個動詞
[00:17:50.000 --> 00:17:53.000]  所說的不單單是聽到
[00:17:53.000 --> 00:17:55.000]  而是明白
[00:17:55.000 --> 00:17:59.000]  是帶有上帝的命令一個含義
[00:17:59.000 --> 00:18:00.000]  現在我們出街的時候
[00:18:00.000 --> 00:18:02.000]  很多時候都看見別人
[00:18:02.000 --> 00:18:04.000]  戴著一個headset
[00:18:04.000 --> 00:18:06.000]  戴著headset來聽自己的歌
[00:18:06.000 --> 00:18:09.000]  現在的headset越出越靚
[00:18:09.000 --> 00:18:10.000]  當你戴上去
[00:18:10.000 --> 00:18:12.000]  完全聽不到外面的聲音
[00:18:12.000 --> 00:18:14.000]  這個就好了
[00:18:14.000 --> 00:18:15.000]  我不知道你有沒有
[00:18:15.000 --> 00:18:16.000]  當你一戴上去
[00:18:16.000 --> 00:18:17.000]  聽不到外面的聲音
[00:18:17.000 --> 00:18:19.000]  只是聽到
[00:18:19.000 --> 00:18:22.000]  所播放的音樂的時候
[00:18:22.000 --> 00:18:25.000]  當一直在過程裡面
[00:18:25.000 --> 00:18:26.000]  其他的聲音
[00:18:26.000 --> 00:18:28.000]  我們已經聽不到了
[00:18:28.000 --> 00:18:31.000]  更遑論上帝的聲音
[00:18:31.000 --> 00:18:33.000]  我們聽不到
[00:18:33.000 --> 00:18:35.000]  不是因為上帝沒有跟我們說
[00:18:35.000 --> 00:18:39.000]  而是我們不再願意去聽
[00:18:39.000 --> 00:18:41.000]  以色列人在聽
[00:18:41.000 --> 00:18:44.000]  並不是單單用耳朵來聽
[00:18:44.000 --> 00:18:46.000]  還用腦去記
[00:18:46.000 --> 00:18:47.000]  用心去想
[00:18:47.000 --> 00:18:50.000]  並且用行動去傳
[00:18:50.000 --> 00:18:51.000]  摩西向以色列
[00:18:51.000 --> 00:18:52.000]  講明神的吩咐
[00:18:52.000 --> 00:18:54.000]  讓我們一起來讀出
[00:18:54.000 --> 00:18:56.000]  《生命記》第六章三至九節
[00:18:56.000 --> 00:18:57.000]  預備起
[00:18:57.000 --> 00:18:58.000]  以色列啊
[00:18:58.000 --> 00:18:59.000]  你要聽
[00:18:59.000 --> 00:19:01.000]  要謹守遵行
[00:19:01.000 --> 00:19:02.000]  你要聽
[00:19:02.000 --> 00:19:06.000]  耶和華我們神是獨一的主
[00:19:06.000 --> 00:19:09.000]  你要盡心盡聖盡力
[00:19:09.000 --> 00:19:11.000]  愛耶和華你的神
[00:19:11.000 --> 00:19:13.000]  我今日所吩咐你的話
[00:19:13.000 --> 00:19:16.000]  都要記在心上
[00:19:16.000 --> 00:19:19.000]  也要殷勤教訓你的兒女
[00:19:19.000 --> 00:19:22.000]  無論你坐在家裡
[00:19:22.000 --> 00:19:24.000]  行在路上
[00:19:24.000 --> 00:19:25.000]  躺下
[00:19:25.000 --> 00:19:26.000]  起來
[00:19:26.000 --> 00:19:27.000]  都要談論
[00:19:27.000 --> 00:19:31.000]  也要繫在手上為記號
[00:19:31.000 --> 00:19:34.000]  戴在額上為經文
[00:19:34.000 --> 00:19:37.000]  也要寫在你房屋的門範上
[00:19:37.000 --> 00:19:40.000]  並你的城門上
