
[00:00:00.000 --> 00:00:04.800]  大家好,我是拍手Jacky,聖誕快樂!
[00:07:36.700 --> 00:07:42.700]  最令我比較難忘的就是一個太太
[00:07:42.700 --> 00:07:47.500]  她因為丈夫離世,她回來教會
[00:07:47.500 --> 00:07:53.500]  而她受浸那一天,剛剛好就是他們結婚週年那一天
[00:07:53.500 --> 00:07:56.800]  不過她先生已經去世了
[00:07:56.800 --> 00:08:00.400]  她就帶著傷感的心情來到教會
[00:08:00.400 --> 00:08:02.800]  但在教會當中尋求到上帝
[00:08:02.800 --> 00:08:05.800]  而在她受浸那一天,就是她結婚週年那一天
[00:08:05.800 --> 00:08:08.000]  她覺得很有意義
[00:08:08.000 --> 00:08:12.400]  她不單止有一個新的生命,她甚至會有一個新的生活
[00:08:12.400 --> 00:08:14.100]  一個人過生命
[00:08:14.100 --> 00:08:17.100]  在她見證當中,她說到上帝給她兩個數字
[00:08:17.100 --> 00:08:20.100]  一個是八十,一個是九十
[00:08:20.100 --> 00:08:23.100]  這些是甚麼數字呢?
[00:08:23.100 --> 00:08:31.300]  數字就是,你想何時你的配偶會離開,或是你自己會離開
[00:08:31.300 --> 00:08:33.600]  我不知道你想選擇誰
[00:08:33.600 --> 00:08:37.400]  一般都是想選擇自己先走,我猜是吧?
[00:08:37.400 --> 00:08:40.300]  還是你想選擇自己留下去呢?
[00:08:40.300 --> 00:08:44.200]  如果你是選擇八十歲的,她說
[00:08:44.200 --> 00:08:47.500]  如果你是選擇八十歲的,即是你先走
[00:08:47.500 --> 00:08:49.900]  她說你這個人是很滿足的
[00:08:49.900 --> 00:08:53.900]  即是你對你現在的生活都非常滿足
[00:08:53.900 --> 00:08:58.100]  沒有甚麼遺憾了,八十歲,很早的
[00:08:58.100 --> 00:09:02.200]  她說如果你選擇九十歲,她說你很勇敢
[00:09:02.200 --> 00:09:03.300]  你是一個很勇敢的人
[00:09:03.300 --> 00:09:06.200]  你對你的生命仍然有一種同情
[00:09:06.200 --> 00:09:09.000]  你還有一些想法在當中
[00:09:09.000 --> 00:09:14.500]  在她的見證當中,她說她又滿足,而她其實又勇敢
[00:09:14.500 --> 00:09:18.900]  所以她說她會選擇八十五歲,中間的數字
[00:09:18.900 --> 00:09:21.600]  但其實大家都知道這些是沒有選擇的
[00:09:21.600 --> 00:09:23.600]  即是你何時來,是沒有選擇的
[00:09:23.600 --> 00:09:29.300]  沒有的,你何時走,是沒有選擇的
[00:09:29.300 --> 00:09:35.000]  聖誕節,你猜你的聖誕禮物有沒有選擇呢?
[00:09:35.000 --> 00:09:41.200]  當然有,我會叫誰買份禮物給我,我會選擇,然後叫他買
[00:09:41.200 --> 00:09:44.500]  但上帝給你的禮物,其實你是沒有選擇的
[00:09:44.500 --> 00:09:48.300]  因為上帝給我們每一個人,是一個最好的禮物
[00:09:48.300 --> 00:09:52.500]  這個禮物就是他的獨生子,耶穌基督
[00:09:52.500 --> 00:09:56.500]  降生,成為了我們人世間最大的禮物
[00:09:56.500 --> 00:09:59.000]  亦都是成為你一個最大的禮物
[00:09:59.000 --> 00:10:05.200]  這個禮物如此重,如此寶貴的原因,你一定要再一次記得
[00:10:05.200 --> 00:10:08.800]  因為它是拯救的恩典
[00:10:08.800 --> 00:10:14.300]  在二零二二這麼艱難的一年,誰拯救你呢?
[00:10:14.300 --> 00:10:16.800]  有誰可以拯救你呢?
[00:10:16.800 --> 00:10:19.700]  你自己救不了自己,你不可以想通這些事情
[00:10:19.700 --> 00:10:23.800]  你改變不了對方,你很多時候改變不了環境
[00:10:23.800 --> 00:10:28.500]  但耶穌基督說,他要帶你進入新的一年
[00:10:28.500 --> 00:10:30.900]  這是拯救的恩典
[00:10:30.900 --> 00:10:38.300]  在聖經提多書第二章,我們一起讀這段聖經好嗎?
[00:10:38.300 --> 00:10:42.400]  神拯救萬人的恩典已經顯明出來了
[00:10:42.400 --> 00:10:48.900]  這個恩典使我們除去不敬虔的心,和熟悉的私慾
[00:10:48.900 --> 00:10:54.500]  在今生過著自律、公正、敬虔的生活
[00:10:54.500 --> 00:11:02.000]  等候那有福的盼望,就是我們偉大的神救主耶穌基督榮耀的顯現
[00:11:02.000 --> 00:11:07.900]  祂為我們捨己,為的是要救贖我們,脫離一切不法的事
[00:11:07.900 --> 00:11:14.300]  並且潔淨我們作祂自己的子民,熱心善公
[00:11:14.300 --> 00:11:22.300]  你要傳廣這些事,運用各樣的權柄去勸誡人、責備人
[00:11:22.300 --> 00:11:25.200]  不要讓人輕看你
[00:11:25.200 --> 00:11:27.400]  提多書二章十一到十五節
[00:11:27.400 --> 00:11:32.700]  這段說話是使徒保羅和提多
[00:11:32.700 --> 00:11:34.000]  即是他這個好夥伴
[00:11:34.000 --> 00:11:37.900]  一句非常語重心長的一段說話
[00:11:37.900 --> 00:11:39.900]  一口氣說了出來
[00:11:39.900 --> 00:11:44.500]  他說這個恩典實在是幫助你和我
[00:11:44.500 --> 00:11:53.400]  我們每一個人,除去不敬虔的心和熟悉的私慾
[00:11:53.400 --> 00:11:56.200]  在你的生命當中,在這個世界當中,你會發覺
[00:11:56.200 --> 00:12:02.500]  其實是的,有很多不敬虔的心和熟悉的私慾在當中
[00:12:02.500 --> 00:12:05.500]  肉體的情慾,眼目的情慾,今生的驕傲
[00:12:05.500 --> 00:12:06.500]  聖經也有說
[00:12:06.500 --> 00:12:09.200]  但我們問為什麼呢?
[00:12:09.200 --> 00:12:14.400]  為什麼我們不可以過一個敬虔的生活?
[00:12:14.400 --> 00:12:16.200]  不可以像聖經這裡所說的
[00:12:16.200 --> 00:12:21.500]  今生過著自律、公正、敬虔的生活
[00:12:21.500 --> 00:12:25.000]  為什麼這麼困難呢?
[00:12:25.000 --> 00:12:28.600]  你覺得是否困難過一個自律的生活?
[00:12:28.600 --> 00:12:30.200]  先說說自律吧
[00:12:30.200 --> 00:12:33.000]  公義、敬虔那些可以慢慢再說
[00:12:33.000 --> 00:12:36.400]  自律難不難?
[00:12:36.400 --> 00:12:40.600]  很容易的,尤其是在聖誕節
[00:12:40.600 --> 00:12:43.200]  現在的東西很便宜
[00:12:43.200 --> 00:12:46.100]  會不會買到不停手?
[00:12:46.100 --> 00:12:50.200]  不斷在Apps那裡不斷按
[00:12:50.200 --> 00:12:54.700]  有免費貨幣,又減價,諸如此類
[00:12:54.700 --> 00:12:58.100]  還有這麼多,這段時間又說Potluck了
[00:12:58.100 --> 00:13:00.000]  吃了多少頓?
[00:13:00.000 --> 00:13:02.200]  明明是膽固醇高的
[00:13:02.200 --> 00:13:05.500]  明明是 Pre-Diabetes的
[00:13:05.500 --> 00:13:08.200]  又這個 Cake,又那個 Tiramisu
[00:13:08.200 --> 00:13:09.700]  自律啊
[00:13:09.700 --> 00:13:13.300]  我最記得以前去 Las Vegas
[00:13:13.300 --> 00:13:15.900]  在聖誕節期間跟朋友
[00:13:15.900 --> 00:13:19.300]  那你去 Las Vegas,你不是賭錢就是怎樣?
[00:13:19.300 --> 00:13:21.700]  吃 Buffet 的啦,是嗎?
[00:13:21.700 --> 00:13:24.200]  當我吃到第二、第三餐的時候
[00:13:24.200 --> 00:13:25.400]  我跟朋友說
[00:13:25.400 --> 00:13:28.000]  我想我開始要自律一點了
[00:13:28.000 --> 00:13:29.000]  但是怎樣呢?
[00:13:29.000 --> 00:13:31.900]  我最後被他罵到狗血淋頭
[00:13:31.900 --> 00:13:34.700]  他說 Jackie 有沒有搞錯啊?
[00:13:34.700 --> 00:13:37.800]  你吃自助餐,你自律?
[00:13:37.800 --> 00:13:39.200]  你看看那些 Prime Rib
[00:13:39.200 --> 00:13:40.200]  你看看那些生蠔
[00:13:40.200 --> 00:13:42.500]  你看看那些長腳蟹
[00:13:42.500 --> 00:13:45.000]  你對不對得起他們啊?
[00:13:45.000 --> 00:13:47.800]  哇,一直這樣罵罵到我
[00:13:47.800 --> 00:13:49.800]  好悲哀,好悲憤
[00:13:49.800 --> 00:13:51.300]  那唯有怎樣呢?
[00:13:51.300 --> 00:13:55.400]  我們大家決定化悲憤為食慾,是嗎?
[00:13:55.400 --> 00:13:58.100]  哇,那頓真的差得厲害啊
[00:13:58.100 --> 00:14:01.600]  比過兩頓更厲害
[00:14:01.600 --> 00:14:03.100]  自律啊
[00:14:03.100 --> 00:14:06.600]  容易嗎?不容易啊
[00:14:06.600 --> 00:14:07.500]  當然啦
[00:14:07.500 --> 00:14:10.800]  這段經文不是說到這個世界有多少的困難
[00:14:10.800 --> 00:14:12.900]  有多少的隱憂,有多少的軟弱
[00:14:12.900 --> 00:14:14.700]  它不是
[00:14:14.700 --> 00:14:16.100]  它說呢
[00:14:16.100 --> 00:14:17.900]  有一個生活的態度
[00:14:17.900 --> 00:14:19.100]  我們作為基督徒
[00:14:19.100 --> 00:14:21.700]  我們缺乏了一樣東西
[00:14:21.700 --> 00:14:22.600]  當然啦
[00:14:22.600 --> 00:14:25.100]  讓我們能夠過勁前生活、自律等等
[00:14:25.100 --> 00:14:28.300]  剛才必須要性靈的工作
[00:14:28.300 --> 00:14:29.400]  大家明白這件事
[00:14:29.400 --> 00:14:30.900]  但是你作為一個信徒
[00:14:30.900 --> 00:14:32.100]  你自身
[00:14:32.100 --> 00:14:34.100]  它這裡說了一樣東西
[00:14:34.100 --> 00:14:35.300]  它說
[00:14:35.300 --> 00:14:37.600]  當我們忽略了
[00:14:37.600 --> 00:14:41.700]  等候那有福的盼望
[00:14:41.700 --> 00:14:43.300]  當我們
[00:14:43.300 --> 00:14:45.900]  忘記了這個有福的盼望的時候
[00:14:45.900 --> 00:14:47.700]  等候的時候呢
[00:14:47.700 --> 00:14:49.000]  我們就會發覺
[00:14:49.000 --> 00:14:51.100]  我們要過一個
[00:14:51.100 --> 00:14:54.300]  勁前的生活是非常困難的事情
[00:14:54.300 --> 00:14:55.400]  等候有福的盼望
[00:14:55.400 --> 00:14:56.600]  這個盼望就是
[00:14:56.600 --> 00:14:57.900]  偉大的神
[00:14:57.900 --> 00:15:01.900]  救主耶穌基督榮耀的顯然
[00:15:01.900 --> 00:15:03.300]  這段經文你看到
[00:15:03.300 --> 00:15:05.300]  一開始它說到
[00:15:05.300 --> 00:15:09.600]  神拯救萬人的恩典已經顯然
[00:15:09.600 --> 00:15:12.400]  這個就是在說耶穌基督的降生
[00:15:12.400 --> 00:15:14.400]  剛才說等候的
[00:15:14.400 --> 00:15:17.800]  耶穌基督榮耀
[00:15:17.800 --> 00:15:20.300]  那種的再來顯然
[00:15:20.300 --> 00:15:22.200]  其實是在說祂的再來
[00:15:22.200 --> 00:15:24.700]  兩個都有一個共同點
[00:15:24.700 --> 00:15:26.700]  兩個都需要等候
[00:15:26.700 --> 00:15:28.500]  耶穌基督的降生
[00:15:28.500 --> 00:15:29.800]  那時候是需要等候
[00:15:29.800 --> 00:15:31.200]  等了很多年
[00:15:31.200 --> 00:15:33.400]  等了四百年
[00:15:33.400 --> 00:15:35.200]  耶穌基督的再來
[00:15:35.200 --> 00:15:37.000]  今天我們作信徒的
[00:15:37.000 --> 00:15:40.200]  都需要等候
[00:15:40.200 --> 00:15:41.700]  好的東西
[00:15:41.700 --> 00:15:44.200]  是要等的 弟兄姊妹
[00:15:44.200 --> 00:15:47.600]  好的東西是要等的
[00:15:47.600 --> 00:15:48.400]  經文就是說
[00:15:48.400 --> 00:15:50.900]  當你發覺
[00:15:50.900 --> 00:15:53.400]  你不再在等候耶穌基督
[00:15:53.400 --> 00:15:56.900]  你的生命不是在等候
[00:15:56.900 --> 00:15:58.900]  你是在2022年
[00:15:58.900 --> 00:16:02.700]  在掙扎2023年 希望好一點
[00:16:02.700 --> 00:16:05.300]  你這樣的心態
[00:16:05.300 --> 00:16:09.500]  他說 你很難過一個勁健的生活
[00:16:09.500 --> 00:16:10.500]  但是當你有一份
[00:16:10.500 --> 00:16:13.000]  等候主的心的時候
[00:16:13.000 --> 00:16:14.500]  你完全的生命
[00:16:14.500 --> 00:16:18.300]  你的準備是完全不同
[00:16:18.300 --> 00:16:19.900]  你可以
[00:16:19.900 --> 00:16:21.400]  不是看得開
[00:16:21.400 --> 00:16:23.200]  你可以明白什麼是重要
[00:16:23.200 --> 00:16:23.800]  什麼是不重要
[00:16:23.800 --> 00:16:26.200]  因為你在等的
[00:16:26.200 --> 00:16:28.700]  不是一個更精彩的人生
[00:16:28.700 --> 00:16:30.200]  是耶穌基督的降臨
[00:16:30.200 --> 00:16:32.800]  這才能給你一個精彩的人生
[00:16:32.800 --> 00:16:36.800]  豐盛的生命
[00:16:36.800 --> 00:16:37.600]  但我又知道
[00:16:37.600 --> 00:16:40.500]  很多人都很怕等候
[00:16:40.500 --> 00:16:42.900]  你怕不怕等候
[00:16:42.900 --> 00:16:45.300]  那看看等什麼
[00:16:45.300 --> 00:16:46.200]  我很怕等候
[00:16:46.200 --> 00:16:49.200]  我從小到大都很怕等候
[00:16:49.200 --> 00:16:51.400]  剛才我們說購物
[00:16:51.400 --> 00:16:52.100]  你記得
[00:16:52.100 --> 00:16:54.100]  我們還沒有軟件去購物的時候
[00:16:54.100 --> 00:16:55.600]  那些日子
[00:16:55.600 --> 00:16:58.800]  就去商場買東西
[00:16:58.800 --> 00:17:00.900]  買的時候很開心
[00:17:00.900 --> 00:17:02.000]  拿著東西的時候
[00:17:02.000 --> 00:17:04.200]  嘩 那條隊長到
[00:17:04.200 --> 00:17:07.200]  等到等獲金
[00:17:07.200 --> 00:17:09.700]  那是很大的落差
[00:17:09.700 --> 00:17:10.700]  嘩 找到便宜的東西
[00:17:10.700 --> 00:17:12.900]  然後嘩 那條隊長到
[00:17:12.900 --> 00:17:14.400]  那時候還沒有軟件
[00:17:14.400 --> 00:17:15.800]  很怕等候
[00:17:15.800 --> 00:17:18.900]  我不知道你怕不怕等候
[00:17:18.900 --> 00:17:20.000]  但是
[00:17:20.000 --> 00:17:21.100]  當中我不知道
[00:17:21.100 --> 00:17:23.500]  有沒有人想買房子
[00:17:23.500 --> 00:17:25.900]  買房子的時候在等什麼
[00:17:25.900 --> 00:17:27.900]  等收入降低一點
[00:17:27.900 --> 00:17:29.200]  現在買房子
[00:17:29.200 --> 00:17:31.300]  嘩 收入很貴
[00:17:31.300 --> 00:17:34.300]  有小孩的在等什麼
[00:17:34.300 --> 00:17:34.800]  有小孩的
[00:17:34.800 --> 00:17:36.000]  等小孩長大
[00:17:36.000 --> 00:17:38.100]  很辛苦
[00:17:38.100 --> 00:17:38.900]  這些小孩
[00:17:38.900 --> 00:17:39.800]  嘩 剛剛進來
[00:17:39.800 --> 00:17:43.400]  快點長大
[00:17:43.400 --> 00:17:44.200]  在等很多東西
[00:17:44.200 --> 00:17:48.100]  我不知道你在等什麼
[00:17:48.100 --> 00:17:49.900]  在你等的時候
[00:17:49.900 --> 00:17:51.700]  你有沒有告訴上帝
[00:17:51.700 --> 00:17:55.200]  這東西是不是上帝想你去等的
[00:17:55.200 --> 00:17:57.000]  有弟兄姊妹生病
[00:17:57.000 --> 00:17:59.200]  最近很多人生病
[00:17:59.200 --> 00:18:00.400]  生病也要等
[00:18:00.400 --> 00:18:00.900]  等什麼
[00:18:00.900 --> 00:18:01.500]  等看醫生
[00:18:01.500 --> 00:18:03.600]  除非你急症
[00:18:03.600 --> 00:18:05.400]  如果你要打電話去看醫生
[00:18:05.400 --> 00:18:07.500]  你起碼要等兩三個月
[00:18:07.500 --> 00:18:09.600]  尤其是你要驗什麼驗什麼的
[00:18:09.600 --> 00:18:11.700]  什麼都要等
[00:18:11.700 --> 00:18:13.900]  有人很怕等
[00:18:13.900 --> 00:18:16.900]  問題是現在值不值得等
[00:18:16.900 --> 00:18:17.600]  你現在等的東西
[00:18:17.600 --> 00:18:19.800]  是不是值得的
[00:18:19.800 --> 00:18:22.900]  在上帝面前是不是值得的
[00:18:22.900 --> 00:18:24.700]  我們知道經文也要告訴我們
[00:18:24.700 --> 00:18:26.900]  等主耶穌基督的再來
[00:18:26.900 --> 00:18:28.700]  是有很大的優勢
[00:18:28.700 --> 00:18:31.500]  很值得你去有這個心態去等
[00:18:31.500 --> 00:18:34.000]  因為這個等候的心態
[00:18:34.000 --> 00:18:35.200]  是可以幫助你
[00:18:35.200 --> 00:18:38.300]  除去不敬虔的心
[00:18:38.300 --> 00:18:42.100]  除去世俗的私慾
[00:18:42.100 --> 00:18:46.200]  而這個拯救者
[00:18:46.200 --> 00:18:47.800]  這個經文告訴你
[00:18:47.800 --> 00:18:49.900]  祂是為你犧牲
[00:18:49.900 --> 00:18:51.800]  祂救贖你
[00:18:51.800 --> 00:18:54.100]  祂潔淨你
[00:18:54.100 --> 00:18:57.300]  以致你可以成為祂的子民
[00:18:57.300 --> 00:19:01.600]  熱心於善工
[00:19:01.600 --> 00:19:02.400]  等候的時候
[00:19:02.400 --> 00:19:04.400]  弟兄姊妹可能會很悶
[00:19:04.400 --> 00:19:06.800]  你真的不知道想做什麼
[00:19:06.800 --> 00:19:07.600]  排隊等的時候
[00:19:07.600 --> 00:19:08.800]  你可能現在好一點
[00:19:08.800 --> 00:19:11.500]  有手機等等
[00:19:11.500 --> 00:19:14.500]  但是在這個等待的時候
[00:19:14.500 --> 00:19:17.000]  保羅告訴提多
[00:19:17.000 --> 00:19:19.800]  你不要只在這裡等
[00:19:19.800 --> 00:19:21.200]  他告訴他什麼
[00:19:21.200 --> 00:19:23.500]  他說你要全講
[00:19:23.500 --> 00:19:24.600]  你等候耶穌基督的時候
[00:19:24.600 --> 00:19:26.100]  你仍然要去做一件事
[00:19:26.100 --> 00:19:27.900]  你要全講
[00:19:27.900 --> 00:19:30.000]  全講剛才
[00:19:30.000 --> 00:19:33.900]  之前第二章所說的一切事情
[00:19:33.900 --> 00:19:36.600]  運用各樣的權柄去勸誡人
[00:19:36.600 --> 00:19:40.800]  最後他說不要讓人看輕你
[00:19:40.800 --> 00:19:43.100]  你會發覺當你去全講的時候
[00:19:43.100 --> 00:19:46.100]  你現在等待耶穌基督
[00:19:46.100 --> 00:19:47.600]  你現在全講福音
[00:19:47.600 --> 00:19:48.800]  你會發覺這段時間
[00:19:48.800 --> 00:19:50.000]  你全講的時候
[00:19:50.000 --> 00:19:53.400]  有人會輕看你
[00:19:53.400 --> 00:19:55.300]  因為覺得你全講福音很麻煩
[00:19:55.300 --> 00:19:57.400]  在說耶穌
[00:19:57.400 --> 00:19:58.300]  所以我們很多時候
[00:19:58.300 --> 00:20:01.100]  不去做這件事
[00:20:01.100 --> 00:20:03.300]  但是這裡說
[00:20:03.300 --> 00:20:05.300]  你不要怕
[00:20:05.300 --> 00:20:07.600]  如果你記得
[00:20:07.600 --> 00:20:13.500]  保羅曾經差遣他的好夥伴提多
[00:20:13.500 --> 00:20:17.600]  就去到一個教會去傳導
[00:20:17.600 --> 00:20:19.600]  這個教會叫什麼教會呢
[00:20:19.600 --> 00:20:21.100]  這個教會的名字叫做
[00:20:21.100 --> 00:20:23.000]  哥林多教會
[00:20:23.000 --> 00:20:26.100]  有沒有人不認識這個教會
[00:20:26.100 --> 00:20:27.200]  除了會點之外
[00:20:27.200 --> 00:20:29.000]  這個教會
[00:20:29.000 --> 00:20:30.900]  在灣區也很有名的了
[00:20:30.900 --> 00:20:32.300]  哥林多教會
[00:20:32.300 --> 00:20:34.900]  哥林多教會如果聘用牧師
[00:20:34.900 --> 00:20:36.000]  他說可以聘用牧師
[00:20:36.000 --> 00:20:39.100]  你猜有沒有人申請的
[00:20:39.100 --> 00:20:41.200]  或者他現在
