
[00:00:00.000 --> 00:00:03.200]  弟兄姊妹 各位親愛的朋友 你們好
[00:07:43.640 --> 00:07:45.160]  多容易啊
[00:07:45.160 --> 00:07:47.400]  她說不到一分鐘
[00:07:47.400 --> 00:07:49.520]  躺下去就睡著了
[00:07:49.520 --> 00:07:50.760]  但是呢
[00:07:50.760 --> 00:07:51.960]  我其實呢
[00:07:51.960 --> 00:07:54.040]  也有失眠的經歷
[00:07:54.040 --> 00:07:56.000]  失眠的經歷是怎麼樣的呢
[00:07:56.000 --> 00:07:57.520]  非常痛苦
[00:07:57.520 --> 00:07:58.800]  你想睡覺
[00:07:58.800 --> 00:08:00.120]  第二天你有事情要做
[00:08:00.120 --> 00:08:01.840]  你想你需要很有精神
[00:08:01.840 --> 00:08:04.160]  但是你怎麼睡都睡不著
[00:08:04.160 --> 00:08:05.720]  好像很精神這樣子
[00:08:05.720 --> 00:08:07.480]  那你越想叫自己睡覺呢
[00:08:07.480 --> 00:08:08.760]  你就越睡不著
[00:08:08.760 --> 00:08:10.760]  你說我要睡我要睡我要睡
[00:08:10.760 --> 00:08:11.720]  睡不著
[00:08:11.720 --> 00:08:13.080]  那麼
[00:08:13.080 --> 00:08:15.280]  我們要放輕鬆才能夠睡得著
[00:08:15.280 --> 00:08:17.120]  這裡呢大衛他說什麼呢
[00:08:17.120 --> 00:08:18.840]  他說
[00:08:18.840 --> 00:08:20.760]  我為了耶和華的緣故
[00:08:20.760 --> 00:08:22.880]  我寧可不睡覺
[00:08:22.880 --> 00:08:25.160]  這是一種偽身啊
[00:08:25.160 --> 00:08:26.760]  聽眾姊妹
[00:08:26.760 --> 00:08:29.040]  你會為建立上帝的聖殿
[00:08:29.040 --> 00:08:31.720]  而犧牲自己的睡眠嗎
[00:08:31.720 --> 00:08:33.400]  另外一段呢我們看到呢
[00:08:33.400 --> 00:08:37.000]  大衛他不但是願意自己犧牲
[00:08:37.000 --> 00:08:38.400]  他還願意什麼呢
[00:08:38.400 --> 00:08:41.840]  他願意為上帝來冒險
[00:08:41.840 --> 00:08:43.120]  來努力
[00:08:43.120 --> 00:08:44.280]  我們看到他說
[00:08:44.280 --> 00:08:46.280]  我們聽說約貴在以法他
[00:08:46.280 --> 00:08:48.520]  我們在激烈野靈就尋見了
[00:08:48.520 --> 00:08:51.080]  這個是一個我們很熟悉的典故
[00:08:51.080 --> 00:08:52.040]  是嗎
[00:08:52.040 --> 00:08:52.880]  當時候呢
[00:08:52.880 --> 00:08:55.200]  我們看到撒末記上的時候呢
[00:08:55.200 --> 00:08:59.120]  我們看到以色列人已經開始遠離上帝了
[00:08:59.120 --> 00:09:01.200]  當時候的祭司叫以利
[00:09:01.200 --> 00:09:02.240]  記不記得啊
[00:09:02.240 --> 00:09:03.680]  以利他怎麼樣呢
[00:09:03.680 --> 00:09:06.160]  他沒有行耶和華抗為政的事情
[00:09:06.160 --> 00:09:07.200]  他很敗壞
[00:09:07.200 --> 00:09:09.040]  他也讓他的兩個兒子呢
[00:09:09.040 --> 00:09:10.080]  很敗壞
[00:09:10.080 --> 00:09:11.800]  那麼以利他呢
[00:09:11.800 --> 00:09:13.400]  就太過敗壞
[00:09:13.400 --> 00:09:16.760]  他就整天的看不見上帝的啟示
[00:09:16.760 --> 00:09:17.680]  然後呢
[00:09:17.680 --> 00:09:21.600]  以色列人就要遭受上帝的懲罰了
[00:09:21.600 --> 00:09:22.200]  結果呢
[00:09:22.200 --> 00:09:23.000]  打仗的時候呢
[00:09:23.000 --> 00:09:24.040]  就打輸了
[00:09:24.040 --> 00:09:25.880]  打輸了給費利斯人
[00:09:25.880 --> 00:09:27.920]  你知道以色列民他們怎麼樣嗎
[00:09:27.920 --> 00:09:29.240]  他們是不是悔改呢
[00:09:29.240 --> 00:09:31.400]  向上帝來哀求呢
[00:09:31.400 --> 00:09:32.720]  他們不是啊
[00:09:32.720 --> 00:09:34.880]  他們就把上帝的約櫃呢
[00:09:34.880 --> 00:09:36.160]  說抬出去
[00:09:36.160 --> 00:09:38.680]  我們只要把上帝的約櫃抬出去呢
[00:09:38.680 --> 00:09:41.080]  我們就能夠打勝了
[00:09:41.080 --> 00:09:43.000]  你這樣聽你覺得這也很好啊
[00:09:43.000 --> 00:09:44.880]  讓上帝為我們征戰嘛
[00:09:44.880 --> 00:09:46.240]  這不是很好嗎
[00:09:46.240 --> 00:09:47.120]  但是不是的
[00:09:47.120 --> 00:09:48.880]  他們的心態是什麼呢
[00:09:48.880 --> 00:09:50.200]  他們心態是
[00:09:50.200 --> 00:09:52.000]  上帝在我們的手中
[00:09:52.000 --> 00:09:55.200]  我們可以這樣的使用上帝來打仗
[00:09:55.200 --> 00:09:56.320]  結果上帝
[00:09:56.320 --> 00:09:59.000]  有沒有因為他自己的榮耀的緣故
[00:09:59.000 --> 00:10:01.200]  就讓他們打勝仗呢
[00:10:01.200 --> 00:10:02.080]  沒有
[00:10:02.080 --> 00:10:03.840]  上帝還是讓他們打敗仗的
[00:10:03.840 --> 00:10:05.680]  不但如此
[00:10:05.680 --> 00:10:07.200]  上帝還讓敵人呢
[00:10:07.200 --> 00:10:08.640]  把約櫃呢
[00:10:08.640 --> 00:10:09.920]  拿走了
[00:10:09.920 --> 00:10:12.680]  當然上帝的榮耀會在敵人當中
[00:10:12.680 --> 00:10:14.000]  自己彰顯自己
[00:10:14.000 --> 00:10:15.360]  結果上帝的榮耀呢
[00:10:15.360 --> 00:10:17.160]  在敵人的地方呢
[00:10:17.160 --> 00:10:19.280]  來把他們自己的偶像呢
[00:10:19.280 --> 00:10:20.360]  也打敗了
[00:10:20.360 --> 00:10:21.920]  結果這些敵人呢
[00:10:21.920 --> 00:10:24.560]  他們就把約櫃送走了
[00:10:24.560 --> 00:10:25.400]  送走呢
[00:10:25.400 --> 00:10:26.560]  就不見了
[00:10:26.560 --> 00:10:27.840]  所以呢
[00:10:27.840 --> 00:10:28.440]  大衛呢
[00:10:28.440 --> 00:10:29.680]  就要去找這個約櫃
[00:10:29.680 --> 00:10:31.040]  結果被他找到了
[00:10:31.040 --> 00:10:33.040]  他願意為上帝呢
[00:10:33.040 --> 00:10:35.000]  來找這個約櫃
[00:10:35.000 --> 00:10:38.120]  我們要反省的是
[00:10:38.120 --> 00:10:39.600]  我們說我們在教會
[00:10:39.600 --> 00:10:41.400]  要建立神的聖殿
[00:10:41.400 --> 00:10:44.040]  我們願意偽身嗎
[00:10:44.040 --> 00:10:46.000]  我們有多偽身呢
[00:10:46.000 --> 00:10:49.680]  我不是叫大家從此不要睡覺
[00:10:49.680 --> 00:10:52.360]  我是說我們的心態
[00:10:52.360 --> 00:10:54.200]  我們的心態非常的重要
[00:10:54.200 --> 00:10:56.600]  如果我們真的是要看見神的榮耀
[00:10:56.600 --> 00:10:59.240]  在我們當中
[00:10:59.240 --> 00:11:00.080]  但是呢
[00:11:00.080 --> 00:11:01.960]  我想說的一樣東西是
[00:11:01.960 --> 00:11:03.000]  這四篇呢
[00:11:03.000 --> 00:11:05.560]  教導我們一個更重要的信息
[00:11:05.560 --> 00:11:07.720]  我們的偽身是重要
[00:11:07.720 --> 00:11:10.240]  上帝也會欣賞我們的偽身
[00:11:10.240 --> 00:11:12.440]  上帝也會報答
[00:11:12.440 --> 00:11:13.360]  但是
[00:11:13.360 --> 00:11:15.760]  我們不能夠藉著我們的偽身
[00:11:15.760 --> 00:11:17.760]  來支配上帝
[00:11:17.760 --> 00:11:19.040]  要上帝
[00:11:19.040 --> 00:11:22.280]  滿足我們自己的事工的慾望
[00:11:22.280 --> 00:11:23.560]  叫上帝
[00:11:23.560 --> 00:11:25.560]  來做我們自己想做的事
[00:11:25.560 --> 00:11:27.720]  而不是讓上帝
[00:11:27.720 --> 00:11:30.280]  做他自己要做的事情
[00:11:30.280 --> 00:11:31.640]  那我想問了
[00:11:31.640 --> 00:11:34.920]  如果我們連偽身都不夠
[00:11:34.920 --> 00:11:36.840]  那我們還能做什麼呢
[00:11:36.840 --> 00:11:39.880]  我看到這篇信息的下半部分的時候呢
[00:11:39.880 --> 00:11:42.560]  我是非常的感動的
[00:11:42.560 --> 00:11:44.480]  因為上帝要告訴我們
[00:11:44.480 --> 00:11:46.120]  是神
[00:11:46.120 --> 00:11:48.240]  建立他自己的聖殿
[00:11:48.240 --> 00:11:49.760]  是神
[00:11:49.760 --> 00:11:51.920]  建立他自己的百姓
[00:11:51.920 --> 00:11:53.520]  我們一起來讀
[00:11:53.520 --> 00:11:54.560]  詩篇
[00:11:54.560 --> 00:11:57.640]  第132篇11到18節好不好
[00:11:57.640 --> 00:12:01.000]  我們讀11節開始
[00:12:01.000 --> 00:12:04.440]  耶和華向大衛平成時起了誓
[00:12:04.440 --> 00:12:06.040]  必不反覆
[00:12:06.040 --> 00:12:17.040]  說我要使你所生的坐在你的寶座上
[00:12:17.040 --> 00:12:22.040]  守我的約和我所教訓他們的法度
[00:12:22.040 --> 00:12:26.280]  他們的子孫必永遠坐在你的寶座上
[00:12:26.280 --> 00:12:29.080]  因為耶和華揀選了西安
[00:12:29.080 --> 00:12:32.080]  願意當作自己的居所
[00:12:32.080 --> 00:12:35.560]  說這是我永遠安息之所
[00:12:35.560 --> 00:12:37.480]  我要住在這裡
[00:12:37.480 --> 00:12:39.960]  因為是我所願意的
[00:12:39.960 --> 00:12:42.960]  我要使其中的糧食豐滿
[00:12:42.960 --> 00:12:46.040]  使其中的窮人飽足
[00:12:46.040 --> 00:12:49.240]  我要使祭司披上舊恩
[00:12:49.240 --> 00:12:51.520]  聖明大聲歡呼
[00:12:51.520 --> 00:12:55.360]  我要叫大衛的腳在那裡發聲
[00:12:55.360 --> 00:12:59.960]  我為我的受高者預備明燈
[00:12:59.960 --> 00:13:03.640]  我要使祂的酬提披上羞恥
[00:13:03.640 --> 00:13:07.600]  但祂的冠冕要在頭上發光
[00:13:07.600 --> 00:13:09.080]  這裡我看到什麼呢
[00:13:09.080 --> 00:13:12.200]  我看到在大衛的禱告裡面他說
[00:13:12.200 --> 00:13:14.800]  神啊我要做這些我要做那個
[00:13:14.800 --> 00:13:17.280]  我要為你做這個我要為你做那個
[00:13:17.280 --> 00:13:19.560]  但是神回應的時候他說什麼呢
[00:13:19.560 --> 00:13:21.240]  神也說我要怎麼樣
[00:13:21.240 --> 00:13:22.280]  我要怎麼樣
[00:13:22.280 --> 00:13:23.520]  我要怎麼樣
[00:13:23.520 --> 00:13:28.080]  我們可以看看下面神祂有祂慈愛的主動
[00:13:28.080 --> 00:13:30.960]  看下一張
[00:13:30.960 --> 00:13:33.000]  他在這裡十四節到十六節
[00:13:33.000 --> 00:13:35.080]  你有沒有發現他有很多的重複
[00:13:35.080 --> 00:13:36.960]  這是上帝在強調什麼呢
[00:13:36.960 --> 00:13:38.840]  我要住在這裡
[00:13:38.840 --> 00:13:41.240]  我所願意的
[00:13:41.240 --> 00:13:43.440]  如果神要住在港福堂
[00:13:43.440 --> 00:13:46.800]  祂所願意的是神自己的揀選
[00:13:46.800 --> 00:13:50.960]  不是我們憑著什麼使到祂的事功成就
[00:13:50.960 --> 00:13:54.800]  是上帝願意使這些事情成就
[00:13:54.800 --> 00:13:57.400]  是上帝的慈愛的主動
[00:13:57.400 --> 00:14:01.240]  我要住在這裡我所願意的
[00:14:01.240 --> 00:14:02.080]  然後呢
[00:14:02.080 --> 00:14:05.400]  祂要祝福這裡的群體這裡的百姓
[00:14:05.400 --> 00:14:07.720]  我要使糧食豐滿
[00:14:07.720 --> 00:14:09.840]  使窮人飽足
[00:14:09.840 --> 00:14:14.120]  不管是我們切身的需要還是我們靈理的需要
[00:14:14.120 --> 00:14:16.120]  上帝都要藉著祂的話語
[00:14:16.120 --> 00:14:19.120]  祂的真理祂的恩典祂的愛
[00:14:19.120 --> 00:14:23.520]  使這裡的每一個屬於祂的百姓都飽足
[00:14:23.520 --> 00:14:24.600]  祂要賜福
[00:14:24.600 --> 00:14:26.000]  祂已經預備好了
[00:14:26.000 --> 00:14:28.080]  祂不需要我們去賺取
[00:14:28.080 --> 00:14:29.320]  這就是恩典
[00:14:29.320 --> 00:14:30.640]  這就是教會
[00:14:30.640 --> 00:14:33.400]  這就是上帝聖殿裡面的恩典
[00:14:33.400 --> 00:14:34.880]  祂根本已經預備好了
[00:14:34.880 --> 00:14:37.560]  要祝福每一個來到這裡的人
[00:14:37.560 --> 00:14:38.920]  然後他說什麼呢
[00:14:38.920 --> 00:14:40.640]  這個令我最感動的
[00:14:40.640 --> 00:14:43.880]  他說我要使祭司披上救恩
[00:14:43.880 --> 00:14:47.040]  聖名大聲歡呼
[00:14:47.040 --> 00:14:51.040]  當我用這16節跟前面的一節比較的時候
[00:14:51.040 --> 00:14:53.320]  你就明白為什麼我會感動了
[00:14:53.320 --> 00:14:54.760]  我們看下一張
[00:14:54.760 --> 00:14:58.960]  上一章在最後一節結束的時候
[00:14:58.960 --> 00:15:01.200]  大衛他的禱告他是說什麼呢
[00:15:01.200 --> 00:15:04.480]  願你的祭司披上什麼
[00:15:04.480 --> 00:15:05.880]  披上公義
[00:15:05.880 --> 00:15:08.800]  願你的聖名歡呼
[00:15:08.800 --> 00:15:11.040]  好像說上帝啊
[00:15:11.040 --> 00:15:16.960]  你讓你的教會的領袖都為你來做一些公義的事情
[00:15:16.960 --> 00:15:18.680]  為你來服事
[00:15:18.680 --> 00:15:19.840]  這些是很好
[00:15:19.840 --> 00:15:21.960]  但是上帝的回應裡面我們看到
[00:15:21.960 --> 00:15:25.320]  上帝的回應裡面的內容是什麼嗎
[00:15:25.320 --> 00:15:29.760]  他說我要使祭司披上什麼
[00:15:29.760 --> 00:15:32.040]  救恩
[00:15:32.040 --> 00:15:33.760]  還沒有
[00:15:33.760 --> 00:15:37.160]  上帝還沒有要求百姓做什麼
[00:15:37.160 --> 00:15:40.200]  上帝已經要自己拯救我們了
[00:15:40.200 --> 00:15:43.760]  包括屬於神的僕人
[00:15:43.760 --> 00:15:48.080]  連我們教務都要上帝先自己拯救
[00:15:48.080 --> 00:15:50.560]  才能夠說來服事他
[00:15:50.560 --> 00:15:52.480]  我們不是來到教會
[00:15:52.480 --> 00:15:54.920]  覺得我們有什麼了不起
[00:15:54.920 --> 00:15:55.920]  有什麼知識
[00:15:55.920 --> 00:15:57.840]  有什麼權柄
[00:15:57.840 --> 00:15:58.720]  來做神的事工
[00:15:58.720 --> 00:16:00.240]  來做一個偉大的事工
[00:16:00.240 --> 00:16:01.960]  不是
[00:16:01.960 --> 00:16:04.080]  在這些事情還沒有發生之前
[00:16:04.080 --> 00:16:05.960]  上帝說
[00:16:05.960 --> 00:16:07.840]  我要先拯救你
[00:16:07.840 --> 00:16:09.400]  然後什麼呢
[00:16:09.400 --> 00:16:11.400]  聖名大聲歡呼
[00:16:11.400 --> 00:16:14.360]  不知道你有沒有留意到這個字聖名
[00:16:14.360 --> 00:16:15.960]  大聲歡呼
[00:16:15.960 --> 00:16:17.600]  上帝要把我們怎麼樣呢
