
[00:00:00.000 --> 00:00:06.520]  今天我們會再看彼得前書五章一到七節這個環節
[00:06:09.480 --> 00:06:13.800]  來做服侍、做教導、做帶領
[00:06:13.800 --> 00:06:17.400]  其實都是適合聽這個木樣的課題
[00:06:17.400 --> 00:06:19.560]  五章二到四節
[00:06:19.560 --> 00:06:21.120]  彼得是這樣說
[00:06:21.120 --> 00:06:25.480]  對這些在教會服侍的人這樣提醒
[00:06:25.480 --> 00:06:28.880]  無要木養在你們當中神的群養
[00:06:28.880 --> 00:06:32.680]  按著神的旨意照顧他們
[00:06:32.920 --> 00:06:36.000]  不是出於勉強而是出於甘心
[00:06:36.000 --> 00:06:39.960]  也不是因為貪財而是出於樂意
[00:06:39.960 --> 00:06:45.280]  這個字很明顯很容易理解
[00:06:45.280 --> 00:06:50.160]  作為教會服侍的人
[00:06:50.160 --> 00:06:54.160]  其實就是受耶穌基督所託
[00:06:54.160 --> 00:06:56.760]  要做木養的功夫
[00:06:56.760 --> 00:07:01.000]  木養的對象是信耶穌的人
[00:07:01.400 --> 00:07:03.360]  他們是神的羊
[00:07:03.360 --> 00:07:06.480]  而且我們是怎樣來木養他們
[00:07:06.480 --> 00:07:09.920]  是按神的旨意來看顧他們
[00:07:09.920 --> 00:07:13.080]  不是出於勉強而被人逼的
[00:07:13.080 --> 00:07:15.960]  是自願的、是甘心的
[00:07:15.960 --> 00:07:17.680]  不是因為貪財
[00:07:17.680 --> 00:07:19.440]  因為其實在服侍的過程
[00:07:19.440 --> 00:07:21.040]  有更多的人
[00:07:21.040 --> 00:07:23.720]  他們是真的出心出力
[00:07:23.720 --> 00:07:26.360]  並且是沒有任何得益的
[00:07:26.360 --> 00:07:28.760]  是出於樂意
[00:07:30.480 --> 00:07:34.800]  其實這裡提醒做服侍的人
[00:07:34.800 --> 00:07:37.360]  有幾個需要留意的地方
[00:07:37.360 --> 00:07:42.480]  就是原來服侍上帝的羊
[00:07:42.480 --> 00:07:45.960]  其實要我們專心服侍
[00:07:45.960 --> 00:07:48.400]  而且要做得甘心樂意
[00:07:48.400 --> 00:07:52.520]  因為其實我們只不過是受託
[00:07:52.520 --> 00:07:56.360]  去完成這個木養的職責
[00:07:56.360 --> 00:08:00.080]  真正的訓練員其實是上帝自己
[00:08:00.440 --> 00:08:04.720]  他對每一隻小羊有他的安排
[00:08:04.720 --> 00:08:09.120]  我們只是在這裡栽培
[00:08:09.120 --> 00:08:12.520]  並且提供一個最合適的環境
[00:08:12.520 --> 00:08:17.360]  將應該要的教導傳授給他們
[00:08:17.360 --> 00:08:20.320]  所以要甘心樂意
[00:08:20.320 --> 00:08:23.120]  才能夠將這個職份做好
[00:08:23.120 --> 00:08:26.000]  不過在過程當中
[00:08:26.000 --> 00:08:29.760]  在當代也有很多的木羊人
[00:08:29.880 --> 00:08:32.840]  他們只不過是因著故宮
[00:08:32.840 --> 00:08:36.600]  而起有危難的時候
[00:08:36.600 --> 00:08:38.840]  他們會丟下羊群不顧
[00:08:38.840 --> 00:08:41.880]  彼得在這裡
[00:08:41.880 --> 00:08:47.040]  提醒我們
[00:08:47.040 --> 00:08:50.440]  原來每一個木羊和服侍
[00:08:50.440 --> 00:08:53.120]  其實是回應主的吩咐
[00:08:53.120 --> 00:08:57.120]  記不記得主耶穌在升天之前
[00:08:57.320 --> 00:09:00.000]  他留下了一個大使命給我們
[00:09:00.000 --> 00:09:02.840]  其實是每一個屬神的人
[00:09:02.840 --> 00:09:05.800]  都應該謹記遵行
[00:09:05.800 --> 00:09:08.920]  我們不如讀讀這個很熟悉的大使命
[00:09:08.920 --> 00:09:09.640]  一二三
[00:09:09.640 --> 00:09:12.040]  所以你們要去
[00:09:12.040 --> 00:09:14.400]  使萬民作我的門徒
[00:09:14.400 --> 00:09:17.040]  奉父指聖靈的名
[00:09:17.040 --> 00:09:18.680]  給他們施洗
[00:09:18.680 --> 00:09:21.080]  凡我所吩咐你們的
[00:09:21.080 --> 00:09:23.600]  都教導他們遵守
[00:09:23.600 --> 00:09:27.040]  然後之後會有一個
[00:09:27.360 --> 00:09:28.480]  應許
[00:09:28.480 --> 00:09:30.520]  會尚與我們同在
[00:09:30.520 --> 00:09:33.800]  原來在整個的木羊過程
[00:09:33.800 --> 00:09:35.880]  我們要參與
[00:09:35.880 --> 00:09:38.880]  並且帶領
[00:09:38.880 --> 00:09:41.200]  願意跟隨耶穌的人
[00:09:41.200 --> 00:09:43.640]  能夠成為主的門徒
[00:09:43.640 --> 00:09:46.200]  那裡包括各族各民
[00:09:46.200 --> 00:09:48.400]  跨中跨地域
[00:09:48.400 --> 00:09:49.720]  跨各界
[00:09:49.720 --> 00:09:53.040]  那個都是我們服侍的對象
[00:09:53.040 --> 00:09:55.600]  並且我們為他們施洗
[00:09:56.000 --> 00:09:58.240]  將我們從神領受的
[00:09:58.240 --> 00:10:00.520]  清楚教導他們遵守
[00:10:00.520 --> 00:10:02.560]  原來初信主的人
[00:10:02.560 --> 00:10:05.760]  連怎樣祈禱怎樣看聖經都不知道
[00:10:05.760 --> 00:10:07.720]  如果沒有人告訴他們
[00:10:07.720 --> 00:10:09.160]  我們不知道
[00:10:09.160 --> 00:10:12.520]  回教會信耶穌是甚麼一回事
[00:10:12.520 --> 00:10:16.520]  很多時候在朕禮聽講見證
[00:10:16.520 --> 00:10:18.600]  就發覺原來有很多人
[00:10:18.600 --> 00:10:21.120]  信過耶穌然後又流失
[00:10:21.120 --> 00:10:22.120]  為甚麼
[00:10:22.120 --> 00:10:25.720]  因為他不知道信耶穌其實是甚麼一回事
[00:10:26.360 --> 00:10:28.800]  以為好像社會聚會那樣
[00:10:28.800 --> 00:10:30.880]  大家開開心心聚一下
[00:10:30.880 --> 00:10:32.440]  吃喝玩樂
[00:10:32.440 --> 00:10:34.560]  結果很多人流失
[00:10:34.560 --> 00:10:37.960]  在經歷過人生不同的高低起跌之後
[00:10:37.960 --> 00:10:40.680]  上帝再將他們引導回來
[00:10:40.680 --> 00:10:43.920]  所以當我們接觸初信的人
[00:10:43.920 --> 00:10:45.880]  其實我們就有一個責任
[00:10:45.880 --> 00:10:47.520]  要幫助他們
[00:10:47.520 --> 00:10:50.080]  能夠打好信仰的根基
[00:10:50.080 --> 00:10:54.280]  以至他不會在信仰裡面流失
[00:10:54.440 --> 00:10:57.320]  以及不知所謂
[00:10:57.320 --> 00:11:02.600]  所以在服侍的過程
[00:11:02.600 --> 00:11:04.720]  我們要甘心樂意
[00:11:04.720 --> 00:11:06.960]  不是出於勉強
[00:11:06.960 --> 00:11:08.440]  不是因為貪財
[00:11:08.440 --> 00:11:12.600]  然後那個服侍才能夠有果效
[00:11:12.600 --> 00:11:17.760]  彼得在接著下去三到四節
[00:11:17.760 --> 00:11:20.840]  更加提醒服侍牧羊的人
[00:11:20.840 --> 00:11:24.240]  不要核製所託付你們的群羊
[00:11:24.600 --> 00:11:27.400]  而是要作他們的榜樣
[00:11:27.400 --> 00:11:30.160]  到了大牧人顯現的時候
[00:11:30.160 --> 00:11:33.360]  你們必得到那永不衰殘
[00:11:33.360 --> 00:11:35.240]  榮耀的冠冕
[00:11:35.240 --> 00:11:40.120]  其實要做牧羊一點都不容易
[00:11:40.120 --> 00:11:43.600]  彼得在這裡用了牧羊人
[00:11:43.600 --> 00:11:47.600]  帶領羊群的一個比喻
[00:11:47.600 --> 00:11:50.560]  來將牧羊講解
[00:11:50.560 --> 00:11:53.720]  他說我們做帶領的
[00:11:53.880 --> 00:11:56.920]  其實不可以核製我們的羊
[00:11:56.920 --> 00:12:01.240]  我記得這個不核製我們的羊
[00:12:01.240 --> 00:12:04.400]  就好像我們養育兒女
[00:12:04.400 --> 00:12:06.480]  我們也不核製兒女一樣
[00:12:06.480 --> 00:12:10.520]  我曾經聽過有一個姊妹
[00:12:10.520 --> 00:12:13.760]  她的女兒剛剛結婚
[00:12:13.760 --> 00:12:21.280]  她很樂意女兒每晚回來
[00:12:21.280 --> 00:12:24.680]  回來吃飯來照顧她們
[00:12:24.680 --> 00:12:28.480]  因為她們夫妻都是相職的人
[00:12:28.480 --> 00:12:30.360]  生活會辛苦
[00:12:30.360 --> 00:12:33.440]  所以叫她們每晚回來吃飯
[00:12:33.440 --> 00:12:36.280]  但是她說了一個原因
[00:12:36.280 --> 00:12:40.120]  她說我要招呼到她們很周到
[00:12:40.120 --> 00:12:43.200]  以致她們不可以離開我
[00:12:43.200 --> 00:12:44.840]  不可以失去我
[00:12:44.840 --> 00:12:46.360]  其實是不是很可怕
[00:12:46.360 --> 00:12:48.360]  我聽到之後很害怕
[00:12:48.360 --> 00:12:49.880]  就是說你這麼用心
[00:12:49.880 --> 00:12:51.600]  好像很愛她們一樣
[00:12:51.600 --> 00:12:54.160]  但是原來你是想維持住她們
[00:12:54.160 --> 00:12:56.160]  永遠不能夠離開你
[00:12:56.160 --> 00:12:59.240]  這個絕對不是聖經的教導
[00:12:59.240 --> 00:13:03.360]  所以給這個提醒其實是很重要的
[00:13:03.360 --> 00:13:05.760]  我們牧養我們的弟兄姊妹
[00:13:05.760 --> 00:13:08.120]  不是要她們圍著我們
[00:13:08.120 --> 00:13:11.040]  然後知道我們對她們有多好
[00:13:11.040 --> 00:13:15.000]  我們牧養她們是要她們跟隨主耶穌
[00:13:15.000 --> 00:13:19.600]  並且從主那裡領受她們的獨特和使命
[00:13:19.600 --> 00:13:25.600]  以致她們可以發揮她們生命當作的功
[00:13:25.600 --> 00:13:30.320]  彼得說當我們如果真的能夠
[00:13:30.320 --> 00:13:36.480]  很真心按住耶穌所交托的吩咐來做好
[00:13:36.480 --> 00:13:39.640]  到大牧人主耶穌顯現的時候
[00:13:39.640 --> 00:13:44.040]  就能夠得永不衰殘榮耀的冠冕
[00:13:44.040 --> 00:13:48.080]  所以原來在牧養的過程服侍的弟兄姊妹
[00:13:48.080 --> 00:13:51.800]  最要的是效法主的榜樣
[00:13:51.800 --> 00:13:54.760]  並且是定征榮行
[00:13:54.760 --> 00:13:57.080]  怎樣效法主的榜樣呢?
[00:13:57.080 --> 00:14:00.240]  我很記得在約翰福音十三章
[00:14:00.240 --> 00:14:06.080]  耶穌用一個為門徒洗腳的片段
[00:14:06.080 --> 00:14:09.960]  來教我們服侍侍神魔
[00:14:09.960 --> 00:14:13.160]  十三章的十五節
[00:14:13.160 --> 00:14:17.520]  耶穌在為門徒洗完腳之後
[00:14:17.520 --> 00:14:21.840]  祂這樣來總結祂的示範
[00:14:21.840 --> 00:14:24.120]  祂說我給你們作了榜樣
[00:14:24.120 --> 00:14:28.960]  為要你們照著我為你們所做的去做
[00:14:28.960 --> 00:14:31.040]  人世間很有趣的
[00:14:31.040 --> 00:14:34.000]  在高位的人可以指指點點
[00:14:34.000 --> 00:14:35.520]  什麼都不用做
[00:14:35.520 --> 00:14:37.200]  但是跟隨耶穌
[00:14:37.200 --> 00:14:43.640]  你越是得著從神而來的位份和吩咐
[00:14:43.640 --> 00:14:50.560]  我們更是以作僕人的心態去愛我們服侍的對象
[00:14:50.560 --> 00:14:53.040]  以及帶領他們
[00:14:53.040 --> 00:14:56.240]  在約翰福音十三章三十四節
[00:14:56.240 --> 00:15:01.480]  耶穌在示範完為門徒洗腳
[00:15:01.480 --> 00:15:06.520]  吩咐跟隨祂的人要學校祂的榜樣之後
[00:15:06.520 --> 00:15:10.080]  然後祂說祂賜給我們一條生命令
[00:15:10.080 --> 00:15:12.880]  要我們彼此相愛
[00:15:12.880 --> 00:15:14.560]  我怎樣愛你們
[00:15:14.560 --> 00:15:17.440]  你們也要怎樣彼此相愛
[00:15:17.440 --> 00:15:18.200]  為什麼
[00:15:18.200 --> 00:15:22.080]  因為當你們彼此相愛的時候
[00:15:22.080 --> 00:15:26.840]  眾人因此就認出你們是我們的門徒了
[00:15:26.840 --> 00:15:29.760]  主耶穌以身作則
[00:15:29.760 --> 00:15:35.240]  來教我們如何親身的服侍
[00:15:35.240 --> 00:15:40.480]  是落手落腳身先士卒的去實踐信仰
[00:15:40.480 --> 00:15:46.480]  並且帶領身邊信耶穌的人彼此相愛
[00:15:46.480 --> 00:15:53.600]  如果你留意我們現在身處的社會和世界
[00:15:53.600 --> 00:15:56.920]  你會發覺真是亂到無論
[00:15:56.920 --> 00:16:02.240]  而且經常有很多鬥爭和仇恨
[00:16:02.240 --> 00:16:05.560]  不知道為什麼要搞到這麼亂
[00:16:05.560 --> 00:16:11.000]  原來神的心意是要我們活出彼此相愛
[00:16:11.000 --> 00:16:13.720]  的一個這麼美麗的圖畫
[00:16:13.720 --> 00:16:18.000]  以致人們知道我們的語別不同
[00:16:18.000 --> 00:16:22.160]  是因為耶穌在我們中間
[00:16:22.160 --> 00:16:30.200]  還有一個主的榜樣
[00:16:30.200 --> 00:16:34.760]  其實在彼得前書二章二十一到二十三節
[00:16:34.760 --> 00:16:38.360]  他也給我們有一個這樣的提醒
[00:16:38.360 --> 00:16:44.360]  說到我們蒙神所照其實是為了什麼
[00:16:44.360 --> 00:16:47.080]  他說基督也為你們受過苦
[00:16:47.080 --> 00:16:48.880]  給你們留下榜樣
[00:16:48.880 --> 00:16:52.280]  為要使你們跟隨他的腳蹤
[00:16:52.280 --> 00:16:54.760]  耶穌在受苦的時候怎麼樣
[00:16:54.760 --> 00:16:58.720]  他並沒有犯罪口裡也沒有鬼詐
[00:16:58.720 --> 00:17:02.880]  他被辱罵不還口受害也不說
[00:17:02.880 --> 00:17:08.840]  威嚇的話只將自己交給公義的審判者
[00:17:08.840 --> 00:17:14.000]  其實跟耶穌的言行你會發覺
[00:17:14.000 --> 00:17:17.080]  我們跟世界的標準很不一樣
[00:17:17.080 --> 00:17:20.640]  耶穌也在人間活過
[00:17:20.640 --> 00:17:23.480]  不過他沒有犯過罪
[00:17:23.480 --> 00:17:29.680]  甚至口裡也沒有鬼詐
[00:17:29.680 --> 00:17:36.880]  所以跟隨耶穌以他的榜樣
[00:17:36.880 --> 00:17:39.880]  成為我們行事為人的方向
[00:17:39.880 --> 00:17:44.080]  是聖經裡面一個很明顯的教導
[00:17:44.080 --> 00:17:46.160]  在這段經文的二十五節
[00:17:46.160 --> 00:17:49.000]  說到因著耶穌的擺賞
[00:17:49.000 --> 00:17:52.920]  以致迷路的羊可以得著
[00:17:52.920 --> 00:17:55.800]  真神的模樣和照顧
[00:17:55.800 --> 00:17:58.960]  作為跟隨主的侍奉者
[00:17:58.960 --> 00:18:04.200]  其實我們也是應該以我們跟隨的主
[00:18:04.200 --> 00:18:10.960]  成為我們行事的方向
[00:18:10.960 --> 00:18:17.160]  模樣其實更加需要定徵永恆
[00:18:17.160 --> 00:18:22.960]  在第四節彼得告訴我們
[00:18:22.960 --> 00:18:27.640]  原來耶穌給我們有一個很大的應許
[00:18:27.640 --> 00:18:31.520]  就是到了大木人顯現的時候
[00:18:31.520 --> 00:18:36.480]  我們忠心跟隨主來做服侍
[00:18:36.480 --> 00:18:42.000]  必得到那永不衰殘榮耀的冠冕
[00:18:42.000 --> 00:18:45.040]  模樣其實真的很艱難
[00:18:45.040 --> 00:18:47.840]  所以我在讀神學的時候
[00:18:47.840 --> 00:18:52.640]  我經常會約不同的老師來聊天
[00:18:52.640 --> 00:18:58.000]  去認識一下他們怎樣蒙照 怎樣擺賞
[00:18:58.000 --> 00:19:00.160]  然後怎樣堅持
[00:19:00.160 --> 00:19:01.720]  到了木會的時候
[00:19:01.720 --> 00:19:08.600]  我又喜歡跟一些木會內的木者來聊天
[00:19:08.600 --> 00:19:11.000]  透過他們模樣的分享
[00:19:11.000 --> 00:19:16.520]  我就學一下究竟應該怎樣來做模樣
[00:19:16.520 --> 00:19:21.160]  以及怎樣來繼續向前走
[00:19:21.160 --> 00:19:24.680]  其實模樣為什麼要效法主的榜樣
[00:19:24.680 --> 00:19:27.320]  為什麼要定徵永恆呢
[00:19:27.320 --> 00:19:30.640]  因為如果你只看著樣子
[00:19:30.640 --> 00:19:32.400]  你會很失望
[00:19:32.400 --> 00:19:35.400]  我記得在教會
[00:19:35.400 --> 00:19:39.160]  我今年應該已經踏入第20年了
[00:19:39.160 --> 00:19:42.280]  在模樣的過程真的見過
[00:19:42.280 --> 00:19:43.880]  總之一樣米養百樣人
[00:19:43.880 --> 00:19:45.840]  樣子也有很多款式的
[00:19:45.840 --> 00:19:49.360]  有些時候真的沒辦法搞定
[00:19:49.360 --> 00:19:51.000]  要教的不聽
[00:19:51.000 --> 00:19:54.840]  然後他自以為是在搞事
[00:19:54.840 --> 00:19:56.760]  真的挺難搞的
[00:19:56.760 --> 00:20:00.360]  我記得我問過一位資深的木者
[00:20:00.360 --> 00:20:01.280]  就告訴他
[00:20:01.280 --> 00:20:02.000]  其實怎樣呢
[00:20:02.000 --> 00:20:05.600]  可不可以祈禱叫上帝拿走他
[00:20:05.600 --> 00:20:06.560]  搞他不行
[00:20:06.560 --> 00:20:09.440]  給他第二個樣子吧
[00:20:09.440 --> 00:20:12.240]  但是木者提醒
[00:20:12.240 --> 00:20:16.000]  他說其實每一隻羊都是主耶穌給你的
[00:20:16.000 --> 00:20:18.440]  可能這隻就是黑羊
[00:20:18.440 --> 00:20:21.400]  要鍛鍊你更有愛心
[00:20:21.400 --> 00:20:22.760]  更有耐性
[00:20:22.760 --> 00:20:28.440]  更向上帝求智慧
[00:20:28.440 --> 00:20:32.880]  不過當羊仔能夠真的接受教導的時候
[00:20:32.880 --> 00:20:34.720]  你看到牠健壯
[00:20:34.720 --> 00:20:36.320]  牠走得正確
[00:20:36.320 --> 00:20:38.200]  並且能夠有好發揮
[00:20:38.200 --> 00:20:43.000]  又會叫你很得安慰的
[00:20:43.000 --> 00:20:45.840]  模樣要效主的榜樣
[00:20:45.840 --> 00:20:47.600]  因為你靠自己
[00:20:47.600 --> 00:20:50.200]  只會困難重重
[00:20:50.200 --> 00:20:52.320]  我們都會怕困難
[00:20:52.320 --> 00:20:54.280]  以及我們會逃避
[00:20:54.280 --> 00:20:58.960]  甚至我們會因著身邊不同的狀況
[00:20:58.960 --> 00:21:00.920]  我們的心會惹
[00:21:00.920 --> 00:21:03.320]  以及我們不專注
[00:21:03.320 --> 00:21:04.560]  會犯罪
[00:21:04.560 --> 00:21:07.640]  會為著得利益得好處
[00:21:07.640 --> 00:21:10.080]  我們走歪了
[00:21:10.080 --> 00:21:13.560]  又會為著成為帶領的人
[00:21:13.560 --> 00:21:14.680]  教導的人
[00:21:14.680 --> 00:21:16.360]  我們會尊權
[00:21:16.360 --> 00:21:19.080]  甚至我們會自以為高
[00:21:19.080 --> 00:21:20.480]  自視過高
[00:21:20.480 --> 00:21:22.280]  以及自以為是
[00:21:22.280 --> 00:21:27.560]  所以我們要有一個效法的對象
[00:21:27.560 --> 00:21:30.120]  並且如果我們服侍
[00:21:30.120 --> 00:21:32.960]  只為今生得名利
[00:21:32.960 --> 00:21:34.840]  其實你在服侍的過程
[00:21:34.840 --> 00:21:38.440]  就會非常艱難
[00:21:38.440 --> 00:21:41.240]  當我們看著世界
[00:21:41.240 --> 00:21:43.640]  看著外面的環境的時候
[00:21:43.640 --> 00:21:45.000]  我們會懼怕
[00:21:45.000 --> 00:21:48.360]  甚至會對末世的艱難
[00:21:48.360 --> 00:21:50.200]  來逃避
[00:21:50.200 --> 00:21:54.000]  所以只有效法主的榜樣
[00:21:54.000 --> 00:21:56.840]  在世卻不受污染
[00:21:56.840 --> 00:22:01.080]  能夠專心按著耶穌喜悅的樣式
[00:22:01.080 --> 00:22:03.280]  完成祂所教課
[00:22:03.280 --> 00:22:08.160]  並且必然得著永恆的獎賞
[00:22:08.160 --> 00:22:09.840]  我們所活出的
[00:22:09.840 --> 00:22:11.440]  不是世界的標準
[00:22:11.440 --> 00:22:13.320]  或者是眾人的要求
[00:22:13.320 --> 00:22:15.120]  所以我們在世上
[00:22:15.120 --> 00:22:16.600]  我們是少數
[00:22:16.600 --> 00:22:18.600]  不過當我們堅持
[00:22:18.600 --> 00:22:20.400]  我們所信的時候
[00:22:20.400 --> 00:22:22.120]  我們就會經歷
[00:22:22.120 --> 00:22:24.360]  整個生命被扭轉
[00:22:24.360 --> 00:22:26.360]  以及能夠活出
[00:22:26.360 --> 00:22:31.320]  從始至終而來的氣質
[00:22:31.320 --> 00:22:33.920]  彼得在五章五到七節
[00:22:33.920 --> 00:22:36.040]  章到第二個課題
