
[00:00:00.000 --> 00:00:02.940]  我們的訊息在約翰一書
[00:11:07.080 --> 00:11:10.080]  受洗是把你心裡面的相信
[00:11:10.080 --> 00:11:12.080]  向眾人所講出來
[00:11:12.080 --> 00:11:13.080]  我今天不講話
[00:11:13.080 --> 00:11:14.080]  你今天不講話
[00:11:14.080 --> 00:11:15.080]  你哪知道
[00:11:15.080 --> 00:11:17.080]  他所信仰的是什麼
[00:11:17.080 --> 00:11:18.080]  你哪知道
[00:11:18.080 --> 00:11:21.080]  他的信心建立在什麼
[00:11:21.080 --> 00:11:22.080]  是不是建立在
[00:11:22.080 --> 00:11:24.080]  耶穌基督的救恩上面
[00:11:24.080 --> 00:11:26.080]  或是建立在
[00:11:26.080 --> 00:11:28.080]  我們有一班朋友
[00:11:28.080 --> 00:11:30.080]  我們來相聚
[00:11:30.080 --> 00:11:35.080]  我已經去教會十年了
[00:11:35.080 --> 00:11:37.080]  受洗是把我的信仰
[00:11:37.080 --> 00:11:39.080]  我得救的經歷
[00:11:39.080 --> 00:11:43.080]  向眾人講解出來
[00:11:43.080 --> 00:11:45.080]  你若沒有榮耀歸給神
[00:11:45.080 --> 00:11:49.080]  那你哪有這見證可講
[00:11:49.080 --> 00:11:51.080]  就算你有見證可講
[00:11:51.080 --> 00:11:52.080]  你不歸給神
[00:11:52.080 --> 00:11:56.080]  你這見證也不是從神而來的
[00:11:56.080 --> 00:11:58.080]  因為一切的救恩是從祂來的
[00:11:58.080 --> 00:12:00.080]  當我們不能把榮耀歸給祂
[00:12:00.080 --> 00:12:03.080]  我們再講再好聽的
[00:12:03.080 --> 00:12:08.080]  不過是從自己裡面發動出來
[00:12:08.080 --> 00:12:13.080]  不是說賜給我們的神
[00:12:13.080 --> 00:12:14.080]  給我們的
[00:12:14.080 --> 00:12:15.080]  第三
[00:12:15.080 --> 00:12:17.080]  受洗是什麼
[00:12:17.080 --> 00:12:20.080]  受洗是向眾人
[00:12:20.080 --> 00:12:22.080]  向黑暗的詮釋
[00:12:22.080 --> 00:12:24.080]  向魔鬼的詮釋
[00:12:24.080 --> 00:12:25.080]  向罪的詮釋
[00:12:25.080 --> 00:12:27.080]  做一個宣告
[00:12:27.080 --> 00:12:30.080]  原來我們死在死因過犯裡面
[00:12:30.080 --> 00:12:32.080]  今天為神的救恩
[00:12:32.080 --> 00:12:38.080]  使我們脫離死因的捆綁
[00:12:38.080 --> 00:12:41.080]  我把這見證講出來的時候
[00:12:41.080 --> 00:12:45.080]  在看不見幽暗的世界裡面
[00:12:45.080 --> 00:12:49.080]  對掌使權的魔鬼的面前
[00:12:49.080 --> 00:12:50.080]  我的見證
[00:12:50.080 --> 00:12:52.080]  靠做神的恩典
[00:12:52.080 --> 00:12:54.080]  我宣揚出來
[00:12:54.080 --> 00:12:57.080]  因為我已經得聖
[00:12:57.080 --> 00:13:00.080]  所以受洗有這三方面
[00:13:00.080 --> 00:13:05.080]  當你為這三方面預備的時候
[00:13:05.080 --> 00:13:08.080]  我相信這是神的旨意
[00:13:08.080 --> 00:13:10.080]  把榮耀歸給神
[00:13:10.080 --> 00:13:12.080]  把你的信仰
[00:13:12.080 --> 00:13:17.080]  自己的經歷表明出來
[00:13:17.080 --> 00:13:19.080]  第三
[00:13:19.080 --> 00:13:22.080]  像原來我是成為罪的奴婦
[00:13:22.080 --> 00:13:25.080]  今天我成為義的奴婦
[00:13:25.080 --> 00:13:27.080]  是神的兒女
[00:13:27.080 --> 00:13:30.080]  向罪惡黑暗的詮釋
[00:13:30.080 --> 00:13:35.080]  做宣告
[00:13:35.080 --> 00:13:36.080]  那我們講第二點
[00:13:36.080 --> 00:13:39.080]  罪
[00:13:39.080 --> 00:13:40.080]  在聖經裡面
[00:13:40.080 --> 00:13:42.080]  罪這個字出現
[00:13:42.080 --> 00:13:45.080]  有很多很多種
[00:13:45.080 --> 00:13:47.080]  好有十二個字彙
[00:13:47.080 --> 00:13:49.080]  我今天沒有辦法一一
[00:13:49.080 --> 00:13:56.080]  把這個字彙都列出來
[00:13:56.080 --> 00:13:59.080]  我舉幾個
[00:13:59.080 --> 00:14:02.080]  因為在上世的主日學裡面
[00:14:02.080 --> 00:14:06.080]  曾經有人問到
[00:14:06.080 --> 00:14:08.080]  講到
[00:14:08.080 --> 00:14:10.080]  聖經最多出現一個字
[00:14:10.080 --> 00:14:11.080]  罪這個字
[00:14:11.080 --> 00:14:12.080]  Hamartia
[00:14:12.080 --> 00:14:15.080]  這原文的發音大致是這樣
[00:14:15.080 --> 00:14:16.080]  Hamartia
[00:14:16.080 --> 00:14:18.080]  是沒有打中目標
[00:14:18.080 --> 00:14:20.080]  有人說
[00:14:20.080 --> 00:14:21.080]  有人離靶很遠
[00:14:21.080 --> 00:14:24.080]  那根本就不可能打中目標
[00:14:24.080 --> 00:14:26.080]  那離靶近一點
[00:14:26.080 --> 00:14:28.080]  那就比較容易
[00:14:28.080 --> 00:14:30.080]  可是聖經所講的罪
[00:14:30.080 --> 00:14:35.080]  不是只講到你離靶遠近的問題
[00:14:35.080 --> 00:14:38.080]  是講我們的處境
[00:14:38.080 --> 00:14:41.080]  我們的境況
[00:14:41.080 --> 00:14:43.080]  沒有辦法達到神的目標
[00:14:43.080 --> 00:14:46.080]  是講到我們的情形
[00:14:46.080 --> 00:14:50.080]  不是在講到我們的位置跟神的關係
[00:14:50.080 --> 00:14:53.080]  是講到我們在神的眼中
[00:14:53.080 --> 00:14:55.080]  沒有辦法達到祂的意
[00:14:55.080 --> 00:14:57.080]  沒有辦法達到祂的目標
[00:14:57.080 --> 00:15:01.080]  沒有辦法達到祂的要求
[00:15:01.080 --> 00:15:06.080]  沒有辦法達到靶的弘心
[00:15:06.080 --> 00:15:10.080]  這是在罪裡面出現
[00:15:10.080 --> 00:15:12.080]  那第一個我所說
[00:15:12.080 --> 00:15:15.080]  罪在聖經裡面出現了
[00:15:15.080 --> 00:15:17.080]  英文我們會看到
[00:15:17.080 --> 00:15:20.080]  聖經用transgression這個字
[00:15:20.080 --> 00:15:21.080]  過犯
[00:15:21.080 --> 00:15:23.080]  過犯這個意思
[00:15:23.080 --> 00:15:25.080]  過犯這個意思也就是說
[00:15:25.080 --> 00:15:29.080]  神給世人所定的範圍裡面
[00:15:29.080 --> 00:15:32.080]  當我們越過這範圍
[00:15:32.080 --> 00:15:34.080]  聖經說是過犯
[00:15:34.080 --> 00:15:35.080]  用這個字
[00:15:35.080 --> 00:15:38.080]  所以在以賽亞書五十三章
[00:15:38.080 --> 00:15:40.080]  這裡面講到
[00:15:40.080 --> 00:15:44.080]  祂為我們的過犯受害
[00:15:44.080 --> 00:15:47.080]  為我們的罪孽壓傷
[00:15:47.080 --> 00:15:49.080]  所以過犯是什麼
[00:15:49.080 --> 00:15:51.080]  就是神要保護我們
[00:15:51.080 --> 00:15:53.080]  神要讓我們有個自由
[00:15:53.080 --> 00:15:55.080]  在這樣的一個保護裡面
[00:15:55.080 --> 00:15:58.080]  可是我們偏偏要越過
[00:15:58.080 --> 00:16:05.080]  神給我們的這樣的保護範圍
[00:16:05.080 --> 00:16:09.080]  抵觸了神的律法
[00:16:09.080 --> 00:16:10.080]  這叫過犯
[00:16:10.080 --> 00:16:13.080]  這是第一種
[00:16:13.080 --> 00:16:15.080]  我另外舉一個經文
[00:16:15.080 --> 00:16:18.080]  在以父所說的二章第一節
[00:16:18.080 --> 00:16:22.080]  你們死在過犯罪惡之中
[00:16:22.080 --> 00:16:25.080]  祂叫我們活過來
[00:16:25.080 --> 00:16:29.080]  這講過犯
[00:16:29.080 --> 00:16:31.080]  第二
[00:16:31.080 --> 00:16:36.080]  講到這個鬼詐
[00:16:36.080 --> 00:16:39.080]  鬼詐也是聖經裡面
[00:16:39.080 --> 00:16:43.080]  講到罪的這智慧中一個
[00:16:43.080 --> 00:16:46.080]  譬如說在馬太福音五章十九節
[00:16:46.080 --> 00:16:48.080]  這裡說
[00:16:48.080 --> 00:16:50.080]  從心裡發出來的
[00:16:50.080 --> 00:16:51.080]  有惡念
[00:16:51.080 --> 00:16:52.080]  有兇殺
[00:16:52.080 --> 00:16:53.080]  有奸淫
[00:16:53.080 --> 00:16:55.080]  等等等等
[00:16:55.080 --> 00:16:59.080]  這惡念在原來意識裡面
[00:16:59.080 --> 00:17:01.080]  就是罪的意思
[00:17:01.080 --> 00:17:04.080]  鬼詐
[00:17:04.080 --> 00:17:07.080]  第三個我剛剛已經講了
[00:17:07.080 --> 00:17:09.080]  第四個罪孽
[00:17:09.080 --> 00:17:10.080]  我們也常常看到
[00:17:10.080 --> 00:17:13.080]  罪孽這個字
[00:17:13.080 --> 00:17:15.080]  這罪孽在聖經裡面
[00:17:15.080 --> 00:17:18.080]  就統稱所有的罪
[00:17:18.080 --> 00:17:21.080]  行為罪孽
[00:17:21.080 --> 00:17:23.080]  所以當我們明了這些之後
[00:17:23.080 --> 00:17:24.080]  我們知道
[00:17:24.080 --> 00:17:31.080]  我們人已經在最終
[00:17:31.080 --> 00:17:36.080]  已經違背神給我們定下的誡命
[00:17:36.080 --> 00:17:41.080]  原來亞當夏娃是應該在神的伊甸園裡面
[00:17:41.080 --> 00:17:44.080]  但他們違背神的命令
[00:17:44.080 --> 00:17:47.080]  他們不在伊甸園裡面
[00:17:47.080 --> 00:17:55.080]  因為他們已經犯過神所定的
[00:17:55.080 --> 00:18:01.080]  所以被趕出伊甸園
[00:18:01.080 --> 00:18:03.080]  所以當我們知道
[00:18:03.080 --> 00:18:07.080]  罪在聖經中不同的字出現
[00:18:07.080 --> 00:18:11.080]  尤其是哈瑪提亞這個字出現是最多次的
[00:18:11.080 --> 00:18:14.080]  那在約翰一書裡面
[00:18:14.080 --> 00:18:21.080]  同時也用這個罪這個字來表明
[00:18:21.080 --> 00:18:23.080]  那我們來看
[00:18:23.080 --> 00:18:26.080]  當我們人在罪惡中的時候
[00:18:26.080 --> 00:18:29.080]  當我們人在過犯裡面
[00:18:29.080 --> 00:18:34.080]  當我們無法自救這樣的情形
[00:18:34.080 --> 00:18:38.080]  神為我們預備救恩
[00:18:38.080 --> 00:18:42.080]  可是我們人當信主之後
[00:18:42.080 --> 00:18:48.080]  有沒有不會再犯罪呢
[00:18:48.080 --> 00:18:52.080]  使徒約翰說我們還是會
[00:18:52.080 --> 00:18:56.080]  我們還是會
[00:18:56.080 --> 00:19:01.080]  但是神為我們預備了一個中寶
[00:19:01.080 --> 00:19:08.080]  這下面這個中寶這個字
[00:19:08.080 --> 00:19:13.080]  中寶這個字在新約聖經總共出現了五次
[00:19:13.080 --> 00:19:16.080]  有四次都在約翰福音裡面出現
[00:19:16.080 --> 00:19:19.080]  當約翰福音出現的時候
[00:19:19.080 --> 00:19:21.080]  我們用不同的字來翻譯
[00:19:21.080 --> 00:19:24.080]  當主耶穌要離開門徒的時候
[00:19:24.080 --> 00:19:26.080]  門徒他們憂愁
[00:19:26.080 --> 00:19:31.080]  主耶穌說我求父另外差一位寶慧師
[00:19:31.080 --> 00:19:34.080]  那英文聖經有的翻成Counselor
[00:19:34.080 --> 00:19:37.080]  就安慰你的
[00:19:37.080 --> 00:19:43.080]  有的翻成Counselor這樣一個字
[00:19:43.080 --> 00:19:50.080]  但在此處同樣的字
[00:19:50.080 --> 00:19:54.080]  在這裡面就翻為中寶
[00:19:54.080 --> 00:19:58.080]  這中寶的意思是什麼
[00:19:58.080 --> 00:20:01.080]  中寶的意思就在第九節裡面
[00:20:01.080 --> 00:20:03.080]  這裡說我們若認自己的罪
[00:20:03.080 --> 00:20:05.080]  神是信使公義的
[00:20:05.080 --> 00:20:07.080]  必要赦免我們的罪
[00:20:07.080 --> 00:20:09.080]  洗淨我們一切的不義
[00:20:09.080 --> 00:20:14.080]  那中寶在這裡有意思
[00:20:14.080 --> 00:20:16.080]  辯護的
[00:20:16.080 --> 00:20:27.080]  是戴球的 在神面前為我們戴球
[00:20:27.080 --> 00:20:29.080]  所以當我們明瞭罪
[00:20:29.080 --> 00:20:31.080]  當我們明瞭戴球之後
[00:20:31.080 --> 00:20:43.080]  我們今天就看如何保守自己在神的光中
[00:20:43.080 --> 00:20:47.080]  下面一個 另外一個主要的字彙
[00:20:47.080 --> 00:20:51.080]  挽回祭
[00:20:51.080 --> 00:20:59.080]  我們說信徒經常來守聖餐的時候
[00:20:59.080 --> 00:21:03.080]  使我們可以思念
[00:21:03.080 --> 00:21:08.080]  我們再來紀念神為我們所做的
[00:21:08.080 --> 00:21:10.080]  這挽回祭
