
[00:00:00.000 --> 00:00:01.600]  (主席)弟兄姊妹早晨
[00:01:44.300 --> 00:01:48.300]  因為今天是今年最後一次在大埔堂講道
[00:01:48.300 --> 00:01:53.300]  原來我再檢查一下,28年前11月29日
[00:01:53.300 --> 00:01:55.300]  我是安納成為牧師
[00:01:55.300 --> 00:01:59.300]  明天大埔有一個新的年度
[00:01:59.300 --> 00:02:02.300]  很珍惜和大家的相處
[00:02:02.300 --> 00:02:06.300]  今早和一個家庭來大廈吃早餐
[00:02:06.300 --> 00:02:08.300]  現在也在我們當中
[00:02:08.300 --> 00:02:09.300]  他是我們的會友
[00:02:09.300 --> 00:02:14.300]  但是他很快十幾天後就會離開香港
[00:02:14.300 --> 00:02:15.300]  又去到外地
[00:02:15.300 --> 00:02:18.300]  其實在這段日子裡有不少的人
[00:02:18.300 --> 00:02:22.300]  都會計劃或者甚至已經離開了香港
[00:02:22.300 --> 00:02:25.300]  究竟我們可以還是留下來
[00:02:25.300 --> 00:02:27.300]  其實這是一個很重要的人生抉擇
[00:02:27.300 --> 00:02:29.300]  但是有時候在這個抉擇之後
[00:02:29.300 --> 00:02:31.300]  我們面對一些衝擊的時候
[00:02:31.300 --> 00:02:33.300]  可能我們也會埋怨
[00:02:33.300 --> 00:02:37.300]  早知道我們不會做這個決定
[00:02:37.300 --> 00:02:39.300]  事實上當我們留下來的時候
[00:02:39.300 --> 00:02:41.300]  是辛苦的
[00:02:41.300 --> 00:02:43.300]  面對的挑戰是大的
[00:02:43.300 --> 00:02:44.300]  壓力是沉重的
[00:02:44.300 --> 00:02:47.300]  但是離開也不代表很舒適
[00:02:47.300 --> 00:02:50.300]  因為有很多很多的衝擊
[00:02:50.300 --> 00:02:52.300]  有很多未知的因素
[00:02:52.300 --> 00:02:55.300]  但是我們怎樣可以來到很肯定
[00:02:55.300 --> 00:02:58.300]  我當日的決定是沒錯呢?
[00:02:58.300 --> 00:03:01.300]  所以今天會和大家透過聖經一件事
[00:03:01.300 --> 00:03:04.300]  大衛去救基拉人
[00:03:04.300 --> 00:03:06.300]  來大廈去思想
[00:03:06.300 --> 00:03:10.300]  我們應該怎樣去面對我們前途的抉擇
[00:03:10.300 --> 00:03:13.300]  我很少在美恩堂裡講道是重複的
[00:03:13.300 --> 00:03:15.300]  其實這篇道是在九年前
[00:03:15.300 --> 00:03:17.300]  也是十一月的二十號
[00:03:17.300 --> 00:03:19.300]  曾經講過一次
[00:03:19.300 --> 00:03:23.300]  但是當然是會有新的一些內容加在當中
[00:03:23.300 --> 00:03:26.300]  首先我們要知道什麼叫無悔的後悔
[00:03:26.300 --> 00:03:30.300]  聖經說我們希望能夠產生一種
[00:03:30.300 --> 00:03:33.300]  沒有後悔的後悔過來
[00:03:33.300 --> 00:03:36.300]  我們一起來讀哥林多後書第七章
[00:03:36.300 --> 00:03:38.300]  第十到第十一節
[00:03:38.300 --> 00:03:40.300]  我們一起來讀出
[00:03:40.300 --> 00:03:43.300]  因為依著神的意思憂愁
[00:03:43.300 --> 00:03:47.300]  就伸出沒有後悔的懊悔來
[00:03:47.300 --> 00:03:52.300]  以致得救壯世俗的憂愁是叫人死
[00:03:52.300 --> 00:03:56.300]  你看你們依著神的意思憂愁
[00:03:56.300 --> 00:04:00.300]  從此就伸出何等的殷勤
[00:04:00.300 --> 00:04:01.300]  自掃
[00:04:01.300 --> 00:04:02.300]  自行
[00:04:02.300 --> 00:04:03.300]  恐懼
[00:04:03.300 --> 00:04:04.300]  想念
[00:04:04.300 --> 00:04:05.300]  熱心
[00:04:05.300 --> 00:04:06.300]  責罰
[00:04:06.300 --> 00:04:08.300]  在這一切事上
[00:04:08.300 --> 00:04:12.300]  你們都表明自己是潔淨的
[00:04:12.300 --> 00:04:13.300]  這裡很清楚講
[00:04:13.300 --> 00:04:16.300]  如果我們依著神的意思憂愁
[00:04:16.300 --> 00:04:20.300]  就會伸出沒有後悔的懊悔來
[00:04:20.300 --> 00:04:22.300]  那究竟是什麼意思呢?
[00:04:22.300 --> 00:04:24.300]  如果我們在聖靈提點底下
[00:04:24.300 --> 00:04:26.300]  我們反省好自己原來我有犯錯
[00:04:26.300 --> 00:04:27.300]  我做了一些事是不好
[00:04:27.300 --> 00:04:29.300]  以致我得罪了神
[00:04:29.300 --> 00:04:31.300]  也得罪了人,失去了自己
[00:04:31.300 --> 00:04:33.300]  帶來的後果是這麼嚴重的時候
[00:04:33.300 --> 00:04:36.300]  你會後悔你過去所做
[00:04:36.300 --> 00:04:38.300]  但這個後悔是一個祝福
[00:04:38.300 --> 00:04:40.300]  因為你就會轉向神
[00:04:40.300 --> 00:04:43.300]  於是就能夠藉著這樣
[00:04:43.300 --> 00:04:45.300]  引進你人生的轉變
[00:04:45.300 --> 00:04:48.300]  帶給你一個豐盛的生命
[00:04:48.300 --> 00:04:50.300]  在我們彌大人去看
[00:04:50.300 --> 00:04:53.300]  後悔、懊悔好像是負面的
[00:04:53.300 --> 00:04:54.300]  但絕對不是
[00:04:54.300 --> 00:04:56.300]  但他說世俗的憂愁
[00:04:56.300 --> 00:04:58.300]  卻是會叫我們彌大人去死
[00:04:58.300 --> 00:05:00.300]  什麼叫世俗的憂愁呢?
[00:05:00.300 --> 00:05:02.300]  你如果有機會
[00:05:02.300 --> 00:05:03.300]  澳門在賭場出來的人
[00:05:03.300 --> 00:05:05.300]  你見到世俗的憂愁
[00:05:05.300 --> 00:05:07.300]  買大開小,買小開大
[00:05:07.300 --> 00:05:10.300]  的時候他輸了很多錢
[00:05:10.300 --> 00:05:12.300]  又或者我借孖展來買螞蟻
[00:05:12.300 --> 00:05:14.300]  現在買不到
[00:05:14.300 --> 00:05:16.300]  這樣的時候還要給利息
[00:05:16.300 --> 00:05:18.300]  於是你又會有這個憂愁
[00:05:18.300 --> 00:05:20.300]  他說這些憂愁不能夠叫你
[00:05:20.300 --> 00:05:22.300]  引進豐盛的生命
[00:05:22.300 --> 00:05:26.300]  只有在神的引導下
[00:05:26.300 --> 00:05:28.300]  這個憂愁才是祝福
[00:05:28.300 --> 00:05:30.300]  你留意到兩個對比
[00:05:30.300 --> 00:05:32.300]  他說當在這個憂愁下
[00:05:32.300 --> 00:05:36.300]  你會產生自掃、自恨、自責
[00:05:36.300 --> 00:05:39.300]  如果我們為我們自己所犯的錯
[00:05:39.300 --> 00:05:41.300]  我們很恨自己
[00:05:41.300 --> 00:05:43.300]  為什麼我會做這件事
[00:05:43.300 --> 00:05:45.300]  很恨自己
[00:05:45.300 --> 00:05:47.300]  為什麼我會做這些事
[00:05:47.300 --> 00:05:49.300]  令到神和人很失望
[00:05:49.300 --> 00:05:51.300]  這是第一步
[00:05:51.300 --> 00:05:54.300]  但接著就引進一個積極的層面
[00:05:54.300 --> 00:05:58.300]  就是殷勤、賞念和熱心
[00:05:58.300 --> 00:06:00.300]  我最好心體會
[00:06:00.300 --> 00:06:01.300]  我是一個罪人
[00:06:01.300 --> 00:06:04.300]  而且也是一個罪孽深重的人
[00:06:04.300 --> 00:06:06.300]  但神都有恩典
[00:06:06.300 --> 00:06:08.300]  來帶我去救贖
[00:06:08.300 --> 00:06:11.300]  還給我有機會去侍奉的時候
[00:06:11.300 --> 00:06:13.300]  當你看到這個對比的時候
[00:06:13.300 --> 00:06:15.300]  你就會有一個更大的動力
[00:06:15.300 --> 00:06:17.300]  願意為神來帶我去擺上
[00:06:17.300 --> 00:06:19.300]  所以這個憂愁
[00:06:19.300 --> 00:06:21.300]  是沒有後悔的懊悔
[00:06:21.300 --> 00:06:24.300]  求神幫助我們能夠有這種處境
[00:06:24.300 --> 00:06:26.300]  好了,我們就看看
[00:06:26.300 --> 00:06:29.300]  有沒有時間我們不會後悔呢
[00:06:29.300 --> 00:06:31.300]  我們藉著大衛一件事
[00:06:31.300 --> 00:06:33.300]  來提醒我們
[00:06:33.300 --> 00:06:35.300]  好了,我們很重要的
[00:06:35.300 --> 00:06:37.300]  先看十五議記上
[00:06:37.300 --> 00:06:40.300]  二十三章第一到第二節
[00:06:40.300 --> 00:06:41.300]  第一到第二節
[00:06:41.300 --> 00:06:42.300]  我們一起來讀出
[00:06:42.300 --> 00:06:44.300]  有人告訴大衛說
[00:06:44.300 --> 00:06:47.300]  非利士人攻擊基伊拉
[00:06:47.300 --> 00:06:49.300]  搶奪和場
[00:06:49.300 --> 00:06:52.300]  所以大衛求問耶和華說
[00:06:52.300 --> 00:06:55.300]  我去攻打那些非利士人
[00:06:55.300 --> 00:06:57.300]  可以不可以
[00:06:57.300 --> 00:07:00.300]  我們要先了解背景
[00:07:00.300 --> 00:07:02.300]  神揀選了蘇羅
[00:07:02.300 --> 00:07:05.300]  作為第一個的王
[00:07:05.300 --> 00:07:06.300]  但是很可惜
[00:07:06.300 --> 00:07:08.300]  當蘇羅有權位之後
[00:07:08.300 --> 00:07:12.300]  就越來越貪愛財富
[00:07:12.300 --> 00:07:14.300]  沒有好好地遵從神的吩咐
[00:07:14.300 --> 00:07:16.300]  神給他很多機會
[00:07:16.300 --> 00:07:18.300]  但是他沒有把握到
[00:07:18.300 --> 00:07:20.300]  結果神就放棄了蘇羅
[00:07:20.300 --> 00:07:22.300]  另立大衛做王
[00:07:22.300 --> 00:07:25.300]  但是大衛還沒有正式登基
[00:07:25.300 --> 00:07:27.300]  蘇羅沒有檢討自己的問題
[00:07:27.300 --> 00:07:29.300]  只是覺得大衛威脅他
[00:07:29.300 --> 00:07:30.300]  於是就怎樣誣衊大衛
[00:07:30.300 --> 00:07:32.300]  甚至要追殺大衛
[00:07:32.300 --> 00:07:35.300]  結果大衛就落荒而逃
[00:07:35.300 --> 00:07:37.300]  正正因為這個緣故
[00:07:37.300 --> 00:07:39.300]  以致民不聊生
[00:07:39.300 --> 00:07:42.300]  有很多人不滿當時的政府和生活
[00:07:42.300 --> 00:07:45.300]  於是跟隨了大衛
[00:07:45.300 --> 00:07:47.300]  而在逃亡期間
[00:07:47.300 --> 00:07:52.300]  大衛見到基伊拉被非利士人圍困
[00:07:52.300 --> 00:07:55.300]  他竟然要拔刀相助
[00:07:55.300 --> 00:07:58.300]  因為領導人做得不好的時候
[00:07:58.300 --> 00:08:03.300]  引致人民的生活很艱苦
[00:08:03.300 --> 00:08:05.300]  大衛要逃亡的時候
[00:08:05.300 --> 00:08:07.300]  才做一件事
[00:08:07.300 --> 00:08:09.300]  他原來先把自己的父母
[00:08:09.300 --> 00:08:12.300]  送去給摩訶王
[00:08:12.300 --> 00:08:15.300]  叫摩訶王來照顧他
[00:08:15.300 --> 00:08:17.300]  為什麼?
[00:08:17.300 --> 00:08:19.300]  因為他父母已經年紀大了
[00:08:19.300 --> 00:08:23.300]  沒可能跟著他顛沛流離
[00:08:23.300 --> 00:08:28.300]  過一些看不到結果的生活
[00:08:28.300 --> 00:08:32.300]  而大衛的家人
[00:08:32.300 --> 00:08:35.300]  其實是有摩訶的血統的
[00:08:35.300 --> 00:08:37.300]  記得《路德記》裡有一個叫路德
[00:08:37.300 --> 00:08:38.300]  路德是摩訶人
[00:08:38.300 --> 00:08:40.300]  他就是大衛的先祖
[00:08:40.300 --> 00:08:43.300]  所以他要領導人去逃亡
[00:08:43.300 --> 00:08:45.300]  他把父母送去摩訶
[00:08:45.300 --> 00:08:47.300]  有一個好處是什麼呢?
[00:08:47.300 --> 00:08:49.300]  如果掃羅要攻擊
[00:08:49.300 --> 00:08:52.300]  或者要追殺大衛的父母
[00:08:52.300 --> 00:08:54.300]  這就是外交問題
[00:08:54.300 --> 00:08:56.300]  因為他要去摩訶的地方
[00:08:56.300 --> 00:08:59.300]  這時候可能就會打仗
[00:08:59.300 --> 00:09:01.300]  所以為什麼有些人
[00:09:01.300 --> 00:09:03.300]  要逃亡去外地就是這個原因
[00:09:03.300 --> 00:09:06.300]  今天也看到一個很大的無奈
[00:09:06.300 --> 00:09:08.300]  有些人要離開的時候
[00:09:08.300 --> 00:09:09.300]  有很大的掙扎
[00:09:09.300 --> 00:09:12.300]  就是父母的健康
[00:09:12.300 --> 00:09:14.300]  可能他們離開的時候
[00:09:14.300 --> 00:09:15.300]  要留下父母
[00:09:15.300 --> 00:09:17.300]  不可以帶他們走
[00:09:17.300 --> 00:09:21.300]  最重要就是有其他的兄弟姊妹來照顧
[00:09:21.300 --> 00:09:24.300]  我也和我們一個會友來聊天
[00:09:24.300 --> 00:09:25.300]  他說他不會走
[00:09:25.300 --> 00:09:27.300]  因為媽媽年紀大
[00:09:27.300 --> 00:09:31.300]  他說他只可以稍後會送自己的孩子
[00:09:31.300 --> 00:09:32.300]  去新加坡讀書
[00:09:32.300 --> 00:09:35.300]  因為較近容易照顧
[00:09:35.300 --> 00:09:37.300]  但是他有責任要留下
[00:09:37.300 --> 00:09:40.300]  陪伴自己的爸爸媽媽
[00:09:40.300 --> 00:09:42.300]  很多極無奈
[00:09:42.300 --> 00:09:44.300]  有些人可能會帶父母走
[00:09:44.300 --> 00:09:46.300]  但不是祝福他們
[00:09:46.300 --> 00:09:48.300]  而是因為在外地
[00:09:48.300 --> 00:09:50.300]  大家知道是沒有傭人的
[00:09:50.300 --> 00:09:52.300]  這時候你幫我照顧小孩子
[00:09:52.300 --> 00:09:53.300]  讓我去謀生
[00:09:53.300 --> 00:09:55.300]  大家都會清楚
[00:09:55.300 --> 00:09:57.300]  今天有時候就是這樣的處境
[00:09:57.300 --> 00:10:00.300]  就算在我們當中的一位姊妹
[00:10:00.300 --> 00:10:02.300]  兩個孩子
[00:10:02.300 --> 00:10:04.300]  現在分別在不同的地方
[00:10:04.300 --> 00:10:06.300]  只是很孤單的一個人
[00:10:06.300 --> 00:10:08.300]  你帶她去生活
[00:10:08.300 --> 00:10:09.300]  某個程度上
[00:10:09.300 --> 00:10:11.300]  我覺得這些是另類的孤兒
[00:10:11.300 --> 00:10:12.300]  是媽媽要成為孤兒
[00:10:12.300 --> 00:10:15.300]  但是他們會體諒和接納
[00:10:15.300 --> 00:10:16.300]  這是很重要
[00:10:16.300 --> 00:10:17.300]  好了
[00:10:17.300 --> 00:10:19.300]  當大衛安頓了爸爸媽媽之後
[00:10:19.300 --> 00:10:21.300]  他就逃亡了
[00:10:21.300 --> 00:10:22.300]  有一段時間
[00:10:22.300 --> 00:10:24.300]  他住在山寨裏面
[00:10:24.300 --> 00:10:26.300]  就雅渡難動
[00:10:26.300 --> 00:10:28.300]  但後來神聖月仙之跟他說
[00:10:28.300 --> 00:10:30.300]  你不要再留在這裏了
[00:10:30.300 --> 00:10:32.300]  你要回去南面
[00:10:32.300 --> 00:10:33.300]  你自己的家鄉
[00:10:33.300 --> 00:10:34.300]  猶大這個地方
[00:10:34.300 --> 00:10:36.300]  於是他們走
[00:10:36.300 --> 00:10:38.300]  就經過基依拉這個地方
[00:10:38.300 --> 00:10:42.300]  基依拉是一個高450米的山
[00:10:42.300 --> 00:10:43.300]  是一個山城
[00:10:43.300 --> 00:10:46.300]  但菲律賓人來攻擊他們
[00:10:46.300 --> 00:10:48.300]  要搶奪他們的和場
[00:10:48.300 --> 00:10:52.300]  那時候大衛就來求問神
[00:10:52.300 --> 00:10:57.300]  神究竟我應不應該來救基依拉這個城呢?
[00:10:57.300 --> 00:10:59.300]  我應該去幫助她嗎?
[00:10:59.300 --> 00:11:00.300]  你留意到很寶貴
[00:11:00.300 --> 00:11:02.300]  他先去求問神
[00:11:02.300 --> 00:11:03.300]  可不可以?
[00:11:03.300 --> 00:11:06.300]  那時候神就答覆他
[00:11:06.300 --> 00:11:07.300]  沒問題
[00:11:07.300 --> 00:11:08.300]  神說你去打吧
[00:11:08.300 --> 00:11:11.300]  你會贏這一場仗
[00:11:11.300 --> 00:11:13.300]  這個我們要學習
[00:11:13.300 --> 00:11:15.300]  做每一件事的時候
[00:11:15.300 --> 00:11:16.300]  特別是很重要的事
[00:11:16.300 --> 00:11:18.300]  我們先要求問神
[00:11:18.300 --> 00:11:22.300]  究竟我應不應該來做這件事
[00:11:22.300 --> 00:11:24.300]  大衛雖然很清楚知道
[00:11:24.300 --> 00:11:27.300]  他已經被薩姆爾尼達去勾勒
[00:11:27.300 --> 00:11:29.300]  他是有神的恩典
[00:11:29.300 --> 00:11:31.300]  神的靈在他身上
[00:11:31.300 --> 00:11:32.300]  但他並不會覺得
[00:11:32.300 --> 00:11:35.300]  於是我做每一件事都一定是對的
[00:11:35.300 --> 00:11:38.300]  他仍然謙卑的等候神
[00:11:38.300 --> 00:11:40.300]  他得到神的確認
[00:11:40.300 --> 00:11:43.300]  他才會走上前線
[00:11:43.300 --> 00:11:45.300]  因為他很深信
[00:11:45.300 --> 00:11:48.300]  如果有神的確認的時候
[00:11:48.300 --> 00:11:50.300]  去做這些事的時候
[00:11:50.300 --> 00:11:53.300]  才會尼達去成功
[00:11:53.300 --> 00:11:55.300]  結果答案是很清楚的
[00:11:55.300 --> 00:11:56.300]  第二次說
[00:11:56.300 --> 00:11:57.300]  好吧
[00:11:57.300 --> 00:11:59.300]  你上去打這一場仗
[00:11:59.300 --> 00:12:01.300]  你會贏的
[00:12:01.300 --> 00:12:05.300]  但接著他就面對著一些人的反對
[00:12:05.300 --> 00:12:09.300]  當時已經有至少有六百人
[00:12:09.300 --> 00:12:11.300]  是不滿當時的政府
[00:12:11.300 --> 00:12:13.300]  來跟隨大衛
[00:12:13.300 --> 00:12:15.300]  但這班人一聽見
[00:12:15.300 --> 00:12:18.300]  大衛說要幫忙打基拉的時候
[00:12:18.300 --> 00:12:20.300]  馬上提出這個反對
[00:12:20.300 --> 00:12:24.300]  我們一起來看23章的第三節
[00:12:24.300 --> 00:12:27.300]  跟隨大衛的人對他說
[00:12:27.300 --> 00:12:31.300]  我們在猶大地,這裏尚且懼怕
[00:12:31.300 --> 00:12:36.300]  何況往基拉去攻打菲利士人的軍旅呢?
[00:12:36.300 --> 00:12:38.300]  這班人真的不要玩了
[00:12:38.300 --> 00:12:41.300]  現在我們在逃難
[00:12:41.300 --> 00:12:44.300]  我們自己自身難保
[00:12:44.300 --> 00:12:47.300]  我們廣東話泥菩薩過江
[00:12:47.300 --> 00:12:48.300]  我們自己都未碰
[00:12:48.300 --> 00:12:50.300]  你還去救人?
[00:12:50.300 --> 00:12:51.300]  不關我們事的
[00:12:51.300 --> 00:12:52.300]  你做什麼?
[00:12:52.300 --> 00:12:56.300]  我們不要這麼快去怪責這班人
[00:12:56.300 --> 00:12:58.300]  我覺得很需要體諒
[00:12:58.300 --> 00:13:00.300]  站在對方的處境來看
[00:13:00.300 --> 00:13:02.300]  這班是什麼人?
[00:13:02.300 --> 00:13:03.300]  我們再看一看
[00:13:03.300 --> 00:13:07.300]  以十五議記上22章的第二節
[00:13:07.300 --> 00:13:12.300]  凡受困逼的、欠債的、心裡苦惱的
[00:13:12.300 --> 00:13:15.300]  都聚集在大衛那裏
[00:13:15.300 --> 00:13:18.300]  大衛就作他們的頭目
[00:13:18.300 --> 00:13:21.300]  跟隨他的約有四百人
[00:13:21.300 --> 00:13:26.300]  你留意當時那些很不開心地過生活
[00:13:26.300 --> 00:13:28.300]  因為民不聊生之下
[00:13:28.300 --> 00:13:30.300]  可能那些債主來追債
[00:13:30.300 --> 00:13:33.300]  他們心裏面有很多的鬱結
[00:13:33.300 --> 00:13:34.300]  但是他們去跟隨大衛
[00:13:34.300 --> 00:13:36.300]  你想想大衛帶著這班人都不容易
[00:13:36.300 --> 00:13:38.300]  當時是四百人
[00:13:38.300 --> 00:13:40.300]  但是打基拉的時候是六百人
[00:13:40.300 --> 00:13:42.300]  已經倍增了一半
[00:13:42.300 --> 00:13:45.300]  所以這班人其實他們自己也說過
[00:13:45.300 --> 00:13:47.300]  我們未曾打過仗
[00:13:47.300 --> 00:13:50.300]  我們怎可以對付這麼強勁的菲利士人
[00:13:50.300 --> 00:13:52.300]  所以他們的反對
[00:13:52.300 --> 00:13:55.300]  你不要怪責他們沒有愛心
[00:13:55.300 --> 00:13:57.300]  他們是有他們自己的原因
[00:13:57.300 --> 00:13:59.300]  有他們的處境
[00:13:59.300 --> 00:14:02.300]  有時候當這些人要離開的時候
[00:14:02.300 --> 00:14:04.300]  他都會覺得
[00:14:04.300 --> 00:14:07.300]  面對一些反對
[00:14:07.300 --> 00:14:08.300]  有一個家庭
[00:14:08.300 --> 00:14:10.300]  以前我們是大敬拜的
[00:14:10.300 --> 00:14:11.300]  現在過了英國了
[00:14:11.300 --> 00:14:13.300]  已經穩定下來
[00:14:13.300 --> 00:14:15.300]  但是他過英國之前
[00:14:15.300 --> 00:14:17.300]  他的父母不是回我們教會
[00:14:17.300 --> 00:14:18.300]  都是基督徒來的
[00:14:18.300 --> 00:14:19.300]  都是大埔寧海一間教會
[00:14:19.300 --> 00:14:21.300]  約我出來聊天
[00:14:21.300 --> 00:14:22.300]  跟著跟我說
[00:14:22.300 --> 00:14:24.300]  牧師
[00:14:24.300 --> 00:14:28.300]  你可不可以勸勸我兒子不要離開
[00:14:28.300 --> 00:14:30.300]  我真的捨不得
[00:14:30.300 --> 00:14:32.300]  我說我很欣賞你對他的愛
[00:14:32.300 --> 00:14:36.300]  但是你不要想著牧師這麼有能力
[00:14:36.300 --> 00:14:38.300]  牧師說的話會有不會聽的
[00:14:38.300 --> 00:14:41.300]  正如我相信教通識的老師
[00:14:41.300 --> 00:14:44.300]  不是那麼容易可以感染到學生的
[00:14:44.300 --> 00:14:46.300]  但是我說
[00:14:46.300 --> 00:14:48.300]  其實他有他們自己的決定
[00:14:48.300 --> 00:14:50.300]  我們都要尊重他
[00:14:50.300 --> 00:14:53.300]  後來這個媽媽我真的覺得很偉大
[00:14:53.300 --> 00:14:54.300]  好吧好吧
[00:14:54.300 --> 00:14:56.300]  那他走吧
[00:14:56.300 --> 00:14:57.300]  留下孫子給我照顧
[00:14:57.300 --> 00:15:00.300]  我說不是吧
[00:15:00.300 --> 00:15:03.300]  他說他走也是為了你的孫子
[00:15:03.300 --> 00:15:04.300]  孫子幾歲了
[00:15:04.300 --> 00:15:05.300]  他為了讀書
[00:15:05.300 --> 00:15:07.300]  留下孫子給你照顧他們走
[00:15:07.300 --> 00:15:08.300]  怎麼可能呢
[00:15:08.300 --> 00:15:10.300]  但是我又很深體會到
[00:15:10.300 --> 00:15:12.300]  這個父母
[00:15:12.300 --> 00:15:15.300]  是對孩子的不捨得
[00:15:15.300 --> 00:15:18.300]  所以他會有反對
[00:15:18.300 --> 00:15:22.300]  但是同樣有些父母可能會體會到
[00:15:22.300 --> 00:15:24.300]  去鼓勵他們離開
[00:15:24.300 --> 00:15:25.300]  你留意到
[00:15:25.300 --> 00:15:27.300]  這班人反對
[00:15:27.300 --> 00:15:28.300]  是有他們的原因的
[00:15:28.300 --> 00:15:30.300]  有他們的恐懼的
[00:15:30.300 --> 00:15:32.300]  但是我們更要欣賞一件事
[00:15:32.300 --> 00:15:34.300]  但是沒有責備他們
[00:15:34.300 --> 00:15:36.300]  你們沒有愛心
[00:15:36.300 --> 00:15:37.300]  你們沒有信心
[00:15:37.300 --> 00:15:39.300]  我在十年前已經得到這個啟示
[00:15:39.300 --> 00:15:41.300]  還有你們跟著我
[00:15:41.300 --> 00:15:42.300]  如果你不喜歡
[00:15:42.300 --> 00:15:43.300]  那就不要跟了
[00:15:43.300 --> 00:15:44.300]  走吧
[00:15:44.300 --> 00:15:45.300]  你有沒有留意到
[00:15:45.300 --> 00:15:49.300]  大衛沒有這些反應
[00:15:49.300 --> 00:15:52.300]  沒有用神的指引壓他們
[00:15:52.300 --> 00:15:55.300]  也沒有用他的權力來壓他們
[00:15:55.300 --> 00:15:57.300]  這是我們做領導的
[00:15:57.300 --> 00:15:59.300]  要好好地學習
[00:15:59.300 --> 00:16:01.300]  那大衛做些什麼呢
[00:16:01.300 --> 00:16:03.300]  當他面對反對的時候
[00:16:03.300 --> 00:16:09.300]  他再一次地尋求神的心意
[00:16:09.300 --> 00:16:10.300]  他要再確認
[00:16:10.300 --> 00:16:12.300]  究竟這個是不是神在帶領著我的
[00:16:12.300 --> 00:16:17.300]  我們一起來讀23章的第4節
[00:16:17.300 --> 00:16:19.300]  大衛又求問耶和華
[00:16:19.300 --> 00:16:21.300]  耶和華回答說
[00:16:21.300 --> 00:16:24.300]  你起身下基拉拉去
[00:16:24.300 --> 00:16:28.300]  我必將非理事人交在你手裡
[00:16:28.300 --> 00:16:30.300]  這件事是很寶貴的
[00:16:30.300 --> 00:16:34.300]  大衛再一次回到神的面前
[00:16:34.300 --> 00:16:36.300]  再一次求問神
[00:16:36.300 --> 00:16:42.300]  究竟你是否真的將這些人交在我手裡
[00:16:42.300 --> 00:16:44.300]  讓我去幫助他們
[00:16:44.300 --> 00:16:46.300]  這件事提醒了我們
[00:16:46.300 --> 00:16:49.300]  原來屬靈的引導原則是什麼呢
[00:16:49.300 --> 00:16:52.300]  就是承認自己可能會犯錯
[00:16:52.300 --> 00:16:55.300]  不要想著你想清楚一定是對的
[00:16:55.300 --> 00:16:59.300]  當你去面對一些人對你的反對挑戰的時候
[00:16:59.300 --> 00:17:01.300]  不要當他是敵人
[00:17:01.300 --> 00:17:02.300]  我自己最近也說過
[00:17:02.300 --> 00:17:03.300]  有人去挑戰你
[00:17:03.300 --> 00:17:05.300]  有人來反對你的時候
[00:17:05.300 --> 00:17:07.300]  反而是一個祝福
[00:17:07.300 --> 00:17:08.300]  為什麼呢
[00:17:08.300 --> 00:17:10.300]  你會更加警醒
[00:17:10.300 --> 00:17:12.300]  你會更加小心
