
[00:00:00.000 --> 00:00:03.840]  今日我哋會開始一個舊約人物嘅系列
[00:03:36.520 --> 00:03:38.720]  因為佢本身係有價值
[00:03:38.720 --> 00:03:40.320]  所以有人愛
[00:03:40.320 --> 00:03:42.920]  而有啲嘢呢又調返轉啦
[00:03:42.920 --> 00:03:45.320]  佢係先天有人愛先
[00:03:45.320 --> 00:03:46.720]  所以佢有價值
[00:03:46.720 --> 00:03:47.720]  例如啲乜嘢呢
[00:03:47.720 --> 00:03:49.720]  例如我唔知大家細過嘅時候
[00:03:49.720 --> 00:03:51.520]  或者你啲小朋友細過嘅時候
[00:03:51.520 --> 00:03:54.120]  有冇喜歡某一種嘅玩具
[00:03:54.120 --> 00:03:55.520]  有時候佢係中啲玩具
[00:03:55.520 --> 00:03:56.920]  可能一個羊娃娃
[00:03:56.920 --> 00:03:59.520]  一個可能狗仔兔仔咁樣
[00:03:59.520 --> 00:04:02.520]  係冇特別嘅價值
[00:04:02.520 --> 00:04:04.520]  可能賣返嚟都係幾磅銀㗎啫
[00:04:04.520 --> 00:04:05.720]  但係你拎走佢啦
[00:04:05.720 --> 00:04:07.320]  佢同你死過都好似
[00:04:07.320 --> 00:04:10.120]  因為呢個對佢嚟講
[00:04:10.120 --> 00:04:11.720]  呢樣嘢呢樣嘢
[00:04:11.720 --> 00:04:14.520]  呢個東西本身就已經被人愛先
[00:04:14.520 --> 00:04:17.920]  所以佢就有價值存在
[00:04:17.920 --> 00:04:19.720]  我哋係屬於呢一類別
[00:04:19.720 --> 00:04:21.120]  天父愛我哋
[00:04:21.120 --> 00:04:22.520]  佢創造我哋
[00:04:22.520 --> 00:04:24.520]  我哋成為咗神嘅兒女
[00:04:24.520 --> 00:04:27.320]  所以我哋成為有價值
[00:04:27.320 --> 00:04:28.920]  我哋可以大膽估計
[00:04:28.920 --> 00:04:31.920]  以諾佢認定佢係神嘅兒子
[00:04:31.920 --> 00:04:33.120]  佢係有價值嘅
[00:04:33.120 --> 00:04:34.320]  神係愛佢嘅
[00:04:34.320 --> 00:04:36.920]  所以以諾人如其名
[00:04:36.920 --> 00:04:40.520]  將佢嘅生命奉獻畀神
[00:04:40.520 --> 00:04:43.120]  美國有個小鎮
[00:04:43.120 --> 00:04:44.720]  有一個教堂
[00:04:44.720 --> 00:04:47.120]  有一次呢就呢個牧師就發現
[00:04:47.120 --> 00:04:50.120]  有一個男仔就永遠都坐喺後面
[00:04:50.120 --> 00:04:51.520]  佢就永遠都係遲到
[00:04:51.520 --> 00:04:52.520]  你知遲到嗰啲
[00:04:52.520 --> 00:04:54.120]  通常都坐後面㗎嘛係咪
[00:04:54.120 --> 00:04:55.520]  必要夠膽坐前面嗰行
[00:04:55.520 --> 00:04:57.320]  你到依家都冇人坐前面嗰行㗎
[00:04:57.320 --> 00:04:58.720]  準時都冇人坐
[00:04:58.720 --> 00:05:00.320]  何況係遲到呢係咪
[00:05:00.320 --> 00:05:03.920]  所以呢個男仔就好次次就坐喺後面嘅
[00:05:03.920 --> 00:05:05.320]  咁因為後面點解呢
[00:05:05.320 --> 00:05:06.720]  因為走得快呀
[00:05:06.720 --> 00:05:09.520]  唔知你係咪坐後面就想走得快呢
[00:05:09.520 --> 00:05:11.320]  咁呢個牧師就觀察呢個男仔
[00:05:11.320 --> 00:05:13.120]  就觀察咗好耐㗎喇
[00:05:13.120 --> 00:05:15.120]  幾個禮拜都係咁樣
[00:05:15.120 --> 00:05:16.320]  咁有一次呢就係
[00:05:16.320 --> 00:05:18.120]  唔知點解特別爆呀教會
[00:05:18.120 --> 00:05:19.120]  得意無奈呢
[00:05:19.120 --> 00:05:20.320]  佢就要坐得前
[00:05:20.320 --> 00:05:21.720]  咁坐前嘅時候呢
[00:05:21.720 --> 00:05:22.920]  佢就要遲走啦
[00:05:22.920 --> 00:05:24.320]  係咪一路排隊咁走
[00:05:24.320 --> 00:05:25.120]  排隊走嘅時候
[00:05:25.120 --> 00:05:26.720]  牧師就拍一拍佢後面
[00:05:26.720 --> 00:05:27.420]  佢話
[00:05:27.420 --> 00:05:27.920]  咦
[00:05:27.920 --> 00:05:29.220]  你咁熟口面嘅
[00:05:29.220 --> 00:05:30.220]  呢個男仔好奇怪
[00:05:30.220 --> 00:05:32.620]  因為佢唔好鍾意人認得佢係邊個
[00:05:32.620 --> 00:05:34.420]  咁呢個男仔就話點解你會知
[00:05:34.420 --> 00:05:35.920]  你覺得你會識我㗎
[00:05:35.920 --> 00:05:37.720]  佢話我認識你爸爸
[00:05:37.720 --> 00:05:38.820]  你只係神囉
[00:05:38.820 --> 00:05:40.020]  神嘅牌就係你爸爸
[00:05:40.020 --> 00:05:42.220]  你個樣好似神呀
[00:05:42.220 --> 00:05:44.420]  其實呢個牧師想畀呢個小朋友
[00:05:44.420 --> 00:05:45.620]  畀呢個細路仔知道
[00:05:45.620 --> 00:05:48.020]  原來你就是神嘅兒子
[00:05:48.020 --> 00:05:49.420]  你唔需要害怕
[00:05:49.420 --> 00:05:51.220]  人生無論發生咩事都好
[00:05:51.220 --> 00:05:52.520]  我哋要知道
[00:05:52.520 --> 00:05:55.620]  我哋就係天父嘅兒子
[00:05:55.620 --> 00:05:57.520]  以諾呢位咁出名嘅人
[00:05:57.520 --> 00:05:59.420]  佢有咁非凡嘅生命
[00:05:59.420 --> 00:06:01.220]  點解呀就有第二個原因
[00:06:01.220 --> 00:06:03.520]  大概就係在於佢渴求
[00:06:03.520 --> 00:06:06.420]  去過一個不一樣嘅人生
[00:06:06.420 --> 00:06:11.120]  失特嘅家譜同該隱嘅後代好明顯係一個對比
[00:06:11.120 --> 00:06:13.420]  仲有一個特點係特者我哋留意
[00:06:13.420 --> 00:06:15.320]  就係呢兩個家譜裏面
[00:06:15.320 --> 00:06:17.620]  有好幾個人名嘅發音
[00:06:17.620 --> 00:06:20.320]  希伯來文嘅發音係好相近
[00:06:20.320 --> 00:06:22.820]  例如如果你睇powerpoint嘅話
[00:06:22.820 --> 00:06:23.920]  你都會見到
[00:06:23.920 --> 00:06:27.720]  該隱同該男係好相似
[00:06:27.720 --> 00:06:29.320]  發音係好相似
[00:06:29.320 --> 00:06:32.620]  依拿同雅烈又係好相似
[00:06:32.620 --> 00:06:37.620]  米胡利亞同呢個馬勒列發音亦都係非常之相近
[00:06:37.620 --> 00:06:41.620]  更離譜嘅就係馬土薩利同馬土薩拉
[00:06:41.620 --> 00:06:43.420]  幾乎差唔多一樣咁制
[00:06:43.420 --> 00:06:44.920]  唔單止係咁
[00:06:44.920 --> 00:06:47.420]  仲有兩個人名係呢兩個嘅
[00:06:47.420 --> 00:06:49.020]  客家譜嘅系列裏面
[00:06:49.020 --> 00:06:51.120]  係完全同名嘅
[00:06:51.120 --> 00:06:52.920]  第一個就係叫做以諾
[00:06:52.920 --> 00:06:54.920]  第二個就係拉麥
[00:06:54.920 --> 00:06:58.520]  失特同多隱佢哋兩個都係亞當嘅仔嚟㗎
[00:06:58.520 --> 00:07:00.820]  但係如果頭先你留意嘅話
[00:07:00.820 --> 00:07:02.420]  五章第一到第二節
[00:07:02.420 --> 00:07:06.820]  聖經特別似乎強調咗失特係有神嘅形象嘅
[00:07:06.820 --> 00:07:11.420]  佢代表佢同神係有一個好好嘅關係
[00:07:11.420 --> 00:07:15.020]  同該隱佢被逐出離開神嘅面
[00:07:15.020 --> 00:07:16.820]  正正係相反嘅
[00:07:16.820 --> 00:07:18.620]  而亦都係四章第二十六節
[00:07:18.620 --> 00:07:20.220]  我哋讀一讀四章二十六節
[00:07:20.220 --> 00:07:22.120]  就更加提到一件好重要嘅事實
[00:07:22.120 --> 00:07:25.020]  我哋讀四章二十六節請讀
[00:07:25.020 --> 00:07:26.720]  也生了一個兒子
[00:07:26.720 --> 00:07:28.820]  起名叫以諾氏
[00:07:28.820 --> 00:07:31.820]  嗰時候人才求告耶和華
[00:07:31.820 --> 00:07:34.720]  喺失特生兒子之前
[00:07:34.720 --> 00:07:39.620]  似乎暗示咗人對神嘅敬拜同埋人對神嘅敬畏
[00:07:39.620 --> 00:07:41.420]  佢嘅態度同埋認真
[00:07:41.420 --> 00:07:44.020]  都係模糊都係唔清楚
[00:07:44.020 --> 00:07:45.620]  似乎人同神嘅關係
[00:07:45.620 --> 00:07:47.620]  好似越嚟越遠咁樣嘅
[00:07:47.620 --> 00:07:50.720]  越嚟越有一段嘅距離
[00:07:50.720 --> 00:07:53.920]  甚至該隱嘅子孫
[00:07:53.920 --> 00:07:56.320]  最後一個第七代嘅叫拉麥
[00:07:56.320 --> 00:07:57.620]  佢更加傲慢不羈
[00:07:57.620 --> 00:07:59.120]  曾經講過一段嘅說話
[00:07:59.120 --> 00:08:01.720]  我想留意第二十三節到二十四節
[00:08:01.720 --> 00:08:03.920]  我哋再讀呢段經文話請讀
[00:08:03.920 --> 00:08:06.320]  拉麥對他兩個妻子說
[00:08:06.320 --> 00:08:08.020]  壯年人傷我
[00:08:08.020 --> 00:08:09.520]  我把他殺了
[00:08:09.520 --> 00:08:11.120]  少年人損我
[00:08:11.120 --> 00:08:12.720]  我把他害了
[00:08:12.720 --> 00:08:14.220]  若殺該隱
[00:08:14.220 --> 00:08:16.020]  遭報七倍
[00:08:16.020 --> 00:08:20.420]  殺拉麥必遭報七十七倍
[00:08:20.420 --> 00:08:23.120]  你睇下呢一個人幾咁狂傲
[00:08:23.120 --> 00:08:24.620]  幾咁自大
[00:08:24.620 --> 00:08:27.920]  另外該隱同失特嘅後裏面
[00:08:27.920 --> 00:08:29.520]  都有一兩個名字
[00:08:29.520 --> 00:08:30.920]  有兩個名字係完全相同
[00:08:30.920 --> 00:08:31.920]  頭先我講咗
[00:08:31.920 --> 00:08:33.420]  就係以樂呢個名
[00:08:33.420 --> 00:08:34.920]  同名同姓呢
[00:08:34.920 --> 00:08:37.820]  呢個大家呢度有冇撞名呀
[00:08:37.820 --> 00:08:39.220]  你諗下你嘅中文名
[00:08:39.220 --> 00:08:40.720]  呢度會唔會同你相撞先
[00:08:40.720 --> 00:08:41.820]  有冇可能呀
[00:08:41.820 --> 00:08:44.320]  據我認識呢就好似冇嘅
[00:08:44.320 --> 00:08:45.320]  據我認識冇嘅
[00:08:45.320 --> 00:08:47.920]  但係最近有冇睇鬆仔嘅節目呀你哋
[00:08:47.920 --> 00:08:49.920]  我唔係高抬舉佢嘅節目呀
[00:08:49.920 --> 00:08:51.920]  佢最近呢拍咗一條片
[00:08:51.920 --> 00:08:53.520]  呢條片呢就提到呢
[00:08:53.520 --> 00:08:57.420]  係香港人嘅名好多原因之下撞咗
[00:08:57.420 --> 00:08:58.420]  咁所以呢
[00:08:58.420 --> 00:09:00.720]  喺gp嘅時候就將佢個名呢
[00:09:00.720 --> 00:09:01.620]  拎走咗
[00:09:01.620 --> 00:09:03.420]  就搬咗去唔知武陵宮咁遠
[00:09:03.420 --> 00:09:05.920]  去睇醫生嘅時候冇你嘅紀錄喎
[00:09:05.920 --> 00:09:06.920]  點解會咁樣樣呢
[00:09:06.920 --> 00:09:09.420]  呢個大概就係同文化有啲關係
[00:09:09.420 --> 00:09:11.220]  如果你寫英文名
[00:09:11.220 --> 00:09:13.120]  你落去任何表格裏面呢
[00:09:13.120 --> 00:09:16.520]  佢都通常將你中間個名拎走咗
[00:09:16.520 --> 00:09:18.120]  即係等於呢
[00:09:18.120 --> 00:09:19.620]  唔係將第三個名拎走咗
[00:09:19.620 --> 00:09:21.820]  譬如好似我個名叫曹志光咁樣啦
[00:09:21.820 --> 00:09:23.620]  佢就會chit-chow
[00:09:23.620 --> 00:09:25.520]  佢唔會chit-kong-chow
[00:09:25.520 --> 00:09:27.320]  你明個意思呀呢個係咪
[00:09:27.320 --> 00:09:28.820]  咁有咩問題發生呢
[00:09:28.820 --> 00:09:31.120]  好似喺我仔身上面就發生個問題啦
[00:09:31.120 --> 00:09:33.120]  我大仔叫做曹君明
[00:09:33.120 --> 00:09:34.520]  第二仔叫曹君濤
[00:09:34.520 --> 00:09:36.120]  英文叫做曹坤濤
[00:09:36.120 --> 00:09:37.520]  我話曹坤明
[00:09:37.520 --> 00:09:39.720]  好啦佢拎走咗第三個字之後呢
[00:09:39.720 --> 00:09:42.520]  大家都叫做坤曹
[00:09:42.520 --> 00:09:43.920]  咁你啲friend就話喂坤
[00:09:43.920 --> 00:09:46.220]  咁你點樣兩個一齊認囉係咪
[00:09:46.220 --> 00:09:48.420]  因為呢個就係佢哋嘅文化嚟㗎嘛
[00:09:48.420 --> 00:09:51.420]  所以點解會有呢個問題出現呢
[00:09:51.420 --> 00:09:53.620]  好明顯呢個係一個
[00:09:53.620 --> 00:09:55.720]  我哋香港人未必會習慣嘅嘢
[00:09:55.720 --> 00:09:58.120]  而且佢哋將個姓呢會放咗後面嘅
[00:09:58.120 --> 00:09:59.520]  名就放前面嘅
[00:09:59.520 --> 00:10:01.420]  我有個朋友住十七區嘅
[00:10:01.420 --> 00:10:03.220]  佢就有一次去睇牙醫
[00:10:03.220 --> 00:10:04.220]  咁佢睇牙醫嘅時候
[00:10:04.220 --> 00:10:05.820]  佢醫生攞個record出嚟
[00:10:05.820 --> 00:10:07.220]  一攞個record出嚟之後就話
[00:10:07.220 --> 00:10:10.520]  哎先生你成棚牙要剝幾隻牙喎
[00:10:10.520 --> 00:10:11.820]  咁佢就覺得好奇怪
[00:10:11.820 --> 00:10:13.720]  喂我嚟洗牙佢做喎
[00:10:13.720 --> 00:10:15.220]  點解你要剝我啲牙
[00:10:15.220 --> 00:10:17.720]  咁因為原來有一個同名同姓
[00:10:17.720 --> 00:10:20.820]  亦都係住喺十七區嘅朋友
[00:10:20.820 --> 00:10:21.820]  係一樣嘅
[00:10:21.820 --> 00:10:24.120]  咁所以佢以為嗰個就係呢一個
[00:10:24.120 --> 00:10:26.420]  咁於是乎想去剝佢幾隻牙
[00:10:26.420 --> 00:10:28.520]  佢走都走唔切啦當然啦
[00:10:28.520 --> 00:10:29.520]  所以點解
[00:10:29.520 --> 00:10:31.820]  名有時候係好common嘅嘢
[00:10:31.820 --> 00:10:34.420]  以諾可能係比較common掛
[00:10:34.420 --> 00:10:35.720]  唔知道係咪啦
[00:10:35.720 --> 00:10:38.420]  當時已經有兩個人叫以諾
[00:10:38.420 --> 00:10:40.820]  該人嘅後代裏面有一個叫以諾
[00:10:40.820 --> 00:10:42.120]  呢個人緊要喎
[00:10:42.120 --> 00:10:43.620]  佢係人類歷史裏面
[00:10:43.620 --> 00:10:46.320]  第一個建立城池嘅人
[00:10:46.320 --> 00:10:47.420]  巴唔巴閉呀
[00:10:47.420 --> 00:10:50.420]  人類歷史有記載以嚟喺聖經當中
[00:10:50.420 --> 00:10:54.120]  而瑟特嘅後裏面亦都有一個叫做以諾
[00:10:54.120 --> 00:10:56.720]  聖經喺二十二節同二十四節
[00:10:56.720 --> 00:10:58.420]  分別話畀我哋知
[00:10:58.420 --> 00:11:03.020]  重複提到呢位嘅以諾與神同行
[00:11:03.020 --> 00:11:05.220]  你就會睇到呢兩個以諾
[00:11:05.220 --> 00:11:07.720]  有幾大嘅不同
[00:11:07.720 --> 00:11:10.620]  佢哋嘅世界亦都非常之不一樣
[00:11:10.620 --> 00:11:11.920]  就好似我哋有時候
[00:11:11.920 --> 00:11:13.120]  如果我哋都記得
[00:11:13.120 --> 00:11:14.820]  假設我哋有小朋友嘅話
[00:11:14.820 --> 00:11:15.920]  唔知道你有冇印象
[00:11:15.920 --> 00:11:17.420]  你兩個小朋友
[00:11:17.420 --> 00:11:18.320]  三個小朋友
[00:11:18.320 --> 00:11:19.420]  四個小朋友
[00:11:19.420 --> 00:11:23.020]  有冇啲唔同嘅特質呢
[00:11:23.020 --> 00:11:26.020]  梗有啲人呢可能係性格癖靜啲
[00:11:26.020 --> 00:11:27.420]  鍾意睇書
[00:11:27.420 --> 00:11:29.420]  但係有另一個呢就可能好好動嘅
[00:11:29.420 --> 00:11:31.520]  鍾意行街鍾意玩嘅
[00:11:31.520 --> 00:11:32.920]  梗有啲分別喺度
[00:11:32.920 --> 00:11:36.020]  唔同嘅人可能有唔同嘅性格
[00:11:36.020 --> 00:11:37.720]  依家以諾其中一個呢
[00:11:37.720 --> 00:11:39.420]  就係建立城池
[00:11:39.420 --> 00:11:42.020]  可以話有一番大作為係咪
[00:11:42.020 --> 00:11:46.420]  更加係第一個建立城池
[00:11:46.420 --> 00:11:49.420]  功功為職萬人景仰
[00:11:49.420 --> 00:11:52.320]  但係喺屬靈同永恆嘅事上面呢
[00:11:52.320 --> 00:11:55.120]  有冇人將佢嘅嘢記錄落嚟呢
[00:11:55.120 --> 00:11:57.320]  但係同另一個嘅以諾就好唔同
[00:11:57.320 --> 00:11:59.820]  另一個以諾佢冇建立城池
[00:11:59.820 --> 00:12:02.320]  佢亦都未必有多人認識佢
[00:12:02.320 --> 00:12:03.620]  關於佢有幾咁
[00:12:03.620 --> 00:12:06.520]  喺呢個世界上面幾咁呢個威水嘅事件
[00:12:06.520 --> 00:12:08.320]  但係聖嬰連續兩次話
[00:12:08.320 --> 00:12:11.320]  佢係一個與神同行嘅人
[00:12:11.320 --> 00:12:13.620]  佢嘅成就比起另一個嘅以諾
[00:12:13.620 --> 00:12:15.720]  未必可以拍得上
[00:12:15.720 --> 00:12:18.420]  但係佢贏得嘅
[00:12:18.420 --> 00:12:20.220]  畀人認識或者係尊重
[00:12:20.220 --> 00:12:24.120]  係在於佢同神建立一個好親密嘅關係
[00:12:24.120 --> 00:12:26.120]  呢一個先係另類嘅
[00:12:26.120 --> 00:12:28.320]  喺上帝面前真正嘅成就
[00:12:28.320 --> 00:12:29.520]  真正嘅成功
[00:12:29.520 --> 00:12:31.620]  亦都係我哋要學習嘅嘢
[00:12:31.620 --> 00:12:33.520]  仲有另一個特別嘅地方
[00:12:33.520 --> 00:12:34.720]  創世紀
[00:12:34.720 --> 00:12:39.520]  創世紀有提到另外嘅兩個拉麥
[00:12:39.520 --> 00:12:42.420]  兩個條線路裏面都有一個拉麥
[00:12:42.420 --> 00:12:45.320]  薩特嘅後代裏面有一個叫拉麥
[00:12:45.320 --> 00:12:48.020]  戈仁嘅後代裏面有另一個拉麥
[00:12:48.020 --> 00:12:51.120]  同樣都有個number叫做7呢個數目字
[00:12:51.120 --> 00:12:53.320]  你知喺7呢個字冇乜神秘力量
[00:12:53.320 --> 00:12:54.920]  不過佢有象徵意識
[00:12:54.920 --> 00:12:57.020]  象徵住嗰種完美啦
[00:12:57.020 --> 00:12:57.820]  好滿足啦
[00:12:57.820 --> 00:12:59.620]  好神聖嘅呢一種嘅
[00:12:59.620 --> 00:13:01.820]  象徵嘅成份喺裏面
[00:13:01.820 --> 00:13:04.320]  戈仁我嘅租步幾多倍呀
[00:13:04.320 --> 00:13:07.420]  77倍
[00:13:07.420 --> 00:13:09.520]  而薩特嗰邊嘅後代嘅拉麥
[00:13:09.520 --> 00:13:11.020]  一生嘅歲數呢
[00:13:11.020 --> 00:13:16.720]  係777提呢個number即係火都嚟喇
[00:13:16.720 --> 00:13:19.120]  777歲
[00:13:19.120 --> 00:13:20.020]  當然啦
[00:13:20.020 --> 00:13:21.920]  呢個係好講到
[00:13:21.920 --> 00:13:24.020]  戈仁嘅後代嘅呢個拉麥
[00:13:24.020 --> 00:13:25.820]  係嗰種滿足嘅虛榮
[00:13:25.820 --> 00:13:28.720]  但係呢個嘅薩特嘅拉麥
[00:13:28.720 --> 00:13:30.520]  係滿足嘅人生
[00:13:30.520 --> 00:13:34.220]  係一個好完美嘅一個人生嘅一個嘅象徵
[00:13:34.220 --> 00:13:35.720]  仲有一個特別嘅地方
[00:13:35.720 --> 00:13:38.620]  創世紀第五章記載咗從亞當
[00:13:38.620 --> 00:13:41.420]  去到羅亞足足十代嘅人
[00:13:41.420 --> 00:13:42.720]  而無獨有偶呢
[00:13:42.720 --> 00:13:45.820]  第11章從羅亞嘅仔蟬開始
[00:13:45.820 --> 00:13:48.420]  一路去到創世紀另一個主角
[00:13:48.420 --> 00:13:49.620]  叫做阿巴拉罕
[00:13:49.620 --> 00:13:51.720]  又係十代
[00:13:51.720 --> 00:13:53.320]  而第五章嘅呢十代
[00:13:53.320 --> 00:13:56.420]  佢哋有一個好有趣嘅特色
[00:13:56.420 --> 00:13:59.520]  就係有一個好悶嘅結構
[00:13:59.520 --> 00:14:00.620]  呢個結構呢
[00:14:00.620 --> 00:14:02.920]  就係原來佢哋
[00:14:02.920 --> 00:14:03.820]  人名
[00:14:03.820 --> 00:14:06.720]  佢哋嘅歲數係差唔多成千歲
[00:14:06.720 --> 00:14:09.420]  唔係文千歲係成千歲
[00:14:09.420 --> 00:14:10.020]  當然啦
[00:14:10.020 --> 00:14:10.820]  我哋有相信
[00:14:10.820 --> 00:14:13.120]  佢哋都係一個真實嘅年紀嚟嘅
[00:14:13.120 --> 00:14:13.920]  幾千歲
[00:14:13.920 --> 00:14:14.920]  幾成百歲
[00:14:14.920 --> 00:14:15.920]  九百幾歲
[00:14:15.920 --> 00:14:16.720]  成千歲
[00:14:16.720 --> 00:14:18.120]  都係真實嘅年紀
[00:14:18.120 --> 00:14:19.920]  但係有一啲嘅年紀呢
[00:14:19.920 --> 00:14:21.120]  有啲嘅數字呢
[00:14:21.120 --> 00:14:22.120]  其實呢
[00:14:22.120 --> 00:14:23.520]  係象徵成分
[00:14:23.520 --> 00:14:24.620]  舉個例子
[00:14:24.620 --> 00:14:25.620]  呢啲嘅象徵成分
[00:14:25.620 --> 00:14:27.820]  特別係用喺薩特嘅後代上面嘅
[00:14:27.820 --> 00:14:29.720]  例如該嵐
[00:14:29.720 --> 00:14:31.320]  12節到第14節
[00:14:31.320 --> 00:14:32.320]  佢生仔嘅時候呢
[00:14:32.320 --> 00:14:33.120]  佢出世嘅時候呢
[00:14:33.120 --> 00:14:35.120]  係70歲生嘅時候70歲
[00:14:35.120 --> 00:14:36.620]  再活多840年
[00:14:36.620 --> 00:14:38.920]  呢個number正正係70乘12
[00:14:38.920 --> 00:14:41.120]  然之後死喺910
[00:14:41.120 --> 00:14:44.020]  就係70乘13
[00:14:44.020 --> 00:14:45.620]  所以係70嘅倍數
[00:14:45.620 --> 00:14:47.220]  另外馬土薩拉呢
[00:14:47.220 --> 00:14:48.620]  佢生仔嘅時候
[00:14:48.620 --> 00:14:50.720]  係187歲
