
[00:00:00.000 --> 00:00:02.000]  好,那我們一起低頭祈禱吧
[00:02:36.000 --> 00:02:38.000]  他們不能夠接待
[00:02:38.000 --> 00:02:41.000]  所以他被釘在十字架的原因
[00:02:41.000 --> 00:02:45.000]  正正就是因為他突顯他是他們的王
[00:02:45.000 --> 00:02:48.000]  所以就用這個原因
[00:02:48.000 --> 00:02:50.000]  來釘十字架
[00:02:50.000 --> 00:02:54.000]  而你記得在約翰福音第一章十節
[00:02:54.000 --> 00:02:56.000]  他所說
[00:02:56.000 --> 00:02:59.000]  他在世界也是藉著他做的
[00:02:59.000 --> 00:03:04.000]  世界卻不認識他
[00:03:04.000 --> 00:03:05.000]  之前都講過
[00:03:05.000 --> 00:03:08.000]  這種認識不單止是
[00:03:08.000 --> 00:03:11.000]  觀念上的一種認識
[00:03:11.000 --> 00:03:14.000]  而是關係上的一種親近
[00:03:14.000 --> 00:03:19.000]  這個世界對於來到世間的創造主
[00:03:19.000 --> 00:03:23.000]  他不想去有一種親近
[00:03:23.000 --> 00:03:28.000]  以至他們要斷言的拒絕
[00:03:28.000 --> 00:03:31.000]  就好像上一次所講的一樣
[00:03:31.000 --> 00:03:34.000]  就是乾在黑暗裡黑暗卻不接受過
[00:03:34.000 --> 00:03:37.000]  乾照在黑暗裡黑暗卻不接受過
[00:03:37.000 --> 00:03:40.000]  當主耶穌來到這個世界的時候
[00:03:40.000 --> 00:03:45.000]  他上一次講到真理是什麼
[00:03:45.000 --> 00:03:47.000]  比拉多就問真理是什麼
[00:03:47.000 --> 00:03:49.000]  而真理就好像光一樣
[00:03:49.000 --> 00:03:52.000]  去把人心裡的黑暗照明出來
[00:03:52.000 --> 00:03:55.000]  而當這些黑暗被照明的時候
[00:03:55.000 --> 00:03:57.000]  他們是要拒絕
[00:03:57.000 --> 00:04:03.000]  這個就好像是把十字架的結局
[00:04:03.000 --> 00:04:05.000]  推上去高潮了
[00:04:05.000 --> 00:04:09.000]  前面都已經好像你看電視劇那樣
[00:04:09.000 --> 00:04:11.000]  已經埋了那些伏線
[00:04:11.000 --> 00:04:13.000]  最後大結局的時候
[00:04:13.000 --> 00:04:19.000]  你看到所有的不同的不同鋪排
[00:04:19.000 --> 00:04:23.000]  最終發展都是歸了一點
[00:04:23.000 --> 00:04:28.000]  就是神要被釘在十字架而被拒絕
[00:04:28.000 --> 00:04:31.000]  神要被釘在十字架而被拒絕
[00:04:31.000 --> 00:04:33.000]  而剛才我們讀那段經文
[00:04:33.000 --> 00:04:38.000]  都很強調多次
[00:04:38.000 --> 00:04:41.000]  釘十字架方面發生了不同的事情
[00:04:41.000 --> 00:04:43.000]  第一個就是
[00:04:43.000 --> 00:04:46.000]  你看到在約翰福音第十八節
[00:04:46.000 --> 00:04:48.000]  十九章十八節他說
[00:04:48.000 --> 00:04:51.000]  他們在那裡釘他在十字架上
[00:04:51.000 --> 00:04:54.000]  還有兩個人和他一同釘著
[00:04:54.000 --> 00:04:57.000]  一邊一個耶穌在中間
[00:04:57.000 --> 00:05:01.000]  而這個你對應在二塞亞書第五十三章
[00:05:01.000 --> 00:05:04.000]  他說他雖然未曾強暴 口中有沒有鬼宅
[00:05:04.000 --> 00:05:06.000]  人還是他與惡人同埋
[00:05:06.000 --> 00:05:10.000]  誰知死的時候與財主同葬
[00:05:10.000 --> 00:05:13.000]  主耶穌是被釘在罪犯的當中
[00:05:13.000 --> 00:05:19.000]  但這個是對神來講一點都不意外
[00:05:19.000 --> 00:05:21.000]  對神來講一點都不意外
[00:05:21.000 --> 00:05:23.000]  因為在二塞亞書已經說
[00:05:23.000 --> 00:05:26.000]  他是與惡人同埋
[00:05:26.000 --> 00:05:30.000]  他是在強暴的當中被列在罪犯的當中
[00:05:30.000 --> 00:05:33.000]  而在二十四章又說
[00:05:33.000 --> 00:05:36.000]  他們彼此說 我們不要撕開
[00:05:36.000 --> 00:05:39.000]  要佔扣 看誰得著
[00:05:39.000 --> 00:05:41.000]  者要應驗經上的話說
[00:05:41.000 --> 00:05:44.000]  他們分了我的外衣 為我的女衣佔扣
[00:05:44.000 --> 00:05:46.000]  彬彬果然做了這事
[00:05:46.000 --> 00:05:49.000]  這是在詩篇第二十二篇十八節所說
[00:05:49.000 --> 00:05:53.000]  他們分了我的外衣 為我的女衣佔扣
[00:05:53.000 --> 00:05:56.000]  在十字架上面的時候
[00:05:56.000 --> 00:05:59.000]  如果你記得那段經文
[00:05:59.000 --> 00:06:04.000]  說到耶穌的外衣被士兵分開了
[00:06:04.000 --> 00:06:07.000]  但裡面的衣服是一塊布來積成的
[00:06:07.000 --> 00:06:10.000]  他們覺得撕爛了就不值錢了
[00:06:10.000 --> 00:06:12.000]  於是抽籤看誰得到
[00:06:12.000 --> 00:06:14.000]  但連這件這麼簡單的事情
[00:06:14.000 --> 00:06:18.000]  在詩篇第二十二篇十八節所說
[00:06:18.000 --> 00:06:20.000]  他們分了我的外衣 為我的女衣佔扣
[00:06:20.000 --> 00:06:23.000]  所以約翰很清楚地知道
[00:06:23.000 --> 00:06:26.000]  這件事本身都不是一個機緣巧合
[00:06:26.000 --> 00:06:30.000]  似乎是在神的計劃當中
[00:06:30.000 --> 00:06:34.000]  不斷地推向前面
[00:06:34.000 --> 00:06:38.000]  然後在二十八節所說
[00:06:38.000 --> 00:06:43.000]  這事以後 耶穌知道各樣的事已經成了
[00:06:43.000 --> 00:06:46.000]  為了使經上的話應驗 就說我學了
[00:06:46.000 --> 00:06:50.000]  而這裡其實是對應詩篇第二十二篇
[00:06:50.000 --> 00:06:52.000]  和詩篇第六十九篇
[00:06:52.000 --> 00:06:56.000]  我的精力沽乾如同鴉片
[00:06:56.000 --> 00:06:59.000]  我的舌頭貼在我牙床上
[00:06:59.000 --> 00:07:03.000]  你將我安置在死地的塵土中
[00:07:03.000 --> 00:07:07.000]  然後詩篇六十九篇說
[00:07:07.000 --> 00:07:10.000]  他們拿苦膽給我當食物
[00:07:10.000 --> 00:07:14.000]  我學了 他們拿醋給我喝
[00:07:14.000 --> 00:07:18.000]  你看到一步一步的
[00:07:18.000 --> 00:07:22.000]  約翰在描述在釘十字架的過程
[00:07:22.000 --> 00:07:24.000]  好像就是一步一步地
[00:07:24.000 --> 00:07:28.000]  將耶穌推向了那個痛苦
[00:07:28.000 --> 00:07:31.000]  和黑暗的深淵那裡
[00:07:31.000 --> 00:07:35.000]  但是另一方面 對應的就是
[00:07:35.000 --> 00:07:38.000]  好像一步一步地去成就神
[00:07:38.000 --> 00:07:41.000]  那個救贖的計劃和旨意
[00:07:41.000 --> 00:07:45.000]  接著你去到第三十一節那裡
[00:07:45.000 --> 00:07:48.000]  猶太人因這日事預備日
[00:07:48.000 --> 00:07:50.000]  又因安息日事過大日
[00:07:50.000 --> 00:07:53.000]  就求比拉多打斷他們的腳
[00:07:53.000 --> 00:07:58.000]  把他們拿去 免得施搜當安息日
[00:07:58.000 --> 00:07:59.000]  留在十字架上
[00:07:59.000 --> 00:08:02.000]  於是冰丁來把頭一個人的腿
[00:08:02.000 --> 00:08:04.000]  並與耶穌同釘第二個人的腿
[00:08:04.000 --> 00:08:05.000]  都打斷了
[00:08:05.000 --> 00:08:07.000]  只是來到耶穌那裡
[00:08:07.000 --> 00:08:09.000]  見他已經死了
[00:08:09.000 --> 00:08:10.000]  就不打斷他的腿
[00:08:10.000 --> 00:08:13.000]  唯有一個冰丁拿槍砸他的肋膀
[00:08:13.000 --> 00:08:16.000]  隨即有血和水流出
[00:08:16.000 --> 00:08:18.000]  這些事成了
[00:08:18.000 --> 00:08:20.000]  為了應驗經上的話
[00:08:20.000 --> 00:08:22.000]  他的骨頭連一根也不折斷
[00:08:22.000 --> 00:08:24.000]  經上又有一句說
[00:08:24.000 --> 00:08:27.000]  他們要仰望自己所擇的人
[00:08:27.000 --> 00:08:30.000]  這個是引用著撒加利亞書
[00:08:30.000 --> 00:08:32.000]  撒加利亞書那裡所說過
[00:08:32.000 --> 00:08:36.000]  他們必將那私姻叫人懇求的
[00:08:36.000 --> 00:08:40.000]  靈驅灌大衛嫁禍耶路撒冷的居民
[00:08:40.000 --> 00:08:42.000]  他們必仰望我
[00:08:42.000 --> 00:08:44.000]  就是他們所擇的
[00:08:44.000 --> 00:08:47.000]  必為我悲哀如喪獨生子
[00:08:47.000 --> 00:08:50.000]  又為我受苦如喪長子
[00:08:50.000 --> 00:08:53.000]  這是撒加利亞書那裡所說的
[00:08:53.000 --> 00:08:56.000]  而主耶穌在十字架上
[00:08:56.000 --> 00:08:58.000]  沒有被人打斷他的腳骨
[00:08:58.000 --> 00:09:01.000]  這也是符合了約翰
[00:09:01.000 --> 00:09:03.000]  整個約翰福音的描述
[00:09:03.000 --> 00:09:06.000]  耶穌好像就是那隻如月節的羊羔
[00:09:06.000 --> 00:09:08.000]  所以一個骨頭都不會打斷的
[00:09:08.000 --> 00:09:12.000]  接著到了第四十一節
[00:09:12.000 --> 00:09:14.000]  耶穌死了之後的安葬
[00:09:14.000 --> 00:09:19.000]  就是在耶穌在十字架的地方
[00:09:19.000 --> 00:09:22.000]  有一個原子原子裡一座新墳墓
[00:09:22.000 --> 00:09:25.000]  從來沒有葬過人
[00:09:25.000 --> 00:09:27.000]  只是猶太人的預備日
[00:09:27.000 --> 00:09:29.000]  又因那墳墓近
[00:09:29.000 --> 00:09:32.000]  他們就把耶穌安放在那裡
[00:09:32.000 --> 00:09:34.000]  這個也是在二塞亞書
[00:09:34.000 --> 00:09:36.000]  第五十三章第九節所說的
[00:09:36.000 --> 00:09:39.000]  他說人還使他與惡人
[00:09:39.000 --> 00:09:44.000]  和誰知死的時候與財主同葬
[00:09:44.000 --> 00:09:46.000]  耶穌死的時候是安置了
[00:09:46.000 --> 00:09:48.000]  在一個有錢人
[00:09:48.000 --> 00:09:53.000]  阿彌陀佛約瑟的墳墓那裡
[00:09:53.000 --> 00:09:55.000]  這裡你就看到一個
[00:09:55.000 --> 00:09:57.000]  好像兩個平衡的時空的
[00:09:57.000 --> 00:10:00.000]  一個交錯的出現
[00:10:00.000 --> 00:10:02.000]  一方面就是黑暗
[00:10:02.000 --> 00:10:05.000]  好像得勝的一步一步的
[00:10:05.000 --> 00:10:08.000]  要將神的兒子
[00:10:08.000 --> 00:10:14.000]  推離這個神管治的舞台之外
[00:10:14.000 --> 00:10:16.000]  他來到這個世界
[00:10:16.000 --> 00:10:18.000]  但這個世界容不下他
[00:10:18.000 --> 00:10:20.000]  就不斷地要將他推走
[00:10:20.000 --> 00:10:22.000]  不斷地要將他推走
[00:10:22.000 --> 00:10:25.000]  不斷地要將他推出神的管治範圍
[00:10:25.000 --> 00:10:27.000]  你稱為王嘛
[00:10:27.000 --> 00:10:29.000]  王在哪裡管治呢
[00:10:29.000 --> 00:10:34.000]  王的權勢已經被人完全推翻了
[00:10:34.000 --> 00:10:37.000]  這個王都要被處死了
[00:10:37.000 --> 00:10:40.000]  但在另一方面亦都交織著
[00:10:40.000 --> 00:10:43.000]  另一個故事的平衡發展就是
[00:10:43.000 --> 00:10:47.000]  當這些黑暗好像完全得勢
[00:10:47.000 --> 00:10:51.000]  罪惡的權勢好像完全勝利的時候
[00:10:51.000 --> 00:10:55.000]  神在背後的計劃
[00:10:55.000 --> 00:10:58.000]  亦都是一步一步地推向前面
[00:10:58.000 --> 00:11:01.000]  剛才所看的高過不同的經文的時候
[00:11:01.000 --> 00:11:04.000]  所以這些絕對不是一個意外
[00:11:04.000 --> 00:11:06.000]  對神來說是沒有意外的
[00:11:06.000 --> 00:11:11.000]  神是自己好像是一個總指揮一樣
[00:11:11.000 --> 00:11:14.000]  令到他自己救贖的計劃
[00:11:14.000 --> 00:11:19.000]  最終向著他所想發展的方向而發展
[00:11:19.000 --> 00:11:22.000]  這就帶來了一個問題
[00:11:22.000 --> 00:11:25.000]  就是好像某個程度上
[00:11:25.000 --> 00:11:30.000]  黑暗罪惡是好像會得勝的
[00:11:30.000 --> 00:11:34.000]  但是另一方面亦都好像
[00:11:34.000 --> 00:11:37.000]  是神的旨意是會完成的
[00:11:37.000 --> 00:11:40.000]  這兩方面好像是
[00:11:40.000 --> 00:11:46.000]  我們很多時看是兩個水火不融
[00:11:46.000 --> 00:11:53.000]  兩個是互相打架 搏鬥 互相角力的
[00:11:53.000 --> 00:11:57.000]  好像一度扯贏 另一個就會扯輸一樣
[00:11:57.000 --> 00:12:01.000]  很多時候我們看都是這樣
[00:12:01.000 --> 00:12:05.000]  但是這個甚至推到十字架
[00:12:05.000 --> 00:12:10.000]  釘十字架這個事情的時候
[00:12:10.000 --> 00:12:15.000]  你都發覺似乎不是這樣
[00:12:15.000 --> 00:12:20.000]  兩個不是一邊贏一邊輸
[00:12:20.000 --> 00:12:23.000]  不是一邊贏一邊輸
[00:12:23.000 --> 00:12:27.000]  誰贏呢 你問
[00:12:27.000 --> 00:12:29.000]  耶穌明明都被人處死了釘十字架
[00:12:29.000 --> 00:12:33.000]  是不是那些邪惡的勢力贏呢
[00:12:33.000 --> 00:12:36.000]  是不是
[00:12:36.000 --> 00:12:39.000]  你說不是 沒有理由
[00:12:39.000 --> 00:12:41.000]  邪惡是不會贏的
[00:12:41.000 --> 00:12:43.000]  我們這個一定要大團圓結局
[00:12:43.000 --> 00:12:46.000]  當然是神贏
[00:12:46.000 --> 00:12:49.000]  所以就引用經文 證明了神的旨意
[00:12:49.000 --> 00:12:51.000]  但是神贏
[00:12:51.000 --> 00:12:53.000]  耶穌又真的被人釘十字架
[00:12:53.000 --> 00:12:57.000]  而且受了很多苦 是不是
[00:12:57.000 --> 00:13:00.000]  就是耶穌被人折磨至死
[00:13:00.000 --> 00:13:01.000]  一般人釘十字架
[00:13:01.000 --> 00:13:02.000]  那時候的研究
[00:13:02.000 --> 00:13:05.000]  起碼正常人一般健康
[00:13:05.000 --> 00:13:08.000]  可能要兩三天才死
[00:13:08.000 --> 00:13:10.000]  而他兩個強盜都未死
[00:13:10.000 --> 00:13:12.000]  但是耶穌是折磨到
[00:13:12.000 --> 00:13:16.000]  上了十字架幾個小時就死了
[00:13:16.000 --> 00:13:21.000]  這個是很痛苦
[00:13:21.000 --> 00:13:23.000]  你想想 簡直是關塔那摩那些
[00:13:23.000 --> 00:13:26.000]  酷刑折磨之下才這麼快死
[00:13:26.000 --> 00:13:29.000]  耶穌是被人酷刑折磨的
[00:13:29.000 --> 00:13:31.000]  那你說神贏
[00:13:31.000 --> 00:13:35.000]  那不是吧 這樣贏法
[00:13:35.000 --> 00:13:38.000]  這裡就帶出了一個很重要的
[00:13:38.000 --> 00:13:42.000]  我們去反省的一個事實
[00:13:42.000 --> 00:13:45.000]  就是十字架好像是顛覆了
[00:13:45.000 --> 00:13:50.000]  我們去看這個世界很多的觀念
[00:13:50.000 --> 00:13:53.000]  我們看這個世界的觀念
[00:13:53.000 --> 00:13:56.000]  什麼為之成功 什麼為之勝利
[00:13:56.000 --> 00:13:59.000]  什麼為之掌權
[00:13:59.000 --> 00:14:02.000]  什麼為之得到權力
[00:14:02.000 --> 00:14:07.000]  什麼為之榮耀
[00:14:07.000 --> 00:14:11.000]  我們是有一定的觀念和看法的
[00:14:11.000 --> 00:14:16.000]  在這些觀念和看法之下
[00:14:16.000 --> 00:14:22.000]  耶穌是輸的
[00:14:22.000 --> 00:14:25.000]  輸服當然比被虐待好
[00:14:25.000 --> 00:14:31.000]  真正做君王當然比被人釘十字架做君王好
[00:14:31.000 --> 00:14:37.000]  勝利當然是仇敵 就俯首稱臣
[00:14:37.000 --> 00:14:43.000]  這些都是我們根本就是有這些觀念
[00:14:43.000 --> 00:14:46.000]  我們看整個世界都是這樣
[00:14:46.000 --> 00:14:48.000]  甚至我們看我們的生命
[00:14:48.000 --> 00:14:49.000]  怎樣為之勝利
[00:14:49.000 --> 00:14:52.000]  怎樣為之跟從神而得到福氣
[00:14:52.000 --> 00:14:55.000]  我們都是用一個這樣的觀念
[00:14:55.000 --> 00:14:58.000]  這樣的眼鏡來看這一切
[00:14:58.000 --> 00:15:03.000]  所以往往很多時候是格格不入
[00:15:03.000 --> 00:15:07.000]  但是在十字架那裡就顛覆了
[00:15:07.000 --> 00:15:12.000]  神體的勝利就代表不受苦了嗎
[00:15:12.000 --> 00:15:17.000]  榮耀就是代表沒有羞辱了嗎
[00:15:17.000 --> 00:15:21.000]  高聲就代表沒有謙卑了嗎
[00:15:21.000 --> 00:15:27.000]  十字架將我們人很熟悉的
[00:15:27.000 --> 00:15:31.000]  權力的觀念都是扭轉
[00:15:31.000 --> 00:15:37.000]  因為神自己就不是用這種方式來去管治
[00:15:37.000 --> 00:15:41.000]  當我們用世俗的權力的觀念
[00:15:41.000 --> 00:15:43.000]  我們想神的管治
[00:15:43.000 --> 00:15:45.000]  就好像神很粗野的
[00:15:45.000 --> 00:15:47.000]  很粗暴的 很強制的
[00:15:47.000 --> 00:15:52.000]  有些在中國大陸來的大興姐妹
[00:15:52.000 --> 00:15:54.000]  他們很有一個觀念
[00:15:54.000 --> 00:15:59.000]  他們就去想怎樣去處摸上意
[00:15:59.000 --> 00:16:02.000]  就是那些上級有時候有些心意
[00:16:02.000 --> 00:16:04.000]  那些老闆有些什麼心意
[00:16:04.000 --> 00:16:06.000]  但是又不說出來
[00:16:06.000 --> 00:16:09.000]  那些下屬就要去去處摸他
[00:16:09.000 --> 00:16:12.000]  或者那些政府的官員怎樣辦事
[00:16:12.000 --> 00:16:16.000]  要去猜上面那個行政高級的人
[00:16:16.000 --> 00:16:17.000]  他不會說給你知道的
[00:16:17.000 --> 00:16:18.000]  因為說給你知道
[00:16:18.000 --> 00:16:21.000]  可能有時候是壞了 錯了
[00:16:21.000 --> 00:16:22.000]  那我就很沒面子
[00:16:22.000 --> 00:16:23.000]  他不說給你知道
[00:16:23.000 --> 00:16:24.000]  但是下屬又要去猜
[00:16:24.000 --> 00:16:27.000]  所以很痛苦就是要去猜摸上意
[00:16:27.000 --> 00:16:30.000]  但是整個的觀念就是
[00:16:30.000 --> 00:16:36.000]  上面的權力 我要討好他
[00:16:36.000 --> 00:16:38.000]  而可以猜中的
[00:16:38.000 --> 00:16:41.000]  就是高升的一個步驟
[00:16:41.000 --> 00:16:49.000]  或者是得到欣賞的一個途徑
[00:16:49.000 --> 00:16:50.000]  或者這麼說
[00:16:50.000 --> 00:16:52.000]  你明白我說什麼嗎
[00:16:52.000 --> 00:16:53.000]  你明白我說什麼
[00:16:53.000 --> 00:16:55.000]  可能在中國大陸來的背景的人
[00:16:55.000 --> 00:16:56.000]  你們可能會明白
[00:16:56.000 --> 00:16:58.000]  因為我最初不明白的
[00:16:58.000 --> 00:16:59.000]  我香港人不明白的
[00:16:59.000 --> 00:17:01.000]  但是後來慢慢慢慢
[00:17:01.000 --> 00:17:02.000]  又跟一些朋友聊天
[00:17:02.000 --> 00:17:06.000]  他們才知道原來他們是這樣的
[00:17:06.000 --> 00:17:09.000]  但是有時候做基督徒都可能是這樣
[00:17:09.000 --> 00:17:12.000]  因為我們覺得神的權力就是那一種
[00:17:12.000 --> 00:17:14.000]  但是有時候我們又不太明白
[00:17:14.000 --> 00:17:16.000]  不太知道下一步會怎樣
[00:17:16.000 --> 00:17:18.000]  神啊 求問你的心意
[00:17:18.000 --> 00:17:20.000]  那好像要去處摸上意那樣
[00:17:20.000 --> 00:17:22.000]  要去猜
[00:17:22.000 --> 00:17:24.000]  哇 猜得中 叮中了
[00:17:24.000 --> 00:17:26.000]  哇 今次叮中
[00:17:26.000 --> 00:17:28.000]  哇 走在神的心意當中
[00:17:28.000 --> 00:17:32.000]  神喜悅 是不是
[00:17:32.000 --> 00:17:37.000]  但是 是不是這樣的呢
[00:17:37.000 --> 00:17:38.000]  神的權力 是不是這樣
[00:17:38.000 --> 00:17:40.000]  神的管治 是不是這樣
[00:17:40.000 --> 00:17:44.000]  神在人的心裡面的勝利
[00:17:44.000 --> 00:17:45.000]  是否這樣的呢
[00:17:45.000 --> 00:17:47.000]  神甚至乎是否那位
[00:17:47.000 --> 00:17:50.000]  自己的心意又不明顯的表達
[00:17:50.000 --> 00:17:51.000]  接著又要我們不斷地
[00:17:51.000 --> 00:17:54.000]  在腐魔的背後來處摸那一種
[00:17:54.000 --> 00:17:55.000]  而猜得中的時候
[00:17:55.000 --> 00:17:58.000]  啊 我們終於就可以
[00:17:58.000 --> 00:17:59.000]  今次可以了
[00:17:59.000 --> 00:18:02.000]  或者今次終於走在神的旨意當中
[00:18:02.000 --> 00:18:05.000]  是不是這樣呢
[00:18:05.000 --> 00:18:08.000]  在十字架那裡顛覆了我們
[00:18:08.000 --> 00:18:13.000]  去想神的那個觀念
[00:18:13.000 --> 00:18:15.000]  去想神的那個觀念
[00:18:15.000 --> 00:18:17.000]  接著下來在十字架那裡
[00:18:17.000 --> 00:18:20.000]  有一件事情都很特別的
[00:18:20.000 --> 00:18:25.000]  就是耶穌把瑪利亞交託給約翰
[00:18:25.000 --> 00:18:28.000]  站在耶穌十字架旁邊的
[00:18:28.000 --> 00:18:31.000]  有祂的母親和祂的母親的姊妹
[00:18:31.000 --> 00:18:34.000]  並格羅巴的妻子瑪利亞
[00:18:34.000 --> 00:18:36.000]  和穆大拉的瑪利亞
[00:18:36.000 --> 00:18:39.000]  耶穌見母親和她所愛的那門徒
[00:18:39.000 --> 00:18:43.000]  站在旁邊就對他母親說
[00:18:43.000 --> 00:18:46.000]  看啊 你的兒子
[00:18:46.000 --> 00:18:47.000]  看啊 你的兒子
[00:18:47.000 --> 00:18:51.000]  這個是在十字架當中
[00:18:51.000 --> 00:18:53.000]  耶穌唯一說過一句
[00:18:53.000 --> 00:18:57.000]  就是和瑪利亞的交流
[00:18:57.000 --> 00:18:58.000]  就是最低限度
[00:18:58.000 --> 00:19:00.000]  我們見到的唯一同樣
[00:19:00.000 --> 00:19:02.000]  本來臨終可能很多
[00:19:02.000 --> 00:19:04.000]  是和親人說的 是不是
[00:19:04.000 --> 00:19:06.000]  就是我們都會想到
[00:19:06.000 --> 00:19:08.000]  但是耶穌就只是說了一句
[00:19:08.000 --> 00:19:10.000]  接著他下面那句
[00:19:10.000 --> 00:19:14.000]  看啊 你的兒子看啊
[00:19:14.000 --> 00:19:16.000]  你的母親他和約翰說
[00:19:16.000 --> 00:19:23.000]  就像把瑪利亞交託給約翰的門徒一樣
[00:19:23.000 --> 00:19:25.000]  而你可以想像
[00:19:25.000 --> 00:19:27.000]  瑪利亞見到耶穌
[00:19:27.000 --> 00:19:31.000]  在十字架上面是非常之痛苦
[00:19:31.000 --> 00:19:34.000]  那我就想起在盧家福音那裡
[00:19:34.000 --> 00:19:37.000]  其實一早已經這樣說
[00:19:37.000 --> 00:19:40.000]  在西面帶著BB耶穌
[00:19:40.000 --> 00:19:42.000]  去到聖殿祝福的時候
[00:19:42.000 --> 00:19:45.000]  西面曾經說過一個這樣的預言
[00:19:45.000 --> 00:19:47.000]  西面就給他們祝福
[00:19:47.000 --> 00:19:50.000]  又對孩子的母親瑪利亞說
[00:19:50.000 --> 00:19:51.000]  這孩子被立
[00:19:51.000 --> 00:19:55.000]  要叫以色列宗許多人跌倒
[00:19:55.000 --> 00:19:56.000]  許多人興起
[00:19:56.000 --> 00:20:00.000]  又要做毀謗的華兵
[00:20:00.000 --> 00:20:04.000]  叫許多人心裡的意念顯露出來
[00:20:04.000 --> 00:20:10.000]  你自己的心也要被刀刺透
[00:20:10.000 --> 00:20:17.000]  特別是叫許多人心裡的意念顯露出來
[00:20:17.000 --> 00:20:20.000]  十字架的事情
[00:20:20.000 --> 00:20:24.000]  好像把人心裡的意念顯露出來
[00:20:24.000 --> 00:20:26.000]  表露無遺
[00:20:26.000 --> 00:20:29.000]  整個世界怎樣去看權力
[00:20:29.000 --> 00:20:33.000]  整個世界怎樣去看勝利
[00:20:33.000 --> 00:20:35.000]  怎樣去看榮耀
[00:20:35.000 --> 00:20:37.000]  怎樣去看救贖
[00:20:37.000 --> 00:20:41.000]  怎樣去看祝福
[00:20:41.000 --> 00:20:44.000]  十字架在那裡完全的顛覆
[00:20:44.000 --> 00:20:48.000]  而十字架之所以這麼令人厭惡
[00:20:48.000 --> 00:20:55.000]  就是因為人們根本覺得這些不能接受
[00:20:55.000 --> 00:20:57.000]  你想一下耶穌為什麼要給十字架
