
[00:00:00.000 --> 00:00:02.720]  我們又開始我們星期三晚的茶經
[00:03:10.360 --> 00:03:12.360]  哎呀 後悔啊
[00:03:12.360 --> 00:03:14.360]  那時候叫他去看心臟科
[00:03:14.360 --> 00:03:16.360]  或者甚麼 要吃薄血丸
[00:03:16.360 --> 00:03:18.360]  會不會因為吃了薄血丸
[00:03:18.360 --> 00:03:20.360]  這次做手術就會流血呢
[00:03:20.360 --> 00:03:22.360]  不止這樣
[00:03:22.360 --> 00:03:24.360]  有時候我們有很多後悔
[00:03:24.360 --> 00:03:26.360]  但聖經告訴我們
[00:03:26.360 --> 00:03:28.360]  原來有些後悔
[00:03:28.360 --> 00:03:30.360]  其實可能是好的 是祝福的
[00:03:30.360 --> 00:03:32.360]  我們就先去看看
[00:03:32.360 --> 00:03:34.360]  沒有後悔的 後悔是甚麼一回事
[00:03:34.360 --> 00:03:36.360]  好 我們去看看
[00:03:36.360 --> 00:03:38.360]  看到
[00:03:38.360 --> 00:03:40.360]  有很多來英國的人
[00:03:40.360 --> 00:03:42.360]  就說後悔了
[00:03:42.360 --> 00:03:44.360]  即是來了英國
[00:03:44.360 --> 00:03:46.360]  天氣又差 又找不到工作
[00:03:46.360 --> 00:03:48.360]  甚至會 哎呀 回到香港
[00:03:48.360 --> 00:03:50.360]  會不會有些人
[00:03:50.360 --> 00:03:52.360]  都有這些感受呢
[00:03:52.360 --> 00:03:54.360]  好 聖經提醒我們是甚麼一回事
[00:03:54.360 --> 00:03:55.360]  好 我們一起來看看
[00:03:55.360 --> 00:03:56.360]  哥林多後書
[00:03:56.360 --> 00:03:58.360]  第七章第十到第十一節
[00:04:16.360 --> 00:04:18.360]  在世一切事上
[00:04:18.360 --> 00:04:20.360]  你們都表明自己是潔淨的
[00:04:20.360 --> 00:04:22.360]  世俗的憂愁是叫人死
[00:04:22.360 --> 00:04:24.360]  甚麼叫世俗的憂愁呢
[00:04:24.360 --> 00:04:26.360]  很簡單舉一個例子
[00:04:26.360 --> 00:04:28.360]  有些人可能有錯誤的投資
[00:04:28.360 --> 00:04:30.360]  後悔自己所做的事
[00:04:30.360 --> 00:04:32.360]  如果你去賭場
[00:04:32.360 --> 00:04:34.360]  看到一些賭徒
[00:04:34.360 --> 00:04:36.360]  垂頭喪氣出來的時候
[00:04:36.360 --> 00:04:38.360]  你問有沒有後悔呢
[00:04:38.360 --> 00:04:40.360]  他多數都會說的
[00:04:40.360 --> 00:04:42.360]  很後悔 我買大他開小
[00:04:42.360 --> 00:04:44.360]  買小他又開大
[00:04:44.360 --> 00:04:46.360]  買小他又開大
[00:04:46.360 --> 00:04:48.360]  甚至我曾經在監獄裡
[00:04:48.360 --> 00:04:50.360]  工作的時候
[00:04:50.360 --> 00:04:52.360]  我都去問一些人在坐牢
[00:04:52.360 --> 00:04:54.360]  你們有沒有後悔所做的
[00:04:54.360 --> 00:04:56.360]  他說他後悔
[00:04:56.360 --> 00:04:58.360]  反正都知道要坐牢的時候
[00:04:58.360 --> 00:05:00.360]  我寧願做些大單的
[00:05:00.360 --> 00:05:02.360]  那就更好
[00:05:02.360 --> 00:05:04.360]  這些後悔是沒有意思的
[00:05:04.360 --> 00:05:06.360]  只會叫人死
[00:05:06.360 --> 00:05:08.360]  但他說如果從神的意思
[00:05:08.360 --> 00:05:10.360]  生出的憂愁
[00:05:10.360 --> 00:05:12.360]  就會生出沒有後悔的
[00:05:12.360 --> 00:05:14.360]  是什麼意思呢
[00:05:14.360 --> 00:05:16.360]  原來
[00:05:16.360 --> 00:05:18.360]  當我們在聖靈的光照底下
[00:05:18.360 --> 00:05:20.360]  看到原來我們
[00:05:20.360 --> 00:05:22.360]  犯錯
[00:05:22.360 --> 00:05:24.360]  令到自己受傷
[00:05:24.360 --> 00:05:26.360]  不止 我愛我們的人
[00:05:26.360 --> 00:05:28.360]  來帶去傷痛
[00:05:28.360 --> 00:05:30.360]  更加令到拯救我們的神
[00:05:30.360 --> 00:05:32.360]  來帶去難受
[00:05:32.360 --> 00:05:34.360]  因為他又見到我們
[00:05:34.360 --> 00:05:36.360]  來犯錯
[00:05:36.360 --> 00:05:38.360]  我們在聖靈光照底下
[00:05:38.360 --> 00:05:40.360]  我們知道自己做錯了
[00:05:40.360 --> 00:05:42.360]  怎樣呢 就來自責
[00:05:42.360 --> 00:05:44.360]  恨自己
[00:05:44.360 --> 00:05:46.360]  為何我會做這些事情
[00:05:46.360 --> 00:05:48.360]  我們來拜怨自己
[00:05:48.360 --> 00:05:50.360]  但不是停在這裡
[00:05:50.360 --> 00:05:52.360]  而是我經歷到神的拯救的時候
[00:05:52.360 --> 00:05:54.360]  我就能夠產生
[00:05:54.360 --> 00:05:56.360]  殷勤努力的為主作功
[00:05:56.360 --> 00:05:58.360]  我為什麼都很拼命去侍奉
[00:05:58.360 --> 00:06:00.360]  就是因為我深深體會到
[00:06:00.360 --> 00:06:02.360]  我一個這麼不配的人
[00:06:02.360 --> 00:06:04.360]  都會犯錯 但神都赦命
[00:06:04.360 --> 00:06:06.360]  給我機會的時候
[00:06:06.360 --> 00:06:08.360]  我絕對不可以輕率 不可以懶惰
[00:06:08.360 --> 00:06:10.360]  所以殷勤想念和熱心
[00:06:10.360 --> 00:06:12.360]  所以這種後悔
[00:06:12.360 --> 00:06:14.360]  就是引進我們
[00:06:14.360 --> 00:06:16.360]  去生命豐盛
[00:06:16.360 --> 00:06:18.360]  得到祝福的第一步
[00:06:18.360 --> 00:06:20.360]  但如果世俗的憂愁
[00:06:20.360 --> 00:06:22.360]  只會來帶去
[00:06:22.360 --> 00:06:24.360]  叫我們來帶去
[00:06:24.360 --> 00:06:26.360]  越來越陷在困境當中
[00:06:26.360 --> 00:06:28.360]  好了
[00:06:28.360 --> 00:06:30.360]  我們現在繼續看大衛
[00:06:30.360 --> 00:06:32.360]  我們看到大衛他逃亡
[00:06:32.360 --> 00:06:34.360]  因為素來要殺他
[00:06:34.360 --> 00:06:36.360]  他騙了祭司
[00:06:36.360 --> 00:06:38.360]  接著他去到一個地方
[00:06:38.360 --> 00:06:40.360]  就是亞道蘭洞裡面
[00:06:40.360 --> 00:06:42.360]  我們下一次就會
[00:06:42.360 --> 00:06:44.360]  繼續看下去
[00:06:44.360 --> 00:06:46.360]  看看他躲在山寨裡面
[00:06:46.360 --> 00:06:48.360]  有什麼事情發生
[00:06:48.360 --> 00:06:50.360]  當大衛要走的時候
[00:06:50.360 --> 00:06:52.360]  一路逃亡期間
[00:06:52.360 --> 00:06:54.360]  他就經過了一個地方
[00:06:54.360 --> 00:06:56.360]  這個地方叫基伊拉
[00:06:56.360 --> 00:06:58.360]  我們看看他面對
[00:06:58.360 --> 00:07:00.360]  這件事的時候
[00:07:00.360 --> 00:07:02.360]  有什麼值得我們學習的地方
[00:07:02.360 --> 00:07:04.360]  好了
[00:07:04.360 --> 00:07:06.360]  王記臣是揀選素羅作王的
[00:07:06.360 --> 00:07:08.360]  臣給了很多機會素羅
[00:07:08.360 --> 00:07:10.360]  去悔改
[00:07:10.360 --> 00:07:12.360]  但他沒有
[00:07:12.360 --> 00:07:14.360]  結果臣放棄他
[00:07:14.360 --> 00:07:16.360]  就揀選大衛
[00:07:16.360 --> 00:07:18.360]  大衛的地位越來越重要
[00:07:18.360 --> 00:07:20.360]  人民越來越喜歡他
[00:07:20.360 --> 00:07:22.360]  於是他就妒忌
[00:07:22.360 --> 00:07:24.360]  這時候他就要追殺大衛
[00:07:24.360 --> 00:07:26.360]  當他要追殺大衛的時候
[00:07:26.360 --> 00:07:28.360]  往往就不會顧及朝政
[00:07:28.360 --> 00:07:30.360]  甚至令到民不聊生
[00:07:30.360 --> 00:07:32.360]  這時候
[00:07:32.360 --> 00:07:34.360]  有很多人就跟隨大衛
[00:07:34.360 --> 00:07:36.360]  現在我們這次
[00:07:36.360 --> 00:07:38.360]  學術體經文
[00:07:38.360 --> 00:07:40.360]  就是講基伊拉事件
[00:07:40.360 --> 00:07:42.360]  因為領導人
[00:07:42.360 --> 00:07:44.360]  他不好
[00:07:44.360 --> 00:07:46.360]  所以大衛
[00:07:46.360 --> 00:07:48.360]  和他的父母家人都要分離
[00:07:48.360 --> 00:07:50.360]  你看到有些人
[00:07:50.360 --> 00:07:52.360]  譬如現在通緝
[00:07:52.360 --> 00:07:54.360]  那些人
[00:07:54.360 --> 00:07:56.360]  他們的家人
[00:07:56.360 --> 00:07:58.360]  都要和他分離
[00:07:58.360 --> 00:08:00.360]  他們要登聲明
[00:08:00.360 --> 00:08:02.360]  我爺爺和我家人
[00:08:02.360 --> 00:08:04.360]  是沒有任何關係的
[00:08:04.360 --> 00:08:06.360]  雖然登了聲明
[00:08:06.360 --> 00:08:08.360]  但是沒有作用的
[00:08:08.360 --> 00:08:10.360]  你想想
[00:08:10.360 --> 00:08:12.360]  現在有一個人在英國
[00:08:12.360 --> 00:08:14.360]  他媽媽都來
[00:08:14.360 --> 00:08:16.360]  但他的公屋就被收了
[00:08:16.360 --> 00:08:18.360]  就說他欠租
[00:08:18.360 --> 00:08:20.360]  但你看到其他那些人欠租
[00:08:20.360 --> 00:08:22.360]  是沒有那麼快去收公屋的
[00:08:22.360 --> 00:08:24.360]  有很多家人都會受連累
[00:08:24.360 --> 00:08:26.360]  所以大衛
[00:08:26.360 --> 00:08:28.360]  如果帶著
[00:08:28.360 --> 00:08:30.360]  爸爸媽媽
[00:08:30.360 --> 00:08:32.360]  他們都已經年老了
[00:08:32.360 --> 00:08:34.360]  如果帶著他們來逃亡的時候
[00:08:34.360 --> 00:08:36.360]  其實會
[00:08:36.360 --> 00:08:38.360]  窒礙他的進程
[00:08:38.360 --> 00:08:40.360]  也很可能令他奔波勞碌
[00:08:40.360 --> 00:08:42.360]  就會很慘
[00:08:42.360 --> 00:08:44.360]  《聖經》記載原來大衛做什麼呢
[00:08:44.360 --> 00:08:46.360]  他就來
[00:08:46.360 --> 00:08:48.360]  把他的父母
[00:08:48.360 --> 00:08:50.360]  送到摩押王那裡
[00:08:50.360 --> 00:08:52.360]  讓摩押王
[00:08:52.360 --> 00:08:54.360]  來照顧他的父母
[00:08:54.360 --> 00:08:56.360]  讓他可以安心的
[00:08:56.360 --> 00:08:58.360]  去上路
[00:08:58.360 --> 00:09:00.360]  為何他會上去摩押呢
[00:09:00.360 --> 00:09:02.360]  大家有沒有想一想呢
[00:09:02.360 --> 00:09:04.360]  原來有原因的
[00:09:04.360 --> 00:09:06.360]  第一就是摩押
[00:09:06.360 --> 00:09:08.360]  是敵對的王國
[00:09:08.360 --> 00:09:10.360]  所以如果素來要去摩押裡面
[00:09:10.360 --> 00:09:12.360]  就越境
[00:09:12.360 --> 00:09:14.360]  進到別人的國家去抓人
[00:09:14.360 --> 00:09:16.360]  是很大的困難
[00:09:16.360 --> 00:09:18.360]  甚至引起戰爭
[00:09:18.360 --> 00:09:20.360]  所以正正有些人
[00:09:20.360 --> 00:09:22.360]  為何他要逃離
[00:09:22.360 --> 00:09:24.360]  他自己成長的地方
[00:09:24.360 --> 00:09:26.360]  去到另外一個地方
[00:09:26.360 --> 00:09:28.360]  就是希望
[00:09:28.360 --> 00:09:30.360]  可以得到保護
[00:09:30.360 --> 00:09:32.360]  和對方不是那麼容易抓到他
[00:09:32.360 --> 00:09:34.360]  所以就
[00:09:34.360 --> 00:09:36.360]  正如很多現在來了英國
[00:09:36.360 --> 00:09:38.360]  或者加拿大或美國的人
[00:09:38.360 --> 00:09:40.360]  他們很無奈地留父母
[00:09:40.360 --> 00:09:42.360]  在什麼呢
[00:09:42.360 --> 00:09:44.360]  就是在香港
[00:09:44.360 --> 00:09:46.360]  那時候因為自己照顧不下
[00:09:46.360 --> 00:09:48.360]  怎麼可以來大陸照顧父母呢
[00:09:48.360 --> 00:09:50.360]  但是
[00:09:50.360 --> 00:09:52.360]  不得不承認
[00:09:52.360 --> 00:09:54.360]  是令到愛他的父母
[00:09:54.360 --> 00:09:56.360]  牽腸掛肚的
[00:09:56.360 --> 00:09:58.360]  好了 當大衛
[00:09:58.360 --> 00:10:00.360]  安頓了他父母在摩押
[00:10:00.360 --> 00:10:02.360]  但他還沒有解釋
[00:10:02.360 --> 00:10:04.360]  為什麼會送他去摩押
[00:10:04.360 --> 00:10:06.360]  記不記得
[00:10:06.360 --> 00:10:08.360]  大衛
[00:10:08.360 --> 00:10:10.360]  他的
[00:10:10.360 --> 00:10:12.360]  先祖不是很多代
[00:10:12.360 --> 00:10:14.360]  就是什麼呢
[00:10:14.360 --> 00:10:16.360]  是有摩押的血統
[00:10:16.360 --> 00:10:18.360]  記不記得路德記裡面的路德
[00:10:18.360 --> 00:10:20.360]  他是摩押人
[00:10:20.360 --> 00:10:22.360]  後來嫁給了波阿斯
[00:10:22.360 --> 00:10:24.360]  波阿斯的孫子
[00:10:24.360 --> 00:10:26.360]  就是耶西了
[00:10:26.360 --> 00:10:28.360]  那就是大衛的曾祖父
[00:10:28.360 --> 00:10:30.360]  就是波阿斯
[00:10:30.360 --> 00:10:32.360]  曾祖父是誰
[00:10:32.360 --> 00:10:34.360]  就是路德
[00:10:34.360 --> 00:10:36.360]  他有摩押的血統
[00:10:36.360 --> 00:10:38.360]  所以大衛為什麼
[00:10:38.360 --> 00:10:40.360]  會將他自己的父母
[00:10:40.360 --> 00:10:42.360]  帶去送去摩押
[00:10:42.360 --> 00:10:44.360]  就是這個意思
[00:10:44.360 --> 00:10:46.360]  好了
[00:10:46.360 --> 00:10:48.360]  安頓了之後
[00:10:48.360 --> 00:10:50.360]  大衛就在山洞裡面躲藏
[00:10:50.360 --> 00:10:52.360]  但是神透的先知加德
[00:10:52.360 --> 00:10:54.360]  就來告訴大衛
[00:10:54.360 --> 00:10:56.360]  你不要再躲在山寨裡面
[00:10:56.360 --> 00:10:58.360]  要向南邊走
[00:10:58.360 --> 00:11:00.360]  去你自己的地方
[00:11:00.360 --> 00:11:02.360]  就是猶大地
[00:11:02.360 --> 00:11:04.360]  於是他們就向
[00:11:04.360 --> 00:11:06.360]  東方猶太人聚居的地方
[00:11:06.360 --> 00:11:08.360]  去遷移
[00:11:08.360 --> 00:11:10.360]  去了一個地方叫基依拉
[00:11:10.360 --> 00:11:12.360]  基依拉是一座
[00:11:12.360 --> 00:11:14.360]  很堅固的城
[00:11:14.360 --> 00:11:16.360]  是海拔450米高
[00:11:16.360 --> 00:11:18.360]  是當地最高的地方
[00:11:18.360 --> 00:11:20.360]  而且附近的土地
[00:11:20.360 --> 00:11:22.360]  是非常肥沃
[00:11:22.360 --> 00:11:24.360]  農產非常豐富
[00:11:24.360 --> 00:11:26.360]  是猶大山地
[00:11:26.360 --> 00:11:28.360]  和菲利士平原之間
[00:11:28.360 --> 00:11:30.360]  的一個緩衝地
[00:11:30.360 --> 00:11:32.360]  所以這個城
[00:11:32.360 --> 00:11:34.360]  都是兵家必爭的地方
[00:11:34.360 --> 00:11:36.360]  在約書記記著
[00:11:36.360 --> 00:11:38.360]  第15章35節
[00:11:38.360 --> 00:11:40.360]  和44節就指出
[00:11:40.360 --> 00:11:42.360]  阿道蘭基依拉
[00:11:42.360 --> 00:11:44.360]  分別是給了
[00:11:44.360 --> 00:11:46.360]  猶大之派的
[00:11:46.360 --> 00:11:48.360]  但是當時的猶大之派
[00:11:48.360 --> 00:11:50.360]  還沒有取得
[00:11:50.360 --> 00:11:52.360]  這個地方
[00:11:52.360 --> 00:11:54.360]  這一刻裡面
[00:11:54.360 --> 00:11:56.360]  基依拉是一個獨立的城都
[00:11:56.360 --> 00:11:58.360]  有一個叫統治者
[00:11:58.360 --> 00:12:00.360]  被稱為城主
[00:12:00.360 --> 00:12:02.360]  在這個地方的人
[00:12:02.360 --> 00:12:04.360]  就不是猶太人
[00:12:04.360 --> 00:12:06.360]  大衛就收到消息
[00:12:06.360 --> 00:12:08.360]  說菲利士人攻擊基依拉
[00:12:08.360 --> 00:12:10.360]  搶奪他的和尚
[00:12:10.360 --> 00:12:12.360]  我們一起來看看
[00:12:12.360 --> 00:12:14.360]  第1到第2節
[00:12:14.360 --> 00:12:16.360]  有人告訴大衛說
[00:12:16.360 --> 00:12:18.360]  菲利士人攻擊基依拉
[00:12:18.360 --> 00:12:20.360]  搶奪和尚
[00:12:20.360 --> 00:12:22.360]  所以大衛求問耶和華說
[00:12:22.360 --> 00:12:24.360]  我去攻打那些菲利士人
[00:12:24.360 --> 00:12:26.360]  可以不可以
[00:12:26.360 --> 00:12:28.360]  耶和華對大衛說
[00:12:28.360 --> 00:12:30.360]  你可以去攻打菲利士人
[00:12:30.360 --> 00:12:32.360]  拯救基依拉
[00:12:32.360 --> 00:12:34.360]  和尚多數是一個
[00:12:34.360 --> 00:12:36.360]  平坦空旱的地方
[00:12:36.360 --> 00:12:38.360]  所以沒有什麼防禦措施
[00:12:38.360 --> 00:12:40.360]  很容易被人攻擊
[00:12:40.360 --> 00:12:42.360]  來打和密的地方
[00:12:42.360 --> 00:12:44.360]  菲利士人就往往
[00:12:44.360 --> 00:12:46.360]  在別人收割的時候
[00:12:46.360 --> 00:12:48.360]  就去搶奪別人的城國
[00:12:48.360 --> 00:12:50.360]  大衛知道原來菲利士人
[00:12:50.360 --> 00:12:52.360]  要攻擊基依拉的時候
[00:12:52.360 --> 00:12:54.360]  他就義憤填空
[00:12:54.360 --> 00:12:56.360]  他就要來拔刀相撞
[00:12:56.360 --> 00:12:58.360]  但留意他先做了一件事
[00:12:58.360 --> 00:13:00.360]  他就是去求問耶和華
[00:13:00.360 --> 00:13:02.360]  第2節
[00:13:02.360 --> 00:13:04.360]  我們一起來看看
[00:13:04.360 --> 00:13:06.360]  所以大衛求問耶和華說
[00:13:06.360 --> 00:13:08.360]  我去攻打那些菲利士人
[00:13:08.360 --> 00:13:10.360]  可以不可以
[00:13:10.360 --> 00:13:14.360]  他這樣做是很有意思的
[00:13:14.360 --> 00:13:16.360]  為什麼呢
[00:13:16.360 --> 00:13:18.360]  這個時候正正是
[00:13:18.360 --> 00:13:20.360]  士師時代
[00:13:20.360 --> 00:13:22.360]  過了不久
[00:13:22.360 --> 00:13:24.360]  雖然素來是第一個王
[00:13:24.360 --> 00:13:26.360]  但之前還是士師時代
[00:13:26.360 --> 00:13:28.360]  士師就會去拯救子民
[00:13:28.360 --> 00:13:30.360]  就是這種模式
[00:13:30.360 --> 00:13:32.360]  他要成為子民的拯救者
[00:13:32.360 --> 00:13:34.360]  這都是一個君王應該要做的事
[00:13:34.360 --> 00:13:36.360]  我們要留意
[00:13:36.360 --> 00:13:38.360]  幫助人是一件美好的事
[00:13:38.360 --> 00:13:40.360]  但是大衛仍然做了一件事
[00:13:40.360 --> 00:13:42.360]  就是先去求問神
[00:13:42.360 --> 00:13:44.360]  神說我去做這件事可不可以呢
[00:13:44.360 --> 00:13:46.360]  他要得到神的允許
[00:13:46.360 --> 00:13:48.360]  大衛並不會
[00:13:48.360 --> 00:13:50.360]  因為自己被神而高立
[00:13:50.360 --> 00:13:52.360]  就肯定自己
[00:13:52.360 --> 00:13:54.360]  一定會打勝仗
[00:13:54.360 --> 00:13:56.360]  他知道每一個情況
[00:13:56.360 --> 00:13:58.360]  可能都是新的
[00:13:58.360 --> 00:14:00.360]  每一個情況都很獨特
[00:14:00.360 --> 00:14:02.360]  所以他要順從神的帶領
[00:14:02.360 --> 00:14:04.360]  因此
[00:14:04.360 --> 00:14:06.360]  神往往有不同的定指
[00:14:06.360 --> 00:14:08.360]  記住
[00:14:08.360 --> 00:14:10.360]  神的祝福
[00:14:10.360 --> 00:14:12.360]  只會臨到在
[00:14:12.360 --> 00:14:14.360]  順從他心意裡面的人
[00:14:14.360 --> 00:14:16.360]  的身上
[00:14:16.360 --> 00:14:18.360]  這個是很重要
[00:14:18.360 --> 00:14:20.360]  正如我們大家都知道
[00:14:20.360 --> 00:14:22.360]  傳福音很重要
[00:14:22.360 --> 00:14:24.360]  但是每個地方都需要福音
[00:14:24.360 --> 00:14:26.360]  那你在哪個地方傳福音呢
[00:14:26.360 --> 00:14:28.360]  世界各地都要
[00:14:28.360 --> 00:14:30.360]  柬埔寨要 越南要
[00:14:30.360 --> 00:14:32.360]  南美洲 委內瑞拉都要
[00:14:32.360 --> 00:14:34.360]  那你不是到處都要去嗎
[00:14:34.360 --> 00:14:36.360]  所以我們就需要
[00:14:36.360 --> 00:14:38.360]  來得入去怎樣
[00:14:38.360 --> 00:14:40.360]  探索究竟是不是神的心意
[00:14:40.360 --> 00:14:42.360]  是不是神要我們參與在其中
[00:14:42.360 --> 00:14:44.360]  特別當我們要離開一個
[00:14:44.360 --> 00:14:46.360]  我們一直生活的地方
[00:14:46.360 --> 00:14:48.360]  去另一個地方居住的時候
[00:14:48.360 --> 00:14:50.360]  這個是很重要的決擇
[00:14:50.360 --> 00:14:52.360]  更加需要好一點的祈禱
[00:14:52.360 --> 00:14:54.360]  尋求神的心意
[00:14:54.360 --> 00:14:56.360]  結果大衛很清楚得到神的答覆
[00:14:56.360 --> 00:14:58.360]  下面紅色的字就是
[00:14:58.360 --> 00:15:00.360]  耶和對大衛說
[00:15:00.360 --> 00:15:02.360]  你可以去攻打菲律師人
[00:15:02.360 --> 00:15:04.360]  拯救基依拉
[00:15:04.360 --> 00:15:06.360]  大衛得到一個
[00:15:06.360 --> 00:15:08.360]  很肯定的答案
[00:15:08.360 --> 00:15:10.360]  於是他就預備
[00:15:10.360 --> 00:15:12.360]  他夠了
[00:15:12.360 --> 00:15:14.360]  但是立刻面對到一些反對
[00:15:14.360 --> 00:15:16.360]  當時跟隨大衛的人
[00:15:16.360 --> 00:15:18.360]  聽到大衛說
[00:15:18.360 --> 00:15:22.360]  要帶隊去攻打基依拉的時候
[00:15:22.360 --> 00:15:24.360]  可以立刻的去反對
[00:15:24.360 --> 00:15:26.360]  我們也不要怪他
[00:15:26.360 --> 00:15:28.360]  他反對真的有理由
[00:15:28.360 --> 00:15:30.360]  第三節
[00:15:30.360 --> 00:15:32.360]  跟隨大衛的人對他說
[00:15:32.360 --> 00:15:34.360]  我們在猶大地
[00:15:34.360 --> 00:15:36.360]  這裡尚且懼怕
[00:15:36.360 --> 00:15:38.360]  何況黃基依拉去
[00:15:38.360 --> 00:15:40.360]  攻打菲律師人的軍旅呢
[00:15:40.360 --> 00:15:42.360]  大家留意到
[00:15:42.360 --> 00:15:44.360]  當時有什麼人
