
[00:00:00.000 --> 00:00:03.800]  在收奉獻的同時我們一同讀一段聖經
[00:03:54.900 --> 00:03:58.800]  卻是犯了一個搶奪人妻的罪
[00:03:58.800 --> 00:04:02.100]  成爲他一生最大的污點
[00:04:02.100 --> 00:04:04.500]  聖經上說那一天
[00:04:04.500 --> 00:04:09.700]  他一直睡到太陽平息
[00:04:09.700 --> 00:04:13.700]  這真是比我們的teenager還糟糕
[00:04:13.700 --> 00:04:18.100]  你想想看一個人可以睡覺到太陽下山
[00:04:18.100 --> 00:04:20.500]  他的思想意念是怎麼樣的光景
[00:04:20.500 --> 00:04:23.500]  一定非常的懶散不是嗎
[00:04:23.500 --> 00:04:28.600]  更何況在那個時候並不是以色列所謂太平盛世的日子
[00:04:28.600 --> 00:04:32.500]  那個時候以色列還正在跟亞門人打仗
[00:04:32.500 --> 00:04:38.900]  而大魏卻在王宮當中一直睡覺到太陽下山
[00:04:38.900 --> 00:04:43.000]  好不容易起了牀就走到陽臺
[00:04:43.000 --> 00:04:46.100]  他到陽臺隨便就亂看
[00:04:46.100 --> 00:04:50.000]  一看就看到正在洗澡的八十八
[00:04:50.000 --> 00:04:53.700]  他看見八十八就隨便亂想
[00:04:53.700 --> 00:04:57.300]  一想就想把八十八據爲己有
[00:04:57.300 --> 00:05:00.700]  結果就犯了姦淫的罪
[00:05:00.700 --> 00:05:04.700]  其實你要知道大魏王想想看整件事情
[00:05:04.700 --> 00:05:09.300]  我請問你大魏王是一早起來他就是想要犯奸淫罪
[00:05:09.300 --> 00:05:13.100]  沒有他一早起來什麼都沒想
[00:05:13.100 --> 00:05:19.400]  但是當他容許他的心思意念在那到處遊蕩的時候
[00:05:19.400 --> 00:05:24.300]  他就落入一個不可自拔的陷阱當中
[00:05:24.300 --> 00:05:28.500]  所以弟兄姐妹你的思想意念太重要
[00:05:28.500 --> 00:05:34.200]  你千萬不要讓你的環境來決定你的思想意念
[00:05:34.200 --> 00:05:38.500]  太多時候我們的情緒就是被環境所主導不是嗎
[00:05:38.500 --> 00:05:42.100]  你的情緒只不過是環境的產物
[00:05:42.100 --> 00:05:44.400]  環境好了之後好高興
[00:05:44.400 --> 00:05:46.700]  環境不好很生氣
[00:05:46.700 --> 00:05:48.700]  很充滿埋怨
[00:05:48.700 --> 00:05:54.900]  我們常常讓環境來主導我們的心思意念
[00:05:54.900 --> 00:05:59.500]  我們讓環境來主導我們的心境
[00:05:59.500 --> 00:06:00.800]  所以有人說
[00:06:00.800 --> 00:06:05.300]  其實孤單不是你感情上的缺陷
[00:06:05.300 --> 00:06:06.600]  不是的
[00:06:06.600 --> 00:06:12.200]  孤單是因爲你生活缺乏焦點
[00:06:12.200 --> 00:06:16.300]  一個沒有計劃的日子當然孤單了
[00:06:16.300 --> 00:06:21.600]  一個沒有計劃的人生當然充滿了疲憊
[00:06:21.600 --> 00:06:23.200]  弟兄姐求神幫助我們
[00:06:23.200 --> 00:06:28.300]  永遠不要讓環境來主導我們的心境
[00:06:28.300 --> 00:06:29.800]  其實做一個基督徒
[00:06:29.800 --> 00:06:32.900]  靠着主我們是可以有所選擇的
[00:06:32.900 --> 00:06:34.200]  Amen
[00:06:34.200 --> 00:06:36.200]  我們是可以選擇
[00:06:36.200 --> 00:06:38.500]  向這個世界敞開我們自己
[00:06:38.500 --> 00:06:40.700]  任由這個世界來影響我們
[00:06:40.700 --> 00:06:43.000]  或者我們可以選擇
[00:06:43.000 --> 00:06:44.900]  讓我們的思想意念
[00:06:44.900 --> 00:06:48.000]  降伏在聖靈的掌管之下
[00:06:48.000 --> 00:06:49.100]  做一個基督徒
[00:06:49.100 --> 00:06:51.500]  我們是有所選擇的
[00:06:51.500 --> 00:06:52.800]  Amen
[00:06:52.800 --> 00:06:55.900]  那你說我們怎麼樣能夠讓我們的思想意念
[00:06:55.900 --> 00:07:00.800]  能夠降伏在聖靈的掌管之下呢
[00:07:00.800 --> 00:07:06.200]  那你就需要爲你的生活做一些決定了
[00:07:06.200 --> 00:07:11.400]  你需要決定你眼睛所看的是什麼
[00:07:11.400 --> 00:07:15.900]  你需要決定什麼樣的圖畫你要看
[00:07:15.900 --> 00:07:19.200]  什麼樣的影片你要看
[00:07:19.200 --> 00:07:22.200]  你要決定你眼睛所看的是什麼
[00:07:22.200 --> 00:07:26.100]  你需要爲你的眼睛做決定
[00:07:26.100 --> 00:07:30.100]  你也需要爲你的耳朵做決定
[00:07:30.100 --> 00:07:34.000]  你要決定你所聽的是什麼
[00:07:34.000 --> 00:07:37.300]  你要聽怎麼樣的音樂呢
[00:07:37.300 --> 00:07:40.700]  你要聽怎麼樣的信息呢
[00:07:40.700 --> 00:07:43.900]  你要爲你的耳朵做決定
[00:07:43.900 --> 00:07:47.300]  你要爲你的口來做決定
[00:07:47.300 --> 00:07:49.300]  你口中所說出來的話
[00:07:49.300 --> 00:07:52.000]  是怎麼樣的話語呢
[00:07:52.000 --> 00:07:55.400]  是埋怨消極的話語
[00:07:55.400 --> 00:08:00.400]  還是積極造就人感謝的話語呢
[00:08:00.400 --> 00:08:02.500]  第二個你需要爲你的眼睛
[00:08:02.500 --> 00:08:05.600]  爲你的嘴巴爲你的耳朵做一些決定
[00:08:05.600 --> 00:08:07.500]  你不要小看這些決定
[00:08:07.500 --> 00:08:12.300]  這些決定都會影響你的思想意念的
[00:08:12.300 --> 00:08:13.400]  Amen
[00:08:13.400 --> 00:08:15.300]  第二個今天我們需要學習
[00:08:15.300 --> 00:08:17.000]  掌管我們的思想意念
[00:08:17.000 --> 00:08:17.900]  因爲我告訴你
[00:08:17.900 --> 00:08:20.300]  真正影響我們的生命的
[00:08:20.300 --> 00:08:22.800]  從來不是我們的環境
[00:08:22.800 --> 00:08:24.200]  你以爲是環境
[00:08:24.200 --> 00:08:28.000]  其實從來不是你的環境
[00:08:28.000 --> 00:08:30.400]  真正影響你生命的
[00:08:30.400 --> 00:08:34.900]  永遠是你裏面的思想意念
[00:08:34.900 --> 00:08:36.500]  Amen
[00:08:36.500 --> 00:08:38.100]  所以我常說
[00:08:38.100 --> 00:08:43.900]  今天就算你擁有令人羨慕的資源
[00:08:43.900 --> 00:08:48.300]  就算你擁有最美好的環境
[00:08:48.300 --> 00:08:51.600]  如果你在你的思想意念上
[00:08:51.600 --> 00:08:55.100]  你持續做錯誤的決定
[00:08:55.100 --> 00:08:58.500]  那最終你還是會失敗的
[00:08:58.500 --> 00:08:59.900]  無論你的環境多好
[00:08:59.900 --> 00:09:02.400]  資源多好
[00:09:02.400 --> 00:09:04.900]  但今天反過來
[00:09:04.900 --> 00:09:08.200]  如果你肯在你的思想意念上
[00:09:08.200 --> 00:09:12.000]  持續的做正確的決定
[00:09:12.000 --> 00:09:15.800]  那就算你有最糟糕的資源
[00:09:15.800 --> 00:09:20.000]  就算你有一個無可救藥的環境
[00:09:20.000 --> 00:09:20.800]  我告訴你
[00:09:20.800 --> 00:09:21.600]  靠得住
[00:09:21.600 --> 00:09:25.500]  你還是可以反敗爲勝
[00:09:25.500 --> 00:09:26.800]  第二件你要想想看
[00:09:26.800 --> 00:09:31.200]  今天你的心思意念常常在哪些事情上
[00:09:31.200 --> 00:09:35.500]  也許這就是你落入愁苦的原因
[00:09:35.500 --> 00:09:37.900]  你沒想到過
[00:09:37.900 --> 00:09:42.700]  你一定要將你的心思意念帶回到神的面前
[00:09:42.700 --> 00:09:46.100]  不要再讓你的環境來主導
[00:09:46.100 --> 00:09:49.700]  來決定你的心想意念
[00:09:49.700 --> 00:09:54.900]  你要把你的思想意念降伏在聖靈的管制之下
[00:09:54.900 --> 00:09:59.700]  你纔可能過一個得勝的生活
[00:09:59.700 --> 00:10:02.700]  第一個你要保守你的思想意念
[00:10:02.700 --> 00:10:06.500]  第二要禱告尋求神的帶領
[00:10:06.500 --> 00:10:10.700]  跟你們說禱告尋求神的帶領
[00:10:10.700 --> 00:10:12.500]  要怎麼禱告呢
[00:10:12.500 --> 00:10:14.700]  馬太福音第七章第七節
[00:10:14.700 --> 00:10:17.300]  告訴我們三個很重要的方向
[00:10:17.300 --> 00:10:19.500]  你們祈求就給你們
[00:10:19.500 --> 00:10:21.300]  尋找就尋見
[00:10:21.300 --> 00:10:25.300]  叩門就給你們開門
[00:10:25.300 --> 00:10:27.300]  三方面
[00:10:27.300 --> 00:10:29.300]  第一方面我們要祈求
[00:10:29.300 --> 00:10:31.100]  Ask英文說
[00:10:31.100 --> 00:10:32.800]  你要祈求
[00:10:32.800 --> 00:10:34.600]  祈求什麼呢
[00:10:34.600 --> 00:10:36.600]  要求智慧
[00:10:36.600 --> 00:10:38.700]  雅各蘇第一章第五節到第六節
[00:10:38.700 --> 00:10:41.600]  說你們中間若有缺少智慧的
[00:10:41.600 --> 00:10:44.200]  應當求那厚賜於衆人
[00:10:44.200 --> 00:10:45.600]  也不賜責人的神
[00:10:45.600 --> 00:10:46.900]  主就必賜給他
[00:10:46.900 --> 00:10:49.300]  而且要憑着信心求
[00:10:49.300 --> 00:10:51.800]  一點都不要疑惑
[00:10:51.800 --> 00:10:54.100]  你知道很多時候面對危機的時候
[00:10:54.100 --> 00:10:55.800]  我們常常求錯了
[00:10:55.800 --> 00:10:57.400]  你知道嗎
[00:10:57.400 --> 00:10:58.500]  當面對危機的時候
[00:10:58.500 --> 00:10:59.900]  我們常常求什麼呢
[00:10:59.900 --> 00:11:02.200]  求神機不是嗎
[00:11:02.200 --> 00:11:03.900]  但是你所最需要的
[00:11:03.900 --> 00:11:05.700]  我告訴你不是神機
[00:11:05.700 --> 00:11:07.500]  而是智慧
[00:11:07.500 --> 00:11:08.600]  爲什麼呢
[00:11:08.600 --> 00:11:11.800]  因爲神機也許可以在你肚子餓的時候
[00:11:11.800 --> 00:11:14.100]  變麪包給你喫
[00:11:14.100 --> 00:11:17.100]  但是你喫完了明天又餓了
[00:11:17.100 --> 00:11:20.700]  你又需要另外一個神機不是嗎
[00:11:20.700 --> 00:11:23.500]  這從來不是神供應我們的方式
[00:11:23.500 --> 00:11:27.100]  神機是可以解決我們暫時的問題
[00:11:27.100 --> 00:11:31.900]  但絕對不是神供應的方式
[00:11:31.900 --> 00:11:34.000]  你所最需要的不是神機
[00:11:34.000 --> 00:11:35.000]  而是智慧
[00:11:35.000 --> 00:11:36.900]  爲什麼智慧呢
[00:11:36.900 --> 00:11:38.600]  因爲你肚子餓的時候
[00:11:38.600 --> 00:11:40.500]  智慧就使你有聰明
[00:11:40.500 --> 00:11:42.000]  可以開個麪包店
[00:11:42.000 --> 00:11:43.600]  你們
[00:11:43.600 --> 00:11:47.100]  你每天就有面包可喫
[00:11:47.100 --> 00:11:52.000]  智慧纔是你我在生活當中最需要的
[00:11:52.000 --> 00:11:52.700]  因爲這些年
[00:11:52.700 --> 00:11:55.200]  當我在屬靈的追求裏面的時候
[00:11:55.200 --> 00:11:58.800]  我自己知道里面有很大的轉變
[00:11:58.800 --> 00:12:03.200]  以前我常常很渴慕能夠得到更多的恩賜
[00:12:03.200 --> 00:12:04.800]  更多的能力
[00:12:04.800 --> 00:12:06.100]  更多的信心
[00:12:06.100 --> 00:12:08.500]  更多的愛心
[00:12:08.500 --> 00:12:10.300]  但有一節聖經
[00:12:10.300 --> 00:12:14.500]  徹底轉變了我整個的方向
[00:12:14.500 --> 00:12:17.100]  真言第四章第七節
[00:12:17.100 --> 00:12:19.200]  講到智慧爲首
[00:12:19.200 --> 00:12:21.200]  所以要得智慧
[00:12:21.200 --> 00:12:24.700]  在你一切所得之內就必得什麼
[00:12:24.700 --> 00:12:25.700]  聰明
[00:12:25.700 --> 00:12:28.400]  這個意思不是說恩賜不重要
[00:12:28.400 --> 00:12:31.300]  不是說信心不重要
[00:12:31.300 --> 00:12:33.200]  不是說能力不重要
[00:12:33.200 --> 00:12:35.500]  愛心都很重要
[00:12:35.500 --> 00:12:37.900]  但是在這一切之上
[00:12:37.900 --> 00:12:39.600]  首先要求什麼
[00:12:39.600 --> 00:12:43.000]  首先你要求的是智慧
[00:12:43.000 --> 00:12:44.900]  因爲一旦你有智慧
[00:12:44.900 --> 00:12:47.000]  你就有聰明
[00:12:47.000 --> 00:12:51.100]  能夠去處理生活當中各樣的事情
[00:12:51.100 --> 00:12:55.000]  所以今天當你在面對危機的時候
[00:12:55.000 --> 00:12:58.300]  你不是拼命去求神機
[00:12:58.300 --> 00:13:00.800]  你也不是去拼命絞盡腦汁
[00:13:00.800 --> 00:13:03.400]  想盡你自己的辦法
[00:13:03.400 --> 00:13:05.700]  你所需要做的是第一件事情
[00:13:05.700 --> 00:13:07.000]  回到神的面
[00:13:07.000 --> 00:13:11.000]  求神給你智慧
[00:13:11.000 --> 00:13:15.100]  敬畏耶和華就是智慧的開端
[00:13:15.100 --> 00:13:16.900]  你認識自勝者
[00:13:16.900 --> 00:13:19.700]  就變得聰明
[00:13:19.700 --> 00:13:22.700]  我們要在神面祈求Ask
[00:13:22.700 --> 00:13:25.200]  不是求這些那些
[00:13:25.200 --> 00:13:28.000]  而是求神給你智慧
[00:13:28.000 --> 00:13:30.700]  第二個方向的禱告
[00:13:30.700 --> 00:13:34.400]  是要尋找英文用seek
[00:13:34.400 --> 00:13:36.200]  尋找
[00:13:36.200 --> 00:13:38.200]  尋找什麼呢
[00:13:38.200 --> 00:13:42.000]  其實馬太福音六章三十三節用同一個動詞
[00:13:42.000 --> 00:13:44.100]  只不過不同的表達而已
[00:13:44.100 --> 00:13:45.400]  馬太福音六章三十三節
[00:13:45.400 --> 00:13:47.700]  你們要先求seek
[00:13:47.700 --> 00:13:49.800]  要求祂的國和祂的義
[00:13:49.800 --> 00:13:53.900]  這些東西都要加給你們
[00:13:53.900 --> 00:13:56.700]  換句話說我們所尋找的
[00:13:56.700 --> 00:13:58.800]  不是爲我們的工作
[00:13:58.800 --> 00:14:02.000]  也不是爲我們的環境在祈求
[00:14:02.000 --> 00:14:07.300]  而是首先要來求神的國和神的義
[00:14:07.300 --> 00:14:09.500]  什麼是神的國神的義呢
[00:14:09.500 --> 00:14:11.700]  以前我曾經講過神的國是什麼呢
[00:14:11.700 --> 00:14:16.200]  神的國就是神的手正在做的工作
[00:14:16.200 --> 00:14:18.600]  神正在做什麼
[00:14:18.600 --> 00:14:21.900]  神的義就是神要我做的工作
[00:14:21.900 --> 00:14:24.200]  如果神的手正在做這個工作
[00:14:24.200 --> 00:14:27.600]  那主啊你要我做什麼呢
[00:14:27.600 --> 00:14:30.300]  神要我們所做的
[00:14:30.300 --> 00:14:33.400]  換句話說今天無論你的環境是如何
[00:14:33.400 --> 00:14:35.800]  有工作沒工作
[00:14:35.800 --> 00:14:38.700]  無論你的生活情況是如何
[00:14:38.700 --> 00:14:41.700]  無論是平順無論是艱難
[00:14:41.700 --> 00:14:47.000]  你都需要擴大一下你的生命的格局啦
[00:14:47.000 --> 00:14:49.800]  你來尋找一個更重要的問題
[00:14:49.800 --> 00:14:53.300]  那就是主啊你到底要我做什麼
[00:14:53.300 --> 00:14:55.800]  在我一生當中你要我做什麼
[00:14:55.800 --> 00:14:58.200]  在這個環境當中你要我做什麼
[00:14:58.200 --> 00:15:01.400]  主你到底要我做什麼
[00:15:01.400 --> 00:15:04.400]  如果你從來沒有問過這個問題
[00:15:04.400 --> 00:15:08.100]  那也許今天正是最好的開始
[00:15:08.100 --> 00:15:11.000]  到神的面前尋求神主啊
[00:15:11.000 --> 00:15:13.900]  你到底要我做什麼
[00:15:13.900 --> 00:15:16.900]  特別是在這樣一個充滿危機的時代
[00:15:16.900 --> 00:15:18.100]  其實我常常說啊
[00:15:18.100 --> 00:15:20.500]  越是充滿危機啊
[00:15:20.500 --> 00:15:23.400]  越是神的一個轉機
[00:15:23.400 --> 00:15:28.600]  更是神一個新的工作季節的開始
[00:15:28.600 --> 00:15:34.100]  你要求神讓你看見你的位分是什麼
[00:15:34.100 --> 00:15:38.000]  到底神給你那一刻地位在哪裏
[00:15:38.000 --> 00:15:40.500]  神到底要你做什麼
[00:15:40.500 --> 00:15:43.200]  特別在那個新的工作季節的時候
[00:15:43.200 --> 00:15:45.800]  你一定要看見神的位分
[00:15:45.800 --> 00:15:48.400]  跟神向你的心意
[00:15:48.400 --> 00:15:51.200]  就好像舊約時代的以斯帖嘛
[00:15:51.200 --> 00:15:54.600]  以斯帖所處的時代是充滿危機的時代
[00:15:54.600 --> 00:15:57.000]  當他來尋求神的時候
[00:15:57.000 --> 00:16:01.600]  他就看見神所爲他預備的位分
[00:16:01.600 --> 00:16:03.200]  他還沒有尋求神的時候
[00:16:03.200 --> 00:16:06.000]  他只是過一個皇后的生活
[00:16:06.000 --> 00:16:08.800]  在王宮裏面享福
[00:16:08.800 --> 00:16:10.600]  他來尋求神的時候
[00:16:10.600 --> 00:16:15.900]  他就看見這個皇后就是神所給他的位分
[00:16:15.900 --> 00:16:18.400]  是要來拯救以色列百姓
[00:16:18.400 --> 00:16:20.400]  神是有個心意的
[00:16:20.400 --> 00:16:23.800]  神給他這個位分是有個心意的
[00:16:23.800 --> 00:16:25.900]  是要拯救以色列人
[00:16:25.900 --> 00:16:28.200]  我再說他還沒有尋求神以前
[00:16:28.200 --> 00:16:29.900]  他就是活在王宮裏面
[00:16:29.900 --> 00:16:31.100]  過一個皇后的生活
[00:16:31.100 --> 00:16:33.400]  什麼都不感覺到
[00:16:33.400 --> 00:16:35.300]  他一來尋求
[00:16:35.300 --> 00:16:39.900]  就看見他的位分跟神的心意
[00:16:39.900 --> 00:16:42.000]  同樣今天當你面對危機時代
[00:16:42.000 --> 00:16:44.100]  你需要尋求神的國和神的意
[00:16:44.100 --> 00:16:46.900]  主啊你要我做什麼
[00:16:46.900 --> 00:16:49.900]  在這環境當中你要我做什麼
[00:16:49.900 --> 00:16:52.400]  在一生當中要我做什麼
[00:16:52.400 --> 00:16:56.200]  神就要向你顯明他的心意來
[00:16:56.200 --> 00:16:57.600]  Amen
[00:16:57.600 --> 00:17:00.300]  第三個方向
[00:17:00.300 --> 00:17:02.000]  叩門
[00:17:02.000 --> 00:17:04.300]  要叩門什麼意思呢
[00:17:04.300 --> 00:17:06.100]  當你面對生命中的危機
[00:17:06.100 --> 00:17:07.700]  你不知道前面的道路
[00:17:07.700 --> 00:17:09.400]  當如何走的時候
[00:17:09.400 --> 00:17:15.800]  叩門就代表尋求神所給你的機會
[00:17:15.800 --> 00:17:19.500]  有三方面是個顯而易見的門
[00:17:19.500 --> 00:17:22.000]  是你可以嘗試去叩的
[00:17:22.000 --> 00:17:23.700]  這些門都是代表着
[00:17:23.700 --> 00:17:27.700]  神所擺在你面前的機會
[00:17:27.700 --> 00:17:29.700]  三個問題可以幫助我們思想
[00:17:29.700 --> 00:17:31.400]  第一個問題
[00:17:31.400 --> 00:17:34.300]  什麼是你的資源
[00:17:34.300 --> 00:17:38.100]  什麼是你手中現有的資源
[00:17:38.100 --> 00:17:39.900]  不見得是錢
[00:17:39.900 --> 00:17:42.000]  也許是你的才幹
[00:17:42.000 --> 00:17:45.300]  也許是人際關係
[00:17:45.300 --> 00:17:46.800]  第二個問題
[00:17:46.800 --> 00:17:49.500]  什麼是你的熱情
[00:17:49.500 --> 00:17:51.900]  什麼是你最喜愛去做的
[00:17:51.900 --> 00:17:53.900]  最有果效的
[00:17:53.900 --> 00:17:54.900]  當你去做的時候
[00:17:54.900 --> 00:17:58.800]  最能顯出你的自信心來的呢
[00:17:58.800 --> 00:18:01.100]  什麼是你的熱情
[00:18:01.100 --> 00:18:02.700]  第三個問題
[00:18:02.700 --> 00:18:04.900]  什麼是你的夢想
[00:18:04.900 --> 00:18:07.100]  多年的心願
[00:18:07.100 --> 00:18:11.100]  好像從來沒有機會去嘗試
[00:18:11.100 --> 00:18:13.800]  這三個問題能夠幫助你
[00:18:13.800 --> 00:18:17.600]  這三個問題都是一個顯而易見的門
[00:18:17.600 --> 00:18:20.400]  你可以嘗試去叩
[00:18:20.400 --> 00:18:21.400]  特別是這些年
[00:18:21.400 --> 00:18:23.600]  我們看見矽谷整個大環境
[00:18:23.600 --> 00:18:26.100]  很大的轉變
[00:18:26.100 --> 00:18:27.500]  整個產業界
[00:18:27.500 --> 00:18:31.200]  企業界面對極大的一個更換
[00:18:31.200 --> 00:18:37.100]  我們不應當只是按照傳統的思想來考慮
[00:18:37.100 --> 00:18:39.000]  我還記得幾年前有一本
[00:18:39.000 --> 00:18:40.300]  暢銷的書叫
[00:18:40.300 --> 00:18:42.600]  Who Moves My Cheese
[00:18:42.600 --> 00:18:45.500]  誰挪去我的滷肉
[00:18:45.500 --> 00:18:48.200]  裏面講到有兩隻老鼠
[00:18:48.200 --> 00:18:50.400]  躲在一個洞穴裏面
[00:18:50.400 --> 00:18:55.100]  它就靠着洞穴裏面的滷肉來過日子
[00:18:55.100 --> 00:18:56.700]  有一天它們發現
[00:18:56.700 --> 00:18:59.200]  滷肉都喫光了
[00:18:59.200 --> 00:19:00.400]  面對這個危機
[00:19:00.400 --> 00:19:05.200]  有一隻老鼠的反應就是停留在原來的地方
[00:19:05.200 --> 00:19:10.500]  期待着有一天滷肉會重新出現
[00:19:10.500 --> 00:19:11.900]  很可惜
[00:19:11.900 --> 00:19:15.700]  這滷肉從來沒有再出現過
[00:19:15.700 --> 00:19:17.600]  另外一隻就去冒險
[00:19:17.600 --> 00:19:19.000]  出去找滷肉
[00:19:19.000 --> 00:19:23.900]  最後就找到一個新的滷肉的區域
[00:19:23.900 --> 00:19:25.100]  當我讀這本書的時候
[00:19:25.100 --> 00:19:28.000]  我就看見在整個大環境轉變的時候
[00:19:28.000 --> 00:19:31.100]  有些時候我們真的只有憑着信心
[00:19:31.100 --> 00:19:35.800]  勇敢的去嘗試跟冒險
[00:19:35.800 --> 00:19:39.900]  當然冒險的結果可能是失敗的
[00:19:39.900 --> 00:19:43.400]  這是那本書所沒有告訴我們的代價
[00:19:43.400 --> 00:19:46.700]  真的
[00:19:46.700 --> 00:19:49.400]  冒險的結果是會失敗的
[00:19:49.400 --> 00:19:52.000]  因爲一個盲目的信心
[00:19:52.000 --> 00:19:57.300]  並不見得能夠帶給你真實的出路跟答案
[00:19:57.300 --> 00:19:58.700]  但感謝神
[00:19:58.700 --> 00:19:59.900]  對一個基督徒來講
[00:19:59.900 --> 00:20:01.900]  我們的信心卻不是盲目的
[00:20:01.900 --> 00:20:02.900]  Amen
[00:20:02.900 --> 00:20:05.100]  我們的信心是有對象的
[00:20:05.100 --> 00:20:06.100]  我們所信的神
[00:20:06.100 --> 00:20:10.000]  今天人坐在寶座上掌管宇宙萬有
