
[00:00:00.000 --> 00:00:06.000]  讀一段聖經在生命紀第一章第六到第八節
[00:07:18.000 --> 00:07:19.000]  你看
[00:07:19.000 --> 00:07:22.000]  我們看見神本來要他們去得地為業
[00:07:22.000 --> 00:07:24.000]  他們不肯去
[00:07:24.000 --> 00:07:25.000]  後來神說不用去了
[00:07:25.000 --> 00:07:27.000]  他們又要去了
[00:07:27.000 --> 00:07:32.000]  那真的是一個毫無紀律的軍隊不是嗎
[00:07:32.000 --> 00:07:35.000]  可是在四十年之後
[00:07:35.000 --> 00:07:37.000]  經過曠野的訓練
[00:07:37.000 --> 00:07:42.000]  以色列人開始學習到完全順服神
[00:07:42.000 --> 00:07:44.000]  完全依靠神
[00:07:44.000 --> 00:07:48.000]  而當他們再一次來到迦南地的時候
[00:07:48.000 --> 00:07:52.000]  他們的第一場戰爭就在耶利哥
[00:07:52.000 --> 00:07:57.000]  當神要求他們靜默無聲的繞城走
[00:07:57.000 --> 00:07:59.000]  一天走一圈
[00:07:59.000 --> 00:08:02.000]  第七天走七圈的時候
[00:08:02.000 --> 00:08:07.000]  他們竟然可以這樣安靜的順服
[00:08:07.000 --> 00:08:09.000]  完成神的任務
[00:08:09.000 --> 00:08:11.000]  我告訴你換了我們
[00:08:11.000 --> 00:08:12.000]  走個兩三圈
[00:08:12.000 --> 00:08:13.000]  看你灰都沒掉下來
[00:08:13.000 --> 00:08:15.000]  就恐怕開始埋怨耶穌
[00:08:15.000 --> 00:08:17.000]  你有沒有搞錯
[00:08:17.000 --> 00:08:19.000]  可是當時的以色列人
[00:08:19.000 --> 00:08:22.000]  竟然能夠這樣的安靜
[00:08:22.000 --> 00:08:25.000]  能夠這樣的順從
[00:08:25.000 --> 00:08:27.000]  能夠這樣的有紀律
[00:08:27.000 --> 00:08:31.000]  那真是跟四十年前那個雜牌軍
[00:08:31.000 --> 00:08:34.000]  是不可同日而語
[00:08:34.000 --> 00:08:36.000]  我們看神容許以色列人
[00:08:36.000 --> 00:08:41.000]  經過曠野四十年的漂流
[00:08:41.000 --> 00:08:43.000]  乃是要神要預備以色列人
[00:08:43.000 --> 00:08:46.000]  成為神得勝的器皿
[00:08:46.000 --> 00:08:48.000]  好像世人能夠宣揚
[00:08:48.000 --> 00:08:50.000]  神偉大奇妙的作為
[00:08:50.000 --> 00:08:52.000]  Amen
[00:08:52.000 --> 00:08:54.000]  到新約時代
[00:08:54.000 --> 00:08:58.000]  神容許初代教會經過大逼迫
[00:08:58.000 --> 00:09:00.000]  從人的角度來看
[00:09:00.000 --> 00:09:01.000]  不但辛苦
[00:09:01.000 --> 00:09:04.000]  而且根本攔阻福音的傳揚
[00:09:04.000 --> 00:09:05.000]  不是嗎
[00:09:05.000 --> 00:09:09.000]  但事實上神的守戒的大逼迫
[00:09:09.000 --> 00:09:14.000]  反而興起了一支平信徒的大軍隊
[00:09:14.000 --> 00:09:16.000]  因為本來
[00:09:16.000 --> 00:09:19.000]  當他們信徒在耶路撒冷的時候
[00:09:19.000 --> 00:09:22.000]  他們都是遵守使徒的教訓
[00:09:22.000 --> 00:09:25.000]  是使徒在做教導的工作
[00:09:25.000 --> 00:09:28.000]  是使徒在行偉大的神蹟
[00:09:28.000 --> 00:09:30.000]  甚至他們變賣了田產
[00:09:30.000 --> 00:09:33.000]  也要把錢放在使徒的腳前
[00:09:33.000 --> 00:09:36.000]  一切都是以使徒為中心
[00:09:36.000 --> 00:09:38.000]  現在大逼迫臨到了
[00:09:38.000 --> 00:09:41.000]  門徒們四散各地
[00:09:41.000 --> 00:09:44.000]  他們不能夠再依靠使徒的教導
[00:09:44.000 --> 00:09:47.000]  他們也不能再等使徒來行神蹟
[00:09:47.000 --> 00:09:48.000]  不行
[00:09:48.000 --> 00:09:53.000]  他們開始主動的為主興起
[00:09:53.000 --> 00:09:56.000]  他們自己懂得自己來依靠神
[00:09:56.000 --> 00:09:59.000]  無論他們四散走到哪裡
[00:09:59.000 --> 00:10:02.000]  聖經說他們就是傳足的福音
[00:10:02.000 --> 00:10:04.000]  而且建立教會
[00:10:04.000 --> 00:10:05.000]  你要知道初代的教會
[00:10:05.000 --> 00:10:07.000]  時期的時候那些初代的教會
[00:10:07.000 --> 00:10:11.000]  其實多半那些教會不是使徒開始的
[00:10:11.000 --> 00:10:15.000]  多半是這四散到各地的門徒們
[00:10:15.000 --> 00:10:17.000]  所開始的
[00:10:17.000 --> 00:10:22.000]  神容許初代教會經過大逼迫
[00:10:22.000 --> 00:10:26.000]  乃至要操練初代信徒
[00:10:26.000 --> 00:10:30.000]  讓他們能夠在當時成為神得勝的器皿
[00:10:30.000 --> 00:10:34.000]  來宣揚神偉大奇妙的作為
[00:10:34.000 --> 00:10:35.000]  Hallelujah
[00:10:35.000 --> 00:10:36.000]  Amen
[00:10:36.000 --> 00:10:39.000]  而在這次疫情期間
[00:10:39.000 --> 00:10:41.000]  我也看見神在我們中間
[00:10:41.000 --> 00:10:44.000]  做同樣的工作
[00:10:44.000 --> 00:10:46.000]  從人的角度來講
[00:10:46.000 --> 00:10:49.000]  這次疫情帶給我們各方面的不方便
[00:10:49.000 --> 00:10:53.000]  也給我們生活適逢很多的困境
[00:10:53.000 --> 00:10:56.000]  但事實上我卻看見神的手
[00:10:56.000 --> 00:10:59.000]  卻在預備我們教會
[00:10:59.000 --> 00:11:06.000]  來承接將要來的神國新的豐收季節
[00:11:06.000 --> 00:11:07.000]  在疫情當中
[00:11:07.000 --> 00:11:09.000]  我看見很多弟兄姊妹
[00:11:09.000 --> 00:11:14.000]  主動的為主興起來侍奉神
[00:11:14.000 --> 00:11:16.000]  以前傳福音
[00:11:16.000 --> 00:11:17.000]  分享
[00:11:17.000 --> 00:11:18.000]  禱告
[00:11:18.000 --> 00:11:22.000]  很像很多時候還在依靠牧師跟同工們
[00:11:22.000 --> 00:11:26.000]  但現在居家隔離的困境
[00:11:26.000 --> 00:11:31.000]  反而讓弟兄姊妹不再依靠牧師傳道人
[00:11:31.000 --> 00:11:35.000]  而是自己依靠神大膽的起來侍奉
[00:11:35.000 --> 00:11:38.000]  就看見侍奉的果孝
[00:11:38.000 --> 00:11:41.000]  看見有些人帶領家人信主
[00:11:41.000 --> 00:11:44.000]  禱告使病得醫治
[00:11:44.000 --> 00:11:48.000]  我們就看見弟兄姊妹主動的興起了
[00:11:48.000 --> 00:11:50.000]  在疫情當中
[00:11:50.000 --> 00:11:54.000]  神也興起了我們牧區當中的牧養同工
[00:11:54.000 --> 00:11:56.000]  無論是區牧或小組長
[00:11:56.000 --> 00:12:00.000]  他們都站在第一線做關懷的工作
[00:12:00.000 --> 00:12:03.000]  特別在居家隔離的時間
[00:12:03.000 --> 00:12:06.000]  他們面對多少家庭的問題
[00:12:06.000 --> 00:12:08.000]  面對多少社區的需要
[00:12:08.000 --> 00:12:10.000]  以前都還可以轉介到教會
[00:12:10.000 --> 00:12:14.000]  其他的部門單位去處理來做
[00:12:14.000 --> 00:12:18.000]  但現在我看見他們一個個自己捲起袖子
[00:12:18.000 --> 00:12:23.000]  盡力的去關懷個人跟家庭的需要
[00:12:23.000 --> 00:12:26.000]  我們真的要為他們每一位來鼓掌
[00:12:26.000 --> 00:12:29.000]  在疫情當中
[00:12:29.000 --> 00:12:32.000]  我更是看見神興起了
[00:12:32.000 --> 00:12:36.000]  在我們中間年輕一代的牧師們
[00:12:36.000 --> 00:12:38.000]  以前大家在教會裡面怎麼看
[00:12:38.000 --> 00:12:42.000]  看來看去都只看見我跟這牧師
[00:12:42.000 --> 00:12:43.000]  但這一次疫情
[00:12:43.000 --> 00:12:45.000]  忽然間給年輕的牧師們
[00:12:45.000 --> 00:12:48.000]  有很多服飾的平台了
[00:12:48.000 --> 00:12:51.000]  不但是有下午茶經會、網路牧區
[00:12:51.000 --> 00:12:55.000]  甚至週三禱告會牧師們都可以輪流講道
[00:12:55.000 --> 00:12:57.000]  經過一年下來
[00:12:57.000 --> 00:13:02.000]  我真的要說他們的講道是越講越好
[00:13:02.000 --> 00:13:07.000]  而且各方面的服飾也是越來越加成熟
[00:13:07.000 --> 00:13:11.000]  以前還有人很替我擔心接班的問題
[00:13:11.000 --> 00:13:13.000]  現在我看見神早已經為我們
[00:13:13.000 --> 00:13:17.000]  預備一個接班團隊擺在我們面前了
[00:13:17.000 --> 00:13:22.000]  第二點我深深的相信在疫情過去之後
[00:13:22.000 --> 00:13:27.000]  必定會有一個神國新的豐收季節的來到
[00:13:27.000 --> 00:13:30.000]  而神容許這一年的疫情
[00:13:30.000 --> 00:13:33.000]  就是要預備我們來承接
[00:13:33.000 --> 00:13:38.000]  這樣一個新的豐收季節
[00:13:38.000 --> 00:13:41.000]  所以不要說等疫情過去我再出來服飾
[00:13:41.000 --> 00:13:42.000]  No No No No
[00:13:42.000 --> 00:13:45.000]  現在就是神工作的時刻
[00:13:45.000 --> 00:13:48.000]  現在就是神預備你的時刻
[00:13:48.000 --> 00:13:52.000]  你要抓住時機為主興起
[00:13:52.000 --> 00:13:55.000]  否則等到疫情一過去
[00:13:55.000 --> 00:13:57.000]  一切都重開的時候
[00:13:57.000 --> 00:14:00.000]  那個時候何嘗需要之大
[00:14:00.000 --> 00:14:03.000]  會遠超過我們所求所想
[00:14:03.000 --> 00:14:05.000]  所以求主幫助我們
[00:14:05.000 --> 00:14:09.000]  從現在開始就要預備好我們自己
[00:14:09.000 --> 00:14:13.000]  免得錯失了神國的大豐收
[00:14:13.000 --> 00:14:16.000]  所以第一個要明白神在環境中的呼召
[00:14:16.000 --> 00:14:21.000]  第二要重新領受神的應許
[00:14:21.000 --> 00:14:24.000]  要重新領受神的應許
[00:14:24.000 --> 00:14:28.000]  當教會在準備重新開放的時候
[00:14:28.000 --> 00:14:29.000]  我就想到其實今天
[00:14:29.000 --> 00:14:33.000]  我們不但是回到神的家裡面來
[00:14:33.000 --> 00:14:38.000]  我們更是要回到A House of Shekinah Glory
[00:14:38.000 --> 00:14:43.000]  要回到神榮耀同在的居所
[00:14:43.000 --> 00:14:49.000]  Shekinah Glory是神為我們這個新的聖殿所取的名字
[00:14:49.000 --> 00:14:52.000]  Shekinah這個字其實是希伯來文
[00:14:52.000 --> 00:14:56.000]  意思是神在地上的居所
[00:14:56.000 --> 00:14:59.000]  這個字雖然沒有在聖經出現過
[00:14:59.000 --> 00:15:02.000]  但每一次猶太人的學者
[00:15:02.000 --> 00:15:04.000]  形容到神榮耀的同在
[00:15:04.000 --> 00:15:07.000]  充滿聖殿那個景象的時候
[00:15:07.000 --> 00:15:11.000]  都是用Shekinah Glory來形容
[00:15:11.000 --> 00:15:14.000]  所以我們聖殿的名字
[00:15:14.000 --> 00:15:18.000]  就是代表我們心中的一個渴望
[00:15:18.000 --> 00:15:21.000]  主啊,我們深深的渴望
[00:15:21.000 --> 00:15:27.000]  祢榮耀同在充滿在這個聖殿的裡面
[00:15:27.000 --> 00:15:30.000]  事實上這不只是我們心中的渴望
[00:15:30.000 --> 00:15:34.000]  這更是神所給我們教會非常寶貴的應許
[00:15:34.000 --> 00:15:37.000]  你還記得在2015年
[00:15:37.000 --> 00:15:41.000]  我們教會在慶祝20週年的慶典上
[00:15:41.000 --> 00:15:46.000]  Cindy Jacobs跟她先生Mike一起來參加
[00:15:46.000 --> 00:15:49.000]  平常Mike是很少在公開的場合裡面
[00:15:49.000 --> 00:15:51.000]  發出預言來的
[00:15:51.000 --> 00:15:55.000]  可是那天他卻有清楚神的感動
[00:15:55.000 --> 00:15:57.000]  他就對我們整個會眾說
[00:15:57.000 --> 00:16:00.000]  神要對整個教會說
[00:16:00.000 --> 00:16:04.000]  If you build it, I will fill it with my glory
[00:16:04.000 --> 00:16:06.000]  神要向我們說
[00:16:06.000 --> 00:16:08.000]  你們若把這個聖殿建造起來
[00:16:08.000 --> 00:16:12.000]  我就要用我的榮耀充滿在這個聖殿裡面
[00:16:12.000 --> 00:16:14.000]  Hallelujah
[00:16:14.000 --> 00:16:16.000]  我告訴你從那一天開始
[00:16:16.000 --> 00:16:20.000]  這句話就一直在我的心裡無法忘懷
[00:16:20.000 --> 00:16:22.000]  因為我深深的相信
[00:16:22.000 --> 00:16:24.000]  這是神所給我們的應許
[00:16:24.000 --> 00:16:27.000]  而如今聖殿已經建成了
[00:16:27.000 --> 00:16:31.000]  我也相信神要按照祂自己的時刻
[00:16:31.000 --> 00:16:33.000]  用祂自己的方法
[00:16:33.000 --> 00:16:37.000]  來成就祂自己向我們的應許
[00:16:37.000 --> 00:16:40.000]  那你說這跟我們有什麼關係呢?
[00:16:40.000 --> 00:16:43.000]  如果你仔細查聖經
[00:16:43.000 --> 00:16:45.000]  特別在初埃及紀
[00:16:45.000 --> 00:16:48.000]  你就會發現每一次神的雲彩
[00:16:48.000 --> 00:16:51.000]  充滿在會幕當中的時候
[00:16:51.000 --> 00:16:52.000]  換句話說
[00:16:52.000 --> 00:16:57.000]  每一次神榮耀的銅彩充滿在聖殿裡面的時候
[00:16:57.000 --> 00:16:59.000]  都能夠帶給神的百姓
[00:16:59.000 --> 00:17:03.000]  極大的恩典跟祝福
[00:17:03.000 --> 00:17:05.000]  你說什麼樣的恩典跟祝福呢?
[00:17:05.000 --> 00:17:07.000]  首先第一個
[00:17:07.000 --> 00:17:12.000]  神要向我們說話
[00:17:12.000 --> 00:17:16.000]  初埃及第33章第9到第11節裡面
[00:17:16.000 --> 00:17:17.000]  我們看見這裡說
[00:17:17.000 --> 00:17:20.000]  摩西進會幕的時候雲柱降下來
[00:17:20.000 --> 00:17:22.000]  立在會幕的門前
[00:17:22.000 --> 00:17:25.000]  耶華便與摩西說話
[00:17:25.000 --> 00:17:28.000]  眾百姓看見雲柱立在會幕門前
[00:17:28.000 --> 00:17:29.000]  就站起來
[00:17:29.000 --> 00:17:32.000]  個人在自己帳篷的門口下拜
[00:17:32.000 --> 00:17:36.000]  11節耶華與摩西面對面說話
[00:17:36.000 --> 00:17:41.000]  好像人與朋友說話一般
[00:17:41.000 --> 00:17:44.000]  我們看見當神榮耀銅彩降臨的時候
[00:17:44.000 --> 00:17:47.000]  特別充滿在會幕裡面的時候
[00:17:47.000 --> 00:17:50.000]  會幕就不再是會幕了
[00:17:50.000 --> 00:17:55.000]  會幕就成為神向人說話的地方
[00:17:55.000 --> 00:17:58.000]  而且在這裡神不但向摩西說話
[00:17:58.000 --> 00:18:02.000]  而且說好像朋友一樣
[00:18:02.000 --> 00:18:05.000]  這何等令人稀奇的事情
[00:18:05.000 --> 00:18:06.000]  不是嗎?
[00:18:06.000 --> 00:18:08.000]  你說那是因為他是摩西啦
[00:18:08.000 --> 00:18:09.000]  No No No No No
[00:18:09.000 --> 00:18:11.000]  來到新約時代
[00:18:11.000 --> 00:18:13.000]  主耶穌自己怎麼說呢?
[00:18:13.000 --> 00:18:16.000]  約翰福音15章14節
[00:18:16.000 --> 00:18:17.000]  這裡主說
[00:18:17.000 --> 00:18:20.000]  你們若遵行我所吩咐的
[00:18:20.000 --> 00:18:23.000]  就是我的朋友了
[00:18:23.000 --> 00:18:24.000]  換句話說
[00:18:24.000 --> 00:18:28.000]  主今天也要稱呼你我為他的朋友耶
[00:18:28.000 --> 00:18:29.000]  Hallelujah
[00:18:29.000 --> 00:18:31.000]  什麼是朋友?
[00:18:31.000 --> 00:18:35.000]  那就是一個你可以傾訴的對象
[00:18:35.000 --> 00:18:37.000]  既然是朋友
[00:18:37.000 --> 00:18:40.000]  溝通就不再是單向的
[00:18:40.000 --> 00:18:42.000]  多少時候你來到神的面前
[00:18:42.000 --> 00:18:44.000]  好像禱告都是單向的
[00:18:44.000 --> 00:18:46.000]  拼命向神講
[00:18:46.000 --> 00:18:48.000]  好像神都沒什麼回應的樣子
[00:18:48.000 --> 00:18:50.000]  可當Shekinah Glory
[00:18:50.000 --> 00:18:53.000]  降臨在我們中間的時候
[00:18:53.000 --> 00:18:56.000]  忽然間神要開通你的耳朵
[00:18:56.000 --> 00:18:57.000]  讓你能夠聽見
[00:18:57.000 --> 00:18:59.000]  能夠開通你的眼睛
[00:18:59.000 --> 00:19:01.000]  讓你能夠看見
[00:19:01.000 --> 00:19:04.000]  神要施下智慧跟啟示的靈
[00:19:04.000 --> 00:19:06.000]  能夠帶領我們向前
[00:19:06.000 --> 00:19:10.000]  以前你既看不見也聽不見
[00:19:10.000 --> 00:19:12.000]  那靈是死的
[00:19:12.000 --> 00:19:15.000]  忽然間神打開你的耳朵
[00:19:15.000 --> 00:19:16.000]  讓你聽見
[00:19:16.000 --> 00:19:18.000]  開你的眼睛讓你看見
[00:19:18.000 --> 00:19:20.000]  當你聽見看見
[00:19:20.000 --> 00:19:22.000]  靈就活過來了
[00:19:22.000 --> 00:19:23.000]  Hallelujah
[00:19:23.000 --> 00:19:27.000]  我們就看見神要向我們來說話
[00:19:27.000 --> 00:19:31.000]  聽見跟看見是復興的關鍵
[00:19:31.000 --> 00:19:33.000]  你知道嗎
[00:19:33.000 --> 00:19:34.000]  第二
[00:19:34.000 --> 00:19:36.000]  神要引導我們
[00:19:36.000 --> 00:19:38.000]  神要引導我們
[00:19:38.000 --> 00:19:40.000]  川崎記十三章二十一到二十二節
[00:19:40.000 --> 00:19:43.000]  日間夜華在雲柱中領他們的路
[00:19:43.000 --> 00:19:46.000]  夜間在火柱中光照他們
[00:19:46.000 --> 00:19:48.000]  使他們日夜都可以行走
[00:19:48.000 --> 00:19:49.000]  二十二節
[00:19:49.000 --> 00:19:50.000]  日間雲柱
[00:19:50.000 --> 00:19:51.000]  夜間火柱
[00:19:51.000 --> 00:19:54.000]  總不離開百姓的面
[00:19:54.000 --> 00:19:56.000]  我們看見當神榮耀的同在
[00:19:56.000 --> 00:19:58.000]  這個雲柱雲鏟
[00:19:58.000 --> 00:20:00.000]  就代表神榮耀的同在
[00:20:00.000 --> 00:20:02.000]  當神榮耀同在降臨的時候
[00:20:02.000 --> 00:20:05.000]  神要親自引導他的百姓
[00:20:05.000 --> 00:20:06.000]  而且這段時間很重要
[00:20:06.000 --> 00:20:11.000]  講到不但是日間引導而且夜間也要引導
[00:20:11.000 --> 00:20:12.000]  換句話說
[00:20:12.000 --> 00:20:13.000]  不但在順利的環境
[00:20:13.000 --> 00:20:15.000]  你可以感受到神的帶領
[00:20:15.000 --> 00:20:17.000]  通常在順利的環境
[00:20:17.000 --> 00:20:19.000]  你感覺神的恩典特別夠用
[00:20:19.000 --> 00:20:20.000]  不是嗎
[00:20:20.000 --> 00:20:22.000]  但不但是日間夜間
[00:20:22.000 --> 00:20:24.000]  在不順利的環境的時候
