
[00:00:00.000 --> 00:00:03.600]  今天我們要看的這段經文比較長
[00:03:41.400 --> 00:03:42.400]  不是的
[00:03:42.400 --> 00:03:44.000]  如果我們入籍了
[00:03:44.000 --> 00:03:45.200]  我們做了公民
[00:03:45.200 --> 00:03:48.000]  如果我們仍然犯法的話
[00:03:48.000 --> 00:03:51.200]  政府隨時可以將我們驅逐出境
[00:03:51.200 --> 00:03:53.200]  所以如果我們的行事為人
[00:03:53.200 --> 00:03:56.600]  和我們美國公民的身份不相稱的話
[00:03:56.600 --> 00:03:59.400]  我們就會被驅逐出境
[00:03:59.400 --> 00:04:04.000]  我們就會消失美國公民這個資格
[00:04:04.000 --> 00:04:05.800]  當然這裡不是說
[00:04:05.800 --> 00:04:09.000]  我們做基督徒會失去我們的身份
[00:04:09.000 --> 00:04:10.600]  這個不是這樣的意思
[00:04:10.600 --> 00:04:12.000]  不過他要強調的就是
[00:04:12.000 --> 00:04:16.400]  我們必須要我們所蒙的恩典
[00:04:16.400 --> 00:04:18.200]  我們所接受的救恩
[00:04:18.200 --> 00:04:23.200]  必須和我們天國公民的身份相稱
[00:04:23.200 --> 00:04:25.800]  什麼叫做相稱呢?
[00:04:25.800 --> 00:04:30.000]  不知道你們還有沒有人用這些稱
[00:04:30.000 --> 00:04:33.000]  以前很流行稱
[00:04:33.000 --> 00:04:34.200]  稱東西
[00:04:34.200 --> 00:04:36.800]  現在可能買個磅
[00:04:36.800 --> 00:04:38.000]  我們叫做找個磅
[00:04:38.000 --> 00:04:40.000]  去超級市場買菜
[00:04:40.000 --> 00:04:42.200]  拿了一大堆橙子
[00:04:42.200 --> 00:04:44.000]  或者買一些蘋果
[00:04:44.000 --> 00:04:45.000]  放進去
[00:04:45.000 --> 00:04:46.000]  稱一下
[00:04:46.000 --> 00:04:49.600]  不過這裡所說的當然不是這種稱
[00:04:49.600 --> 00:04:53.000]  我們保羅時代所說的就是天秤
[00:04:53.000 --> 00:04:54.200]  天秤
[00:04:54.200 --> 00:04:55.000]  什麼叫天秤?
[00:04:55.000 --> 00:04:57.000]  就是有一些法碼
[00:04:57.000 --> 00:04:58.400]  有一些法碼
[00:04:58.400 --> 00:05:00.000]  譬如法碼是一磅
[00:05:00.000 --> 00:05:01.800]  你放一個法碼進去
[00:05:01.800 --> 00:05:04.600]  然後你放一磅的東西進去
[00:05:04.600 --> 00:05:05.600]  一磅的
[00:05:05.600 --> 00:05:06.800]  或者是菜
[00:05:06.800 --> 00:05:08.000]  或者是肉
[00:05:08.000 --> 00:05:08.800]  或者是
[00:05:08.800 --> 00:05:10.400]  總之你要買的東西
[00:05:10.400 --> 00:05:12.600]  那兩邊一定要平衡
[00:05:12.600 --> 00:05:13.600]  一定要平衡
[00:05:13.600 --> 00:05:15.400]  這樣才叫做相稱
[00:05:15.400 --> 00:05:17.000]  如果不平衡的話
[00:05:17.000 --> 00:05:19.000]  就是什麼叫做額稱
[00:05:19.000 --> 00:05:23.800]  以前我在香港住的時候
[00:05:23.800 --> 00:05:24.800]  住九龍城
[00:05:24.800 --> 00:05:25.800]  我住侯王道
[00:05:25.800 --> 00:05:27.200]  就有一個街市
[00:05:27.200 --> 00:05:28.600]  那個街市
[00:05:28.800 --> 00:05:33.200]  經常聽到那些小販
[00:05:33.200 --> 00:05:37.000]  跟買菜的人吵架
[00:05:37.000 --> 00:05:39.200]  甚至打架
[00:05:39.200 --> 00:05:40.200]  為什麼呢?
[00:05:40.200 --> 00:05:41.600]  因為有人額稱
[00:05:41.600 --> 00:05:44.000]  我曾經聽人說
[00:05:44.000 --> 00:05:46.200]  那些小販詭詐到一個地步
[00:05:46.200 --> 00:05:48.800]  在秤座挖一些洞
[00:05:48.800 --> 00:05:50.600]  塞一些假的東西進去
[00:05:50.600 --> 00:05:52.000]  然後秤下去
[00:05:52.000 --> 00:05:53.800]  哇!很重啊
[00:05:53.800 --> 00:05:55.800]  其實基本上就是額稱
[00:05:55.800 --> 00:05:57.400]  這裡所說的就是
[00:05:57.400 --> 00:05:58.600]  如果我們基督徒
[00:05:59.000 --> 00:06:01.000]  當我們的行事為人
[00:06:01.000 --> 00:06:04.400]  跟我們基督徒的身份不相稱的時候
[00:06:04.400 --> 00:06:06.200]  跟我們所蒙的恩典
[00:06:06.200 --> 00:06:08.200]  我們所得的救恩不相稱的時候
[00:06:08.200 --> 00:06:09.400]  就是額稱
[00:06:09.400 --> 00:06:10.600]  就是不相稱
[00:06:10.600 --> 00:06:12.200]  就是說我們基本上
[00:06:12.200 --> 00:06:13.400]  就是欺騙
[00:06:13.400 --> 00:06:14.200]  欺騙誰呢?
[00:06:14.200 --> 00:06:15.400]  欺騙我們自己
[00:06:15.400 --> 00:06:16.800]  我們欺騙的是
[00:06:16.800 --> 00:06:18.600]  那些在看著我們
[00:06:18.600 --> 00:06:20.800]  眾目睽睽之下
[00:06:20.800 --> 00:06:23.800]  看我們做基督徒的這些人
[00:06:23.800 --> 00:06:27.800]  所以保羅要叫我們特別要小心
[00:06:28.400 --> 00:06:29.800]  要我們做基督徒的
[00:06:29.800 --> 00:06:32.800]  我們不可以在我們的行事為人上
[00:06:32.800 --> 00:06:34.800]  跟我們的身份不相稱的時候
[00:06:34.800 --> 00:06:36.800]  來羞辱神自己的名字
[00:06:36.800 --> 00:06:40.400]  這裡就要說到
[00:06:40.400 --> 00:06:44.600]  我們怎麼樣才應該在我們行事為人相稱呢?
[00:06:44.600 --> 00:06:47.200]  保羅就用下文來解釋
[00:06:47.200 --> 00:06:49.800]  所以第一個應該有的
[00:06:49.800 --> 00:06:52.800]  我們的表現是要跟我們的身份相稱的
[00:06:52.800 --> 00:06:55.600]  就是我們要有同一個心智
[00:06:56.000 --> 00:06:59.000]  我們要抱著一個共同的目標
[00:06:59.000 --> 00:07:01.800]  這裡保羅想要說什麼呢?
[00:07:01.800 --> 00:07:03.200]  他主要是想說到
[00:07:03.200 --> 00:07:05.000]  基督徒我們在一起
[00:07:05.000 --> 00:07:08.400]  我們來過這個團體的生活
[00:07:08.400 --> 00:07:10.400]  我們需要有一個見證
[00:07:10.400 --> 00:07:13.200]  我們需要在這個失散的世代
[00:07:13.200 --> 00:07:14.800]  四分五裂的世界
[00:07:14.800 --> 00:07:16.800]  我們有一個見證
[00:07:16.800 --> 00:07:19.800]  好像現在美國你看看
[00:07:19.800 --> 00:07:21.400]  到處都是四分五裂
[00:07:21.400 --> 00:07:23.400]  沒有什麼地方叫做合一的
[00:07:23.400 --> 00:07:26.400]  什麼事情都可以爭拗的
[00:07:26.400 --> 00:07:29.000]  到底我們基督徒在一起
[00:07:29.000 --> 00:07:31.000]  我們一起來侍奉
[00:07:31.000 --> 00:07:32.600]  我們一起來傳福音
[00:07:32.600 --> 00:07:34.800]  我們一起來過這個團體的生活
[00:07:34.800 --> 00:07:37.000]  我們應有的表現是什麼呢?
[00:07:37.000 --> 00:07:42.000]  保羅就說我們必須要有同一個的心智
[00:07:42.000 --> 00:07:44.600]  就是說我們一定需要有同一條心
[00:07:44.600 --> 00:07:46.000]  一條的心
[00:07:46.000 --> 00:07:47.800]  這裡就說到
[00:07:47.800 --> 00:07:49.600]  基督徒我們在一起的時候
[00:07:49.600 --> 00:07:52.400]  那個內心的動機很重要
[00:07:54.200 --> 00:07:56.000]  沒有人能夠知道我們的動機
[00:07:56.000 --> 00:07:56.800]  只有我們知道
[00:07:56.800 --> 00:07:58.000]  只有上帝知道
[00:07:58.000 --> 00:08:00.400]  所以我們必須要同心合意的話
[00:08:00.400 --> 00:08:03.200]  就是說我們的動機必須要純良
[00:08:03.200 --> 00:08:04.200]  我們一定要什麼呢?
[00:08:04.200 --> 00:08:07.200]  沒有這個隱藏的自私的動機
[00:08:07.200 --> 00:08:10.400]  所以我們必須要同有一個的心智
[00:08:10.400 --> 00:08:12.800]  我們一定要同有一條的心
[00:08:12.800 --> 00:08:15.200]  當大家有同一條心的時候
[00:08:15.200 --> 00:08:17.800]  就會出現一個很重要的現象
[00:08:17.800 --> 00:08:18.600]  保羅在這裡說
[00:08:18.600 --> 00:08:22.000]  就是說我們就會站立得穩
[00:08:22.400 --> 00:08:24.800]  這裡所用的圖畫就是說
[00:08:24.800 --> 00:08:26.400]  我們就是一隊的兵
[00:08:26.400 --> 00:08:31.200]  所以保羅經常用圖畫來形容我們做基督徒
[00:08:31.200 --> 00:08:33.000]  我們好像一隊兵一樣
[00:08:33.000 --> 00:08:35.000]  我們在一個戰爭當中
[00:08:35.000 --> 00:08:36.200]  剛才我已經說過
[00:08:36.200 --> 00:08:37.600]  我們是基督的精兵
[00:08:37.600 --> 00:08:41.200]  所以我們要跟我們的敵人來戰鬥
[00:08:41.200 --> 00:08:43.800]  我們要從他們敵人的手裡面
[00:08:43.800 --> 00:08:48.000]  將這個世人的失散的靈魂搶救出來
[00:08:48.000 --> 00:08:51.200]  所以我們必須要有一個同一個的心智
[00:08:51.200 --> 00:08:53.000]  我們要站得穩
[00:08:53.000 --> 00:08:56.600]  就是說我們必須要站穩我們的陣腳
[00:08:56.600 --> 00:09:02.200]  所以我們不會在當我們遇到敵人的威嚇的時候
[00:09:02.200 --> 00:09:03.600]  或者我遇到困難的時候
[00:09:03.600 --> 00:09:04.800]  我們就後退
[00:09:04.800 --> 00:09:05.800]  我們就放棄
[00:09:05.800 --> 00:09:07.200]  我們就逃跑
[00:09:07.200 --> 00:09:14.600]  我們要為著所信的福音來齊心努力
[00:09:14.600 --> 00:09:16.400]  我們站穩做什麼事呢?
[00:09:16.400 --> 00:09:19.200]  就是我們只有一個的心智
[00:09:19.200 --> 00:09:20.600]  我們大家只有一個心智
[00:09:20.600 --> 00:09:22.800]  就是為所傳的福音
[00:09:22.800 --> 00:09:25.000]  我們來齊心努力
[00:09:25.000 --> 00:09:26.400]  我們有一條心
[00:09:26.400 --> 00:09:27.600]  這條心是什麼呢?
[00:09:27.600 --> 00:09:31.200]  就是我們需要使得全世界
[00:09:31.200 --> 00:09:34.000]  或者不要說全世界這麼厲害
[00:09:34.000 --> 00:09:35.600]  我們接觸到的人
[00:09:35.600 --> 00:09:40.000]  我們能夠使他們成為耶穌基督的門徒
[00:09:40.000 --> 00:09:42.600]  我們所接觸到的人
[00:09:42.600 --> 00:09:46.000]  這個不是夏牧師的責任
[00:09:46.000 --> 00:09:47.600]  不過他現在去了短孫而已
[00:09:47.600 --> 00:09:48.400]  沒錯
[00:09:48.600 --> 00:09:51.600]  但問題就是這是我們每一個基督徒的責任
[00:09:51.600 --> 00:09:53.400]  就是我們齊心努力
[00:09:53.400 --> 00:09:55.800]  我們不怕受到敵人的驚嚇
[00:09:55.800 --> 00:09:58.800]  我們為所信的福音來齊心努力
[00:09:58.800 --> 00:10:03.600]  為了要使得我們所接觸到的人
[00:10:03.600 --> 00:10:05.600]  能夠成為神的兒女
[00:10:05.600 --> 00:10:08.200]  能夠成為耶穌基督的門徒
[00:10:08.200 --> 00:10:10.800]  不是單單成為一個信徒就算了
[00:10:10.800 --> 00:10:13.400]  是能夠是一個緊緊跟隨耶穌
[00:10:13.400 --> 00:10:15.000]  實踐耶穌教訓的人
[00:10:16.200 --> 00:10:18.600]  當我們能夠互相扶持
[00:10:18.600 --> 00:10:21.400]  又能夠彼此同心合意的時候
[00:10:21.400 --> 00:10:24.000]  我們就會不怕敵人的驚嚇
[00:10:24.000 --> 00:10:27.800]  我們就可以同心合意地來傳揚這個福音
[00:10:27.800 --> 00:10:32.800]  然後保羅就繼續告訴我們
[00:10:32.800 --> 00:10:36.400]  我們要使萬民作耶穌基督的門徒的時候
[00:10:36.400 --> 00:10:42.600]  我們要得到的結論是什麼呢?
[00:10:42.600 --> 00:10:47.600]  就是使得保羅他自己滿心快樂
[00:10:47.600 --> 00:10:50.800]  我們說保羅他快樂或者喜樂
[00:10:50.800 --> 00:10:56.200]  他不是因為大把火雞吃
[00:10:56.200 --> 00:11:00.400]  或者他全身都是金
[00:11:00.400 --> 00:11:03.600]  他快樂的原因是因為弟兄姊妹
[00:11:03.600 --> 00:11:06.400]  教他的弟兄姊妹能夠同心合意
[00:11:06.400 --> 00:11:08.600]  能夠在意念上相同
[00:11:08.600 --> 00:11:11.400]  同心合意地來興旺著他的福音
[00:11:13.000 --> 00:11:17.200]  在教會裡面我們一起來侍奉的時候
[00:11:17.200 --> 00:11:22.200]  我們就有一個很實際的問題
[00:11:22.200 --> 00:11:25.400]  教會裡面這裡坐了一百人多一點
[00:11:25.400 --> 00:11:27.800]  我不知道有沒有數過
[00:11:27.800 --> 00:11:29.600]  可能一百個人當中
[00:11:29.600 --> 00:11:32.600]  有一百個人都不是相同的
[00:11:32.600 --> 00:11:34.400]  我們背景不相同
[00:11:34.400 --> 00:11:37.200]  我們成長的過程不相同
[00:11:37.200 --> 00:11:40.200]  我們做基督徒的過程不相同
[00:11:40.200 --> 00:11:42.200]  有人信主是因為這樣的緣故
[00:11:42.200 --> 00:11:43.800]  有人信主是因為這樣的緣故
[00:11:43.800 --> 00:11:46.800]  有些人你所經歷的事情不相同
[00:11:46.800 --> 00:11:49.600]  你的成長,屬靈的成長不相同
[00:11:49.600 --> 00:11:53.800]  問題就是我們到底怎樣能夠實踐得到
[00:11:53.800 --> 00:11:57.800]  我們合一,我們同心
[00:11:57.800 --> 00:12:00.200]  這是一個很困難的問題
[00:12:00.200 --> 00:12:05.600]  我們相同和我們或一是不一樣的
[00:12:05.600 --> 00:12:08.000]  我們要合一,這是事實
[00:12:08.000 --> 00:12:11.400]  這是聖經給我們的教訓,我們要合一
[00:12:11.400 --> 00:12:14.400]  但問題是我們不是或一
[00:12:14.400 --> 00:12:19.400]  所以怎樣才能夠在這個背景不相同
[00:12:19.400 --> 00:12:22.800]  進度不相同,長短處不一樣
[00:12:22.800 --> 00:12:26.000]  對事情的看法和評估不一樣
[00:12:26.000 --> 00:12:29.200]  而我們能夠同心呢
[00:12:29.200 --> 00:12:32.800]  這裡是一個比較實際的討論
[00:12:32.800 --> 00:12:34.800]  我自己做了這麼多年牧師
[00:12:34.800 --> 00:12:36.000]  我就發現到
[00:12:36.000 --> 00:12:37.600]  有些事情是很重要的
[00:12:37.600 --> 00:12:42.600]  就是很基本的心態
[00:12:42.600 --> 00:12:44.200]  是我們必須擁有的
[00:12:44.200 --> 00:12:47.200]  然後我們才能夠同心
[00:12:47.200 --> 00:12:51.200]  我們能不能夠體別別人
[00:12:51.200 --> 00:12:53.200]  雖然和我不一樣
[00:12:53.200 --> 00:12:55.600]  雖然我們大家有不相同的地方
[00:12:55.600 --> 00:12:57.600]  或者他們的意見不相同
[00:12:57.600 --> 00:13:00.400]  但我卻不因為這樣而有差異
[00:13:00.400 --> 00:13:02.400]  因為我們彼此之間有差異
[00:13:02.400 --> 00:13:05.600]  而我們互相批評,互相攻擊
[00:13:05.600 --> 00:13:08.200]  這才是關鍵
[00:13:08.200 --> 00:13:11.000]  如果我們不相同
[00:13:11.000 --> 00:13:12.200]  我已經說過,很多時候
[00:13:12.200 --> 00:13:15.200]  甚至你夫妻都有不相同的地方
[00:13:15.200 --> 00:13:16.800]  你兩個人沒理由一樣
[00:13:16.800 --> 00:13:18.800]  做事的方法都不一樣
[00:13:18.800 --> 00:13:22.200]  如果我們都能夠不互相批評
[00:13:22.200 --> 00:13:24.800]  不互相攻擊的話
[00:13:24.800 --> 00:13:27.000]  這就有得商量
[00:13:27.000 --> 00:13:30.200]  如果哪個時候我們用互相批評
[00:13:30.200 --> 00:13:33.200]  互相攻擊,互相定罪
[00:13:33.200 --> 00:13:38.600]  而覺得自己的看法一定比別人高超
[00:13:38.600 --> 00:13:41.000]  這個問題很多時候就在這裡
[00:13:41.000 --> 00:13:43.200]  就是如果我認為
[00:13:43.200 --> 00:13:45.800]  因為我讀過神學
[00:13:45.800 --> 00:13:48.800]  所以我看得當然比你好
[00:13:48.800 --> 00:13:52.200]  如果我有這種看法的話
[00:13:52.200 --> 00:13:54.000]  那就沒得商量了
[00:13:54.000 --> 00:13:58.800]  很多時候就沒有同心合意
[00:13:58.800 --> 00:14:02.400]  所以不能夠用這種極權
[00:14:02.400 --> 00:14:05.800]  或者攻擊別人,或者定別人的罪
[00:14:05.800 --> 00:14:07.600]  很多時候我們用一個
[00:14:07.600 --> 00:14:09.600]  很容易就是
[00:14:09.600 --> 00:14:13.600]  我們要站在一個高的地位
[00:14:13.600 --> 00:14:16.000]  然後我們去評擊別人
[00:14:16.000 --> 00:14:18.400]  然後我們去壓低別人,去踩人
[00:14:18.400 --> 00:14:21.400]  或者我們認為自己的神學比你的神學好
[00:14:21.400 --> 00:14:23.200]  我的教義比你的教義好
[00:14:23.200 --> 00:14:26.600]  我的靈性比你的靈性高
[00:14:26.600 --> 00:14:33.600]  這種從來在教會生活裡面一定出賣無病
[00:14:33.600 --> 00:14:36.400]  所以不可以有這種
[00:14:36.400 --> 00:14:40.400]  自己以為自己高超過別人
[00:14:40.400 --> 00:14:46.000]  第二就是聖經只有大原則
[00:14:46.000 --> 00:14:48.200]  你讀聖經,你留心讀聖經
[00:14:48.200 --> 00:14:50.000]  只有大的原則
[00:14:50.000 --> 00:14:55.200]  從來沒有在方法或者在途徑上面
[00:14:55.200 --> 00:14:57.200]  給過我們一些指引
[00:14:57.200 --> 00:15:00.200]  一定是強調這些,沒有的
[00:15:00.200 --> 00:15:02.000]  最重要就是那些大原則
[00:15:02.000 --> 00:15:04.400]  譬如傳福音
[00:15:04.400 --> 00:15:06.200]  使萬民作耶穌基督的門徒
[00:15:06.200 --> 00:15:08.400]  這個是大原則
[00:15:08.400 --> 00:15:11.000]  怎樣做呢?
[00:15:11.000 --> 00:15:12.800]  一個機構這樣做
[00:15:12.800 --> 00:15:15.800]  另外一個機構這樣做
[00:15:15.800 --> 00:15:17.400]  這間教會這樣做
[00:15:17.400 --> 00:15:20.800]  這個弟兄姊妹願意跟隨這樣的方式
[00:15:20.800 --> 00:15:26.200]  這個方法各人有不同的看法和做法
[00:15:26.200 --> 00:15:29.000]  我不能夠說因為我有這樣的方法
[00:15:29.000 --> 00:15:30.200]  我有這樣的看法
[00:15:30.200 --> 00:15:31.200]  所以我就強調
[00:15:31.200 --> 00:15:35.000]  所有的基督徒都應該跟著我做這樣的方法
[00:15:35.000 --> 00:15:37.200]  然後我就去抨擊別人
[00:15:37.200 --> 00:15:40.800]  所以我們發現很重要的就是大原則
[00:15:40.800 --> 00:15:42.600]  目標上面一致
[00:15:42.600 --> 00:15:45.400]  我們沒有私人隱藏的動機
[00:15:45.400 --> 00:15:48.800]  隱藏的目標是一個很大的毛病
[00:15:48.800 --> 00:15:50.800]  哪個時候我們有隱藏的動機
[00:15:50.800 --> 00:15:52.400]  有隱藏的目標的時候
[00:15:52.400 --> 00:15:58.000]  就是我們教會不能夠實踐合一的時候
[00:15:58.000 --> 00:15:59.800]  我們如果要相親相愛
[00:15:59.800 --> 00:16:04.800]  我們要達到能夠真正的合一的時候
[00:16:04.800 --> 00:16:06.800]  這裡就說到
[00:16:06.800 --> 00:16:11.600]  除了我們要追求合一之外
[00:16:11.600 --> 00:16:14.600]  保羅還在這裡說到有幾樣東西
[00:16:14.600 --> 00:16:18.600]  是天國的公民不應該有的東西
[00:16:18.600 --> 00:16:20.600]  保羅會說一些積極的東西
[00:16:20.600 --> 00:16:23.400]  然後他又會從消極的角度來看看
[00:16:23.400 --> 00:16:25.600]  我們看到這裡
[00:16:25.600 --> 00:16:29.000]  第二章第三節的上半節
[00:16:29.000 --> 00:16:31.600]  他就說到有幾樣東西
[00:16:31.600 --> 00:16:35.000]  他說到凡事不結黨
[00:16:35.000 --> 00:16:36.800]  什麼叫不結黨呢?
[00:16:36.800 --> 00:16:42.600]  新譯本翻譯得將另外一部分的意思翻譯出來
[00:16:42.600 --> 00:16:45.000]  就是不自私自利
[00:16:45.000 --> 00:16:46.600]  不自私自利
[00:16:46.600 --> 00:16:50.400]  原文這個字就是說
[00:16:50.400 --> 00:16:53.600]  因為不出於自私自利的動機
[00:16:53.600 --> 00:16:57.200]  去招聚其他的人來跟隨自己
[00:16:57.200 --> 00:17:00.200]  這個是本來那個字的意思
[00:17:00.200 --> 00:17:03.000]  所以你結黨也是一部分
[00:17:03.000 --> 00:17:05.000]  不自私自利也是一部分
[00:17:05.000 --> 00:17:06.400]  所以你將兩部分加起來
[00:17:06.400 --> 00:17:10.000]  就是不是自私自利的去招聚那些人來跟隨你
[00:17:10.000 --> 00:17:11.800]  那就是結黨了
[00:17:11.800 --> 00:17:14.800]  所以基本上一個自私自利的人
[00:17:14.800 --> 00:17:20.000]  就是想著怎樣可以搞自己人
[00:17:20.000 --> 00:17:25.200]  這個在教會裡面就會成為一個大問題
[00:17:25.200 --> 00:17:28.400]  同心合意成為一個大問題
[00:17:28.400 --> 00:17:34.200]  我們不要有什麼黨什麼派
[00:17:34.200 --> 00:17:36.600]  這些都不對的在教會裡面
[00:17:36.600 --> 00:17:41.000]  破壞合一的精神的第二樣東西
[00:17:41.000 --> 00:17:42.600]  保羅說要除去的
[00:17:42.600 --> 00:17:46.000]  就是貪圖虛浮的榮耀
[00:17:46.000 --> 00:17:50.200]  這個可能是最大最大的問題也說不定
[00:17:50.200 --> 00:17:53.000]  我們的問題就是不知道為什麼
[00:17:53.000 --> 00:17:54.800]  全世界的人不只是中國人
[00:17:54.800 --> 00:17:56.800]  不過中國人就明顯一點
[00:17:56.800 --> 00:17:58.800]  講明一定要什麼呢?
[00:17:58.800 --> 00:18:00.800]  一定要揚名聲
[00:18:00.800 --> 00:18:02.400]  顯父母
[00:18:02.400 --> 00:18:04.400]  講到明的
[00:18:04.400 --> 00:18:06.400]  其他人不講到明的
[00:18:06.400 --> 00:18:08.000]  我們要講到明的
[00:18:08.000 --> 00:18:11.400]  很多時候就是什麼場合都要揚名聲
[00:18:11.400 --> 00:18:13.800]  什麼情況下都要顯父母
[00:18:13.800 --> 00:18:16.600]  所以在教會裡面都要揚名聲顯父母
[00:18:16.600 --> 00:18:19.600]  所以這個問題就是我們的大問題
[00:18:19.600 --> 00:18:21.400]  不單只是我們中國人
[00:18:21.400 --> 00:18:23.400]  很多人都一樣
[00:18:23.400 --> 00:18:25.800]  他自己自吹自擂
[00:18:25.800 --> 00:18:30.600]  我們不重視這個實際的東西
[00:18:30.600 --> 00:18:32.000]  我們會注重
[00:18:32.000 --> 00:18:34.800]  怎樣能夠使自己出名
[00:18:34.800 --> 00:18:36.000]  讓別人知道
[00:18:36.400 --> 00:18:41.600]  這個就是應該要除去的貪慕虛榮的心
[00:18:41.600 --> 00:18:46.600]  那麼那個解約是什麼呢?
[00:18:46.600 --> 00:18:50.200]  保羅就講到那個解約就是謙卑
[00:18:50.200 --> 00:18:54.600]  要各人看別人比自己強
[00:18:54.600 --> 00:18:58.800]  這件事在當時保羅寫信的時候
