
[00:00:00.000 --> 00:00:02.600]  我們宣讀之前也有一個禱告
[00:06:42.600 --> 00:06:43.600]  跟上帝相同
[00:06:43.600 --> 00:06:47.600]  上帝都選擇了
[00:06:47.600 --> 00:06:49.600]  這就是上帝的恩典
[00:06:49.600 --> 00:06:53.600]  祂給我們有份參與
[00:06:53.600 --> 00:06:55.600]  有份去回應
[00:06:55.600 --> 00:07:00.600]  有份去作出這個抉擇
[00:07:00.600 --> 00:07:02.600]  我們做父母的
[00:07:02.600 --> 00:07:04.600]  教細蚊仔
[00:07:04.600 --> 00:07:06.600]  其實我們心中有個答案
[00:07:06.600 --> 00:07:08.600]  有個方向的
[00:07:08.600 --> 00:07:10.600]  但我們又沒告訴他
[00:07:10.600 --> 00:07:11.600]  叫他做
[00:07:11.600 --> 00:07:13.600]  叫他自己去找
[00:07:13.600 --> 00:07:15.600]  到他找來找去都錯的時候
[00:07:15.600 --> 00:07:16.600]  你不會很開心
[00:07:16.600 --> 00:07:19.600]  你看他多勤力去找
[00:07:19.600 --> 00:07:21.600]  當他經過了他的努力
[00:07:21.600 --> 00:07:23.600]  他做了一個判斷
[00:07:23.600 --> 00:07:29.600]  那個判斷就是你期望他做的判斷
[00:07:29.600 --> 00:07:30.600]  對不對
[00:07:30.600 --> 00:07:33.600]  這個不是你幫他判斷
[00:07:33.600 --> 00:07:35.600]  又不是另外一個判斷
[00:07:35.600 --> 00:07:37.600]  而是他自己的一個判斷
[00:07:37.600 --> 00:07:39.600]  這個就是他有份參與
[00:07:39.600 --> 00:07:40.600]  上帝給我們的抉擇
[00:07:40.600 --> 00:07:41.600]  給我們的自由
[00:07:41.600 --> 00:07:45.600]  是給我們可以去參與
[00:07:45.600 --> 00:07:52.600]  他那個的抉擇
[00:07:52.600 --> 00:07:54.600]  做門徒
[00:07:54.600 --> 00:07:57.600]  侍奉上帝
[00:07:57.600 --> 00:08:01.600]  其實是理所當然的
[00:08:01.600 --> 00:08:05.600]  不是沒得選擇
[00:08:05.600 --> 00:08:08.600]  所以就逼著要去做
[00:08:08.600 --> 00:08:10.600]  《出拉及記》是記載
[00:08:10.600 --> 00:08:13.600]  以色列人得救的歷史的一本書
[00:08:13.600 --> 00:08:18.600]  亦都可以說是救恩的舊約版
[00:08:18.600 --> 00:08:21.600]  從出拉及的歷史來看
[00:08:21.600 --> 00:08:23.600]  我們看到救恩的歷史
[00:08:23.600 --> 00:08:25.600]  看到上帝的真實
[00:08:25.600 --> 00:08:26.600]  看到人性的真實
[00:08:26.600 --> 00:08:29.600]  亦都看到生活的真實
[00:08:29.600 --> 00:08:31.600]  整個舊約的書卷
[00:08:31.600 --> 00:08:34.600]  有很多的敘事的記載
[00:08:34.600 --> 00:08:38.600]  裏面是給我們有很多很深刻
[00:08:38.600 --> 00:08:44.600]  很實在的生命上的描寫
[00:08:44.600 --> 00:08:49.600]  以色列人為何會去埃及呢?
[00:08:49.600 --> 00:08:51.600]  大家知道歷史吧
[00:08:51.600 --> 00:08:54.600]  因為大饑荒
[00:08:54.600 --> 00:08:56.600]  沒得吃
[00:08:56.600 --> 00:08:58.600]  餓死了
[00:08:58.600 --> 00:09:02.600]  所以雅各的兒子
[00:09:02.600 --> 00:09:06.600]  就帶著他老人家去埃及
[00:09:06.600 --> 00:09:08.600]  當時他們都不知道
[00:09:08.600 --> 00:09:10.600]  投靠的那個就是他們的兄弟
[00:09:10.600 --> 00:09:13.600]  只知道當時那位埃及的宰相
[00:09:13.600 --> 00:09:16.600]  很仁慈地叫他下來
[00:09:16.600 --> 00:09:19.600]  他們為何會去埃及呢?
[00:09:19.600 --> 00:09:22.600]  就因為找不到吃的
[00:09:22.600 --> 00:09:27.600]  好像剛才主席帶領祈禱的時候
[00:09:27.600 --> 00:09:31.600]  今日那些非洲的難民
[00:09:31.600 --> 00:09:33.600]  敘利亞各個地方的難民
[00:09:33.600 --> 00:09:35.600]  因為生活太過艱難
[00:09:35.600 --> 00:09:36.600]  太過危險
[00:09:36.600 --> 00:09:37.600]  太過沒有保障
[00:09:37.600 --> 00:09:39.600]  他們投奔一個比較自由
[00:09:39.600 --> 00:09:41.600]  比較有保障的地方
[00:09:41.600 --> 00:09:44.600]  這是我們大部分人
[00:09:44.600 --> 00:09:47.600]  一種很自然的本能
[00:09:47.600 --> 00:09:52.600]  就是尋找一個更美好的生活環境
[00:09:52.600 --> 00:09:56.600]  後來饑荒過了
[00:09:56.600 --> 00:09:58.600]  完了
[00:09:58.600 --> 00:10:02.600]  為何他們還在埃及呢?
[00:10:02.600 --> 00:10:03.600]  完了就走了
[00:10:03.600 --> 00:10:05.600]  都下雨了
[00:10:05.600 --> 00:10:07.600]  都可以耕種了
[00:10:07.600 --> 00:10:08.600]  七年而已
[00:10:08.600 --> 00:10:10.600]  七年很快過了
[00:10:10.600 --> 00:10:12.600]  他們去的時候已經過了一半
[00:10:12.600 --> 00:10:13.600]  在那裏幾年之後
[00:10:13.600 --> 00:10:14.600]  饑荒過了
[00:10:14.600 --> 00:10:17.600]  再過幾年他們就回去了
[00:10:17.600 --> 00:10:20.600]  以前居住的地方還在那裏
[00:10:20.600 --> 00:10:22.600]  他們又不走
[00:10:22.600 --> 00:10:23.600]  為甚麼?
[00:10:23.600 --> 00:10:26.600]  因為那裏太好謀生了
[00:10:26.600 --> 00:10:29.600]  他們的兄弟在那裏
[00:10:29.600 --> 00:10:33.600]  做宰相把最好的地給了他們
[00:10:33.600 --> 00:10:37.600]  他們在那裏非常有前景
[00:10:37.600 --> 00:10:40.600]  還回到迦南的地方
[00:10:40.600 --> 00:10:41.600]  重新開始
[00:10:41.600 --> 00:10:42.600]  不需要了
[00:10:42.600 --> 00:10:44.600]  這裏所謂地大屋大
[00:10:44.600 --> 00:10:45.600]  甚麼都有
[00:10:45.600 --> 00:10:47.600]  於是他們就留在那裏
[00:10:47.600 --> 00:10:48.600]  再沒有回去
[00:10:48.600 --> 00:10:52.600]  第二代、第三代、第四代都不懂得回去
[00:10:52.600 --> 00:10:57.600]  一留就留了四、八年
[00:10:57.600 --> 00:10:59.600]  因為太好謀生了
[00:10:59.600 --> 00:11:02.600]  又不走
[00:11:02.600 --> 00:11:05.600]  生活就是這樣
[00:11:05.600 --> 00:11:09.600]  我們今天香港一個所謂移民城市
[00:11:09.600 --> 00:11:13.600]  我們的上一代很多也是因為艱難走到來香港
[00:11:13.600 --> 00:11:15.600]  今天我們也因為很多人要謀生
[00:11:15.600 --> 00:11:18.600]  可以走回大陸
[00:11:18.600 --> 00:11:21.600]  這些都是我們很自然的一種生活上
[00:11:21.600 --> 00:11:25.600]  追求生活的一種情況
[00:11:25.600 --> 00:11:32.600]  我們為生活而奔波而付出
[00:11:32.600 --> 00:11:35.600]  有份工搬屋的多
[00:11:35.600 --> 00:11:39.600]  為理想追尋而搬屋的
[00:11:39.600 --> 00:11:42.600]  或者為信仰而搬屋的
[00:11:42.600 --> 00:11:45.600]  就非常之罕見
[00:11:45.600 --> 00:11:47.600]  上帝雖然已經許給以色列人
[00:11:47.600 --> 00:11:50.600]  是一個流奶與蜜的地方
[00:11:50.600 --> 00:11:53.600]  但是真正去明白的就知道
[00:11:53.600 --> 00:11:56.600]  其實那裡不是遍地黃金
[00:11:56.600 --> 00:12:01.600]  也不是魚米之鄉
[00:12:01.600 --> 00:12:03.600]  那些艱難的地方
[00:12:03.600 --> 00:12:08.600]  是可以給你足夠的生活
[00:12:08.600 --> 00:12:14.600]  但是那裡其實都是一片普通的土地
[00:12:14.600 --> 00:12:17.600]  上帝給我們
[00:12:17.600 --> 00:12:22.600]  是一些什麼物質上的供應呢?
[00:12:22.600 --> 00:12:28.600]  不是特別富足的環境和生活
[00:12:28.600 --> 00:12:34.600]  這個也不是在我們生活裡面最終的目的
[00:12:34.600 --> 00:12:40.600]  雖然上帝是給人有豐足的生活
[00:12:40.600 --> 00:12:44.600]  這個也是祂的恩典
[00:12:44.600 --> 00:12:47.600]  但是上帝不是期望我們
[00:12:47.600 --> 00:12:49.600]  將追求豐足的生活
[00:12:49.600 --> 00:12:54.600]  成為我們人生的目的目標
[00:12:54.600 --> 00:12:57.600]  剛才我們看到那段聖經
[00:12:57.600 --> 00:13:01.600]  就是《出埃及記》
[00:13:01.600 --> 00:13:03.600]  大家可以回到那裡
[00:13:03.600 --> 00:13:05.600]  或者在程序表裡面
[00:13:05.600 --> 00:13:11.600]  你都可以看到
[00:13:11.600 --> 00:13:14.600]  那段就是上帝呼召摩西
[00:13:14.600 --> 00:13:16.600]  委託摩西叫他下去
[00:13:16.600 --> 00:13:19.600]  回去見法老帶領以色列人出來
[00:13:19.600 --> 00:13:24.600]  告訴他要帶領以色列人去哪個地方
[00:13:24.600 --> 00:13:28.600]  告訴他那裡是寬闊流乃與物的地方
[00:13:28.600 --> 00:13:30.600]  一個可以給你生活
[00:13:30.600 --> 00:13:32.600]  有充足生活的地方
[00:13:32.600 --> 00:13:35.600]  我們特別去看第十二節
[00:13:35.600 --> 00:13:40.600]  神說:我必與你同在
[00:13:40.600 --> 00:13:44.600]  這就是我差派你去給你的憑據
[00:13:44.600 --> 00:13:49.600]  你把百姓從埃及領出來之後
[00:13:49.600 --> 00:13:52.600]  你們必在這山上
[00:13:52.600 --> 00:13:57.600]  侍奉上帝
[00:13:57.600 --> 00:13:59.600]  侍奉神
[00:13:59.600 --> 00:14:01.600]  很清楚吧
[00:14:01.600 --> 00:14:03.600]  領你們出來之後
[00:14:03.600 --> 00:14:08.600]  你們要在那裡侍奉我
[00:14:08.600 --> 00:14:11.600]  什麼是侍奉
[00:14:11.600 --> 00:14:16.600]  今天是我們的執委的籌職
[00:14:16.600 --> 00:14:18.600]  等一下我們有一個很簡單的儀式
[00:14:18.600 --> 00:14:21.600]  他們就侍奉
[00:14:21.600 --> 00:14:23.600]  這是他們的工作
[00:14:23.600 --> 00:14:25.600]  教會今年就是他們在那裡侍奉
[00:14:25.600 --> 00:14:26.600]  我們呢
[00:14:26.600 --> 00:14:28.600]  我們是被侍奉的
[00:14:28.600 --> 00:14:29.600]  很開心吧
[00:14:29.600 --> 00:14:31.600]  執事執委就是侍奉的
[00:14:31.600 --> 00:14:32.600]  我們就是被侍奉的
[00:14:32.600 --> 00:14:34.600]  是不是這樣的呢
[00:14:34.600 --> 00:14:36.600]  不是很容易明白的
[00:14:36.600 --> 00:14:37.600]  很抽象
[00:14:37.600 --> 00:14:40.600]  以色列人離開了埃及
[00:14:40.600 --> 00:14:42.600]  去到這個山上
[00:14:42.600 --> 00:14:44.600]  或者去到加拿大
[00:14:44.600 --> 00:14:45.600]  去侍奉神
[00:14:45.600 --> 00:14:48.600]  其實他們都是過著跟其他人一樣的生活
[00:14:48.600 --> 00:14:49.600]  分別不是太大
[00:14:49.600 --> 00:14:51.600]  當然他們有他們的信仰
[00:14:51.600 --> 00:14:54.600]  有他們的宗教的獨別
[00:14:54.600 --> 00:14:56.600]  什麼是侍奉
[00:14:56.600 --> 00:14:57.600]  不太容易明白
[00:14:57.600 --> 00:14:59.600]  我們做基督徒
[00:14:59.600 --> 00:15:00.600]  其實都是上班
[00:15:00.600 --> 00:15:02.600]  都是工作
[00:15:02.600 --> 00:15:04.600]  牧師你就不同了
[00:15:04.600 --> 00:15:06.600]  牧師在教會裡面工作
[00:15:06.600 --> 00:15:07.600]  所以有很多人以為
[00:15:07.600 --> 00:15:09.600]  我去教會侍奉
[00:15:09.600 --> 00:15:12.600]  我不在教會就不能侍奉
[00:15:12.600 --> 00:15:15.600]  一個很簡單的地理性的劃分
[00:15:15.600 --> 00:15:16.600]  不是這樣的
[00:15:16.600 --> 00:15:21.600]  或者說
[00:15:21.600 --> 00:15:22.600]  好和壞
[00:15:22.600 --> 00:15:23.600]  善和惡
[00:15:23.600 --> 00:15:26.600]  實在不是很容易分的
[00:15:26.600 --> 00:15:29.600]  我們有時候以為很清楚
[00:15:29.600 --> 00:15:30.600]  想一想
[00:15:30.600 --> 00:15:32.600]  其實就不是很清楚
[00:15:32.600 --> 00:15:36.600]  什麼是謀生
[00:15:36.600 --> 00:15:38.600]  什麼是侍奉上帝
[00:15:38.600 --> 00:15:40.600]  有時候都不容易分
[00:15:40.600 --> 00:15:45.600]  什麼是建築自己的美好世界
[00:15:45.600 --> 00:15:49.600]  或者是建築天國在人間呢
[00:15:49.600 --> 00:15:52.600]  我覺得是不容易分的
[00:15:52.600 --> 00:15:54.600]  我們怎麼去分呢
[00:15:54.600 --> 00:15:57.600]  不過如果我們有了方向之後
[00:15:57.600 --> 00:15:59.600]  我們慢慢是會清楚的
[00:15:59.600 --> 00:16:03.600]  我很久之前看了一本書
[00:16:07.600 --> 00:16:09.600]  哲學性邏輯性的書
[00:16:09.600 --> 00:16:11.600]  他說其實我們要嚴格劃分
[00:16:11.600 --> 00:16:13.600]  有時候是很難的
[00:16:13.600 --> 00:16:16.600]  因為在邊界那裡是很模糊的
[00:16:16.600 --> 00:16:18.600]  一個簡單的例子
[00:16:18.600 --> 00:16:19.600]  作者舉了一個簡單的例子
[00:16:19.600 --> 00:16:21.600]  譬如你在尖沙咀
[00:16:21.600 --> 00:16:23.600]  望向香港
[00:16:23.600 --> 00:16:25.600]  你就知道那裡是香港
[00:16:25.600 --> 00:16:26.600]  這裡就是九龍
[00:16:26.600 --> 00:16:28.600]  很清楚吧
[00:16:28.600 --> 00:16:30.600]  你在九龍中環那裡
[00:16:30.600 --> 00:16:31.600]  望過來尖沙咀
[00:16:31.600 --> 00:16:32.600]  你就說那裡是九龍
[00:16:32.600 --> 00:16:33.600]  這裡是香港
[00:16:33.600 --> 00:16:34.600]  很清楚吧
[00:16:36.600 --> 00:16:38.600]  譬如你開船在維多利亞港那裡
[00:16:38.600 --> 00:16:40.600]  中間那裡走的時候
[00:16:40.600 --> 00:16:43.600]  那你究竟在九龍那邊走
[00:16:43.600 --> 00:16:44.600]  還是在香港那邊走呢
[00:16:44.600 --> 00:16:46.600]  你就很模糊了
[00:16:46.600 --> 00:16:48.600]  那條線在哪裡呢
[00:16:48.600 --> 00:16:50.600]  就非常的模糊
[00:16:50.600 --> 00:16:51.600]  其實我們生活裡面
[00:16:51.600 --> 00:16:53.600]  有很多這樣的模糊的地帶
[00:16:53.600 --> 00:16:55.600]  究竟我們是還是不是呢
[00:16:55.600 --> 00:16:57.600]  我們是為自己而活
[00:16:57.600 --> 00:16:59.600]  還是為主而活呢
[00:16:59.600 --> 00:17:05.600]  我們要問的
[00:17:05.600 --> 00:17:07.600]  有些事真的不是很清楚
[00:17:07.600 --> 00:17:09.600]  我記得有一次
[00:17:09.600 --> 00:17:10.600]  不是有一次
[00:17:10.600 --> 00:17:12.600]  因為我記得有一個經驗
[00:17:12.600 --> 00:17:14.600]  就是我去了長洲
[00:17:14.600 --> 00:17:17.600]  我在那個年代
[00:17:17.600 --> 00:17:18.600]  那段時間
[00:17:18.600 --> 00:17:19.600]  我的生活和事件
[00:17:19.600 --> 00:17:21.600]  有一個很大的轉變
[00:17:21.600 --> 00:17:22.600]  我從墾嶺
[00:17:22.600 --> 00:17:26.600]  都是一間我自己有份建立的
[00:17:26.600 --> 00:17:28.600]  一個很規模
[00:17:28.600 --> 00:17:31.600]  好像元朗頭那樣規模的教會
[00:17:31.600 --> 00:17:34.600]  有三百多四百個年輕人
[00:17:34.600 --> 00:17:36.600]  做得都是挺開心
[00:17:36.600 --> 00:17:37.600]  挺成功的
[00:17:37.600 --> 00:17:39.600]  但是因為教會有些事情
[00:17:39.600 --> 00:17:41.600]  我就做了一個決定
[00:17:41.600 --> 00:17:44.600]  我會放下
[00:17:44.600 --> 00:17:48.600]  我不想在一些矛盾當中
[00:17:48.600 --> 00:17:53.600]  浪費我自己的時間
[00:17:53.600 --> 00:17:58.600]  後來上帝又引領我去了長洲
[00:17:58.600 --> 00:18:00.600]  是不是很大差別啊
[00:18:00.600 --> 00:18:01.600]  很大差別啊
[00:18:01.600 --> 00:18:02.600]  你知不知道啊
[00:18:04.600 --> 00:18:06.600]  在人家的眼中
[00:18:06.600 --> 00:18:07.600]  那時我四十歲
[00:18:07.600 --> 00:18:10.600]  羅傑財真是慘啊
[00:18:10.600 --> 00:18:12.600]  現在呢
[00:18:12.600 --> 00:18:13.600]  很慘啊
[00:18:13.600 --> 00:18:16.600]  現在搞到要去長洲
[00:18:16.600 --> 00:18:19.600]  真是這樣想的
[00:18:19.600 --> 00:18:21.600]  我在船上見到一些見到的學生
[00:18:21.600 --> 00:18:23.600]  那時有些人認識我的
[00:18:23.600 --> 00:18:25.600]  知道我是誰
[00:18:25.600 --> 00:18:27.600]  有好幾次
[00:18:27.600 --> 00:18:28.600]  坐在船上見到學生
[00:18:28.600 --> 00:18:29.600]  第一
[00:18:29.600 --> 00:18:30.600]  沒聊天沒多久
[00:18:30.600 --> 00:18:31.600]  一個問題
[00:18:31.600 --> 00:18:32.600]  就會問一個問題
[00:18:33.600 --> 00:18:35.600]  你什麼時候出去啊
[00:18:35.600 --> 00:18:41.600]  我現在是避難的
[00:18:41.600 --> 00:18:42.600]  是落難
[00:18:42.600 --> 00:18:44.600]  很坎坷
[00:18:44.600 --> 00:18:45.600]  我聽完之後
[00:18:45.600 --> 00:18:46.600]  我什麼時候坐在船上呢
[00:18:46.600 --> 00:18:48.600]  我就有很大的困惑
[00:18:48.600 --> 00:18:50.600]  為什麼他們會這樣想呢
[00:18:50.600 --> 00:18:51.600]  我進了長洲
[00:18:51.600 --> 00:18:52.600]  我不是這樣想的
[00:18:52.600 --> 00:18:54.600]  為什麼會這樣想呢
[00:18:54.600 --> 00:18:57.600]  聰明的人就要去那些聰明的地方
[00:18:57.600 --> 00:18:58.600]  大的地方
[00:18:58.600 --> 00:18:59.600]  做一些有成就的事情
[00:18:59.600 --> 00:19:01.600]  那些宣教士怎麼辦呢
[00:19:01.600 --> 00:19:04.600]  那些宣教士全部都是失敗者
[00:19:04.600 --> 00:19:06.600]  就去那些荒蕪的地方
[00:19:06.600 --> 00:19:07.600]  是不是
